ID;Beroep;Geslacht;Nationaliteit;Personen_1
8548;Stoffeerder;Mannen;Andere nationaliteit;1
8549;Stoffeerder;Mannen;Geen nationaliteit;6
8550;Stoffeerder;Mannen;Onbekende nationaliteit;0
8551;Stoffeerder;Vrouwen;Totaal van alle nationaliteiten;32
8552;Stoffeerder;Vrouwen;Nederland;31
8553;Stoffeerder;Vrouwen;Totaal van alle vreemde nationaliteiten;1
8554;Stoffeerder;Vrouwen;Duitschland;0
8555;Stoffeerder;Vrouwen;België;1
8556;Stoffeerder;Vrouwen;Groot Britannië en Noord Ierland;0
8557;Stoffeerder;Vrouwen;Frankrijk;0
8558;Stoffeerder;Vrouwen;Italië;0
8559;Stoffeerder;Vrouwen;Zwitserland;0
8560;Stoffeerder;Vrouwen;Oostenrijk;0
8561;Stoffeerder;Vrouwen;Hongarije;0
8562;Stoffeerder;Vrouwen;Rusland;0
8563;Stoffeerder;Vrouwen;Polen;0
8564;Stoffeerder;Vrouwen;Tsjechoslowakije;0
8565;Stoffeerder;Vrouwen;Andere nationaliteit;0
8566;Stoffeerder;Vrouwen;Geen nationaliteit;0
8567;Stoffeerder;Vrouwen;Onbekende nationaliteit;0
8568;Stoker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;10800
8569;Stoker;Totaal mannen en vrouwen;Nederland;10588
8570;Stoker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;212
8571;Stoker;Totaal mannen en vrouwen;Duitschland;94
8572;Stoker;Totaal mannen en vrouwen;België;36
8573;Stoker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
8574;Stoker;Totaal mannen en vrouwen;Frankrijk;0
8575;Stoker;Totaal mannen en vrouwen;Italië;1
8576;Stoker;Totaal mannen en vrouwen;Zwitserland;1
8577;Stoker;Totaal mannen en vrouwen;Oostenrijk;4
8578;Stoker;Totaal mannen en vrouwen;Hongarije;0
8579;Stoker;Totaal mannen en vrouwen;Rusland;4
8580;Stoker;Totaal mannen en vrouwen;Polen;4
8581;Stoker;Totaal mannen en vrouwen;Tsjechoslowakije;1
8582;Stoker;Totaal mannen en vrouwen;Andere nationaliteit;41
8583;Stoker;Totaal mannen en vrouwen;Geen nationaliteit;18
8584;Stoker;Totaal mannen en vrouwen;Onbekende nationaliteit;7
8585;Stoker;Mannen;Totaal van alle nationaliteiten;10800
8586;Stoker;Mannen;Nederland;10588
8587;Stoker;Mannen;Totaal van alle vreemde nationaliteiten;212
8588;Stoker;Mannen;Duitschland;94
8589;Stoker;Mannen;België;36
8590;Stoker;Mannen;Groot Britannië en Noord Ierland;1
8591;Stoker;Mannen;Frankrijk;0
8592;Stoker;Mannen;Italië;1
8593;Stoker;Mannen;Zwitserland;1
8594;Stoker;Mannen;Oostenrijk;4
8595;Stoker;Mannen;Hongarije;0
8596;Stoker;Mannen;Rusland;4
8597;Stoker;Mannen;Polen;4
8598;Stoker;Mannen;Tsjechoslowakije;1
8599;Stoker;Mannen;Andere nationaliteit;41
8600;Stoker;Mannen;Geen nationaliteit;18
8601;Stoker;Mannen;Onbekende nationaliteit;7
8602;Stoker;Vrouwen;Totaal van alle nationaliteiten;0
8603;Stoker;Vrouwen;Nederland;0
8604;Stoker;Vrouwen;Totaal van alle vreemde nationaliteiten;0
8605;Stoker;Vrouwen;Duitschland;0
8606;Stoker;Vrouwen;België;0
8607;Stoker;Vrouwen;Groot Britannië en Noord Ierland;0
8608;Stoker;Vrouwen;Frankrijk;0
8609;Stoker;Vrouwen;Italië;0
8610;Stoker;Vrouwen;Zwitserland;0
8611;Stoker;Vrouwen;Oostenrijk;0
8612;Stoker;Vrouwen;Hongarije;0
8613;Stoker;Vrouwen;Rusland;0
8614;Stoker;Vrouwen;Polen;0
8615;Stoker;Vrouwen;Tsjechoslowakije;0
8616;Stoker;Vrouwen;Andere nationaliteit;0
8617;Stoker;Vrouwen;Geen nationaliteit;0
8618;Stoker;Vrouwen;Onbekende nationaliteit;0
8619;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Totaal van alle nationaliteiten;1609
8620;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Nederland;1588
8621;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;21
8622;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Duitschland;2
8623;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;België;18
8624;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
8625;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Frankrijk;0
8626;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Italië;0
8627;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Zwitserland;0
8628;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Oostenrijk;0
8629;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Hongarije;0
8630;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Rusland;0
8631;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Polen;0
8632;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Tsjechoslowakije;0
8633;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Andere nationaliteit;0
8634;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Geen nationaliteit;1
8635;Stokerijpersoneel (gas- en cokesfabr.);Totaal mannen en vrouwen;Onbekende nationaliteit;0
8636;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Totaal van alle nationaliteiten;1609
8637;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Nederland;1588
8638;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Totaal van alle vreemde nationaliteiten;21
8639;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Duitschland;2
8640;Stokerijpersoneel (gas- en cokesfabr.);Mannen;België;18
8641;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Groot Britannië en Noord Ierland;0
8642;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Frankrijk;0
8643;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Italië;0
8644;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Zwitserland;0
8645;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Oostenrijk;0
8646;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Hongarije;0
8647;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Rusland;0
8648;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Polen;0
8649;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Tsjechoslowakije;0
8650;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Andere nationaliteit;0
8651;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Geen nationaliteit;1
8652;Stokerijpersoneel (gas- en cokesfabr.);Mannen;Onbekende nationaliteit;0
8653;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Totaal van alle nationaliteiten;0
8654;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Nederland;0
8655;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Totaal van alle vreemde nationaliteiten;0
8656;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Duitschland;0
8657;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;België;0
8658;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Groot Britannië en Noord Ierland;0
8659;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Frankrijk;0
8660;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Italië;0
8661;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Zwitserland;0
8662;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Oostenrijk;0
8663;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Hongarije;0
8664;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Rusland;0
8665;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Polen;0
8666;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Tsjechoslowakije;0
8667;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Andere nationaliteit;0
8668;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Geen nationaliteit;0
8669;Stokerijpersoneel (gas- en cokesfabr.);Vrouwen;Onbekende nationaliteit;0
8670;Straatmaker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;3266
8671;Straatmaker;Totaal mannen en vrouwen;Nederland;3219
8672;Straatmaker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;47
8673;Straatmaker;Totaal mannen en vrouwen;Duitschland;28
8674;Straatmaker;Totaal mannen en vrouwen;België;14
8675;Straatmaker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
8676;Straatmaker;Totaal mannen en vrouwen;Frankrijk;0
8677;Straatmaker;Totaal mannen en vrouwen;Italië;0
8678;Straatmaker;Totaal mannen en vrouwen;Zwitserland;0
8679;Straatmaker;Totaal mannen en vrouwen;Oostenrijk;0
8680;Straatmaker;Totaal mannen en vrouwen;Hongarije;0
8681;Straatmaker;Totaal mannen en vrouwen;Rusland;0
8682;Straatmaker;Totaal mannen en vrouwen;Polen;1
8683;Straatmaker;Totaal mannen en vrouwen;Tsjechoslowakije;0
8684;Straatmaker;Totaal mannen en vrouwen;Andere nationaliteit;0
8685;Straatmaker;Totaal mannen en vrouwen;Geen nationaliteit;4
8686;Straatmaker;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8687;Straatmaker;Mannen;Totaal van alle nationaliteiten;3266
8688;Straatmaker;Mannen;Nederland;3219
8689;Straatmaker;Mannen;Totaal van alle vreemde nationaliteiten;47
8690;Straatmaker;Mannen;Duitschland;28
8691;Straatmaker;Mannen;België;14
8692;Straatmaker;Mannen;Groot Britannië en Noord Ierland;0
8693;Straatmaker;Mannen;Frankrijk;0
8694;Straatmaker;Mannen;Italië;0
8695;Straatmaker;Mannen;Zwitserland;0
8696;Straatmaker;Mannen;Oostenrijk;0
8697;Straatmaker;Mannen;Hongarije;0
8698;Straatmaker;Mannen;Rusland;0
8699;Straatmaker;Mannen;Polen;1
8700;Straatmaker;Mannen;Tsjechoslowakije;0
8701;Straatmaker;Mannen;Andere nationaliteit;0
8702;Straatmaker;Mannen;Geen nationaliteit;4
8703;Straatmaker;Mannen;Onbekende nationaliteit;0
8704;Straatmaker;Vrouwen;Totaal van alle nationaliteiten;0
8705;Straatmaker;Vrouwen;Nederland;0
8706;Straatmaker;Vrouwen;Totaal van alle vreemde nationaliteiten;0
8707;Straatmaker;Vrouwen;Duitschland;0
8708;Straatmaker;Vrouwen;België;0
8709;Straatmaker;Vrouwen;Groot Britannië en Noord Ierland;0
8710;Straatmaker;Vrouwen;Frankrijk;0
8711;Straatmaker;Vrouwen;Italië;0
8712;Straatmaker;Vrouwen;Zwitserland;0
8713;Straatmaker;Vrouwen;Oostenrijk;0
8714;Straatmaker;Vrouwen;Hongarije;0
8715;Straatmaker;Vrouwen;Rusland;0
8716;Straatmaker;Vrouwen;Polen;0
8717;Straatmaker;Vrouwen;Tsjechoslowakije;0
8718;Straatmaker;Vrouwen;Andere nationaliteit;0
8719;Straatmaker;Vrouwen;Geen nationaliteit;0
8720;Straatmaker;Vrouwen;Onbekende nationaliteit;0
8721;Strijkster;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;6834
8722;Strijkster;Totaal mannen en vrouwen;Nederland;6667
8723;Strijkster;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;167
8724;Strijkster;Totaal mannen en vrouwen;Duitschland;130
8725;Strijkster;Totaal mannen en vrouwen;België;9
8726;Strijkster;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
8727;Strijkster;Totaal mannen en vrouwen;Frankrijk;3
8728;Strijkster;Totaal mannen en vrouwen;Italië;0
8729;Strijkster;Totaal mannen en vrouwen;Zwitserland;0
8730;Strijkster;Totaal mannen en vrouwen;Oostenrijk;6
8731;Strijkster;Totaal mannen en vrouwen;Hongarije;6
8732;Strijkster;Totaal mannen en vrouwen;Rusland;0
8733;Strijkster;Totaal mannen en vrouwen;Polen;0
8734;Strijkster;Totaal mannen en vrouwen;Tsjechoslowakije;4
8735;Strijkster;Totaal mannen en vrouwen;Andere nationaliteit;2
8736;Strijkster;Totaal mannen en vrouwen;Geen nationaliteit;6
8737;Strijkster;Totaal mannen en vrouwen;Onbekende nationaliteit;1
8738;Strijkster;Mannen;Totaal van alle nationaliteiten;69
8739;Strijkster;Mannen;Nederland;67
8740;Strijkster;Mannen;Totaal van alle vreemde nationaliteiten;2
8741;Strijkster;Mannen;Duitschland;2
8742;Strijkster;Mannen;België;0
8743;Strijkster;Mannen;Groot Britannië en Noord Ierland;0
8744;Strijkster;Mannen;Frankrijk;0
8745;Strijkster;Mannen;Italië;0
8746;Strijkster;Mannen;Zwitserland;0
8747;Strijkster;Mannen;Oostenrijk;0
8748;Strijkster;Mannen;Hongarije;0
8749;Strijkster;Mannen;Rusland;0
8750;Strijkster;Mannen;Polen;0
8751;Strijkster;Mannen;Tsjechoslowakije;0
8752;Strijkster;Mannen;Andere nationaliteit;0
8753;Strijkster;Mannen;Geen nationaliteit;0
8754;Strijkster;Mannen;Onbekende nationaliteit;0
8755;Strijkster;Vrouwen;Totaal van alle nationaliteiten;6765
8756;Strijkster;Vrouwen;Nederland;6600
8757;Strijkster;Vrouwen;Totaal van alle vreemde nationaliteiten;165
8758;Strijkster;Vrouwen;Duitschland;128
8759;Strijkster;Vrouwen;België;9
8760;Strijkster;Vrouwen;Groot Britannië en Noord Ierland;0
8761;Strijkster;Vrouwen;Frankrijk;3
8762;Strijkster;Vrouwen;Italië;0
8763;Strijkster;Vrouwen;Zwitserland;0
8764;Strijkster;Vrouwen;Oostenrijk;6
8765;Strijkster;Vrouwen;Hongarije;6
8766;Strijkster;Vrouwen;Rusland;0
8767;Strijkster;Vrouwen;Polen;0
8768;Strijkster;Vrouwen;Tsjechoslowakije;4
8769;Strijkster;Vrouwen;Andere nationaliteit;2
8770;Strijkster;Vrouwen;Geen nationaliteit;6
8771;Strijkster;Vrouwen;Onbekende nationaliteit;1
8772;Stucadoor;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;6823
8773;Stucadoor;Totaal mannen en vrouwen;Nederland;6706
8774;Stucadoor;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;117
8775;Stucadoor;Totaal mannen en vrouwen;Duitschland;78
8776;Stucadoor;Totaal mannen en vrouwen;België;18
8777;Stucadoor;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
8778;Stucadoor;Totaal mannen en vrouwen;Frankrijk;0
8779;Stucadoor;Totaal mannen en vrouwen;Italië;1
8780;Stucadoor;Totaal mannen en vrouwen;Zwitserland;1
8781;Stucadoor;Totaal mannen en vrouwen;Oostenrijk;2
8782;Stucadoor;Totaal mannen en vrouwen;Hongarije;1
8783;Stucadoor;Totaal mannen en vrouwen;Rusland;0
8784;Stucadoor;Totaal mannen en vrouwen;Polen;0
8785;Stucadoor;Totaal mannen en vrouwen;Tsjechoslowakije;1
8786;Stucadoor;Totaal mannen en vrouwen;Andere nationaliteit;0
8787;Stucadoor;Totaal mannen en vrouwen;Geen nationaliteit;14
8788;Stucadoor;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8789;Stucadoor;Mannen;Totaal van alle nationaliteiten;6823
8790;Stucadoor;Mannen;Nederland;6706
8791;Stucadoor;Mannen;Totaal van alle vreemde nationaliteiten;117
8792;Stucadoor;Mannen;Duitschland;78
8793;Stucadoor;Mannen;België;18
8794;Stucadoor;Mannen;Groot Britannië en Noord Ierland;1
8795;Stucadoor;Mannen;Frankrijk;0
8796;Stucadoor;Mannen;Italië;1
8797;Stucadoor;Mannen;Zwitserland;1
8798;Stucadoor;Mannen;Oostenrijk;2
8799;Stucadoor;Mannen;Hongarije;1
8800;Stucadoor;Mannen;Rusland;0
8801;Stucadoor;Mannen;Polen;0
8802;Stucadoor;Mannen;Tsjechoslowakije;1
8803;Stucadoor;Mannen;Andere nationaliteit;0
8804;Stucadoor;Mannen;Geen nationaliteit;14
8805;Stucadoor;Mannen;Onbekende nationaliteit;0
8806;Stucadoor;Vrouwen;Totaal van alle nationaliteiten;0
8807;Stucadoor;Vrouwen;Nederland;0
8808;Stucadoor;Vrouwen;Totaal van alle vreemde nationaliteiten;0
8809;Stucadoor;Vrouwen;Duitschland;0
8810;Stucadoor;Vrouwen;België;0
8811;Stucadoor;Vrouwen;Groot Britannië en Noord Ierland;0
8812;Stucadoor;Vrouwen;Frankrijk;0
8813;Stucadoor;Vrouwen;Italië;0
8814;Stucadoor;Vrouwen;Zwitserland;0
8815;Stucadoor;Vrouwen;Oostenrijk;0
8816;Stucadoor;Vrouwen;Hongarije;0
8817;Stucadoor;Vrouwen;Rusland;0
8818;Stucadoor;Vrouwen;Polen;0
8819;Stucadoor;Vrouwen;Tsjechoslowakije;0
8820;Stucadoor;Vrouwen;Andere nationaliteit;0
8821;Stucadoor;Vrouwen;Geen nationaliteit;0
8822;Stucadoor;Vrouwen;Onbekende nationaliteit;0
8823;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Totaal van alle nationaliteiten;1733
8824;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Nederland;1150
8825;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;583
8826;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Duitschland;362
8827;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;België;28
8828;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
8829;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Frankrijk;0
8830;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Italië;13
8831;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Zwitserland;0
8832;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Oostenrijk;48
8833;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Hongarije;6
8834;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Rusland;1
8835;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Polen;49
8836;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Tsjechoslowakije;19
8837;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Andere nationaliteit;43
8838;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Geen nationaliteit;14
8839;Stutter (steenkolenmijnen);Totaal mannen en vrouwen;Onbekende nationaliteit;0
8840;Stutter (steenkolenmijnen);Mannen;Totaal van alle nationaliteiten;1733
8841;Stutter (steenkolenmijnen);Mannen;Nederland;1150
8842;Stutter (steenkolenmijnen);Mannen;Totaal van alle vreemde nationaliteiten;583
8843;Stutter (steenkolenmijnen);Mannen;Duitschland;362
8844;Stutter (steenkolenmijnen);Mannen;België;28
8845;Stutter (steenkolenmijnen);Mannen;Groot Britannië en Noord Ierland;0
8846;Stutter (steenkolenmijnen);Mannen;Frankrijk;0
8847;Stutter (steenkolenmijnen);Mannen;Italië;13
8848;Stutter (steenkolenmijnen);Mannen;Zwitserland;0
8849;Stutter (steenkolenmijnen);Mannen;Oostenrijk;48
8850;Stutter (steenkolenmijnen);Mannen;Hongarije;6
8851;Stutter (steenkolenmijnen);Mannen;Rusland;1
8852;Stutter (steenkolenmijnen);Mannen;Polen;49
8853;Stutter (steenkolenmijnen);Mannen;Tsjechoslowakije;19
8854;Stutter (steenkolenmijnen);Mannen;Andere nationaliteit;43
8855;Stutter (steenkolenmijnen);Mannen;Geen nationaliteit;14
8856;Stutter (steenkolenmijnen);Mannen;Onbekende nationaliteit;0
8857;Stutter (steenkolenmijnen);Vrouwen;Totaal van alle nationaliteiten;0
8858;Stutter (steenkolenmijnen);Vrouwen;Nederland;0
8859;Stutter (steenkolenmijnen);Vrouwen;Totaal van alle vreemde nationaliteiten;0
8860;Stutter (steenkolenmijnen);Vrouwen;Duitschland;0
8861;Stutter (steenkolenmijnen);Vrouwen;België;0
8862;Stutter (steenkolenmijnen);Vrouwen;Groot Britannië en Noord Ierland;0
8863;Stutter (steenkolenmijnen);Vrouwen;Frankrijk;0
8864;Stutter (steenkolenmijnen);Vrouwen;Italië;0
8865;Stutter (steenkolenmijnen);Vrouwen;Zwitserland;0
8866;Stutter (steenkolenmijnen);Vrouwen;Oostenrijk;0
8867;Stutter (steenkolenmijnen);Vrouwen;Hongarije;0
8868;Stutter (steenkolenmijnen);Vrouwen;Rusland;0
8869;Stutter (steenkolenmijnen);Vrouwen;Polen;0
8870;Stutter (steenkolenmijnen);Vrouwen;Tsjechoslowakije;0
8871;Stutter (steenkolenmijnen);Vrouwen;Andere nationaliteit;0
8872;Stutter (steenkolenmijnen);Vrouwen;Geen nationaliteit;0
8873;Stutter (steenkolenmijnen);Vrouwen;Onbekende nationaliteit;0
8874;Tabakstripper;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;1512
8875;Tabakstripper;Totaal mannen en vrouwen;Nederland;1489
8876;Tabakstripper;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;23
8877;Tabakstripper;Totaal mannen en vrouwen;Duitschland;1
8878;Tabakstripper;Totaal mannen en vrouwen;België;17
8879;Tabakstripper;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
8880;Tabakstripper;Totaal mannen en vrouwen;Frankrijk;0
8881;Tabakstripper;Totaal mannen en vrouwen;Italië;0
8882;Tabakstripper;Totaal mannen en vrouwen;Zwitserland;0
8883;Tabakstripper;Totaal mannen en vrouwen;Oostenrijk;1
8884;Tabakstripper;Totaal mannen en vrouwen;Hongarije;0
8885;Tabakstripper;Totaal mannen en vrouwen;Rusland;0
8886;Tabakstripper;Totaal mannen en vrouwen;Polen;1
8887;Tabakstripper;Totaal mannen en vrouwen;Tsjechoslowakije;0
8888;Tabakstripper;Totaal mannen en vrouwen;Andere nationaliteit;0
8889;Tabakstripper;Totaal mannen en vrouwen;Geen nationaliteit;3
8890;Tabakstripper;Totaal mannen en vrouwen;Onbekende nationaliteit;0
8891;Tabakstripper;Mannen;Totaal van alle nationaliteiten;839
8892;Tabakstripper;Mannen;Nederland;825
8893;Tabakstripper;Mannen;Totaal van alle vreemde nationaliteiten;14
8894;Tabakstripper;Mannen;Duitschland;1
8895;Tabakstripper;Mannen;België;9
8896;Tabakstripper;Mannen;Groot Britannië en Noord Ierland;0
8897;Tabakstripper;Mannen;Frankrijk;0
8898;Tabakstripper;Mannen;Italië;0
8899;Tabakstripper;Mannen;Zwitserland;0
8900;Tabakstripper;Mannen;Oostenrijk;1
8901;Tabakstripper;Mannen;Hongarije;0
8902;Tabakstripper;Mannen;Rusland;0
8903;Tabakstripper;Mannen;Polen;0
8904;Tabakstripper;Mannen;Tsjechoslowakije;0
8905;Tabakstripper;Mannen;Andere nationaliteit;0
8906;Tabakstripper;Mannen;Geen nationaliteit;3
8907;Tabakstripper;Mannen;Onbekende nationaliteit;0
8908;Tabakstripper;Vrouwen;Totaal van alle nationaliteiten;673
8909;Tabakstripper;Vrouwen;Nederland;664
8910;Tabakstripper;Vrouwen;Totaal van alle vreemde nationaliteiten;9
8911;Tabakstripper;Vrouwen;Duitschland;0
8912;Tabakstripper;Vrouwen;België;8
8913;Tabakstripper;Vrouwen;Groot Britannië en Noord Ierland;0
8914;Tabakstripper;Vrouwen;Frankrijk;0
8915;Tabakstripper;Vrouwen;Italië;0
8916;Tabakstripper;Vrouwen;Zwitserland;0
8917;Tabakstripper;Vrouwen;Oostenrijk;0
8918;Tabakstripper;Vrouwen;Hongarije;0
8919;Tabakstripper;Vrouwen;Rusland;0
8920;Tabakstripper;Vrouwen;Polen;1
8921;Tabakstripper;Vrouwen;Tsjechoslowakije;0
8922;Tabakstripper;Vrouwen;Andere nationaliteit;0
8923;Tabakstripper;Vrouwen;Geen nationaliteit;0
8924;Tabakstripper;Vrouwen;Onbekende nationaliteit;0
8925;Tandarts;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;926
8926;Tandarts;Totaal mannen en vrouwen;Nederland;893
8927;Tandarts;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;33
8928;Tandarts;Totaal mannen en vrouwen;Duitschland;16
8929;Tandarts;Totaal mannen en vrouwen;België;0
8930;Tandarts;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;4
8931;Tandarts;Totaal mannen en vrouwen;Frankrijk;0
8932;Tandarts;Totaal mannen en vrouwen;Italië;0
8933;Tandarts;Totaal mannen en vrouwen;Zwitserland;2
8934;Tandarts;Totaal mannen en vrouwen;Oostenrijk;2
8935;Tandarts;Totaal mannen en vrouwen;Hongarije;0
8936;Tandarts;Totaal mannen en vrouwen;Rusland;1
8937;Tandarts;Totaal mannen en vrouwen;Polen;0
8938;Tandarts;Totaal mannen en vrouwen;Tsjechoslowakije;2
8939;Tandarts;Totaal mannen en vrouwen;Andere nationaliteit;4
8940;Tandarts;Totaal mannen en vrouwen;Geen nationaliteit;1
8941;Tandarts;Totaal mannen en vrouwen;Onbekende nationaliteit;1
8942;Tandarts;Mannen;Totaal van alle nationaliteiten;785
8943;Tandarts;Mannen;Nederland;756
8944;Tandarts;Mannen;Totaal van alle vreemde nationaliteiten;29
8945;Tandarts;Mannen;Duitschland;14
8946;Tandarts;Mannen;België;0
8947;Tandarts;Mannen;Groot Britannië en Noord Ierland;4
8948;Tandarts;Mannen;Frankrijk;0
8949;Tandarts;Mannen;Italië;0
8950;Tandarts;Mannen;Zwitserland;2
8951;Tandarts;Mannen;Oostenrijk;1
8952;Tandarts;Mannen;Hongarije;0
8953;Tandarts;Mannen;Rusland;0
8954;Tandarts;Mannen;Polen;0
8955;Tandarts;Mannen;Tsjechoslowakije;2
8956;Tandarts;Mannen;Andere nationaliteit;4
8957;Tandarts;Mannen;Geen nationaliteit;1
8958;Tandarts;Mannen;Onbekende nationaliteit;1
8959;Tandarts;Vrouwen;Totaal van alle nationaliteiten;141
8960;Tandarts;Vrouwen;Nederland;137
8961;Tandarts;Vrouwen;Totaal van alle vreemde nationaliteiten;4
8962;Tandarts;Vrouwen;Duitschland;2
8963;Tandarts;Vrouwen;België;0
8964;Tandarts;Vrouwen;Groot Britannië en Noord Ierland;0
8965;Tandarts;Vrouwen;Frankrijk;0
8966;Tandarts;Vrouwen;Italië;0
8967;Tandarts;Vrouwen;Zwitserland;0
8968;Tandarts;Vrouwen;Oostenrijk;1
8969;Tandarts;Vrouwen;Hongarije;0
8970;Tandarts;Vrouwen;Rusland;1
8971;Tandarts;Vrouwen;Polen;0
8972;Tandarts;Vrouwen;Tsjechoslowakije;0
8973;Tandarts;Vrouwen;Andere nationaliteit;0
8974;Tandarts;Vrouwen;Geen nationaliteit;0
8975;Tandarts;Vrouwen;Onbekende nationaliteit;0
8976;Tandtechniker;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;627
8977;Tandtechniker;Totaal mannen en vrouwen;Nederland;592
8978;Tandtechniker;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;35
8979;Tandtechniker;Totaal mannen en vrouwen;Duitschland;21
8980;Tandtechniker;Totaal mannen en vrouwen;België;0
8981;Tandtechniker;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
8982;Tandtechniker;Totaal mannen en vrouwen;Frankrijk;1
8983;Tandtechniker;Totaal mannen en vrouwen;Italië;0
8984;Tandtechniker;Totaal mannen en vrouwen;Zwitserland;1
