ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;GemiddeldBesteedBedrag_1
1961;110000 Restaurants en hotels;Hoofdkostwinner: 65 jaar of ouder;2020;1.0
1962;110000 Restaurants en hotels;Hoofdkostwinner: Nederland;2015;2.0
1963;110000 Restaurants en hotels;Hoofdkostwinner: Nederland;2020;1.7
1964;110000 Restaurants en hotels;Hoofdkostwinner: Westers land;2015;2.1
1965;110000 Restaurants en hotels;Hoofdkostwinner: Westers land;2020;1.6
1966;110000 Restaurants en hotels;Hoofdkostwinner: Niet-westers land;2015;1.5
1967;110000 Restaurants en hotels;Hoofdkostwinner: Niet-westers land;2020;1.3
1968;110000 Restaurants en hotels;Bron: Inkomen als werknemer/zelfstandige;2015;2.5
1969;110000 Restaurants en hotels;Bron: Inkomen als werknemer/zelfstandige;2020;2.1
1970;110000 Restaurants en hotels;Bron: Inkomen als werknemer;2015;2.4
1971;110000 Restaurants en hotels;Bron: Inkomen als werknemer;2020;2.0
1972;110000 Restaurants en hotels;Bron: Inkomen als zelfstandige (totaal);2015;3.0
1973;110000 Restaurants en hotels;Bron: Inkomen als zelfstandige (totaal);2020;2.6
1974;110000 Restaurants en hotels;Bron: Overdrachtsinkomen;2015;1.3
1975;110000 Restaurants en hotels;Bron: Overdrachtsinkomen;2020;0.9
1976;110000 Restaurants en hotels;Bron: Uitkering inkomensverzekering;2015;1.4
1977;110000 Restaurants en hotels;Bron: Uitkering inkomensverzekering;2020;1.0
1978;110000 Restaurants en hotels;Bron: Uitkering werkloosheid;2015;1.6
1979;110000 Restaurants en hotels;Bron: Uitkering werkloosheid;2020;0.8
1980;110000 Restaurants en hotels;Bron: Uitkering arbeidsongeschiktheid;2015;0.7
1981;110000 Restaurants en hotels;Bron: Uitkering arbeidsongeschiktheid;2020;0.6
1982;110000 Restaurants en hotels;Bron: Uitkering pensioen;2015;1.5
1983;110000 Restaurants en hotels;Bron: Uitkering pensioen;2020;1.0
1984;110000 Restaurants en hotels;Bron: Uitkering sociale voorziening;2015;0.5
1985;110000 Restaurants en hotels;Bron: Uitkering sociale voorziening;2020;0.4
1986;110000 Restaurants en hotels;Bron: Uitkering bijstand;2015;0.4
1987;110000 Restaurants en hotels;Bron: Uitkering bijstand;2020;0.4
1988;110000 Restaurants en hotels;Bron: Uitk. sociale voorziening, overig;2015;0.7
1989;110000 Restaurants en hotels;Bron: Uitk. sociale voorziening, overig;2020;0.4
1990;110000 Restaurants en hotels;Bron: Studiefinanciering;2015;1.2
1991;110000 Restaurants en hotels;Bron: Studiefinanciering;2020;1.0
1992;110000 Restaurants en hotels;Woningbezit: eigen woning;2015;2.6
1993;110000 Restaurants en hotels;Woningbezit: eigen woning;2020;2.1
1994;110000 Restaurants en hotels;Woningbezit: huurwoning;2015;1.2
1995;110000 Restaurants en hotels;Woningbezit: huurwoning;2020;1.0
1996;110000 Restaurants en hotels;Woningbezit: huurwoning met huurtoeslag;2015;0.9
1997;110000 Restaurants en hotels;Woningbezit: huurwoning met huurtoeslag;2020;0.6
1998;110000 Restaurants en hotels;Woningbezit: huurwoning geen huurtoeslag;2015;1.8
1999;110000 Restaurants en hotels;Woningbezit: huurwoning geen huurtoeslag;2020;1.4
2000;110000 Restaurants en hotels;Besteedbaar inkomen: 1e 10%-groep;2015;1.0
2001;110000 Restaurants en hotels;Besteedbaar inkomen: 1e 10%-groep;2020;0.7
2002;110000 Restaurants en hotels;Besteedbaar inkomen: 2e 10%-groep;2015;0.8
2003;110000 Restaurants en hotels;Besteedbaar inkomen: 2e 10%-groep;2020;0.5
2004;110000 Restaurants en hotels;Besteedbaar inkomen: 3e 10%-groep;2015;0.9
2005;110000 Restaurants en hotels;Besteedbaar inkomen: 3e 10%-groep;2020;0.8
2006;110000 Restaurants en hotels;Besteedbaar inkomen: 4e 10%-groep;2015;1.3
2007;110000 Restaurants en hotels;Besteedbaar inkomen: 4e 10%-groep;2020;1.0
2008;110000 Restaurants en hotels;Besteedbaar inkomen: 5e 10%-groep;2015;1.5
2009;110000 Restaurants en hotels;Besteedbaar inkomen: 5e 10%-groep;2020;1.3
2010;110000 Restaurants en hotels;Besteedbaar inkomen: 6e 10%-groep;2015;1.8
2011;110000 Restaurants en hotels;Besteedbaar inkomen: 6e 10%-groep;2020;1.6
2012;110000 Restaurants en hotels;Besteedbaar inkomen: 7e 10%-groep;2015;2.2
2013;110000 Restaurants en hotels;Besteedbaar inkomen: 7e 10%-groep;2020;1.7
2014;110000 Restaurants en hotels;Besteedbaar inkomen: 8e 10%-groep;2015;2.6
2015;110000 Restaurants en hotels;Besteedbaar inkomen: 8e 10%-groep;2020;2.3
2016;110000 Restaurants en hotels;Besteedbaar inkomen: 9e 10%-groep;2015;3.2
2017;110000 Restaurants en hotels;Besteedbaar inkomen: 9e 10%-groep;2020;2.8
2018;110000 Restaurants en hotels;Besteedbaar inkomen: 10e 10%-groep;2015;4.8
2019;110000 Restaurants en hotels;Besteedbaar inkomen: 10e 10%-groep;2020;3.9
2020;110000 Restaurants en hotels;Besteedbaar inkomen: 1e 20%-groep;2015;0.9
2021;110000 Restaurants en hotels;Besteedbaar inkomen: 1e 20%-groep;2020;0.6
2022;110000 Restaurants en hotels;Besteedbaar inkomen: 2e 20%-groep;2015;1.1
2023;110000 Restaurants en hotels;Besteedbaar inkomen: 2e 20%-groep;2020;0.9
2024;110000 Restaurants en hotels;Besteedbaar inkomen: 3e 20%-groep;2015;1.6
2025;110000 Restaurants en hotels;Besteedbaar inkomen: 3e 20%-groep;2020;1.4
2026;110000 Restaurants en hotels;Besteedbaar inkomen: 4e 20%-groep;2015;2.4
2027;110000 Restaurants en hotels;Besteedbaar inkomen: 4e 20%-groep;2020;2.0
2028;110000 Restaurants en hotels;Besteedbaar inkomen: 5e 20%-groep;2015;4.0
2029;110000 Restaurants en hotels;Besteedbaar inkomen: 5e 20%-groep;2020;3.4
2030;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 1e 10%-groep;2015;1.0
2031;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.8
2032;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 2e 10%-groep;2015;0.8
2033;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 2e 10%-groep;2020;0.6
2034;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.0
2035;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 3e 10%-groep;2020;0.8
2036;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 4e 10%-groep;2015;1.2
2037;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 4e 10%-groep;2020;1.1
2038;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 5e 10%-groep;2015;1.6
2039;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 5e 10%-groep;2020;1.4
2040;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 6e 10%-groep;2015;1.9
2041;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 6e 10%-groep;2020;1.6
2042;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 7e 10%-groep;2015;2.2
2043;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 7e 10%-groep;2020;1.8
2044;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 8e 10%-groep;2015;2.7
2045;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 8e 10%-groep;2020;2.4
2046;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 9e 10%-groep;2015;3.1
2047;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 9e 10%-groep;2020;2.8
2048;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 10e 10%-groep;2015;4.6
2049;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 10e 10%-groep;2020;3.5
2050;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.9
2051;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 1e 20%-groep;2020;0.7
2052;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.1
2053;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 2e 20%-groep;2020;0.9
2054;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 3e 20%-groep;2015;1.7
2055;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 3e 20%-groep;2020;1.5
2056;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 4e 20%-groep;2015;2.4
2057;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 4e 20%-groep;2020;2.1
2058;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 5e 20%-groep;2015;3.8
2059;110000 Restaurants en hotels;Gestandaardiseerd inkomen: 5e 20%-groep;2020;3.1
2060;110000 Restaurants en hotels;Inkomen tot lage-inkomensgrens;2015;0.7
2061;110000 Restaurants en hotels;Inkomen tot lage-inkomensgrens;2020;0.5
2062;110000 Restaurants en hotels;Inkomen boven lage-inkomensgrens;2015;2.2
2063;110000 Restaurants en hotels;Inkomen boven lage-inkomensgrens;2020;1.8
2064;120000 Diverse goederen en diensten;Particuliere huishoudens;2015;2.6
2065;120000 Diverse goederen en diensten;Particuliere huishoudens;2020;2.7
2066;120000 Diverse goederen en diensten;Type: Eenpersoonshuishouden;2015;1.5
2067;120000 Diverse goederen en diensten;Type: Eenpersoonshuishouden;2020;1.6
2068;120000 Diverse goederen en diensten;Type: Alleenstaande man;2015;1.4
2069;120000 Diverse goederen en diensten;Type: Alleenstaande man;2020;1.5
2070;120000 Diverse goederen en diensten;Type: Alleenstaande man onder AOW-lft;2015;1.4
2071;120000 Diverse goederen en diensten;Type: Alleenstaande man onder AOW-lft;2020;1.4
2072;120000 Diverse goederen en diensten;Type: Alleenstaande man vanaf AOW-lft;2015;1.7
2073;120000 Diverse goederen en diensten;Type: Alleenstaande man vanaf AOW-lft;2020;1.7
2074;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw;2015;1.6
2075;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw;2020;1.7
2076;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw onder AOW-lft;2015;1.5
2077;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw onder AOW-lft;2020;1.6
2078;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw vanaf AOW-lft;2015;1.7
2079;120000 Diverse goederen en diensten;Type: Alleenstaande vrouw vanaf AOW-lft;2020;1.8
2080;120000 Diverse goederen en diensten;Type: Meerpersoonshuishouden;2015;3.2
2081;120000 Diverse goederen en diensten;Type: Meerpersoonshuishouden;2020;3.4
2082;120000 Diverse goederen en diensten;Type: Eenoudergezin;2015;2.3
2083;120000 Diverse goederen en diensten;Type: Eenoudergezin;2020;2.4
2084;120000 Diverse goederen en diensten;Type: Eenouder, alle kinderen < 18 jr;2015;2.3
2085;120000 Diverse goederen en diensten;Type: Eenouder, alle kinderen < 18 jr;2020;2.4
2086;120000 Diverse goederen en diensten;Type: Eenouder, minst. één kind >= 18 jr;2015;2.4
2087;120000 Diverse goederen en diensten;Type: Eenouder, minst. één kind >= 18 jr;2020;2.3
2088;120000 Diverse goederen en diensten;Type: Paar, totaal;2015;3.3
2089;120000 Diverse goederen en diensten;Type: Paar, totaal;2020;3.5
2090;120000 Diverse goederen en diensten;Type: Paar, met kind(eren);2015;4.0
2091;120000 Diverse goederen en diensten;Type: Paar, met kind(eren);2020;4.2
2092;120000 Diverse goederen en diensten;Type: Paar, alle kinderen < 18 jr;2015;4.2
2093;120000 Diverse goederen en diensten;Type: Paar, alle kinderen < 18 jr;2020;4.5
2094;120000 Diverse goederen en diensten;Type: Paar, minstens één kind >= 18 jr;2015;3.6
2095;120000 Diverse goederen en diensten;Type: Paar, minstens één kind >= 18 jr;2020;3.9
2096;120000 Diverse goederen en diensten;Type: Paar, zonder kind;2015;2.7
2097;120000 Diverse goederen en diensten;Type: Paar, zonder kind;2020;2.8
2098;120000 Diverse goederen en diensten;Type: Paar, zonder kind, onder AOW-lft;2015;2.8
2099;120000 Diverse goederen en diensten;Type: Paar, zonder kind, onder AOW-lft;2020;2.9
2100;120000 Diverse goederen en diensten;Type: Paar, zonder kind, vanaf AOW-lft;2015;2.6
2101;120000 Diverse goederen en diensten;Type: Paar, zonder kind, vanaf AOW-lft;2020;2.8
2102;120000 Diverse goederen en diensten;Type: Meerpersoonshuishouden, overig;2015;2.8
2103;120000 Diverse goederen en diensten;Type: Meerpersoonshuishouden, overig;2020;3.2
2104;120000 Diverse goederen en diensten;Huishoudensgrootte: 1 persoon;2015;1.5
2105;120000 Diverse goederen en diensten;Huishoudensgrootte: 1 persoon;2020;1.6
2106;120000 Diverse goederen en diensten;Huishoudensgrootte: 2 personen;2015;2.7
2107;120000 Diverse goederen en diensten;Huishoudensgrootte: 2 personen;2020;2.8
2108;120000 Diverse goederen en diensten;Huishoudensgrootte: 3 personen;2015;3.4
2109;120000 Diverse goederen en diensten;Huishoudensgrootte: 3 personen;2020;3.7
2110;120000 Diverse goederen en diensten;Huishoudensgrootte: 4 personen;2015;4.1
2111;120000 Diverse goederen en diensten;Huishoudensgrootte: 4 personen;2020;4.3
2112;120000 Diverse goederen en diensten;Huishoudensgrootte: 5 of meer personen;2015;3.9
2113;120000 Diverse goederen en diensten;Huishoudensgrootte: 5 of meer personen;2020;4.2
2114;120000 Diverse goederen en diensten;Hoofdkostwinner: tot 25 jaar;2015;1.0
2115;120000 Diverse goederen en diensten;Hoofdkostwinner: tot 25 jaar;2020;1.3
2116;120000 Diverse goederen en diensten;Hoofdkostwinner: 25 tot 35 jaar;2015;2.4
2117;120000 Diverse goederen en diensten;Hoofdkostwinner: 25 tot 35 jaar;2020;2.3
2118;120000 Diverse goederen en diensten;Hoofdkostwinner: 35 tot 45 jaar;2015;3.2
2119;120000 Diverse goederen en diensten;Hoofdkostwinner: 35 tot 45 jaar;2020;3.4
2120;120000 Diverse goederen en diensten;Hoofdkostwinner: 45 tot 55 jaar;2015;3.0
2121;120000 Diverse goederen en diensten;Hoofdkostwinner: 45 tot 55 jaar;2020;3.2
2122;120000 Diverse goederen en diensten;Hoofdkostwinner: 55 tot 65 jaar;2015;2.8
2123;120000 Diverse goederen en diensten;Hoofdkostwinner: 55 tot 65 jaar;2020;2.8
2124;120000 Diverse goederen en diensten;Hoofdkostwinner: 65 tot 75 jaar;2015;2.2
2125;120000 Diverse goederen en diensten;Hoofdkostwinner: 65 tot 75 jaar;2020;2.4
2126;120000 Diverse goederen en diensten;Hoofdkostwinner: 75 jaar of ouder;2015;2.0
2127;120000 Diverse goederen en diensten;Hoofdkostwinner: 75 jaar of ouder;2020;2.2
2128;120000 Diverse goederen en diensten;Hoofdkostwinner: 25 tot 45 jaar;2015;2.8
2129;120000 Diverse goederen en diensten;Hoofdkostwinner: 25 tot 45 jaar;2020;2.8
2130;120000 Diverse goederen en diensten;Hoofdkostwinner: 45 tot 65 jaar;2015;2.9
2131;120000 Diverse goederen en diensten;Hoofdkostwinner: 45 tot 65 jaar;2020;3.0
2132;120000 Diverse goederen en diensten;Hoofdkostwinner: 65 jaar of ouder;2015;2.2
2133;120000 Diverse goederen en diensten;Hoofdkostwinner: 65 jaar of ouder;2020;2.3
2134;120000 Diverse goederen en diensten;Hoofdkostwinner: Nederland;2015;2.6
2135;120000 Diverse goederen en diensten;Hoofdkostwinner: Nederland;2020;2.7
2136;120000 Diverse goederen en diensten;Hoofdkostwinner: Westers land;2015;2.5
2137;120000 Diverse goederen en diensten;Hoofdkostwinner: Westers land;2020;2.6
2138;120000 Diverse goederen en diensten;Hoofdkostwinner: Niet-westers land;2015;2.4
2139;120000 Diverse goederen en diensten;Hoofdkostwinner: Niet-westers land;2020;2.5
2140;120000 Diverse goederen en diensten;Bron: Inkomen als werknemer/zelfstandige;2015;3.0
2141;120000 Diverse goederen en diensten;Bron: Inkomen als werknemer/zelfstandige;2020;3.1
2142;120000 Diverse goederen en diensten;Bron: Inkomen als werknemer;2015;3.0
2143;120000 Diverse goederen en diensten;Bron: Inkomen als werknemer;2020;2.9
2144;120000 Diverse goederen en diensten;Bron: Inkomen als zelfstandige (totaal);2015;3.5
2145;120000 Diverse goederen en diensten;Bron: Inkomen als zelfstandige (totaal);2020;3.8
2146;120000 Diverse goederen en diensten;Bron: Overdrachtsinkomen;2015;1.9
2147;120000 Diverse goederen en diensten;Bron: Overdrachtsinkomen;2020;2.0
2148;120000 Diverse goederen en diensten;Bron: Uitkering inkomensverzekering;2015;2.1
2149;120000 Diverse goederen en diensten;Bron: Uitkering inkomensverzekering;2020;2.2
2150;120000 Diverse goederen en diensten;Bron: Uitkering werkloosheid;2015;1.9
2151;120000 Diverse goederen en diensten;Bron: Uitkering werkloosheid;2020;1.7
2152;120000 Diverse goederen en diensten;Bron: Uitkering arbeidsongeschiktheid;2015;1.7
2153;120000 Diverse goederen en diensten;Bron: Uitkering arbeidsongeschiktheid;2020;1.9
2154;120000 Diverse goederen en diensten;Bron: Uitkering pensioen;2015;2.2
2155;120000 Diverse goederen en diensten;Bron: Uitkering pensioen;2020;2.3
2156;120000 Diverse goederen en diensten;Bron: Uitkering sociale voorziening;2015;1.2
2157;120000 Diverse goederen en diensten;Bron: Uitkering sociale voorziening;2020;1.1
2158;120000 Diverse goederen en diensten;Bron: Uitkering bijstand;2015;1.1
2159;120000 Diverse goederen en diensten;Bron: Uitkering bijstand;2020;1.0
2160;120000 Diverse goederen en diensten;Bron: Uitk. sociale voorziening, overig;2015;1.2
2161;120000 Diverse goederen en diensten;Bron: Uitk. sociale voorziening, overig;2020;1.2
2162;120000 Diverse goederen en diensten;Bron: Studiefinanciering;2015;0.7
2163;120000 Diverse goederen en diensten;Bron: Studiefinanciering;2020;0.9
2164;120000 Diverse goederen en diensten;Woningbezit: eigen woning;2015;3.3
2165;120000 Diverse goederen en diensten;Woningbezit: eigen woning;2020;3.4
2166;120000 Diverse goederen en diensten;Woningbezit: huurwoning;2015;1.7
2167;120000 Diverse goederen en diensten;Woningbezit: huurwoning;2020;1.7
2168;120000 Diverse goederen en diensten;Woningbezit: huurwoning met huurtoeslag;2015;1.3
2169;120000 Diverse goederen en diensten;Woningbezit: huurwoning met huurtoeslag;2020;1.3
2170;120000 Diverse goederen en diensten;Woningbezit: huurwoning geen huurtoeslag;2015;2.3
2171;120000 Diverse goederen en diensten;Woningbezit: huurwoning geen huurtoeslag;2020;2.0
2172;120000 Diverse goederen en diensten;Besteedbaar inkomen: 1e 10%-groep;2015;1.1
2173;120000 Diverse goederen en diensten;Besteedbaar inkomen: 1e 10%-groep;2020;1.2
2174;120000 Diverse goederen en diensten;Besteedbaar inkomen: 2e 10%-groep;2015;1.1
2175;120000 Diverse goederen en diensten;Besteedbaar inkomen: 2e 10%-groep;2020;1.4
2176;120000 Diverse goederen en diensten;Besteedbaar inkomen: 3e 10%-groep;2015;1.7
2177;120000 Diverse goederen en diensten;Besteedbaar inkomen: 3e 10%-groep;2020;1.6
2178;120000 Diverse goederen en diensten;Besteedbaar inkomen: 4e 10%-groep;2015;1.9
2179;120000 Diverse goederen en diensten;Besteedbaar inkomen: 4e 10%-groep;2020;2.0
2180;120000 Diverse goederen en diensten;Besteedbaar inkomen: 5e 10%-groep;2015;2.2
2181;120000 Diverse goederen en diensten;Besteedbaar inkomen: 5e 10%-groep;2020;2.2
2182;120000 Diverse goederen en diensten;Besteedbaar inkomen: 6e 10%-groep;2015;2.5
2183;120000 Diverse goederen en diensten;Besteedbaar inkomen: 6e 10%-groep;2020;2.5
2184;120000 Diverse goederen en diensten;Besteedbaar inkomen: 7e 10%-groep;2015;2.8
2185;120000 Diverse goederen en diensten;Besteedbaar inkomen: 7e 10%-groep;2020;3.1
2186;120000 Diverse goederen en diensten;Besteedbaar inkomen: 8e 10%-groep;2015;3.4
2187;120000 Diverse goederen en diensten;Besteedbaar inkomen: 8e 10%-groep;2020;3.5
2188;120000 Diverse goederen en diensten;Besteedbaar inkomen: 9e 10%-groep;2015;4.0
2189;120000 Diverse goederen en diensten;Besteedbaar inkomen: 9e 10%-groep;2020;4.0
2190;120000 Diverse goederen en diensten;Besteedbaar inkomen: 10e 10%-groep;2015;5.1
2191;120000 Diverse goederen en diensten;Besteedbaar inkomen: 10e 10%-groep;2020;5.3
2192;120000 Diverse goederen en diensten;Besteedbaar inkomen: 1e 20%-groep;2015;1.1
2193;120000 Diverse goederen en diensten;Besteedbaar inkomen: 1e 20%-groep;2020;1.3
2194;120000 Diverse goederen en diensten;Besteedbaar inkomen: 2e 20%-groep;2015;1.8
2195;120000 Diverse goederen en diensten;Besteedbaar inkomen: 2e 20%-groep;2020;1.8
2196;120000 Diverse goederen en diensten;Besteedbaar inkomen: 3e 20%-groep;2015;2.4
2197;120000 Diverse goederen en diensten;Besteedbaar inkomen: 3e 20%-groep;2020;2.4
2198;120000 Diverse goederen en diensten;Besteedbaar inkomen: 4e 20%-groep;2015;3.1
2199;120000 Diverse goederen en diensten;Besteedbaar inkomen: 4e 20%-groep;2020;3.3
2200;120000 Diverse goederen en diensten;Besteedbaar inkomen: 5e 20%-groep;2015;4.6
2201;120000 Diverse goederen en diensten;Besteedbaar inkomen: 5e 20%-groep;2020;4.6
2202;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 1e 10%-groep;2015;1.2
2203;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 1e 10%-groep;2020;1.3
2204;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 2e 10%-groep;2015;1.4
2205;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 2e 10%-groep;2020;1.4
2206;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.6
2207;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 3e 10%-groep;2020;1.9
2208;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 4e 10%-groep;2015;2.0
2209;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 4e 10%-groep;2020;2.2
2210;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 5e 10%-groep;2015;2.4
2211;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 5e 10%-groep;2020;2.4
2212;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 6e 10%-groep;2015;2.7
2213;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 6e 10%-groep;2020;2.8
2214;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 7e 10%-groep;2015;3.0
2215;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 7e 10%-groep;2020;3.0
2216;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 8e 10%-groep;2015;3.2
2217;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 8e 10%-groep;2020;3.4
2218;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 9e 10%-groep;2015;3.8
2219;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 9e 10%-groep;2020;3.8
2220;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 10e 10%-groep;2015;4.6
2221;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 10e 10%-groep;2020;4.6
2222;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 1e 20%-groep;2015;1.3
2223;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 1e 20%-groep;2020;1.4
2224;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.8
2225;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 2e 20%-groep;2020;2.0
2226;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 3e 20%-groep;2015;2.5
2227;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 3e 20%-groep;2020;2.6
2228;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 4e 20%-groep;2015;3.1
2229;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 4e 20%-groep;2020;3.2
2230;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 5e 20%-groep;2015;4.2
2231;120000 Diverse goederen en diensten;Gestandaardiseerd inkomen: 5e 20%-groep;2020;4.2
2232;120000 Diverse goederen en diensten;Inkomen tot lage-inkomensgrens;2015;1.3
2233;120000 Diverse goederen en diensten;Inkomen tot lage-inkomensgrens;2020;1.1
2234;120000 Diverse goederen en diensten;Inkomen boven lage-inkomensgrens;2015;2.8
2235;120000 Diverse goederen en diensten;Inkomen boven lage-inkomensgrens;2020;2.9
2236;130000 Consumptiegebonden belastingen;Particuliere huishoudens;2015;0.6
2237;130000 Consumptiegebonden belastingen;Particuliere huishoudens;2020;0.6
2238;130000 Consumptiegebonden belastingen;Type: Eenpersoonshuishouden;2015;0.3
2239;130000 Consumptiegebonden belastingen;Type: Eenpersoonshuishouden;2020;0.3
2240;130000 Consumptiegebonden belastingen;Type: Alleenstaande man;2015;0.3
2241;130000 Consumptiegebonden belastingen;Type: Alleenstaande man;2020;0.3
2242;130000 Consumptiegebonden belastingen;Type: Alleenstaande man onder AOW-lft;2015;0.3
2243;130000 Consumptiegebonden belastingen;Type: Alleenstaande man onder AOW-lft;2020;0.3
2244;130000 Consumptiegebonden belastingen;Type: Alleenstaande man vanaf AOW-lft;2015;0.4
2245;130000 Consumptiegebonden belastingen;Type: Alleenstaande man vanaf AOW-lft;2020;0.4
2246;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw;2015;0.2
2247;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw;2020;0.2
2248;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw onder AOW-lft;2015;0.2
2249;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw onder AOW-lft;2020;0.2
2250;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw vanaf AOW-lft;2015;0.2
2251;130000 Consumptiegebonden belastingen;Type: Alleenstaande vrouw vanaf AOW-lft;2020;0.2
2252;130000 Consumptiegebonden belastingen;Type: Meerpersoonshuishouden;2015;0.8
2253;130000 Consumptiegebonden belastingen;Type: Meerpersoonshuishouden;2020;0.8
2254;130000 Consumptiegebonden belastingen;Type: Eenoudergezin;2015;0.5
2255;130000 Consumptiegebonden belastingen;Type: Eenoudergezin;2020;0.5
2256;130000 Consumptiegebonden belastingen;Type: Eenouder, alle kinderen < 18 jr;2015;0.4
2257;130000 Consumptiegebonden belastingen;Type: Eenouder, alle kinderen < 18 jr;2020;0.5
2258;130000 Consumptiegebonden belastingen;Type: Eenouder, minst. één kind >= 18 jr;2015;0.5
2259;130000 Consumptiegebonden belastingen;Type: Eenouder, minst. één kind >= 18 jr;2020;0.6
2260;130000 Consumptiegebonden belastingen;Type: Paar, totaal;2015;0.8
2261;130000 Consumptiegebonden belastingen;Type: Paar, totaal;2020;0.8
2262;130000 Consumptiegebonden belastingen;Type: Paar, met kind(eren);2015;0.9
2263;130000 Consumptiegebonden belastingen;Type: Paar, met kind(eren);2020;0.9
2264;130000 Consumptiegebonden belastingen;Type: Paar, alle kinderen < 18 jr;2015;0.9
2265;130000 Consumptiegebonden belastingen;Type: Paar, alle kinderen < 18 jr;2020;0.9
2266;130000 Consumptiegebonden belastingen;Type: Paar, minstens één kind >= 18 jr;2015;1.0
2267;130000 Consumptiegebonden belastingen;Type: Paar, minstens één kind >= 18 jr;2020;1.0
2268;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind;2015;0.7
2269;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind;2020;0.7
2270;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind, onder AOW-lft;2015;0.8
2271;130000 Consumptiegebonden belastingen;Type: Paar, zonder kind, onder AOW-lft;2020;0.8
