ID;Geslacht;Leeftijd;LandVanVertrekBestemming;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
8950;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2014;2039.0;991.0;1048.0
8951;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2015;1895.0;1182.0;713.0
8952;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2016;1938.0;1281.0;657.0
8953;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2017;2223.0;1354.0;869.0
8954;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2018;2504.0;1469.0;1035.0
8955;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2019;3034.0;1597.0;1437.0
8956;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2020;2976.0;1496.0;1480.0
8957;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2021;3401.0;1829.0;1572.0
8958;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2022;4237.0;2487.0;1750.0
8959;Totaal mannen en vrouwen;Totaal;Spanje;Overig land;2023;4401.0;2943.0;1458.0
8960;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2014;207.0;46.0;161.0
8961;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2015;165.0;69.0;96.0
8962;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2016;158.0;50.0;108.0
8963;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2017;161.0;67.0;94.0
8964;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2018;190.0;65.0;125.0
8965;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2019;219.0;85.0;134.0
8966;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2020;124.0;43.0;81.0
8967;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2021;178.0;50.0;128.0
8968;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2022;412.0;47.0;365.0
8969;Totaal mannen en vrouwen;Totaal;Sri Lanka;Totaal;2023;358.0;53.0;305.0
8970;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2014;168.0;12.0;156.0
8971;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2015;122.0;19.0;103.0
8972;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2016;121.0;21.0;100.0
8973;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2017;107.0;23.0;84.0
8974;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2018;142.0;23.0;119.0
8975;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2019;152.0;36.0;116.0
8976;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2020;86.0;27.0;59.0
8977;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2021;150.0;25.0;125.0
8978;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2022;363.0;16.0;347.0
8979;Totaal mannen en vrouwen;Totaal;Sri Lanka;Land vertrek / bestemming;2023;314.0;24.0;290.0
8980;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2014;17.0;21.0;-4.0
8981;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2015;17.0;28.0;-11.0
8982;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2016;17.0;22.0;-5.0
8983;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2017;24.0;27.0;-3.0
8984;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2018;27.0;34.0;-7.0
8985;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2019;41.0;27.0;14.0
8986;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2020;18.0;8.0;10.0
8987;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2021;8.0;18.0;-10.0
8988;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2022;19.0;19.0;0.0
8989;Totaal mannen en vrouwen;Totaal;Sri Lanka;Nederland;2023;20.0;22.0;-2.0
8990;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2014;22.0;13.0;9.0
8991;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2015;26.0;22.0;4.0
8992;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2016;20.0;7.0;13.0
8993;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2017;30.0;17.0;13.0
8994;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2018;21.0;8.0;13.0
8995;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2019;26.0;22.0;4.0
8996;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2020;20.0;8.0;12.0
8997;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2021;20.0;7.0;13.0
8998;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2022;30.0;12.0;18.0
8999;Totaal mannen en vrouwen;Totaal;Sri Lanka;Overig land;2023;24.0;7.0;17.0
9000;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2014;2.0;2.0;0.0
9001;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2015;6.0;5.0;1.0
9002;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2016;10.0;8.0;2.0
9003;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2017;15.0;9.0;6.0
9004;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2018;1.0;3.0;-2.0
9005;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2019;;;
9006;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2020;;;
9007;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2021;;;
9008;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2022;;;
9009;Totaal mannen en vrouwen;Totaal;Swaziland;Totaal;2023;;;
9010;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2014;1.0;0.0;1.0
9011;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2015;4.0;5.0;-1.0
9012;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2016;3.0;1.0;2.0
9013;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2017;5.0;3.0;2.0
9014;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2018;0.0;0.0;0.0
9015;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2019;;;
9016;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2020;;;
9017;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2021;;;
9018;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2022;;;
9019;Totaal mannen en vrouwen;Totaal;Swaziland;Land vertrek / bestemming;2023;;;
9020;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2014;1.0;2.0;-1.0
9021;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2015;1.0;0.0;1.0
9022;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2016;4.0;1.0;3.0
9023;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2017;4.0;1.0;3.0
9024;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2018;0.0;0.0;0.0
9025;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2019;;;
9026;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2020;;;
9027;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2021;;;
9028;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2022;;;
9029;Totaal mannen en vrouwen;Totaal;Swaziland;Nederland;2023;;;
9030;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2014;0.0;0.0;0.0
9031;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2015;1.0;0.0;1.0
9032;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2016;3.0;6.0;-3.0
9033;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2017;6.0;5.0;1.0
9034;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2018;1.0;3.0;-2.0
9035;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2019;;;
9036;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2020;;;
9037;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2021;;;
9038;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2022;;;
9039;Totaal mannen en vrouwen;Totaal;Swaziland;Overig land;2023;;;
9040;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2014;6285.0;16.0;6269.0
9041;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2015;15094.0;14.0;15080.0
9042;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2016;19481.0;38.0;19443.0
9043;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2017;9097.0;38.0;9059.0
9044;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2018;2730.0;52.0;2678.0
9045;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2019;2396.0;51.0;2345.0
9046;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2020;2231.0;15.0;2216.0
9047;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2021;4848.0;47.0;4801.0
9048;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2022;7742.0;48.0;7694.0
9049;Totaal mannen en vrouwen;Totaal;Syrië;Totaal;2023;7340.0;52.0;7288.0
9050;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2014;5913.0;5.0;5908.0
9051;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2015;14410.0;9.0;14401.0
9052;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2016;18754.0;32.0;18722.0
9053;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2017;8707.0;35.0;8672.0
9054;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2018;2544.0;41.0;2503.0
9055;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2019;2240.0;42.0;2198.0
9056;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2020;2108.0;10.0;2098.0
9057;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2021;4558.0;35.0;4523.0
9058;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2022;7384.0;38.0;7346.0
9059;Totaal mannen en vrouwen;Totaal;Syrië;Land vertrek / bestemming;2023;6990.0;39.0;6951.0
9060;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2014;9.0;9.0;0.0
9061;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2015;19.0;5.0;14.0
9062;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2016;10.0;5.0;5.0
9063;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2017;6.0;0.0;6.0
9064;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2018;4.0;9.0;-5.0
9065;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2019;12.0;4.0;8.0
9066;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2020;5.0;4.0;1.0
9067;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2021;10.0;9.0;1.0
9068;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2022;22.0;8.0;14.0
9069;Totaal mannen en vrouwen;Totaal;Syrië;Nederland;2023;17.0;10.0;7.0
9070;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2014;363.0;2.0;361.0
9071;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2015;665.0;0.0;665.0
9072;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2016;717.0;1.0;716.0
9073;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2017;384.0;3.0;381.0
9074;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2018;182.0;2.0;180.0
9075;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2019;144.0;5.0;139.0
9076;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2020;118.0;1.0;117.0
9077;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2021;280.0;3.0;277.0
9078;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2022;336.0;2.0;334.0
9079;Totaal mannen en vrouwen;Totaal;Syrië;Overig land;2023;333.0;3.0;330.0
9080;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2014;6.0;1.0;5.0
9081;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2015;10.0;2.0;8.0
9082;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2016;14.0;5.0;9.0
9083;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2017;16.0;6.0;10.0
9084;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2018;6.0;8.0;-2.0
9085;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2019;5.0;3.0;2.0
9086;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2020;10.0;1.0;9.0
9087;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2021;10.0;2.0;8.0
9088;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2022;20.0;0.0;20.0
9089;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Totaal;2023;15.0;12.0;3.0
9090;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2014;2.0;0.0;2.0
9091;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2015;4.0;1.0;3.0
9092;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2016;8.0;1.0;7.0
9093;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2017;7.0;3.0;4.0
9094;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2018;2.0;3.0;-1.0
9095;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2019;3.0;2.0;1.0
9096;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2020;9.0;1.0;8.0
9097;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2021;7.0;0.0;7.0
9098;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2022;15.0;0.0;15.0
9099;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Land vertrek / bestemming;2023;11.0;7.0;4.0
9100;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2014;2.0;0.0;2.0
9101;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2015;4.0;0.0;4.0
9102;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2016;2.0;4.0;-2.0
9103;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2017;1.0;2.0;-1.0
9104;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2018;0.0;2.0;-2.0
9105;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2019;1.0;0.0;1.0
9106;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2020;0.0;0.0;0.0
9107;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2021;1.0;1.0;0.0
9108;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2022;0.0;0.0;0.0
9109;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Nederland;2023;0.0;2.0;-2.0
9110;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2014;2.0;1.0;1.0
9111;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2015;2.0;1.0;1.0
9112;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2016;4.0;0.0;4.0
9113;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2017;8.0;1.0;7.0
9114;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2018;4.0;3.0;1.0
9115;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2019;1.0;1.0;0.0
9116;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2020;1.0;0.0;1.0
9117;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2021;2.0;1.0;1.0
9118;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2022;5.0;0.0;5.0
9119;Totaal mannen en vrouwen;Totaal;Tadzjikistan;Overig land;2023;4.0;3.0;1.0
9120;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2014;505.0;295.0;210.0
9121;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2015;546.0;313.0;233.0
9122;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2016;678.0;331.0;347.0
9123;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2017;758.0;465.0;293.0
9124;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2018;906.0;483.0;423.0
9125;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2019;1044.0;546.0;498.0
9126;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2020;654.0;647.0;7.0
9127;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2021;718.0;369.0;349.0
9128;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2022;1036.0;416.0;620.0
9129;Totaal mannen en vrouwen;Totaal;Taiwan;Totaal;2023;1072.0;556.0;516.0
9130;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2014;436.0;212.0;224.0
9131;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2015;472.0;247.0;225.0
9132;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2016;585.0;267.0;318.0
9133;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2017;679.0;383.0;296.0
9134;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2018;802.0;390.0;412.0
9135;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2019;925.0;424.0;501.0
9136;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2020;544.0;529.0;15.0
9137;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2021;616.0;261.0;355.0
9138;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2022;906.0;307.0;599.0
9139;Totaal mannen en vrouwen;Totaal;Taiwan;Land vertrek / bestemming;2023;923.0;446.0;477.0
9140;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2014;36.0;49.0;-13.0
9141;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2015;37.0;35.0;2.0
9142;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2016;31.0;31.0;0.0
9143;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2017;24.0;37.0;-13.0
9144;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2018;30.0;47.0;-17.0
9145;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2019;34.0;64.0;-30.0
9146;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2020;58.0;79.0;-21.0
9147;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2021;50.0;71.0;-21.0
9148;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2022;53.0;59.0;-6.0
9149;Totaal mannen en vrouwen;Totaal;Taiwan;Nederland;2023;50.0;55.0;-5.0
9150;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2014;33.0;34.0;-1.0
9151;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2015;37.0;31.0;6.0
9152;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2016;62.0;33.0;29.0
9153;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2017;55.0;45.0;10.0
9154;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2018;74.0;46.0;28.0
9155;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2019;85.0;58.0;27.0
9156;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2020;52.0;39.0;13.0
9157;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2021;52.0;37.0;15.0
9158;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2022;77.0;50.0;27.0
9159;Totaal mannen en vrouwen;Totaal;Taiwan;Overig land;2023;99.0;55.0;44.0
9160;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2014;163.0;125.0;38.0
9161;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2015;221.0;145.0;76.0
9162;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2016;183.0;163.0;20.0
9163;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2017;202.0;116.0;86.0
9164;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2018;201.0;108.0;93.0
9165;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2019;221.0;78.0;143.0
9166;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2020;168.0;62.0;106.0
9167;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2021;138.0;100.0;38.0
9168;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2022;158.0;80.0;78.0
9169;Totaal mannen en vrouwen;Totaal;Tanzania;Totaal;2023;193.0;95.0;98.0
9170;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2014;75.0;37.0;38.0
9171;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2015;91.0;43.0;48.0
9172;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2016;74.0;58.0;16.0
9173;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2017;100.0;47.0;53.0
9174;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2018;81.0;51.0;30.0
9175;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2019;84.0;34.0;50.0
9176;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2020;60.0;25.0;35.0
9177;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2021;61.0;13.0;48.0
9178;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2022;77.0;21.0;56.0
9179;Totaal mannen en vrouwen;Totaal;Tanzania;Land vertrek / bestemming;2023;118.0;19.0;99.0
9180;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2014;62.0;73.0;-11.0
9181;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2015;91.0;72.0;19.0
9182;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2016;79.0;74.0;5.0
9183;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2017;64.0;57.0;7.0
9184;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2018;81.0;43.0;38.0
9185;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2019;82.0;29.0;53.0
9186;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2020;73.0;29.0;44.0
9187;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2021;42.0;75.0;-33.0
9188;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2022;45.0;48.0;-3.0
9189;Totaal mannen en vrouwen;Totaal;Tanzania;Nederland;2023;38.0;51.0;-13.0
9190;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2014;26.0;15.0;11.0
9191;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2015;39.0;30.0;9.0
9192;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2016;30.0;31.0;-1.0
9193;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2017;38.0;12.0;26.0
9194;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2018;39.0;14.0;25.0
9195;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2019;55.0;15.0;40.0
9196;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2020;35.0;8.0;27.0
9197;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2021;35.0;12.0;23.0
9198;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2022;36.0;11.0;25.0
9199;Totaal mannen en vrouwen;Totaal;Tanzania;Overig land;2023;37.0;25.0;12.0
9200;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2014;1173.0;766.0;407.0
9201;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2015;1147.0;792.0;355.0
9202;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2016;1159.0;800.0;359.0
9203;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2017;1221.0;737.0;484.0
9204;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2018;1285.0;790.0;495.0
9205;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2019;1435.0;725.0;710.0
9206;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2020;1145.0;578.0;567.0
9207;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2021;1138.0;518.0;620.0
9208;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2022;1142.0;813.0;329.0
9209;Totaal mannen en vrouwen;Totaal;Thailand;Totaal;2023;1232.0;891.0;341.0
9210;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2014;628.0;276.0;352.0
9211;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2015;662.0;284.0;378.0
9212;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2016;721.0;298.0;423.0
9213;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2017;728.0;264.0;464.0
9214;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2018;830.0;311.0;519.0
9215;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2019;913.0;288.0;625.0
9216;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2020;590.0;297.0;293.0
9217;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2021;767.0;220.0;547.0
9218;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2022;771.0;307.0;464.0
9219;Totaal mannen en vrouwen;Totaal;Thailand;Land vertrek / bestemming;2023;828.0;339.0;489.0
9220;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2014;292.0;402.0;-110.0
9221;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2015;290.0;402.0;-112.0
9222;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2016;310.0;393.0;-83.0
9223;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2017;344.0;373.0;-29.0
9224;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2018;315.0;369.0;-54.0
9225;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2019;338.0;320.0;18.0
9226;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2020;352.0;195.0;157.0
9227;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2021;205.0;235.0;-30.0
