ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
3780;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;803;168;91;77;635;339;113;226;204;84;1;7;0;4.4
3781;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;807;178;95;84;628;331;108;223;200;90;0;6;1;4.3
3782;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;802;177;97;80;624;330;111;219;193;96;0;5;0;4.3
3783;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;812;183;103;80;629;333;117;216;201;87;0;7;0;4.2
3784;Vrouwen;Leeftijd: 25 tot 35 jaar;2013;806;177;97;80;629;333;112;221;200;89;0;6;0;4.3
3785;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;804;168;99;69;636;335;118;217;216;81;0;4;0;4.3
3786;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;803;160;93;68;643;333;120;214;220;85;0;4;0;4.4
3787;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;801;171;96;75;630;331;113;218;206;86;0;6;0;4.3
3788;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;809;172;100;73;636;332;112;220;215;82;0;7;1;4.3
3789;Vrouwen;Leeftijd: 25 tot 35 jaar;2014;805;168;97;71;636;333;115;217;215;83;0;6;0;4.4
3790;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;807;184;108;76;622;333;116;218;205;74;0;9;1;4.2
3791;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;818;203;119;84;615;320;109;211;214;73;0;7;0;4.2
3792;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;814;211;127;84;603;299;109;190;209;88;0;8;0;4.2
3793;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;821;214;126;88;607;308;118;190;209;82;0;9;0;4.1
3794;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 ;815;203;120;83;612;315;113;202;209;79;0;8;0;4.2
3795;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;815;211;120;91;604;309;118;191;216;73;0;6;0;4.2
3796;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;818;220;123;96;597;306;122;184;208;76;0;6;0;4.1
3797;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;833;237;139;98;596;310;120;190;192;87;0;7;0;4.0
3798;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;841;233;137;96;607;320;126;194;200;81;0;6;0;4.1
3799;Vrouwen;Leeftijd: 25 tot 35 jaar;2016;827;225;130;95;601;311;122;190;204;79;0;6;0;4.1
3800;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal;840;231;121;110;609;326;130;196;204;73;0;5;0;4.0
3801;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;846;243;131;112;603;331;124;207;190;76;0;6;0;3.9
3802;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;850;237;127;109;613;333;131;202;183;92;0;5;1;4.0
3803;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;854;231;139;93;622;348;132;215;189;80;0;7;0;3.9
3804;Vrouwen;Leeftijd: 25 tot 35 jaar;2017;848;235;129;106;612;334;129;205;191;80;0;6;0;3.9
3805;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;857;246;137;108;611;351;137;214;185;69;0;6;0;3.7
3806;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;870;247;137;110;623;364;139;225;176;76;0;7;0;3.7
3807;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;891;259;149;110;632;381;148;233;159;85;0;7;0;3.6
3808;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;897;265;143;122;631;391;154;236;158;74;0;8;1;3.5
3809;Vrouwen;Leeftijd: 25 tot 35 jaar;2018;879;254;142;113;624;372;144;227;169;76;0;7;0;3.6
3810;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;895;261;142;119;633;392;153;239;165;69;0;7;1;3.6
3811;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;900;249;126;124;650;398;161;238;166;76;0;10;0;3.7
3812;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;905;252;132;120;653;396;156;240;158;89;0;9;1;3.7
3813;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;913;247;138;109;665;408;161;248;168;79;0;9;1;3.6
3814;Vrouwen;Leeftijd: 25 tot 35 jaar;2019;903;252;134;118;650;399;158;241;165;78;0;9;1;3.6
3815;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;911;247;142;105;663;408;165;243;175;73;0;7;1;3.7
3816;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;905;230;120;110;675;428;164;265;170;71;0;6;1;3.7
3817;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;908;229;108;120;679;427;159;269;163;80;0;9;0;3.7
3818;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;927;220;114;106;706;450;164;285;169;79;0;8;1;3.7
3819;Vrouwen;Leeftijd: 25 tot 35 jaar;2020;913;232;121;111;681;428;163;265;169;76;0;7;1;3.7
3820;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;922;199;119;80;706;486;152;334;150;69;0;0;17;3.7
3821;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;926;220;120;101;692;452;152;300;170;70;0;0;14;3.6
3822;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;929;222;125;96;694;436;143;293;178;80;0;0;13;3.6
3823;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;947;241;138;102;695;451;145;305;181;64;0;0;11;3.5
3824;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;931;220;126;95;697;456;148;308;170;71;0;0;14;3.6
3825;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;955;253;146;107;694;462;143;319;170;62;0;0;8;3.5
3826;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;953;258;142;116;686;446;155;292;182;57;0;0;9;3.4
3827;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;956;252;128;124;692;430;152;278;196;65;0;0;12;3.5
3828;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;963;250;142;109;702;452;158;294;191;58;0;0;11;3.5
3829;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;957;253;139;114;694;448;152;296;185;61;0;0;10;3.5
3830;Vrouwen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;969;258;146;112;697;469;168;301;174;53;0;0;13;3.4
3831;Vrouwen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;962;263;135;128;684;450;173;277;184;50;0;0;15;3.3
3832;Vrouwen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;966;247;125;123;702;429;177;252;216;57;0;0;17;3.4
3833;Vrouwen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;982;238;131;107;724;479;177;302;192;54;0;0;20;3.4
3834;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;970;252;134;117;702;457;174;283;192;53;0;0;16;3.4
3835;Vrouwen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;981;236;125;110;729;493;181;311;192;44;0;0;17;3.4
3836;Vrouwen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;991;236;122;115;738;494;187;307;200;44;0;0;16;3.4
3837;Vrouwen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;985;229;120;109;741;453;173;280;233;55;0;0;15;3.5
3838;Vrouwen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;996;228;126;102;753;484;170;315;223;45;0;0;15;3.5
3839;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;988;232;123;109;740;481;178;303;212;47;0;0;16;3.4
3840;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;882;107;58;49;774;248;68;180;190;264;62;10;1;8.3
3841;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;874;109;57;52;764;242;74;168;188;264;63;7;0;8.3
3842;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;873;112;58;54;760;235;77;158;179;270;69;7;1;8.3
3843;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;865;102;49;52;763;234;77;157;190;271;61;7;0;8.4
3844;Vrouwen;Leeftijd: 35 tot 45 jaar;2013;873;107;55;52;765;240;74;166;187;267;64;8;1;8.3
3845;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;840;105;58;47;734;218;71;147;189;266;54;7;1;8.4
3846;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;832;109;63;46;723;220;70;150;190;252;52;8;0;8.2
3847;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;829;110;62;48;719;211;67;144;180;261;58;8;0;8.4
3848;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;832;111;66;46;721;210;65;145;188;263;50;10;0;8.3
3849;Vrouwen;Leeftijd: 35 tot 45 jaar;2014;833;109;62;47;724;215;68;146;187;261;54;8;0;8.3
3850;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;817;103;59;45;713;197;60;137;197;262;47;9;0;8.6
3851;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;804;111;66;45;692;188;56;131;192;264;41;7;0;8.4
3852;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;810;120;66;55;689;187;57;130;176;273;46;6;0;8.4
3853;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;806;120;65;55;686;190;61;129;185;259;46;6;1;8.4
3854;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 ;809;114;64;50;695;191;59;132;188;265;45;7;0;8.4
3855;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;802;107;62;45;694;187;64;123;192;263;44;7;0;8.6
3856;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;808;108;58;50;699;187;66;121;200;261;43;8;1;8.5
3857;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;800;118;64;53;682;189;65;124;172;263;48;9;1;8.4
3858;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;800;121;66;56;678;186;67;119;179;257;47;8;1;8.4
3859;Vrouwen;Leeftijd: 35 tot 45 jaar;2016;802;114;63;51;688;187;65;122;186;261;46;8;1;8.5
3860;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;797;120;63;57;676;189;69;119;184;252;42;9;1;8.3
3861;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;795;114;64;50;681;195;74;121;181;253;43;9;0;8.4
3862;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;795;122;65;57;673;194;72;121;157;267;48;7;0;8.4
3863;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;797;127;70;58;669;193;75;119;162;262;43;8;0;8.2
3864;Vrouwen;Leeftijd: 35 tot 45 jaar;2017;796;121;65;55;675;193;73;120;171;259;44;8;0;8.3
3865;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;793;120;65;56;672;195;73;122;167;256;44;10;0;8.4
3866;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;802;122;64;58;679;205;79;126;158;262;45;8;1;8.3
3867;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;809;138;77;61;672;200;71;129;147;266;49;10;0;8.0
3868;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;809;136;77;59;673;217;82;135;141;263;42;9;0;7.9
3869;Vrouwen;Leeftijd: 35 tot 45 jaar;2018;803;129;71;59;674;204;76;128;153;262;45;9;0;8.1
3870;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;811;143;75;68;668;220;88;131;145;253;39;10;0;7.8
3871;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;808;131;74;56;677;231;87;143;145;255;38;9;0;7.8
3872;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;807;144;72;72;663;226;86;139;127;255;46;10;0;7.8
3873;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;817;139;64;75;678;235;88;147;130;253;48;13;0;7.8
3874;Vrouwen;Leeftijd: 35 tot 45 jaar;2019;811;139;71;68;671;228;87;140;136;254;43;10;0;7.8
3875;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;822;130;70;59;692;252;94;158;131;257;43;10;0;7.9
3876;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;813;112;58;54;701;253;103;150;136;257;44;11;0;7.9
3877;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;812;114;54;60;697;257;96;161;118;257;54;11;0;7.9
3878;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;811;107;54;52;703;262;93;169;126;256;50;9;0;7.9
3879;Vrouwen;Leeftijd: 35 tot 45 jaar;2020;814;116;59;56;698;256;97;159;128;257;48;10;0;7.9
3880;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;824;99;63;36;704;271;83;187;139;247;47;0;21;7.8
3881;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;825;108;58;49;701;264;82;182;140;242;55;0;15;7.9
3882;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;835;115;67;48;700;263;79;185;144;238;55;0;19;7.6
3883;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;838;123;72;50;698;282;81;201;129;234;53;0;17;7.4
3884;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;830;111;65;46;701;270;81;189;138;240;52;0;18;7.7
3885;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;843;142;80;62;684;285;72;213;132;218;49;0;17;7.3
3886;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;869;154;85;69;698;287;76;212;140;217;53;0;17;7.2
3887;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;878;140;72;68;719;275;85;190;162;228;54;0;19;7.2
3888;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;902;153;79;74;732;293;100;193;166;221;52;0;18;7.0
3889;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;873;147;79;68;708;285;83;202;150;221;52;0;18;7.2
3890;Vrouwen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;898;151;82;69;730;305;106;198;161;216;48;0;18;7.1
3891;Vrouwen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;904;147;73;74;740;307;115;192;171;211;50;0;18;7.0
3892;Vrouwen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;902;145;73;73;739;281;110;171;191;213;55;0;18;7.0
3893;Vrouwen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;904;137;72;65;747;302;98;204;192;206;47;0;20;6.9
3894;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;902;145;75;70;739;299;107;191;179;211;50;0;18;7.0
3895;Vrouwen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;902;136;75;61;746;323;111;212;189;194;40;0;19;6.7
3896;Vrouwen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;900;134;69;65;750;321;115;206;196;192;41;0;17;6.7
3897;Vrouwen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;909;136;67;68;752;305;121;184;210;191;46;0;20;6.6
3898;Vrouwen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;908;128;68;61;762;325;115;210;210;185;41;0;18;6.6
3899;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;905;134;70;64;752;319;115;203;201;191;42;0;19;6.7
3900;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;958;89;41;47;869;228;68;160;182;240;210;9;1;11.5
3901;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;956;87;42;45;869;221;68;153;185;242;211;10;1;11.6
3902;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;955;78;42;36;876;211;68;144;184;253;217;10;1;11.8
3903;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;947;75;39;36;872;205;64;141;195;250;211;11;0;11.8
3904;Vrouwen;Leeftijd: 45 tot 55 jaar;2013;954;82;41;41;871;216;67;149;186;246;212;10;1;11.7
3905;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;945;78;43;36;866;199;58;141;197;253;206;10;1;11.9
3906;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;954;83;51;32;869;199;61;137;198;253;209;10;1;11.8
3907;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;951;79;47;32;871;190;57;134;185;270;218;8;1;12.1
3908;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;951;86;48;38;865;186;52;134;187;271;213;8;0;12.1
3909;Vrouwen;Leeftijd: 45 tot 55 jaar;2014;950;82;47;34;868;194;57;137;192;262;211;9;1;12.0
3910;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;953;86;48;38;866;186;49;137;198;261;212;9;1;12.1
3911;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;970;99;60;39;870;180;52;128;192;274;214;10;1;12.0
3912;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;963;101;55;46;861;177;54;124;183;275;215;10;1;12.0
3913;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;960;104;59;45;855;176;56;120;191;261;218;9;0;12.0
3914;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 ;961;98;56;42;863;180;53;127;191;268;215;10;1;12.0
3915;Vrouwen;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;964;102;59;43;861;177;64;113;202;255;218;9;1;12.1
3916;Vrouwen;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;977;109;68;41;867;181;67;114;204;254;219;9;1;12.0
3917;Vrouwen;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;981;117;62;55;864;180;65;115;185;259;231;10;1;12.0
3918;Vrouwen;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;992;124;67;57;867;178;62;115;187;265;227;10;1;12.0
3919;Vrouwen;Leeftijd: 45 tot 55 jaar;2016;979;113;64;49;865;179;64;114;194;258;224;10;1;12.0
3920;Vrouwen;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;991;113;58;55;876;189;72;117;198;253;225;11;1;12.0
3921;Vrouwen;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;993;116;60;56;876;197;81;116;192;261;214;12;1;11.7
3922;Vrouwen;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;992;119;62;57;873;192;78;114;162;282;224;12;0;11.9
3923;Vrouwen;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;989;123;67;56;866;189;70;119;163;285;215;15;1;11.7
3924;Vrouwen;Leeftijd: 45 tot 55 jaar;2017;991;118;62;56;873;192;75;117;179;270;220;13;1;11.8
3925;Vrouwen;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;990;128;71;57;862;197;71;126;170;270;210;15;1;11.6
3926;Vrouwen;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;990;137;78;58;852;202;83;119;147;274;216;13;1;11.6
3927;Vrouwen;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;985;136;74;61;848;202;81;120;146;264;222;14;1;11.5
3928;Vrouwen;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;992;140;74;67;851;213;81;131;141;259;228;10;1;11.5
3929;Vrouwen;Leeftijd: 45 tot 55 jaar;2018;989;135;74;61;853;203;79;124;151;267;219;13;1;11.6
3930;Vrouwen;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;987;123;67;56;864;216;81;135;152;263;222;11;1;11.8
3931;Vrouwen;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;996;133;74;59;862;217;77;140;143;264;228;10;1;11.7
3932;Vrouwen;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;996;129;67;61;866;218;82;137;135;266;235;11;1;11.8
3933;Vrouwen;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;985;126;64;62;858;222;83;139;142;257;227;10;1;11.6
3934;Vrouwen;Leeftijd: 45 tot 55 jaar;2019;991;128;68;60;863;218;81;138;143;263;228;11;1;11.7
3935;Vrouwen;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;982;120;68;52;862;233;83;150;144;249;226;10;0;11.7
3936;Vrouwen;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;969;106;55;52;862;224;80;144;141;249;237;11;1;12.0
3937;Vrouwen;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;974;100;44;56;873;247;94;153;124;246;246;10;1;11.8
3938;Vrouwen;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;969;103;50;54;864;236;84;152;133;244;242;11;1;11.8
3939;Vrouwen;Leeftijd: 45 tot 55 jaar;2020;974;107;54;53;865;235;85;150;135;247;238;10;1;11.8
3940;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;979;99;56;43;854;272;74;199;140;232;210;0;27;11.1
3941;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;973;98;53;45;845;267;79;189;127;230;221;0;31;11.2
3942;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;980;110;62;49;846;249;70;179;140;236;220;0;24;10.9
3943;Vrouwen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;980;114;67;47;842;255;68;187;137;224;226;0;24;11.1
3944;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;978;105;59;46;847;261;73;188;136;230;219;0;26;11.1
3945;Vrouwen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;974;115;67;48;836;263;67;195;128;227;219;0;23;11.1
3946;Vrouwen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;963;128;71;57;812;238;64;175;137;223;214;0;24;10.9
3947;Vrouwen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;963;127;66;61;811;222;67;155;145;215;229;0;26;11.0
3948;Vrouwen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;962;120;57;63;821;239;76;163;148;213;222;0;20;11.0
3949;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;966;122;65;57;820;240;68;172;139;219;221;0;23;11.0
3950;Vrouwen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;962;116;58;57;823;264;83;181;143;203;213;0;24;10.8
3951;Vrouwen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;954;108;63;46;822;262;93;169;143;207;209;0;24;10.8
3952;Vrouwen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;955;116;60;56;817;236;82;154;156;211;214;0;22;10.8
3953;Vrouwen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;959;115;62;53;821;256;88;168;159;196;211;0;23;10.6
3954;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;958;114;61;53;821;254;86;168;150;204;212;0;23;10.7
3955;Vrouwen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;954;113;59;54;820;245;80;165;163;205;208;0;21;10.9
3956;Vrouwen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;943;104;51;53;814;251;88;162;169;199;195;0;25;10.6
3957;Vrouwen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;933;99;52;47;809;225;77;147;172;203;210;0;25;11.0
3958;Vrouwen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;923;97;50;47;801;240;82;158;165;201;196;0;25;10.8
3959;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;938;103;53;50;811;240;82;158;167;202;202;0;24;10.8
3960;Vrouwen;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;1534;118;55;62;1415;305;88;217;264;413;415;18;2;13.4
3961;Vrouwen;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;1534;119;56;62;1414;294;89;205;271;414;418;16;1;13.5
3962;Vrouwen;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;1537;115;60;55;1421;290;93;197;267;428;417;18;2;13.3
3963;Vrouwen;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;1540;104;53;51;1434;288;91;198;283;430;414;19;1;13.5
3964;Vrouwen;Leeftijd: 45 tot 75 jaar;2013;1536;114;56;58;1421;294;90;204;271;421;416;18;2;13.4
3965;Vrouwen;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;1530;107;58;49;1422;277;82;195;291;427;409;18;1;13.7
3966;Vrouwen;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;1539;110;67;43;1427;273;86;187;292;440;404;18;2;13.6
3967;Vrouwen;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;1558;108;61;47;1449;258;76;182;277;467;431;16;1;14.0
3968;Vrouwen;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;1566;121;66;55;1444;263;71;192;283;463;419;16;1;13.8
3969;Vrouwen;Leeftijd: 45 tot 75 jaar;2014;1548;111;63;49;1436;268;79;189;285;449;416;17;1;13.8
3970;Vrouwen;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;1571;118;68;51;1451;269;75;194;295;451;419;17;2;13.9
3971;Vrouwen;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;1592;132;79;53;1458;258;75;183;295;461;425;20;2;13.9
3972;Vrouwen;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;1595;143;77;65;1451;257;74;184;277;470;424;22;2;13.6
3973;Vrouwen;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;1593;141;80;61;1450;250;76;173;288;449;443;20;2;13.9
3974;Vrouwen;Leeftijd: 45 tot 75 jaar;2015 ;1588;133;76;58;1452;258;75;183;289;458;428;20;2;13.8
3975;Vrouwen;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;1605;145;82;62;1458;254;89;166;312;437;436;19;2;13.9
3976;Vrouwen;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;1628;154;93;61;1472;262;96;166;307;442;441;21;1;13.8
3977;Vrouwen;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;1642;168;90;79;1472;266;90;175;281;449;455;23;2;13.7
3978;Vrouwen;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;1652;171;94;77;1479;265;88;177;283;452;458;22;2;13.8
3979;Vrouwen;Leeftijd: 45 tot 75 jaar;2016;1632;159;90;70;1470;262;91;171;296;445;447;21;2;13.8
