ID;Bedrijfstypen;Landbouwmethoden;Perioden;Landbouwbedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
68;Totaal akkerbouwbedrijven;Gangbare landbouw;2019;10712.0;1696.9;18886.0;99.4;15658.3;564.0;466.9;930.5;26.7;1140.2;18886.0;12696.3;348.8;11315.1;4.4;172.8;4937.3;1075.2;3927.3;3391.4;3090.2;1418.4;276.4;373.7;-19.8;0.1;1041.3;-122.4;4.1;129.8;714.7;539.2;571.7;32.4;1261.9
69;Totaal akkerbouwbedrijven;Gangbare landbouw;2020;10897.0;1801.3;20203.8;104.8;16877.9;536.0;501.3;967.8;20.9;1195.2;20203.8;13601.1;335.1;12118.5;2.1;165.3;5272.5;1162.8;3923.1;3355.7;3138.1;1470.7;280.3;365.3;-30.2;0.4;1051.6;-121.1;4.2;127.4;663.9;584.3;626.9;42.6;1259.5
70;Totaal akkerbouwbedrijven;Gangbare landbouw;2021;10909.0;1775.7;21733.4;107.0;17999.1;670.1;548.7;1112.7;44.0;1251.9;21733.4;15027.7;331.8;13277.0;2.0;160.6;5312.6;1230.7;4113.3;3422.0;3195.7;1512.3;292.0;366.2;-44.5;-3.1;1072.8;-117.8;3.0;126.0;799.8;812.0;845.4;33.3;1629.2
71;Totaal akkerbouwbedrijven;Gangbare landbouw;2022;12612.0;1806.2;25308.9;112.7;20593.4;985.5;660.7;1359.7;43.1;1553.9;25308.9;18068.3;352.2;15793.5;5.1;188.3;5643.2;1404.0;4792.8;3972.9;3503.5;1664.2;273.2;418.4;-60.3;0.5;1262.3;-131.3;4.1;136.3;1158.1;1083.6;1154.2;70.5;2262.9
72;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2011;1383.0;34.8;1031.4;4.0;732.8;85.6;19.2;94.8;2.8;92.0;1031.4;663.7;31.6;498.1;0.1;18.5;253.8;95.1;293.4;250.9;222.4;104.8;24.2;30.5;-4.4;0.1;67.3;-12.4;1.4;12.1;58.7;82.0;86.1;4.1;144.7
73;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2012;1377.0;37.5;1121.7;2.0;827.7;82.8;22.4;78.8;5.4;102.8;1121.7;775.5;30.8;573.4;0.1;14.4;251.5;80.0;266.8;230.4;204.1;85.2;27.1;24.9;-2.3;0.0;69.2;-7.8;1.6;9.9;54.9;68.4;72.4;4.0;135.0
74;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2013;1336.0;44.4;946.2;2.9;763.4;29.6;24.3;60.0;0.8;65.3;946.2;644.9;29.5;552.6;-0.1;10.1;222.6;68.6;275.0;226.0;216.4;98.2;29.8;23.6;-4.6;0.0;69.2;-7.6;0.8;8.2;51.0;33.0;36.9;3.9;84.9
75;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2014;1158.0;40.0;924.5;5.0;731.8;36.4;18.6;52.6;3.5;76.5;924.5;648.8;24.2;529.8;-0.2;10.3;214.8;50.7;197.5;162.2;161.2;70.6;15.5;17.9;7.8;0.0;49.3;-6.8;0.9;7.1;29.6;26.4;28.9;2.5;58.9
76;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2015;1121.0;40.5;970.2;3.5;769.4;36.3;27.9;69.9;0.5;63.0;970.2;692.6;22.6;566.3;-0.1;9.2;212.9;55.6;227.8;184.0;215.5;75.7;17.0;20.4;47.0;0.0;55.5;-7.2;0.3;7.1;5.1;65.2;75.3;10.1;75.4
77;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2016;782.0;34.6;738.1;3.5;612.5;13.8;13.1;41.8;0.0;53.3;738.1;512.6;17.8;467.3;0.0;6.5;182.2;36.7;168.8;142.4;124.7;71.1;15.3;15.6;-4.0;0.0;26.8;-5.3;0.3;5.8;38.8;38.7;39.7;1.0;77.7
78;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2017;638.0;25.3;575.5;3.1;480.3;12.1;11.2;32.8;0.4;35.4;575.5;408.3;15.8;367.9;0.0;6.7;131.2;29.4;134.9;115.6;108.8;59.0;11.5;9.9;0.0;0.0;28.5;-3.6;0.2;3.6;22.5;16.9;20.2;3.3;39.8
79;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2018;643.0;21.5;558.9;3.5;457.2;12.2;9.4;38.9;2.1;35.5;558.9;404.0;14.8;360.5;0.0;3.3;119.7;31.9;153.8;136.3;127.5;73.2;15.9;9.2;-1.6;0.0;30.8;-2.8;0.1;3.0;23.5;34.9;35.1;0.2;58.8
80;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2019;727.0;24.8;731.9;2.1;595.0;24.1;12.8;39.4;1.5;57.1;731.9;525.0;19.9;460.9;0.3;7.3;150.3;49.0;146.4;120.7;112.7;43.3;17.8;13.0;0.0;0.0;38.5;-3.9;0.1;3.8;29.8;19.1;20.2;1.1;49.7
81;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2020;801.0;29.4;805.0;6.8;649.8;16.9;24.3;41.4;1.2;64.6;805.0;606.3;18.9;528.3;0.0;6.2;144.8;47.7;173.7;153.2;141.7;69.2;19.1;12.6;0.1;0.0;40.7;-3.6;0.2;3.4;28.4;42.7;43.5;0.8;71.5
82;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2021;852.0;30.5;944.5;3.1;760.6;24.4;20.6;47.9;6.8;81.1;944.5;733.8;15.9;629.1;0.3;7.3;152.7;50.5;177.3;149.6;134.9;64.6;17.3;12.8;-4.2;0.0;44.4;-3.4;0.1;3.9;38.9;53.6;55.2;1.5;94.2
83;Graan-, oliezaad- en eiwitgewasbedrijven;Landbouw (totaal);2022;906.0;29.8;1076.7;2.0;829.8;55.9;19.1;49.7;6.5;113.7;1076.7;840.2;17.7;707.8;0.3;8.7;160.8;66.7;173.0;134.8;122.4;55.3;9.7;14.2;0.0;0.0;44.5;-4.1;0.2;4.6;46.6;44.7;46.6;1.9;92.4
84;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2011;17.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2012;23.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2013;14.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2014;17.0;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2015;11.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2016;13.0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2017;14.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2018;11.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2019;13.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2020;12.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2021;9.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;Graan-, oliezaad- en eiwitgewasbedrijven;Biologische landbouw (totaal);2022;17.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2011;1366.0;34.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2012;1354.0;36.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2013;1322.0;43.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2014;1141.0;39.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2015;1110.0;40.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2016;769.0;34.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2017;624.0;24.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2018;632.0;21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2019;714.0;24.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2020;789.0;28.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2021;843.0;30.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;Graan-, oliezaad- en eiwitgewasbedrijven;Gangbare landbouw;2022;889.0;29.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;Zetmeelaardappelbedrijven;Landbouw (totaal);2011;957.0;136.0;1299.8;8.7;1034.1;60.4;22.9;97.7;3.6;72.4;1299.8;698.7;31.5;622.3;0.0;6.9;514.1;80.1;329.3;247.8;218.8;98.1;11.5;33.3;-7.5;-2.3;85.7;-21.1;0.8;21.7;89.5;82.6;85.8;3.2;173.5
109;Zetmeelaardappelbedrijven;Landbouw (totaal);2012;858.0;124.6;1357.2;7.7;1084.6;53.6;23.8;96.0;4.2;87.4;1357.2;771.9;29.3;679.4;0.0;8.0;502.1;75.3;320.8;247.7;210.7;91.7;13.4;33.3;-3.8;-0.2;76.3;-18.7;1.1;20.5;91.5;82.7;86.9;4.2;173.8
110;Zetmeelaardappelbedrijven;Landbouw (totaal);2013;814.0;130.0;1323.0;7.0;1084.1;40.7;24.0;74.2;0.8;92.1;1323.0;774.6;27.1;706.5;0.0;8.0;466.8;73.6;311.8;253.3;210.1;88.4;12.5;32.3;-6.1;0.1;82.9;-17.4;1.0;18.4;84.2;31.5;35.6;4.1;115.7
111;Zetmeelaardappelbedrijven;Landbouw (totaal);2014;792.0;125.9;1355.4;6.3;1139.7;31.6;22.2;78.2;1.0;76.3;1355.4;801.9;24.9;729.8;0.0;10.3;479.2;64.0;298.9;231.0;226.7;88.7;12.6;30.6;15.1;0.0;79.6;-17.2;0.7;18.5;55.0;40.3;45.0;4.7;95.5
112;Zetmeelaardappelbedrijven;Landbouw (totaal);2015;800.0;120.5;1455.5;4.6;1233.0;38.4;23.9;82.8;0.8;71.9;1455.5;869.4;26.3;786.9;0.0;10.7;507.0;68.5;311.6;204.4;243.4;83.7;9.8;30.0;45.6;0.0;74.1;-17.5;0.7;18.7;50.6;90.2;95.3;5.1;140.9
113;Zetmeelaardappelbedrijven;Landbouw (totaal);2016;820.0;174.3;1745.2;5.1;1516.8;32.3;28.5;83.4;0.5;78.4;1745.2;1073.9;30.0;995.4;0.0;10.4;589.3;71.6;311.6;238.4;219.9;96.3;14.7;30.9;-2.8;0.1;80.8;-18.9;0.6;19.6;72.7;79.2;83.6;4.3;152.1
114;Zetmeelaardappelbedrijven;Landbouw (totaal);2017;819.0;182.2;1891.1;5.2;1652.2;30.8;29.8;86.6;0.3;86.1;1891.1;1169.7;28.4;1078.5;0.0;9.8;640.4;71.1;304.7;239.4;222.6;95.3;12.4;31.4;0.2;0.0;83.3;-18.0;1.0;18.7;64.1;49.3;55.5;6.1;113.5
115;Zetmeelaardappelbedrijven;Landbouw (totaal);2018;794.0;176.3;1910.0;4.6;1702.0;25.4;23.7;63.6;0.3;90.4;1910.0;1227.1;27.5;1139.0;0.0;9.7;613.3;60.1;277.5;211.9;197.2;84.6;9.2;28.2;-1.0;0.0;76.0;-14.8;0.7;15.0;65.5;62.1;64.8;2.7;127.6
116;Zetmeelaardappelbedrijven;Landbouw (totaal);2019;818.0;186.1;2112.4;5.4;1859.6;30.1;30.6;67.3;2.2;117.3;2112.4;1365.0;29.0;1271.0;0.1;9.8;663.7;73.6;283.5;224.5;221.9;98.3;11.6;28.2;-1.7;0.1;85.4;-15.2;0.6;15.8;46.4;87.0;89.9;2.9;133.5
117;Zetmeelaardappelbedrijven;Landbouw (totaal);2020;847.0;196.9;2266.0;7.0;2035.6;23.3;32.6;84.8;0.5;82.2;2266.0;1487.3;27.7;1376.9;0.0;11.2;673.0;94.5;306.8;250.4;223.4;105.7;13.1;31.9;-13.8;0.0;86.6;-16.1;0.3;16.1;67.3;78.7;83.9;5.2;146.2
118;Zetmeelaardappelbedrijven;Landbouw (totaal);2021;846.0;201.2;2524.2;10.5;2253.8;40.8;38.8;87.9;0.5;91.9;2524.2;1722.6;27.6;1574.3;0.1;10.6;689.4;101.5;349.9;286.0;235.7;117.3;13.7;32.1;-13.9;0.0;86.5;-16.7;0.4;15.7;97.5;129.6;130.8;1.2;227.4
119;Zetmeelaardappelbedrijven;Landbouw (totaal);2022;829.0;188.6;2747.8;8.3;2379.2;110.2;36.2;95.6;0.6;117.8;2747.8;2022.9;27.5;1793.4;0.1;13.2;628.6;83.0;378.7;304.7;231.2;114.7;11.8;29.6;-17.1;0.3;95.7;-15.1;0.6;15.0;132.5;111.1;126.3;15.2;243.6
120;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2011;3.0;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2012;6.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2013;1.0;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2014;1.0;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2015;2.0;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2016;2.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2017;3.0;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2018;3.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2019;3.0;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2020;5.0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2021;3.0;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;Zetmeelaardappelbedrijven;Biologische landbouw (totaal);2022;3.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;Zetmeelaardappelbedrijven;Gangbare landbouw;2011;954.0;135.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;Zetmeelaardappelbedrijven;Gangbare landbouw;2012;852.0;124.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;Zetmeelaardappelbedrijven;Gangbare landbouw;2013;813.0;129.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;Zetmeelaardappelbedrijven;Gangbare landbouw;2014;791.0;125.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;Zetmeelaardappelbedrijven;Gangbare landbouw;2015;798.0;120.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;Zetmeelaardappelbedrijven;Gangbare landbouw;2016;818.0;173.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;Zetmeelaardappelbedrijven;Gangbare landbouw;2017;816.0;181.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;Zetmeelaardappelbedrijven;Gangbare landbouw;2018;791.0;175.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;Zetmeelaardappelbedrijven;Gangbare landbouw;2019;815.0;185.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;Zetmeelaardappelbedrijven;Gangbare landbouw;2020;842.0;195.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;Zetmeelaardappelbedrijven;Gangbare landbouw;2021;843.0;200.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;Zetmeelaardappelbedrijven;Gangbare landbouw;2022;826.0;188.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;Akkerbouwgroentebedrijven;Landbouw (totaal);2011;1122.0;178.3;1487.5;14.9;1111.7;72.6;73.0;120.9;2.7;91.9;1487.5;688.4;44.0;564.0;0.5;17.8;627.1;153.6;488.9;434.2;390.2;186.6;22.9;60.9;-1.5;0.4;120.8;-24.1;1.5;25.9;74.6;87.9;93.0;5.0;163.0
145;Akkerbouwgroentebedrijven;Landbouw (totaal);2012;1037.0;171.0;1480.3;14.8;1178.5;37.3;63.6;108.8;0.4;77.0;1480.3;710.3;43.0;622.3;0.0;18.2;624.6;127.3;420.7;369.7;346.5;168.0;20.2;45.8;-0.2;0.2;112.6;-27.9;1.1;26.6;46.2;76.4;81.6;5.3;122.6
146;Akkerbouwgroentebedrijven;Landbouw (totaal);2013;1102.0;204.7;1745.6;11.5;1345.7;77.8;67.6;123.2;4.3;115.4;1745.6;937.3;43.5;765.1;0.4;18.3;647.0;142.6;512.7;458.9;395.5;203.7;23.1;55.8;-6.7;0.0;119.5;-25.6;1.6;27.0;91.6;60.8;65.3;4.5;157.6
147;Akkerbouwgroentebedrijven;Landbouw (totaal);2014;1149.0;212.1;1944.7;11.4;1553.2;60.2;72.6;124.2;5.1;117.9;1944.7;1071.9;43.5;902.9;0.5;19.4;702.0;151.0;497.1;439.0;405.3;198.5;25.9;52.9;-0.2;-0.2;128.4;-26.2;1.2;27.0;65.6;68.1;73.4;5.2;137.2
148;Akkerbouwgroentebedrijven;Landbouw (totaal);2015;1172.0;223.6;2016.7;8.5;1601.1;64.8;78.6;148.9;2.9;111.9;2016.7;1142.4;44.5;991.3;0.2;20.4;698.1;155.7;599.4;526.9;491.8;276.8;32.8;48.1;4.6;0.0;129.4;-25.3;1.0;26.5;82.4;42.1;55.4;13.3;126.8
149;Akkerbouwgroentebedrijven;Landbouw (totaal);2016;1070.0;222.2;2111.7;17.8;1703.3;70.4;77.4;131.9;0.9;110.1;2111.7;1215.1;41.8;1072.1;0.7;21.1;734.0;140.6;501.4;435.4;395.1;196.0;24.7;54.5;0.9;-0.5;119.4;-31.9;0.8;24.9;74.5;85.7;89.6;3.9;161.7
150;Akkerbouwgroentebedrijven;Landbouw (totaal);2017;1022.0;210.7;2184.3;20.1;1788.7;55.7;77.6;131.7;2.3;108.3;2184.3;1212.7;37.4;1105.6;0.9;13.5;779.4;177.6;492.1;414.5;386.7;199.4;29.5;38.1;-5.8;0.2;125.3;-20.8;0.9;21.6;84.6;46.6;50.5;3.9;131.9
151;Akkerbouwgroentebedrijven;Landbouw (totaal);2018;1061.0;207.4;2088.7;16.6;1710.7;39.6;58.6;149.5;2.9;110.9;2088.7;1242.0;38.3;1097.6;0.7;16.2;682.3;147.6;511.4;441.8;409.3;215.2;29.1;42.5;-1.9;0.0;124.5;-17.4;1.1;19.9;84.7;44.0;47.2;3.2;128.7
152;Akkerbouwgroentebedrijven;Landbouw (totaal);2019;1070.0;209.0;2153.1;19.2;1769.5;41.5;63.3;115.7;3.7;140.1;2153.1;1369.0;37.6;1234.7;0.3;17.1;633.6;133.0;530.8;464.6;411.3;206.9;30.5;44.1;-5.5;0.0;135.3;-14.9;0.4;16.8;104.6;44.8;47.6;2.8;149.9
153;Akkerbouwgroentebedrijven;Landbouw (totaal);2020;1297.0;301.5;3107.2;23.0;2560.5;98.6;84.4;159.2;11.6;170.0;3107.2;2016.5;48.5;1765.7;0.1;20.7;881.9;188.1;621.7;527.9;502.4;256.1;32.9;55.2;-5.5;0.0;163.7;-18.8;0.8;21.8;100.5;67.3;73.9;6.6;170.8
154;Akkerbouwgroentebedrijven;Landbouw (totaal);2021;1389.0;312.8;3330.9;18.8;2741.9;111.7;88.6;183.3;2.7;183.7;3330.9;2101.4;54.8;1885.9;0.1;22.6;967.3;239.4;668.8;547.3;543.0;276.6;35.7;60.5;-2.6;0.0;172.9;-21.1;0.3;23.3;104.6;125.1;131.7;6.5;230.2
155;Akkerbouwgroentebedrijven;Landbouw (totaal);2022;1202.0;270.2;3588.1;17.8;2857.2;154.8;108.6;247.2;8.7;193.8;3588.1;2360.9;49.3;2046.1;0.1;18.4;973.3;235.3;712.3;574.9;535.4;277.7;37.3;59.9;-1.7;0.0;178.0;-18.4;1.1;22.8;158.6;148.5;152.6;4.1;308.3
156;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2011;79.0;23.2;171.3;3.7;117.9;11.4;7.6;20.3;0.3;10.1;171.3;58.9;4.5;44.1;0.0;2.2;84.9;25.2;61.4;55.9;49.3;23.4;4.4;7.8;0.0;0.0;13.6;-3.4;0.1;3.5;8.8;9.1;9.3;0.2;18.1
157;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2012;77.0;19.2;148.7;3.5;111.9;6.7;7.4;15.1;0.0;4.1;148.7;46.0;4.2;38.1;0.0;1.4;84.3;17.1;45.8;40.4;39.3;20.3;2.9;4.3;0.0;0.0;11.8;-5.5;0.1;3.7;1.0;1.0;1.4;0.5;2.2
158;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2013;79.0;22.6;162.9;1.7;127.6;4.1;7.7;13.3;0.0;8.5;162.9;65.8;3.5;57.3;0.0;1.4;76.2;19.5;48.9;43.8;33.5;16.8;3.1;5.4;-3.6;0.0;11.7;-3.6;0.1;3.5;11.8;2.2;2.4;0.2;13.9
159;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2014;72.0;21.7;166.1;0.7;132.6;4.5;7.2;12.0;0.0;9.1;166.1;79.2;3.3;71.0;0.0;0.7;69.4;16.8;40.4;35.9;32.2;14.7;2.9;4.7;0.0;0.0;10.0;-3.0;0.1;2.9;5.2;8.0;8.2;0.1;13.4
160;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2015;65.0;17.9;140.0;0.2;107.3;5.1;6.5;11.9;0.0;8.9;140.0;66.3;2.9;51.4;0.0;0.9;57.9;14.9;40.6;34.5;31.3;15.0;2.3;4.3;0.1;0.0;9.5;-2.1;0.1;2.0;7.3;1.7;3.2;1.5;9.3
161;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2016;87.0;24.8;252.2;4.0;193.1;6.8;9.8;18.3;0.0;20.3;252.2;137.1;4.9;117.9;0.0;2.1;91.5;21.4;65.8;57.7;49.6;25.6;3.8;6.3;0.1;0.0;13.8;-3.8;0.1;2.8;12.5;9.2;9.5;0.3;22.5
162;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2017;101.0;29.0;361.3;7.2;285.4;6.6;13.9;23.5;0.0;24.7;361.3;170.3;5.4;149.0;0.0;2.4;158.9;29.6;74.8;63.0;57.9;27.5;4.6;6.2;-0.1;0.0;19.6;-3.8;0.1;3.9;13.1;1.6;2.5;0.9;14.9
163;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2018;98.0;29.6;349.5;7.1;282.7;6.5;9.3;26.4;0.4;17.2;349.5;167.4;5.2;142.0;0.0;2.5;156.3;23.4;78.3;66.8;58.5;29.2;4.2;7.0;-1.0;0.0;19.2;-4.8;0.0;4.7;15.0;5.2;5.5;0.3;20.3
164;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2019;119.0;31.7;409.2;4.7;337.7;5.9;12.7;24.5;0.4;23.3;409.2;215.1;6.2;188.5;0.0;3.3;163.1;27.6;104.1;90.5;75.4;41.0;6.8;8.5;-4.6;0.0;23.7;-3.6;0.1;3.7;25.2;7.2;7.6;0.4;32.5
165;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2020;140.0;43.4;514.2;4.0;419.6;14.4;15.9;31.9;0.9;27.5;514.2;291.4;7.9;244.4;0.0;4.0;185.0;33.7;110.4;91.8;85.8;47.2;7.2;8.6;-4.7;0.0;27.5;-4.1;0.1;4.2;20.4;6.1;6.9;0.8;27.8
166;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2021;149.0;46.0;536.6;3.6;443.6;15.4;14.4;32.9;0.2;26.5;536.6;286.9;8.0;245.2;0.0;5.2;203.1;41.4;115.2;91.2;91.7;42.0;9.1;9.9;-0.1;0.0;30.8;-4.3;0.1;4.3;19.2;32.1;33.9;1.8;51.6
167;Akkerbouwgroentebedrijven;Biologische landbouw (totaal);2022;137.0;40.3;641.7;2.6;532.8;24.1;18.3;37.6;0.3;26.1;641.7;328.0;7.5;285.8;0.0;4.3;266.8;42.7;114.9;93.7;95.7;43.9;9.8;10.9;0.0;0.0;31.4;-5.1;0.1;5.3;14.1;24.8;25.2;0.4;39.4
168;Akkerbouwgroentebedrijven;Gangbare landbouw;2011;1043.0;155.1;1316.2;11.2;993.8;61.2;65.4;100.6;2.4;81.8;1316.2;629.5;39.5;519.9;0.5;15.6;542.2;128.4;427.5;378.3;340.9;163.2;18.5;53.1;-1.5;0.4;107.2;-20.7;1.4;22.4;65.8;78.8;83.7;4.8;144.9
169;Akkerbouwgroentebedrijven;Gangbare landbouw;2012;960.0;151.8;1331.6;11.3;1066.6;30.6;56.2;93.7;0.4;72.9;1331.6;664.3;38.8;584.2;0.0;16.8;540.3;110.2;374.9;329.3;307.2;147.7;17.3;41.5;-0.2;0.2;100.8;-22.4;1.0;22.9;45.2;75.4;80.2;4.8;120.4
