ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
9043;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2010;3;;;;;
9044;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2011;3;3.0;;;;0.0
9045;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2012;3;2.0;;;;1.0
9046;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2013;5;4.0;;;;1.0
9047;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2014;4;3.0;;;;1.0
9048;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2015;3;2.0;;;;0.0
9049;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2016;5;4.0;;;;0.0
9050;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2017;4;4.0;;;;0.0
9051;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2018;3;3.0;;;;1.0
9052;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2019;4;3.0;;;;1.0
9053;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2020;6;;;;;
9054;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2003;0;;;;;
9055;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2004;0;;;;;
9056;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2005;0;;;;;
9057;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2006;0;;;;;
9058;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2007;0;;;;;
9059;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2008;0;;;;;
9060;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2009;0;;;;;
9061;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2010;0;;;;;
9062;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2011;0;0.0;;;;0.0
9063;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2012;0;0.0;;;;0.0
9064;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2013;0;0.0;;;;0.0
9065;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2014;0;0.0;;;;0.0
9066;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2015;0;0.0;;;;0.0
9067;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2016;0;0.0;;;;0.0
9068;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2017;0;0.0;;;;0.0
9069;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2018;0;0.0;;;;0.0
9070;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2019;0;0.0;;;;0.0
9071;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2020;0;;;;;
9072;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2003;0;;;;;
9073;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2004;1;;;;;
9074;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2005;1;;;;;
9075;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2006;1;;;;;
9076;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2007;0;;;;;
9077;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2008;1;;;;;
9078;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2009;0;;;;;
9079;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2010;0;;;;;
9080;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2011;1;1.0;;;;0.0
9081;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2012;0;0.0;;;;0.0
9082;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2013;1;1.0;;;;0.0
9083;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2014;1;0.0;;;;0.0
9084;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2015;0;0.0;;;;0.0
9085;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2016;1;1.0;;;;0.0
9086;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2017;1;1.0;;;;0.0
9087;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2018;1;1.0;;;;0.0
9088;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2019;1;1.0;;;;0.0
9089;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2020;2;;;;;
9090;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2003;2;;;;;
9091;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2004;2;;;;;
9092;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2005;1;;;;;
9093;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2006;1;;;;;
9094;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2007;1;;;;;
9095;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2008;2;;;;;
9096;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2009;2;;;;;
9097;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2010;3;;;;;
9098;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2011;2;2.0;;;;0.0
9099;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2012;2;2.0;;;;1.0
9100;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2013;4;4.0;;;;1.0
9101;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2014;3;2.0;;;;1.0
9102;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2015;2;2.0;;;;0.0
9103;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2016;3;3.0;;;;0.0
9104;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2017;3;2.0;;;;0.0
9105;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2018;3;2.0;;;;1.0
9106;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2019;3;2.0;;;;1.0
9107;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2020;4;;;;;
9108;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2003;0;;;;;
9109;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2004;0;;;;;
9110;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2005;0;;;;;
9111;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2006;0;;;;;
9112;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2007;0;;;;;
9113;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2008;0;;;;;
9114;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2009;0;;;;;
9115;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2010;0;;;;;
9116;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2011;0;0.0;;;;0.0
9117;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2012;0;0.0;;;;0.0
9118;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
9119;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
9120;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2015;0;0.0;;;;0.0
9121;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2016;0;0.0;;;;0.0
9122;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2017;0;0.0;;;;0.0
9123;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2018;0;0.0;;;;0.0
9124;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2019;0;0.0;;;;0.0
9125;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2020;0;;;;;
9126;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2003;4;;;;;
9127;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2004;8;;;;;
9128;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2005;7;;;;;
9129;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2006;8;;;;;
9130;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2007;9;;;;;
9131;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2008;6;;;;;
9132;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2009;5;;;;;
9133;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2010;6;;;;;
9134;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2011;6;5.0;;;;1.0
9135;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2012;8;7.0;;;;2.0
9136;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2013;16;13.0;;;;3.0
9137;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2014;11;9.0;;;;2.0
9138;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2015;11;10.0;;;;1.0
9139;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2016;12;10.0;;;;2.0
9140;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2017;17;13.0;;;;4.0
9141;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2018;15;13.0;;;;2.0
9142;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2019;16;12.0;;;;4.0
9143;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2020;14;;;;;
9144;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2003;3;;;;;
9145;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2004;6;;;;;
9146;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2005;5;;;;;
9147;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2006;6;;;;;
9148;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2007;7;;;;;
9149;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2008;5;;;;;
9150;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2009;5;;;;;
9151;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2010;5;;;;;
9152;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2011;4;4.0;;;;1.0
9153;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2012;7;5.0;;;;2.0
9154;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2013;13;10.0;;;;2.0
9155;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2014;8;7.0;;;;2.0
9156;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2015;8;7.0;;;;1.0
9157;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2016;9;7.0;;;;1.0
9158;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2017;12;10.0;;;;2.0
9159;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2018;11;9.0;;;;2.0
9160;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2019;12;9.0;;;;3.0
9161;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2020;10;;;;;
9162;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2003;3;;;;;
9163;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2004;5;;;;;
9164;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2005;4;;;;;
9165;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2006;6;;;;;
9166;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2007;6;;;;;
9167;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2008;5;;;;;
9168;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2009;4;;;;;
9169;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2010;5;;;;;
9170;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2011;4;3.0;;;;1.0
9171;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2012;6;5.0;;;;2.0
9172;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2013;12;10.0;;;;2.0
9173;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2014;8;6.0;;;;2.0
9174;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2015;7;7.0;;;;1.0
9175;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2016;8;7.0;;;;1.0
9176;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2017;12;10.0;;;;2.0
9177;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2018;11;9.0;;;;2.0
9178;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2019;12;9.0;;;;3.0
9179;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2020;9;;;;;
9180;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2003;0;;;;;
9181;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2004;0;;;;;
9182;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2005;0;;;;;
9183;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2006;1;;;;;
9184;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2007;1;;;;;
9185;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2008;0;;;;;
9186;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2009;0;;;;;
9187;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2010;0;;;;;
9188;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2011;0;0.0;;;;0.0
9189;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2012;0;0.0;;;;0.0
9190;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2013;1;1.0;;;;0.0
9191;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2014;0;0.0;;;;0.0
9192;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2015;0;0.0;;;;0.0
9193;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2016;1;0.0;;;;0.0
9194;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2017;0;0.0;;;;0.0
9195;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2018;0;0.0;;;;0.0
9196;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2019;0;0.0;;;;0.0
9197;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2020;1;;;;;
9198;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2003;1;;;;;
9199;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2004;2;;;;;
9200;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2005;2;;;;;
