ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
7798;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 3e kwartaal;6;5;5;4;3;1;1;1;0;0;0;1;0;0;0;0;0;0;4;0;;1;;
7799;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2017 4e kwartaal;8;6;6;5;3;2;1;0;0;0;0;1;0;0;0;1;0;0;5;0;;2;;
7800;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;7;6;5;5;3;2;1;0;0;0;0;1;0;0;0;0;0;0;5;0;;2;;
7801;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 1e kwartaal;7;6;6;5;4;1;1;0;0;0;0;1;0;0;0;1;1;0;4;0;;1;;
7802;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 2e kwartaal;7;6;5;4;3;1;1;0;0;0;0;1;0;0;0;1;1;1;4;1;;1;;
7803;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 3e kwartaal;8;7;6;6;4;2;1;1;0;0;0;1;0;0;0;1;1;0;5;0;;2;;
7804;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018 4e kwartaal;8;7;7;6;3;3;1;1;0;0;0;0;0;0;0;0;0;0;6;0;;1;;
7805;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;8;6;6;5;3;2;1;1;0;0;0;1;0;0;0;1;1;0;5;0;;1;;
7806;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 1e kwartaal;11;10;10;9;5;3;1;1;0;0;0;0;0;0;0;0;0;0;9;0;;2;;
7807;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 2e kwartaal;7;6;6;6;4;2;1;0;0;0;0;1;0;0;0;1;0;0;6;0;;0;;
7808;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 3e kwartaal;9;7;7;6;5;1;1;0;0;0;0;1;0;0;0;1;0;0;6;0;;2;;
7809;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019 4e kwartaal;10;8;8;6;5;2;1;1;0;0;0;1;0;0;0;1;0;1;6;1;;1;;
7810;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;9;8;7;7;5;2;1;0;0;0;0;1;0;0;0;1;0;1;7;0;;1;;
7811;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 1e kwartaal;11;8;8;6;5;2;1;1;0;0;0;2;0;0;0;2;1;2;5;0;;3;;
7812;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 2e kwartaal;9;7;5;4;4;0;2;1;0;0;0;1;0;0;0;1;1;0;4;2;;2;;
7813;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 3e kwartaal;12;10;9;7;5;2;2;1;0;0;0;2;0;0;0;1;1;0;7;1;;2;;
7814;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020 4e kwartaal;8;6;6;5;3;2;1;1;0;0;0;2;0;0;0;2;1;1;4;0;;2;;
7815;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;10;8;7;6;4;1;1;1;0;0;0;2;0;0;0;2;1;1;5;1;;2;;
7816;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 1e kwartaal;15;12;10;10;7;3;1;1;0;0;0;2;2;1;1;1;0;1;8;1;;3;;
7817;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 2e kwartaal;8;8;7;7;5;2;0;0;0;0;0;3;0;0;0;3;1;2;4;1;;0;;
7818;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 3e kwartaal;12;10;10;9;6;3;1;1;0;0;0;3;1;1;0;2;0;2;7;1;;1;;
7819;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021 4e kwartaal;10;9;8;7;6;1;1;1;0;0;0;1;0;0;0;1;0;1;6;1;;1;;
7820;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;11;10;9;8;6;2;1;1;0;0;0;2;1;0;0;2;1;1;6;1;;1;;
7821;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 1e kwartaal;13;12;11;9;8;1;2;2;0;0;0;2;1;0;1;1;0;1;10;0;;1;;
7822;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 2e kwartaal;11;10;10;9;8;1;1;0;0;0;0;1;1;0;1;1;0;1;9;0;;1;;
7823;Mannen;45 tot 55 jaar;(voormalige) Nederlandse Antillen, Aruba;2022 3e kwartaal;13;12;12;10;8;2;2;1;0;0;0;2;1;0;1;1;0;1;10;0;;1;;
7824;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013 1e kwartaal;45;34;31;25;17;8;6;4;1;0;0;5;2;0;1;4;2;2;25;4;10.6;11;75.8;67.8
7825;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013 2e kwartaal;45;36;33;26;18;9;6;4;2;0;0;5;2;0;2;3;1;2;28;4;10.0;9;80.8;72.7
7826;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013 3e kwartaal;51;40;33;24;19;5;9;7;2;0;0;7;3;1;2;4;1;3;27;6;15.6;11;78.2;66.0
7827;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013 4e kwartaal;50;40;35;26;18;9;8;6;3;0;0;7;3;1;2;4;1;3;27;5;13.1;10;80.6;70.0
7828;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2013;48;38;33;26;18;8;7;5;2;0;0;6;2;1;2;4;1;3;27;5;12.4;10;78.9;69.1
7829;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014 1e kwartaal;50;43;37;30;21;8;8;5;2;0;0;9;3;2;1;6;3;3;28;6;13.6;7;86.2;74.5
7830;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014 2e kwartaal;49;42;35;29;19;10;6;5;1;0;0;8;3;1;2;5;2;3;27;7;16.7;7;85.6;71.3
7831;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014 3e kwartaal;48;40;33;26;19;6;8;6;2;0;0;7;4;3;1;3;1;2;26;7;16.4;9;81.9;68.5
7832;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014 4e kwartaal;46;39;33;26;19;7;7;6;2;0;0;10;5;3;2;5;2;3;23;6;14.2;7;83.8;71.9
7833;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2014;48;41;35;28;20;8;7;5;2;0;0;9;4;2;2;5;2;3;26;6;15.2;8;84.4;71.6
7834;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 1e kwartaal;55;45;39;30;20;10;8;7;2;0;0;12;5;3;1;7;3;4;27;6;13.3;10;81.9;71.0
7835;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 2e kwartaal;48;39;33;23;17;6;10;7;3;0;0;7;4;3;1;4;1;3;26;6;15.7;9;80.9;68.2
7836;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 3e kwartaal;47;37;33;25;18;8;8;6;2;0;0;5;2;1;0;4;1;3;28;4;10.8;9;80.4;71.7
7837;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 4e kwartaal;49;40;37;26;18;8;11;7;4;0;0;7;2;1;0;6;2;4;29;4;9.5;8;83.2;75.3
7838;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2015 ;50;40;35;26;18;8;9;7;3;0;0;8;3;2;1;5;2;3;28;5;12.4;9;81.6;71.5
7839;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016 1e kwartaal;55;45;39;28;21;7;11;8;4;0;0;7;1;0;1;6;2;3;32;6;12.3;10;82.0;71.9
7840;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016 2e kwartaal;49;39;35;26;19;7;10;6;4;0;0;6;1;1;1;5;2;3;29;4;9.7;10;80.1;72.3
7841;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016 3e kwartaal;51;42;38;28;21;7;10;7;3;0;0;10;2;1;1;8;3;4;28;4;9.3;9;81.8;74.2
7842;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016 4e kwartaal;49;40;38;30;20;9;9;8;1;0;0;12;2;1;2;10;4;5;27;2;4.8;9;81.7;77.8
7843;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2016;51;42;38;28;20;8;10;7;3;0;0;9;2;1;1;7;3;4;29;4;9.1;9;81.4;74.0
7844;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017 1e kwartaal;53;43;39;29;22;7;10;8;2;0;0;12;4;3;1;8;2;6;27;4;9.2;10;81.2;73.7
7845;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017 2e kwartaal;52;40;37;29;22;8;7;5;2;0;0;10;5;3;3;5;2;4;26;3;8.3;12;77.5;71.1
7846;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017 3e kwartaal;53;44;42;32;24;8;9;5;4;0;0;10;4;2;2;7;3;4;31;2;5.1;10;82.1;77.9
7847;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017 4e kwartaal;50;43;40;31;23;8;10;6;4;0;0;9;4;2;3;5;2;2;31;2;4.9;7;85.9;81.7
7848;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2017;52;42;39;30;23;8;9;6;3;0;0;10;4;2;2;6;2;4;29;3;6.8;10;81.6;76.0
7849;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018 1e kwartaal;47;40;36;30;23;7;5;4;2;0;0;7;2;1;1;5;2;3;29;4;10.6;8;83.9;75.0
7850;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018 2e kwartaal;48;41;35;29;21;7;7;4;3;0;0;7;3;1;1;5;1;4;28;5;12.8;8;84.1;73.3
7851;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018 3e kwartaal;47;37;34;26;20;6;8;5;3;0;0;7;3;2;1;4;2;2;28;2;5.7;10;78.2;73.7
7852;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018 4e kwartaal;46;36;33;24;18;6;9;6;3;0;0;6;1;0;1;5;2;3;27;2;6.8;10;78.3;73.0
7853;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2018;47;38;35;27;21;7;7;5;3;0;0;7;2;1;1;5;2;3;28;3;9.1;9;81.2;73.7
7854;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019 1e kwartaal;53;43;40;27;17;10;13;8;5;0;0;7;1;1;1;6;4;2;33;4;8.1;10;81.9;75.3
7855;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019 2e kwartaal;55;40;37;27;13;13;10;6;3;0;0;9;2;1;2;6;3;3;28;3;7.2;15;72.4;67.2
7856;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019 3e kwartaal;54;43;40;31;20;11;10;6;3;0;0;10;4;1;2;6;3;3;30;3;6.4;11;79.3;74.2
7857;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019 4e kwartaal;55;43;40;31;22;9;9;4;5;0;0;9;5;1;4;4;1;3;31;3;6.1;12;78.1;73.3
7858;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2019;54;42;39;29;18;11;10;6;4;0;0;9;3;1;2;6;3;3;30;3;7.0;12;77.9;72.5
7859;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020 1e kwartaal;59;46;44;33;24;9;11;6;5;0;0;10;4;3;2;6;3;3;34;1;2.7;13;77.5;75.4
7860;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020 2e kwartaal;59;46;44;31;22;9;13;9;4;0;0;12;5;3;1;7;3;4;32;2;4.8;13;77.6;73.9
7861;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020 3e kwartaal;61;49;44;34;22;11;10;7;3;0;0;11;4;3;1;7;2;5;33;5;10.9;12;80.8;72.0
7862;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020 4e kwartaal;59;47;42;30;22;8;12;9;3;0;0;10;4;2;2;6;3;4;32;5;11.3;12;79.7;70.7
7863;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2020;60;47;43;32;23;9;11;8;4;0;0;11;4;3;1;7;3;4;32;4;7.5;13;78.9;73.0
7864;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2021 1e kwartaal;63;45;40;27;18;10;13;8;4;1;0;6;3;1;1;3;2;1;35;5;10.4;18;70.9;63.5
7865;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2021 2e kwartaal;64;45;42;33;23;10;9;5;4;0;0;7;3;2;1;4;2;2;35;3;6.2;19;70.7;66.4
7866;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2021 3e kwartaal;65;52;49;40;26;14;9;5;4;0;0;9;3;2;1;6;1;5;40;3;5.7;13;79.6;75.0
7867;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2021 4e kwartaal;68;53;50;40;26;13;11;4;6;0;0;9;2;1;1;7;2;5;41;3;5.2;15;78.5;74.4
7868;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2021;65;49;45;35;23;12;10;6;4;0;0;8;3;2;1;5;2;3;38;3;6.7;16;75.0;70.0
7869;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2022 1e kwartaal;66;52;49;37;24;13;11;7;5;0;0;10;3;1;2;7;1;6;39;3;5.4;15;77.9;73.7
7870;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2022 2e kwartaal;67;51;49;37;24;13;12;7;5;0;0;8;3;1;2;6;1;4;41;2;4.2;16;75.9;72.7
7871;Mannen;45 tot 55 jaar;Overige niet-westerse migratieachterg...;2022 3e kwartaal;60;47;44;33;22;10;12;7;4;0;0;9;2;1;2;7;2;5;36;3;5.7;13;78.1;73.6
7872;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2013 1e kwartaal;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;;
7873;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2013 2e kwartaal;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7874;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2013 3e kwartaal;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7875;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2013 4e kwartaal;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7876;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2013;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7877;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7878;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2014 2e kwartaal;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7879;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2014 3e kwartaal;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7880;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2014 4e kwartaal;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7881;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2014;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7882;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2015 1e kwartaal;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7883;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2015 2e kwartaal;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1;;
7884;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7885;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2015 4e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7886;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2015 ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7887;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2016 1e kwartaal;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7888;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7889;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7890;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2016 4e kwartaal;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7891;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2016;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7892;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2017 1e kwartaal;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;;0;;
7893;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2017 2e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7894;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2017 3e kwartaal;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7895;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2017 4e kwartaal;2;2;2;1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;;0;;
7896;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2017;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;;0;;
7897;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2018 1e kwartaal;4;3;3;1;1;0;2;2;0;0;0;1;0;0;0;1;0;1;2;0;;1;;
7898;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2018 2e kwartaal;2;2;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;0;;0;;
7899;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2018 3e kwartaal;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7900;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2018 4e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7901;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2018;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7902;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2019 1e kwartaal;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7903;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2019 2e kwartaal;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7904;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2019 3e kwartaal;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7905;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2019 4e kwartaal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7906;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2019;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7907;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2020 1e kwartaal;2;2;2;2;2;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;;0;;
7908;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2020 2e kwartaal;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7909;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2020 3e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7910;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2020 4e kwartaal;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7911;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2020;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
7912;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2021 1e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7913;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2021 2e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7914;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2021 3e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7915;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2021 4e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7916;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7917;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2022 1e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7918;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2022 2e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7919;Mannen;45 tot 55 jaar;Onbekende migratieachtergrond;2022 3e kwartaal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;
7920;Mannen;45 tot 75 jaar;Totaal ;2013 1e kwartaal;3120;2061;1918;1483;1223;260;435;298;133;4;0;381;137;92;46;244;105;139;1537;143;6.9;1059;66.1;61.5
7921;Mannen;45 tot 75 jaar;Totaal ;2013 2e kwartaal;3130;2073;1924;1491;1226;265;433;296;134;3;0;379;137;91;45;242;97;145;1545;149;7.2;1057;66.2;61.5
7922;Mannen;45 tot 75 jaar;Totaal ;2013 3e kwartaal;3140;2084;1934;1488;1224;265;445;303;139;4;0;378;140;94;45;239;91;148;1555;151;7.2;1056;66.4;61.6
7923;Mannen;45 tot 75 jaar;Totaal ;2013 4e kwartaal;3151;2096;1942;1479;1207;272;463;318;142;3;0;385;138;94;44;247;96;151;1557;154;7.3;1055;66.5;61.6
7924;Mannen;45 tot 75 jaar;Totaal ;2013;3135;2078;1929;1486;1220;266;444;304;137;4;0;381;138;93;45;243;97;145;1549;149;7.2;1057;66.3;61.5
7925;Mannen;45 tot 75 jaar;Totaal ;2014 1e kwartaal;3161;2105;1941;1470;1197;273;471;324;145;2;0;389;137;93;45;252;96;155;1552;164;7.8;1056;66.6;61.4
7926;Mannen;45 tot 75 jaar;Totaal ;2014 2e kwartaal;3171;2113;1951;1485;1194;291;466;321;144;2;0;391;138;92;46;252;97;156;1561;162;7.7;1058;66.6;61.5
7927;Mannen;45 tot 75 jaar;Totaal ;2014 3e kwartaal;3182;2117;1961;1490;1207;282;471;325;144;2;0;385;128;86;42;257;100;157;1576;156;7.4;1065;66.5;61.6
7928;Mannen;45 tot 75 jaar;Totaal ;2014 4e kwartaal;3192;2134;1974;1498;1216;282;476;334;138;4;0;375;126;85;41;249;94;156;1599;159;7.5;1058;66.8;61.9
7929;Mannen;45 tot 75 jaar;Totaal ;2014;3177;2117;1957;1486;1204;282;471;326;143;3;0;385;132;89;44;252;97;156;1572;160;7.6;1059;66.6;61.6
7930;Mannen;45 tot 75 jaar;Totaal ;2015 1e kwartaal;3202;2139;1972;1503;1217;286;469;328;138;3;0;383;120;84;36;263;96;167;1589;168;7.8;1063;66.8;61.6
7931;Mannen;45 tot 75 jaar;Totaal ;2015 2e kwartaal;3211;2142;1982;1510;1223;288;471;332;136;4;0;379;117;81;36;262;100;162;1603;160;7.5;1069;66.7;61.7
7932;Mannen;45 tot 75 jaar;Totaal ;2015 3e kwartaal;3221;2146;1996;1522;1233;289;474;340;130;4;0;381;122;85;38;258;98;160;1616;150;7.0;1075;66.6;62.0
7933;Mannen;45 tot 75 jaar;Totaal ;2015 4e kwartaal;3230;2161;2006;1525;1229;296;482;351;127;4;0;384;123;85;38;261;102;159;1622;154;7.1;1069;66.9;62.1
7934;Mannen;45 tot 75 jaar;Totaal ;2015 ;3216;2147;1989;1515;1226;289;474;338;133;4;0;382;121;84;37;261;99;162;1607;158;7.4;1069;66.8;61.8
7935;Mannen;45 tot 75 jaar;Totaal ;2016 1e kwartaal;3239;2163;2012;1539;1242;297;473;338;131;4;0;389;125;87;38;264;105;159;1622;151;7.0;1077;66.8;62.1
7936;Mannen;45 tot 75 jaar;Totaal ;2016 2e kwartaal;3249;2165;2023;1548;1235;313;475;341;131;3;0;387;119;81;38;268;107;162;1636;142;6.5;1084;66.6;62.3
7937;Mannen;45 tot 75 jaar;Totaal ;2016 3e kwartaal;3258;2166;2045;1559;1247;311;486;343;140;3;0;384;128;87;42;256;102;154;1660;121;5.6;1091;66.5;62.8
7938;Mannen;45 tot 75 jaar;Totaal ;2016 4e kwartaal;3267;2173;2057;1566;1244;323;491;350;138;3;0;390;123;81;42;268;105;163;1667;116;5.3;1094;66.5;63.0
7939;Mannen;45 tot 75 jaar;Totaal ;2016;3253;2167;2034;1553;1242;311;481;343;135;3;0;388;124;84;40;264;105;160;1646;132;6.1;1086;66.6;62.5
7940;Mannen;45 tot 75 jaar;Totaal ;2017 1e kwartaal;3275;2179;2058;1568;1267;301;489;351;136;2;0;406;126;82;44;279;104;176;1652;121;5.6;1096;66.5;62.8
7941;Mannen;45 tot 75 jaar;Totaal ;2017 2e kwartaal;3281;2181;2066;1584;1261;323;483;346;134;2;0;409;126;77;48;283;105;178;1657;115;5.3;1100;66.5;63.0
