ID;Zorgfuncties;FinancieringsvormenZorg;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
919;HC41: Medisch laboratoriumonderzoek;HF122: Zorgverzekeringswet;2022;64.0
920;HC41: Medisch laboratoriumonderzoek;HF122: Zorgverzekeringswet;2023;69.0
921;HC41: Medisch laboratoriumonderzoek;Vrijwillige financiering, eigen betaling;2021;5.0
922;HC41: Medisch laboratoriumonderzoek;Vrijwillige financiering, eigen betaling;2022;5.0
923;HC41: Medisch laboratoriumonderzoek;Vrijwillige financiering, eigen betaling;2023;5.0
924;HC41: Medisch laboratoriumonderzoek;HF2: Vrijwillige financieringsvormen;2021;0.0
925;HC41: Medisch laboratoriumonderzoek;HF2: Vrijwillige financieringsvormen;2022;0.0
926;HC41: Medisch laboratoriumonderzoek;HF2: Vrijwillige financieringsvormen;2023;0.0
927;HC41: Medisch laboratoriumonderzoek;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
928;HC41: Medisch laboratoriumonderzoek;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
929;HC41: Medisch laboratoriumonderzoek;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
930;HC41: Medisch laboratoriumonderzoek;HF22: Financiering door IZWH;2021;0.0
931;HC41: Medisch laboratoriumonderzoek;HF22: Financiering door IZWH;2022;0.0
932;HC41: Medisch laboratoriumonderzoek;HF22: Financiering door IZWH;2023;0.0
933;HC41: Medisch laboratoriumonderzoek;HF23: Financiering door ondernemingen;2021;0.0
934;HC41: Medisch laboratoriumonderzoek;HF23: Financiering door ondernemingen;2022;0.0
935;HC41: Medisch laboratoriumonderzoek;HF23: Financiering door ondernemingen;2023;0.0
936;HC41: Medisch laboratoriumonderzoek;HF3: Eigen betalingen;2021;5.0
937;HC41: Medisch laboratoriumonderzoek;HF3: Eigen betalingen;2022;5.0
938;HC41: Medisch laboratoriumonderzoek;HF3: Eigen betalingen;2023;5.0
939;HC41: Medisch laboratoriumonderzoek;HF31: Directe eigen betalingen;2021;0.0
940;HC41: Medisch laboratoriumonderzoek;HF31: Directe eigen betalingen;2022;0.0
941;HC41: Medisch laboratoriumonderzoek;HF31: Directe eigen betalingen;2023;0.0
942;HC41: Medisch laboratoriumonderzoek;HF32: Eigen risico en bijdragen;2021;5.0
943;HC41: Medisch laboratoriumonderzoek;HF32: Eigen risico en bijdragen;2022;5.0
944;HC41: Medisch laboratoriumonderzoek;HF32: Eigen risico en bijdragen;2023;5.0
945;HC42: Medische beeldvorming;Totaal financiering van ingezetenen;2021;0.0
946;HC42: Medische beeldvorming;Totaal financiering van ingezetenen;2022;0.0
947;HC42: Medische beeldvorming;Totaal financiering van ingezetenen;2023;0.0
948;HC42: Medische beeldvorming;HF1: Overheid en soc. verzekering;2021;0.0
949;HC42: Medische beeldvorming;HF1: Overheid en soc. verzekering;2022;0.0
950;HC42: Medische beeldvorming;HF1: Overheid en soc. verzekering;2023;0.0
951;HC42: Medische beeldvorming;HF11: Overheid;2021;0.0
952;HC42: Medische beeldvorming;HF11: Overheid;2022;0.0
953;HC42: Medische beeldvorming;HF11: Overheid;2023;0.0
954;HC42: Medische beeldvorming;HF12: Verplichte premiegeb verzekeringen;2021;0.0
955;HC42: Medische beeldvorming;HF12: Verplichte premiegeb verzekeringen;2022;0.0
956;HC42: Medische beeldvorming;HF12: Verplichte premiegeb verzekeringen;2023;0.0
957;HC42: Medische beeldvorming;HF121a: Wlz, AWBZ;2021;0.0
958;HC42: Medische beeldvorming;HF121a: Wlz, AWBZ;2022;0.0
959;HC42: Medische beeldvorming;HF121a: Wlz, AWBZ;2023;0.0
960;HC42: Medische beeldvorming;HF121b: Ziekenfonds;2021;
961;HC42: Medische beeldvorming;HF121b: Ziekenfonds;2022;
962;HC42: Medische beeldvorming;HF121b: Ziekenfonds;2023;
963;HC42: Medische beeldvorming;HF122: Zorgverzekeringswet;2021;0.0
964;HC42: Medische beeldvorming;HF122: Zorgverzekeringswet;2022;0.0
965;HC42: Medische beeldvorming;HF122: Zorgverzekeringswet;2023;0.0
966;HC42: Medische beeldvorming;Vrijwillige financiering, eigen betaling;2021;0.0
967;HC42: Medische beeldvorming;Vrijwillige financiering, eigen betaling;2022;0.0
968;HC42: Medische beeldvorming;Vrijwillige financiering, eigen betaling;2023;0.0
969;HC42: Medische beeldvorming;HF2: Vrijwillige financieringsvormen;2021;0.0
970;HC42: Medische beeldvorming;HF2: Vrijwillige financieringsvormen;2022;0.0
971;HC42: Medische beeldvorming;HF2: Vrijwillige financieringsvormen;2023;0.0
972;HC42: Medische beeldvorming;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
973;HC42: Medische beeldvorming;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
974;HC42: Medische beeldvorming;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
975;HC42: Medische beeldvorming;HF22: Financiering door IZWH;2021;0.0
976;HC42: Medische beeldvorming;HF22: Financiering door IZWH;2022;0.0
977;HC42: Medische beeldvorming;HF22: Financiering door IZWH;2023;0.0
978;HC42: Medische beeldvorming;HF23: Financiering door ondernemingen;2021;0.0
979;HC42: Medische beeldvorming;HF23: Financiering door ondernemingen;2022;0.0
980;HC42: Medische beeldvorming;HF23: Financiering door ondernemingen;2023;0.0
981;HC42: Medische beeldvorming;HF3: Eigen betalingen;2021;0.0
982;HC42: Medische beeldvorming;HF3: Eigen betalingen;2022;0.0
983;HC42: Medische beeldvorming;HF3: Eigen betalingen;2023;0.0
984;HC42: Medische beeldvorming;HF31: Directe eigen betalingen;2021;0.0
985;HC42: Medische beeldvorming;HF31: Directe eigen betalingen;2022;0.0
986;HC42: Medische beeldvorming;HF31: Directe eigen betalingen;2023;0.0
987;HC42: Medische beeldvorming;HF32: Eigen risico en bijdragen;2021;0.0
988;HC42: Medische beeldvorming;HF32: Eigen risico en bijdragen;2022;0.0
989;HC42: Medische beeldvorming;HF32: Eigen risico en bijdragen;2023;0.0
990;HC43: Ziekenvervoer;Totaal financiering van ingezetenen;2021;883.0
991;HC43: Ziekenvervoer;Totaal financiering van ingezetenen;2022;906.0
992;HC43: Ziekenvervoer;Totaal financiering van ingezetenen;2023;1056.0
993;HC43: Ziekenvervoer;HF1: Overheid en soc. verzekering;2021;831.0
994;HC43: Ziekenvervoer;HF1: Overheid en soc. verzekering;2022;854.0
995;HC43: Ziekenvervoer;HF1: Overheid en soc. verzekering;2023;1001.0
996;HC43: Ziekenvervoer;HF11: Overheid;2021;2.0
997;HC43: Ziekenvervoer;HF11: Overheid;2022;0.0
998;HC43: Ziekenvervoer;HF11: Overheid;2023;0.0
999;HC43: Ziekenvervoer;HF12: Verplichte premiegeb verzekeringen;2021;829.0
1000;HC43: Ziekenvervoer;HF12: Verplichte premiegeb verzekeringen;2022;854.0
1001;HC43: Ziekenvervoer;HF12: Verplichte premiegeb verzekeringen;2023;1001.0
1002;HC43: Ziekenvervoer;HF121a: Wlz, AWBZ;2021;0.0
1003;HC43: Ziekenvervoer;HF121a: Wlz, AWBZ;2022;0.0
1004;HC43: Ziekenvervoer;HF121a: Wlz, AWBZ;2023;0.0
1005;HC43: Ziekenvervoer;HF121b: Ziekenfonds;2021;
1006;HC43: Ziekenvervoer;HF121b: Ziekenfonds;2022;
1007;HC43: Ziekenvervoer;HF121b: Ziekenfonds;2023;
1008;HC43: Ziekenvervoer;HF122: Zorgverzekeringswet;2021;829.0
1009;HC43: Ziekenvervoer;HF122: Zorgverzekeringswet;2022;854.0
1010;HC43: Ziekenvervoer;HF122: Zorgverzekeringswet;2023;1001.0
1011;HC43: Ziekenvervoer;Vrijwillige financiering, eigen betaling;2021;51.0
1012;HC43: Ziekenvervoer;Vrijwillige financiering, eigen betaling;2022;52.0
1013;HC43: Ziekenvervoer;Vrijwillige financiering, eigen betaling;2023;55.0
1014;HC43: Ziekenvervoer;HF2: Vrijwillige financieringsvormen;2021;3.0
1015;HC43: Ziekenvervoer;HF2: Vrijwillige financieringsvormen;2022;3.0
1016;HC43: Ziekenvervoer;HF2: Vrijwillige financieringsvormen;2023;3.0
1017;HC43: Ziekenvervoer;HF21:Vrijwillige ziektekostenverzekering;2021;3.0
1018;HC43: Ziekenvervoer;HF21:Vrijwillige ziektekostenverzekering;2022;3.0
1019;HC43: Ziekenvervoer;HF21:Vrijwillige ziektekostenverzekering;2023;3.0
1020;HC43: Ziekenvervoer;HF22: Financiering door IZWH;2021;0.0
1021;HC43: Ziekenvervoer;HF22: Financiering door IZWH;2022;0.0
1022;HC43: Ziekenvervoer;HF22: Financiering door IZWH;2023;0.0
1023;HC43: Ziekenvervoer;HF23: Financiering door ondernemingen;2021;0.0
1024;HC43: Ziekenvervoer;HF23: Financiering door ondernemingen;2022;0.0
1025;HC43: Ziekenvervoer;HF23: Financiering door ondernemingen;2023;0.0
1026;HC43: Ziekenvervoer;HF3: Eigen betalingen;2021;48.0
1027;HC43: Ziekenvervoer;HF3: Eigen betalingen;2022;49.0
1028;HC43: Ziekenvervoer;HF3: Eigen betalingen;2023;52.0
1029;HC43: Ziekenvervoer;HF31: Directe eigen betalingen;2021;0.0
1030;HC43: Ziekenvervoer;HF31: Directe eigen betalingen;2022;0.0
1031;HC43: Ziekenvervoer;HF31: Directe eigen betalingen;2023;0.0
1032;HC43: Ziekenvervoer;HF32: Eigen risico en bijdragen;2021;48.0
1033;HC43: Ziekenvervoer;HF32: Eigen risico en bijdragen;2022;49.0
1034;HC43: Ziekenvervoer;HF32: Eigen risico en bijdragen;2023;52.0
1035;HC5: Genees-, en hulpmiddelen;Totaal financiering van ingezetenen;2021;10188.0
1036;HC5: Genees-, en hulpmiddelen;Totaal financiering van ingezetenen;2022;10574.0
1037;HC5: Genees-, en hulpmiddelen;Totaal financiering van ingezetenen;2023;10979.0
1038;HC5: Genees-, en hulpmiddelen;HF1: Overheid en soc. verzekering;2021;6579.0
1039;HC5: Genees-, en hulpmiddelen;HF1: Overheid en soc. verzekering;2022;6889.0
1040;HC5: Genees-, en hulpmiddelen;HF1: Overheid en soc. verzekering;2023;7066.0
1041;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2021;365.0
1042;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2022;153.0
1043;HC5: Genees-, en hulpmiddelen;HF11: Overheid;2023;16.0
1044;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2021;6214.0
1045;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2022;6736.0
1046;HC5: Genees-, en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2023;7050.0
1047;HC5: Genees-, en hulpmiddelen;HF121a: Wlz, AWBZ;2021;193.0
1048;HC5: Genees-, en hulpmiddelen;HF121a: Wlz, AWBZ;2022;198.0
1049;HC5: Genees-, en hulpmiddelen;HF121a: Wlz, AWBZ;2023;237.0
1050;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2021;
1051;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2022;
1052;HC5: Genees-, en hulpmiddelen;HF121b: Ziekenfonds;2023;
1053;HC5: Genees-, en hulpmiddelen;HF122: Zorgverzekeringswet;2021;6020.0
1054;HC5: Genees-, en hulpmiddelen;HF122: Zorgverzekeringswet;2022;6538.0
1055;HC5: Genees-, en hulpmiddelen;HF122: Zorgverzekeringswet;2023;6813.0
1056;HC5: Genees-, en hulpmiddelen;Vrijwillige financiering, eigen betaling;2021;3610.0
1057;HC5: Genees-, en hulpmiddelen;Vrijwillige financiering, eigen betaling;2022;3684.0
1058;HC5: Genees-, en hulpmiddelen;Vrijwillige financiering, eigen betaling;2023;3912.0
1059;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2021;327.0
1060;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2022;257.0
1061;HC5: Genees-, en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2023;278.0
1062;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2021;272.0
1063;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2022;257.0
1064;HC5: Genees-, en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2023;278.0
1065;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZWH;2021;0.0
1066;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZWH;2022;0.0
1067;HC5: Genees-, en hulpmiddelen;HF22: Financiering door IZWH;2023;0.0
1068;HC5: Genees-, en hulpmiddelen;HF23: Financiering door ondernemingen;2021;54.0
1069;HC5: Genees-, en hulpmiddelen;HF23: Financiering door ondernemingen;2022;0.0
1070;HC5: Genees-, en hulpmiddelen;HF23: Financiering door ondernemingen;2023;0.0
1071;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2021;3283.0
1072;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2022;3427.0
1073;HC5: Genees-, en hulpmiddelen;HF3: Eigen betalingen;2023;3634.0
1074;HC5: Genees-, en hulpmiddelen;HF31: Directe eigen betalingen;2021;2157.0
1075;HC5: Genees-, en hulpmiddelen;HF31: Directe eigen betalingen;2022;2286.0
1076;HC5: Genees-, en hulpmiddelen;HF31: Directe eigen betalingen;2023;2456.0
1077;HC5: Genees-, en hulpmiddelen;HF32: Eigen risico en bijdragen;2021;1126.0
1078;HC5: Genees-, en hulpmiddelen;HF32: Eigen risico en bijdragen;2022;1141.0
1079;HC5: Genees-, en hulpmiddelen;HF32: Eigen risico en bijdragen;2023;1179.0
1080;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2021;6848.0
1081;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2022;7130.0
1082;HC51: Geneesmiddelen, verbruiksartikelen;Totaal financiering van ingezetenen;2023;7197.0
1083;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Overheid en soc. verzekering;2021;4754.0
1084;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Overheid en soc. verzekering;2022;5000.0
1085;HC51: Geneesmiddelen, verbruiksartikelen;HF1: Overheid en soc. verzekering;2023;5007.0
1086;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2021;365.0
1087;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2022;153.0
1088;HC51: Geneesmiddelen, verbruiksartikelen;HF11: Overheid;2023;16.0
1089;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2021;4389.0
1090;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2022;4847.0
1091;HC51: Geneesmiddelen, verbruiksartikelen;HF12: Verplichte premiegeb verzekeringen;2023;4991.0
1092;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: Wlz, AWBZ;2021;0.0
1093;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: Wlz, AWBZ;2022;0.0
1094;HC51: Geneesmiddelen, verbruiksartikelen;HF121a: Wlz, AWBZ;2023;0.0
1095;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2021;
1096;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2022;
1097;HC51: Geneesmiddelen, verbruiksartikelen;HF121b: Ziekenfonds;2023;
1098;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Zorgverzekeringswet;2021;4389.0
1099;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Zorgverzekeringswet;2022;4847.0
1100;HC51: Geneesmiddelen, verbruiksartikelen;HF122: Zorgverzekeringswet;2023;4991.0
1101;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige financiering, eigen betaling;2021;2094.0
1102;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige financiering, eigen betaling;2022;2130.0
1103;HC51: Geneesmiddelen, verbruiksartikelen;Vrijwillige financiering, eigen betaling;2023;2190.0
1104;HC51: Geneesmiddelen, verbruiksartikelen;HF2: Vrijwillige financieringsvormen;2021;101.0
1105;HC51: Geneesmiddelen, verbruiksartikelen;HF2: Vrijwillige financieringsvormen;2022;42.0
1106;HC51: Geneesmiddelen, verbruiksartikelen;HF2: Vrijwillige financieringsvormen;2023;46.0
1107;HC51: Geneesmiddelen, verbruiksartikelen;HF21:Vrijwillige ziektekostenverzekering;2021;46.0
1108;HC51: Geneesmiddelen, verbruiksartikelen;HF21:Vrijwillige ziektekostenverzekering;2022;42.0
1109;HC51: Geneesmiddelen, verbruiksartikelen;HF21:Vrijwillige ziektekostenverzekering;2023;46.0
1110;HC51: Geneesmiddelen, verbruiksartikelen;HF22: Financiering door IZWH;2021;0.0
1111;HC51: Geneesmiddelen, verbruiksartikelen;HF22: Financiering door IZWH;2022;0.0
1112;HC51: Geneesmiddelen, verbruiksartikelen;HF22: Financiering door IZWH;2023;0.0
1113;HC51: Geneesmiddelen, verbruiksartikelen;HF23: Financiering door ondernemingen;2021;54.0
1114;HC51: Geneesmiddelen, verbruiksartikelen;HF23: Financiering door ondernemingen;2022;0.0
1115;HC51: Geneesmiddelen, verbruiksartikelen;HF23: Financiering door ondernemingen;2023;0.0
1116;HC51: Geneesmiddelen, verbruiksartikelen;HF3: Eigen betalingen;2021;1993.0
1117;HC51: Geneesmiddelen, verbruiksartikelen;HF3: Eigen betalingen;2022;2088.0
1118;HC51: Geneesmiddelen, verbruiksartikelen;HF3: Eigen betalingen;2023;2144.0
1119;HC51: Geneesmiddelen, verbruiksartikelen;HF31: Directe eigen betalingen;2021;1130.0
1120;HC51: Geneesmiddelen, verbruiksartikelen;HF31: Directe eigen betalingen;2022;1214.0
1121;HC51: Geneesmiddelen, verbruiksartikelen;HF31: Directe eigen betalingen;2023;1245.0
1122;HC51: Geneesmiddelen, verbruiksartikelen;HF32: Eigen risico en bijdragen;2021;864.0
1123;HC51: Geneesmiddelen, verbruiksartikelen;HF32: Eigen risico en bijdragen;2022;874.0
1124;HC51: Geneesmiddelen, verbruiksartikelen;HF32: Eigen risico en bijdragen;2023;900.0
1125;HC52: Therapeutische hulpmiddelen;Totaal financiering van ingezetenen;2021;3341.0
1126;HC52: Therapeutische hulpmiddelen;Totaal financiering van ingezetenen;2022;3443.0
1127;HC52: Therapeutische hulpmiddelen;Totaal financiering van ingezetenen;2023;3781.0
1128;HC52: Therapeutische hulpmiddelen;HF1: Overheid en soc. verzekering;2021;1825.0
1129;HC52: Therapeutische hulpmiddelen;HF1: Overheid en soc. verzekering;2022;1889.0
1130;HC52: Therapeutische hulpmiddelen;HF1: Overheid en soc. verzekering;2023;2059.0
1131;HC52: Therapeutische hulpmiddelen;HF11: Overheid;2021;0.0
1132;HC52: Therapeutische hulpmiddelen;HF11: Overheid;2022;0.0
1133;HC52: Therapeutische hulpmiddelen;HF11: Overheid;2023;0.0
1134;HC52: Therapeutische hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2021;1825.0
1135;HC52: Therapeutische hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2022;1889.0
1136;HC52: Therapeutische hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2023;2059.0
1137;HC52: Therapeutische hulpmiddelen;HF121a: Wlz, AWBZ;2021;193.0
1138;HC52: Therapeutische hulpmiddelen;HF121a: Wlz, AWBZ;2022;198.0
1139;HC52: Therapeutische hulpmiddelen;HF121a: Wlz, AWBZ;2023;237.0
1140;HC52: Therapeutische hulpmiddelen;HF121b: Ziekenfonds;2021;
1141;HC52: Therapeutische hulpmiddelen;HF121b: Ziekenfonds;2022;
1142;HC52: Therapeutische hulpmiddelen;HF121b: Ziekenfonds;2023;
1143;HC52: Therapeutische hulpmiddelen;HF122: Zorgverzekeringswet;2021;1631.0
1144;HC52: Therapeutische hulpmiddelen;HF122: Zorgverzekeringswet;2022;1691.0
1145;HC52: Therapeutische hulpmiddelen;HF122: Zorgverzekeringswet;2023;1822.0
1146;HC52: Therapeutische hulpmiddelen;Vrijwillige financiering, eigen betaling;2021;1516.0
1147;HC52: Therapeutische hulpmiddelen;Vrijwillige financiering, eigen betaling;2022;1554.0
1148;HC52: Therapeutische hulpmiddelen;Vrijwillige financiering, eigen betaling;2023;1722.0
1149;HC52: Therapeutische hulpmiddelen;HF2: Vrijwillige financieringsvormen;2021;226.0
1150;HC52: Therapeutische hulpmiddelen;HF2: Vrijwillige financieringsvormen;2022;216.0
1151;HC52: Therapeutische hulpmiddelen;HF2: Vrijwillige financieringsvormen;2023;232.0
1152;HC52: Therapeutische hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2021;226.0
1153;HC52: Therapeutische hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2022;216.0
1154;HC52: Therapeutische hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2023;232.0
1155;HC52: Therapeutische hulpmiddelen;HF22: Financiering door IZWH;2021;0.0
1156;HC52: Therapeutische hulpmiddelen;HF22: Financiering door IZWH;2022;0.0
1157;HC52: Therapeutische hulpmiddelen;HF22: Financiering door IZWH;2023;0.0
1158;HC52: Therapeutische hulpmiddelen;HF23: Financiering door ondernemingen;2021;0.0
1159;HC52: Therapeutische hulpmiddelen;HF23: Financiering door ondernemingen;2022;0.0
1160;HC52: Therapeutische hulpmiddelen;HF23: Financiering door ondernemingen;2023;0.0
1161;HC52: Therapeutische hulpmiddelen;HF3: Eigen betalingen;2021;1289.0
1162;HC52: Therapeutische hulpmiddelen;HF3: Eigen betalingen;2022;1339.0
1163;HC52: Therapeutische hulpmiddelen;HF3: Eigen betalingen;2023;1490.0
1164;HC52: Therapeutische hulpmiddelen;HF31: Directe eigen betalingen;2021;1027.0
1165;HC52: Therapeutische hulpmiddelen;HF31: Directe eigen betalingen;2022;1072.0
1166;HC52: Therapeutische hulpmiddelen;HF31: Directe eigen betalingen;2023;1211.0
1167;HC52: Therapeutische hulpmiddelen;HF32: Eigen risico en bijdragen;2021;262.0
1168;HC52: Therapeutische hulpmiddelen;HF32: Eigen risico en bijdragen;2022;267.0
1169;HC52: Therapeutische hulpmiddelen;HF32: Eigen risico en bijdragen;2023;279.0
1170;HC6: Preventieve zorg;Totaal financiering van ingezetenen;2021;9693.0
1171;HC6: Preventieve zorg;Totaal financiering van ingezetenen;2022;6871.0
1172;HC6: Preventieve zorg;Totaal financiering van ingezetenen;2023;5408.0
1173;HC6: Preventieve zorg;HF1: Overheid en soc. verzekering;2021;7513.0
1174;HC6: Preventieve zorg;HF1: Overheid en soc. verzekering;2022;4683.0
1175;HC6: Preventieve zorg;HF1: Overheid en soc. verzekering;2023;3051.0
1176;HC6: Preventieve zorg;HF11: Overheid;2021;7134.0
1177;HC6: Preventieve zorg;HF11: Overheid;2022;4295.0
1178;HC6: Preventieve zorg;HF11: Overheid;2023;2619.0
1179;HC6: Preventieve zorg;HF12: Verplichte premiegeb verzekeringen;2021;379.0
1180;HC6: Preventieve zorg;HF12: Verplichte premiegeb verzekeringen;2022;388.0
1181;HC6: Preventieve zorg;HF12: Verplichte premiegeb verzekeringen;2023;432.0
1182;HC6: Preventieve zorg;HF121a: Wlz, AWBZ;2021;0.0
1183;HC6: Preventieve zorg;HF121a: Wlz, AWBZ;2022;0.0
1184;HC6: Preventieve zorg;HF121a: Wlz, AWBZ;2023;0.0
1185;HC6: Preventieve zorg;HF121b: Ziekenfonds;2021;
1186;HC6: Preventieve zorg;HF121b: Ziekenfonds;2022;
1187;HC6: Preventieve zorg;HF121b: Ziekenfonds;2023;
1188;HC6: Preventieve zorg;HF122: Zorgverzekeringswet;2021;379.0
1189;HC6: Preventieve zorg;HF122: Zorgverzekeringswet;2022;388.0
1190;HC6: Preventieve zorg;HF122: Zorgverzekeringswet;2023;432.0
1191;HC6: Preventieve zorg;Vrijwillige financiering, eigen betaling;2021;2180.0
1192;HC6: Preventieve zorg;Vrijwillige financiering, eigen betaling;2022;2188.0
1193;HC6: Preventieve zorg;Vrijwillige financiering, eigen betaling;2023;2358.0
1194;HC6: Preventieve zorg;HF2: Vrijwillige financieringsvormen;2021;1650.0
1195;HC6: Preventieve zorg;HF2: Vrijwillige financieringsvormen;2022;1668.0
1196;HC6: Preventieve zorg;HF2: Vrijwillige financieringsvormen;2023;1804.0
1197;HC6: Preventieve zorg;HF21:Vrijwillige ziektekostenverzekering;2021;717.0
1198;HC6: Preventieve zorg;HF21:Vrijwillige ziektekostenverzekering;2022;718.0
1199;HC6: Preventieve zorg;HF21:Vrijwillige ziektekostenverzekering;2023;774.0
1200;HC6: Preventieve zorg;HF22: Financiering door IZWH;2021;0.0
1201;HC6: Preventieve zorg;HF22: Financiering door IZWH;2022;0.0
1202;HC6: Preventieve zorg;HF22: Financiering door IZWH;2023;0.0
1203;HC6: Preventieve zorg;HF23: Financiering door ondernemingen;2021;932.0
1204;HC6: Preventieve zorg;HF23: Financiering door ondernemingen;2022;950.0
1205;HC6: Preventieve zorg;HF23: Financiering door ondernemingen;2023;1030.0
1206;HC6: Preventieve zorg;HF3: Eigen betalingen;2021;531.0
1207;HC6: Preventieve zorg;HF3: Eigen betalingen;2022;520.0
1208;HC6: Preventieve zorg;HF3: Eigen betalingen;2023;554.0
1209;HC6: Preventieve zorg;HF31: Directe eigen betalingen;2021;503.0
1210;HC6: Preventieve zorg;HF31: Directe eigen betalingen;2022;493.0
1211;HC6: Preventieve zorg;HF31: Directe eigen betalingen;2023;526.0
1212;HC6: Preventieve zorg;HF32: Eigen risico en bijdragen;2021;28.0
1213;HC6: Preventieve zorg;HF32: Eigen risico en bijdragen;2022;27.0
1214;HC6: Preventieve zorg;HF32: Eigen risico en bijdragen;2023;28.0
1215;HC7: Bestuur, stelsel en fin. Admin.;Totaal financiering van ingezetenen;2021;3677.0
1216;HC7: Bestuur, stelsel en fin. Admin.;Totaal financiering van ingezetenen;2022;3758.0
1217;HC7: Bestuur, stelsel en fin. Admin.;Totaal financiering van ingezetenen;2023;3825.0
1218;HC7: Bestuur, stelsel en fin. Admin.;HF1: Overheid en soc. verzekering;2021;3216.0
1219;HC7: Bestuur, stelsel en fin. Admin.;HF1: Overheid en soc. verzekering;2022;3270.0
1220;HC7: Bestuur, stelsel en fin. Admin.;HF1: Overheid en soc. verzekering;2023;3333.0
1221;HC7: Bestuur, stelsel en fin. Admin.;HF11: Overheid;2021;1786.0
1222;HC7: Bestuur, stelsel en fin. Admin.;HF11: Overheid;2022;1752.0
1223;HC7: Bestuur, stelsel en fin. Admin.;HF11: Overheid;2023;1763.0
1224;HC7: Bestuur, stelsel en fin. Admin.;HF12: Verplichte premiegeb verzekeringen;2021;1430.0
1225;HC7: Bestuur, stelsel en fin. Admin.;HF12: Verplichte premiegeb verzekeringen;2022;1518.0
1226;HC7: Bestuur, stelsel en fin. Admin.;HF12: Verplichte premiegeb verzekeringen;2023;1570.0
1227;HC7: Bestuur, stelsel en fin. Admin.;HF121a: Wlz, AWBZ;2021;395.0
1228;HC7: Bestuur, stelsel en fin. Admin.;HF121a: Wlz, AWBZ;2022;415.0
1229;HC7: Bestuur, stelsel en fin. Admin.;HF121a: Wlz, AWBZ;2023;440.0
1230;HC7: Bestuur, stelsel en fin. Admin.;HF121b: Ziekenfonds;2021;
1231;HC7: Bestuur, stelsel en fin. Admin.;HF121b: Ziekenfonds;2022;
1232;HC7: Bestuur, stelsel en fin. Admin.;HF121b: Ziekenfonds;2023;
1233;HC7: Bestuur, stelsel en fin. Admin.;HF122: Zorgverzekeringswet;2021;1035.0
1234;HC7: Bestuur, stelsel en fin. Admin.;HF122: Zorgverzekeringswet;2022;1103.0
1235;HC7: Bestuur, stelsel en fin. Admin.;HF122: Zorgverzekeringswet;2023;1130.0
1236;HC7: Bestuur, stelsel en fin. Admin.;Vrijwillige financiering, eigen betaling;2021;462.0
