ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
6752;Mannen;22 jaar;Volgt formeel onderwijs;2009 3e kwartaal;53;40;37;36;17;20;1;1;0;0;0;28;21;14;7;7;4;3;10;2;5.6;13;75.2;71.0
6753;Mannen;22 jaar;Volgt formeel onderwijs;2009 4e kwartaal;60;41;38;36;19;17;2;2;0;0;0;29;22;15;7;7;3;4;9;3;7.4;19;68.9;63.8
6754;Mannen;22 jaar;Volgt formeel onderwijs;2009;54;39;36;34;17;18;2;1;0;0;0;28;21;14;7;7;4;3;9;2;6.2;15;71.5;67.1
6755;Mannen;22 jaar;Volgt formeel onderwijs;2010 1e kwartaal;60;42;37;36;16;21;1;1;0;0;0;28;21;15;6;6;3;4;9;5;11.8;18;69.9;61.6
6756;Mannen;22 jaar;Volgt formeel onderwijs;2010 2e kwartaal;63;43;38;36;16;21;2;2;0;0;0;28;21;15;6;7;3;4;10;5;10.7;20;67.7;60.5
6757;Mannen;22 jaar;Volgt formeel onderwijs;2010 3e kwartaal;55;37;34;31;14;17;3;3;0;0;0;22;13;8;5;9;5;3;12;3;8.5;18;67.0;61.3
6758;Mannen;22 jaar;Volgt formeel onderwijs;2010 4e kwartaal;58;37;35;32;13;20;3;3;0;0;0;26;18;12;6;8;3;4;9;2;5.3;21;63.7;60.4
6759;Mannen;22 jaar;Volgt formeel onderwijs;2010;59;40;36;34;15;19;2;2;0;0;0;26;19;13;6;8;4;4;10;4;9.2;19;67.1;60.9
6760;Mannen;22 jaar;Volgt formeel onderwijs;2011 1e kwartaal;57;39;37;35;15;20;2;2;0;0;0;27;20;15;5;8;4;4;10;2;5.3;18;68.3;64.7
6761;Mannen;22 jaar;Volgt formeel onderwijs;2011 2e kwartaal;60;41;38;36;16;20;2;2;0;0;0;30;21;14;7;8;4;5;8;3;7.3;19;68.6;63.5
6762;Mannen;22 jaar;Volgt formeel onderwijs;2011 3e kwartaal;63;45;42;40;18;21;2;2;0;0;0;33;24;14;10;9;5;4;9;3;7.6;17;72.3;66.8
6763;Mannen;22 jaar;Volgt formeel onderwijs;2011 4e kwartaal;59;40;36;34;12;22;2;1;0;0;0;30;22;15;7;9;5;4;6;4;8.9;20;67.0;61.0
6764;Mannen;22 jaar;Volgt formeel onderwijs;2011;60;41;38;36;16;21;2;2;0;0;0;30;22;15;7;8;4;4;8;3;7.3;18;69.1;64.0
6765;Mannen;22 jaar;Volgt formeel onderwijs;2012 1e kwartaal;60;40;37;35;13;22;2;2;0;0;0;30;21;13;8;8;5;3;7;3;8.7;20;67.2;61.3
6766;Mannen;22 jaar;Volgt formeel onderwijs;2012 2e kwartaal;61;40;37;34;13;20;3;3;0;0;0;29;21;16;6;8;5;3;8;3;8.4;21;65.2;59.7
6767;Mannen;22 jaar;Volgt formeel onderwijs;2012 3e kwartaal;62;45;40;37;12;24;3;3;0;0;0;29;22;16;6;7;3;4;11;5;10.7;17;72.0;64.3
6768;Mannen;22 jaar;Volgt formeel onderwijs;2012 4e kwartaal;62;44;40;38;13;25;2;2;0;0;0;31;24;18;6;8;4;4;9;3;7.9;18;71.3;65.7
6769;Mannen;22 jaar;Volgt formeel onderwijs;2012;61;42;38;36;13;23;2;2;0;0;0;30;22;16;6;8;4;3;9;4;9.0;19;69.0;62.8
6770;Mannen;22 jaar;Volgt formeel onderwijs;2013 1e kwartaal;59;41;36;34;11;23;2;2;0;0;0;29;23;17;6;6;3;3;7;5;11.3;18;69.3;61.5
6771;Mannen;22 jaar;Volgt formeel onderwijs;2013 2e kwartaal;62;44;42;40;13;27;2;2;0;0;0;34;25;17;8;8;5;4;9;2;4.3;18;70.9;67.9
6772;Mannen;22 jaar;Volgt formeel onderwijs;2013 3e kwartaal;58;40;37;34;10;24;3;3;0;0;0;27;19;13;5;8;4;4;9;3;8.2;18;69.2;63.5
6773;Mannen;22 jaar;Volgt formeel onderwijs;2013 4e kwartaal;64;45;40;38;13;25;2;2;0;0;0;29;23;16;7;7;3;4;10;6;12.5;19;70.8;61.9
6774;Mannen;22 jaar;Volgt formeel onderwijs;2013;61;43;39;36;12;25;2;2;0;0;0;30;22;16;6;7;4;4;9;4;9.1;18;70.1;63.7
6775;Mannen;22 jaar;Volgt formeel onderwijs;2014 1e kwartaal;66;45;40;38;12;25;2;2;0;0;0;32;23;15;8;8;5;4;8;6;12.3;20;69.3;60.8
6776;Mannen;22 jaar;Volgt formeel onderwijs;2014 2e kwartaal;68;45;39;34;12;22;5;5;0;0;0;33;25;18;7;8;6;2;7;5;11.8;23;66.0;58.2
6777;Mannen;22 jaar;Volgt formeel onderwijs;2014 3e kwartaal;69;49;46;40;14;26;6;4;1;1;0;34;26;18;8;8;4;4;12;3;5.9;21;70.1;66.0
6778;Mannen;22 jaar;Volgt formeel onderwijs;2014 4e kwartaal;64;46;42;39;16;24;3;2;0;1;0;35;27;20;7;8;5;4;7;4;7.7;18;71.6;66.1
6779;Mannen;22 jaar;Volgt formeel onderwijs;2014;67;46;42;38;14;24;4;3;0;0;0;33;25;18;8;8;5;3;8;4;9.3;20;69.2;62.8
6780;Mannen;22 jaar;Volgt formeel onderwijs;2015 1e kwartaal;65;42;40;37;11;26;3;2;0;0;0;31;24;18;7;7;4;2;9;3;6.4;22;65.7;61.5
6781;Mannen;22 jaar;Volgt formeel onderwijs;2015 2e kwartaal;65;45;41;38;13;26;3;2;0;0;0;33;28;19;9;5;3;2;8;4;8.8;20;68.7;62.7
6782;Mannen;22 jaar;Volgt formeel onderwijs;2015 3e kwartaal;65;46;43;40;13;28;3;3;0;0;0;33;24;16;8;9;5;5;10;3;6.1;19;70.7;66.4
6783;Mannen;22 jaar;Volgt formeel onderwijs;2015 4e kwartaal;61;40;37;34;9;25;3;3;0;0;0;32;25;17;8;7;3;3;5;2;6.0;21;65.3;61.3
6784;Mannen;22 jaar;Volgt formeel onderwijs;2015;64;43;40;38;11;26;3;3;0;0;0;32;26;18;8;7;4;3;8;3;6.9;21;67.6;63.0
6785;Mannen;22 jaar;Volgt formeel onderwijs;2016 1e kwartaal;68;45;41;37;12;25;4;4;0;0;0;35;28;19;8;8;5;3;6;4;9.2;23;66.5;60.4
6786;Mannen;22 jaar;Volgt formeel onderwijs;2016 2e kwartaal;64;41;37;35;11;25;2;2;0;0;0;32;23;16;7;8;5;4;5;4;9.0;24;63.3;57.6
6787;Mannen;22 jaar;Volgt formeel onderwijs;2016 3e kwartaal;62;44;39;37;8;30;2;2;0;0;0;31;24;15;9;6;4;2;9;4;9.6;19;70.1;63.3
6788;Mannen;22 jaar;Volgt formeel onderwijs;2016 4e kwartaal;65;43;38;35;10;25;3;3;0;1;0;33;26;16;10;7;5;2;6;4;10.5;23;65.3;58.5
6789;Mannen;22 jaar;Volgt formeel onderwijs;2016;65;43;39;36;10;26;3;3;0;0;0;33;25;17;9;7;5;3;6;4;9.6;22;66.3;59.9
6790;Mannen;22 jaar;Volgt formeel onderwijs;2017 1e kwartaal;64;38;35;34;9;24;2;1;0;0;0;30;24;17;7;5;3;2;6;3;6.7;27;58.6;54.7
6791;Mannen;22 jaar;Volgt formeel onderwijs;2017 2e kwartaal;68;42;40;37;10;27;3;3;0;0;0;34;27;19;9;6;3;3;6;2;4.4;26;61.6;58.9
6792;Mannen;22 jaar;Volgt formeel onderwijs;2017 3e kwartaal;67;43;42;39;10;28;3;2;0;1;0;33;24;18;5;9;4;5;9;2;4.4;23;65.1;62.2
6793;Mannen;22 jaar;Volgt formeel onderwijs;2017 4e kwartaal;66;41;39;36;10;26;3;3;0;0;0;32;26;18;8;6;3;3;7;2;4.9;25;62.3;59.2
6794;Mannen;22 jaar;Volgt formeel onderwijs;2017;66;41;39;36;10;27;3;2;0;0;0;32;25;18;7;7;3;3;7;2;5.1;25;61.9;58.8
6795;Mannen;22 jaar;Volgt formeel onderwijs;2018 1e kwartaal;62;41;38;35;10;25;3;3;0;0;0;32;25;17;8;7;4;3;6;4;8.7;21;66.4;60.6
6796;Mannen;22 jaar;Volgt formeel onderwijs;2018 2e kwartaal;66;44;40;36;10;26;4;4;0;0;0;33;25;17;8;8;5;3;7;4;8.4;22;66.3;60.7
6797;Mannen;22 jaar;Volgt formeel onderwijs;2018 3e kwartaal;64;42;40;36;11;25;3;3;0;0;0;33;24;15;8;10;6;4;6;2;5.2;22;65.6;62.2
6798;Mannen;22 jaar;Volgt formeel onderwijs;2018 4e kwartaal;64;43;40;37;10;27;3;3;0;0;0;33;25;18;8;8;4;4;7;4;8.6;20;68.0;62.1
6799;Mannen;22 jaar;Volgt formeel onderwijs;2018;64;42;39;36;10;26;3;3;0;0;0;33;25;17;8;8;5;3;6;3;7.7;21;66.6;61.4
6800;Mannen;22 jaar;Volgt formeel onderwijs;2019 1e kwartaal;67;46;42;40;13;27;3;3;0;0;0;37;27;18;9;9;6;4;6;3;7.0;22;68.0;63.2
6801;Mannen;22 jaar;Volgt formeel onderwijs;2019 2e kwartaal;64;41;38;35;10;25;3;3;0;0;0;31;25;18;7;6;4;2;7;2;5.6;23;63.4;59.8
6802;Mannen;22 jaar;Volgt formeel onderwijs;2019 3e kwartaal;65;44;42;38;12;26;4;4;0;0;0;35;25;16;9;11;6;5;7;2;4.6;21;68.2;65.0
6803;Mannen;22 jaar;Volgt formeel onderwijs;2019 4e kwartaal;64;42;40;37;11;26;3;3;0;0;0;33;26;18;8;8;4;4;6;2;5.8;21;66.6;62.8
6804;Mannen;22 jaar;Volgt formeel onderwijs;2019;65;43;41;37;12;26;3;3;0;0;0;34;26;17;8;9;5;4;6;2;5.8;22;66.6;62.7
6805;Mannen;22 jaar;Volgt formeel onderwijs;2020 1e kwartaal;63;40;38;35;11;24;2;2;0;0;0;33;22;16;6;11;6;5;5;3;6.5;23;63.8;59.6
6806;Mannen;22 jaar;Volgt formeel onderwijs;2020 2e kwartaal;68;42;39;36;9;26;4;3;0;0;0;33;23;17;7;10;5;4;6;3;6.0;26;61.4;57.7
6807;Mannen;22 jaar;Volgt formeel onderwijs;2020 3e kwartaal;64;38;34;31;11;20;2;2;0;0;0;29;20;13;7;9;5;4;5;5;12.1;26;59.4;52.2
6808;Mannen;22 jaar;Volgt formeel onderwijs;2020 4e kwartaal;72;45;40;35;9;26;5;5;0;0;0;35;26;17;9;8;5;3;6;5;10.4;27;62.6;56.1
6809;Mannen;22 jaar;Volgt formeel onderwijs;2020;67;41;38;34;10;24;3;3;0;0;0;32;23;16;7;10;5;4;5;4;8.8;26;61.8;56.4
6810;Mannen;22 jaar;Volgt formeel onderwijs;2021 1e kwartaal;71;59;52;48;6;42;4;4;0;0;0;41;29;19;10;12;5;7;11;8;12.8;12;83.3;72.6
6811;Mannen;22 jaar;Volgt formeel onderwijs;2021 2e kwartaal;73;57;50;42;5;36;8;7;1;0;0;38;25;15;9;13;8;6;12;7;12.6;16;78.1;68.3
6812;Mannen;22 jaar;Volgt formeel onderwijs;2021 3e kwartaal;72;60;53;48;12;37;5;5;0;0;0;40;24;15;9;16;8;8;14;6;10.6;12;82.9;74.1
6813;Mannen;22 jaar;Volgt formeel onderwijs;2021 4e kwartaal;75;58;56;52;11;41;4;2;1;0;0;41;28;19;9;14;7;7;15;2;3.4;18;76.7;74.1
6814;Mannen;22 jaar;Volgt formeel onderwijs;2021;73;59;53;48;8;39;5;4;1;0;0;40;26;17;9;14;7;7;13;6;9.9;14;80.2;72.3
6815;Mannen;22 jaar;Volgt formeel onderwijs;2022 1e kwartaal;76;56;53;50;9;41;4;3;0;0;0;43;31;18;13;12;7;5;11;3;5.2;19;74.6;70.8
6816;Mannen;22 jaar;Volgt geen formeel onderwijs;2003 1e kwartaal;52;47;44;43;33;9;1;1;0;0;0;5;1;1;0;4;1;3;39;3;7.2;5;90.4;83.9
6817;Mannen;22 jaar;Volgt geen formeel onderwijs;2003 2e kwartaal;49;45;42;41;34;7;1;1;0;0;0;3;1;0;1;2;0;2;39;3;6.9;4;91.9;85.6
6818;Mannen;22 jaar;Volgt geen formeel onderwijs;2003 3e kwartaal;53;49;45;44;32;12;1;1;0;0;0;5;1;0;0;4;1;3;41;3;6.9;4;92.7;86.2
6819;Mannen;22 jaar;Volgt geen formeel onderwijs;2003 4e kwartaal;52;47;42;41;31;10;1;1;0;0;0;5;0;0;0;5;1;4;37;5;10.1;5;90.2;81.1
6820;Mannen;22 jaar;Volgt geen formeel onderwijs;2003;52;47;43;42;33;9;1;1;0;0;0;5;1;0;0;4;1;3;39;4;7.8;4;91.3;84.2
6821;Mannen;22 jaar;Volgt geen formeel onderwijs;2004 1e kwartaal;51;47;41;40;27;13;1;1;0;0;0;7;2;1;1;5;1;4;34;6;13.6;4;92.7;80.1
6822;Mannen;22 jaar;Volgt geen formeel onderwijs;2004 2e kwartaal;49;46;40;37;26;11;2;2;0;0;0;6;1;1;0;5;2;2;34;6;13.9;3;93.4;80.5
6823;Mannen;22 jaar;Volgt geen formeel onderwijs;2004 3e kwartaal;49;45;37;35;25;11;2;2;0;0;0;6;1;1;1;5;3;2;31;7;16.0;5;90.1;75.7
6824;Mannen;22 jaar;Volgt geen formeel onderwijs;2004 4e kwartaal;50;47;39;37;26;11;1;1;0;0;0;6;2;1;1;4;2;3;32;8;17.3;3;93.8;77.6
6825;Mannen;22 jaar;Volgt geen formeel onderwijs;2004;50;46;39;37;26;11;2;2;0;0;0;6;2;1;1;5;2;3;33;7;15.2;4;92.5;78.5
6826;Mannen;22 jaar;Volgt geen formeel onderwijs;2005 1e kwartaal;48;45;40;37;26;12;2;2;0;0;0;7;2;1;1;5;2;3;33;5;12.1;3;93.7;82.4
6827;Mannen;22 jaar;Volgt geen formeel onderwijs;2005 2e kwartaal;41;38;33;32;21;11;1;1;0;0;0;5;1;1;1;4;1;3;28;5;13.0;4;90.5;78.7
6828;Mannen;22 jaar;Volgt geen formeel onderwijs;2005 3e kwartaal;46;43;38;36;24;12;2;1;0;0;0;6;2;1;1;4;2;2;32;5;10.8;3;92.6;82.6
6829;Mannen;22 jaar;Volgt geen formeel onderwijs;2005 4e kwartaal;47;44;39;37;24;13;2;1;1;0;0;5;2;1;1;3;1;2;34;5;10.6;3;93.2;83.2
6830;Mannen;22 jaar;Volgt geen formeel onderwijs;2005;46;42;37;36;24;12;2;1;0;0;0;6;2;1;1;4;1;3;32;5;11.6;3;92.5;81.8
6831;Mannen;22 jaar;Volgt geen formeel onderwijs;2006 1e kwartaal;47;43;37;36;24;11;1;1;0;0;0;7;2;2;1;5;2;3;30;5;12.5;4;90.9;79.6
6832;Mannen;22 jaar;Volgt geen formeel onderwijs;2006 2e kwartaal;44;40;37;36;25;11;2;1;0;0;0;6;1;1;0;5;2;3;31;3;7.0;4;90.7;84.4
6833;Mannen;22 jaar;Volgt geen formeel onderwijs;2006 3e kwartaal;46;43;40;38;27;11;2;1;0;0;0;5;1;1;1;4;1;3;35;3;6.7;3;93.6;87.4
6834;Mannen;22 jaar;Volgt geen formeel onderwijs;2006 4e kwartaal;49;46;43;41;27;14;2;2;0;0;0;6;1;1;0;4;1;3;37;3;7.0;3;93.7;87.1
6835;Mannen;22 jaar;Volgt geen formeel onderwijs;2006;46;43;39;38;26;12;2;1;0;0;0;6;2;1;1;4;1;3;33;4;8.3;4;92.3;84.6
6836;Mannen;22 jaar;Volgt geen formeel onderwijs;2007 1e kwartaal;47;44;40;38;26;12;3;2;0;0;0;5;2;1;1;3;1;2;36;3;7.7;3;94.0;86.8
6837;Mannen;22 jaar;Volgt geen formeel onderwijs;2007 2e kwartaal;45;41;39;36;24;13;3;2;1;0;0;7;2;1;1;4;1;3;32;2;5.0;4;91.3;86.8
6838;Mannen;22 jaar;Volgt geen formeel onderwijs;2007 3e kwartaal;46;43;40;36;25;12;3;2;1;0;0;4;1;0;0;4;2;2;35;3;7.6;3;92.5;85.4
6839;Mannen;22 jaar;Volgt geen formeel onderwijs;2007 4e kwartaal;47;45;42;38;26;12;4;3;0;0;0;8;2;2;0;6;3;3;34;3;7.2;3;94.5;87.7
6840;Mannen;22 jaar;Volgt geen formeel onderwijs;2007;46;43;40;37;25;12;3;2;0;0;0;6;2;1;1;4;2;3;34;3;6.9;3;93.1;86.7
6841;Mannen;22 jaar;Volgt geen formeel onderwijs;2008 1e kwartaal;46;41;39;36;27;9;3;2;0;0;0;4;1;0;0;3;1;2;35;2;5.7;4;90.9;85.8
6842;Mannen;22 jaar;Volgt geen formeel onderwijs;2008 2e kwartaal;44;41;40;38;27;11;2;1;1;0;0;4;1;1;0;3;1;2;36;1;2.0;3;93.3;91.4
6843;Mannen;22 jaar;Volgt geen formeel onderwijs;2008 3e kwartaal;44;40;38;36;27;9;2;1;1;0;0;5;0;0;0;5;1;4;33;2;5.7;4;90.9;85.7
6844;Mannen;22 jaar;Volgt geen formeel onderwijs;2008 4e kwartaal;48;45;42;40;28;13;2;1;0;0;0;5;1;1;0;5;2;3;37;3;5.9;3;93.3;87.8
6845;Mannen;22 jaar;Volgt geen formeel onderwijs;2008;45;42;40;38;27;11;2;2;1;0;0;5;1;1;0;4;1;3;35;2;4.9;4;92.1;87.6
6846;Mannen;22 jaar;Volgt geen formeel onderwijs;2009 1e kwartaal;50;46;41;39;25;14;2;2;0;0;0;9;2;1;1;7;2;5;32;5;11.2;5;90.8;80.6
6847;Mannen;22 jaar;Volgt geen formeel onderwijs;2009 2e kwartaal;47;42;39;37;24;13;2;2;0;0;0;9;1;0;1;7;3;5;30;3;7.8;5;89.3;82.4
6848;Mannen;22 jaar;Volgt geen formeel onderwijs;2009 3e kwartaal;48;44;37;34;24;11;2;2;0;0;0;6;2;1;1;4;2;2;31;8;17.4;4;91.3;75.4
6849;Mannen;22 jaar;Volgt geen formeel onderwijs;2009 4e kwartaal;42;39;34;31;21;10;3;3;0;0;0;6;1;1;0;5;2;3;28;5;12.0;3;93.1;81.9
6850;Mannen;22 jaar;Volgt geen formeel onderwijs;2009;47;43;37;35;23;12;2;2;0;0;0;7;1;1;1;6;2;4;30;5;12.1;4;91.1;80.0
6851;Mannen;22 jaar;Volgt geen formeel onderwijs;2010 1e kwartaal;41;38;33;30;19;11;3;2;0;0;0;7;2;1;1;5;2;2;26;5;13.9;3;92.9;80.0
6852;Mannen;22 jaar;Volgt geen formeel onderwijs;2010 2e kwartaal;38;35;31;28;17;11;3;2;0;0;0;8;2;1;2;5;2;4;23;4;11.7;3;92.4;81.6
6853;Mannen;22 jaar;Volgt geen formeel onderwijs;2010 3e kwartaal;46;42;38;36;22;14;2;1;0;0;0;8;3;1;1;5;2;3;30;4;9.7;4;91.4;82.6
6854;Mannen;22 jaar;Volgt geen formeel onderwijs;2010 4e kwartaal;43;38;34;33;18;15;2;1;0;0;0;7;1;1;0;6;2;4;28;4;10.5;5;88.9;79.6
6855;Mannen;22 jaar;Volgt geen formeel onderwijs;2010;42;38;34;32;19;13;2;2;0;0;0;7;2;1;1;5;2;3;27;4;11.4;4;91.4;81.0
6856;Mannen;22 jaar;Volgt geen formeel onderwijs;2011 1e kwartaal;44;39;33;32;21;11;2;1;0;0;0;7;1;0;0;6;3;4;26;6;15.4;5;89.5;75.7
6857;Mannen;22 jaar;Volgt geen formeel onderwijs;2011 2e kwartaal;41;40;35;33;22;11;1;1;0;0;0;9;2;1;1;6;2;5;26;5;13.2;1;96.5;83.7
6858;Mannen;22 jaar;Volgt geen formeel onderwijs;2011 3e kwartaal;39;35;33;31;21;11;2;2;0;0;0;8;2;1;1;6;2;4;25;3;7.1;4;91.0;84.5
6859;Mannen;22 jaar;Volgt geen formeel onderwijs;2011 4e kwartaal;43;39;35;32;20;12;3;3;0;0;0;8;2;0;1;6;2;4;27;4;9.7;4;90.9;82.1
6860;Mannen;22 jaar;Volgt geen formeel onderwijs;2011;42;38;34;32;21;11;2;2;0;0;0;8;2;1;1;6;2;4;26;4;11.5;3;92.0;81.4
6861;Mannen;22 jaar;Volgt geen formeel onderwijs;2012 1e kwartaal;43;39;35;31;20;10;4;3;0;0;0;6;2;1;1;5;2;3;28;4;11.4;4;90.5;80.2
6862;Mannen;22 jaar;Volgt geen formeel onderwijs;2012 2e kwartaal;43;39;35;32;18;14;3;3;0;0;0;8;1;1;1;7;3;3;27;5;11.5;4;90.8;80.4
6863;Mannen;22 jaar;Volgt geen formeel onderwijs;2012 3e kwartaal;44;40;36;34;20;14;3;3;0;0;0;7;2;1;0;6;3;3;29;4;8.8;4;91.2;83.2
6864;Mannen;22 jaar;Volgt geen formeel onderwijs;2012 4e kwartaal;46;42;38;35;18;17;2;2;0;0;0;10;3;2;2;7;2;5;27;4;10.2;4;90.7;81.4
6865;Mannen;22 jaar;Volgt geen formeel onderwijs;2012;44;40;36;33;19;14;3;3;0;0;0;8;2;1;1;6;3;3;28;4;10.5;4;90.8;81.3
6866;Mannen;22 jaar;Volgt geen formeel onderwijs;2013 1e kwartaal;49;44;37;35;17;17;3;3;0;0;0;11;4;2;2;7;4;3;27;6;14.6;6;88.6;75.7
6867;Mannen;22 jaar;Volgt geen formeel onderwijs;2013 2e kwartaal;46;44;39;35;19;16;4;3;0;0;0;10;4;3;2;6;3;4;29;5;10.6;3;94.4;84.4
6868;Mannen;22 jaar;Volgt geen formeel onderwijs;2013 3e kwartaal;51;45;41;37;21;17;3;3;0;0;0;11;3;1;1;8;4;4;30;4;9.1;6;88.0;79.9
6869;Mannen;22 jaar;Volgt geen formeel onderwijs;2013 4e kwartaal;44;40;35;32;18;14;3;3;0;0;0;11;3;2;1;8;3;5;24;5;12.8;4;90.9;79.3
6870;Mannen;22 jaar;Volgt geen formeel onderwijs;2013;48;43;38;35;19;16;3;3;0;0;0;11;3;2;1;7;3;4;27;5;11.8;5;90.4;79.8
6871;Mannen;22 jaar;Volgt geen formeel onderwijs;2014 1e kwartaal;43;38;34;32;17;16;2;2;0;0;0;11;4;2;3;7;3;4;23;4;9.3;5;89.0;80.7
6872;Mannen;22 jaar;Volgt geen formeel onderwijs;2014 2e kwartaal;40;37;34;32;17;15;2;1;0;0;0;8;3;1;2;6;3;3;26;2;6.6;3;91.9;85.8
6873;Mannen;22 jaar;Volgt geen formeel onderwijs;2014 3e kwartaal;38;34;31;28;16;12;3;2;1;0;0;9;3;1;2;6;2;4;22;3;7.5;4;88.3;81.7
6874;Mannen;22 jaar;Volgt geen formeel onderwijs;2014 4e kwartaal;44;36;32;29;15;14;3;3;1;0;0;11;4;2;2;7;3;4;21;4;10.7;7;83.1;74.3
6875;Mannen;22 jaar;Volgt geen formeel onderwijs;2014;41;36;33;31;16;14;3;2;1;0;0;10;4;1;2;7;3;4;23;3;8.5;5;88.0;80.5
6876;Mannen;22 jaar;Volgt geen formeel onderwijs;2015 1e kwartaal;42;38;34;31;16;15;2;2;0;0;0;13;4;2;3;8;4;5;21;5;12.2;4;90.4;79.4
6877;Mannen;22 jaar;Volgt geen formeel onderwijs;2015 2e kwartaal;41;37;34;32;15;17;2;2;0;0;0;11;3;1;2;9;4;5;22;4;10.4;4;90.6;81.2
6878;Mannen;22 jaar;Volgt geen formeel onderwijs;2015 3e kwartaal;42;35;31;29;15;15;2;2;0;0;0;10;3;2;1;7;3;3;21;4;11.7;6;84.7;74.8
6879;Mannen;22 jaar;Volgt geen formeel onderwijs;2015 4e kwartaal;45;40;36;34;18;16;2;2;0;0;0;10;3;1;2;7;4;4;26;4;9.7;5;88.3;79.7
6880;Mannen;22 jaar;Volgt geen formeel onderwijs;2015;43;38;34;31;16;16;2;2;0;0;0;11;3;1;2;8;4;4;23;4;11.0;5;88.5;78.8
6881;Mannen;22 jaar;Volgt geen formeel onderwijs;2016 1e kwartaal;38;34;31;27;14;13;3;3;0;0;0;11;4;1;3;7;4;3;19;3;9.2;4;88.2;80.1
6882;Mannen;22 jaar;Volgt geen formeel onderwijs;2016 2e kwartaal;42;37;34;30;16;14;3;3;0;0;0;10;2;1;1;8;4;4;23;3;8.5;6;86.8;79.4
6883;Mannen;22 jaar;Volgt geen formeel onderwijs;2016 3e kwartaal;45;37;35;31;16;15;3;3;0;0;0;9;3;1;1;7;3;3;25;3;7.2;8;82.9;77.0
6884;Mannen;22 jaar;Volgt geen formeel onderwijs;2016 4e kwartaal;43;38;34;32;18;13;2;2;0;0;0;9;3;2;2;5;2;3;25;4;10.2;5;88.0;79.0
6885;Mannen;22 jaar;Volgt geen formeel onderwijs;2016;42;36;33;30;16;14;3;3;0;0;0;10;3;1;2;7;3;3;23;3;8.7;6;86.4;78.8
6886;Mannen;22 jaar;Volgt geen formeel onderwijs;2017 1e kwartaal;43;39;36;33;17;16;3;3;0;0;0;11;4;1;2;7;2;5;25;3;7.2;5;89.2;82.8
6887;Mannen;22 jaar;Volgt geen formeel onderwijs;2017 2e kwartaal;40;35;32;29;15;13;3;3;0;0;0;8;3;1;1;5;2;4;24;3;9.6;4;88.8;80.3
6888;Mannen;22 jaar;Volgt geen formeel onderwijs;2017 3e kwartaal;40;34;33;30;13;17;2;2;0;0;0;10;4;2;2;6;2;4;23;1;4.3;6;85.5;81.8
6889;Mannen;22 jaar;Volgt geen formeel onderwijs;2017 4e kwartaal;40;35;33;30;16;14;3;3;0;0;0;8;3;1;2;6;2;4;25;2;5.2;5;87.0;82.5
6890;Mannen;22 jaar;Volgt geen formeel onderwijs;2017;41;36;33;31;16;15;3;3;0;0;0;9;3;2;2;6;2;4;24;2;6.6;5;87.6;81.9
6891;Mannen;22 jaar;Volgt geen formeel onderwijs;2018 1e kwartaal;44;38;35;33;21;12;3;2;0;0;0;9;2;1;1;7;3;3;26;3;7.6;6;86.8;80.2
6892;Mannen;22 jaar;Volgt geen formeel onderwijs;2018 2e kwartaal;41;33;31;27;15;12;4;4;0;0;0;8;2;1;1;6;3;4;23;2;4.9;8;80.0;76.1
6893;Mannen;22 jaar;Volgt geen formeel onderwijs;2018 3e kwartaal;43;36;34;31;19;11;4;4;0;0;0;6;1;1;0;5;2;3;28;2;4.9;7;84.3;80.1
6894;Mannen;22 jaar;Volgt geen formeel onderwijs;2018 4e kwartaal;43;40;38;35;18;17;3;3;0;0;0;10;3;2;1;7;2;5;28;2;5.3;3;92.8;87.9
6895;Mannen;22 jaar;Volgt geen formeel onderwijs;2018;43;37;35;31;18;13;3;3;0;0;0;9;2;1;1;6;3;4;26;2;5.7;6;86.1;81.2
6896;Mannen;22 jaar;Volgt geen formeel onderwijs;2019 1e kwartaal;40;35;33;31;17;14;2;2;0;0;0;10;3;1;2;8;2;5;23;2;4.4;5;86.7;82.9
6897;Mannen;22 jaar;Volgt geen formeel onderwijs;2019 2e kwartaal;43;38;36;33;19;14;3;2;1;0;0;9;2;1;1;7;2;5;27;3;6.8;5;88.0;82.1
6898;Mannen;22 jaar;Volgt geen formeel onderwijs;2019 3e kwartaal;43;39;38;34;19;15;3;2;1;1;0;11;3;1;2;8;2;6;27;2;4.3;4;90.8;86.9
6899;Mannen;22 jaar;Volgt geen formeel onderwijs;2019 4e kwartaal;45;40;38;35;21;14;4;3;0;1;0;11;2;1;1;9;3;6;28;2;4.8;4;90.1;85.7
