ID;TypeZelfstandige;Geslacht;BedrijfstakkenBranchesSBI2008;Kenmerken;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
8935;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 4e 10%-groep;2017;0.1;;;;;;;0.0;;;0.1;;;;;;;0.1;;
8936;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 4e 10%-groep;2018;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8937;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 4e 10%-groep;2019;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8938;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 4e 10%-groep;2020;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8939;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 4e 10%-groep;2021;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8940;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 4e 10%-groep;2022;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8941;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 4e 10%-groep;2023;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8942;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2007;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8943;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2008;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8944;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2009;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8945;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2010;0.0;;;;;;;;;;0.0;;;;;;;;;
8946;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2011;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8947;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2012;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8948;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2013;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8949;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2014;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
8950;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2015;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8951;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2016;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8952;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2017;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8953;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2018;0.1;;;;;;;0.1;;;0.1;37.4;36.0;30.8;29.1;29.5;28.1;0.1;25.0;
8954;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2019;0.1;;;;;;;0.1;;;0.1;45.1;43.5;38.8;41.2;33.9;33.0;0.1;30.9;
8955;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2020;0.1;39.5;38.0;38.1;36.8;33.9;32.2;0.1;42.8;;0.1;39.6;37.8;33.8;34.0;33.5;32.2;0.1;42.8;18.0
8956;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2021;0.1;;;;;;;0.1;;;0.1;46.7;45.8;40.0;39.8;37.7;36.0;0.1;63.0;15.6
8957;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2022;0.1;;;;;;;0.1;;;0.1;48.9;45.4;42.1;41.6;40.3;37.9;0.1;90.9;12.2
8958;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 5e 10%-groep;2023;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;89.3;15.7
8959;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2007;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8960;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2008;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8961;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2009;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8962;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2010;0.0;;;;;;;;;;0.0;;;;;;;;;
8963;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2011;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
8964;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2012;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8965;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2013;0.0;;;;;;;0.0;;;0.1;;;;;;;0.0;;
8966;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2014;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
8967;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2015;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8968;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2016;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8969;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2017;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8970;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2018;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8971;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2019;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8972;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2020;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8973;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2021;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8974;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2022;0.1;;;;;;;0.1;;;0.1;49.6;47.5;41.6;42.4;38.8;36.5;0.1;167.5;
8975;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 6e 10%-groep;2023;0.1;;;;;;;0.1;167.7;;0.1;;;;;;;0.1;169.2;
8976;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2007;0.0;;;;;;;0.0;;;0.1;;;;;;;0.0;;
8977;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2008;0.0;;;;;;;0.0;;;0.1;;;;;;;0.0;;
8978;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2009;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8979;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2010;0.0;;;;;;;;;;0.1;;;;;;;;;
8980;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2011;0.1;;;;;;;0.0;;;0.1;;;;;;;0.1;;
8981;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2012;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8982;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2013;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8983;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2014;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8984;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2015;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8985;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2016;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8986;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2017;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8987;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2018;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8988;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2019;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8989;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2020;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8990;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2021;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8991;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2022;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
8992;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 7e 10%-groep;2023;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;263.3;
8993;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2007;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8994;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2008;0.0;;;;;;;0.0;;;0.0;;;;;;;0.0;;
8995;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2009;0.1;;;;;;;0.1;;;0.1;36.4;33.3;23.8;12.6;27.6;26.8;0.1;193.3;
8996;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2010;0.1;;;;;;;;;;0.1;;;;;;;;;
8997;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2011;0.1;;;;;;;0.0;;;0.1;;;;;;;0.1;;
8998;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2012;0.0;;;;;;;0.0;;;0.1;;;;;;;0.1;;
8999;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2013;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9000;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2014;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9001;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2015;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9002;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2016;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9003;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2017;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9004;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2018;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9005;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2019;0.0;;;;;;;0.0;;;0.1;;;;;;;0.0;;
9006;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2020;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9007;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2021;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9008;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2022;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9009;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 8e 10%-groep;2023;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9010;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2007;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9011;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2008;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9012;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2009;0.1;;;;;;;0.1;;;0.1;42.6;34.3;32.5;18.3;29.7;27.9;0.1;330.3;42.7
9013;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2010;0.1;;;;;;;;;;0.1;;;;;;;;;
9014;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2011;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9015;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2012;0.1;;;;;;;0.1;;;0.1;60.2;51.9;51.8;45.2;40.5;33.5;0.1;296.5;94.3
9016;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2013;0.1;;;;;;;0.1;;;0.1;48.8;42.7;40.7;32.9;35.2;31.6;0.1;276.0;109.7
9017;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2014;0.1;;;;;;;0.1;;;0.1;61.6;47.7;35.0;25.8;40.9;36.6;0.1;264.6;43.1
9018;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2015;0.1;;;;;;;0.1;;;0.1;61.6;53.9;39.2;33.7;37.2;35.6;0.1;281.8;72.6
9019;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2016;0.1;;;;;;;0.1;;;0.1;50.2;41.3;37.4;35.9;37.4;35.6;0.1;292.6;59.1
9020;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2017;0.1;;;;;;;0.1;;;0.1;49.0;45.4;39.9;40.5;39.7;37.6;0.1;329.6;
9021;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2018;0.1;54.2;46.4;51.9;45.8;43.9;37.9;0.1;358.1;;0.1;56.9;46.9;46.1;43.7;44.3;39.2;0.1;354.2;106.2
9022;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2019;0.1;;;;;;;0.1;;;0.1;58.7;48.9;46.0;43.3;46.8;40.6;0.1;378.1;
9023;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2020;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9024;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2021;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;;
9025;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2022;0.1;;;;;;;0.1;;;0.1;62.6;52.8;51.5;46.1;48.6;44.1;0.1;540.4;139.6
9026;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 9e 10%-groep;2023;0.1;;;;;;;0.1;;;0.1;;;;;;;0.1;550.2;156.0
9027;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2007;0.2;64.1;54.3;61.0;49.4;53.5;41.1;0.2;943.9;373.8;0.3;63.1;53.2;55.0;46.8;53.0;41.9;0.2;933.0;373.8
9028;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2008;0.2;67.1;56.2;64.1;53.9;46.1;41.6;0.2;1050.3;489.4;0.2;62.3;53.2;56.9;49.0;43.6;41.6;0.2;1033.3;471.9
9029;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2009;0.3;58.9;49.6;55.5;45.0;43.8;37.0;0.3;942.7;367.5;0.3;56.2;46.2;49.1;39.7;42.8;36.2;0.3;884.8;317.3
9030;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2010;0.3;76.3;62.2;73.8;59.9;49.4;40.4;;;;0.3;76.6;61.4;68.5;56.6;50.2;41.2;;;
9031;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2011;0.3;74.2;63.6;74.6;64.8;68.8;46.4;0.3;1034.4;591.3;0.3;74.7;61.4;67.1;59.3;68.2;46.6;0.3;1011.3;553.2
9032;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2012;0.3;74.1;59.9;72.4;59.9;70.2;47.8;0.3;1000.3;589.6;0.3;74.6;59.3;59.9;54.1;68.6;47.8;0.3;1003.9;555.8
9033;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2013;0.3;73.9;61.3;73.4;61.4;59.3;44.5;0.3;1023.9;662.8;0.3;79.2;61.4;68.2;58.6;61.0;44.6;0.3;1023.9;636.7
9034;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2014;0.3;82.5;64.5;79.5;66.7;82.2;52.3;0.3;1001.8;617.5;0.4;98.1;72.9;62.3;51.9;84.4;56.1;0.4;954.8;468.1
9035;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2015;0.3;70.4;59.9;69.4;59.9;65.1;43.4;0.3;993.7;619.6;0.4;82.9;63.4;50.7;46.1;65.6;44.4;0.4;955.8;513.5
9036;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2016;0.3;76.8;62.4;75.3;61.0;78.4;47.2;0.3;961.5;593.6;0.3;76.8;61.5;67.2;57.4;76.5;47.6;0.3;964.9;585.0
9037;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2017;0.3;82.3;65.9;79.7;64.8;61.4;49.1;0.3;1017.5;633.4;0.3;93.3;67.1;71.0;59.9;72.0;52.1;0.3;1081.5;652.3
9038;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2018;0.3;78.4;63.8;76.8;61.1;89.2;49.6;0.3;1005.8;642.5;0.4;77.6;63.4;68.7;57.9;95.6;50.3;0.3;1013.8;642.5
9039;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2019;0.3;81.5;69.3;79.4;66.6;92.3;55.4;0.3;1297.6;843.0;0.3;81.8;68.6;70.1;61.3;91.4;55.4;0.3;1274.9;838.8
9040;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2020;0.3;84.3;72.0;81.3;67.2;91.0;55.2;0.3;1437.8;852.0;0.3;85.3;71.2;72.0;61.0;89.6;56.0;0.3;1473.7;844.8
9041;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2021;0.3;87.9;69.0;83.6;66.0;80.9;57.6;0.3;1355.8;743.2;0.3;89.6;69.0;77.8;63.4;82.1;59.8;0.3;1361.3;743.2
9042;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2022;0.3;94.9;75.1;90.9;72.0;99.2;63.8;0.3;1824.9;1007.4;0.3;94.4;73.5;81.3;67.3;97.8;64.6;0.3;1809.0;914.7
9043;Zelfstandige;Totaal mannen en vrouwen;E Waterbedrijven en afvalbeheer;Vermogen: 10e 10%-groep;2023;0.4;;;;;;;0.4;1867.9;1085.5;0.4;;;;;;;0.4;1816.2;1069.8
9044;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2007;101.3;39.6;36.6;39.9;37.5;29.2;26.0;93.9;172.9;20.4;111.6;38.9;35.7;36.7;34.8;29.0;25.8;102.2;175.0;19.8
9045;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2008;112.3;40.4;37.7;40.8;38.4;28.5;26.3;105.2;147.2;19.0;123.6;39.8;36.8;37.5;35.6;28.3;26.2;114.7;150.3;18.5
9046;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2009;119.0;36.5;33.8;37.0;34.7;26.3;24.6;114.9;113.3;15.2;131.5;36.1;33.2;34.0;31.8;26.3;24.6;125.7;117.0;14.8
9047;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2010;123.9;35.1;31.9;35.3;32.4;25.7;23.9;;;;140.2;34.9;31.5;31.8;29.0;25.7;23.8;;;
9048;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2011;128.1;37.4;34.9;37.9;35.4;30.1;27.6;119.6;107.2;14.2;145.4;37.0;34.3;34.1;31.8;30.0;27.5;132.8;108.9;13.7
9049;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2012;128.8;34.6;31.6;34.9;32.0;28.7;26.5;120.7;87.3;14.4;146.6;34.5;31.3;31.4;28.5;28.8;26.5;134.6;89.9;13.8
9050;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2013;128.3;34.7;31.7;34.8;31.9;28.5;26.4;120.7;63.7;13.2;145.9;34.6;31.5;31.3;28.4;28.6;26.5;134.6;66.5;12.8
9051;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2014;132.0;36.2;33.4;36.3;33.4;31.1;28.0;123.6;62.6;13.2;150.1;36.1;33.0;32.6;29.9;31.1;28.0;137.6;65.3;12.8
9052;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2015;137.8;37.8;34.9;37.8;35.0;31.0;28.9;126.4;64.5;13.9;156.3;37.5;34.4;34.0;31.5;30.9;28.9;140.6;67.3;13.5
9053;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2016;142.1;39.2;36.3;39.2;36.3;32.9;30.5;132.5;70.4;14.8;160.7;38.8;35.6;35.4;32.8;32.8;30.4;147.1;73.2;14.4
9054;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2017;146.9;41.3;37.9;41.1;37.9;34.3;31.8;136.6;80.2;16.0;167.3;41.8;37.3;37.1;34.4;34.7;31.7;152.2;83.4;15.8
9055;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2018;157.5;43.9;40.4;43.7;40.2;35.9;33.0;144.9;91.4;16.6;178.4;43.1;39.4;39.4;36.5;35.7;32.8;160.0;93.4;16.2
9056;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2019;170.6;44.8;41.0;44.6;40.9;38.2;34.1;155.4;102.1;17.2;192.7;44.0;40.1;40.2;37.2;38.0;33.9;171.1;105.0;16.9
9057;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2020;178.9;45.6;41.7;45.0;41.2;38.6;35.4;164.4;114.5;17.1;203.0;44.6;40.6;40.4;37.2;38.4;35.2;181.4;117.5;16.9
9058;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2021;189.8;46.2;42.2;45.7;41.7;39.6;36.4;172.7;137.5;18.6;217.2;45.1;41.1;40.8;37.7;39.4;36.3;190.5;140.7;18.3
9059;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2022;203.9;48.3;44.3;47.5;43.6;41.5;38.1;182.6;185.3;19.2;236.5;46.5;42.7;41.8;39.0;41.2;38.0;202.2;189.6;19.1
9060;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Totaal personen;2023;217.5;49.7;46.1;49.0;45.7;43.7;40.0;197.1;188.6;20.4;251.5;48.1;44.5;43.4;41.2;43.6;40.0;217.7;193.6;20.3
