ID;LandVanUiteindelijkeZeggenschapUCI;KenmerkenBedrijf;HoogstBehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1
7409;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Brits;2009;8.0
7410;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Brits;2010;7.0
7411;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Brits;2011;7.0
7412;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Brits;2012;7.0
7413;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Brits;2013;7.0
7414;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Brits;2014;7.0
7415;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Brits;2015;7.0
7416;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Duits;2008;36.0
7417;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Duits;2009;26.0
7418;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Duits;2010;23.0
7419;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Duits;2011;21.0
7420;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Duits;2012;17.0
7421;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Duits;2013;15.0
7422;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Duits;2014;13.0
7423;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Duits;2015;13.0
7424;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Pools;2008;63.0
7425;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Pools;2009;66.0
7426;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Pools;2010;73.0
7427;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Pools;2011;85.0
7428;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Pools;2012;93.0
7429;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Pools;2013;98.0
7430;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Pools;2014;103.0
7431;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Pools;2015;113.0
7432;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Indiaas;2008;1.0
7433;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Indiaas;2009;1.0
7434;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Indiaas;2010;1.0
7435;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Indiaas;2011;2.0
7436;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Indiaas;2012;2.0
7437;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Indiaas;2013;2.0
7438;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Indiaas;2014;2.0
7439;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: Indiaas;2015;3.0
7440;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2008;87.0
7441;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2009;77.0
7442;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2010;79.0
7443;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2011;80.0
7444;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2012;78.0
7445;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2013;77.0
7446;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2014;82.0
7447;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2015;89.0
7448;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Totaal;2008;417.0
7449;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Totaal;2009;378.0
7450;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Totaal;2010;367.0
7451;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Totaal;2011;361.0
7452;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Totaal;2012;341.0
7453;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Totaal;2013;330.0
7454;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Totaal;2014;329.0
7455;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Totaal;2015;
7456;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2008;247.0
7457;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2009;215.0
7458;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2010;209.0
7459;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2011;212.0
7460;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2012;201.0
7461;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2013;197.0
7462;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2014;202.0
7463;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2015;
7464;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2008;171.0
7465;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2009;162.0
7466;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2010;157.0
7467;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2011;150.0
7468;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2012;140.0
7469;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2013;132.0
7470;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2014;125.0
7471;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2015;
7472;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2008;5.0
7473;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2009;4.0
7474;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2010;4.0
7475;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2011;4.0
7476;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2012;4.0
7477;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2013;4.0
7478;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2014;4.0
7479;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2015;
7480;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Mannen;2008;227.0
7481;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Mannen;2009;205.0
7482;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Mannen;2010;202.0
7483;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Mannen;2011;201.0
7484;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Mannen;2012;190.0
7485;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Mannen;2013;185.0
7486;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Mannen;2014;184.0
7487;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Mannen;2015;
7488;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Vrouwen;2008;190.0
7489;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Vrouwen;2009;174.0
7490;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Vrouwen;2010;165.0
7491;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Vrouwen;2011;159.0
7492;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Vrouwen;2012;151.0
7493;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Vrouwen;2013;145.0
7494;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Vrouwen;2014;144.0
7495;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Geslacht: Vrouwen;2015;
7496;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2008;178.0
7497;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2009;157.0
7498;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;148.0
7499;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;143.0
7500;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;133.0
7501;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;127.0
7502;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;126.0
7503;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;
7504;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2008;154.0
7505;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2009;139.0
7506;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;135.0
7507;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;132.0
7508;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;125.0
7509;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;120.0
7510;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;121.0
7511;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;
7512;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2008;86.0
7513;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2009;83.0
7514;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;84.0
7515;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;87.0
7516;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;85.0
7517;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;83.0
7518;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;83.0
7519;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;
7520;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2008;247.0
7521;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2009;229.0
7522;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;222.0
7523;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;212.0
7524;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;201.0
7525;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;194.0
7526;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;197.0
7527;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;
7528;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: midden;2008;156.0
7529;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: midden;2009;137.0
7530;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: midden;2010;134.0
7531;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: midden;2011;137.0
7532;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: midden;2012;129.0
7533;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: midden;2013;126.0
7534;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: midden;2014;122.0
7535;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: midden;2015;
7536;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2008;14.0
7537;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2009;12.0
7538;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2010;10.0
7539;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2011;11.0
7540;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2012;11.0
7541;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2013;10.0
7542;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2014;9.0
7543;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2015;
7544;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2008;346.0
7545;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2009;315.0
7546;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2010;303.0
7547;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2011;295.0
7548;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2012;279.0
7549;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2013;267.0
7550;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2014;265.0
7551;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2015;
7552;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2008;
7553;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2009;
7554;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2010;
7555;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2011;1.0
7556;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2012;1.0
7557;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2013;1.0
7558;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2014;1.0
7559;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2015;
7560;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2008;2.0
7561;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2009;2.0
7562;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2010;2.0
7563;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2011;2.0
7564;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2012;1.0
7565;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2013;1.0
7566;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2014;1.0
7567;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2015;
7568;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2008;7.0
7569;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2009;5.0
7570;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2010;5.0
7571;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2011;4.0
7572;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2012;4.0
7573;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2013;3.0
7574;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2014;2.0
7575;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2015;
7576;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2008;20.0
7577;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2009;23.0
7578;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2010;31.0
7579;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2011;37.0
7580;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2012;39.0
7581;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2013;44.0
7582;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2014;45.0
7583;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2015;
7584;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2008;
7585;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2009;
7586;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2010;
7587;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2011;
7588;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2012;
7589;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2013;
7590;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2014;
7591;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2015;
7592;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2008;46.0
7593;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2009;40.0
7594;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;41.0
7595;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;40.0
7596;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;37.0
7597;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;35.0
7598;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;36.0
7599;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;
7600;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Totaal;2008;627.0
7601;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Totaal;2009;596.0
7602;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Totaal;2010;588.0
7603;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Totaal;2011;600.0
7604;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Totaal;2012;599.0
7605;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Totaal;2013;598.0
7606;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Totaal;2014;623.0
7607;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Totaal;2015;
7608;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2008;325.0
7609;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2009;297.0
7610;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2010;300.0
7611;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2011;313.0
7612;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2012;324.0
7613;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2013;337.0
7614;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2014;367.0
7615;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2015;
7616;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2008;285.0
7617;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2009;278.0
7618;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2010;270.0
