ID;Geslacht;OnderwijssoortInDetail;Leerjaar;Herkomstland;GeboortelandOuders;Perioden;AantalLeerlingen_1
7521;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2014/'15;
7522;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2015/'16;
7523;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2016/'17;
7524;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2017/'18;
7525;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2018/'19;
7526;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2019/20;
7527;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2020/'21;
7528;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2021/'22;
7529;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2022/'23;
7530;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2023/'24;
7531;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouders in NL;2024/'25;
7532;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2011/'12;1370.0
7533;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2012/'13;1340.0
7534;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2013/'14;1180.0
7535;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2014/'15;1150.0
7536;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2015/'16;1020.0
7537;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2016/'17;950.0
7538;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2017/'18;970.0
7539;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2018/'19;950.0
7540;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2019/20;890.0
7541;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2020/'21;820.0
7542;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2021/'22;860.0
7543;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2022/'23;810.0
7544;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2023/'24;770.0
7545;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren in NL, ouder(s) buiten NL;2024/'25;830.0
7546;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2011/'12;80.0
7547;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2012/'13;90.0
7548;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2013/'14;100.0
7549;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2014/'15;80.0
7550;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2015/'16;90.0
7551;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2016/'17;90.0
7552;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2017/'18;70.0
7553;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2018/'19;80.0
7554;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2019/20;80.0
7555;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2020/'21;60.0
7556;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2021/'22;70.0
7557;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2022/'23;70.0
7558;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2023/'24;70.0
7559;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Indonesië;Geboren buiten Nederland;2024/'25;70.0
7560;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2011/'12;12750.0
7561;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2012/'13;12850.0
7562;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2013/'14;13440.0
7563;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2014/'15;13870.0
7564;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2015/'16;14770.0
7565;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2016/'17;14910.0
7566;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2017/'18;15540.0
7567;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2018/'19;16490.0
7568;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2019/20;16560.0
7569;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2020/'21;17100.0
7570;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2021/'22;17420.0
7571;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2022/'23;18730.0
7572;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2023/'24;19320.0
7573;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Totaal;2024/'25;20260.0
7574;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2011/'12;8220.0
7575;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2012/'13;8530.0
7576;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2013/'14;9510.0
7577;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2014/'15;9820.0
7578;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2015/'16;10750.0
7579;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2016/'17;10870.0
7580;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2017/'18;10860.0
7581;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2018/'19;11300.0
7582;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2019/20;11120.0
7583;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2020/'21;11040.0
7584;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2021/'22;11000.0
7585;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2022/'23;11620.0
7586;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2023/'24;11730.0
7587;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2024/'25;11960.0
7588;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2011/'12;
7589;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2012/'13;
7590;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2013/'14;
7591;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2014/'15;
7592;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2015/'16;
7593;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2016/'17;
7594;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2017/'18;
7595;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2018/'19;
7596;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2019/20;
7597;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2020/'21;
7598;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2021/'22;
7599;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2022/'23;
7600;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2023/'24;
7601;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2024/'25;
7602;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2011/'12;8220.0
7603;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2012/'13;8530.0
7604;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2013/'14;9510.0
7605;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2014/'15;9820.0
7606;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2015/'16;10750.0
7607;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2016/'17;10870.0
7608;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2017/'18;10860.0
7609;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2018/'19;11300.0
7610;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2019/20;11120.0
7611;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2020/'21;11040.0
7612;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2021/'22;11000.0
7613;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2022/'23;11620.0
7614;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2023/'24;11730.0
7615;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2024/'25;11960.0
7616;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2011/'12;4520.0
7617;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2012/'13;4320.0
7618;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2013/'14;3920.0
7619;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2014/'15;4050.0
7620;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2015/'16;4020.0
7621;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2016/'17;4030.0
7622;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2017/'18;4680.0
7623;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2018/'19;5190.0
7624;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2019/20;5430.0
7625;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2020/'21;6060.0
7626;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2021/'22;6420.0
7627;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2022/'23;7110.0
7628;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2023/'24;7590.0
7629;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2024/'25;8300.0
7630;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2011/'12;430.0
7631;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2012/'13;380.0
7632;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2013/'14;300.0
7633;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2014/'15;290.0
7634;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2015/'16;300.0
7635;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2016/'17;200.0
7636;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2017/'18;160.0
7637;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2018/'19;140.0
7638;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2019/20;120.0
7639;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2020/'21;100.0
7640;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2021/'22;80.0
7641;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2022/'23;100.0
7642;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2023/'24;70.0
7643;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Totaal;2024/'25;210.0
7644;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2011/'12;0.0
7645;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2012/'13;0.0
7646;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2013/'14;0.0
7647;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2014/'15;0.0
7648;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2015/'16;0.0
7649;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2016/'17;0.0
7650;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2017/'18;0.0
7651;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2018/'19;0.0
7652;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2019/20;0.0
7653;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2020/'21;0.0
7654;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2021/'22;0.0
7655;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2022/'23;0.0
7656;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2023/'24;0.0
7657;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in Nederland;2024/'25;0.0
7658;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2011/'12;
7659;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2012/'13;
7660;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2013/'14;
7661;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2014/'15;
7662;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2015/'16;
7663;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2016/'17;
7664;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2017/'18;
7665;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2018/'19;
7666;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2019/20;
7667;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2020/'21;
7668;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2021/'22;
7669;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2022/'23;
7670;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2023/'24;
7671;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouders in NL;2024/'25;
7672;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2011/'12;0.0
7673;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2012/'13;0.0
7674;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2013/'14;0.0
7675;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2014/'15;0.0
7676;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2015/'16;0.0
7677;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2016/'17;0.0
7678;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2017/'18;0.0
7679;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2018/'19;0.0
7680;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2019/20;0.0
7681;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020/'21;0.0
7682;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021/'22;0.0
7683;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022/'23;0.0
7684;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023/'24;0.0
7685;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2024/'25;0.0
7686;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2011/'12;430.0
7687;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2012/'13;380.0
7688;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2013/'14;300.0
7689;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2014/'15;290.0
7690;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2015/'16;300.0
7691;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2016/'17;200.0
7692;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2017/'18;160.0
7693;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2018/'19;140.0
7694;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2019/20;120.0
7695;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2020/'21;100.0
7696;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2021/'22;80.0
