ID;Geslacht;Inkomensbestanddelen;KenmerkenVanPersonen;Perioden;PersonenMetInkomen_1;PersonenMetInkomenRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
7032;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger van sociale voorziening;2023;6.5;1.1;21.0;3.2;2.6;0.2
7033;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2011;8.0;2.3;14.0;1.7;1.1;0.3
7034;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2012;7.3;2.0;13.0;1.8;1.1;0.3
7035;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2013;7.4;1.9;14.0;1.8;1.2;0.3
7036;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2014;7.4;1.8;15.0;2.0;1.5;0.3
7037;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2015;6.6;1.6;12.0;1.9;1.3;0.2
7038;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2016;6.3;1.5;12.0;1.9;1.4;0.2
7039;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2017;6.0;1.4;12.0;2.0;1.5;0.2
7040;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2018;5.6;1.3;12.0;2.1;1.6;0.2
7041;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2019;5.5;1.4;12.0;2.2;1.7;0.2
7042;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2020;6.2;1.5;14.0;2.2;1.6;0.3
7043;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2021;5.7;1.4;13.0;2.3;1.6;0.2
7044;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2022;4.9;1.3;11.0;2.3;1.6;0.2
7045;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: bijstandsontvanger;2023;4.0;1.1;12.0;3.0;2.4;0.2
7046;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2011;2.2;1.5;6.0;2.6;1.7;0.2
7047;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2012;2.4;1.5;6.0;2.6;1.8;0.3
7048;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2013;2.3;1.4;6.0;2.8;2.1;0.2
7049;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2014;2.5;1.5;7.0;2.9;2.3;0.3
7050;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2015;2.4;1.3;6.0;2.7;2.1;0.2
7051;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2016;2.5;1.4;6.0;2.6;2.0;0.2
7052;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2017;2.6;1.4;7.0;2.6;1.9;0.2
7053;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2018;2.6;1.5;7.0;2.6;1.9;0.2
7054;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2019;2.5;1.4;7.0;2.7;2.1;0.2
7055;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2020;3.1;1.4;9.0;3.0;2.3;0.3
7056;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2021;2.5;1.2;7.0;2.9;2.2;0.2
7057;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2022;3.1;1.4;10.0;3.3;2.6;0.3
7058;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: ontvanger ov. sociale voorziening;2023;2.5;1.2;9.0;3.6;2.9;0.2
7059;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2011;80.0;16.4;961.0;12.0;11.0;8.5
7060;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2012;80.3;16.5;998.0;12.4;11.3;8.8
7061;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2013;81.1;16.7;1028.0;12.7;11.6;8.8
7062;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2014;80.1;16.6;995.0;12.4;11.2;8.5
7063;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2015;77.6;16.2;989.0;12.7;11.4;8.5
7064;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2016;79.0;16.5;1009.0;12.8;11.4;8.5
7065;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2017;79.8;16.3;1025.0;12.9;11.4;8.2
7066;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2018;79.9;16.1;1055.0;13.2;11.8;8.1
7067;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2019;82.5;16.4;1110.0;13.5;12.1;8.2
7068;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2020;89.9;17.5;1272.0;14.2;12.8;9.1
7069;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2021;88.6;17.3;1245.0;14.1;12.7;8.8
7070;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2022;79.8;15.6;1154.0;14.5;13.1;7.7
7071;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: arbeidsongeschikte;2023;82.7;15.7;1351.0;16.3;14.8;7.9
7072;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2011;3.4;0.1;16.0;4.8;2.8;0.0
7073;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2012;3.1;0.1;16.0;5.1;2.9;0.0
7074;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2013;3.1;0.1;17.0;5.7;3.5;0.0
7075;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2014;3.7;0.1;27.0;7.3;4.6;0.0
7076;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2015;3.7;0.1;23.0;6.4;4.2;0.0
7077;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2016;4.1;0.1;25.0;6.1;3.9;0.0
7078;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2017;4.9;0.2;29.0;5.9;3.9;0.0
7079;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2018;4.7;0.1;27.0;5.7;3.6;0.0
7080;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2019;4.4;0.1;25.0;5.7;3.5;0.0
7081;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2020;4.7;0.1;26.0;5.5;3.4;0.0
7082;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2021;5.1;0.2;30.0;6.0;3.8;0.0
7083;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2022;4.2;0.1;23.0;5.4;2.8;0.0
7084;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: pensioenontvanger;2023;3.3;0.1;23.0;6.8;4.4;0.0
7085;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2011;11.4;0.9;8.0;0.7;0.1;0.1
7086;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2012;10.3;0.8;8.0;0.8;0.1;0.1
7087;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2013;8.3;0.6;8.0;0.9;0.1;0.1
7088;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2014;6.8;0.5;7.0;1.1;0.2;0.1
7089;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2015;6.4;0.5;7.0;1.1;0.3;0.1
7090;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2016;6.1;0.5;7.0;1.1;0.3;0.1
7091;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2017;6.4;0.5;7.0;1.2;0.3;0.1
7092;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2018;6.9;0.5;9.0;1.2;0.3;0.1
7093;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2019;7.6;0.5;10.0;1.3;0.3;0.1
7094;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2020;10.2;0.8;12.0;1.2;0.2;0.2
7095;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2021;12.5;0.9;13.0;1.0;0.2;0.2
7096;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2022;13.8;1.0;14.0;1.0;0.2;0.2
7097;Totaal mannen en vrouwen;5.2 Uitkering bij ziekte;SEC: (school)kind of student;2023;5.7;0.4;12.0;2.1;0.7;0.1
7098;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2011;635.5;5.0;8836.0;13.9;13.8;2.1
7099;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2012;626.6;4.9;8820.0;14.1;14.0;2.0
7100;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2013;629.5;4.9;8895.0;14.1;14.0;2.0
7101;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2014;617.3;4.7;8813.0;14.3;14.1;1.9
7102;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2015;590.3;4.5;8779.0;14.9;14.7;1.9
7103;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2016;582.1;4.4;8953.0;15.4;15.1;1.9
7104;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2017;594.4;4.4;9503.0;16.0;15.3;1.9
7105;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2018;602.8;4.4;9858.0;16.4;15.6;2.0
7106;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2019;623.0;4.5;10385.0;16.7;16.0;2.0
7107;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2020;620.8;4.5;10650.0;17.2;16.4;1.9
7108;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2021;626.2;4.5;10850.0;17.3;16.5;1.9
7109;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2022;624.1;4.4;11295.0;18.1;17.1;1.8
7110;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Totaal personen;2023;627.4;4.4;12831.0;20.5;19.3;1.9
7111;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2011;0.0;0.0;;;;
7112;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2012;0.0;0.0;;;;
7113;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2013;0.0;0.0;;;;
7114;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2014;0.0;0.0;;;;
7115;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2015;0.0;0.0;;;;
7116;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2016;0.0;0.0;;;;
7117;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2017;0.0;0.0;;;;
7118;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2018;0.0;0.0;;;;
7119;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2019;0.0;0.0;;;;
7120;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2020;0.0;0.0;;;;
7121;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2021;0.0;0.0;;;;
7122;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2022;0.0;0.0;;;;
7123;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 0 tot 15 jaar;2023;0.0;0.0;;;;
7124;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2011;3.0;0.2;17.0;5.6;4.2;0.1
7125;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2012;2.9;0.2;16.0;5.5;3.9;0.1
7126;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2013;2.7;0.1;15.0;5.5;4.1;0.1
7127;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2014;2.5;0.1;14.0;5.6;4.5;0.1
7128;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2015;1.9;0.1;12.0;6.4;5.3;0.1
7129;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2016;2.0;0.1;12.0;6.0;5.1;0.1
7130;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2017;2.0;0.1;12.0;6.1;5.3;0.1
7131;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2018;2.1;0.1;12.0;5.9;5.0;0.1
7132;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2019;2.3;0.1;14.0;6.0;5.2;0.1
7133;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2020;2.6;0.1;16.0;6.3;5.4;0.1
7134;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2021;3.2;0.2;22.0;6.7;5.8;0.1
7135;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2022;3.2;0.2;23.0;7.2;6.1;0.1
7136;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 15 tot 25 jaar;2023;2.8;0.1;24.0;8.5;7.1;0.1
7137;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2011;135.3;3.3;1571.0;11.6;11.8;0.9
7138;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2012;137.3;3.3;1612.0;11.7;11.9;1.0
7139;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2013;135.2;3.3;1634.0;12.1;12.2;1.0
7140;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2014;129.1;3.2;1599.0;12.4;12.4;0.9
7141;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2015;121.9;3.1;1558.0;12.8;12.8;0.9
7142;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2016;119.3;3.0;1544.0;12.9;12.8;0.9
7143;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2017;119.0;3.0;1582.0;13.3;12.9;0.9
7144;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2018;119.0;3.0;1603.0;13.5;13.0;0.9
7145;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2019;126.3;3.1;1680.0;13.3;12.1;0.9
7146;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2020;121.9;3.0;1696.0;13.9;13.0;0.9
7147;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2021;126.1;3.1;1753.0;13.9;12.6;0.9
7148;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2022;123.6;3.0;1789.0;14.5;13.3;0.8
7149;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 45 jaar;2023;116.5;2.7;1980.0;17.0;16.0;0.8
7150;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2011;494.1;11.6;7246.0;14.7;14.2;3.9
7151;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2012;483.2;11.3;7189.0;14.9;14.4;3.8
7152;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2013;488.2;11.4;7244.0;14.8;14.7;3.7
7153;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2014;478.0;11.1;7189.0;15.0;14.7;3.6
7154;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2015;457.3;10.5;7186.0;15.7;15.2;3.6
7155;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2016;450.5;10.3;7339.0;16.3;15.7;3.5
7156;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2017;454.2;10.2;7754.0;17.1;16.2;3.5
7157;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2018;452.5;10.1;7938.0;17.5;16.6;3.5
7158;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2019;458.0;10.2;8190.0;17.9;16.8;3.5
7159;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2020;449.2;10.0;8362.0;18.6;17.5;3.5
7160;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2021;449.8;10.0;8474.0;18.8;17.6;3.4
7161;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2022;449.2;10.0;8694.0;19.4;18.1;3.3
7162;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 65 jaar;2023;450.2;10.1;9725.0;21.6;20.2;3.5
7163;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2011;3.2;0.1;2.0;0.6;0.2;0.0
7164;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2012;3.2;0.1;2.0;0.7;0.4;0.0
7165;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2013;3.4;0.1;2.0;0.7;0.3;0.0
7166;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2014;7.7;0.3;11.0;1.5;0.6;0.0
7167;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2015;9.2;0.3;22.0;2.4;1.6;0.0
7168;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2016;10.4;0.4;58.0;5.6;4.9;0.1
7169;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2017;19.2;0.6;156.0;8.1;7.0;0.2
7170;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2018;29.2;0.9;304.0;10.4;8.8;0.4
7171;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2019;36.5;1.1;501.0;13.8;12.2;0.6
7172;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2020;47.1;1.5;576.0;12.2;9.6;0.7
7173;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2021;47.1;1.4;601.0;12.8;10.1;0.7
7174;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2022;48.2;1.4;789.0;16.4;14.6;0.8
7175;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 jaar of ouder;2023;58.0;1.7;1102.0;19.0;17.2;1.0
7176;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2011;37.1;2.0;367.0;9.9;9.3;0.5
7177;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2012;38.8;2.1;379.0;9.8;8.6;0.5
7178;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2013;38.6;2.0;382.0;9.9;8.5;0.6
7179;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2014;37.3;2.0;375.0;10.1;8.6;0.5
7180;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2015;35.6;1.8;369.0;10.4;8.8;0.5
7181;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2016;35.4;1.8;365.0;10.3;8.5;0.5
7182;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2017;35.4;1.8;366.0;10.3;8.3;0.5
7183;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2018;36.3;1.8;373.0;10.3;8.0;0.5
7184;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2019;37.3;1.8;382.0;10.3;7.7;0.4
7185;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2020;39.1;1.8;404.0;10.3;7.7;0.4
7186;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2021;41.7;2.0;427.0;10.2;7.6;0.4
7187;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2022;39.3;1.8;427.0;10.9;8.8;0.4
7188;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 25 tot 35 jaar;2023;33.8;1.5;456.0;13.5;12.5;0.4
7189;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2011;98.2;4.3;1204.0;12.3;12.7;1.2
7190;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2012;98.5;4.4;1234.0;12.5;13.0;1.2
7191;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2013;96.6;4.5;1252.0;13.0;13.4;1.3
7192;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2014;91.8;4.4;1224.0;13.3;13.7;1.2
7193;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2015;86.3;4.2;1189.0;13.8;14.1;1.2
7194;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2016;83.9;4.2;1179.0;14.0;14.2;1.2
7195;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2017;83.7;4.2;1216.0;14.5;14.4;1.3
7196;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2018;82.7;4.2;1231.0;14.9;14.6;1.3
7197;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2019;89.0;4.6;1298.0;14.6;13.9;1.3
7198;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2020;82.9;4.2;1292.0;15.6;15.0;1.2
7199;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2021;84.4;4.3;1325.0;15.7;14.9;1.2
7200;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2022;84.4;4.2;1362.0;16.1;15.3;1.2
7201;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 35 tot 45 jaar;2023;82.7;4.0;1524.0;18.4;17.5;1.2
7202;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2011;181.1;7.8;2534.0;14.0;14.2;2.4
