ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;LeerlingenStudenten_1
7084;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2011/'12;186290.0
7085;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2012/'13;187640.0
7086;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2013/'14;189660.0
7087;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2014/'15;191630.0
7088;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2015/'16;193510.0
7089;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2016/'17;194340.0
7090;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2017/'18;194230.0
7091;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2018/'19;194860.0
7092;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2019/'20;194210.0
7093;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2020/'21;192000.0
7094;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2021/'22;188500.0
7095;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2022/'23;186260.0
7096;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2023/'24;185860.0
7097;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Vier grootste gemeenten;2024/'25;183720.0
7098;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2011/'12;282640.0
7099;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2012/'13;291330.0
7100;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2013/'14;297490.0
7101;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2014/'15;320730.0
7102;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2015/'16;329020.0
7103;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2016/'17;326680.0
7104;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2017/'18;324150.0
7105;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2018/'19;323300.0
7106;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2019/'20;324940.0
7107;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2020/'21;330840.0
7108;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2021/'22;326210.0
7109;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2022/'23;324890.0
7110;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2023/'24;322770.0
7111;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Meer dan 100 000 inwoners (exclusief G4);2024/'25;320730.0
7112;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2011/'12;1086590.0
7113;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2012/'13;1055140.0
7114;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2013/'14;1023720.0
7115;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2014/'15;978040.0
7116;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2015/'16;951470.0
7117;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2016/'17;936210.0
7118;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2017/'18;925720.0
7119;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2018/'19;918440.0
7120;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2019/'20;909330.0
7121;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2020/'21;895330.0
7122;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2021/'22;888060.0
7123;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2022/'23;889150.0
7124;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2023/'24;881050.0
7125;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Minder dan 100 000 inwoners;2024/'25;878440.0
7126;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2011/'12;3750.0
7127;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2012/'13;3820.0
7128;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2013/'14;3990.0
7129;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2014/'15;3990.0
7130;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2015/'16;3850.0
7131;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2016/'17;3930.0
7132;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2017/'18;3870.0
7133;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2018/'19;3840.0
7134;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2019/'20;3700.0
7135;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2020/'21;3610.0
7136;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2021/'22;3510.0
7137;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2022/'23;3780.0
7138;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2023/'24;3520.0
7139;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Niet in te delen;2024/'25;3810.0
7140;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2011/'12;1517500.0
7141;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2012/'13;1498010.0
7142;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2013/'14;1476720.0
7143;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2014/'15;1457550.0
7144;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2015/'16;1443130.0
7145;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2016/'17;1427300.0
7146;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2017/'18;1414020.0
7147;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2018/'19;1405490.0
7148;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2019/'20;1396450.0
7149;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2020/'21;1386110.0
7150;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2021/'22;1370880.0
7151;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2022/'23;1369470.0
7152;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2023/'24;1359280.0
7153;Totaal mannen en vrouwen;Basisonderwijs;Nederland;2024/'25;1353490.0
7154;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2011/'12;154420.0
7155;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2012/'13;151350.0
7156;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2013/'14;148230.0
7157;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2014/'15;145260.0
7158;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2015/'16;142720.0
7159;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2016/'17;139710.0
7160;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2017/'18;137400.0
7161;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2018/'19;135560.0
7162;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2019/'20;133220.0
7163;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2020/'21;131080.0
7164;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2021/'22;129010.0
7165;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2022/'23;127880.0
7166;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2023/'24;126020.0
7167;Totaal mannen en vrouwen;Basisonderwijs;Noord-Nederland (LD);2024/'25;124690.0
7168;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2011/'12;343320.0
7169;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2012/'13;337750.0
7170;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2013/'14;331400.0
7171;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2014/'15;325280.0
7172;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2015/'16;319560.0
7173;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2016/'17;314870.0
7174;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2017/'18;311080.0
7175;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2018/'19;307480.0
7176;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2019/'20;304760.0
7177;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2020/'21;302400.0
7178;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2021/'22;298810.0
7179;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2022/'23;298720.0
7180;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2023/'24;296190.0
7181;Totaal mannen en vrouwen;Basisonderwijs;Oost-Nederland (LD);2024/'25;295060.0
7182;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2011/'12;713190.0
7183;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2012/'13;708110.0
7184;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2013/'14;702300.0
7185;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2014/'15;697550.0
7186;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2015/'16;695130.0
7187;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2016/'17;691440.0
7188;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2017/'18;687910.0
7189;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2018/'19;686970.0
7190;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2019/'20;684890.0
7191;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2020/'21;681570.0
7192;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2021/'22;674720.0
7193;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2022/'23;673710.0
7194;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2023/'24;669410.0
7195;Totaal mannen en vrouwen;Basisonderwijs;West-Nederland (LD);2024/'25;666330.0
7196;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2011/'12;302950.0
7197;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2012/'13;297110.0
7198;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2013/'14;290930.0
7199;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2014/'15;285580.0
7200;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2015/'16;281970.0
7201;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2016/'17;277430.0
7202;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2017/'18;273820.0
7203;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2018/'19;271720.0
7204;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2019/'20;269960.0
7205;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2020/'21;267530.0
7206;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2021/'22;264890.0
7207;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2022/'23;265400.0
7208;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2023/'24;264160.0
7209;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Nederland (LD);2024/'25;263660.0
7210;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2011/'12;3620.0
7211;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2012/'13;3700.0
7212;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2013/'14;3870.0
7213;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2014/'15;3880.0
7214;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2015/'16;3750.0
7215;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2016/'17;3850.0
7216;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2017/'18;3810.0
7217;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2018/'19;3770.0
7218;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2019/'20;3630.0
7219;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2020/'21;3540.0
7220;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2021/'22;3450.0
7221;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2022/'23;3750.0
7222;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2023/'24;3490.0
7223;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (LD);2024/'25;3760.0
7224;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2011/'12;47180.0
7225;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2012/'13;46300.0
7226;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2013/'14;45450.0
7227;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2014/'15;44900.0
7228;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2015/'16;44220.0
7229;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2016/'17;43510.0
7230;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2017/'18;42900.0
7231;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2018/'19;42360.0
7232;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2019/'20;41670.0
7233;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2020/'21;41190.0
7234;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2021/'22;40600.0
7235;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2022/'23;40310.0
7236;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2023/'24;39640.0
7237;Totaal mannen en vrouwen;Basisonderwijs;Groningen (PV);2024/'25;39210.0
7238;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2011/'12;61160.0
7239;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2012/'13;59970.0
7240;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2013/'14;58780.0
7241;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2014/'15;57710.0
7242;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2015/'16;56580.0
7243;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2016/'17;55270.0
7244;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2017/'18;54430.0
7245;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2018/'19;53790.0
7246;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2019/'20;52920.0
7247;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2020/'21;51950.0
7248;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2021/'22;50970.0
7249;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2022/'23;50370.0
7250;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2023/'24;49820.0
7251;Totaal mannen en vrouwen;Basisonderwijs;Fryslân (PV);2024/'25;49190.0
7252;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2011/'12;46090.0
7253;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2012/'13;45070.0
7254;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2013/'14;44000.0
7255;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2014/'15;42650.0
7256;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2015/'16;41930.0
7257;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2016/'17;40930.0
7258;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2017/'18;40070.0
7259;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2018/'19;39410.0
7260;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2019/'20;38640.0
7261;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2020/'21;37940.0
7262;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2021/'22;37450.0
7263;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2022/'23;37200.0
7264;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2023/'24;36560.0
7265;Totaal mannen en vrouwen;Basisonderwijs;Drenthe (PV);2024/'25;36290.0
7266;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2011/'12;111840.0
7267;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2012/'13;110380.0
7268;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2013/'14;108540.0
7269;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2014/'15;106750.0
7270;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2015/'16;104420.0
7271;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2016/'17;102490.0
7272;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2017/'18;100750.0
7273;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2018/'19;99350.0
7274;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2019/'20;97800.0
7275;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2020/'21;96440.0
7276;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2021/'22;94900.0
7277;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2022/'23;94540.0
7278;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2023/'24;93270.0
7279;Totaal mannen en vrouwen;Basisonderwijs;Overijssel (PV);2024/'25;92370.0
7280;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2011/'12;43430.0
7281;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2012/'13;43070.0
7282;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2013/'14;42460.0
7283;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2014/'15;41960.0
7284;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2015/'16;41510.0
7285;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2016/'17;41070.0
7286;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2017/'18;40630.0
7287;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2018/'19;40290.0
7288;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2019/'20;40270.0
7289;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2020/'21;40480.0
7290;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2021/'22;40130.0
7291;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2022/'23;40360.0
7292;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2023/'24;40310.0
7293;Totaal mannen en vrouwen;Basisonderwijs;Flevoland (PV);2024/'25;40450.0
7294;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2011/'12;188050.0
7295;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2012/'13;184290.0
7296;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2013/'14;180400.0
7297;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2014/'15;176580.0
7298;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2015/'16;173620.0
7299;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2016/'17;171310.0
7300;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2017/'18;169700.0
7301;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2018/'19;167840.0
7302;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2019/'20;166680.0
7303;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2020/'21;165490.0
7304;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2021/'22;163780.0
7305;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2022/'23;163820.0
7306;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2023/'24;162610.0
7307;Totaal mannen en vrouwen;Basisonderwijs;Gelderland (PV);2024/'25;162230.0
7308;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2011/'12;121320.0
7309;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2012/'13;120830.0
7310;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2013/'14;119800.0
7311;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2014/'15;118990.0
7312;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2015/'16;118180.0
7313;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2016/'17;117240.0
7314;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2017/'18;116480.0
7315;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2018/'19;115890.0
7316;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2019/'20;118190.0
7317;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2020/'21;117750.0
7318;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2021/'22;116500.0
7319;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2022/'23;116340.0
7320;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2023/'24;115700.0
7321;Totaal mannen en vrouwen;Basisonderwijs;Utrecht (PV);2024/'25;115530.0
7322;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2011/'12;239790.0
7323;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2012/'13;238220.0
7324;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2013/'14;236230.0
7325;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2014/'15;234630.0
7326;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2015/'16;233150.0
7327;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2016/'17;231140.0
7328;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2017/'18;228900.0
7329;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2018/'19;227950.0
7330;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2019/'20;227050.0
7331;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2020/'21;225390.0
7332;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2021/'22;222650.0
7333;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2022/'23;221540.0
7334;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2023/'24;220120.0
7335;Totaal mannen en vrouwen;Basisonderwijs;Noord-Holland (PV);2024/'25;218970.0
7336;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2011/'12;318930.0
7337;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2012/'13;316690.0
7338;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2013/'14;314690.0
7339;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2014/'15;313110.0
7340;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2015/'16;313450.0
7341;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2016/'17;313170.0
7342;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2017/'18;313030.0
7343;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2018/'19;313740.0
7344;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2019/'20;310340.0
7345;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2020/'21;309440.0
7346;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2021/'22;306750.0
7347;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2022/'23;306880.0
7348;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2023/'24;304860.0
7349;Totaal mannen en vrouwen;Basisonderwijs;Zuid-Holland (PV);2024/'25;303330.0
7350;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2011/'12;33150.0
7351;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2012/'13;32370.0
7352;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2013/'14;31570.0
7353;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2014/'15;30820.0
7354;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2015/'16;30340.0
7355;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2016/'17;29880.0
7356;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2017/'18;29510.0
7357;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2018/'19;29380.0
7358;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2019/'20;29310.0
7359;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2020/'21;28990.0
7360;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2021/'22;28830.0
7361;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2022/'23;28970.0
7362;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2023/'24;28720.0
7363;Totaal mannen en vrouwen;Basisonderwijs;Zeeland (PV);2024/'25;28500.0
7364;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2011/'12;218690.0
