ID;Geslacht;Migratieachtergrond;Generatie;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
8388;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 januari;4054.0;2939.0;1115.0;1473.0;2375.0;-902.0
8389;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 februari;4201.0;2220.0;1981.0;1475.0;1916.0;-441.0
8390;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 maart;4503.0;2983.0;1520.0;1713.0;2630.0;-917.0
8391;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 april;4046.0;2975.0;1071.0;1412.0;2679.0;-1267.0
8392;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 mei;3584.0;2059.0;1525.0;1384.0;1821.0;-437.0
8393;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 juni;4206.0;2602.0;1604.0;1702.0;2168.0;-466.0
8394;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 juli;4823.0;3455.0;1368.0;1613.0;2081.0;-468.0
8395;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 augustus;6243.0;3927.0;2316.0;1380.0;2495.0;-1115.0
8396;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 september;7047.0;3360.0;3687.0;1601.0;2280.0;-679.0
8397;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 oktober;5822.0;3508.0;2314.0;1508.0;2558.0;-1050.0
8398;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 november;4279.0;2911.0;1368.0;1412.0;2399.0;-987.0
8399;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009 december;3377.0;3194.0;183.0;1333.0;2364.0;-1031.0
8400;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009;56185.0;36133.0;20052.0;18006.0;27766.0;-9760.0
8401;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 januari;3799.0;3339.0;460.0;1436.0;2429.0;-993.0
8402;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 februari;4579.0;2748.0;1831.0;1487.0;2267.0;-780.0
8403;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 maart;4343.0;3992.0;351.0;1666.0;3208.0;-1542.0
8404;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 april;3627.0;2657.0;970.0;1409.0;2236.0;-827.0
8405;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 mei;3569.0;2399.0;1170.0;1229.0;1858.0;-629.0
8406;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 juni;4437.0;3181.0;1256.0;1583.0;2309.0;-726.0
8407;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 juli;4922.0;3982.0;940.0;1384.0;2143.0;-759.0
8408;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 augustus;6802.0;4325.0;2477.0;1348.0;2524.0;-1176.0
8409;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 september;6897.0;5070.0;1827.0;1438.0;3608.0;-2170.0
8410;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 oktober;5255.0;3511.0;1744.0;1435.0;2350.0;-915.0
8411;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 november;4267.0;3966.0;301.0;1451.0;2990.0;-1539.0
8412;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010 december;3846.0;3550.0;296.0;1367.0;2398.0;-1031.0
8413;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010;56343.0;42720.0;13623.0;17233.0;30320.0;-13087.0
8414;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 januari;4311.0;3427.0;884.0;1459.0;2315.0;-856.0
8415;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 februari;4748.0;3098.0;1650.0;1421.0;2214.0;-793.0
8416;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 maart;4450.0;3425.0;1025.0;1598.0;2668.0;-1070.0
8417;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 april;3729.0;3479.0;250.0;1358.0;2565.0;-1207.0
8418;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 mei;3728.0;2926.0;802.0;1399.0;2082.0;-683.0
8419;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 juni;4009.0;3381.0;628.0;1356.0;1978.0;-622.0
8420;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 juli;4663.0;4597.0;66.0;1316.0;2196.0;-880.0
8421;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 augustus;7246.0;4636.0;2610.0;1405.0;2229.0;-824.0
8422;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 september;7122.0;4429.0;2693.0;1370.0;2403.0;-1033.0
8423;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 oktober;4753.0;3961.0;792.0;1296.0;2237.0;-941.0
8424;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 november;3931.0;3989.0;-58.0;1392.0;2857.0;-1465.0
8425;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011 december;3369.0;3682.0;-313.0;1288.0;2221.0;-933.0
8426;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011;56059.0;45030.0;11029.0;16658.0;27965.0;-11307.0
8427;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 januari;3880.0;4536.0;-656.0;1422.0;2901.0;-1479.0
8428;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 februari;4593.0;3262.0;1331.0;1433.0;2222.0;-789.0
8429;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 maart;3602.0;3830.0;-228.0;1519.0;2908.0;-1389.0
8430;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 april;3174.0;3466.0;-292.0;1264.0;2280.0;-1016.0
8431;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 mei;3530.0;3612.0;-82.0;1238.0;2480.0;-1242.0
8432;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 juni;3471.0;4049.0;-578.0;1434.0;2419.0;-985.0
8433;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 juli;4235.0;5144.0;-909.0;1391.0;2686.0;-1295.0
8434;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 augustus;6861.0;5337.0;1524.0;1477.0;2723.0;-1246.0
8435;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 september;6092.0;4130.0;1962.0;1361.0;2059.0;-698.0
8436;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 oktober;5224.0;4393.0;831.0;1586.0;2835.0;-1249.0
8437;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 november;3739.0;4085.0;-346.0;1541.0;2823.0;-1282.0
8438;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012 december;2805.0;3627.0;-822.0;1195.0;2125.0;-930.0
8439;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012;51206.0;49471.0;1735.0;16861.0;30461.0;-13600.0
8440;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 januari;4233.0;4059.0;174.0;1629.0;2359.0;-730.0
8441;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 februari;4377.0;3315.0;1062.0;1526.0;2182.0;-656.0
8442;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 maart;3717.0;3256.0;461.0;1533.0;2392.0;-859.0
8443;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 april;3484.0;3927.0;-443.0;1351.0;2663.0;-1312.0
8444;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 mei;3758.0;3642.0;116.0;1442.0;2431.0;-989.0
8445;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 juni;3899.0;3553.0;346.0;1286.0;1908.0;-622.0
8446;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 juli;4780.0;5045.0;-265.0;1503.0;2041.0;-538.0
8447;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 augustus;6908.0;5087.0;1821.0;1394.0;2042.0;-648.0
8448;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 september;7350.0;5076.0;2274.0;1329.0;2629.0;-1300.0
8449;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 oktober;5517.0;4465.0;1052.0;1494.0;2625.0;-1131.0
8450;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 november;4310.0;4096.0;214.0;1343.0;2534.0;-1191.0
8451;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013 december;3791.0;4260.0;-469.0;1218.0;2258.0;-1040.0
8452;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013;56124.0;49781.0;6343.0;17048.0;28064.0;-11016.0
8453;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 januari;4798.0;4361.0;437.0;1423.0;2146.0;-723.0
8454;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 februari;4863.0;3217.0;1646.0;1366.0;1876.0;-510.0
8455;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 maart;4114.0;3092.0;1022.0;1399.0;1948.0;-549.0
8456;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 april;4102.0;3580.0;522.0;1313.0;2214.0;-901.0
8457;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 mei;3860.0;3236.0;624.0;1177.0;1826.0;-649.0
8458;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 juni;4315.0;3863.0;452.0;1182.0;1811.0;-629.0
8459;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 juli;5201.0;5330.0;-129.0;1351.0;2164.0;-813.0
8460;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 augustus;7641.0;5255.0;2386.0;1140.0;1790.0;-650.0
8461;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 september;8697.0;5084.0;3613.0;1359.0;2378.0;-1019.0
8462;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 oktober;6567.0;4695.0;1872.0;1354.0;2459.0;-1105.0
8463;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 november;5098.0;3372.0;1726.0;1252.0;1919.0;-667.0
8464;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014 december;5258.0;4341.0;917.0;1223.0;2300.0;-1077.0
8465;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014;64514.0;49426.0;15088.0;15539.0;24831.0;-9292.0
8466;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 januari;6602.0;4322.0;2280.0;1278.0;2120.0;-842.0
8467;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 februari;6198.0;3448.0;2750.0;1275.0;1861.0;-586.0
8468;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 maart;5616.0;3741.0;1875.0;1359.0;2158.0;-799.0
8469;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 april;5304.0;3589.0;1715.0;1265.0;2062.0;-797.0
8470;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 mei;4352.0;3268.0;1084.0;1145.0;1739.0;-594.0
8471;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 juni;5565.0;4254.0;1311.0;1281.0;2130.0;-849.0
8472;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 juli;6693.0;5711.0;982.0;1146.0;1984.0;-838.0
8473;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 augustus;9882.0;5646.0;4236.0;987.0;2054.0;-1067.0
8474;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 september;10383.0;4613.0;5770.0;1130.0;1842.0;-712.0
8475;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 oktober;8103.0;3997.0;4106.0;1174.0;1821.0;-647.0
8476;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 november;7297.0;3121.0;4176.0;1181.0;1515.0;-334.0
8477;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015 december;7038.0;3768.0;3270.0;1127.0;1572.0;-445.0
8478;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015;83033.0;49478.0;33555.0;14348.0;22858.0;-8510.0
8479;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 januari;7614.0;4314.0;3300.0;1041.0;1882.0;-841.0
8480;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 februari;8850.0;3829.0;5021.0;1169.0;2118.0;-949.0
8481;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 maart;7782.0;3479.0;4303.0;1246.0;1936.0;-690.0
8482;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 april;6844.0;3488.0;3356.0;1030.0;1816.0;-786.0
8483;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 mei;7100.0;3065.0;4035.0;1064.0;1514.0;-450.0
8484;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 juni;7503.0;3890.0;3613.0;1109.0;1628.0;-519.0
8485;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 juli;7485.0;5049.0;2436.0;983.0;1704.0;-721.0
8486;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 augustus;12195.0;5021.0;7174.0;905.0;1738.0;-833.0
8487;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 september;11249.0;4776.0;6473.0;928.0;1860.0;-932.0
8488;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 oktober;8440.0;3852.0;4588.0;1052.0;1924.0;-872.0
8489;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 november;8024.0;3508.0;4516.0;1145.0;1955.0;-810.0
8490;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016 december;7045.0;3883.0;3162.0;1055.0;1772.0;-717.0
8491;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016;100131.0;48154.0;51977.0;12727.0;21847.0;-9120.0
8492;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 januari;6682.0;4001.0;2681.0;1153.0;1857.0;-704.0
8493;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 februari;8546.0;3379.0;5167.0;986.0;1648.0;-662.0
8494;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 maart;7212.0;3318.0;3894.0;1179.0;1888.0;-709.0
8495;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 april;6207.0;2956.0;3251.0;897.0;1513.0;-616.0
8496;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 mei;6678.0;3689.0;2989.0;1149.0;2267.0;-1118.0
8497;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 juni;6350.0;3833.0;2517.0;1239.0;1831.0;-592.0
8498;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 juli ;6789.0;5220.0;1569.0;1129.0;2076.0;-947.0
8499;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 augustus;11991.0;4899.0;7092.0;1148.0;2080.0;-932.0
8500;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 september;11202.0;4491.0;6711.0;1012.0;1995.0;-983.0
8501;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 oktober;8092.0;4213.0;3879.0;1146.0;2486.0;-1340.0
8502;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 november;6792.0;3683.0;3109.0;1270.0;2228.0;-958.0
8503;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017 december;5879.0;3633.0;2246.0;1113.0;1695.0;-582.0
8504;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017;92420.0;47315.0;45105.0;13421.0;23564.0;-10143.0
8505;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 januari;6774.0;4090.0;2684.0;1103.0;1723.0;-620.0
8506;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 februari;7462.0;3234.0;4228.0;1063.0;1531.0;-468.0
8507;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 maart;6092.0;3454.0;2638.0;1144.0;1843.0;-699.0
8508;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 april;5716.0;3162.0;2554.0;988.0;1521.0;-533.0
8509;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 mei;6373.0;3046.0;3327.0;1059.0;1632.0;-573.0
8510;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 juni;6082.0;3867.0;2215.0;981.0;1474.0;-493.0
8511;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 juli;7691.0;5245.0;2446.0;1027.0;1711.0;-684.0
8512;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 augustus;12347.0;5187.0;7160.0;978.0;1777.0;-799.0
8513;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 september;10747.0;4178.0;6569.0;895.0;1650.0;-755.0
8514;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 oktober;8357.0;3944.0;4413.0;1059.0;1827.0;-768.0
8515;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 november;7217.0;3213.0;4004.0;1051.0;1598.0;-547.0
8516;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018 december;5543.0;3440.0;2103.0;847.0;1289.0;-442.0
8517;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018;90401.0;46060.0;44341.0;12195.0;19576.0;-7381.0
8518;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 januari;7983.0;4130.0;3853.0;1062.0;1540.0;-478.0
8519;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 februari;7939.0;3414.0;4525.0;988.0;1568.0;-580.0
8520;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 maart;6760.0;3446.0;3314.0;946.0;1641.0;-695.0
8521;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 april;6490.0;3201.0;3289.0;976.0;1613.0;-637.0
8522;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 mei;6625.0;3147.0;3478.0;1046.0;1616.0;-570.0
8523;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 juni;6925.0;3463.0;3462.0;807.0;1228.0;-421.0
8524;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 juli;9229.0;4859.0;4370.0;1071.0;1477.0;-406.0
8525;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 augustus;13888.0;4922.0;8966.0;886.0;1483.0;-597.0
8526;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 september;12424.0;4173.0;8251.0;763.0;1373.0;-610.0
8527;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 oktober;9517.0;3786.0;5731.0;995.0;1506.0;-511.0
8528;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 november;7163.0;3365.0;3798.0;885.0;1561.0;-676.0
8529;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019 december;6278.0;3800.0;2478.0;776.0;1343.0;-567.0
8530;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019;101221.0;45706.0;55515.0;11201.0;17949.0;-6748.0
8531;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 januari;8630.0;4424.0;4206.0;911.0;1459.0;-548.0
8532;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 februari;8176.0;3389.0;4787.0;910.0;1335.0;-425.0
8533;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 maart;5113.0;3284.0;1829.0;903.0;1348.0;-445.0
8534;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 april;2353.0;1729.0;624.0;912.0;1185.0;-273.0
8535;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 mei;1995.0;1600.0;395.0;920.0;952.0;-32.0
8536;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 juni;3231.0;2481.0;750.0;952.0;1056.0;-104.0
8537;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 juli;5452.0;4155.0;1297.0;943.0;1203.0;-260.0
8538;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 augustus;7741.0;4286.0;3455.0;623.0;932.0;-309.0
8539;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 september;9462.0;3801.0;5661.0;786.0;1055.0;-269.0
8540;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 oktober;7987.0;4163.0;3824.0;733.0;1504.0;-771.0
8541;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 november;7362.0;3826.0;3536.0;758.0;1742.0;-984.0
8542;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020 december;6793.0;3936.0;2857.0;781.0;1563.0;-782.0
8543;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020;74295.0;41074.0;33221.0;10132.0;15334.0;-5202.0
8544;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 januari;6074.0;3283.0;2791.0;750.0;1111.0;-361.0
8545;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 februari;6137.0;2601.0;3536.0;741.0;972.0;-231.0
8546;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 maart;6747.0;3169.0;3578.0;812.0;1398.0;-586.0
8547;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 april;5930.0;2568.0;3362.0;651.0;986.0;-335.0
8548;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 mei;5313.0;2347.0;2966.0;608.0;833.0;-225.0
8549;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 juni;6324.0;2901.0;3423.0;669.0;1140.0;-471.0
8550;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 juli;8700.0;3639.0;5061.0;625.0;1011.0;-386.0
8551;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 augustus;13002.0;4139.0;8863.0;530.0;996.0;-466.0
8552;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 september;13656.0;3664.0;9992.0;540.0;910.0;-370.0
8553;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 oktober;9736.0;3305.0;6431.0;569.0;1032.0;-463.0
8554;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 november;9026.0;2986.0;6040.0;580.0;958.0;-378.0
8555;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021 december;8038.0;3563.0;4475.0;622.0;1042.0;-420.0
8556;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021;98683.0;38165.0;60518.0;7697.0;12389.0;-4692.0
8557;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2022 januari;8469.0;2937.0;5532.0;572.0;837.0;-265.0
8558;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2022 februari;9532.0;2735.0;6797.0;526.0;901.0;-375.0
8559;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2022 maart;10177.0;2900.0;7277.0;593.0;977.0;-384.0
8560;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2022 april;9334.0;2570.0;6764.0;463.0;879.0;-416.0
8561;Totaal mannen en vrouwen;Niet-westerse migratieachtergrond;Met migratieachtergrond;2022 mei;9614.0;2621.0;6993.0;508.0;869.0;-361.0
