ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93NaInstroomOfVoorUitstroom;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstroomInArbeidAlsWerknemer_1;UitstroomUitArbeidAlsWerknemer_2
8194;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;10;26 september 2003 tot 24 september 2004;3.1;3.2
8195;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;10;24 september 2004 tot 30 september 2005;2.8;3.3
8196;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;10;30 september 2005 tot 29 september 2006;3.0;2.4
8197;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;10;29 september 2006 tot 28 september 2007;3.7;2.1
8198;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;10;28 september 2007 tot 26 september 2008;3.6;2.6
8199;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;24 september 1999 tot 29 september 2000;1.3;0.4
8200;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;29 september 2000 tot 28 september 2001;1.3;0.5
8201;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;28 september 2001 tot 27 september 2002;2.1;0.6
8202;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;27 september 2002 tot 26 september 2003;1.9;1.1
8203;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;26 september 2003 tot 24 september 2004;1.5;1.1
8204;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;24 september 2004 tot 30 september 2005;1.2;1.1
8205;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;30 september 2005 tot 29 september 2006;1.3;0.6
8206;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;29 september 2006 tot 28 september 2007;1.7;0.6
8207;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;11;28 september 2007 tot 26 september 2008;1.7;0.7
8208;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;24 september 1999 tot 29 september 2000;1.9;1.6
8209;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;29 september 2000 tot 28 september 2001;2.1;1.9
8210;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;28 september 2001 tot 27 september 2002;1.8;2.2
8211;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;27 september 2002 tot 26 september 2003;1.7;2.1
8212;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;26 september 2003 tot 24 september 2004;1.6;2.1
8213;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;24 september 2004 tot 30 september 2005;1.7;2.2
8214;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;30 september 2005 tot 29 september 2006;1.7;1.8
8215;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;29 september 2006 tot 28 september 2007;2.0;1.5
8216;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;12;28 september 2007 tot 26 september 2008;1.9;1.9
8217;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;24 september 1999 tot 29 september 2000;1.4;0.0
8218;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;29 september 2000 tot 28 september 2001;1.4;0.0
8219;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;28 september 2001 tot 27 september 2002;1.2;0.0
8220;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;27 september 2002 tot 26 september 2003;0.9;0.0
8221;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;26 september 2003 tot 24 september 2004;0.8;0.0
8222;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;24 september 2004 tot 30 september 2005;0.8;0.0
8223;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;30 september 2005 tot 29 september 2006;0.9;0.0
8224;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;29 september 2006 tot 28 september 2007;1.3;0.0
8225;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;13;28 september 2007 tot 26 september 2008;1.7;0.0
8226;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;24 september 1999 tot 29 september 2000;0.0;0.7
8227;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;29 september 2000 tot 28 september 2001;0.0;0.8
8228;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;28 september 2001 tot 27 september 2002;0.0;0.9
8229;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;27 september 2002 tot 26 september 2003;0.0;1.0
8230;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;26 september 2003 tot 24 september 2004;0.0;1.1
8231;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;24 september 2004 tot 30 september 2005;0.0;1.1
8232;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;30 september 2005 tot 29 september 2006;0.0;1.2
8233;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;29 september 2006 tot 28 september 2007;0.0;1.1
8234;Totaal mannen en vrouwen;0;2;60-64 Vervoer, opslag en communicatie;14;28 september 2007 tot 26 september 2008;0.0;1.2
8235;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;24 september 1999 tot 29 september 2000;3.7;4.2
8236;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;29 september 2000 tot 28 september 2001;3.7;4.3
8237;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;28 september 2001 tot 27 september 2002;2.5;4.7
8238;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;27 september 2002 tot 26 september 2003;2.3;3.5
8239;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;26 september 2003 tot 24 september 2004;2.3;3.4
8240;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;24 september 2004 tot 30 september 2005;3.3;3.1
8241;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;30 september 2005 tot 29 september 2006;4.0;3.8
8242;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;29 september 2006 tot 28 september 2007;5.3;3.6
8243;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;0;28 september 2007 tot 26 september 2008;4.6;5.0
8244;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;24 september 1999 tot 29 september 2000;0.2;0.3
8245;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;29 september 2000 tot 28 september 2001;0.2;0.2
8246;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;28 september 2001 tot 27 september 2002;0.1;0.3
8247;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;27 september 2002 tot 26 september 2003;0.1;0.2
8248;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;26 september 2003 tot 24 september 2004;0.1;0.2
8249;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;24 september 2004 tot 30 september 2005;0.2;0.2
8250;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;30 september 2005 tot 29 september 2006;0.3;0.2
8251;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;29 september 2006 tot 28 september 2007;0.4;0.3
8252;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;1;28 september 2007 tot 26 september 2008;0.3;0.4
8253;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;24 september 1999 tot 29 september 2000;0.0;0.0
8254;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;29 september 2000 tot 28 september 2001;0.0;0.0
8255;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;28 september 2001 tot 27 september 2002;0.0;0.0
8256;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;27 september 2002 tot 26 september 2003;0.0;0.0
8257;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;26 september 2003 tot 24 september 2004;0.0;0.0
8258;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;24 september 2004 tot 30 september 2005;0.0;0.0
8259;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;30 september 2005 tot 29 september 2006;0.0;0.0
8260;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;29 september 2006 tot 28 september 2007;0.0;0.0
8261;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;2;28 september 2007 tot 26 september 2008;0.0;0.0
8262;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;24 september 1999 tot 29 september 2000;0.2;0.3
8263;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;29 september 2000 tot 28 september 2001;0.2;0.2
8264;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;28 september 2001 tot 27 september 2002;0.1;0.3
8265;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;27 september 2002 tot 26 september 2003;0.1;0.2
8266;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;26 september 2003 tot 24 september 2004;0.1;0.2
8267;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;24 september 2004 tot 30 september 2005;0.2;0.2
8268;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;30 september 2005 tot 29 september 2006;0.3;0.2
8269;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;29 september 2006 tot 28 september 2007;0.4;0.3
8270;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;3;28 september 2007 tot 26 september 2008;0.3;0.4
8271;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;24 september 1999 tot 29 september 2000;0.8;2.0
8272;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;29 september 2000 tot 28 september 2001;0.7;1.6
8273;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;28 september 2001 tot 27 september 2002;0.3;1.7
8274;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;27 september 2002 tot 26 september 2003;0.4;1.2
8275;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;26 september 2003 tot 24 september 2004;0.4;1.2
8276;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;24 september 2004 tot 30 september 2005;0.8;1.0
8277;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;30 september 2005 tot 29 september 2006;0.7;1.3
8278;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;29 september 2006 tot 28 september 2007;1.6;0.8
8279;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;4;28 september 2007 tot 26 september 2008;0.7;1.7
8280;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;24 september 1999 tot 29 september 2000;0.1;0.9
8281;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;29 september 2000 tot 28 september 2001;0.1;0.7
8282;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;28 september 2001 tot 27 september 2002;0.1;0.6
8283;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;27 september 2002 tot 26 september 2003;0.1;0.2
8284;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;26 september 2003 tot 24 september 2004;0.1;0.2
8285;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;24 september 2004 tot 30 september 2005;0.1;0.2
8286;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;30 september 2005 tot 29 september 2006;0.1;0.2
8287;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;29 september 2006 tot 28 september 2007;0.3;0.1
8288;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;5;28 september 2007 tot 26 september 2008;0.1;
8289;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;24 september 1999 tot 29 september 2000;0.2;0.4
8290;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;29 september 2000 tot 28 september 2001;0.2;0.4
8291;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;28 september 2001 tot 27 september 2002;0.1;0.6
8292;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;27 september 2002 tot 26 september 2003;0.1;0.6
8293;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;26 september 2003 tot 24 september 2004;0.2;0.7
8294;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;24 september 2004 tot 30 september 2005;0.3;0.6
8295;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;30 september 2005 tot 29 september 2006;0.3;0.6
8296;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;29 september 2006 tot 28 september 2007;0.3;0.5
8297;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;6;28 september 2007 tot 26 september 2008;0.2;0.6
8298;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;24 september 1999 tot 29 september 2000;0.4;0.4
8299;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;29 september 2000 tot 28 september 2001;0.2;0.3
8300;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;28 september 2001 tot 27 september 2002;0.1;0.2
8301;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;27 september 2002 tot 26 september 2003;0.1;0.1
8302;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;26 september 2003 tot 24 september 2004;0.1;0.1
8303;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;24 september 2004 tot 30 september 2005;0.3;0.1
8304;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;30 september 2005 tot 29 september 2006;0.2;0.2
8305;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;29 september 2006 tot 28 september 2007;0.3;0.1
8306;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;7;28 september 2007 tot 26 september 2008;0.3;0.1
8307;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;24 september 1999 tot 29 september 2000;0.2;0.5
8308;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;29 september 2000 tot 28 september 2001;0.2;0.5
8309;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;28 september 2001 tot 27 september 2002;0.1;0.5
8310;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;27 september 2002 tot 26 september 2003;0.1;0.4
8311;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;26 september 2003 tot 24 september 2004;0.1;0.4
8312;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;24 september 2004 tot 30 september 2005;0.2;0.4
8313;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;30 september 2005 tot 29 september 2006;0.2;0.5
8314;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;29 september 2006 tot 28 september 2007;;
8315;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;8;28 september 2007 tot 26 september 2008;0.2;
8316;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;24 september 1999 tot 29 september 2000;0.0;0.2
8317;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;29 september 2000 tot 28 september 2001;0.1;0.2
8318;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;28 september 2001 tot 27 september 2002;0.0;0.4
8319;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;27 september 2002 tot 26 september 2003;0.0;0.3
8320;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;26 september 2003 tot 24 september 2004;0.1;0.3
8321;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;24 september 2004 tot 30 september 2005;0.0;0.3
8322;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;30 september 2005 tot 29 september 2006;0.1;0.4
8323;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;29 september 2006 tot 28 september 2007;;0.3
8324;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;9;28 september 2007 tot 26 september 2008;0.1;
8325;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;24 september 1999 tot 29 september 2000;2.1;1.5
8326;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;29 september 2000 tot 28 september 2001;2.0;1.9
8327;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;28 september 2001 tot 27 september 2002;1.5;1.9
8328;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;27 september 2002 tot 26 september 2003;1.3;1.4
8329;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;26 september 2003 tot 24 september 2004;1.2;1.4
8330;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;24 september 2004 tot 30 september 2005;1.7;1.2
8331;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;30 september 2005 tot 29 september 2006;2.1;1.4
8332;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;29 september 2006 tot 28 september 2007;2.3;1.6
8333;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;10;28 september 2007 tot 26 september 2008;2.4;1.7
8334;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;24 september 1999 tot 29 september 2000;1.0;0.3
8335;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;29 september 2000 tot 28 september 2001;0.8;0.5
8336;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;28 september 2001 tot 27 september 2002;0.7;0.4
8337;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;27 september 2002 tot 26 september 2003;0.5;0.4
8338;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;26 september 2003 tot 24 september 2004;0.6;0.3
8339;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;24 september 2004 tot 30 september 2005;0.7;0.3
8340;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;30 september 2005 tot 29 september 2006;0.9;0.4
8341;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;29 september 2006 tot 28 september 2007;1.1;0.4
8342;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;11;28 september 2007 tot 26 september 2008;1.2;0.5
8343;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;24 september 1999 tot 29 september 2000;1.1;1.2
8344;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;29 september 2000 tot 28 september 2001;1.2;1.3
8345;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;28 september 2001 tot 27 september 2002;0.9;1.5
8346;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;27 september 2002 tot 26 september 2003;0.8;1.0
8347;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;26 september 2003 tot 24 september 2004;0.6;1.1
8348;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;24 september 2004 tot 30 september 2005;1.0;0.8
8349;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;30 september 2005 tot 29 september 2006;1.2;1.0
8350;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;29 september 2006 tot 28 september 2007;1.2;1.2
8351;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;12;28 september 2007 tot 26 september 2008;1.2;1.2
8352;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;24 september 1999 tot 29 september 2000;0.7;0.0
8353;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;29 september 2000 tot 28 september 2001;0.8;0.0
8354;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;28 september 2001 tot 27 september 2002;0.5;0.0
8355;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;27 september 2002 tot 26 september 2003;0.5;0.0
8356;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;26 september 2003 tot 24 september 2004;0.5;0.0
8357;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;24 september 2004 tot 30 september 2005;0.6;0.0
8358;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;30 september 2005 tot 29 september 2006;0.8;0.0
8359;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;29 september 2006 tot 28 september 2007;1.1;0.0
8360;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;13;28 september 2007 tot 26 september 2008;1.2;0.0
8361;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;24 september 1999 tot 29 september 2000;0.0;0.4
8362;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;29 september 2000 tot 28 september 2001;0.0;0.5
8363;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;28 september 2001 tot 27 september 2002;0.0;0.5
8364;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;27 september 2002 tot 26 september 2003;0.0;0.5
8365;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;26 september 2003 tot 24 september 2004;0.0;0.5
8366;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;24 september 2004 tot 30 september 2005;0.0;0.5
8367;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;30 september 2005 tot 29 september 2006;0.0;0.7
8368;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;29 september 2006 tot 28 september 2007;0.0;0.7
8369;Totaal mannen en vrouwen;0;2;65-67 Financiële instellingen;14;28 september 2007 tot 26 september 2008;0.0;0.9
8370;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;24 september 1999 tot 29 september 2000;74.6;47.3
8371;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;29 september 2000 tot 28 september 2001;68.4;50.5
8372;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;28 september 2001 tot 27 september 2002;62.0;54.3
8373;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;27 september 2002 tot 26 september 2003;55.6;57.9
8374;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;26 september 2003 tot 24 september 2004;57.4;54.3
8375;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;24 september 2004 tot 30 september 2005;69.0;51.3
8376;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;30 september 2005 tot 29 september 2006;87.5;49.0
8377;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;29 september 2006 tot 28 september 2007;87.4;52.2
8378;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;0;28 september 2007 tot 26 september 2008;82.2;59.6
8379;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;24 september 1999 tot 29 september 2000;1.6;2.4
8380;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;29 september 2000 tot 28 september 2001;1.8;2.7
8381;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;28 september 2001 tot 27 september 2002;1.8;2.6
8382;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;27 september 2002 tot 26 september 2003;1.7;2.5
8383;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;26 september 2003 tot 24 september 2004;1.8;2.3
8384;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;24 september 2004 tot 30 september 2005;1.8;2.2
8385;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;30 september 2005 tot 29 september 2006;2.3;2.8
8386;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;29 september 2006 tot 28 september 2007;2.4;3.4
8387;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;1;28 september 2007 tot 26 september 2008;2.4;3.7
8388;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;24 september 1999 tot 29 september 2000;0.0;0.0
8389;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;29 september 2000 tot 28 september 2001;0.0;0.0
8390;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;28 september 2001 tot 27 september 2002;0.0;0.0
8391;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;27 september 2002 tot 26 september 2003;0.0;0.0
8392;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;26 september 2003 tot 24 september 2004;0.0;0.0
8393;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;24 september 2004 tot 30 september 2005;0.0;0.0
8394;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;30 september 2005 tot 29 september 2006;0.0;0.0
8395;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;29 september 2006 tot 28 september 2007;0.0;0.0
8396;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;2;28 september 2007 tot 26 september 2008;0.0;0.0
8397;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;24 september 1999 tot 29 september 2000;1.6;2.4
8398;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;29 september 2000 tot 28 september 2001;1.8;2.7
8399;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;28 september 2001 tot 27 september 2002;1.8;2.6
8400;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;27 september 2002 tot 26 september 2003;1.7;2.5
8401;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;26 september 2003 tot 24 september 2004;1.8;2.3
8402;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;24 september 2004 tot 30 september 2005;1.8;2.2
8403;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;30 september 2005 tot 29 september 2006;2.3;2.8
8404;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;29 september 2006 tot 28 september 2007;2.4;3.4
8405;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;3;28 september 2007 tot 26 september 2008;2.4;3.7
8406;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;24 september 1999 tot 29 september 2000;17.7;15.3
8407;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;29 september 2000 tot 28 september 2001;13.7;15.4
8408;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;28 september 2001 tot 27 september 2002;12.0;16.5
8409;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;27 september 2002 tot 26 september 2003;10.6;21.2
8410;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;26 september 2003 tot 24 september 2004;14.4;18.5
