ID;Geslacht;Persoonskenmerken;Arbeidsgehandicapten;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
974;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2005;1067.0;875.0;819.0;771.0;640.0;131.0;48.0;31.0;12.0;5.0;0.0;493.0;155.0;50.0;105.0;338.0;169.0;169.0;326.0;57.0;6.5;192.0;82.0;76.7
975;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2006;1038.0;858.0;816.0;759.0;611.0;149.0;57.0;39.0;13.0;4.0;0.0;481.0;146.0;46.0;100.0;335.0;168.0;167.0;335.0;42.0;4.9;180.0;82.6;78.6
976;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
977;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
978;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2009;991.0;849.0;811.0;758.0;581.0;177.0;53.0;40.0;10.0;3.0;0.0;473.0;112.0;35.0;77.0;361.0;182.0;179.0;338.0;38.0;4.5;142.0;85.7;81.9
979;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2010;990.0;852.0;812.0;760.0;612.0;148.0;52.0;37.0;10.0;5.0;0.0;477.0;111.0;31.0;79.0;366.0;183.0;183.0;336.0;40.0;4.6;138.0;86.1;82.1
980;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2011;993.0;849.0;810.0;755.0;611.0;144.0;55.0;41.0;11.0;3.0;0.0;484.0;117.0;35.0;82.0;368.0;180.0;187.0;326.0;40.0;4.7;144.0;85.5;81.6
981;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2012;1003.0;859.0;816.0;749.0;599.0;150.0;67.0;52.0;10.0;5.0;0.0;496.0;111.0;35.0;76.0;385.0;187.0;198.0;320.0;43.0;5.0;144.0;85.7;81.3
982;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2013;1015.0;866.0;807.0;747.0;566.0;181.0;60.0;48.0;8.0;3.0;0.0;499.0;114.0;43.0;71.0;385.0;185.0;199.0;309.0;59.0;6.8;150.0;85.3;79.5
983;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;2014;1018.0;865.0;813.0;756.0;551.0;205.0;58.0;48.0;7.0;3.0;0.0;506.0;114.0;45.0;68.0;392.0;180.0;212.0;308.0;51.0;5.9;154.0;84.9;79.9
984;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2003;142.0;86.0;79.0;75.0;63.0;12.0;4.0;3.0;1.0;0.0;0.0;51.0;16.0;6.0;11.0;35.0;14.0;21.0;28.0;6.0;7.5;56.0;60.5;56.0
985;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2004;141.0;92.0;82.0;78.0;64.0;13.0;4.0;3.0;1.0;0.0;0.0;51.0;17.0;6.0;11.0;35.0;17.0;18.0;30.0;10.0;11.0;49.0;65.0;57.8
986;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2005;125.0;77.0;68.0;65.0;53.0;11.0;4.0;2.0;1.0;0.0;0.0;45.0;16.0;6.0;10.0;29.0;14.0;15.0;23.0;9.0;11.1;48.0;61.3;54.5
987;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2006;120.0;74.0;67.0;61.0;49.0;12.0;6.0;5.0;1.0;0.0;0.0;47.0;15.0;4.0;11.0;32.0;16.0;15.0;20.0;8.0;10.2;46.0;61.7;55.3
988;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
989;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
990;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2009;111.0;73.0;68.0;64.0;45.0;19.0;4.0;3.0;1.0;0.0;0.0;47.0;12.0;5.0;7.0;35.0;15.0;20.0;21.0;5.0;6.8;38.0;65.9;61.5
991;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2010;85.0;51.0;48.0;44.0;35.0;10.0;4.0;2.0;1.0;1.0;0.0;33.0;9.0;4.0;5.0;24.0;13.0;11.0;16.0;3.0;6.1;34.0;60.4;56.8
992;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2011;87.0;50.0;46.0;43.0;34.0;9.0;3.0;2.0;0.0;0.0;0.0;31.0;11.0;5.0;7.0;19.0;11.0;9.0;15.0;4.0;8.6;37.0;57.8;52.8
993;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2012;90.0;45.0;39.0;34.0;27.0;7.0;5.0;4.0;1.0;0.0;0.0;30.0;9.0;3.0;6.0;20.0;10.0;10.0;9.0;6.0;13.5;45.0;50.0;43.3
994;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2013;102.0;50.0;44.0;41.0;32.0;9.0;4.0;3.0;0.0;0.0;0.0;31.0;8.0;3.0;5.0;23.0;12.0;11.0;13.0;6.0;11.9;52.0;49.2;43.3
995;Vrouwen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2014;116.0;57.0;49.0;46.0;30.0;17.0;2.0;2.0;0.0;0.0;0.0;35.0;13.0;3.0;9.0;22.0;12.0;10.0;14.0;9.0;15.3;58.0;49.8;42.1
996;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2003;990.0;825.0;783.0;734.0;630.0;103.0;49.0;29.0;15.0;5.0;0.0;467.0;154.0;54.0;100.0;313.0;159.0;153.0;316.0;42.0;5.1;166.0;83.3;79.0
997;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2004;959.0;805.0;762.0;714.0;599.0;115.0;48.0;29.0;15.0;4.0;0.0;452.0;146.0;50.0;96.0;306.0;157.0;149.0;310.0;43.0;5.4;154.0;83.9;79.4
998;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2005;943.0;799.0;751.0;707.0;587.0;120.0;44.0;28.0;11.0;5.0;0.0;449.0;139.0;43.0;95.0;310.0;156.0;154.0;302.0;48.0;6.0;144.0;84.8;79.7
999;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2006;918.0;784.0;750.0;699.0;562.0;137.0;51.0;34.0;12.0;4.0;0.0;435.0;131.0;42.0;89.0;303.0;151.0;152.0;315.0;34.0;4.3;134.0;85.4;81.7
1000;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
1001;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
1002;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2009;880.0;776.0;743.0;694.0;536.0;158.0;49.0;38.0;9.0;3.0;0.0;426.0;100.0;30.0;70.0;326.0;167.0;159.0;317.0;33.0;4.2;104.0;88.2;84.4
1003;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2010;905.0;801.0;764.0;716.0;577.0;138.0;48.0;35.0;9.0;4.0;0.0;444.0;102.0;28.0;74.0;342.0;171.0;171.0;320.0;36.0;4.5;104.0;88.5;84.4
1004;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2011;906.0;799.0;764.0;712.0;576.0;135.0;52.0;39.0;10.0;3.0;0.0;454.0;105.0;30.0;75.0;348.0;170.0;179.0;310.0;35.0;4.4;107.0;88.2;84.3
1005;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2012;914.0;815.0;777.0;716.0;572.0;144.0;62.0;48.0;9.0;5.0;0.0;467.0;101.0;32.0;70.0;365.0;177.0;188.0;311.0;37.0;4.6;99.0;89.2;85.1
1006;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2013;914.0;816.0;763.0;706.0;534.0;172.0;57.0;45.0;8.0;3.0;0.0;468.0;106.0;40.0;66.0;361.0;173.0;188.0;296.0;53.0;6.5;98.0;89.3;83.5
1007;Vrouwen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2014;903.0;807.0;765.0;709.0;521.0;188.0;55.0;45.0;7.0;3.0;0.0;471.0;101.0;42.0;59.0;370.0;168.0;202.0;294.0;42.0;5.2;96.0;89.4;84.7
1008;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2003;1276.0;962.0;913.0;812.0;703.0;109.0;102.0;63.0;29.0;10.0;0.0;713.0;293.0;101.0;192.0;420.0;262.0;159.0;200.0;49.0;5.1;313.0;75.4;71.6
1009;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2004;1282.0;980.0;922.0;808.0;699.0;109.0;114.0;73.0;29.0;12.0;0.0;722.0;293.0;101.0;192.0;429.0;269.0;160.0;200.0;58.0;5.9;302.0;76.4;71.9
1010;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2005;1287.0;1006.0;941.0;833.0;724.0;108.0;108.0;70.0;26.0;12.0;0.0;737.0;286.0;99.0;186.0;451.0;273.0;179.0;203.0;65.0;6.5;281.0;78.2;73.1
1011;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2006;1285.0;1023.0;964.0;843.0;724.0;119.0;121.0;80.0;29.0;11.0;0.0;741.0;294.0;94.0;200.0;447.0;266.0;182.0;222.0;59.0;5.8;262.0;79.6;75.0
1012;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
1013;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
1014;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2009;1233.0;1018.0;975.0;851.0;708.0;143.0;124.0;84.0;29.0;11.0;0.0;745.0;236.0;68.0;169.0;508.0;306.0;202.0;230.0;44.0;4.3;214.0;82.6;79.1
1015;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2010;1208.0;997.0;947.0;824.0;713.0;111.0;123.0;88.0;26.0;9.0;0.0;728.0;227.0;61.0;165.0;501.0;297.0;204.0;219.0;49.0;5.0;211.0;82.5;78.4
1016;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2011;1179.0;960.0;916.0;797.0;695.0;101.0;119.0;87.0;24.0;8.0;0.0;708.0;202.0;52.0;150.0;506.0;295.0;211.0;208.0;43.0;4.5;220.0;81.4;77.7
1017;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2012;1155.0;951.0;894.0;780.0;678.0;102.0;114.0;84.0;23.0;7.0;0.0;692.0;201.0;54.0;148.0;491.0;282.0;209.0;202.0;57.0;6.0;205.0;82.3;77.3
1018;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2013;1133.0;945.0;884.0;764.0;660.0;104.0;121.0;91.0;23.0;7.0;0.0;681.0;184.0;57.0;127.0;497.0;291.0;206.0;203.0;60.0;6.4;188.0;83.4;78.1
1019;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2014;1102.0;906.0;836.0;725.0;615.0;110.0;112.0;85.0;18.0;8.0;0.0;625.0;164.0;52.0;112.0;461.0;262.0;199.0;211.0;69.0;7.7;196.0;82.2;75.9
1020;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2003;223.0;118.0;107.0;96.0;82.0;15.0;10.0;7.0;2.0;1.0;0.0;84.0;34.0;12.0;22.0;50.0;33.0;17.0;23.0;11.0;9.5;104.0;53.1;48.0
1021;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2004;220.0;117.0;103.0;92.0;79.0;12.0;11.0;7.0;3.0;1.0;0.0;83.0;33.0;12.0;21.0;50.0;31.0;19.0;20.0;14.0;12.0;104.0;53.0;46.6
1022;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2005;210.0;117.0;105.0;93.0;82.0;11.0;12.0;8.0;3.0;1.0;0.0;81.0;34.0;11.0;23.0;47.0;27.0;20.0;24.0;11.0;9.8;93.0;55.7;50.3
1023;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2006;199.0;115.0;102.0;90.0;74.0;16.0;12.0;9.0;2.0;1.0;0.0;80.0;34.0;12.0;23.0;46.0;28.0;18.0;21.0;14.0;11.9;84.0;57.9;51.0
1024;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
1025;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
1026;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2009;176.0;105.0;93.0;80.0;67.0;13.0;13.0;10.0;3.0;1.0;0.0;74.0;29.0;10.0;19.0;45.0;27.0;18.0;19.0;11.0;10.9;71.0;59.4;52.9
1027;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2010;166.0;89.0;79.0;69.0;57.0;12.0;11.0;8.0;2.0;1.0;0.0;66.0;24.0;7.0;17.0;42.0;27.0;16.0;13.0;9.0;10.2;77.0;53.4;48.0
1028;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2011;149.0;73.0;66.0;57.0;49.0;8.0;9.0;7.0;1.0;1.0;0.0;52.0;19.0;5.0;14.0;33.0;17.0;17.0;14.0;7.0;9.7;76.0;49.2;44.4
1029;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2012;145.0;75.0;67.0;61.0;56.0;6.0;6.0;5.0;1.0;0.0;0.0;56.0;22.0;4.0;18.0;34.0;20.0;14.0;12.0;8.0;10.3;70.0;51.7;46.4
1030;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2013;164.0;80.0;69.0;61.0;52.0;9.0;8.0;7.0;1.0;1.0;0.0;57.0;20.0;8.0;12.0;38.0;28.0;10.0;12.0;10.0;12.8;84.0;48.7;42.4
1031;Vrouwen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2014;164.0;71.0;60.0;53.0;40.0;14.0;6.0;6.0;0.0;0.0;0.0;50.0;20.0;7.0;12.0;31.0;16.0;14.0;10.0;11.0;15.7;93.0;43.2;36.4
1032;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2003;1053.0;844.0;807.0;715.0;621.0;94.0;91.0;55.0;27.0;9.0;0.0;629.0;259.0;89.0;170.0;371.0;229.0;141.0;177.0;38.0;4.5;209.0;80.2;76.6
1033;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2004;1062.0;863.0;819.0;716.0;619.0;97.0;103.0;66.0;26.0;11.0;0.0;639.0;260.0;89.0;171.0;379.0;238.0;141.0;180.0;44.0;5.1;199.0;81.3;77.1
1034;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2005;1077.0;889.0;835.0;739.0;642.0;97.0;96.0;62.0;23.0;11.0;0.0;656.0;252.0;88.0;164.0;404.0;246.0;159.0;179.0;54.0;6.1;188.0;82.5;77.5
1035;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2006;1086.0;908.0;862.0;753.0;650.0;104.0;109.0;71.0;27.0;10.0;0.0;661.0;260.0;82.0;177.0;401.0;237.0;164.0;201.0;46.0;5.0;178.0;83.6;79.4
1036;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
1037;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
1038;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2009;1057.0;914.0;882.0;771.0;642.0;129.0;110.0;74.0;27.0;10.0;0.0;671.0;207.0;58.0;150.0;463.0;279.0;184.0;211.0;32.0;3.5;143.0;86.5;83.4
1039;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2010;1042.0;908.0;868.0;755.0;656.0;99.0;112.0;81.0;24.0;8.0;0.0;662.0;202.0;54.0;148.0;459.0;271.0;189.0;206.0;40.0;4.5;134.0;87.2;83.3
1040;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2011;1030.0;886.0;850.0;740.0;646.0;94.0;110.0;80.0;23.0;7.0;0.0;656.0;183.0;47.0;136.0;473.0;279.0;194.0;194.0;36.0;4.1;144.0;86.0;82.5
1041;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2012;1010.0;875.0;826.0;718.0;622.0;96.0;108.0;78.0;23.0;7.0;0.0;636.0;180.0;50.0;130.0;457.0;262.0;194.0;190.0;49.0;5.6;135.0;86.7;81.8
1042;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2013;969.0;865.0;815.0;703.0;608.0;95.0;112.0;84.0;22.0;6.0;0.0;624.0;164.0;49.0;115.0;459.0;263.0;196.0;191.0;50.0;5.8;104.0;89.3;84.1
1043;Vrouwen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2014;938.0;835.0;777.0;671.0;575.0;96.0;105.0;79.0;18.0;8.0;0.0;575.0;144.0;44.0;100.0;431.0;246.0;185.0;202.0;58.0;7.0;103.0;89.0;82.8
1044;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2003;2039.0;1050.0;1004.0;844.0;732.0;113.0;160.0;108.0;30.0;21.0;0.0;787.0;338.0;156.0;183.0;448.0;272.0;176.0;217.0;46.0;4.4;989.0;51.5;49.2
1045;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2004;2077.0;1107.0;1054.0;886.0;775.0;111.0;169.0;116.0;36.0;18.0;0.0;838.0;352.0;164.0;188.0;486.0;298.0;189.0;216.0;52.0;4.7;970.0;53.3;50.8
1046;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2005;2115.0;1163.0;1099.0;927.0;814.0;113.0;172.0;115.0;38.0;20.0;0.0;874.0;374.0;172.0;202.0;499.0;299.0;200.0;226.0;63.0;5.5;952.0;55.0;52.0
1047;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2006;2154.0;1209.0;1145.0;972.0;848.0;124.0;174.0;118.0;37.0;19.0;0.0;906.0;371.0;166.0;205.0;535.0;313.0;222.0;240.0;63.0;5.2;945.0;56.1;53.2
1048;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
1049;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
1050;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2009;2268.0;1392.0;1339.0;1129.0;963.0;166.0;211.0;154.0;43.0;14.0;0.0;1052.0;397.0;161.0;237.0;654.0;371.0;283.0;288.0;52.0;3.8;876.0;61.4;59.1
1051;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2010;2298.0;1440.0;1377.0;1174.0;1032.0;142.0;203.0;144.0;37.0;22.0;0.0;1089.0;387.0;157.0;230.0;702.0;414.0;287.0;289.0;63.0;4.4;858.0;62.7;59.9
1052;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2011;2314.0;1505.0;1436.0;1217.0;1077.0;141.0;218.0;158.0;38.0;22.0;0.0;1127.0;413.0;169.0;244.0;713.0;404.0;310.0;309.0;69.0;4.6;810.0;65.0;62.0
1053;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2012;2318.0;1536.0;1464.0;1250.0;1113.0;138.0;214.0;156.0;39.0;18.0;0.0;1145.0;406.0;161.0;246.0;739.0;421.0;318.0;319.0;71.0;4.6;783.0;66.2;63.2
1054;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2013;2329.0;1569.0;1479.0;1247.0;1108.0;138.0;232.0;180.0;36.0;16.0;0.0;1164.0;401.0;165.0;236.0;763.0;444.0;319.0;315.0;90.0;5.7;760.0;67.4;63.5
1055;Vrouwen;Leeftijd: 45 tot 65 jaar;Totaal;2014;2344.0;1594.0;1487.0;1242.0;1105.0;137.0;245.0;184.0;45.0;17.0;0.0;1158.0;393.0;165.0;228.0;766.0;432.0;334.0;329.0;107.0;6.7;749.0;68.0;63.5
1056;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2003;541.0;165.0;154.0;128.0;114.0;15.0;25.0;18.0;4.0;3.0;0.0;122.0;55.0;24.0;31.0;67.0;41.0;27.0;31.0;12.0;7.2;376.0;30.6;28.4
1057;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2004;550.0;177.0;164.0;137.0;121.0;16.0;27.0;21.0;3.0;2.0;0.0;134.0;64.0;32.0;32.0;70.0;46.0;24.0;30.0;14.0;7.7;373.0;32.2;29.7
1058;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2005;556.0;182.0;165.0;139.0;123.0;16.0;26.0;17.0;6.0;3.0;0.0;133.0;61.0;27.0;35.0;72.0;44.0;28.0;32.0;17.0;9.2;374.0;32.8;29.8
1059;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2006;558.0;180.0;163.0;138.0;123.0;16.0;24.0;18.0;4.0;1.0;0.0;132.0;60.0;29.0;32.0;72.0;45.0;27.0;31.0;17.0;9.4;378.0;32.2;29.2
1060;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
1061;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
1062;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2009;561.0;207.0;195.0;164.0;136.0;28.0;31.0;23.0;6.0;2.0;0.0;162.0;66.0;29.0;37.0;96.0;54.0;43.0;33.0;12.0;5.7;355.0;36.8;34.7
1063;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2010;503.0;175.0;164.0;141.0;125.0;16.0;23.0;20.0;2.0;1.0;0.0;137.0;58.0;27.0;32.0;78.0;49.0;30.0;28.0;11.0;6.4;328.0;34.9;32.6
1064;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2011;488.0;177.0;162.0;139.0;122.0;17.0;24.0;18.0;3.0;2.0;0.0;137.0;62.0;30.0;33.0;74.0;44.0;30.0;26.0;14.0;8.1;312.0;36.2;33.3
1065;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2012;474.0;161.0;149.0;130.0;114.0;15.0;20.0;16.0;2.0;1.0;0.0;126.0;51.0;22.0;29.0;74.0;44.0;30.0;24.0;12.0;7.3;313.0;33.9;31.4
1066;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2013;542.0;190.0;171.0;140.0;126.0;14.0;31.0;26.0;3.0;2.0;0.0;145.0;66.0;31.0;35.0;79.0;48.0;31.0;26.0;19.0;9.9;353.0;34.9;31.5
1067;Vrouwen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2014;548.0;185.0;162.0;133.0;119.0;14.0;29.0;23.0;4.0;2.0;0.0;138.0;60.0;30.0;30.0;78.0;50.0;28.0;24.0;22.0;12.1;363.0;33.7;29.6
1068;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2003;1498.0;885.0;851.0;716.0;618.0;98.0;135.0;91.0;26.0;18.0;0.0;664.0;284.0;131.0;152.0;381.0;232.0;149.0;186.0;34.0;3.8;613.0;59.1;56.8
1069;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2004;1527.0;930.0;891.0;749.0;654.0;95.0;142.0;94.0;32.0;16.0;0.0;705.0;288.0;133.0;156.0;416.0;251.0;165.0;186.0;39.0;4.2;597.0;60.9;58.3
1070;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2005;1559.0;980.0;934.0;788.0;691.0;97.0;146.0;98.0;32.0;16.0;0.0;740.0;313.0;146.0;167.0;428.0;256.0;172.0;193.0;47.0;4.8;579.0;62.9;59.9
1071;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2006;1596.0;1029.0;983.0;833.0;726.0;108.0;149.0;100.0;32.0;17.0;0.0;773.0;310.0;137.0;173.0;463.0;268.0;196.0;209.0;47.0;4.5;567.0;64.5;61.6
1072;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
1073;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
1074;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2009;1706.0;1185.0;1144.0;965.0;827.0;138.0;180.0;131.0;37.0;12.0;0.0;889.0;331.0;132.0;199.0;558.0;317.0;241.0;255.0;41.0;3.4;521.0;69.5;67.1
1075;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2010;1795.0;1265.0;1213.0;1033.0;907.0;126.0;180.0;124.0;35.0;21.0;0.0;952.0;329.0;131.0;198.0;623.0;366.0;257.0;261.0;52.0;4.1;530.0;70.5;67.6
1076;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2011;1826.0;1328.0;1273.0;1079.0;955.0;124.0;195.0;139.0;35.0;20.0;0.0;990.0;351.0;140.0;211.0;639.0;359.0;280.0;283.0;55.0;4.1;498.0;72.7;69.7
1077;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2012;1844.0;1375.0;1315.0;1121.0;998.0;122.0;194.0;140.0;37.0;18.0;0.0;1020.0;355.0;138.0;216.0;665.0;377.0;287.0;296.0;60.0;4.3;469.0;74.5;71.3
1078;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2013;1786.0;1379.0;1308.0;1107.0;983.0;124.0;202.0;154.0;33.0;14.0;0.0;1019.0;335.0;134.0;201.0;684.0;396.0;288.0;289.0;71.0;5.2;407.0;77.2;73.2
1079;Vrouwen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2014;1796.0;1410.0;1325.0;1109.0;986.0;123.0;216.0;160.0;41.0;15.0;0.0;1020.0;333.0;135.0;198.0;687.0;381.0;306.0;305.0;84.0;6.0;386.0;78.5;73.8
