ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
8646;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2014 3e kwartaal;7171.0
8647;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2014 4e kwartaal;7164.0
8648;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2015 1e kwartaal;7136.0
8649;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2015 2e kwartaal;7201.0
8650;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2015 3e kwartaal;7233.0
8651;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2015 4e kwartaal;7193.0
8652;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2016 1e kwartaal;7165.0
8653;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2016 2e kwartaal;7266.0
8654;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2016 3e kwartaal;7332.0
8655;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2016 4e kwartaal;7315.0
8656;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2017 1e kwartaal;7310.0
8657;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2017 2e kwartaal;7407.0
8658;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2017 3e kwartaal;7490.0
8659;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2017 4e kwartaal;7482.0
8660;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2018 1e kwartaal;7481.0
8661;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2018 2e kwartaal;7582.0
8662;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2018 3e kwartaal;7672.0
8663;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2018 4e kwartaal;7683.0
8664;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2019 1e kwartaal;7684.0
8665;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2019 2e kwartaal;7760.0
8666;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2019 3e kwartaal;7808.0
8667;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2019 4e kwartaal;7792.0
8668;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2020 1e kwartaal;7776.0
8669;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2020 2e kwartaal;7646.0
8670;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2020 3e kwartaal;7688.0
8671;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2020 4e kwartaal;7701.0
8672;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2021 1e kwartaal;
8673;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2021 2e kwartaal;7776.0
8674;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2021 3e kwartaal;7866.0
8675;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2021 4e kwartaal;7900.0
8676;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2022 1e kwartaal;7926.0
8677;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2022 2e kwartaal;8037.0
8678;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2022 3e kwartaal;8009.0
8679;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2022 4e kwartaal;8065.0
8680;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2023 1e kwartaal;8095.0
8681;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2023 2e kwartaal;8164.0
8682;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2023 3e kwartaal;8166.0
8683;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2023 4e kwartaal;8181.0
8684;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2024 1e kwartaal;8165.0
8685;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2024 2e kwartaal;8212.0
8686;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2024 3e kwartaal;8174.0
8687;Werknemer;Beroeps- en niet beroepsbevolking;Totaal personen;2024 4e kwartaal;8179.0
8688;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2013 1e kwartaal;3718.0
8689;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2013 2e kwartaal;3720.0
8690;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2013 3e kwartaal;3710.0
8691;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2013 4e kwartaal;3696.0
8692;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2014 1e kwartaal;3663.0
8693;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2014 2e kwartaal;3695.0
8694;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2014 3e kwartaal;3718.0
8695;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2014 4e kwartaal;3707.0
8696;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2015 1e kwartaal;3700.0
8697;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2015 2e kwartaal;3738.0
8698;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2015 3e kwartaal;3762.0
8699;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2015 4e kwartaal;3739.0
8700;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2016 1e kwartaal;3728.0
8701;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2016 2e kwartaal;3751.0
8702;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2016 3e kwartaal;3782.0
8703;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2016 4e kwartaal;3777.0
8704;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2017 1e kwartaal;3778.0
8705;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2017 2e kwartaal;3830.0
8706;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2017 3e kwartaal;3866.0
8707;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2017 4e kwartaal;3859.0
8708;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2018 1e kwartaal;3858.0
8709;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2018 2e kwartaal;3904.0
8710;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2018 3e kwartaal;3951.0
8711;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2018 4e kwartaal;3952.0
8712;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2019 1e kwartaal;3957.0
8713;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2019 2e kwartaal;3982.0
8714;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2019 3e kwartaal;4006.0
8715;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2019 4e kwartaal;3994.0
8716;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2020 1e kwartaal;3990.0
8717;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2020 2e kwartaal;3925.0
8718;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2020 3e kwartaal;3931.0
8719;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2020 4e kwartaal;3923.0
8720;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2021 1e kwartaal;
8721;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2021 2e kwartaal;3941.0
8722;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2021 3e kwartaal;3987.0
8723;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2021 4e kwartaal;4002.0
8724;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2022 1e kwartaal;4032.0
8725;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2022 2e kwartaal;4093.0
8726;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2022 3e kwartaal;4076.0
8727;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2022 4e kwartaal;4095.0
8728;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2023 1e kwartaal;4117.0
8729;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2023 2e kwartaal;4165.0
8730;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2023 3e kwartaal;4151.0
8731;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2023 4e kwartaal;4126.0
8732;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2024 1e kwartaal;4130.0
8733;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2024 2e kwartaal;4139.0
8734;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2024 3e kwartaal;4133.0
8735;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Mannen;2024 4e kwartaal;4135.0
8736;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2013 1e kwartaal;3487.0
8737;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2013 2e kwartaal;3495.0
8738;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2013 3e kwartaal;3494.0
8739;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2013 4e kwartaal;3474.0
8740;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2014 1e kwartaal;3410.0
8741;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2014 2e kwartaal;3425.0
8742;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2014 3e kwartaal;3453.0
8743;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2014 4e kwartaal;3457.0
8744;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2015 1e kwartaal;3436.0
8745;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2015 2e kwartaal;3463.0
8746;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2015 3e kwartaal;3472.0
8747;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2015 4e kwartaal;3455.0
8748;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2016 1e kwartaal;3437.0
8749;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2016 2e kwartaal;3515.0
8750;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2016 3e kwartaal;3550.0
8751;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2016 4e kwartaal;3538.0
8752;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2017 1e kwartaal;3531.0
8753;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2017 2e kwartaal;3577.0
8754;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2017 3e kwartaal;3623.0
8755;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2017 4e kwartaal;3623.0
8756;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2018 1e kwartaal;3623.0
8757;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2018 2e kwartaal;3678.0
8758;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2018 3e kwartaal;3720.0
8759;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2018 4e kwartaal;3731.0
8760;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2019 1e kwartaal;3728.0
8761;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2019 2e kwartaal;3777.0
8762;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2019 3e kwartaal;3802.0
8763;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2019 4e kwartaal;3798.0
8764;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2020 1e kwartaal;3785.0
8765;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2020 2e kwartaal;3721.0
8766;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2020 3e kwartaal;3757.0
8767;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2020 4e kwartaal;3778.0
8768;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2021 1e kwartaal;
8769;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2021 2e kwartaal;3835.0
8770;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2021 3e kwartaal;3878.0
8771;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2021 4e kwartaal;3898.0
8772;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2022 1e kwartaal;3894.0
8773;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2022 2e kwartaal;3944.0
8774;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2022 3e kwartaal;3933.0
8775;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2022 4e kwartaal;3970.0
8776;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2023 1e kwartaal;3978.0
8777;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2023 2e kwartaal;3999.0
8778;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2023 3e kwartaal;4014.0
8779;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2023 4e kwartaal;4054.0
8780;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2024 1e kwartaal;4034.0
8781;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2024 2e kwartaal;4073.0
8782;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2024 3e kwartaal;4042.0
8783;Werknemer;Beroeps- en niet beroepsbevolking;Geslacht: Vrouwen;2024 4e kwartaal;4044.0
8784;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;1320.0
8785;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;1340.0
8786;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;1346.0
8787;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;1319.0
8788;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;1280.0
8789;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;1303.0
8790;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;1343.0
8791;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;1320.0
8792;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;1322.0
8793;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;1358.0
8794;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;1375.0
8795;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;1332.0
8796;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;1305.0
8797;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;1350.0
8798;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;1389.0
8799;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;1363.0
8800;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;1356.0
8801;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;1405.0
8802;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;1453.0
8803;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;1438.0
8804;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;1425.0
8805;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;1450.0
8806;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;1476.0
8807;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;1463.0
8808;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;1454.0
8809;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;1492.0
8810;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;1502.0
8811;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;1492.0
8812;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;1471.0
8813;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;1393.0
8814;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;1419.0
8815;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;1425.0
8816;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
8817;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;1440.0
8818;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;1484.0
8819;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;1499.0
8820;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;1513.0
8821;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;1548.0
8822;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;1545.0
8823;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;1560.0
8824;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;1555.0
8825;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;1587.0
8826;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;1582.0
8827;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;1581.0
8828;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;1560.0
8829;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;1588.0
8830;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;1566.0
8831;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;1570.0
8832;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;3104.0
8833;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;3085.0
8834;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;3066.0
8835;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;3083.0
8836;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;3041.0
8837;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;3039.0
8838;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;3035.0
8839;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;3038.0
8840;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;3003.0
8841;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;3023.0
8842;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;3021.0
8843;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;3028.0
8844;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;3002.0
8845;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;3017.0
8846;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;3017.0
8847;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;3019.0
8848;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;3002.0
8849;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;3035.0
8850;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;3055.0
8851;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;3046.0
8852;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;3031.0
8853;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;3076.0
8854;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;3123.0
8855;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;3138.0
8856;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;3125.0
8857;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;3131.0
8858;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;3160.0
8859;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;3171.0
8860;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;3168.0
8861;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;3138.0
8862;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;3136.0
8863;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;3135.0
8864;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
8865;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;3225.0
8866;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;3256.0
8867;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;3281.0
8868;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;3296.0
8869;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;3323.0
8870;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;3317.0
8871;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;3355.0
8872;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;3335.0
8873;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;3352.0
8874;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;3361.0
8875;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;3360.0
8876;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;3356.0
8877;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;3384.0
8878;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;3387.0
8879;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;3406.0
8880;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;2781.0
8881;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;2789.0
8882;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;2791.0
8883;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;2768.0
8884;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;2751.0
8885;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;2778.0
8886;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;2794.0
8887;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;2807.0
8888;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;2812.0
8889;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;2820.0
