ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsvolgend;Onderwijskenmerken;Perioden;DeelnemersLevenLangOntwikkelen_1
7042;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;00 Algemeen;2022;33
7043;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;00 Algemeen;2023;33
7044;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;01 Onderwijs;2021;38
7045;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;01 Onderwijs;2022;38
7046;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;01 Onderwijs;2023;33
7047;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;02 Vormgeving, kunst, talen en gesch...;2021;39
7048;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;02 Vormgeving, kunst, talen en gesch...;2022;39
7049;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;02 Vormgeving, kunst, talen en gesch...;2023;38
7050;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;03 Journalistiek, gedrag en maatschappij;2021;27
7051;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;03 Journalistiek, gedrag en maatschappij;2022;28
7052;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;03 Journalistiek, gedrag en maatschappij;2023;27
7053;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;04 Recht, administratie, handel en za...;2021;130
7054;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;04 Recht, administratie, handel en za...;2022;131
7055;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;04 Recht, administratie, handel en za...;2023;119
7056;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;05 Wiskunde, natuurwetenschappen;2021;16
7057;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;05 Wiskunde, natuurwetenschappen;2022;15
7058;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;05 Wiskunde, natuurwetenschappen;2023;15
7059;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;06 Informatica;2021;45
7060;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;06 Informatica;2022;45
7061;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;06 Informatica;2023;42
7062;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;07 Techniek, industrie en bouwkunde;2021;39
7063;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;07 Techniek, industrie en bouwkunde;2022;34
7064;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;07 Techniek, industrie en bouwkunde;2023;34
7065;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;08 Landbouw, diergeneeskunde en -verz...;2021;2
7066;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;08 Landbouw, diergeneeskunde en -verz...;2022;4
7067;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;08 Landbouw, diergeneeskunde en -verz...;2023;4
7068;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;09 Gezondheidszorg en welzijn;2021;74
7069;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;09 Gezondheidszorg en welzijn;2022;78
7070;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;09 Gezondheidszorg en welzijn;2023;73
7071;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;10 Dienstverlening;2021;29
7072;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;10 Dienstverlening;2022;23
7073;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;10 Dienstverlening;2023;26
7074;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Onderwijsrichting onbekend;2021;19
7075;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Onderwijsrichting onbekend;2022;19
7076;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Onderwijsrichting onbekend;2023;19
7077;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren minder dan 7 uur per week;2021;210
7078;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren minder dan 7 uur per week;2022;192
7079;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren minder dan 7 uur per week;2023;178
7080;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 7 tot 13 uur per week;2021;91
7081;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 7 tot 13 uur per week;2022;91
7082;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 7 tot 13 uur per week;2023;92
7083;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 13 tot 19 uur per week;2021;30
7084;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 13 tot 19 uur per week;2022;32
7085;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 13 tot 19 uur per week;2023;28
7086;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 19 tot 25 uur per week;2021;31
7087;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 19 tot 25 uur per week;2022;31
7088;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 19 tot 25 uur per week;2023;30
7089;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 25 of meer uur per week;2021;78
7090;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 25 of meer uur per week;2022;84
7091;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren 25 of meer uur per week;2023;82
7092;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren onbekend;2021;50
7093;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren onbekend;2022;57
7094;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Totaal;Lesuren onbekend;2023;54
7095;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Totaal personen;2021;216
7096;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Totaal personen;2022;224
7097;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Totaal personen;2023;219
7098;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt bekostigd onderwijs;2021;94
7099;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt bekostigd onderwijs;2022;99
7100;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt bekostigd onderwijs;2023;99
7101;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt niet-bekostigd onderwijs;2021;122
7102;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt niet-bekostigd onderwijs;2022;125
7103;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt niet-bekostigd onderwijs;2023;120
7104;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2021;0
7105;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2022;0
7106;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2023;0
7107;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 week of korter;2021;0
7108;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 week of korter;2022;0
7109;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 week of korter;2023;0
7110;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2021;0
7111;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2022;0
7112;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2023;0
7113;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 4 weken;2021;0
7114;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 4 weken;2022;0
7115;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 4 weken;2023;0
7116;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2021;0
7117;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2022;0
7118;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2023;0
7119;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2021;0
7120;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2022;0
7121;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2023;0
7122;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2021;9
7123;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2022;8
7124;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2023;11
7125;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 12 maanden of langer;2021;198
7126;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 12 maanden of langer;2022;203
7127;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 12 maanden of langer;2023;193
7128;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2021;56
7129;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2022;57
7130;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2023;56
7131;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2021;31
7132;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2022;33
7133;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2023;29
7134;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur langer dan 3 jaar;2021;111
7135;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur langer dan 3 jaar;2022;114
7136;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur langer dan 3 jaar;2023;108
7137;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur onbekend;2021;10
7138;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur onbekend;2022;13
7139;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Opleidingsduur onbekend;2023;15
7140;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2021;3
7141;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2022;4
7142;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2023;6
7143;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2021;3
7144;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2022;3
7145;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2023;5
7146;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2021;0
7147;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2022;1
7148;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2023;0
7149;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2021;58
7150;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2022;56
7151;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2023;55
7152;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2021;58
7153;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2022;56
7154;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2023;55
7155;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Hbo, wo;2021;153
7156;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Hbo, wo;2022;162
7157;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niv: Hbo, wo;2023;157
7158;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2021;45
7159;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2022;48
7160;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2023;48
7161;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2021;107
7162;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2022;115
7163;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2023;109
7164;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Actueel onderwijsniveau: onbekend;2021;2
7165;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Actueel onderwijsniveau: onbekend;2022;1
7166;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Actueel onderwijsniveau: onbekend;2023;1
7167;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act. ond. niveau: niet van toepassing;2021;0
7168;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act. ond. niveau: niet van toepassing;2022;0
7169;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Act. ond. niveau: niet van toepassing;2023;0
7170;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;00 Algemeen;2021;5
7171;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;00 Algemeen;2022;6
7172;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;00 Algemeen;2023;7
7173;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;01 Onderwijs;2021;23
7174;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;01 Onderwijs;2022;24
7175;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;01 Onderwijs;2023;21
7176;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2021;18
7177;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2022;16
7178;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2023;13
7179;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2021;19
7180;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2022;18
7181;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2023;19
7182;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2021;52
7183;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2022;54
7184;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;04 Recht, administratie, handel en za...;2023;53
7185;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2021;13
7186;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2022;11
7187;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;05 Wiskunde, natuurwetenschappen;2023;12
7188;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;06 Informatica;2021;10
7189;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;06 Informatica;2022;12
7190;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;06 Informatica;2023;9
7191;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2021;18
7192;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2022;17
7193;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;07 Techniek, industrie en bouwkunde;2023;18
7194;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2021;1
7195;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2022;2
7196;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2023;2
7197;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2021;42
7198;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2022;50
7199;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;09 Gezondheidszorg en welzijn;2023;49
7200;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;10 Dienstverlening;2021;10
7201;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;10 Dienstverlening;2022;8
7202;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;10 Dienstverlening;2023;8
7203;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Onderwijsrichting onbekend;2021;7
7204;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Onderwijsrichting onbekend;2022;5
7205;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Onderwijsrichting onbekend;2023;8
7206;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2021;49
7207;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2022;41
7208;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren minder dan 7 uur per week;2023;42
7209;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2021;44
7210;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2022;47
7211;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 7 tot 13 uur per week;2023;45
7212;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2021;18
7213;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2022;21
7214;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 13 tot 19 uur per week;2023;15
7215;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2021;22
7216;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2022;22
7217;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 19 tot 25 uur per week;2023;21
7218;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2021;67
7219;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2022;71
7220;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren 25 of meer uur per week;2023;72
7221;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren onbekend;2021;17
7222;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren onbekend;2022;22
7223;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt formeel onderwijs;Lesuren onbekend;2023;24
7224;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Totaal personen;2021;276
7225;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Totaal personen;2022;263
7226;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Totaal personen;2023;245
7227;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2021;0
7228;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2022;0
7229;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt bekostigd onderwijs;2023;0
7230;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2021;276
7231;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2022;263
7232;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt niet-bekostigd onderwijs;2023;245
7233;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2021;0
7234;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2022;0
7235;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Volgt onderwijs, bekostiging onbekend;2023;0
7236;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2021;84
