ID;Besteding;CPIReeksen;Perioden;Prijsindexcijfers_1;Maandmutatie_2;Jaarmutatie_3;Wegingscoefficienten_4
3136;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 april;109.6;1.2;3.0;4884
3137;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 mei;109.9;0.3;3.3;4884
3138;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 juni;110.2;0.3;3.7;4884
3139;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 juli;111.7;1.4;3.2;4884
3140;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 augustus;111.9;0.2;3.6;4884
3141;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 september;111.0;-0.8;3.8;4884
3142;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 oktober;111.7;0.6;3.5;4884
3143;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 november;110.2;-1.3;3.4;4884
3144;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999 december;110.5;0.3;2.8;4884
3145;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;1999;110.1;;3.1;4884
3146;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 januari;110.5;0.0;2.5;4884
3147;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 februari;111.3;0.7;2.6;4884
3148;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 maart;111.9;0.5;3.3;4884
3149;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 april;112.9;0.9;3.0;4884
3150;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 mei;113.2;0.3;3.0;4884
3151;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 juni;113.5;0.3;3.0;4884
3152;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 juli;115.3;1.6;3.2;4884
3153;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 augustus;115.3;0.0;3.0;4884
3154;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 september;114.9;-0.3;3.5;4884
3155;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 oktober;115.3;0.3;3.2;4884
3156;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 november;113.7;-1.4;3.2;4884
3157;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000 december;114.2;0.4;3.3;4884
3158;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2000;113.5;;3.1;4884
3159;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 januari;115.9;1.5;4.9;4884
3160;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 februari;116.7;0.7;4.9;4884
3161;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 maart;117.3;0.5;4.8;4884
3162;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 april;118.7;1.2;5.1;4884
3163;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 mei;119.5;0.7;5.6;4884
3164;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 juni;119.9;0.3;5.6;4884
3165;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 juli;121.8;1.6;5.6;4884
3166;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 augustus;122.2;0.3;6.0;4884
3167;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 september;121.8;-0.3;6.0;4884
3168;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 oktober;121.4;-0.3;5.3;4884
3169;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 november;120.1;-1.1;5.6;4884
3170;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001 december;120.6;0.4;5.6;4884
3171;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2001;119.7;;5.5;4884
3172;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 januari;123.4;2.3;6.5;4884
3173;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 februari;124.9;1.2;7.0;4884
3174;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 maart;125.5;0.5;7.0;4884
3175;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 april;126.7;1.0;6.7;4884
3176;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 mei;127.2;0.4;6.4;4884
3177;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 juni;127.6;0.3;6.4;4884
3178;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 juli;129.3;1.3;6.2;4884
3179;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 augustus;130.0;0.5;6.4;4884
3180;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 september;129.1;-0.7;6.0;4884
3181;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 oktober;128.2;-0.7;5.6;4884
3182;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 november;126.8;-1.1;5.6;4884
3183;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002 december;127.2;0.3;5.5;4884
3184;11  Hotel, café's en restaurants;CPI werknemers met laag inkomen;2002;127.2;;6.3;4884
3185;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 januari;100.4;;;6062
3186;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 februari;100.7;0.3;;6062
3187;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 maart;101.2;0.5;;6062
3188;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 april;101.6;0.4;;6062
3189;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 mei;102.8;1.2;;6062
3190;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 juni;102.7;-0.1;;6062
3191;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 juli;103.5;0.8;;6062
3192;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 augustus;103.6;0.1;;6062
3193;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 september;102.8;-0.8;;6062
3194;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 oktober;103.5;0.7;;6062
3195;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 november;102.6;-0.9;;6062
3196;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996 december;102.9;0.3;;6062
3197;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1996;102.4;;;6062
3198;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 januari;102.8;-0.1;2.4;6062
3199;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 februari;103.3;0.5;2.6;6062
3200;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 maart;103.5;0.2;2.3;6062
3201;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 april;103.8;0.3;2.2;6062
3202;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 mei;105.1;1.3;2.2;6062
3203;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 juni;105.2;0.1;2.4;6062
3204;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 juli;106.4;1.1;2.8;6062
3205;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 augustus;106.1;-0.3;2.4;6062
3206;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 september;105.2;-0.8;2.3;6062
3207;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 oktober;105.8;0.6;2.2;6062
3208;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 november;105.3;-0.5;2.6;6062
3209;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997 december;105.4;0.1;2.4;6062
3210;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1997;104.8;;2.3;6062
3211;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 januari;105.6;0.2;2.7;6062
3212;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 februari;106.1;0.5;2.7;6062
3213;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 maart;106.2;0.1;2.6;6062
3214;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 april;106.2;0.0;2.3;6062
3215;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 mei;106.2;0.0;1.0;6062
3216;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 juni;106.2;0.0;1.0;6062
3217;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 juli;107.5;1.2;1.0;6062
3218;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 augustus;107.5;0.0;1.3;6062
3219;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 september;106.8;-0.7;1.5;6062
3220;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 oktober;107.6;0.7;1.7;6062
3221;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 november;106.7;-0.8;1.3;6062
3222;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998 december;107.3;0.6;1.8;6062
3223;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1998;106.7;;1.8;6062
3224;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 januari;107.7;0.4;2.0;6062
3225;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 februari;108.2;0.5;2.0;6062
3226;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 maart;108.1;-0.1;1.8;6062
3227;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 april;109.3;1.1;2.9;6062
3228;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 mei;109.4;0.1;3.0;6062
3229;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 juni;109.8;0.4;3.4;6062
3230;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 juli;110.9;1.0;3.2;6062
3231;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 augustus;111.1;0.2;3.3;6062
3232;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 september;110.9;-0.2;3.8;6062
3233;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 oktober;111.5;0.5;3.6;6062
3234;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 november;110.0;-1.3;3.1;6062
3235;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999 december;110.2;0.2;2.7;6062
3236;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;1999;109.8;;2.9;6062
3237;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 januari;110.2;0.0;2.3;6062
3238;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 februari;111.0;0.7;2.6;6062
3239;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 maart;111.6;0.5;3.2;6062
3240;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 april;112.5;0.8;2.9;6062
3241;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 mei;112.6;0.1;2.9;6062
3242;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 juni;113.0;0.4;2.9;6062
3243;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 juli;114.4;1.2;3.2;6062
3244;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 augustus;114.6;0.2;3.2;6062
3245;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 september;114.7;0.1;3.4;6062
3246;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 oktober;115.1;0.3;3.2;6062
3247;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 november;113.6;-1.3;3.3;6062
3248;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000 december;113.8;0.2;3.3;6062
3249;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2000;113.1;;3.0;6062
3250;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 januari;115.5;1.5;4.8;6062
3251;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 februari;116.2;0.6;4.7;6062
3252;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 maart;116.8;0.5;4.7;6062
3253;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 april;117.9;0.9;4.8;6062
3254;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 mei;118.7;0.7;5.4;6062
3255;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 juni;118.9;0.2;5.2;6062
3256;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 juli;120.6;1.4;5.4;6062
3257;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 augustus;121.4;0.7;5.9;6062
3258;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 september;121.4;0.0;5.8;6062
3259;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 oktober;120.4;-0.8;4.6;6062
3260;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 november;119.5;-0.7;5.2;6062
3261;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001 december;119.7;0.2;5.2;6062
3262;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2001;118.9;;5.1;6062
3263;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 januari;122.3;2.2;5.9;6062
3264;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 februari;123.7;1.1;6.5;6062
3265;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 maart;124.3;0.5;6.4;6062
3266;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 april;125.2;0.7;6.2;6062
3267;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 mei;125.8;0.5;6.0;6062
3268;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 juni;126.2;0.3;6.1;6062
3269;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 juli;127.6;1.1;5.8;6062
3270;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 augustus;128.5;0.7;5.8;6062
3271;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 september;128.3;-0.2;5.7;6062
3272;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 oktober;126.9;-1.1;5.4;6062
3273;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 november;125.8;-0.9;5.3;6062
3274;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002 december;126.1;0.2;5.3;6062
3275;11  Hotel, café's en restaurants;CPI werknemers met hoog inkomen;2002;125.9;;5.9;6062
3276;12  Diverse goederen en diensten;CPI alle huishoudens;1996 januari;100.8;;;6293
3277;12  Diverse goederen en diensten;CPI alle huishoudens;1996 februari;100.8;0.0;;6293
3278;12  Diverse goederen en diensten;CPI alle huishoudens;1996 maart;100.3;-0.5;;6293
3279;12  Diverse goederen en diensten;CPI alle huishoudens;1996 april;100.6;0.3;;6293
3280;12  Diverse goederen en diensten;CPI alle huishoudens;1996 mei;100.5;-0.1;;6293
3281;12  Diverse goederen en diensten;CPI alle huishoudens;1996 juni;100.6;0.1;;6293
3282;12  Diverse goederen en diensten;CPI alle huishoudens;1996 juli;100.4;-0.2;;6293
3283;12  Diverse goederen en diensten;CPI alle huishoudens;1996 augustus;100.3;-0.1;;6293
3284;12  Diverse goederen en diensten;CPI alle huishoudens;1996 september;100.3;0.0;;6293
3285;12  Diverse goederen en diensten;CPI alle huishoudens;1996 oktober;100.3;0.0;;6293
3286;12  Diverse goederen en diensten;CPI alle huishoudens;1996 november;100.2;-0.1;;6293
3287;12  Diverse goederen en diensten;CPI alle huishoudens;1996 december;100.3;0.1;;6293
3288;12  Diverse goederen en diensten;CPI alle huishoudens;1996;100.5;;;6293
3289;12  Diverse goederen en diensten;CPI alle huishoudens;1997 januari;100.8;0.5;0.0;6293
3290;12  Diverse goederen en diensten;CPI alle huishoudens;1997 februari;101.0;0.2;0.2;6293
3291;12  Diverse goederen en diensten;CPI alle huishoudens;1997 maart;101.1;0.1;0.8;6293
3292;12  Diverse goederen en diensten;CPI alle huishoudens;1997 april;101.2;0.1;0.6;6293
3293;12  Diverse goederen en diensten;CPI alle huishoudens;1997 mei;101.2;0.0;0.7;6293
3294;12  Diverse goederen en diensten;CPI alle huishoudens;1997 juni;101.1;-0.1;0.5;6293
3295;12  Diverse goederen en diensten;CPI alle huishoudens;1997 juli;101.1;0.0;0.7;6293
3296;12  Diverse goederen en diensten;CPI alle huishoudens;1997 augustus;101.3;0.2;1.0;6293
3297;12  Diverse goederen en diensten;CPI alle huishoudens;1997 september;101.3;0.0;1.0;6293
3298;12  Diverse goederen en diensten;CPI alle huishoudens;1997 oktober;101.4;0.1;1.1;6293
3299;12  Diverse goederen en diensten;CPI alle huishoudens;1997 november;101.5;0.1;1.3;6293
3300;12  Diverse goederen en diensten;CPI alle huishoudens;1997 december;101.5;0.0;1.2;6293
3301;12  Diverse goederen en diensten;CPI alle huishoudens;1997;101.2;;0.7;6293
3302;12  Diverse goederen en diensten;CPI alle huishoudens;1998 januari;101.8;0.3;1.0;6293
3303;12  Diverse goederen en diensten;CPI alle huishoudens;1998 februari;101.9;0.1;0.9;6293
3304;12  Diverse goederen en diensten;CPI alle huishoudens;1998 maart;101.9;0.0;0.8;6293
3305;12  Diverse goederen en diensten;CPI alle huishoudens;1998 april;102.0;0.1;0.8;6293
3306;12  Diverse goederen en diensten;CPI alle huishoudens;1998 mei;102.1;0.1;0.9;6293
3307;12  Diverse goederen en diensten;CPI alle huishoudens;1998 juni;102.3;0.2;1.2;6293
3308;12  Diverse goederen en diensten;CPI alle huishoudens;1998 juli;102.5;0.2;1.4;6293
3309;12  Diverse goederen en diensten;CPI alle huishoudens;1998 augustus;102.5;0.0;1.2;6293
3310;12  Diverse goederen en diensten;CPI alle huishoudens;1998 september;102.7;0.2;1.4;6293
3311;12  Diverse goederen en diensten;CPI alle huishoudens;1998 oktober;102.8;0.1;1.4;6293
3312;12  Diverse goederen en diensten;CPI alle huishoudens;1998 november;102.8;0.0;1.3;6293
3313;12  Diverse goederen en diensten;CPI alle huishoudens;1998 december;103.0;0.2;1.5;6293
3314;12  Diverse goederen en diensten;CPI alle huishoudens;1998;102.4;;1.2;6293
3315;12  Diverse goederen en diensten;CPI alle huishoudens;1999 januari;103.6;0.6;1.8;6293
3316;12  Diverse goederen en diensten;CPI alle huishoudens;1999 februari;103.7;0.1;1.8;6293
3317;12  Diverse goederen en diensten;CPI alle huishoudens;1999 maart;103.8;0.1;1.9;6293
3318;12  Diverse goederen en diensten;CPI alle huishoudens;1999 april;104.1;0.3;2.1;6293
3319;12  Diverse goederen en diensten;CPI alle huishoudens;1999 mei;104.1;0.0;2.0;6293
3320;12  Diverse goederen en diensten;CPI alle huishoudens;1999 juni;104.2;0.1;1.9;6293
3321;12  Diverse goederen en diensten;CPI alle huishoudens;1999 juli;104.3;0.1;1.8;6293
3322;12  Diverse goederen en diensten;CPI alle huishoudens;1999 augustus;104.4;0.1;1.9;6293
3323;12  Diverse goederen en diensten;CPI alle huishoudens;1999 september;104.4;0.0;1.7;6293
3324;12  Diverse goederen en diensten;CPI alle huishoudens;1999 oktober;104.8;0.4;1.9;6293
3325;12  Diverse goederen en diensten;CPI alle huishoudens;1999 november;105.3;0.5;2.4;6293
3326;12  Diverse goederen en diensten;CPI alle huishoudens;1999 december;105.2;-0.1;2.1;6293
3327;12  Diverse goederen en diensten;CPI alle huishoudens;1999;104.3;;1.9;6293
3328;12  Diverse goederen en diensten;CPI alle huishoudens;2000 januari;105.8;0.6;2.1;6293
3329;12  Diverse goederen en diensten;CPI alle huishoudens;2000 februari;105.6;-0.2;1.8;6293
3330;12  Diverse goederen en diensten;CPI alle huishoudens;2000 maart;105.7;0.1;1.8;6293
3331;12  Diverse goederen en diensten;CPI alle huishoudens;2000 april;106.1;0.4;1.9;6293
3332;12  Diverse goederen en diensten;CPI alle huishoudens;2000 mei;106.2;0.1;2.0;6293
3333;12  Diverse goederen en diensten;CPI alle huishoudens;2000 juni;106.2;0.0;1.9;6293
3334;12  Diverse goederen en diensten;CPI alle huishoudens;2000 juli;106.4;0.2;2.0;6293
3335;12  Diverse goederen en diensten;CPI alle huishoudens;2000 augustus;106.5;0.1;2.0;6293
3336;12  Diverse goederen en diensten;CPI alle huishoudens;2000 september;106.6;0.1;2.1;6293
3337;12  Diverse goederen en diensten;CPI alle huishoudens;2000 oktober;107.0;0.4;2.1;6293
3338;12  Diverse goederen en diensten;CPI alle huishoudens;2000 november;107.1;0.1;1.7;6293
3339;12  Diverse goederen en diensten;CPI alle huishoudens;2000 december;107.4;0.3;2.1;6293
3340;12  Diverse goederen en diensten;CPI alle huishoudens;2000;106.4;;2.0;6293
3341;12  Diverse goederen en diensten;CPI alle huishoudens;2001 januari;109.3;1.8;3.3;6293
3342;12  Diverse goederen en diensten;CPI alle huishoudens;2001 februari;109.6;0.3;3.8;6293
3343;12  Diverse goederen en diensten;CPI alle huishoudens;2001 maart;110.0;0.4;4.1;6293
3344;12  Diverse goederen en diensten;CPI alle huishoudens;2001 april;110.4;0.4;4.1;6293
3345;12  Diverse goederen en diensten;CPI alle huishoudens;2001 mei;110.8;0.4;4.3;6293
3346;12  Diverse goederen en diensten;CPI alle huishoudens;2001 juni;110.7;-0.1;4.2;6293
3347;12  Diverse goederen en diensten;CPI alle huishoudens;2001 juli;111.3;0.5;4.6;6293
3348;12  Diverse goederen en diensten;CPI alle huishoudens;2001 augustus;111.4;0.1;4.6;6293
3349;12  Diverse goederen en diensten;CPI alle huishoudens;2001 september;111.6;0.2;4.7;6293
3350;12  Diverse goederen en diensten;CPI alle huishoudens;2001 oktober;112.0;0.4;4.7;6293
3351;12  Diverse goederen en diensten;CPI alle huishoudens;2001 november;112.5;0.4;5.0;6293
3352;12  Diverse goederen en diensten;CPI alle huishoudens;2001 december;112.5;0.0;4.7;6293
3353;12  Diverse goederen en diensten;CPI alle huishoudens;2001;111.0;;4.3;6293
3354;12  Diverse goederen en diensten;CPI alle huishoudens;2002 januari;114.7;2.0;4.9;6293
3355;12  Diverse goederen en diensten;CPI alle huishoudens;2002 februari;114.8;0.1;4.7;6293
3356;12  Diverse goederen en diensten;CPI alle huishoudens;2002 maart;114.8;0.0;4.4;6293
3357;12  Diverse goederen en diensten;CPI alle huishoudens;2002 april;115.4;0.5;4.5;6293
3358;12  Diverse goederen en diensten;CPI alle huishoudens;2002 mei;115.8;0.3;4.5;6293
3359;12  Diverse goederen en diensten;CPI alle huishoudens;2002 juni;116.0;0.2;4.8;6293
3360;12  Diverse goederen en diensten;CPI alle huishoudens;2002 juli;116.1;0.1;4.3;6293
3361;12  Diverse goederen en diensten;CPI alle huishoudens;2002 augustus;116.1;0.0;4.2;6293
3362;12  Diverse goederen en diensten;CPI alle huishoudens;2002 september;116.2;0.1;4.1;6293
3363;12  Diverse goederen en diensten;CPI alle huishoudens;2002 oktober;116.0;-0.2;3.6;6293
3364;12  Diverse goederen en diensten;CPI alle huishoudens;2002 november;116.2;0.2;3.3;6293
3365;12  Diverse goederen en diensten;CPI alle huishoudens;2002 december;116.2;0.0;3.3;6293
3366;12  Diverse goederen en diensten;CPI alle huishoudens;2002;115.7;;4.2;6293
3367;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 januari;100.6;;;6253
3368;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 februari;100.6;0.0;;6253
3369;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 maart;100.2;-0.4;;6253
3370;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 april;100.5;0.3;;6253
3371;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 mei;100.4;-0.1;;6253
3372;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 juni;100.4;0.0;;6253
3373;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 juli;100.3;-0.1;;6253
3374;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 augustus;100.0;-0.3;;6253
3375;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 september;100.0;0.0;;6253
3376;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 oktober;100.0;0.0;;6253
3377;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 november;99.8;-0.2;;6253
3378;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996 december;99.9;0.1;;6253
3379;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1996;100.2;;;6253
3380;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 januari;100.3;0.4;-0.3;6253
3381;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 februari;100.6;0.3;0.0;6253
3382;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 maart;100.7;0.1;0.5;6253
3383;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 april;100.8;0.1;0.3;6253
3384;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 mei;100.8;0.0;0.4;6253
3385;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 juni;100.8;0.0;0.4;6253
3386;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 juli;100.8;0.0;0.5;6253
3387;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 augustus;100.9;0.1;0.9;6253
3388;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 september;101.0;0.1;1.0;6253
3389;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 oktober;101.1;0.1;1.1;6253
3390;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 november;101.2;0.1;1.4;6253
3391;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997 december;101.2;0.0;1.3;6253
3392;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1997;100.8;;0.6;6253
3393;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 januari;101.5;0.3;1.2;6253
3394;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 februari;101.7;0.2;1.1;6253
3395;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 maart;101.7;0.0;1.0;6253
3396;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 april;101.7;0.0;0.9;6253
3397;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 mei;101.9;0.2;1.1;6253
3398;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 juni;102.2;0.3;1.4;6253
3399;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 juli;102.4;0.2;1.6;6253
3400;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 augustus;102.5;0.1;1.6;6253
3401;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 september;102.7;0.2;1.7;6253
3402;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 oktober;102.8;0.1;1.7;6253
3403;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 november;102.8;0.0;1.6;6253
3404;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998 december;103.0;0.2;1.8;6253
3405;12  Diverse goederen en diensten;CPI werknemers met laag inkomen;1998;102.2;;1.4;6253
