ID;EigenaarOfHuurder;Huishoudkenmerken;Woningkenmerken;Marges;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
9456;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Waarde;2002;97.6;91.4
9457;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Waarde;2006;98.4;91.7
9458;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Waarde;2009;98.0;90.1
9459;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Waarde;2012;96.5;91.3
9460;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Waarde;2015;97.1;90.6
9461;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Waarde;2018;95.2;91.8
9462;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Waarde;2021;96.9;91.4
9463;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Waarde;2024;95.9;92.7
9464;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2002;96.7;90.0
9465;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2006;97.7;90.2
9466;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2009;97.1;88.5
9467;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2012;95.5;89.9
9468;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2015;96.3;89.1
9469;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2018;94.0;90.4
9470;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2021;95.7;89.7
9471;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Ondergrens 95%-interval;2024;94.4;90.9
9472;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2002;98.2;92.6
9473;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2006;98.9;93.1
9474;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2009;98.6;91.5
9475;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2012;97.3;92.6
9476;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2015;97.8;91.9
9477;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2018;96.1;92.9
9478;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2021;97.8;92.9
9479;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: vrijstaande woning;Bovengrens 95%-interval;2024;97.0;94.2
9480;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Waarde;2002;96.8;91.3
9481;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Waarde;2006;96.4;90.8
9482;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Waarde;2009;96.3;91.0
9483;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Waarde;2012;95.3;91.2
9484;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Waarde;2015;95.1;89.3
9485;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Waarde;2018;92.8;89.8
9486;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Waarde;2021;95.0;90.2
9487;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Waarde;2024;93.0;91.9
9488;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2002;95.8;89.8
9489;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2006;95.2;89.1
9490;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2009;95.1;89.4
9491;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2012;94.1;89.6
9492;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2015;93.9;87.6
9493;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2018;91.4;88.2
9494;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2021;93.3;88.2
9495;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Ondergrens 95%-interval;2024;91.0;89.9
9496;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2002;97.5;92.6
9497;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2006;97.3;92.2
9498;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2009;97.2;92.4
9499;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2012;96.3;92.6
9500;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2015;96.1;90.8
9501;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2018;94.0;91.1
9502;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2021;96.2;91.9
9503;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;2024;94.5;93.6
9504;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Waarde;2002;92.4;85.2
9505;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Waarde;2006;91.7;85.4
9506;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Waarde;2009;90.6;83.4
9507;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Waarde;2012;89.7;83.3
9508;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Waarde;2015;87.5;79.2
9509;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Waarde;2018;83.6;83.2
9510;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Waarde;2021;85.2;81.2
9511;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Waarde;2024;82.4;78.5
9512;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2002;91.0;83.3
9513;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2006;90.0;83.3
9514;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2009;88.9;81.2
9515;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2012;87.8;81.1
9516;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2015;85.3;76.7
9517;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2018;81.4;81.1
9518;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2021;82.7;78.6
9519;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Ondergrens 95%-interval;2024;79.3;75.2
9520;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2002;93.5;86.8
9521;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2006;93.2;87.2
9522;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2009;92.1;85.3
9523;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2012;91.3;85.3
9524;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2015;89.4;81.5
9525;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2018;85.5;85.2
9526;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2021;87.4;83.6
9527;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins hoekwoning;Bovengrens 95%-interval;2024;85.1;81.4
9528;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Waarde;2002;91.2;84.8
9529;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Waarde;2006;90.9;85.5
9530;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Waarde;2009;90.3;82.6
9531;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Waarde;2012;89.4;84.0
9532;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Waarde;2015;86.5;80.7
9533;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Waarde;2018;82.7;82.1
9534;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Waarde;2021;83.5;83.1
9535;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Waarde;2024;81.7;80.8
9536;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2002;90.2;83.6
9537;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2006;89.7;84.1
9538;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2009;89.1;81.2
9539;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2012;88.2;82.6
9540;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2015;85.1;79.3
9541;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2018;81.2;80.7
9542;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2021;81.8;81.4
9543;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Ondergrens 95%-interval;2024;79.6;78.8
9544;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2002;92.1;86.0
9545;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2006;91.9;86.8
9546;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2009;91.3;83.9
9547;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2012;90.5;85.3
9548;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2015;87.7;82.1
9549;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2018;84.0;83.4
9550;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2021;85.1;84.7
9551;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezins tussenwoning;Bovengrens 95%-interval;2024;83.5;82.7
9552;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Waarde;2002;80.5;76.5
9553;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Waarde;2006;81.4;78.7
9554;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Waarde;2009;82.4;77.7
9555;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Waarde;2012;80.8;78.2
9556;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Waarde;2015;78.6;76.1
9557;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Waarde;2018;75.4;76.2
9558;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Waarde;2021;74.4;76.8
9559;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Waarde;2024;75.2;77.8
9560;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2002;78.9;74.8
9561;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2006;79.8;77.0
9562;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2009;81.0;76.1
9563;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2012;79.2;76.5
9564;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2015;76.9;74.4
9565;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2018;73.6;74.5
9566;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2021;72.3;74.8
9567;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Ondergrens 95%-interval;2024;72.9;75.6
9568;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2002;82.1;78.0
9569;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2006;82.9;80.3
9570;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2009;83.7;79.1
9571;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2012;82.4;79.8
9572;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2015;80.2;77.7
9573;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2018;77.1;77.8
9574;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2021;76.5;78.7
9575;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen;Bovengrens 95%-interval;2024;77.3;79.8
9576;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Waarde;2002;82.6;80.2
9577;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Waarde;2006;80.1;80.3
9578;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Waarde;2009;80.3;77.0
9579;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Waarde;2012;79.4;78.3
9580;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Waarde;2015;72.8;74.7
9581;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Waarde;2018;67.7;72.1
9582;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Waarde;2021;64.9;74.4
9583;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Waarde;2024;68.4;75.2
9584;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2002;81.1;78.7
9585;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2006;78.3;78.6
9586;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2009;78.7;75.2
9587;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2012;77.6;76.5
9588;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2015;70.3;72.3
9589;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2018;65.0;69.5
9590;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2021;61.6;71.4
9591;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Ondergrens 95%-interval;2024;64.9;71.9
9592;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2002;84.0;81.7
9593;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2006;81.8;82.0
9594;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2009;81.9;78.6
9595;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2012;81.1;80.0
9596;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2015;75.2;77.0
9597;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2018;70.3;74.5
9598;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2021;68.1;77.2
9599;Totaal;Woonduur: 10 tot 20 jaar;Minder dan 75 m²;Bovengrens 95%-interval;2024;71.8;78.3
9600;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Waarde;2002;85.4;80.8
9601;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Waarde;2006;88.0;82.8
9602;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Waarde;2009;87.5;81.2
9603;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Waarde;2012;86.9;83.0
9604;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Waarde;2015;82.9;77.7
9605;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Waarde;2018;79.4;79.0
9606;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Waarde;2021;77.6;78.6
9607;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Waarde;2024;75.1;76.8
9608;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Ondergrens 95%-interval;2002;83.6;78.9
9609;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Ondergrens 95%-interval;2006;86.2;80.8
9610;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Ondergrens 95%-interval;2009;85.9;79.4
9611;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Ondergrens 95%-interval;2012;85.1;81.1
9612;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Ondergrens 95%-interval;2015;81.2;75.9
9613;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Ondergrens 95%-interval;2018;77.6;77.3
9614;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Ondergrens 95%-interval;2021;75.3;76.4
9615;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Ondergrens 95%-interval;2024;72.6;74.3
9616;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Bovengrens 95%-interval;2002;87.0;82.6
9617;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Bovengrens 95%-interval;2006;89.6;84.6
9618;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Bovengrens 95%-interval;2009;88.9;82.9
9619;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Bovengrens 95%-interval;2012;88.5;84.7
9620;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Bovengrens 95%-interval;2015;84.5;79.4
9621;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Bovengrens 95%-interval;2018;81.1;80.6
9622;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Bovengrens 95%-interval;2021;79.7;80.6
9623;Totaal;Woonduur: 10 tot 20 jaar;75 tot 100 m²;Bovengrens 95%-interval;2024;77.5;79.1
9624;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Waarde;2002;94.3;85.8
9625;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Waarde;2006;93.2;87.2
9626;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Waarde;2009;93.2;85.3
9627;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Waarde;2012;91.3;85.6
9628;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Waarde;2015;90.0;83.2
9629;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Waarde;2018;86.3;84.9
9630;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Waarde;2021;88.9;84.4
9631;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Waarde;2024;86.4;83.7
9632;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Ondergrens 95%-interval;2002;93.4;84.5
9633;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Ondergrens 95%-interval;2006;92.2;85.9
9634;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Ondergrens 95%-interval;2009;92.2;84.0
9635;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Ondergrens 95%-interval;2012;90.3;84.3
9636;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Ondergrens 95%-interval;2015;89.0;82.0
9637;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Ondergrens 95%-interval;2018;85.2;83.8
9638;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Ondergrens 95%-interval;2021;87.7;83.0
9639;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Ondergrens 95%-interval;2024;84.8;82.1
9640;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Bovengrens 95%-interval;2002;95.0;86.9
9641;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Bovengrens 95%-interval;2006;94.1;88.4
9642;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Bovengrens 95%-interval;2009;94.0;86.5
9643;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Bovengrens 95%-interval;2012;92.3;86.8
9644;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Bovengrens 95%-interval;2015;91.0;84.3
9645;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Bovengrens 95%-interval;2018;87.4;85.9
9646;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Bovengrens 95%-interval;2021;90.0;85.7
9647;Totaal;Woonduur: 10 tot 20 jaar;100 tot 150 m²;Bovengrens 95%-interval;2024;87.8;85.2
9648;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Waarde;2002;96.6;89.9
9649;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Waarde;2006;96.8;88.9
9650;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Waarde;2009;97.3;89.5
9651;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Waarde;2012;96.3;89.6
9652;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Waarde;2015;97.2;89.8
9653;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Waarde;2018;96.0;91.8
9654;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Waarde;2021;97.0;91.4
9655;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Waarde;2024;96.3;92.2
9656;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Ondergrens 95%-interval;2002;95.9;88.8
9657;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Ondergrens 95%-interval;2006;96.1;87.6
9658;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Ondergrens 95%-interval;2009;96.6;88.3
9659;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Ondergrens 95%-interval;2012;95.5;88.5
9660;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Ondergrens 95%-interval;2015;96.4;88.5
9661;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Ondergrens 95%-interval;2018;95.1;90.7
9662;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Ondergrens 95%-interval;2021;96.1;90.0
9663;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Ondergrens 95%-interval;2024;95.2;90.7
9664;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Bovengrens 95%-interval;2002;97.2;90.8
9665;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Bovengrens 95%-interval;2006;97.4;90.0
9666;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Bovengrens 95%-interval;2009;97.8;90.5
9667;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Bovengrens 95%-interval;2012;96.9;90.7
9668;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Bovengrens 95%-interval;2015;97.8;91.0
9669;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Bovengrens 95%-interval;2018;96.7;92.8
9670;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Bovengrens 95%-interval;2021;97.8;92.6
9671;Totaal;Woonduur: 10 tot 20 jaar;150 m² of meer;Bovengrens 95%-interval;2024;97.2;93.4
9672;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Waarde;2002;77.2;79.3
9673;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Waarde;2006;79.3;80.1
9674;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Waarde;2009;79.9;78.7
9675;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Waarde;2012;77.2;76.0
9676;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Waarde;2015;74.6;78.5
9677;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Waarde;2018;71.7;74.8
9678;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Waarde;2021;67.4;74.2
9679;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Waarde;2024;69.8;78.0
9680;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2002;73.6;75.9
9681;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2006;75.6;76.5
9682;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2009;76.6;75.3
9683;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2012;73.1;71.8
