ID;Geslacht;Onderwijssoort;Cluster;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholen_1
8446;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2015/'16;
8447;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2016/'17;
8448;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2017/'18;
8449;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2018/'19;
8450;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2019/'20;
8451;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2020/'21;
8452;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2021/'22;
8453;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2022/'23;
8454;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2023/'24;
8455;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Overijssel (PV);2024/'25;
8456;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2011/'12;
8457;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2012/'13;
8458;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2013/'14;
8459;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2014/'15;
8460;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2015/'16;
8461;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2016/'17;
8462;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2017/'18;
8463;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2018/'19;
8464;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2019/'20;
8465;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2020/'21;
8466;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2021/'22;
8467;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2022/'23;
8468;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2023/'24;
8469;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Flevoland (PV);2024/'25;
8470;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2011/'12;
8471;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2012/'13;
8472;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2013/'14;
8473;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2014/'15;
8474;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2015/'16;
8475;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2016/'17;
8476;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2017/'18;
8477;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2018/'19;
8478;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2019/'20;
8479;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2020/'21;
8480;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2021/'22;
8481;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2022/'23;
8482;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2023/'24;
8483;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gelderland (PV);2024/'25;
8484;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2011/'12;
8485;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2012/'13;
8486;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2013/'14;
8487;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2014/'15;
8488;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2015/'16;
8489;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2016/'17;
8490;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2017/'18;
8491;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2018/'19;
8492;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2019/'20;
8493;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2020/'21;
8494;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2021/'22;
8495;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2022/'23;
8496;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2023/'24;
8497;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (PV);2024/'25;
8498;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2011/'12;
8499;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2012/'13;
8500;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2013/'14;
8501;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2014/'15;
8502;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2015/'16;
8503;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2016/'17;
8504;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2017/'18;
8505;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2018/'19;
8506;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2019/'20;
8507;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2020/'21;
8508;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2021/'22;
8509;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2022/'23;
8510;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2023/'24;
8511;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Holland (PV);2024/'25;
8512;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2011/'12;
8513;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2012/'13;
8514;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2013/'14;
8515;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2014/'15;
8516;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2015/'16;
8517;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2016/'17;
8518;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2017/'18;
8519;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2018/'19;
8520;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2019/'20;
8521;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2020/'21;
8522;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2021/'22;
8523;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2022/'23;
8524;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2023/'24;
8525;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zuid-Holland (PV);2024/'25;
8526;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2011/'12;
8527;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2012/'13;
8528;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2013/'14;
8529;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2014/'15;
8530;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2015/'16;
8531;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2016/'17;
8532;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2017/'18;
8533;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2018/'19;
8534;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2019/'20;
8535;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2020/'21;
8536;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2021/'22;
8537;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2022/'23;
8538;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2023/'24;
8539;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Zeeland (PV);2024/'25;
8540;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2011/'12;
8541;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2012/'13;
8542;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2013/'14;
8543;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2014/'15;
8544;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2015/'16;
8545;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2016/'17;
8546;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2017/'18;
8547;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2018/'19;
8548;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2019/'20;
8549;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2020/'21;
8550;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2021/'22;
8551;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2022/'23;
8552;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2023/'24;
8553;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Noord-Brabant (PV);2024/'25;
8554;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2011/'12;
8555;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2012/'13;
8556;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2013/'14;
8557;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2014/'15;
8558;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2015/'16;
8559;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2016/'17;
8560;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2017/'18;
8561;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2018/'19;
8562;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2019/'20;
8563;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2020/'21;
8564;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2021/'22;
8565;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2022/'23;
8566;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2023/'24;
8567;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Limburg (PV);2024/'25;
8568;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2011/'12;
8569;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2012/'13;
8570;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2013/'14;
8571;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2014/'15;
8572;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2015/'16;
8573;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2016/'17;
8574;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2017/'18;
8575;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2018/'19;
8576;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2019/'20;
8577;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2020/'21;
8578;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2021/'22;
8579;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2022/'23;
8580;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2023/'24;
8581;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Niet in te delen (PV);2024/'25;
8582;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2011/'12;
8583;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2012/'13;
8584;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2013/'14;
8585;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2014/'15;
8586;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2015/'16;
8587;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2016/'17;
8588;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2017/'18;
8589;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2018/'19;
8590;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2019/'20;
8591;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2020/'21;
8592;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2021/'22;
8593;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2022/'23;
8594;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2023/'24;
8595;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Amsterdam;2024/'25;
8596;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2011/'12;
8597;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2012/'13;
8598;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2013/'14;
8599;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2014/'15;
8600;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2015/'16;
8601;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2016/'17;
8602;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2017/'18;
8603;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2018/'19;
8604;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2019/'20;
8605;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2020/'21;
8606;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2021/'22;
8607;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2022/'23;
8608;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2023/'24;
8609;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;'s-Gravenhage (gemeente);2024/'25;
8610;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2011/'12;
8611;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2012/'13;
8612;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2013/'14;
8613;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2014/'15;
8614;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2015/'16;
8615;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2016/'17;
8616;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2017/'18;
8617;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2018/'19;
