ID;Geslacht;Leeftijd;TypeInstelling;Zorgkenmerken;Diagnose;Perioden;GeslotenDBCS_1;GeopendeDBCS_2;LopendeDBCS_3
7722;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA2 Totaal veneus;2016;2895.0;1010.0;3070.0
7723;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA2 Totaal veneus;2017;470.0;450.0;565.0
7724;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA2 Totaal veneus;2018;380.0;365.0;465.0
7725;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA2 Totaal veneus;2019;440.0;455.0;540.0
7726;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA2 Totaal veneus;2020;115.0;15.0;115.0
7727;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA2 Totaal veneus;2021;480.0;720.0;720.0
7728;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2008;26395.0;26650.0;27365.0
7729;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2009;30720.0;31630.0;32600.0
7730;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2010;37830.0;38070.0;39950.0
7731;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2011;40550.0;41685.0;43940.0
7732;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2012;34290.0;42465.0;45565.0
7733;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2013;42120.0;43170.0;54145.0
7734;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2014;46230.0;48585.0;60390.0
7735;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2015;52875.0;51550.0;65440.0
7736;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2016;15590.0;3400.0;15875.0
7737;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2017;990.0;900.0;1200.0
7738;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2018;725.0;600.0;810.0
7739;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2019;560.0;585.0;690.0
7740;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2020;310.0;290.0;415.0
7741;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;RA3 Totaal organen musculoskeletaal;2021;560.0;615.0;720.0
7742;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2008;50935.0;50050.0;69990.0
7743;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2009;52910.0;54955.0;74010.0
7744;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2010;59650.0;60475.0;81570.0
7745;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2011;66615.0;68060.0;90200.0
7746;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2012;76665.0;102240.0;126205.0
7747;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2013;100805.0;116955.0;164245.0
7748;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2014;143190.0;147565.0;212085.0
7749;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2015;194895.0;175980.0;246210.0
7750;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2016;198330.0;199775.0;250635.0
7751;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2017;215660.0;219260.0;272730.0
7752;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2018;243260.0;251185.0;308210.0
7753;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2019;266490.0;269550.0;334430.0
7754;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2020;253885.0;253905.0;321780.0
7755;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN Totaal anesthesiologie;2021;277870.0;283975.0;351800.0
7756;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2008;4075.0;4000.0;5800.0
7757;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2009;4290.0;4340.0;6065.0
7758;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2010;4685.0;4680.0;6455.0
7759;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2011;5160.0;5365.0;7150.0
7760;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2012;6215.0;9510.0;11430.0
7761;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2013;9840.0;11445.0;16495.0
7762;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2014;14580.0;14670.0;21510.0
7763;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2015;20410.0;18760.0;25965.0
7764;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2016;20755.0;20885.0;26325.0
7765;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2017;23120.0;23430.0;29200.0
7766;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2018;25815.0;26475.0;32555.0
7767;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2019;27850.0;28140.0;34885.0
7768;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2020;25935.0;25605.0;32640.0
7769;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN1 Totaal cervicale aandoeningen;2021;27805.0;28425.0;35125.0
7770;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2008;18470.0;17270.0;24690.0
7771;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2009;17320.0;18940.0;25160.0
7772;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2010;22420.0;22265.0;30105.0
7773;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2011;25335.0;26680.0;34395.0
7774;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2012;30080.0;45300.0;54030.0
7775;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2013;45335.0;55515.0;78420.0
7776;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2014;71305.0;74275.0;108390.0
7777;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2015;101115.0;89565.0;127510.0
7778;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2016;99060.0;99120.0;125275.0
7779;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2017;108765.0;110925.0;138275.0
7780;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2018;122025.0;125755.0;155260.0
7781;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2019;133140.0;134130.0;167355.0
7782;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2020;126060.0;126000.0;160210.0
7783;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN2 Totaal lumbale aandoeningen;2021;136480.0;138980.0;173110.0
7784;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2008;28385.0;28780.0;39500.0
7785;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2009;31300.0;31670.0;42785.0
7786;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2010;32545.0;33525.0;45010.0
7787;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2011;36125.0;36020.0;48655.0
7788;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2012;40370.0;47435.0;60745.0
7789;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2013;45630.0;50000.0;69325.0
7790;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2014;57305.0;58620.0;82185.0
7791;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2015;73370.0;67655.0;92735.0
7792;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2016;78515.0;79770.0;99035.0
7793;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2017;83780.0;84905.0;105255.0
7794;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2018;95420.0;98955.0;120395.0
7795;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2019;105505.0;107280.0;132190.0
7796;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2020;101885.0;102300.0;128935.0
7797;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AN3 Totaal overig anesthesiologie;2021;113585.0;116570.0;143565.0
7798;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2008;24495.0;27005.0;37660.0
7799;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2009;28110.0;28660.0;41820.0
7800;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2010;32025.0;30925.0;44640.0
7801;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2011;32205.0;32655.0;45020.0
7802;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2012;35885.0;37635.0;50270.0
7803;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2013;40425.0;38990.0;52285.0
7804;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2014;36015.0;38720.0;49885.0
7805;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2015;37300.0;34480.0;47010.0
7806;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2016;39285.0;40750.0;50455.0
7807;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2017;42440.0;42830.0;54025.0
7808;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2018;47275.0;48820.0;60400.0
7809;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2019;51120.0;51340.0;64460.0
7810;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2020;49665.0;49645.0;62980.0
7811;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG Totaal klinische genetica;2021;49920.0;49830.0;63140.0
7812;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2008;9500.0;10420.0;14710.0
7813;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2009;11180.0;11200.0;16415.0
7814;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2010;12205.0;11630.0;16865.0
7815;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2011;12610.0;12880.0;17440.0
7816;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2012;13635.0;14630.0;19435.0
7817;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2013;16560.0;16465.0;21780.0
7818;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2014;16105.0;16555.0;21460.0
7819;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2015;16095.0;15485.0;20355.0
7820;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2016;17020.0;17210.0;21525.0
7821;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2017;17085.0;16910.0;21270.0
7822;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2018;17805.0;18630.0;22810.0
7823;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2019;19740.0;19470.0;24470.0
7824;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2020;18600.0;18400.0;23130.0
7825;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG1 Totaal nieuwvormingen;2021;17590.0;17580.0;22110.0
7826;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2008;15000.0;16585.0;22945.0
7827;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2009;16930.0;17460.0;25410.0
7828;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2010;19815.0;19295.0;27775.0
7829;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2011;19595.0;19775.0;27580.0
7830;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2012;22245.0;23005.0;30835.0
7831;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2013;23860.0;22525.0;30505.0
7832;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2014;19915.0;22165.0;28425.0
7833;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2015;21205.0;18990.0;26655.0
7834;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2016;22265.0;23540.0;28930.0
7835;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2017;25355.0;25925.0;32755.0
7836;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2018;29470.0;30190.0;37590.0
7837;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2019;31380.0;31865.0;39985.0
7838;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2020;31065.0;31245.0;39850.0
7839;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;KG2 Totaal overig klinische genetica;2021;32330.0;32250.0;41030.0
7840;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2008;91540.0;80855.0;118620.0
7841;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2009;77330.0;91020.0;118105.0
7842;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2010;77765.0;88210.0;128985.0
7843;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2011;87840.0;100605.0;153565.0
7844;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2012;121610.0;118355.0;178900.0
7845;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2013;117330.0;119285.0;176450.0
7846;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2014;116790.0;124855.0;181810.0
7847;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2015;147090.0;123695.0;185365.0
7848;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2016;135580.0;136260.0;174535.0
7849;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2017;134635.0;133470.0;172620.0
7850;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2018;126680.0;123610.0;161580.0
7851;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2019;118390.0;114240.0;149125.0
7852;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2020;95630.0;95185.0;125900.0
7853;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU Totaal audiologie;2021;103595.0;103655.0;133910.0
7854;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2008;78800.0;69670.0;100840.0
7855;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2009;66195.0;78660.0;100700.0
7856;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2010;66000.0;74445.0;108950.0
7857;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2011;74135.0;83460.0;127645.0
7858;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2012;99490.0;96875.0;146570.0
7859;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2013;96320.0;97410.0;144410.0
7860;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2014;97600.0;104880.0;151880.0
7861;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2015;122970.0;102605.0;154695.0
7862;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2016;112935.0;113910.0;145530.0
7863;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2017;110760.0;109525.0;142230.0
7864;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2018;101650.0;97735.0;129195.0
7865;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2019;91215.0;87305.0;114835.0
7866;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2020;71820.0;71045.0;94655.0
7867;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU1 Totaal horen;2021;76025.0;75970.0;98795.0
7868;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2008;12735.0;11185.0;17785.0
7869;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2009;11135.0;12360.0;17405.0
7870;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2010;11765.0;13765.0;20035.0
7871;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2011;13705.0;17145.0;25920.0
7872;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2012;21760.0;20915.0;31770.0
7873;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2013;19865.0;20695.0;30625.0
7874;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2014;18145.0;18885.0;28615.0
7875;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2015;23090.0;20095.0;29425.0
7876;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2016;21835.0;21570.0;27995.0
7877;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2017;23130.0;23190.0;29435.0
7878;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2018;24240.0;25105.0;31410.0
7879;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2019;26465.0;26205.0;33380.0
7880;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2020;23275.0;23625.0;30535.0
7881;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU2 Totaal taal;2021;26885.0;27000.0;34265.0
7882;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2008;0.0;0.0;0.0
7883;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2009;0.0;0.0;0.0
7884;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2010;0.0;0.0;0.0
7885;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2011;0.0;0.0;0.0
7886;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2012;355.0;560.0;560.0
7887;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2013;1150.0;1180.0;1420.0
7888;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2014;1045.0;1090.0;1315.0
7889;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2015;1030.0;995.0;1240.0
7890;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2016;805.0;785.0;1010.0
7891;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2017;745.0;750.0;955.0
7892;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2018;795.0;770.0;975.0
7893;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2019;715.0;725.0;910.0
7894;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2020;540.0;515.0;710.0
7895;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;AU3 Totaal overig audiologie;2021;685.0;685.0;855.0
7896;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2008;;;
7897;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2009;;;
7898;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2010;;;
7899;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2011;;;
7900;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2012;;;
7901;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2013;15.0;30.0;30.0
7902;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2014;100.0;125.0;135.0
7903;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2015;140.0;150.0;180.0
7904;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2016;165.0;140.0;180.0
7905;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2017;60.0;55.0;70.0
7906;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2018;70.0;80.0;85.0
7907;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;GR Totaal geriatrische revalidatiezorg;2019;75.0;75.0;90.0
