ID;Geslacht;SamenstellingHuishouden;Regio;Bewoners_1
340;Totaal mannen en vrouwen;Kinderen;Gelderland;400793.0
341;Totaal mannen en vrouwen;Kinderen;Utrecht (provincie);192501.0
342;Totaal mannen en vrouwen;Kinderen;Noord-Holland;666244.0
343;Totaal mannen en vrouwen;Kinderen;Zuid-Holland;928970.0
344;Totaal mannen en vrouwen;Kinderen;Zeeland;116100.0
345;Totaal mannen en vrouwen;Kinderen;Noord-Brabant;467722.0
346;Totaal mannen en vrouwen;Kinderen;Limburg;282362.0
347;Totaal mannen en vrouwen;Kinderen;Gemeenten met meer dan 100000 inwoners;944900.0
348;Totaal mannen en vrouwen;Kinderen;Gemeenten met 50001 - 100000 inwoners;377768.0
349;Totaal mannen en vrouwen;Kinderen;Gemeenten met 20001 - 50000 inwoners;435164.0
350;Totaal mannen en vrouwen;Kinderen;Gemeenten met 10001 - 20000 inwoners;574937.0
351;Totaal mannen en vrouwen;Kinderen;Gemeenten met 5001 - 10000 inwoners;606641.0
352;Totaal mannen en vrouwen;Kinderen;Gemeenten met 2001 - 5000 inwoners;617547.0
353;Totaal mannen en vrouwen;Kinderen;Gemeenten met 1001 - 2000 inwoners;176615.0
354;Totaal mannen en vrouwen;Kinderen;Gemeenten met 501 - 1000 inwoners;52401.0
355;Totaal mannen en vrouwen;Kinderen;Gemeenten met 500 of minder inwoners;5159.0
356;Totaal mannen en vrouwen;Kinderen;Amsterdam;319571.0
357;Totaal mannen en vrouwen;Kinderen;Rotterdam;272830.0
358;Totaal mannen en vrouwen;Kinderen;'s-Gravenhage;183428.0
359;Totaal mannen en vrouwen;Kinderen;Utrecht;71270.0
360;Totaal mannen en vrouwen;Kinderen;Haarlem;51558.0
361;Totaal mannen en vrouwen;Kinderen;Groningen;46243.0
362;Totaal mannen en vrouwen;Kinderen;Eindhoven;47407.0
363;Totaal mannen en vrouwen;Kinderen;Nijmegen;38362.0
364;Totaal mannen en vrouwen;Kinderen;Tilburg;40240.0
365;Totaal mannen en vrouwen;Kinderen;Arnhem;34595.0
366;Totaal mannen en vrouwen;Kinderen;Leiden;33040.0
367;Totaal mannen en vrouwen;Kinderen;Maastricht;28653.0
368;Totaal mannen en vrouwen;Kinderen;Apeldoorn;27845.0
369;Totaal mannen en vrouwen;Kinderen;Hilversum;25376.0
370;Totaal mannen en vrouwen;Kinderen;Dordrecht;26236.0
371;Totaal mannen en vrouwen;Kinderen;Schiedam;26952.0
372;Totaal mannen en vrouwen;Kinderen;Enschede;24629.0
373;Totaal mannen en vrouwen;Kinderen;Delft;24433.0
374;Totaal mannen en vrouwen;Kinderen;Leeuwarden;21088.0
375;Totaal mannen en vrouwen;Kinderen;Heerlen;23399.0
376;Totaal mannen en vrouwen;Kinderen;Breda;20735.0
377;Totaal mannen en vrouwen;Kinderen;'s-Hertogenbosch;20866.0
378;Totaal mannen en vrouwen;Kinderen;Velsen;20079.0
379;Totaal mannen en vrouwen;Kinderen;Emmen;23630.0
380;Totaal mannen en vrouwen;Kinderen;Zwolle;18894.0
381;Totaal mannen en vrouwen;Kinderen;Amersfoort;17858.0
382;Totaal mannen en vrouwen;Kinderen;Kerkrade;18768.0
383;Totaal mannen en vrouwen;Kinderen;Deventer;15700.0
384;Totaal mannen en vrouwen;Kinderen;Hengelo (O.);15971.0
385;Totaal mannen en vrouwen;Kinderen;Zaandam;15037.0
386;Totaal mannen en vrouwen;Kinderen;Almelo;15254.0
387;Totaal mannen en vrouwen;Kinderen;Lonneker;15501.0
388;Totaal mannen en vrouwen;Kinderen;Ede;15731.0
389;Totaal mannen en vrouwen;Kinderen;Helder (Den);12201.0
390;Totaal mannen en vrouwen;Kinderen;Gouda;13980.0
391;Totaal mannen en vrouwen;Kinderen;Alkmaar;12135.0
392;Totaal mannen en vrouwen;Kinderen;Vlaardingen;14902.0
393;Totaal mannen en vrouwen;Kinderen;Haarlemmermeer;14714.0
394;Totaal mannen en vrouwen;Kinderen;Helmond;13968.0
395;Totaal mannen en vrouwen;Kinderen;Bussum;11053.0
396;Totaal mannen en vrouwen;Kinderen;Zeist;10020.0
397;Totaal mannen en vrouwen;Kinderen;Rheden;10951.0
398;Totaal mannen en vrouwen;Kinderen;Venlo;11902.0
399;Totaal mannen en vrouwen;Kinderen;Roosendaal en Nispen;11214.0
400;Totaal mannen en vrouwen;Kinderen;Vlissingen;9275.0
401;Totaal mannen en vrouwen;Kinderen;Bergen op Zoom;10338.0
402;Totaal mannen en vrouwen;Personen in dienstbetrekking;Nederland;185572.0
403;Totaal mannen en vrouwen;Personen in dienstbetrekking;Groningen (provincie);11381.0
404;Totaal mannen en vrouwen;Personen in dienstbetrekking;Friesland;11927.0
405;Totaal mannen en vrouwen;Personen in dienstbetrekking;Drenthe;5226.0
406;Totaal mannen en vrouwen;Personen in dienstbetrekking;Overijssel;13234.0
407;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gelderland;24515.0
408;Totaal mannen en vrouwen;Personen in dienstbetrekking;Utrecht (provincie);11126.0
409;Totaal mannen en vrouwen;Personen in dienstbetrekking;Noord-Holland;31389.0
410;Totaal mannen en vrouwen;Personen in dienstbetrekking;Zuid-Holland;35898.0
411;Totaal mannen en vrouwen;Personen in dienstbetrekking;Zeeland;4871.0
412;Totaal mannen en vrouwen;Personen in dienstbetrekking;Noord-Brabant;21922.0
413;Totaal mannen en vrouwen;Personen in dienstbetrekking;Limburg;14083.0
414;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met meer dan 100000 inwoners;42095.0
415;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met 50001 - 100000 inwoners;16028.0
416;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met 20001 - 50000 inwoners;18764.0
417;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met 10001 - 20000 inwoners;33163.0
418;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met 5001 - 10000 inwoners;30552.0
419;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met 2001 - 5000 inwoners;31649.0
420;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met 1001 - 2000 inwoners;9261.0
421;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met 501 - 1000 inwoners;3650.0
422;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gemeenten met 500 of minder inwoners;410.0
423;Totaal mannen en vrouwen;Personen in dienstbetrekking;Amsterdam;14046.0
424;Totaal mannen en vrouwen;Personen in dienstbetrekking;Rotterdam;6336.0
425;Totaal mannen en vrouwen;Personen in dienstbetrekking;'s-Gravenhage;13189.0
426;Totaal mannen en vrouwen;Personen in dienstbetrekking;Utrecht;2927.0
427;Totaal mannen en vrouwen;Personen in dienstbetrekking;Haarlem;2510.0
428;Totaal mannen en vrouwen;Personen in dienstbetrekking;Groningen;3087.0
429;Totaal mannen en vrouwen;Personen in dienstbetrekking;Eindhoven;1908.0
430;Totaal mannen en vrouwen;Personen in dienstbetrekking;Nijmegen;2244.0
431;Totaal mannen en vrouwen;Personen in dienstbetrekking;Tilburg;1507.0
432;Totaal mannen en vrouwen;Personen in dienstbetrekking;Arnhem;2250.0
433;Totaal mannen en vrouwen;Personen in dienstbetrekking;Leiden;969.0
434;Totaal mannen en vrouwen;Personen in dienstbetrekking;Maastricht;1359.0
435;Totaal mannen en vrouwen;Personen in dienstbetrekking;Apeldoorn;1128.0
436;Totaal mannen en vrouwen;Personen in dienstbetrekking;Hilversum;1932.0
437;Totaal mannen en vrouwen;Personen in dienstbetrekking;Dordrecht;867.0
438;Totaal mannen en vrouwen;Personen in dienstbetrekking;Schiedam;324.0
439;Totaal mannen en vrouwen;Personen in dienstbetrekking;Enschede;967.0
440;Totaal mannen en vrouwen;Personen in dienstbetrekking;Delft;573.0
441;Totaal mannen en vrouwen;Personen in dienstbetrekking;Leeuwarden;1285.0
442;Totaal mannen en vrouwen;Personen in dienstbetrekking;Heerlen;1008.0
443;Totaal mannen en vrouwen;Personen in dienstbetrekking;Breda;1495.0
444;Totaal mannen en vrouwen;Personen in dienstbetrekking;'s-Hertogenbosch;984.0
445;Totaal mannen en vrouwen;Personen in dienstbetrekking;Velsen;398.0
446;Totaal mannen en vrouwen;Personen in dienstbetrekking;Emmen;479.0
447;Totaal mannen en vrouwen;Personen in dienstbetrekking;Zwolle;859.0
448;Totaal mannen en vrouwen;Personen in dienstbetrekking;Amersfoort;854.0
449;Totaal mannen en vrouwen;Personen in dienstbetrekking;Kerkrade;333.0
450;Totaal mannen en vrouwen;Personen in dienstbetrekking;Deventer;767.0
451;Totaal mannen en vrouwen;Personen in dienstbetrekking;Hengelo (O.);613.0
452;Totaal mannen en vrouwen;Personen in dienstbetrekking;Zaandam;334.0
453;Totaal mannen en vrouwen;Personen in dienstbetrekking;Almelo;628.0
454;Totaal mannen en vrouwen;Personen in dienstbetrekking;Lonneker;553.0
455;Totaal mannen en vrouwen;Personen in dienstbetrekking;Ede;775.0
456;Totaal mannen en vrouwen;Personen in dienstbetrekking;Helder (Den);240.0
457;Totaal mannen en vrouwen;Personen in dienstbetrekking;Gouda;433.0
458;Totaal mannen en vrouwen;Personen in dienstbetrekking;Alkmaar;653.0
459;Totaal mannen en vrouwen;Personen in dienstbetrekking;Vlaardingen;127.0
460;Totaal mannen en vrouwen;Personen in dienstbetrekking;Haarlemmermeer;329.0
461;Totaal mannen en vrouwen;Personen in dienstbetrekking;Helmond;430.0
462;Totaal mannen en vrouwen;Personen in dienstbetrekking;Bussum;1364.0
463;Totaal mannen en vrouwen;Personen in dienstbetrekking;Zeist;995.0
464;Totaal mannen en vrouwen;Personen in dienstbetrekking;Rheden;845.0
465;Totaal mannen en vrouwen;Personen in dienstbetrekking;Venlo;854.0
466;Totaal mannen en vrouwen;Personen in dienstbetrekking;Roosendaal en Nispen;538.0
467;Totaal mannen en vrouwen;Personen in dienstbetrekking;Vlissingen;222.0
468;Totaal mannen en vrouwen;Personen in dienstbetrekking;Bergen op Zoom;369.0
469;Totaal mannen en vrouwen;Overige leden der gezinnen;Nederland;417084.0
470;Totaal mannen en vrouwen;Overige leden der gezinnen;Groningen (provincie);17499.0
471;Totaal mannen en vrouwen;Overige leden der gezinnen;Friesland;16738.0
472;Totaal mannen en vrouwen;Overige leden der gezinnen;Drenthe;12764.0
473;Totaal mannen en vrouwen;Overige leden der gezinnen;Overijssel;39548.0
474;Totaal mannen en vrouwen;Overige leden der gezinnen;Gelderland;56021.0
475;Totaal mannen en vrouwen;Overige leden der gezinnen;Utrecht (provincie);20570.0
476;Totaal mannen en vrouwen;Overige leden der gezinnen;Noord-Holland;74370.0
477;Totaal mannen en vrouwen;Overige leden der gezinnen;Zuid-Holland;91173.0
478;Totaal mannen en vrouwen;Overige leden der gezinnen;Zeeland;11313.0
479;Totaal mannen en vrouwen;Overige leden der gezinnen;Noord-Brabant;47243.0
480;Totaal mannen en vrouwen;Overige leden der gezinnen;Limburg;29845.0
481;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met meer dan 100000 inwoners;112018.0
482;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met 50001 - 100000 inwoners;44697.0
483;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met 20001 - 50000 inwoners;44479.0
484;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met 10001 - 20000 inwoners;59004.0
485;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met 5001 - 10000 inwoners;67760.0
486;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met 2001 - 5000 inwoners;63523.0
487;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met 1001 - 2000 inwoners;19542.0
488;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met 501 - 1000 inwoners;5466.0
489;Totaal mannen en vrouwen;Overige leden der gezinnen;Gemeenten met 500 of minder inwoners;595.0
490;Totaal mannen en vrouwen;Overige leden der gezinnen;Amsterdam;38971.0
491;Totaal mannen en vrouwen;Overige leden der gezinnen;Rotterdam;33536.0
492;Totaal mannen en vrouwen;Overige leden der gezinnen;'s-Gravenhage;19002.0
493;Totaal mannen en vrouwen;Overige leden der gezinnen;Utrecht;7938.0
494;Totaal mannen en vrouwen;Overige leden der gezinnen;Haarlem;7099.0
495;Totaal mannen en vrouwen;Overige leden der gezinnen;Groningen;5472.0
496;Totaal mannen en vrouwen;Overige leden der gezinnen;Eindhoven;8552.0
497;Totaal mannen en vrouwen;Overige leden der gezinnen;Nijmegen;4556.0
498;Totaal mannen en vrouwen;Overige leden der gezinnen;Tilburg;3562.0
499;Totaal mannen en vrouwen;Overige leden der gezinnen;Arnhem;4201.0
500;Totaal mannen en vrouwen;Overige leden der gezinnen;Leiden;3358.0
501;Totaal mannen en vrouwen;Overige leden der gezinnen;Maastricht;2936.0
502;Totaal mannen en vrouwen;Overige leden der gezinnen;Apeldoorn;3793.0
503;Totaal mannen en vrouwen;Overige leden der gezinnen;Hilversum;3165.0
504;Totaal mannen en vrouwen;Overige leden der gezinnen;Dordrecht;2624.0
505;Totaal mannen en vrouwen;Overige leden der gezinnen;Schiedam;2053.0
506;Totaal mannen en vrouwen;Overige leden der gezinnen;Enschede;3661.0
507;Totaal mannen en vrouwen;Overige leden der gezinnen;Delft;2236.0
508;Totaal mannen en vrouwen;Overige leden der gezinnen;Leeuwarden;2606.0
509;Totaal mannen en vrouwen;Overige leden der gezinnen;Heerlen;3091.0
510;Totaal mannen en vrouwen;Overige leden der gezinnen;Breda;2160.0
511;Totaal mannen en vrouwen;Overige leden der gezinnen;'s-Hertogenbosch;1785.0
512;Totaal mannen en vrouwen;Overige leden der gezinnen;Velsen;1595.0
513;Totaal mannen en vrouwen;Overige leden der gezinnen;Emmen;1373.0
514;Totaal mannen en vrouwen;Overige leden der gezinnen;Zwolle;1731.0
515;Totaal mannen en vrouwen;Overige leden der gezinnen;Amersfoort;1764.0
516;Totaal mannen en vrouwen;Overige leden der gezinnen;Kerkrade;1695.0
517;Totaal mannen en vrouwen;Overige leden der gezinnen;Deventer;1791.0
518;Totaal mannen en vrouwen;Overige leden der gezinnen;Hengelo (O.);2522.0
519;Totaal mannen en vrouwen;Overige leden der gezinnen;Zaandam;1434.0
520;Totaal mannen en vrouwen;Overige leden der gezinnen;Almelo;2099.0
521;Totaal mannen en vrouwen;Overige leden der gezinnen;Lonneker;2344.0
522;Totaal mannen en vrouwen;Overige leden der gezinnen;Ede;1367.0
523;Totaal mannen en vrouwen;Overige leden der gezinnen;Helder (Den);1162.0
524;Totaal mannen en vrouwen;Overige leden der gezinnen;Gouda;1289.0
525;Totaal mannen en vrouwen;Overige leden der gezinnen;Alkmaar;1637.0
526;Totaal mannen en vrouwen;Overige leden der gezinnen;Vlaardingen;984.0
527;Totaal mannen en vrouwen;Overige leden der gezinnen;Haarlemmermeer;1006.0
528;Totaal mannen en vrouwen;Overige leden der gezinnen;Helmond;1387.0
529;Totaal mannen en vrouwen;Overige leden der gezinnen;Bussum;1343.0
530;Totaal mannen en vrouwen;Overige leden der gezinnen;Zeist;1471.0
531;Totaal mannen en vrouwen;Overige leden der gezinnen;Rheden;1346.0
532;Totaal mannen en vrouwen;Overige leden der gezinnen;Venlo;1052.0
533;Totaal mannen en vrouwen;Overige leden der gezinnen;Roosendaal en Nispen;733.0
534;Totaal mannen en vrouwen;Overige leden der gezinnen;Vlissingen;1044.0
535;Totaal mannen en vrouwen;Overige leden der gezinnen;Bergen op Zoom;668.0
536;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Nederland;170272.0
537;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Groningen (provincie);3550.0
538;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Friesland;3788.0
539;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Drenthe;4248.0
540;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Overijssel;5548.0
541;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gelderland;21233.0
542;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Utrecht (provincie);9097.0
543;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Noord-Holland;29097.0
544;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Zuid-Holland;27841.0
545;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Zeeland;2823.0
546;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Noord-Brabant;37950.0
547;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Limburg;25097.0
548;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met meer dan 100000 inwoners;33877.0
549;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met 50001 - 100000 inwoners;20656.0
550;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met 20001 - 50000 inwoners;24556.0
551;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met 10001 - 20000 inwoners;29511.0
552;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met 5001 - 10000 inwoners;28184.0
553;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met 2001 - 5000 inwoners;27266.0
554;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met 1001 - 2000 inwoners;5496.0
555;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met 501 - 1000 inwoners;627.0
556;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gemeenten met 500 of minder inwoners;99.0
557;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Amsterdam;13149.0
558;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Rotterdam;5408.0
559;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;'s-Gravenhage;7788.0
560;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Utrecht;3127.0
561;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Haarlem;2330.0
562;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Groningen;2075.0
563;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Eindhoven;2311.0
564;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Nijmegen;3680.0
565;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Tilburg;2763.0
566;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Arnhem;2340.0
567;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Leiden;1332.0
568;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Maastricht;2365.0
569;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Apeldoorn;2146.0
570;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Hilversum;839.0
571;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Dordrecht;425.0
572;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Schiedam;625.0
573;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Enschede;251.0
574;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Delft;1579.0
575;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Leeuwarden;1333.0
576;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Heerlen;1141.0
577;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Breda;2055.0
578;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;'s-Hertogenbosch;2568.0
579;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Velsen;532.0
580;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Emmen;155.0
581;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Zwolle;803.0
582;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Amersfoort;1873.0
583;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Kerkrade;1224.0
584;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Deventer;1559.0
585;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Hengelo (O.);151.0
586;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Zaandam;288.0
587;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Almelo;369.0
588;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Lonneker;49.0
589;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Ede;192.0
590;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Helder (Den);1405.0
591;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Gouda;371.0
592;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Alkmaar;676.0
593;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Vlaardingen;128.0
594;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Haarlemmermeer;17.0
595;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Helmond;313.0
596;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Bussum;359.0
597;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Zeist;1878.0
598;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Rheden;600.0
599;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Venlo;1080.0
600;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Roosendaal en Nispen;923.0
601;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Vlissingen;703.0
602;Totaal mannen en vrouwen;Tot. bev. gestichten en inst.;Bergen op Zoom;1811.0
603;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Nederland;57930.0
604;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Groningen (provincie);981.0
605;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Friesland;897.0
606;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Drenthe;1275.0
607;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Overijssel;1910.0
608;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Gelderland;6736.0
609;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Utrecht (provincie);3316.0
610;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Noord-Holland;9215.0
611;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Zuid-Holland;9691.0
612;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Zeeland;707.0
613;Totaal mannen en vrouwen;Totaal bestuurders, enz.;Noord-Brabant;13152.0
