ID;Sex;Age;PositionInHousehold;Periods;LabourForceAndNotInTheLabourForce_1;LabourForce_2;EmployedLabourForce_3;Employee_4;PermanentEmployee_5;FlexibleEmployee_6;SelfEmployedPerson_7;SelfEmployedWithoutEmployees_8;SelfEmployedWithEmployees_9;ContributingFamilyWorker_10;ProfessionalStatusIsUnknown_11;PartTime_12;LessThan20WorkingHoursAWeek_13;LessThan12WorkingHoursAWeek_14;k_12To19WorkingHoursAWeek_15;k_20To34WorkingHoursAWeek_16;k_20To27WorkingHoursAWeek_17;k_28To34WorkingHoursAWeek_18;FullTime_19;UnemployedLabourForce_20;UnemploymentRate_21;NotInTheLabourForce_22;GrossLabourParticipationRate_23;NetLabourParticipationRate_24
9664;Male;15 to 74 years;Partner in couple;2020 1st quarter;3938.0;3112.0;3064.0;2369.0;2101.0;269.0;695.0;472.0;218.0;5.0;0.0;599.0;137.0;86.0;51.0;461.0;113.0;348.0;2465.0;48.0;1.5;826.0;79.0;77.8
9665;Male;15 to 74 years;Partner in couple;2020 2nd quater;3942.0;3101.0;3048.0;2344.0;2087.0;257.0;704.0;470.0;228.0;6.0;0.0;596.0;130.0;84.0;46.0;466.0;123.0;343.0;2451.0;54.0;1.7;840.0;78.7;77.3
9666;Male;15 to 74 years;Partner in couple;2020 3rd quarter;3949.0;3119.0;3069.0;2360.0;2114.0;246.0;709.0;481.0;222.0;5.0;0.0;595.0;140.0;84.0;56.0;455.0;121.0;334.0;2473.0;50.0;1.6;831.0;79.0;77.7
9667;Male;15 to 74 years;Partner in couple;2020 4th quarter;3965.0;3126.0;3072.0;2349.0;2086.0;262.0;723.0;492.0;226.0;6.0;0.0;622.0;144.0;90.0;54.0;477.0;134.0;343.0;2450.0;54.0;1.7;839.0;78.8;77.5
9668;Male;15 to 74 years;Partner in couple;2020;3948.0;3115.0;3063.0;2355.0;2097.0;258.0;708.0;479.0;224.0;5.0;0.0;603.0;138.0;86.0;52.0;465.0;123.0;342.0;2460.0;51.0;1.7;834.0;78.9;77.6
9669;Male;15 to 74 years;Partner in couple;2021 1st quarter;3952.0;3133.0;3081.0;2365.0;2101.0;265.0;716.0;489.0;221.0;6.0;0.0;638.0;161.0;102.0;59.0;477.0;120.0;357.0;2443.0;52.0;1.7;819.0;79.3;78.0
9670;Male;15 to 74 years;Partner in couple;2021 2nd quarter;3942.0;3114.0;3075.0;2363.0;2106.0;257.0;712.0;489.0;218.0;5.0;0.0;626.0;164.0;106.0;58.0;461.0;115.0;347.0;2449.0;39.0;1.3;828.0;79.0;78.0
9671;Male;15 to 74 years;Partner in couple;2021 3rd quarter;;;;;;;;;;;;;;;;;;;;;;;;
9672;Male;15 to 74 years;Partner in couple with child(ren);2003 1st quarter;2161.0;1990.0;1951.0;1623.0;1528.0;95.0;328.0;175.0;151.0;2.0;0.0;199.0;31.0;17.0;14.0;168.0;45.0;123.0;1752.0;38.0;1.9;171.0;92.1;90.3
9673;Male;15 to 74 years;Partner in couple with child(ren);2003 2nd quarter;2183.0;2007.0;1965.0;1637.0;1542.0;95.0;328.0;174.0;151.0;3.0;0.0;206.0;34.0;19.0;14.0;173.0;49.0;124.0;1758.0;42.0;2.1;176.0;91.9;90.0
9674;Male;15 to 74 years;Partner in couple with child(ren);2003 3rd quarter;2171.0;1997.0;1956.0;1636.0;1535.0;101.0;320.0;172.0;147.0;2.0;0.0;208.0;32.0;18.0;14.0;175.0;45.0;131.0;1748.0;41.0;2.1;174.0;92.0;90.1
9675;Male;15 to 74 years;Partner in couple with child(ren);2003 4th quarter;2164.0;1984.0;1939.0;1618.0;1519.0;99.0;322.0;172.0;148.0;2.0;0.0;210.0;38.0;21.0;18.0;172.0;45.0;127.0;1729.0;45.0;2.2;180.0;91.7;89.6
9676;Male;15 to 74 years;Partner in couple with child(ren);2003;2170.0;1994.0;1953.0;1628.0;1531.0;97.0;324.0;173.0;149.0;2.0;0.0;206.0;34.0;19.0;15.0;172.0;46.0;126.0;1747.0;42.0;2.1;175.0;91.9;90.0
9677;Male;15 to 74 years;Partner in couple with child(ren);2004 1st quarter;2179.0;1995.0;1939.0;1612.0;1514.0;98.0;327.0;175.0;150.0;2.0;0.0;207.0;35.0;20.0;15.0;172.0;44.0;128.0;1732.0;56.0;2.8;184.0;91.5;89.0
9678;Male;15 to 74 years;Partner in couple with child(ren);2004 2nd quarter;2178.0;1994.0;1945.0;1610.0;1518.0;92.0;335.0;177.0;155.0;2.0;0.0;214.0;39.0;23.0;16.0;175.0;46.0;129.0;1731.0;50.0;2.5;184.0;91.6;89.3
9679;Male;15 to 74 years;Partner in couple with child(ren);2004 3rd quarter;2174.0;1993.0;1945.0;1624.0;1532.0;92.0;321.0;169.0;149.0;3.0;0.0;209.0;38.0;21.0;17.0;171.0;46.0;125.0;1736.0;48.0;2.4;181.0;91.7;89.5
9680;Male;15 to 74 years;Partner in couple with child(ren);2004 4th quarter;2165.0;1991.0;1939.0;1606.0;1517.0;89.0;333.0;180.0;151.0;2.0;0.0;209.0;42.0;23.0;19.0;167.0;45.0;122.0;1730.0;52.0;2.6;174.0;92.0;89.5
9681;Male;15 to 74 years;Partner in couple with child(ren);2004;2174.0;1993.0;1942.0;1613.0;1520.0;93.0;329.0;175.0;151.0;2.0;0.0;210.0;38.0;22.0;17.0;171.0;45.0;126.0;1732.0;52.0;2.6;181.0;91.7;89.3
9682;Male;15 to 74 years;Partner in couple with child(ren);2005 1st quarter;2171.0;2008.0;1947.0;1609.0;1512.0;98.0;337.0;184.0;151.0;3.0;0.0;216.0;41.0;24.0;17.0;175.0;46.0;130.0;1731.0;62.0;3.1;162.0;92.5;89.7
9683;Male;15 to 74 years;Partner in couple with child(ren);2005 2nd quarter;2167.0;1999.0;1949.0;1601.0;1503.0;98.0;347.0;188.0;156.0;3.0;0.0;211.0;38.0;19.0;20.0;173.0;45.0;128.0;1738.0;50.0;2.5;169.0;92.2;89.9
9684;Male;15 to 74 years;Partner in couple with child(ren);2005 3rd quarter;2155.0;1989.0;1943.0;1596.0;1495.0;102.0;347.0;187.0;157.0;3.0;0.0;215.0;38.0;18.0;20.0;178.0;46.0;132.0;1728.0;45.0;2.3;166.0;92.3;90.2
9685;Male;15 to 74 years;Partner in couple with child(ren);2005 4th quarter;2146.0;1990.0;1943.0;1595.0;1489.0;106.0;348.0;194.0;151.0;3.0;0.0;216.0;34.0;15.0;18.0;182.0;45.0;137.0;1727.0;47.0;2.4;156.0;92.7;90.5
9686;Male;15 to 74 years;Partner in couple with child(ren);2005;2160.0;1996.0;1945.0;1600.0;1499.0;101.0;345.0;188.0;154.0;3.0;0.0;215.0;38.0;19.0;19.0;177.0;46.0;131.0;1731.0;51.0;2.6;163.0;92.4;90.1
9687;Male;15 to 74 years;Partner in couple with child(ren);2006 1st quarter;2130.0;1980.0;1931.0;1577.0;1476.0;100.0;354.0;200.0;152.0;3.0;0.0;219.0;32.0;16.0;16.0;188.0;46.0;142.0;1712.0;49.0;2.5;149.0;93.0;90.7
9688;Male;15 to 74 years;Partner in couple with child(ren);2006 2nd quarter;2133.0;1978.0;1937.0;1580.0;1478.0;102.0;357.0;198.0;156.0;3.0;0.0;213.0;35.0;18.0;18.0;178.0;43.0;135.0;1724.0;42.0;2.1;155.0;92.7;90.8
9689;Male;15 to 74 years;Partner in couple with child(ren);2006 3rd quarter;2127.0;1970.0;1933.0;1581.0;1470.0;111.0;352.0;196.0;154.0;2.0;0.0;207.0;34.0;19.0;15.0;173.0;39.0;134.0;1726.0;38.0;1.9;157.0;92.6;90.9
9690;Male;15 to 74 years;Partner in couple with child(ren);2006 4th quarter;2121.0;1967.0;1934.0;1579.0;1464.0;115.0;355.0;196.0;157.0;2.0;0.0;206.0;34.0;19.0;15.0;172.0;39.0;133.0;1728.0;33.0;1.7;154.0;92.7;91.2
9691;Male;15 to 74 years;Partner in couple with child(ren);2006;2128.0;1974.0;1934.0;1579.0;1472.0;107.0;354.0;198.0;155.0;2.0;0.0;211.0;34.0;18.0;16.0;178.0;42.0;136.0;1722.0;40.0;2.0;154.0;92.8;90.9
9692;Male;15 to 74 years;Partner in couple with child(ren);2007 1st quarter;2117.0;1968.0;1933.0;1564.0;1449.0;116.0;369.0;204.0;162.0;4.0;0.0;206.0;35.0;19.0;16.0;170.0;38.0;132.0;1728.0;35.0;1.8;148.0;93.0;91.3
9693;Male;15 to 74 years;Partner in couple with child(ren);2007 2nd quarter;2115.0;1966.0;1939.0;1570.0;1443.0;127.0;369.0;200.0;165.0;3.0;0.0;211.0;36.0;19.0;17.0;175.0;39.0;136.0;1728.0;27.0;1.4;148.0;93.0;91.7
9694;Male;15 to 74 years;Partner in couple with child(ren);2007 3rd quarter;2107.0;1961.0;1936.0;1570.0;1439.0;131.0;366.0;203.0;160.0;3.0;0.0;218.0;37.0;22.0;16.0;181.0;45.0;136.0;1718.0;24.0;1.2;146.0;93.1;91.9
9695;Male;15 to 74 years;Partner in couple with child(ren);2007 4th quarter;2124.0;1972.0;1946.0;1577.0;1450.0;127.0;369.0;207.0;159.0;3.0;0.0;216.0;34.0;16.0;18.0;182.0;44.0;138.0;1731.0;25.0;1.3;152.0;92.8;91.6
9696;Male;15 to 74 years;Partner in couple with child(ren);2007;2115.0;1967.0;1939.0;1570.0;1445.0;125.0;368.0;204.0;161.0;3.0;0.0;213.0;36.0;19.0;17.0;177.0;41.0;135.0;1726.0;28.0;1.4;149.0;93.0;91.6
9697;Male;15 to 74 years;Partner in couple with child(ren);2008 1st quarter;2086.0;1954.0;1930.0;1558.0;1435.0;123.0;372.0;209.0;160.0;3.0;0.0;220.0;34.0;17.0;17.0;186.0;50.0;136.0;1711.0;24.0;1.2;131.0;93.7;92.6
9698;Male;15 to 74 years;Partner in couple with child(ren);2008 2nd quarter;2080.0;1952.0;1935.0;1552.0;1439.0;113.0;383.0;222.0;156.0;4.0;0.0;215.0;34.0;16.0;18.0;181.0;46.0;135.0;1720.0;18.0;0.9;128.0;93.8;93.0
9699;Male;15 to 74 years;Partner in couple with child(ren);2008 3rd quarter;2085.0;1960.0;1941.0;1558.0;1445.0;112.0;384.0;227.0;154.0;3.0;0.0;211.0;32.0;17.0;16.0;178.0;42.0;137.0;1731.0;19.0;1.0;125.0;94.0;93.1
9700;Male;15 to 74 years;Partner in couple with child(ren);2008 4th quarter;2081.0;1957.0;1934.0;1553.0;1439.0;114.0;381.0;224.0;154.0;3.0;0.0;213.0;33.0;17.0;16.0;180.0;43.0;137.0;1721.0;24.0;1.2;124.0;94.0;92.9
9701;Male;15 to 74 years;Partner in couple with child(ren);2008;2083.0;1956.0;1935.0;1555.0;1439.0;116.0;380.0;220.0;156.0;3.0;0.0;214.0;33.0;17.0;17.0;181.0;45.0;136.0;1720.0;21.0;1.1;127.0;93.9;92.9
9702;Male;15 to 74 years;Partner in couple with child(ren);2009 1st quarter;2076.0;1957.0;1927.0;1534.0;1421.0;113.0;393.0;231.0;160.0;2.0;0.0;221.0;34.0;20.0;14.0;187.0;48.0;138.0;1707.0;29.0;1.5;119.0;94.3;92.8
9703;Male;15 to 74 years;Partner in couple with child(ren);2009 2nd quarter;2081.0;1953.0;1920.0;1537.0;1424.0;113.0;383.0;226.0;154.0;3.0;0.0;219.0;35.0;21.0;14.0;184.0;45.0;139.0;1701.0;33.0;1.7;127.0;93.9;92.3
9704;Male;15 to 74 years;Partner in couple with child(ren);2009 3rd quarter;2062.0;1931.0;1899.0;1520.0;1405.0;115.0;379.0;214.0;162.0;3.0;0.0;225.0;36.0;20.0;15.0;189.0;45.0;144.0;1674.0;32.0;1.7;131.0;93.6;92.1
9705;Male;15 to 74 years;Partner in couple with child(ren);2009 4th quarter;2065.0;1932.0;1899.0;1511.0;1400.0;111.0;388.0;220.0;165.0;3.0;0.0;221.0;37.0;21.0;16.0;183.0;44.0;139.0;1678.0;34.0;1.7;133.0;93.6;91.9
9706;Male;15 to 74 years;Partner in couple with child(ren);2009;2071.0;1943.0;1911.0;1525.0;1412.0;113.0;386.0;223.0;160.0;3.0;0.0;221.0;35.0;21.0;15.0;186.0;46.0;140.0;1690.0;32.0;1.7;128.0;93.8;92.3
9707;Male;15 to 74 years;Partner in couple with child(ren);2010 1st quarter;2063.0;1926.0;1877.0;1487.0;1379.0;107.0;390.0;229.0;158.0;3.0;0.0;221.0;38.0;21.0;17.0;183.0;45.0;138.0;1656.0;49.0;2.5;137.0;93.4;91.0
9708;Male;15 to 74 years;Partner in couple with child(ren);2010 2nd quarter;2062.0;1930.0;1884.0;1504.0;1385.0;119.0;380.0;228.0;149.0;3.0;0.0;224.0;36.0;19.0;17.0;188.0;46.0;142.0;1660.0;45.0;2.4;132.0;93.6;91.4
9709;Male;15 to 74 years;Partner in couple with child(ren);2010 3rd quarter;2049.0;1916.0;1881.0;1493.0;1376.0;117.0;387.0;225.0;158.0;4.0;0.0;229.0;33.0;18.0;15.0;196.0;43.0;153.0;1652.0;36.0;1.9;133.0;93.5;91.8
9710;Male;15 to 74 years;Partner in couple with child(ren);2010 4th quarter;2047.0;1918.0;1882.0;1494.0;1372.0;123.0;388.0;225.0;158.0;5.0;0.0;228.0;36.0;19.0;17.0;193.0;44.0;149.0;1654.0;36.0;1.9;129.0;93.7;91.9
9711;Male;15 to 74 years;Partner in couple with child(ren);2010;2055.0;1922.0;1881.0;1494.0;1378.0;116.0;386.0;227.0;156.0;4.0;0.0;225.0;36.0;19.0;16.0;190.0;44.0;145.0;1656.0;41.0;2.2;133.0;93.5;91.5
9712;Male;15 to 74 years;Partner in couple with child(ren);2011 1st quarter;2055.0;1925.0;1874.0;1487.0;1376.0;111.0;387.0;225.0;156.0;6.0;0.0;234.0;36.0;20.0;16.0;198.0;42.0;156.0;1640.0;51.0;2.7;129.0;93.7;91.2
9713;Male;15 to 74 years;Partner in couple with child(ren);2011 2nd quarter;2042.0;1912.0;1870.0;1485.0;1368.0;118.0;385.0;223.0;155.0;6.0;0.0;218.0;35.0;17.0;18.0;182.0;42.0;140.0;1653.0;42.0;2.2;130.0;93.6;91.6
9714;Male;15 to 74 years;Partner in couple with child(ren);2011 3rd quarter;2037.0;1913.0;1871.0;1478.0;1355.0;124.0;392.0;235.0;152.0;6.0;0.0;221.0;39.0;21.0;18.0;182.0;41.0;141.0;1650.0;42.0;2.2;125.0;93.9;91.8
9715;Male;15 to 74 years;Partner in couple with child(ren);2011 4th quarter;2042.0;1923.0;1880.0;1489.0;1361.0;128.0;390.0;233.0;151.0;6.0;0.0;222.0;39.0;22.0;17.0;183.0;38.0;145.0;1658.0;44.0;2.3;119.0;94.2;92.0
9716;Male;15 to 74 years;Partner in couple with child(ren);2011;2044.0;1918.0;1874.0;1485.0;1365.0;120.0;389.0;229.0;154.0;6.0;0.0;224.0;37.0;20.0;17.0;186.0;41.0;146.0;1650.0;45.0;2.3;126.0;93.8;91.7
9717;Male;15 to 74 years;Partner in couple with child(ren);2012 1st quarter;2055.0;1927.0;1876.0;1487.0;1363.0;124.0;389.0;238.0;145.0;6.0;0.0;233.0;37.0;21.0;17.0;196.0;47.0;149.0;1643.0;51.0;2.7;128.0;93.8;91.3
9718;Male;15 to 74 years;Partner in couple with child(ren);2012 2nd quarter;2050.0;1923.0;1870.0;1478.0;1350.0;128.0;392.0;240.0;144.0;8.0;0.0;232.0;36.0;20.0;16.0;196.0;47.0;149.0;1638.0;53.0;2.8;127.0;93.8;91.2
9719;Male;15 to 74 years;Partner in couple with child(ren);2012 3rd quarter;2055.0;1930.0;1879.0;1481.0;1350.0;131.0;398.0;245.0;148.0;5.0;0.0;228.0;35.0;20.0;15.0;192.0;48.0;144.0;1651.0;51.0;2.7;124.0;93.9;91.4
9720;Male;15 to 74 years;Partner in couple with child(ren);2012 4th quarter;2051.0;1920.0;1867.0;1468.0;1330.0;138.0;400.0;242.0;151.0;7.0;0.0;230.0;36.0;22.0;14.0;195.0;52.0;143.0;1637.0;52.0;2.7;131.0;93.6;91.0
9721;Male;15 to 74 years;Partner in couple with child(ren);2012;2053.0;1925.0;1873.0;1478.0;1348.0;130.0;395.0;241.0;147.0;7.0;0.0;231.0;36.0;21.0;15.0;195.0;48.0;146.0;1642.0;52.0;2.7;128.0;93.8;91.2
9722;Male;15 to 74 years;Partner in couple with child(ren);2013 1st quarter;2040.0;1904.0;1832.0;1444.0;1311.0;133.0;388.0;239.0;145.0;4.0;0.0;244.0;42.0;24.0;18.0;202.0;48.0;154.0;1588.0;72.0;3.8;136.0;93.3;89.8
9723;Male;15 to 74 years;Partner in couple with child(ren);2013 2nd quarter;2033.0;1897.0;1826.0;1429.0;1290.0;138.0;397.0;242.0;151.0;4.0;0.0;235.0;41.0;25.0;16.0;194.0;45.0;149.0;1591.0;72.0;3.8;135.0;93.3;89.8
9724;Male;15 to 74 years;Partner in couple with child(ren);2013 3rd quarter;2033.0;1891.0;1813.0;1412.0;1285.0;127.0;401.0;244.0;151.0;5.0;0.0;223.0;37.0;21.0;16.0;186.0;41.0;146.0;1589.0;79.0;4.2;142.0;93.0;89.2
9725;Male;15 to 74 years;Partner in couple with child(ren);2013 4th quarter;2024.0;1891.0;1813.0;1415.0;1276.0;140.0;397.0;239.0;153.0;5.0;0.0;225.0;39.0;21.0;18.0;186.0;45.0;141.0;1588.0;79.0;4.2;133.0;93.4;89.6
9726;Male;15 to 74 years;Partner in couple with child(ren);2013;2032.0;1896.0;1821.0;1425.0;1290.0;135.0;396.0;241.0;150.0;5.0;0.0;232.0;40.0;23.0;17.0;192.0;45.0;147.0;1589.0;75.0;4.0;136.0;93.3;89.6
9727;Male;15 to 74 years;Partner in couple with child(ren);2014 1st quarter;2042.0;1906.0;1821.0;1418.0;1276.0;141.0;403.0;243.0;156.0;4.0;0.0;233.0;40.0;24.0;17.0;192.0;46.0;146.0;1588.0;85.0;4.5;136.0;93.3;89.2
9728;Male;15 to 74 years;Partner in couple with child(ren);2014 2nd quarter;2034.0;1907.0;1828.0;1419.0;1267.0;152.0;409.0;247.0;158.0;4.0;0.0;239.0;42.0;25.0;17.0;197.0;47.0;150.0;1589.0;80.0;4.2;126.0;93.8;89.9
9729;Male;15 to 74 years;Partner in couple with child(ren);2014 3rd quarter;2032.0;1898.0;1837.0;1433.0;1274.0;159.0;404.0;245.0;155.0;4.0;0.0;232.0;34.0;19.0;16.0;198.0;46.0;151.0;1605.0;61.0;3.2;134.0;93.4;90.4
9730;Male;15 to 74 years;Partner in couple with child(ren);2014 4th quarter;2026.0;1909.0;1841.0;1431.0;1279.0;152.0;410.0;254.0;151.0;5.0;0.0;238.0;36.0;21.0;15.0;203.0;43.0;159.0;1603.0;68.0;3.6;117.0;94.2;90.9
9731;Male;15 to 74 years;Partner in couple with child(ren);2014;2034.0;1905.0;1832.0;1425.0;1274.0;151.0;407.0;248.0;155.0;4.0;0.0;235.0;38.0;22.0;16.0;197.0;46.0;152.0;1596.0;73.0;3.9;128.0;93.7;90.1
9732;Male;15 to 74 years;Partner in couple with child(ren);2015 1st quarter;2042.0;1913.0;1844.0;1432.0;1280.0;151.0;412.0;257.0;151.0;4.0;0.0;248.0;42.0;23.0;19.0;207.0;46.0;160.0;1595.0;70.0;3.6;129.0;93.7;90.3
9733;Male;15 to 74 years;Partner in couple with child(ren);2015 2nd quarter;2040.0;1912.0;1849.0;1428.0;1277.0;151.0;421.0;264.0;153.0;5.0;0.0;245.0;38.0;23.0;16.0;206.0;50.0;156.0;1605.0;62.0;3.3;128.0;93.7;90.7
9734;Male;15 to 74 years;Partner in couple with child(ren);2015 3rd quarter;2035.0;1900.0;1835.0;1419.0;1266.0;153.0;415.0;264.0;148.0;4.0;0.0;236.0;36.0;22.0;13.0;201.0;47.0;154.0;1598.0;65.0;3.4;135.0;93.4;90.2
9735;Male;15 to 74 years;Partner in couple with child(ren);2015 4th quarter;2023.0;1887.0;1831.0;1417.0;1263.0;154.0;414.0;259.0;150.0;5.0;0.0;237.0;38.0;22.0;16.0;199.0;45.0;155.0;1594.0;56.0;3.0;136.0;93.3;90.5
9736;Male;15 to 74 years;Partner in couple with child(ren);2015;2035.0;1903.0;1840.0;1424.0;1271.0;153.0;416.0;261.0;151.0;4.0;0.0;242.0;39.0;23.0;16.0;203.0;47.0;156.0;1598.0;63.0;3.3;132.0;93.5;90.4
9737;Male;15 to 74 years;Partner in couple with child(ren);2016 1st quarter;2027.0;1891.0;1834.0;1415.0;1265.0;151.0;418.0;263.0;151.0;5.0;0.0;241.0;39.0;24.0;16.0;202.0;49.0;153.0;1593.0;57.0;3.0;136.0;93.3;90.5
9738;Male;15 to 74 years;Partner in couple with child(ren);2016 2nd quarter;2023.0;1889.0;1840.0;1421.0;1263.0;158.0;419.0;262.0;153.0;3.0;0.0;227.0;36.0;22.0;14.0;191.0;45.0;146.0;1612.0;50.0;2.6;134.0;93.4;90.9
9739;Male;15 to 74 years;Partner in couple with child(ren);2016 3rd quarter;2010.0;1876.0;1830.0;1403.0;1244.0;159.0;427.0;268.0;157.0;2.0;0.0;237.0;36.0;21.0;15.0;201.0;47.0;154.0;1593.0;47.0;2.5;133.0;93.4;91.0
9740;Male;15 to 74 years;Partner in couple with child(ren);2016 4th quarter;2017.0;1874.0;1831.0;1399.0;1243.0;157.0;432.0;270.0;160.0;2.0;0.0;236.0;35.0;21.0;14.0;202.0;45.0;157.0;1595.0;43.0;2.3;143.0;92.9;90.8
9741;Male;15 to 74 years;Partner in couple with child(ren);2016;2019.0;1883.0;1834.0;1410.0;1254.0;156.0;424.0;266.0;155.0;3.0;0.0;235.0;37.0;22.0;15.0;199.0;46.0;152.0;1598.0;49.0;2.6;136.0;93.2;90.8
9742;Male;15 to 74 years;Partner in couple with child(ren);2017 1st quarter;2030.0;1891.0;1846.0;1408.0;1252.0;156.0;438.0;278.0;157.0;2.0;0.0;245.0;39.0;25.0;14.0;207.0;49.0;158.0;1600.0;45.0;2.4;139.0;93.2;90.9
9743;Male;15 to 74 years;Partner in couple with child(ren);2017 2nd quarter;2023.0;1881.0;1844.0;1420.0;1260.0;160.0;424.0;274.0;147.0;2.0;0.0;253.0;36.0;20.0;16.0;216.0;51.0;166.0;1591.0;37.0;2.0;142.0;93.0;91.1
9744;Male;15 to 74 years;Partner in couple with child(ren);2017 3rd quarter;2033.0;1891.0;1858.0;1437.0;1278.0;160.0;421.0;271.0;147.0;3.0;0.0;258.0;36.0;21.0;14.0;223.0;48.0;175.0;1600.0;33.0;1.8;141.0;93.1;91.4
9745;Male;15 to 74 years;Partner in couple with child(ren);2017 4th quarter;2016.0;1875.0;1843.0;1420.0;1268.0;153.0;423.0;269.0;151.0;3.0;0.0;259.0;35.0;20.0;16.0;224.0;45.0;179.0;1584.0;32.0;1.7;140.0;93.0;91.5
9746;Male;15 to 74 years;Partner in couple with child(ren);2017;2025.0;1885.0;1848.0;1421.0;1264.0;157.0;426.0;273.0;151.0;2.0;0.0;254.0;36.0;22.0;15.0;217.0;48.0;169.0;1594.0;37.0;2.0;141.0;93.0;91.2
9747;Male;15 to 74 years;Partner in couple with child(ren);2018 1st quarter;2028.0;1884.0;1850.0;1430.0;1279.0;151.0;419.0;272.0;144.0;3.0;0.0;260.0;36.0;20.0;16.0;224.0;45.0;179.0;1590.0;34.0;1.8;144.0;92.9;91.2
9748;Male;15 to 74 years;Partner in couple with child(ren);2018 2nd quarter;2011.0;1872.0;1844.0;1436.0;1276.0;160.0;408.0;260.0;144.0;4.0;0.0;258.0;34.0;19.0;15.0;224.0;51.0;173.0;1585.0;29.0;1.5;139.0;93.1;91.7
9749;Male;15 to 74 years;Partner in couple with child(ren);2018 3rd quarter;2005.0;1874.0;1846.0;1430.0;1269.0;161.0;416.0;266.0;145.0;4.0;0.0;258.0;38.0;19.0;19.0;220.0;48.0;171.0;1588.0;29.0;1.5;131.0;93.5;92.0
9750;Male;15 to 74 years;Partner in couple with child(ren);2018 4th quarter;2006.0;1870.0;1844.0;1429.0;1270.0;159.0;415.0;268.0;145.0;3.0;0.0;263.0;35.0;17.0;18.0;228.0;52.0;177.0;1581.0;26.0;1.4;136.0;93.2;91.9
9751;Male;15 to 74 years;Partner in couple with child(ren);2018;2013.0;1875.0;1846.0;1431.0;1273.0;158.0;414.0;266.0;145.0;3.0;0.0;260.0;36.0;19.0;17.0;224.0;49.0;175.0;1586.0;29.0;1.6;137.0;93.2;91.7
9752;Male;15 to 74 years;Partner in couple with child(ren);2019 1st quarter;2018.0;1883.0;1855.0;1438.0;1284.0;154.0;417.0;274.0;140.0;2.0;0.0;269.0;35.0;18.0;17.0;234.0;51.0;184.0;1586.0;28.0;1.5;135.0;93.3;91.9
9753;Male;15 to 74 years;Partner in couple with child(ren);2019 2nd quarter;2024.0;1885.0;1864.0;1443.0;1298.0;145.0;422.0;276.0;143.0;3.0;0.0;264.0;38.0;17.0;20.0;226.0;44.0;182.0;1601.0;21.0;1.1;138.0;93.2;92.1
9754;Male;15 to 74 years;Partner in couple with child(ren);2019 3rd quarter;2010.0;1872.0;1849.0;1425.0;1281.0;144.0;425.0;278.0;144.0;3.0;0.0;275.0;36.0;22.0;14.0;238.0;43.0;195.0;1575.0;23.0;1.2;137.0;93.2;92.0
9755;Male;15 to 74 years;Partner in couple with child(ren);2019 4th quarter;2007.0;1876.0;1852.0;1425.0;1293.0;133.0;427.0;271.0;153.0;3.0;0.0;270.0;34.0;18.0;16.0;236.0;42.0;194.0;1583.0;24.0;1.3;131.0;93.5;92.3
9756;Male;15 to 74 years;Partner in couple with child(ren);2019;2015.0;1879.0;1855.0;1433.0;1289.0;144.0;423.0;274.0;145.0;3.0;0.0;269.0;36.0;19.0;17.0;234.0;45.0;189.0;1586.0;24.0;1.3;135.0;93.3;92.1
9757;Male;15 to 74 years;Partner in couple with child(ren);2020 1st quarter;2028.0;1882.0;1857.0;1433.0;1310.0;124.0;424.0;269.0;152.0;4.0;0.0;279.0;29.0;16.0;13.0;250.0;48.0;202.0;1578.0;24.0;1.3;146.0;92.8;91.6
9758;Male;15 to 74 years;Partner in couple with child(ren);2020 2nd quater;2031.0;1885.0;1857.0;1417.0;1294.0;123.0;439.0;273.0;161.0;5.0;0.0;282.0;34.0;22.0;12.0;248.0;52.0;196.0;1575.0;28.0;1.5;146.0;92.8;91.4
9759;Male;15 to 74 years;Partner in couple with child(ren);2020 3rd quarter;2024.0;1888.0;1863.0;1424.0;1309.0;116.0;438.0;277.0;158.0;3.0;0.0;287.0;41.0;22.0;19.0;247.0;50.0;197.0;1575.0;25.0;1.3;137.0;93.3;92.0
9760;Male;15 to 74 years;Partner in couple with child(ren);2020 4th quarter;2019.0;1885.0;1854.0;1412.0;1294.0;118.0;442.0;284.0;154.0;4.0;0.0;292.0;44.0;25.0;19.0;248.0;51.0;197.0;1563.0;31.0;1.6;134.0;93.4;91.9
9761;Male;15 to 74 years;Partner in couple with child(ren);2020;2025.0;1885.0;1858.0;1422.0;1302.0;120.0;436.0;276.0;156.0;4.0;0.0;285.0;37.0;21.0;16.0;248.0;50.0;198.0;1573.0;27.0;1.4;140.0;93.1;91.7
9762;Male;15 to 74 years;Partner in couple with child(ren);2021 1st quarter;2035.0;1900.0;1876.0;1436.0;1320.0;116.0;440.0;280.0;156.0;4.0;0.0;304.0;51.0;31.0;20.0;253.0;47.0;206.0;1572.0;24.0;1.3;135.0;93.4;92.2
9763;Male;15 to 74 years;Partner in couple with child(ren);2021 2nd quarter;2047.0;1908.0;1891.0;1451.0;1335.0;116.0;441.0;285.0;151.0;4.0;0.0;301.0;50.0;28.0;22.0;251.0;49.0;202.0;1590.0;17.0;0.9;139.0;93.2;92.4
9764;Male;15 to 74 years;Partner in couple with child(ren);2021 3rd quarter;;;;;;;;;;;;;;;;;;;;;;;;
