ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
218;De Bilt;WP2934    ;De Bilt                            ;GM0310    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
219;Bilthoven;WP2935    ;De Bilt                            ;GM0310    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
220;Bingelrade;WP2845    ;Beekdaelen                         ;GM1954    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
221;Bitgum;WP2722    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
222;Bitgummole;WP2723    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
223;Bladel;WP1064    ;Bladel                             ;GM1728    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
224;Blankenham;WP2695    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
225;Blaricum;WP2828    ;Blaricum                           ;GM0376    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
226;Blauwestad;WP3509    ;Oldambt                            ;GM1895    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
227;Blauwhuis;WP2401    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
228;Bleiswijk;WP1689    ;Lansingerland                      ;GM1621    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
229;Blesdijke;WP1720    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
230;Bleskensgraaf ca;WP1980    ;Molenlanden                        ;GM1978    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
231;De Blesse;WP1722    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
232;Blessum;WP2725    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
233;Blije;WP3199    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
234;Blijham;WP2232    ;Westerwolde                        ;GM1950    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
235;Blitterswijck;WP1856    ;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
236;Bloemendaal;WP2654    ;Bloemendaal                        ;GM0377    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
237;Blokker;WP3613    ;Hoorn                              ;GM0405    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
238;Blokzijl;WP2696    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
239;Boarnwert;WP3389    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
240;Boazum;WP2011    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
241;Bocholtz;WP3066    ;Simpelveld                         ;GM0965    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
242;Bodegraven;WP2665    ;Bodegraven-Reeuwijk                ;GM1901    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
243;Boekel;WP3138    ;Boekel                             ;GM0755    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
244;Boelenslaan;WP3174    ;Achtkarspelen                      ;GM0059    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
245;Boer;WP1371    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
246;Ten Boer;WP1829    ;Groningen                          ;GM0014    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
247;Boerakker;WP2259    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
248;Boesingheliede;WP1615    ;Haarlemmermeer                     ;GM0394    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
249;Boijl;WP1721    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
250;Boksum;WP2726    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
251;Bolsward;WP2079    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
252;Den Bommel;WP2132    ;Goeree-Overflakkee                 ;GM1924    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
253;Bontebok;WP2193    ;Heerenveen                         ;GM0074    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
254;Boornbergum;WP3275    ;Smallingerland                     ;GM0090    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
255;Boornzwaag;WP2485    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
256;Borculo;WP1659    ;Berkelland                         ;GM1859    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
257;Borger;WP1782    ;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
258;Borgercompagnie;WP1242    ;Veendam                            ;GM0047    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
259;Borgercompagnie;WP2275    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
260;Borgsweer;WP3233    ;Eemsdelta                          ;GM1979    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
261;Born;WP2808    ;Sittard-Geleen                     ;GM1883    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
262;Borne;WP3511    ;Borne                              ;GM0147    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
263;Bornerbroek;WP1926    ;Almelo                             ;GM0141    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
264;Borssele;WP1252    ;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
265;Bosch en Duin;WP2823    ;Zeist                              ;GM0355    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
266;Boschoord;WP3105    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
267;Boskoop;WP2998    ;Alphen aan den Rijn                ;GM0484    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
268;Bosschenhoofd;WP1249    ;Halderberge                        ;GM1655    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
269;Botlek Rotterdam;WP3080    ;Rotterdam                          ;GM0599    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
270;Bourtange;WP2294    ;Westerwolde                        ;GM1950    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
271;Bovenkarspel;WP1102    ;Stede Broec                        ;GM0532    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
272;Boven-Leeuwen;WP1770    ;West Maas en Waal                  ;GM0668    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
273;Bovensmilde;WP3007    ;Midden-Drenthe                     ;GM1731    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
274;Boxmeer;WP1215    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
275;Boxtel;WP2439    ;Boxtel                             ;GM0757    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
276;Braamt;WP2204    ;Montferland                        ;GM1955    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
277;Brakel;WP2628    ;Zaltbommel                         ;GM0297    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
278;Brandwijk;WP1981    ;Molenlanden                        ;GM1978    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
279;Brantgum;WP3390    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
280;Breda;WP3622    ;Breda                              ;GM0758    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
281;Bredevoort;WP1194    ;Aalten                             ;GM0197    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
282;Breedenbroek;WP1587    ;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
283;Breezand;WP3186    ;Hollands Kroon                     ;GM1911    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
284;Breezanddijk;WP2303    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
285;Breskens;WP2965    ;Sluis                              ;GM1714    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
286;Breukelen;WP1392    ;Stichtse Vecht                     ;GM1904    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
287;Breukeleveen;WP3004    ;Wijdemeren                         ;GM1696    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
288;Brielle;WP2368    ;Voorne aan Zee                     ;GM1992    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
289;Briltil;WP2115    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
290;Britsum;WP3225    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
291;Britswert;WP2012    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
292;Broek;WP2486    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
293;Broek in Waterland;WP1940    ;Waterland                          ;GM0852    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
294;Broek op Langedijk;WP1116    ;Dijk en Waard                      ;GM1980    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
295;Broekhuizen;WP1027    ;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
296;Broekhuizen;WP1086    ;Meppel                             ;GM0119    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
297;Broekhuizenvorst;WP1028    ;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
298;Broekland;WP1497    ;Raalte                             ;GM0177    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
299;Broeksterwâld;WP3265    ;Dantumadiel                        ;GM1891    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
300;Bronkhorst;WP1530    ;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
301;Bronneger;WP1783    ;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
302;Bronnegerveen;WP1784    ;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
303;Brouwershaven;WP2674    ;Schouwen-Duiveland                 ;GM1676    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
304;Bruchem;WP2629    ;Zaltbommel                         ;GM0297    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
305;Brucht;WP1542    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
306;Bruchterveld;WP3609    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
307;Bruinehaar;WP3320    ;Twenterand                         ;GM1700    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
308;Bruinisse;WP2675    ;Schouwen-Duiveland                 ;GM1676    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
