ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;SBI93;Perioden;AantalWerknemers_1;PercentageWerknemersInEconAct_2;GemiddeldBrutoLoonSVPerWerknemer_3
8816;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 30 september 2005;0.6;15.0;20.5
8817;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2006;0.7;15.0;22.6
8818;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2007;0.9;17.0;22.5
8819;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2008;0.9;16.0;23.9
8820;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 1999;0.4;17.0;16.4
8821;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2000;0.5;17.0;15.8
8822;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2001;0.6;19.0;17.5
8823;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 27 september 2002;0.7;21.0;17.9
8824;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2003;0.8;24.0;18.0
8825;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 2004;0.8;23.0;19.4
8826;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 30 september 2005;0.9;23.0;19.8
8827;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2006;1.0;22.0;20.5
8828;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2007;1.2;22.0;20.9
8829;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2008;1.3;23.0;20.7
8830;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 1999;0.1;4.0;21.7
8831;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2000;0.1;4.0;19.9
8832;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2001;0.2;5.0;21.1
8833;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 27 september 2002;0.2;5.0;22.1
8834;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 26 september 2003;0.2;6.0;21.3
8835;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 2004;0.2;5.0;23.1
8836;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 30 september 2005;0.2;5.0;23.4
8837;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2006;0.2;5.0;28.6
8838;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2007;0.2;5.0;27.3
8839;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;75 Openbaar bestuur, soc. verzekeringen;vrijdag 26 september 2008;0.3;5.0;29.2
8840;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 24 september 1999;0.0;;
8841;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 29 september 2000;0.1;2.0;16.4
8842;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 28 september 2001;0.1;2.0;17.8
8843;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 27 september 2002;0.1;3.0;18.9
8844;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 26 september 2003;0.1;3.0;20.7
8845;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 24 september 2004;0.1;3.0;21.8
8846;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 30 september 2005;0.1;3.0;19.4
8847;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 29 september 2006;0.1;3.0;22.2
8848;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 28 september 2007;0.1;3.0;22.9
8849;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;80 Onderwijs;vrijdag 26 september 2008;0.2;3.0;22.8
8850;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 24 september 1999;0.2;7.0;14.8
8851;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 29 september 2000;0.2;7.0;14.7
8852;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 28 september 2001;0.2;7.0;15.6
8853;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 27 september 2002;0.3;9.0;15.1
8854;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 26 september 2003;0.4;10.0;15.8
8855;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 24 september 2004;0.4;11.0;17.3
8856;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 30 september 2005;0.4;10.0;17.1
8857;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 29 september 2006;0.5;11.0;15.5
8858;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 28 september 2007;0.5;10.0;16.8
8859;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;85 Gezondheids- en welzijnszorg;vrijdag 26 september 2008;0.6;11.0;17.5
8860;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 24 september 1999;0.1;4.0;12.6
8861;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 29 september 2000;0.1;4.0;13.4
8862;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 28 september 2001;0.1;5.0;16.4
8863;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 27 september 2002;0.1;4.0;17.6
8864;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 26 september 2003;0.2;4.0;17.1
8865;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 24 september 2004;0.1;4.0;18.2
8866;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 30 september 2005;0.2;4.0;22.5
8867;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 29 september 2006;0.2;4.0;23.7
8868;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 28 september 2007;0.2;5.0;22.3
8869;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 26 september 2008;0.2;4.0;18.4
8870;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 24 september 1999;0.0;;
8871;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 29 september 2000;0.0;;
8872;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 28 september 2001;0.0;;
8873;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 27 september 2002;0.0;;
8874;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 26 september 2003;0.0;;
8875;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 24 september 2004;0.0;;
8876;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 30 september 2005;0.0;;
8877;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 29 september 2006;0.0;;
8878;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 28 september 2007;0.0;;
8879;Totaal mannen en vrouwen;0;Antillen, 2e gen. 2 ouders buitenl.;Onbekend;vrijdag 26 september 2008;0.0;;
8880;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 24 september 1999;118.8;100.0;15.4
8881;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 29 september 2000;133.9;100.0;16.5
8882;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 28 september 2001;146.2;100.0;18.0
8883;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 27 september 2002;154.6;100.0;18.4
8884;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 26 september 2003;156.7;100.0;18.9
8885;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 24 september 2004;156.3;100.0;19.3
8886;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 30 september 2005;162.0;100.0;19.7
8887;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 29 september 2006;176.9;100.0;20.3
8888;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 28 september 2007;195.8;100.0;21.3
8889;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;0;vrijdag 26 september 2008;212.8;100.0;21.9
8890;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 24 september 1999;2.5;2.0;9.9
8891;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 29 september 2000;2.9;2.0;10.1
8892;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 28 september 2001;2.8;2.0;10.7
8893;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 27 september 2002;2.9;2.0;11.0
8894;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 26 september 2003;2.9;2.0;11.2
8895;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 24 september 2004;2.9;2.0;11.1
8896;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 30 september 2005;2.6;2.0;11.8
8897;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 29 september 2006;2.4;1.0;12.5
8898;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 28 september 2007;2.0;1.0;14.9
8899;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;1;vrijdag 26 september 2008;2.2;1.0;15.4
8900;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 24 september 1999;17.2;14.0;20.4
8901;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 29 september 2000;20.0;15.0;21.5
8902;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 28 september 2001;22.2;15.0;22.8
8903;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 27 september 2002;22.1;14.0;23.5
8904;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 26 september 2003;21.5;14.0;24.2
8905;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 24 september 2004;20.5;13.0;25.2
8906;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 30 september 2005;20.2;12.0;25.7
8907;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 29 september 2006;19.9;11.0;27.2
8908;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 28 september 2007;21.7;11.0;29.3
8909;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;2;vrijdag 26 september 2008;24.2;11.0;28.6
8910;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 24 september 1999;0.1;0.0;55.9
8911;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 29 september 2000;0.1;0.0;56.9
8912;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 28 september 2001;0.1;0.0;52.8
8913;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 27 september 2002;0.2;0.0;58.7
8914;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 26 september 2003;0.2;0.0;66.7
8915;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 24 september 2004;0.2;0.0;60.9
8916;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 30 september 2005;0.2;0.0;66.8
8917;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 29 september 2006;0.2;0.0;64.1
8918;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 28 september 2007;0.2;0.0;64.2
8919;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;3;vrijdag 26 september 2008;0.2;0.0;70.3
8920;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 24 september 1999;14.6;12.0;20.2
8921;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 29 september 2000;16.8;13.0;21.3
8922;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 28 september 2001;18.8;13.0;22.7
8923;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 27 september 2002;18.8;12.0;23.1
8924;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 26 september 2003;18.3;12.0;23.8
8925;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 24 september 2004;17.5;11.0;24.8
8926;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 30 september 2005;17.0;10.0;25.3
8927;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 29 september 2006;16.6;9.0;27.0
8928;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 28 september 2007;17.8;9.0;29.5
8929;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;4;vrijdag 26 september 2008;19.9;9.0;28.3
8930;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 24 september 1999;0.9;1.0;14.3
8931;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 29 september 2000;1.1;1.0;14.0
8932;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 28 september 2001;1.6;1.0;14.8
8933;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 27 september 2002;1.9;1.0;14.5
8934;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 26 september 2003;2.2;1.0;15.0
8935;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 24 september 2004;2.3;2.0;15.4
8936;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 30 september 2005;2.1;1.0;15.7
8937;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 29 september 2006;2.0;1.0;15.5
8938;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 28 september 2007;2.1;1.0;15.9
8939;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;5;vrijdag 26 september 2008;2.7;1.0;15.6
8940;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 24 september 1999;13.6;11.0;20.7
8941;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 29 september 2000;15.7;12.0;21.9
8942;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 28 september 2001;17.2;12.0;23.4
8943;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 27 september 2002;16.9;11.0;24.0
8944;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 26 september 2003;16.1;10.0;25.0
8945;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 24 september 2004;15.2;10.0;26.3
8946;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 30 september 2005;14.9;9.0;26.7
8947;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 29 september 2006;14.6;8.0;28.6
8948;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 28 september 2007;15.7;8.0;31.3
8949;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;6;vrijdag 26 september 2008;17.3;8.0;30.3
8950;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 24 september 1999;0.1;0.0;29.2
8951;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 29 september 2000;0.2;0.0;29.6
8952;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 28 september 2001;0.1;0.0;35.1
8953;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 27 september 2002;0.1;0.0;36.8
8954;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 26 september 2003;0.2;0.0;33.0
8955;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 24 september 2004;0.2;0.0;36.3
8956;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 30 september 2005;0.2;0.0;34.8
8957;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 29 september 2006;0.2;0.0;33.2
8958;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 28 september 2007;0.3;0.0;32.0
8959;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;7;vrijdag 26 september 2008;0.3;0.0;34.4
8960;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 24 september 1999;2.3;2.0;19.1
8961;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 29 september 2000;2.8;2.0;19.9
8962;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 28 september 2001;3.1;2.0;21.6
8963;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 27 september 2002;3.0;2.0;23.3
8964;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 26 september 2003;2.9;2.0;23.9
8965;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 24 september 2004;2.7;2.0;25.0
8966;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 30 september 2005;2.8;2.0;25.1
8967;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 29 september 2006;3.0;2.0;26.0
8968;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 28 september 2007;3.4;2.0;25.9
8969;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;8;vrijdag 26 september 2008;3.8;2.0;27.3
8970;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 24 september 1999;82.2;69.0;13.9
8971;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 29 september 2000;91.2;68.0;15.1
8972;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 28 september 2001;97.7;67.0;16.6
8973;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 27 september 2002;102.4;66.0;16.9
8974;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 26 september 2003;102.8;66.0;17.3
8975;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 24 september 2004;103.1;66.0;17.7
8976;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 30 september 2005;108.5;67.0;18.0
8977;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 29 september 2006;122.2;69.0;18.7
8978;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 28 september 2007;135.6;69.0;19.8
8979;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;9;vrijdag 26 september 2008;146.6;69.0;20.4
8980;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 24 september 1999;15.6;13.0;14.1
8981;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 29 september 2000;18.9;14.0;14.8
8982;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 28 september 2001;22.3;15.0;15.8
8983;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 27 september 2002;23.7;15.0;16.2
8984;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 26 september 2003;24.5;16.0;16.9
8985;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 24 september 2004;24.3;16.0;17.4
8986;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 30 september 2005;24.9;15.0;17.7
8987;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 29 september 2006;26.7;15.0;18.7
8988;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 28 september 2007;30.3;16.0;18.9
8989;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;50-52 Handel en reparatie;vrijdag 26 september 2008;33.7;16.0;19.4
8990;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 24 september 1999;16.0;13.0;10.3
8991;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 29 september 2000;17.5;13.0;10.7
8992;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 28 september 2001;18.8;13.0;11.0
8993;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 27 september 2002;20.3;13.0;11.2
8994;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 26 september 2003;21.0;13.0;11.4
8995;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 24 september 2004;21.3;14.0;11.5
8996;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 30 september 2005;22.7;14.0;11.4
8997;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 29 september 2006;24.5;14.0;11.5
8998;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 28 september 2007;25.8;13.0;11.6
8999;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;55 Horeca;vrijdag 26 september 2008;27.3;13.0;11.7
9000;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 24 september 1999;5.0;4.0;22.3
9001;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 29 september 2000;6.2;5.0;23.2
9002;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 28 september 2001;7.1;5.0;23.9
9003;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 27 september 2002;8.3;5.0;22.7
9004;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 26 september 2003;8.3;5.0;22.9
9005;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 24 september 2004;8.3;5.0;23.8
9006;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 30 september 2005;8.0;5.0;25.8
9007;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 29 september 2006;8.0;5.0;26.4
9008;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 28 september 2007;9.1;5.0;27.0
9009;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;60-64 Vervoer, opslag en communicatie;vrijdag 26 september 2008;9.8;5.0;27.3
9010;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 24 september 1999;2.7;2.0;25.2
9011;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 29 september 2000;3.1;2.0;28.8
9012;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 28 september 2001;3.4;2.0;36.1
9013;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 27 september 2002;3.3;2.0;38.5
