ID;SamenstellingHuishoudenInEersteJaar;SamenstellingHuishoudenInTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
4297;Totaal eenoudergezin;Totaal eenpersoonshuishouden;2008;-25.5;-53.0;-41.3;-25.5;-6.9;24.0;0.0;5.0;79.0
4298;Totaal eenoudergezin;Totaal eenpersoonshuishouden;2009;-29.9;-72.0;-51.9;-29.9;-6.5;11.0;0.0;4.0;81.0
4299;Totaal eenoudergezin;Totaal eenpersoonshuishouden;2010;-29.7;-70.0;-51.0;-29.7;-6.0;22.0;0.0;5.0;78.0
4300;Totaal eenoudergezin;Totaal eenpersoonshuishouden;2011;-26.0;-70.0;-45.7;-26.0;-2.7;23.0;0.0;5.0;78.0
4301;Totaal eenoudergezin;Totaal eenpersoonshuishouden;2012;-28.5;-79.0;-51.1;-28.5;-7.4;20.0;0.0;5.0;79.0
4302;Totaal eenoudergezin;Totaal eenpersoonshuishouden;2013;-27.2;-77.0;-51.9;-27.2;1.9;24.0;0.0;5.0;74.0
4303;Totaal eenoudergezin;Totaal eenpersoonshuishouden;2014;-28.5;-79.0;-51.9;-28.5;3.2;30.0;0.0;5.0;73.0
4304;Totaal eenoudergezin;Totaal eenpersoonshuishouden;2015;-21.3;-72.0;-49.3;-21.3;2.9;27.0;0.0;5.0;74.0
4305;Totaal eenoudergezin;Alleenstaande man;2001;-19.8;-52.0;-39.6;-19.8;-1.8;29.0;0.0;2.0;77.0
4306;Totaal eenoudergezin;Alleenstaande man;2002;-21.7;-54.0;-32.4;-21.7;-4.8;26.0;0.0;2.0;82.0
4307;Totaal eenoudergezin;Alleenstaande man;2003;-23.4;-59.0;-41.5;-23.4;-6.9;20.0;0.0;2.0;81.0
4308;Totaal eenoudergezin;Alleenstaande man;2004;-22.3;-53.0;-41.9;-22.3;-2.4;25.0;0.0;2.0;77.0
4309;Totaal eenoudergezin;Alleenstaande man;2005;-24.9;-56.0;-42.9;-24.9;-0.8;25.0;0.0;2.0;76.0
4310;Totaal eenoudergezin;Alleenstaande man;2006;-29.5;-51.0;-42.9;-29.5;-11.9;18.0;0.0;2.0;80.0
4311;Totaal eenoudergezin;Alleenstaande man;2007;-23.9;-56.0;-42.4;-23.9;-3.6;26.0;0.0;2.0;78.0
4312;Totaal eenoudergezin;Alleenstaande man;2008;-28.0;-53.0;-45.4;-28.0;-11.6;11.0;0.0;2.0;83.0
4313;Totaal eenoudergezin;Alleenstaande man;2009;-25.7;-64.0;-44.7;-25.7;-3.9;15.0;0.0;2.0;77.0
4314;Totaal eenoudergezin;Alleenstaande man;2010;-28.2;-70.0;-51.5;-28.2;-8.1;18.0;0.0;2.0;81.0
4315;Totaal eenoudergezin;Alleenstaande man;2011;-26.8;-77.0;-48.3;-26.8;-0.1;27.0;0.0;2.0;75.0
4316;Totaal eenoudergezin;Alleenstaande man;2012;-29.7;-80.0;-51.4;-29.7;-9.7;21.0;0.0;2.0;80.0
4317;Totaal eenoudergezin;Alleenstaande man;2013;-27.7;-83.0;-54.1;-27.7;-4.2;26.0;0.0;2.0;78.0
4318;Totaal eenoudergezin;Alleenstaande man;2014;;;;;;;0.0;2.0;
4319;Totaal eenoudergezin;Alleenstaande man;2015;-24.3;-75.0;-55.5;-24.3;-2.6;27.0;0.0;2.0;77.0
4320;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2001;-20.0;-54.0;-39.9;-20.0;-2.6;29.0;0.0;2.0;79.0
4321;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2002;-21.5;-54.0;-32.4;-21.5;-4.8;26.0;0.0;2.0;81.0
4322;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2003;-21.7;-58.0;-40.9;-21.7;-4.8;22.0;0.0;2.0;80.0
4323;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2004;-22.7;-54.0;-44.0;-22.7;-2.5;25.0;0.0;2.0;78.0
4324;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2005;-24.7;-56.0;-42.4;-24.7;-1.3;23.0;0.0;2.0;76.0
4325;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2006;-29.8;-51.0;-43.1;-29.8;-14.2;17.0;0.0;2.0;83.0
4326;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2007;-23.5;-59.0;-43.1;-23.5;-3.5;28.0;0.0;2.0;78.0
4327;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2008;-28.1;-53.0;-45.6;-28.1;-9.3;12.0;0.0;2.0;82.0
4328;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2009;-25.2;-64.0;-45.0;-25.2;-3.9;15.0;0.0;2.0;78.0
4329;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2010;-28.5;-71.0;-53.0;-28.5;-7.5;22.0;0.0;2.0;80.0
4330;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2011;-27.7;-80.0;-50.0;-27.7;-0.7;24.0;0.0;2.0;77.0
4331;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2012;-29.9;-82.0;-51.9;-29.9;-11.0;21.0;0.0;2.0;80.0
4332;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2013;-28.1;-84.0;-54.9;-28.1;-9.0;23.0;0.0;2.0;80.0
4333;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2014;;;;;;;0.0;2.0;
4334;Totaal eenoudergezin;Alleenstaande man, tot 65 jaar;2015;-24.5;-79.0;-57.6;-24.5;-3.0;27.0;0.0;2.0;77.0
4335;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2001;;;;;;;0.0;0.0;
4336;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2002;;;;;;;0.0;0.0;
4337;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2003;;;;;;;0.0;0.0;
4338;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2004;;;;;;;0.0;0.0;
4339;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2005;;;;;;;0.0;0.0;
4340;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2006;;;;;;;0.0;0.0;
4341;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2007;;;;;;;0.0;0.0;
4342;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2008;;;;;;;0.0;0.0;
4343;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2009;;;;;;;0.0;0.0;
4344;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2010;;;;;;;0.0;0.0;
4345;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2011;;;;;;;0.0;0.0;
4346;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2012;;;;;;;0.0;0.0;
4347;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2013;;;;;;;0.0;0.0;
4348;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2014;;;;;;;0.0;0.0;
4349;Totaal eenoudergezin;Alleenstaande man, 65 jaar of ouder;2015;;;;;;;0.0;0.0;
4350;Totaal eenoudergezin;Alleenstaande vrouw;2001;-18.6;-47.0;-36.1;-18.6;6.3;43.0;0.0;2.0;72.0
4351;Totaal eenoudergezin;Alleenstaande vrouw;2002;-27.7;-57.0;-41.9;-27.7;-5.9;16.0;0.0;2.0;80.0
4352;Totaal eenoudergezin;Alleenstaande vrouw;2003;-21.7;-55.0;-37.0;-21.7;-3.3;27.0;0.0;3.0;77.0
4353;Totaal eenoudergezin;Alleenstaande vrouw;2004;-19.5;-52.0;-39.4;-19.5;4.8;21.0;0.0;3.0;67.0
4354;Totaal eenoudergezin;Alleenstaande vrouw;2005;-19.5;-51.0;-37.8;-19.5;4.4;22.0;0.0;3.0;72.0
4355;Totaal eenoudergezin;Alleenstaande vrouw;2006;-19.0;-47.0;-34.2;-19.0;0.6;25.0;0.0;3.0;74.0
4356;Totaal eenoudergezin;Alleenstaande vrouw;2007;-19.8;-46.0;-34.2;-19.8;3.2;22.0;0.0;3.0;71.0
4357;Totaal eenoudergezin;Alleenstaande vrouw;2008;-22.9;-50.0;-37.3;-22.9;-0.9;35.0;0.0;3.0;76.0
4358;Totaal eenoudergezin;Alleenstaande vrouw;2009;-30.4;-78.0;-54.2;-30.4;-8.2;8.0;0.0;2.0;83.0
4359;Totaal eenoudergezin;Alleenstaande vrouw;2010;-30.8;-70.0;-49.9;-30.8;-3.1;23.0;0.0;3.0;76.0
4360;Totaal eenoudergezin;Alleenstaande vrouw;2011;-25.5;-62.0;-45.0;-25.5;-5.0;18.0;0.0;3.0;79.0
4361;Totaal eenoudergezin;Alleenstaande vrouw;2012;-26.7;-78.0;-50.1;-26.7;-6.2;19.0;0.0;3.0;79.0
4362;Totaal eenoudergezin;Alleenstaande vrouw;2013;-26.5;-76.0;-47.6;-26.5;4.8;23.0;0.0;3.0;71.0
4363;Totaal eenoudergezin;Alleenstaande vrouw;2014;;;;;;;0.0;3.0;
4364;Totaal eenoudergezin;Alleenstaande vrouw;2015;-20.1;-68.0;-44.1;-20.1;8.4;29.0;0.0;3.0;72.0
4365;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2001;-17.2;-47.0;-35.7;-17.2;7.7;42.0;0.0;2.0;71.0
4366;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2002;-27.7;-57.0;-41.9;-27.7;-3.4;17.0;0.0;2.0;79.0
4367;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2003;-21.4;-58.0;-35.5;-21.4;1.0;28.0;0.0;2.0;75.0
4368;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2004;-17.4;-52.0;-38.8;-17.4;7.3;24.0;0.0;3.0;64.0
4369;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2005;-18.1;-51.0;-37.3;-18.1;5.3;24.0;0.0;2.0;69.0
4370;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2006;-18.7;-47.0;-34.7;-18.7;1.0;25.0;0.0;2.0;74.0
4371;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2007;-17.2;-46.0;-34.2;-17.2;4.3;23.0;0.0;2.0;68.0
4372;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2008;-22.2;-54.0;-38.9;-22.2;0.0;38.0;0.0;3.0;75.0
4373;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2009;-30.4;-78.0;-54.5;-30.4;-8.2;5.0;0.0;2.0;83.0
4374;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2010;-29.0;-72.0;-52.3;-29.0;-2.0;23.0;0.0;3.0;75.0
4375;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2011;-25.6;-64.0;-45.3;-25.6;-4.8;20.0;0.0;3.0;79.0
4376;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2012;-26.1;-79.0;-52.9;-26.1;-5.2;20.0;0.0;3.0;78.0
4377;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2013;-27.3;-76.0;-50.9;-27.3;7.5;23.0;0.0;3.0;69.0
4378;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2014;;;;;;;0.0;3.0;
4379;Totaal eenoudergezin;Alleenstaande vrouw, tot 65 jaar;2015;-20.4;-70.0;-48.5;-20.4;8.4;29.0;0.0;3.0;72.0
4380;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2001;;;;;;;0.0;0.0;
4381;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2002;;;;;;;0.0;0.0;
4382;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2003;;;;;;;0.0;0.0;
4383;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2004;;;;;;;0.0;0.0;
4384;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2005;;;;;;;0.0;0.0;
4385;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2006;;;;;;;0.0;0.0;
4386;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2007;;;;;;;0.0;0.0;
4387;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2008;;;;;;;0.0;0.0;
4388;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2009;;;;;;;0.0;0.0;
4389;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2010;;;;;;;0.0;0.0;
4390;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2011;;;;;;;0.0;0.0;
4391;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2012;;;;;;;0.0;0.0;
4392;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2013;;;;;;;0.0;0.0;
4393;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2014;;;;;;;0.0;0.0;
4394;Totaal eenoudergezin;Alleenstaande vrouw, 65 jaar of ouder;2015;;;;;;;0.0;0.0;
4395;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2001;7.6;-11.0;-0.1;7.6;20.1;44.0;6.0;96.0;25.0
4396;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2002;3.9;-15.0;-3.5;3.9;14.1;34.0;6.0;96.0;34.0
4397;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2003;1.5;-17.0;-5.1;1.5;11.1;30.0;6.0;95.0;42.0
4398;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2004;2.4;-15.0;-4.4;2.4;13.0;34.0;6.0;95.0;38.0
4399;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2005;0.9;-17.0;-6.1;0.9;10.8;34.0;6.0;95.0;46.0
4400;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2006;5.2;-12.0;-1.8;5.2;16.3;38.0;6.0;95.0;30.0
4401;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2007;4.6;-13.0;-2.0;4.6;16.1;41.0;6.0;95.0;31.0
4402;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2008;3.7;-14.0;-3.0;3.7;14.7;37.0;6.0;95.0;35.0
4403;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2009;3.1;-16.0;-4.7;3.1;13.1;36.0;6.0;96.0;38.0
4404;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2010;1.4;-16.0;-5.2;1.4;11.7;34.0;7.0;95.0;43.0
4405;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2011;0.5;-17.0;-6.0;0.5;10.0;32.0;7.0;95.0;48.0
4406;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2012;-0.3;-18.0;-6.9;-0.3;9.6;35.0;7.0;95.0;51.0
4407;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2013;0.3;-16.0;-6.3;0.3;9.9;32.0;7.0;95.0;49.0
4408;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2014;3.0;-14.0;-3.7;3.0;14.5;40.0;7.0;95.0;35.0
4409;Totaal eenoudergezin;Totaal meerpersoonshuishouden;2015;3.3;-15.0;-3.6;3.3;14.2;35.0;7.0;95.0;35.0
4410;Totaal eenoudergezin;Totaal paar;2001;27.8;-15.0;0.5;27.8;61.3;103.0;0.0;7.0;24.0
4411;Totaal eenoudergezin;Totaal paar;2002;22.8;-25.0;-8.1;22.8;60.7;108.0;0.0;6.0;32.0
4412;Totaal eenoudergezin;Totaal paar;2003;10.1;-25.0;-14.4;10.1;43.0;74.0;0.0;6.0;42.0
4413;Totaal eenoudergezin;Totaal paar;2004;15.4;-24.0;-9.9;15.4;48.0;84.0;0.0;7.0;34.0
4414;Totaal eenoudergezin;Totaal paar;2005;10.8;-30.0;-9.8;10.8;47.0;88.0;0.0;6.0;40.0
4415;Totaal eenoudergezin;Totaal paar;2006;20.7;-25.0;-3.3;20.7;46.6;89.0;0.0;6.0;29.0
4416;Totaal eenoudergezin;Totaal paar;2007;24.0;-22.0;-4.9;24.0;64.3;102.0;0.0;7.0;31.0
4417;Totaal eenoudergezin;Totaal paar;2008;23.1;-25.0;-7.4;23.1;58.9;107.0;0.0;5.0;29.0
4418;Totaal eenoudergezin;Totaal paar;2009;18.5;-29.0;-11.2;18.5;56.7;106.0;0.0;5.0;32.0
4419;Totaal eenoudergezin;Totaal paar;2010;25.9;-27.0;-6.7;25.9;66.3;125.0;1.0;7.0;31.0
4420;Totaal eenoudergezin;Totaal paar;2011;31.3;-27.0;-3.2;31.3;65.4;111.0;0.0;7.0;28.0
4421;Totaal eenoudergezin;Totaal paar;2012;26.0;-29.0;-8.5;26.0;69.8;120.0;1.0;8.0;33.0
4422;Totaal eenoudergezin;Totaal paar;2013;22.2;-26.0;-7.1;22.2;55.3;113.0;1.0;8.0;32.0
4423;Totaal eenoudergezin;Totaal paar;2014;36.1;-22.0;0.1;36.1;75.4;151.0;1.0;8.0;25.0
4424;Totaal eenoudergezin;Totaal paar;2015;41.6;-18.0;0.9;41.6;80.1;133.0;1.0;8.0;24.0
4425;Totaal eenoudergezin;Paar, zonder kinderen;2001;12.3;-33.0;-6.6;12.3;34.5;54.0;0.0;1.0;35.0
4426;Totaal eenoudergezin;Paar, zonder kinderen;2002;10.0;-40.0;-15.6;10.0;36.7;83.0;0.0;2.0;40.0
4427;Totaal eenoudergezin;Paar, zonder kinderen;2003;-11.1;-45.0;-23.9;-11.1;8.4;56.0;0.0;1.0;66.0
4428;Totaal eenoudergezin;Paar, zonder kinderen;2004;4.1;-40.0;-20.9;4.1;31.5;57.0;0.0;2.0;46.0
4429;Totaal eenoudergezin;Paar, zonder kinderen;2005;-6.2;-41.0;-31.9;-6.2;17.6;54.0;0.0;2.0;63.0
4430;Totaal eenoudergezin;Paar, zonder kinderen;2006;-8.7;-45.0;-27.1;-8.7;13.4;44.0;0.0;2.0;60.0
4431;Totaal eenoudergezin;Paar, zonder kinderen;2007;-3.4;-39.0;-18.5;-3.4;24.2;57.0;0.0;1.0;54.0
4432;Totaal eenoudergezin;Paar, zonder kinderen;2008;-11.2;-39.0;-25.3;-11.2;12.4;38.0;0.0;1.0;57.0
4433;Totaal eenoudergezin;Paar, zonder kinderen;2009;;;;;;;0.0;1.0;
4434;Totaal eenoudergezin;Paar, zonder kinderen;2010;-13.2;-55.0;-32.3;-13.2;8.7;42.0;0.0;1.0;71.0
4435;Totaal eenoudergezin;Paar, zonder kinderen;2011;-4.2;-44.0;-28.3;-4.2;23.2;54.0;0.0;1.0;56.0
4436;Totaal eenoudergezin;Paar, zonder kinderen;2012;-11.9;-55.0;-32.8;-11.9;11.5;47.0;0.0;2.0;65.0
4437;Totaal eenoudergezin;Paar, zonder kinderen;2013;-3.7;-44.0;-27.0;-3.7;27.2;69.0;0.0;1.0;55.0
4438;Totaal eenoudergezin;Paar, zonder kinderen;2014;;;;;;;0.0;1.0;
4439;Totaal eenoudergezin;Paar, zonder kinderen;2015;0.6;-47.0;-23.5;0.6;38.6;64.0;0.0;1.0;49.0
4440;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2001;12.3;-33.0;-6.6;12.3;34.5;54.0;0.0;1.0;35.0
4441;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2002;10.0;-40.0;-15.6;10.0;36.7;83.0;0.0;2.0;40.0
4442;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2003;-11.1;-45.0;-23.9;-11.1;8.4;56.0;0.0;1.0;66.0
4443;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2004;4.1;-40.0;-20.9;4.1;31.5;57.0;0.0;2.0;46.0
4444;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2005;-6.2;-41.0;-31.9;-6.2;17.6;54.0;0.0;2.0;63.0
4445;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2006;-8.7;-45.0;-27.1;-8.7;13.4;44.0;0.0;2.0;60.0
4446;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2007;-3.0;-39.0;-19.4;-3.0;24.6;57.0;0.0;1.0;53.0
4447;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2008;-11.2;-39.0;-23.0;-11.2;11.9;38.0;0.0;1.0;57.0
4448;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2009;;;;;;;0.0;1.0;
4449;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2010;-13.2;-55.0;-32.3;-13.2;8.7;42.0;0.0;1.0;71.0
4450;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2011;-4.8;-44.0;-30.2;-4.8;20.8;49.0;0.0;1.0;57.0
4451;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2012;-11.9;-55.0;-32.9;-11.9;11.5;44.0;0.0;2.0;66.0
4452;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2013;-3.2;-44.0;-27.5;-3.2;27.6;69.0;0.0;1.0;54.0
4453;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2014;;;;;;;0.0;1.0;
4454;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner < 65;2015;0.6;-47.0;-23.5;0.6;38.6;64.0;0.0;1.0;49.0
4455;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2001;;;;;;;0.0;0.0;
4456;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2002;;;;;;;0.0;0.0;
4457;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2003;;;;;;;0.0;0.0;
4458;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2004;;;;;;;0.0;0.0;
4459;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2005;;;;;;;0.0;0.0;
4460;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2006;;;;;;;0.0;0.0;
4461;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2007;;;;;;;0.0;0.0;
4462;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2008;;;;;;;0.0;0.0;
4463;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2009;;;;;;;0.0;0.0;
4464;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2010;;;;;;;0.0;0.0;
4465;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2011;;;;;;;0.0;0.0;
4466;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2012;;;;;;;0.0;0.0;
4467;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2013;;;;;;;0.0;0.0;
4468;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2014;;;;;;;0.0;0.0;
4469;Totaal eenoudergezin;Paar, zonder kinderen, kostwinner >= 65;2015;;;;;;;0.0;0.0;
4470;Totaal eenoudergezin;Paar, alleen kinderen < 18;2001;36.8;-15.0;2.7;36.8;66.3;114.0;0.0;4.0;23.0
4471;Totaal eenoudergezin;Paar, alleen kinderen < 18;2002;26.9;-24.0;-4.7;26.9;74.9;123.0;0.0;3.0;30.0
4472;Totaal eenoudergezin;Paar, alleen kinderen < 18;2003;22.8;-23.0;-10.2;22.8;54.4;91.0;0.0;4.0;35.0
4473;Totaal eenoudergezin;Paar, alleen kinderen < 18;2004;21.5;-20.0;-3.8;21.5;53.2;114.0;0.0;4.0;28.0
4474;Totaal eenoudergezin;Paar, alleen kinderen < 18;2005;22.1;-17.0;-5.3;22.1;54.6;96.0;0.0;4.0;32.0
4475;Totaal eenoudergezin;Paar, alleen kinderen < 18;2006;35.6;-13.0;6.0;35.6;60.6;111.0;0.0;3.0;17.0
4476;Totaal eenoudergezin;Paar, alleen kinderen < 18;2007;30.0;-19.0;-1.7;30.0;69.4;111.0;0.0;4.0;26.0
4477;Totaal eenoudergezin;Paar, alleen kinderen < 18;2008;32.7;-21.0;-1.5;32.7;62.4;101.0;0.0;3.0;26.0
4478;Totaal eenoudergezin;Paar, alleen kinderen < 18;2009;26.4;-21.0;2.0;26.4;63.3;123.0;0.0;3.0;21.0
4479;Totaal eenoudergezin;Paar, alleen kinderen < 18;2010;37.3;-17.0;7.2;37.3;77.6;142.0;0.0;5.0;22.0
4480;Totaal eenoudergezin;Paar, alleen kinderen < 18;2011;42.0;-19.0;10.2;42.0;81.7;130.0;0.0;4.0;20.0
4481;Totaal eenoudergezin;Paar, alleen kinderen < 18;2012;41.9;-19.0;4.7;41.9;91.6;140.0;0.0;4.0;24.0
4482;Totaal eenoudergezin;Paar, alleen kinderen < 18;2013;31.7;-18.0;-0.4;31.7;66.4;127.0;0.0;4.0;25.0
4483;Totaal eenoudergezin;Paar, alleen kinderen < 18;2014;;;;;;;0.0;4.0;
4484;Totaal eenoudergezin;Paar, alleen kinderen < 18;2015;52.5;-16.0;5.6;52.5;96.3;144.0;0.0;4.0;21.0
4485;Totaal eenoudergezin;Paar, minstens één kind >= 18;2001;34.0;-11.0;10.7;34.0;70.6;113.0;0.0;2.0;17.0
4486;Totaal eenoudergezin;Paar, minstens één kind >= 18;2002;32.3;-22.0;3.3;32.3;58.9;90.0;0.0;1.0;24.0
4487;Totaal eenoudergezin;Paar, minstens één kind >= 18;2003;15.9;-21.0;-11.5;15.9;31.0;53.0;0.0;1.0;38.0
4488;Totaal eenoudergezin;Paar, minstens één kind >= 18;2004;23.3;-22.0;-5.3;23.3;48.7;84.0;0.0;2.0;33.0
4489;Totaal eenoudergezin;Paar, minstens één kind >= 18;2005;23.5;-17.0;-3.3;23.5;57.6;109.0;0.0;1.0;31.0
4490;Totaal eenoudergezin;Paar, minstens één kind >= 18;2006;22.0;-16.0;6.6;22.0;53.6;90.0;0.0;1.0;18.0
4491;Totaal eenoudergezin;Paar, minstens één kind >= 18;2007;38.5;-6.0;6.3;38.5;74.3;131.0;0.0;1.0;18.0
4492;Totaal eenoudergezin;Paar, minstens één kind >= 18;2008;41.1;-7.0;14.7;41.1;88.1;134.0;0.0;1.0;13.0
4493;Totaal eenoudergezin;Paar, minstens één kind >= 18;2009;23.8;-14.0;-1.0;23.8;61.6;109.0;0.0;1.0;26.0
4494;Totaal eenoudergezin;Paar, minstens één kind >= 18;2010;34.6;-16.0;5.2;34.6;52.7;118.0;0.0;2.0;25.0
4495;Totaal eenoudergezin;Paar, minstens één kind >= 18;2011;36.7;-19.0;2.2;36.7;63.8;96.0;0.0;2.0;22.0
4496;Totaal eenoudergezin;Paar, minstens één kind >= 18;2012;27.8;-17.0;-0.3;27.8;62.2;97.0;0.0;2.0;25.0
4497;Totaal eenoudergezin;Paar, minstens één kind >= 18;2013;21.0;-20.0;-2.4;21.0;47.7;92.0;0.0;2.0;27.0
4498;Totaal eenoudergezin;Paar, minstens één kind >= 18;2014;;;;;;;0.0;2.0;
4499;Totaal eenoudergezin;Paar, minstens één kind >= 18;2015;45.2;-9.0;16.3;45.2;80.8;133.0;0.0;2.0;15.0
4500;Totaal eenoudergezin;Totaal eenoudergezin;2001;6.8;-10.0;-0.3;6.8;17.0;33.0;5.0;85.0;26.0
4501;Totaal eenoudergezin;Totaal eenoudergezin;2002;3.3;-14.0;-3.4;3.3;12.2;25.0;5.0;86.0;34.0
4502;Totaal eenoudergezin;Totaal eenoudergezin;2003;1.2;-15.0;-4.7;1.2;9.6;23.0;5.0;86.0;42.0
