ID;Geslacht;Leeftijd;IndicatieGrondslag;IndicatieZZV;GebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;UrenInJaar_4;DagdelenInJaar_5
8577;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Nederland (LD);2012;;;;;
8578;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Nederland (LD);2013;;;;;
8579;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Nederland (LD);2014;;;;;
8580;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Oost-Nederland (LD);2009;;;;;
8581;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Oost-Nederland (LD);2010;;;;;
8582;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Oost-Nederland (LD);2011;;;;;
8583;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Oost-Nederland (LD);2012;;;;;
8584;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Oost-Nederland (LD);2013;;;;;
8585;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Oost-Nederland (LD);2014;;;;;
8586;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;West-Nederland (LD);2009;;;;;
8587;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;West-Nederland (LD);2010;;;;;
8588;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;West-Nederland (LD);2011;;;;;
8589;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;West-Nederland (LD);2012;;;;;
8590;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;West-Nederland (LD);2013;;;;;
8591;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;West-Nederland (LD);2014;;;;;
8592;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Nederland (LD);2009;;;;;
8593;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Nederland (LD);2010;;;;;
8594;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Nederland (LD);2011;;;;;
8595;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Nederland (LD);2012;;;;;
8596;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Nederland (LD);2013;;;;;
8597;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Nederland (LD);2014;;;;;
8598;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Groningen (PV);2009;;;;;
8599;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Groningen (PV);2010;;;;;
8600;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Groningen (PV);2011;;;;;
8601;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Groningen (PV);2012;;;;;
8602;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Groningen (PV);2013;;;;;
8603;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Groningen (PV);2014;;;;;
8604;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Friesland (PV);2009;;;;;
8605;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Friesland (PV);2010;;;;;
8606;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Friesland (PV);2011;;;;;
8607;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Friesland (PV);2012;;;;;
8608;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Friesland (PV);2013;;;;;
8609;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Friesland (PV);2014;;;;;
8610;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Drenthe (PV);2009;;;;;
8611;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Drenthe (PV);2010;;;;;
8612;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Drenthe (PV);2011;;;;;
8613;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Drenthe (PV);2012;;;;;
8614;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Drenthe (PV);2013;;;;;
8615;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Drenthe (PV);2014;;;;;
8616;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Overijssel (PV);2009;;;;;
8617;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Overijssel (PV);2010;;;;;
8618;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Overijssel (PV);2011;;;;;
8619;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Overijssel (PV);2012;;;;;
8620;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Overijssel (PV);2013;;;;;
8621;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Overijssel (PV);2014;;;;;
8622;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Flevoland (PV);2009;;;;;
8623;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Flevoland (PV);2010;;;;;
8624;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Flevoland (PV);2011;;;;;
8625;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Flevoland (PV);2012;;;;;
8626;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Flevoland (PV);2013;;;;;
8627;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Flevoland (PV);2014;;;;;
8628;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Gelderland (PV);2009;;;;;
8629;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Gelderland (PV);2010;;;;;
8630;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Gelderland (PV);2011;;;;;
8631;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Gelderland (PV);2012;;;;;
8632;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Gelderland (PV);2013;;;;;
8633;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Gelderland (PV);2014;;;;;
8634;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Utrecht (PV);2009;;;;;
8635;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Utrecht (PV);2010;;;;;
8636;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Utrecht (PV);2011;;;;;
8637;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Utrecht (PV);2012;;;;;
8638;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Utrecht (PV);2013;;;;;
8639;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Utrecht (PV);2014;;;;;
8640;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Holland (PV);2009;;;;;
8641;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Holland (PV);2010;;;;;
8642;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Holland (PV);2011;;;;;
8643;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Holland (PV);2012;;;;;
8644;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Holland (PV);2013;;;;;
8645;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Holland (PV);2014;;;;;
8646;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Holland (PV);2009;;;;;
8647;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Holland (PV);2010;;;;;
8648;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Holland (PV);2011;;;;;
8649;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Holland (PV);2012;;;;;
8650;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Holland (PV);2013;;;;;
8651;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zuid-Holland (PV);2014;;;;;
8652;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zeeland (PV);2009;;;;;
8653;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zeeland (PV);2010;;;;;
8654;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zeeland (PV);2011;;;;;
8655;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zeeland (PV);2012;;;;;
8656;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zeeland (PV);2013;;;;;
8657;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Zeeland (PV);2014;;;;;
8658;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Brabant (PV);2009;;;;;
8659;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Brabant (PV);2010;;;;;
8660;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Brabant (PV);2011;;;;;
8661;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Brabant (PV);2012;;;;;
8662;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Brabant (PV);2013;;;;;
8663;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Noord-Brabant (PV);2014;;;;;
8664;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Limburg (PV);2009;;;;;
8665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Limburg (PV);2010;;;;;
8666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Limburg (PV);2011;;;;;
8667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Limburg (PV);2012;;;;;
8668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Limburg (PV);2013;;;;;
8669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Huishoudelijke verzorging;Limburg (PV);2014;;;;;
8670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Nederland;2009;;;;;
8671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Nederland;2010;;;;;
8672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Nederland;2011;;;;;
8673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Nederland;2012;;;;;
8674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Nederland;2013;;;;;
8675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Nederland;2014;;;;;
8676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Noord-Nederland (LD);2009;;;;;
8677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Noord-Nederland (LD);2010;;;;;
8678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Noord-Nederland (LD);2011;;;;;
8679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Noord-Nederland (LD);2012;;;;;
8680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Noord-Nederland (LD);2013;;;;;
8681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Noord-Nederland (LD);2014;;;;;
8682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Oost-Nederland (LD);2009;;;;;
8683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Oost-Nederland (LD);2010;;;;;
8684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Oost-Nederland (LD);2011;;;;;
8685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Oost-Nederland (LD);2012;;;;;
8686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Oost-Nederland (LD);2013;;;;;
8687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Oost-Nederland (LD);2014;;;;;
8688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;West-Nederland (LD);2009;;;;;
8689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;West-Nederland (LD);2010;;;;;
8690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;West-Nederland (LD);2011;;;;;
8691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;West-Nederland (LD);2012;;;;;
8692;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;West-Nederland (LD);2013;;;;;
8693;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;West-Nederland (LD);2014;;;;;
8694;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Zuid-Nederland (LD);2009;;;;;
8695;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Zuid-Nederland (LD);2010;;;;;
8696;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Zuid-Nederland (LD);2011;;;;;
8697;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Zuid-Nederland (LD);2012;;;;;
8698;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Zuid-Nederland (LD);2013;;;;;
8699;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Zuid-Nederland (LD);2014;;;;;
8700;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Groningen (PV);2009;;;;;
8701;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Groningen (PV);2010;;;;;
8702;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Groningen (PV);2011;;;;;
8703;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Groningen (PV);2012;;;;;
8704;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Groningen (PV);2013;;;;;
8705;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Groningen (PV);2014;;;;;
8706;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Friesland (PV);2009;;;;;
8707;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Friesland (PV);2010;;;;;
8708;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Friesland (PV);2011;;;;;
8709;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Friesland (PV);2012;;;;;
8710;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Friesland (PV);2013;;;;;
8711;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Friesland (PV);2014;;;;;
8712;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Drenthe (PV);2009;;;;;
8713;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Drenthe (PV);2010;;;;;
8714;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Drenthe (PV);2011;;;;;
8715;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Drenthe (PV);2012;;;;;
8716;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Drenthe (PV);2013;;;;;
8717;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Drenthe (PV);2014;;;;;
8718;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Overijssel (PV);2009;;;;;
8719;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Overijssel (PV);2010;;;;;
8720;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Overijssel (PV);2011;;;;;
8721;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Overijssel (PV);2012;;;;;
8722;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Overijssel (PV);2013;;;;;
8723;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Overijssel (PV);2014;;;;;
8724;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Flevoland (PV);2009;;;;;
8725;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Flevoland (PV);2010;;;;;
8726;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Flevoland (PV);2011;;;;;
8727;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;ZZV-AWBZ onbekend;Begeleiding individueel;Flevoland (PV);2012;;;;;
