ID;Persoonskenmerken;Cijfersoort;Perioden;PersonenMetMinimaal1Contact_1;GemiddeldAantalContactenBevolking_2;GemiddeldAantalContactenPatient_3;BijDeArts_4;ThuisBijPatient_5;Telefonisch_6;Overig_7;EigenInitiatief_8;InitiatiefVanDeHuisarts_9;HerhalingsconsultOfOproep_10;Doorverwijzing_11;TevredenheidMetDeHuisarts_12;PersonenMetMinimaal1Contact_13;GemiddeldAantalContactenBevolking_14;GemiddeldAantalContactenPatient_15;InPolikliniekVanEenZiekenhuis_16;Telefonisch_17;Anders_18;EersteContact_19;Herhalingsbezoek_20;EigenInitiatief_21;DoorverwijzingHuisarts_22;OproepVanSpecialist_23;Anders_24;TevredenheidMetDeSpecialist_25;PersonenMetMinimaal1Contact_26;GemiddeldAantalContactenBevolking_27;GemiddeldAantalContactenPatient_28;VanwegeAcutePijn_29;PeriodiekeControle_30;Behandeling_31;Controle_32;VerwijderenTandsteen_33;Fluorbehandeling_34;VullenVanTandOfKies_35;TrekkenVanTandOfKies_36;MakenVanKroonOfBrug_37;Wortelkanaalbehandeling_38;RechtzettenVanTanden_39;OverigeBehandelingen_40;TevredenheidMetDeTandarts_41;PersonenMetMinimaal1Contact_42;GemiddeldAantalContactenBevolking_43;GemiddeldAantalContactenPatient_44;TevredenheidMetDeFysiotherapeut_45;OnderBehandelingAlternatieveGenezer_46;PersonenMetOvernachtingEn_47;k_1Tot8Nachten_48;k_8Tot15Nachten_49;k_15Tot22Nachten_50;k_22NachtenOfMeer_51;AantalOpnamenPer100Personen_52;AantalOpnamenPer100Patienten_53;PersonenMetDagopname_54;AantalDagopnamenPer100Personen_55;AantalDagopnamenPer100Patienten_56;TevredenheidMetHetZiekenhuis_57;GebruikVoorgeschrevenIn2Weken_58;GebruikNietVoorgeschrevenIn2Weken_59
153;Kind < 18 jaar in gezin met (echt)paar;Percentages/aantallen;2011;63.4;2.7;4.3;77.9;0.8;12.7;8.7;89.9;3.2;4.6;2.2;7.8;27.3;1.2;4.2;76.1;6.9;17.0;32.2;67.8;28.4;47.3;5.2;19.1;7.9;81.3;2.1;2.6;1.7;81.4;16.9;54.6;8.8;19.7;6.5;1.4;0.0;0.3;0.5;8.1;8.0;9.9;1.2;12.0;8.0;4.0;3.3;87.6;6.7;4.8;0.9;4.0;120.1;5.6;8.1;143.2;7.7;15.3;32.2
154;Kind < 18 jaar in gezin met (echt)paar;Percentages/aantallen;2012;62.9;2.7;4.4;77.1;0.3;13.9;8.7;87.1;2.7;7.6;2.7;7.8;26.1;1.0;3.8;76.1;6.0;17.9;37.9;62.1;22.6;55.4;9.4;12.5;8.0;80.8;2.0;2.5;2.7;80.0;17.3;54.7;9.8;18.7;6.4;2.3;0.3;0.2;0.0;7.7;8.0;9.8;1.2;12.6;8.1;3.6;3.0;87.7;9.4;2.9;0.0;3.5;115.8;5.0;6.8;135.4;7.9;15.8;30.0
155;Kind < 18 jaar in gezin met (echt)paar;Percentages/aantallen;2013;62.7;2.5;4.1;79.8;0.3;13.2;6.7;82.2;5.8;8.9;3.0;7.8;26.5;1.0;3.9;71.7;9.0;19.2;31.8;68.2;36.2;45.1;4.7;14.0;7.9;81.4;2.2;2.7;3.8;78.5;17.7;52.8;9.6;17.2;8.0;2.9;0.1;0.2;0.7;8.3;8.0;10.1;1.1;11.3;8.1;3.7;3.5;90.0;5.5;1.8;2.6;4.2;118.8;4.7;6.0;128.4;7.8;15.2;30.3
156;Kind < 18 jaar in gezin met (echt)paar;Standaardfout;2010;0.9;0.2;0.3;1.7;0.3;1.4;1.2;1.4;0.8;1.1;0.5;0.0;0.8;0.2;0.7;;;;3.0;3.0;4.9;5.4;3.2;3.8;0.0;0.7;0.1;0.2;0.8;1.8;1.6;1.8;1.0;1.4;0.9;0.5;0.1;0.2;0.2;1.0;0.0;0.5;0.1;1.0;0.1;0.4;0.3;3.4;2.6;1.4;2.0;0.4;4.6;0.4;1.4;20.2;0.1;0.7;0.8
157;Kind < 18 jaar in gezin met (echt)paar;Standaardfout;2011;0.9;0.2;0.3;1.9;0.4;1.5;1.3;1.4;0.8;1.0;0.7;0.0;0.9;0.1;0.5;2.9;1.7;2.6;3.2;3.2;5.5;6.1;2.7;4.8;0.0;0.8;0.1;0.2;0.6;1.9;1.8;1.9;1.1;1.5;1.0;0.5;0.0;0.2;0.3;1.1;0.0;0.6;0.1;1.2;0.1;0.4;0.4;3.3;2.5;2.1;0.9;0.5;6.0;0.4;0.9;12.0;0.1;0.7;0.9
158;Kind < 18 jaar in gezin met (echt)paar;Standaardfout;2012;0.9;0.2;0.3;2.0;0.2;1.6;1.3;1.6;0.8;1.2;0.8;0.0;0.9;0.1;0.4;3.1;1.7;2.8;3.5;3.5;4.9;5.8;3.4;3.9;0.0;0.8;0.1;0.2;0.8;2.0;1.9;2.0;1.2;1.6;1.0;0.6;0.2;0.2;;1.1;0.0;0.6;0.1;1.2;0.1;0.4;0.3;3.6;3.2;1.8;;0.4;6.6;0.4;0.9;13.7;0.1;0.7;0.9
159;Kind < 18 jaar in gezin met (echt)paar;Standaardfout;2013;1.0;0.2;0.3;2.0;0.3;1.7;1.2;1.9;1.2;1.4;0.9;0.0;0.9;0.1;0.4;3.3;2.1;2.9;3.5;3.5;6.4;6.6;2.8;4.6;0.1;0.8;0.2;0.2;1.0;2.1;2.0;2.0;1.2;1.5;1.1;0.7;0.1;0.2;0.3;1.1;0.0;0.6;0.2;1.4;0.1;0.4;0.4;3.1;2.3;1.4;1.6;0.5;5.4;0.4;0.8;12.5;0.1;0.7;0.9
160;Kind >= 18 jaar in gezin met (echt)paar;Percentages/aantallen;2010;69.5;3.4;4.9;76.9;1.0;16.4;5.7;86.4;4.1;6.6;3.0;7.5;23.1;1.2;5.1;;;;40.9;59.1;;;;;7.5;89.2;2.2;2.5;5.4;66.3;28.3;44.4;22.6;5.0;14.3;2.5;1.5;2.6;0.0;7.2;7.7;18.5;2.3;12.4;7.9;4.9;2.8;;;;;4.5;;5.9;8.1;;7.4;17.0;28.8
161;Kind >= 18 jaar in gezin met (echt)paar;Percentages/aantallen;2011;68.5;4.5;6.6;69.3;0.0;22.2;8.5;89.7;3.2;5.8;0.7;7.6;27.0;1.7;6.2;60.8;9.5;29.7;41.1;58.9;;;;;7.6;87.6;2.4;2.8;7.8;68.0;24.2;47.1;24.7;1.9;15.7;1.3;0.0;0.8;0.0;8.5;7.6;19.0;3.2;17.0;8.0;4.3;5.1;;;;;7.2;139.4;6.4;7.4;116.0;7.4;21.7;31.8
162;Kind >= 18 jaar in gezin met (echt)paar;Percentages/aantallen;2012;63.4;3.0;4.8;76.8;0.0;16.5;6.8;82.6;3.1;12.6;1.7;7.5;27.2;1.1;4.2;71.9;8.8;19.4;28.9;71.1;;;;;7.7;87.0;1.8;2.1;3.4;62.7;33.9;44.2;22.3;2.1;16.5;3.1;0.7;1.7;0.0;9.4;7.6;20.1;3.4;17.3;8.0;4.0;4.4;;;;;5.0;;4.8;8.8;185.1;7.4;22.0;32.1
163;Kind >= 18 jaar in gezin met (echt)paar;Percentages/aantallen;2013;71.4;3.4;4.7;73.8;0.0;20.6;5.5;87.6;2.0;10.4;0.0;7.5;31.4;1.6;5.0;76.8;6.1;17.1;42.6;57.4;;;;;7.4;89.0;2.0;2.2;5.3;61.7;33.0;42.4;26.7;1.5;14.4;3.2;2.7;0.6;0.0;8.5;7.7;20.2;3.3;16.3;7.8;4.8;3.5;;;;;3.9;;5.4;7.1;;;20.5;34.9
164;Kind >= 18 jaar in gezin met (echt)paar;Standaardfout;2010;1.6;0.5;0.6;3.1;0.7;2.8;1.7;2.6;1.5;1.8;1.3;0.0;1.5;0.2;0.9;;;;5.9;5.9;;;;;0.1;1.1;0.3;0.3;1.9;3.9;3.7;3.1;2.6;1.4;2.2;1.0;0.8;1.0;0.0;1.6;0.0;1.4;0.3;1.3;0.1;0.8;0.6;;;;;1.1;;0.8;1.3;;0.1;1.3;1.6
165;Kind >= 18 jaar in gezin met (echt)paar;Standaardfout;2011;1.8;0.6;0.9;3.5;0.0;3.2;2.1;2.3;1.3;1.8;0.6;0.0;1.7;0.4;1.6;6.3;3.8;5.9;6.3;6.3;;;;;0.1;1.2;0.3;0.4;2.6;4.5;4.1;3.8;3.3;1.0;2.8;0.8;0.0;0.7;0.0;2.1;0.1;1.5;0.5;2.2;0.1;0.8;0.8;;;;;1.4;15.7;0.9;1.2;8.5;0.2;1.6;1.8
166;Kind >= 18 jaar in gezin met (echt)paar;Standaardfout;2012;1.8;0.3;0.5;3.6;;3.2;2.1;3.2;1.5;2.8;1.1;0.1;1.6;0.2;0.7;5.5;3.5;4.8;5.6;5.6;;;;;0.1;1.2;0.3;0.3;1.8;4.9;4.8;4.0;3.3;1.1;3.0;1.4;0.7;1.1;;2.3;0.1;1.5;0.5;2.1;0.1;0.7;0.7;;;;;0.9;;0.8;2.5;43.9;0.1;1.5;1.7
167;Kind >= 18 jaar in gezin met (echt)paar;Standaardfout;2013;1.7;0.4;0.6;3.6;;3.3;1.9;2.7;1.1;2.5;;0.0;1.8;0.3;0.8;5.1;2.9;4.6;6.0;6.0;;;;;0.1;1.2;0.3;0.3;2.4;5.2;5.1;4.0;3.6;1.0;2.8;1.4;1.3;0.6;;2.2;0.0;1.5;0.4;1.5;0.1;0.8;0.7;;;;;0.8;;0.9;1.4;;;1.5;1.8
168;Ouder in eenoudergezin;Percentages/aantallen;2010;78.7;5.0;6.3;68.4;3.0;21.7;6.9;75.5;7.4;15.2;1.9;7.7;39.6;2.1;5.2;;;;19.8;80.2;;;;;7.8;80.8;2.2;2.7;5.2;56.1;38.7;39.5;23.2;0.8;16.7;2.2;2.1;4.2;0.0;11.4;7.7;26.9;3.4;12.8;7.6;9.1;7.6;;;;;9.7;;10.6;23.4;;7.7;41.8;39.6
169;Ouder in eenoudergezin;Percentages/aantallen;2011;81.5;6.3;7.7;79.8;0.0;17.7;2.5;75.9;7.2;15.7;1.2;7.7;43.2;2.7;6.4;69.1;14.7;16.2;45.5;54.5;;;;;7.7;78.7;2.5;3.2;7.8;56.8;35.4;39.2;27.6;0.0;14.8;3.4;1.5;2.5;0.0;11.0;7.8;33.6;6.2;18.7;8.0;10.7;6.7;;;;;7.2;106.7;9.6;13.8;143.9;7.5;43.3;45.3
170;Ouder in eenoudergezin;Percentages/aantallen;2012;80.1;6.5;8.1;74.9;3.3;18.4;3.4;84.4;4.6;11.0;0.0;7.7;43.0;3.0;7.0;88.8;4.0;7.2;27.0;73.0;;;;;7.7;78.1;2.1;2.6;2.9;59.4;37.7;44.6;24.4;0.0;16.9;2.0;2.1;0.0;0.0;9.9;7.7;24.1;3.1;13.0;7.9;10.5;6.2;;;;;8.8;;9.9;15.7;158.8;7.7;43.5;38.6
171;Ouder in eenoudergezin;Percentages/aantallen;2013;78.0;6.1;7.9;74.8;3.8;18.6;2.8;77.8;9.0;10.5;2.7;7.6;38.0;2.3;6.1;72.4;11.1;16.5;43.1;56.9;;;;;7.4;76.6;2.1;2.8;4.0;61.0;35.0;44.9;24.2;2.3;8.0;5.2;4.4;1.9;0.0;9.1;7.9;26.1;4.1;15.7;7.6;11.1;6.6;;;;;9.2;;9.1;18.6;;7.6;44.7;35.3
172;Ouder in eenoudergezin;Standaardfout;2010;2.0;0.6;0.8;3.8;1.4;3.4;2.1;3.5;2.1;2.9;1.1;0.1;2.4;0.4;1.1;;;;5.3;5.3;;;;;0.1;1.9;0.4;0.5;2.7;6.1;6.0;4.8;4.2;0.9;3.7;1.4;1.4;2.0;0.0;3.1;0.1;2.1;0.4;1.2;0.2;1.4;1.3;;;;;1.8;;1.5;6.7;;0.1;2.4;2.4
173;Ouder in eenoudergezin;Standaardfout;2011;1.9;0.7;0.9;3.1;0.0;2.9;1.2;3.3;2.0;2.8;0.9;0.1;2.4;0.5;1.1;5.4;4.2;4.3;5.9;5.9;;;;;0.1;2.0;0.4;0.5;3.2;6.0;5.8;4.4;4.1;0.0;3.2;1.6;1.1;1.4;0.0;2.8;0.1;2.3;0.9;2.5;0.1;1.5;1.2;;;;;1.4;4.8;1.4;2.5;14.0;0.2;2.4;2.4
174;Ouder in eenoudergezin;Standaardfout;2012;2.0;0.8;1.0;3.4;1.4;3.0;1.4;2.8;1.6;2.5;0.0;0.1;2.4;0.6;1.4;3.7;2.3;3.0;5.2;5.2;;;;;0.1;2.0;0.4;0.5;2.2;6.3;6.2;5.3;4.6;0.0;4.0;1.5;1.5;0.0;;3.2;0.1;2.1;0.6;2.1;0.2;1.5;1.2;;;;;1.9;;1.5;2.8;16.1;0.2;2.4;2.4
175;Ouder in eenoudergezin;Standaardfout;2013;2.0;0.7;0.9;3.3;1.5;3.0;1.3;3.2;2.2;2.3;1.2;0.1;2.4;0.4;0.9;5.3;3.7;4.4;5.9;5.9;;;;;0.1;2.1;0.4;0.5;2.4;5.9;5.8;4.7;4.0;1.4;2.5;2.1;1.9;1.3;;2.7;0.1;2.1;0.6;2.0;0.2;1.5;1.2;;;;;1.8;;1.4;4.8;;0.2;2.4;2.3
176;Partner in paar met kind(eren);Percentages/aantallen;2010;71.9;4.0;5.5;77.3;1.2;17.5;4.1;79.6;5.6;12.8;2.0;7.7;35.2;2.0;5.6;;;;34.9;65.1;22.8;50.0;11.9;15.3;7.7;86.6;2.7;3.1;7.4;59.1;33.5;41.1;24.4;1.3;14.8;1.8;3.2;4.8;0.0;8.7;7.8;25.0;3.2;12.8;7.9;6.5;5.5;90.6;5.6;2.4;1.4;6.9;125.2;7.1;12.7;178.1;7.6;31.7;33.8
177;Partner in paar met kind(eren);Percentages/aantallen;2011;70.3;4.1;5.8;77.3;2.2;15.7;4.7;78.8;7.0;11.5;2.7;7.7;36.7;2.1;5.7;83.8;5.8;10.4;37.3;62.7;17.8;52.5;10.9;18.8;7.7;86.2;2.5;2.8;7.9;62.1;30.0;41.2;24.0;1.9;13.3;2.4;4.0;4.2;0.2;8.9;7.8;26.0;3.6;14.1;7.8;7.4;5.8;88.7;6.1;3.0;2.2;7.1;123.2;7.7;11.2;146.1;7.6;33.4;35.2
178;Partner in paar met kind(eren);Percentages/aantallen;2012;70.2;3.6;5.2;77.6;0.7;17.0;4.7;82.3;4.4;12.0;1.3;7.7;35.6;1.8;5.0;84.4;5.9;9.7;38.5;61.5;27.7;48.0;11.1;13.1;7.7;86.6;2.5;2.9;6.9;59.4;33.7;42.1;23.5;1.6;15.7;1.8;3.2;3.1;0.1;8.8;7.8;24.2;3.5;14.8;7.9;6.6;4.9;88.0;9.0;0.9;2.1;6.3;128.2;7.3;10.9;149.9;7.6;31.0;31.7
179;Partner in paar met kind(eren);Percentages/aantallen;2013;70.9;3.7;5.2;80.2;1.9;14.3;3.6;78.1;8.1;10.4;3.4;7.8;35.3;2.1;5.9;78.9;7.0;14.1;39.5;60.5;25.8;53.7;11.2;9.3;7.9;86.8;2.2;2.5;5.9;62.8;31.4;42.3;26.7;2.0;12.2;2.0;3.3;2.5;0.1;8.7;7.8;24.6;3.4;14.0;7.9;7.7;5.8;92.3;6.5;0.0;1.2;7.1;122.7;7.5;10.9;145.8;7.8;32.3;33.8
180;Partner in paar met kind(eren);Standaardfout;2010;0.7;0.2;0.3;1.3;0.3;1.1;0.6;1.2;0.7;1.0;0.4;0.0;0.7;0.1;0.4;;;;2.1;2.1;3.1;3.7;2.4;2.6;0.0;0.5;0.1;0.2;1.0;1.8;1.7;1.4;1.2;0.3;1.0;0.4;0.5;0.6;0.0;0.8;0.0;0.7;0.2;0.5;0.0;0.4;0.4;1.8;1.4;0.9;0.7;0.5;4.3;0.4;1.4;17.5;0.1;0.7;0.7
181;Partner in paar met kind(eren);Standaardfout;2011;0.8;0.2;0.3;1.4;0.5;1.2;0.7;1.3;0.8;1.0;0.5;0.0;0.8;0.1;0.4;1.6;1.0;1.4;2.2;2.2;2.8;3.7;2.3;2.9;0.0;0.6;0.1;0.2;1.1;1.9;1.8;1.5;1.3;0.4;1.0;0.5;0.6;0.6;0.1;0.9;0.0;0.7;0.2;0.7;0.0;0.4;0.4;2.0;1.5;1.1;0.9;0.5;4.1;0.4;0.9;8.6;0.1;0.8;0.8
182;Partner in paar met kind(eren);Standaardfout;2012;0.8;0.2;0.3;1.4;0.3;1.3;0.7;1.3;0.7;1.1;0.4;0.0;0.8;0.1;0.4;1.7;1.1;1.4;2.3;2.3;3.4;3.8;2.4;2.6;0.0;0.6;0.1;0.2;1.0;1.9;1.8;1.5;1.3;0.4;1.1;0.4;0.5;0.5;0.1;0.9;0.0;0.7;0.2;0.9;0.1;0.4;0.4;2.2;2.0;0.6;1.0;0.5;5.4;0.4;1.0;11.0;0.1;0.8;0.8
183;Partner in paar met kind(eren);Standaardfout;2013;0.8;0.2;0.3;1.4;0.5;1.2;0.7;1.5;1.0;1.1;0.6;0.0;0.8;0.2;0.6;2.0;1.2;1.7;2.4;2.4;3.4;3.8;2.4;2.2;0.0;0.6;0.1;0.1;1.0;2.0;1.9;1.6;1.5;0.5;1.1;0.5;0.6;0.5;0.1;0.9;0.0;0.7;0.2;0.7;0.1;0.5;0.4;1.7;1.6;;0.7;0.5;4.1;0.5;1.0;9.8;0.1;0.8;0.8
184;"Partner in paar zonder kind; < 40 jaar";Percentages/aantallen;2010;70.2;3.7;5.2;70.9;0.8;23.8;4.4;86.4;3.5;9.0;1.0;7.4;33.2;2.5;7.5;;;;39.6;60.4;;;;;7.5;83.4;1.8;2.1;7.7;62.2;30.2;40.3;24.2;2.8;14.6;1.2;0.5;4.4;1.1;10.9;7.7;21.9;2.9;13.2;7.8;6.2;3.4;;;;;4.1;;6.6;11.4;172.1;7.6;22.9;40.2
185;"Partner in paar zonder kind; < 40 jaar";Percentages/aantallen;2011;70.9;3.9;5.6;75.5;0.6;20.9;3.0;80.0;6.9;10.8;2.3;7.6;34.2;2.1;6.1;76.7;7.4;16.0;38.7;61.3;;;;;7.7;84.2;2.1;2.5;4.7;64.8;30.5;43.0;27.1;1.4;14.6;1.6;1.2;3.4;0.0;7.8;7.8;22.8;2.6;11.6;7.8;7.1;3.1;;;;;3.2;104.1;7.1;9.3;131.9;7.5;21.7;44.1
186;"Partner in paar zonder kind; < 40 jaar";Percentages/aantallen;2012;69.3;3.4;4.9;69.5;0.7;24.1;5.7;82.3;5.4;11.5;0.7;7.6;32.2;2.2;6.8;66.0;6.9;27.1;39.6;60.4;;;;;7.7;78.3;2.0;2.6;4.9;67.6;27.5;41.4;25.8;1.7;18.5;0.0;0.9;3.8;0.0;7.9;7.7;20.4;1.9;9.4;8.1;7.6;4.7;;;;;5.8;;6.4;9.9;;7.3;21.2;39.3
187;"Partner in paar zonder kind; < 40 jaar";Percentages/aantallen;2013;71.1;3.3;4.7;72.8;0.0;22.8;4.4;91.6;0.8;4.8;2.8;7.6;31.0;2.7;8.7;79.1;6.5;14.5;34.9;65.1;;;;;7.7;80.9;3.0;3.7;7.9;66.5;25.5;44.3;26.3;3.7;12.2;2.4;1.0;1.9;0.0;8.3;7.9;24.8;2.8;11.5;7.9;7.7;3.3;;;;;5.0;;6.1;11.3;;7.4;24.8;37.8
188;"Partner in paar zonder kind; < 40 jaar";Standaardfout;2010;1.5;0.4;0.5;3.2;0.6;3.0;1.4;2.4;1.3;2.0;0.7;0.0;1.6;0.4;1.1;;;;4.6;4.6;;;;;0.1;1.2;0.2;0.3;2.5;4.6;4.4;3.6;3.1;1.2;2.6;0.8;0.5;1.5;0.8;2.3;0.0;1.4;0.4;1.6;0.1;0.8;0.6;;;;;0.9;;0.8;2.4;29.2;0.1;1.4;1.6
189;"Partner in paar zonder kind; < 40 jaar";Standaardfout;2011;1.7;0.4;0.6;3.3;0.6;3.1;1.3;3.0;1.9;2.4;1.1;0.1;1.7;0.5;1.3;4.5;2.8;3.9;5.2;5.2;;;;;0.1;1.3;0.3;0.3;2.0;4.5;4.3;3.5;3.2;0.8;2.5;0.9;0.8;1.3;0.0;1.9;0.0;1.5;0.3;1.1;0.1;0.9;0.6;;;;;0.7;4.2;0.9;1.6;13.4;0.1;1.5;1.8
190;"Partner in paar zonder kind; < 40 jaar";Standaardfout;2012;1.7;0.4;0.6;3.9;0.7;3.6;2.0;3.2;1.9;2.7;0.7;0.1;1.8;0.4;1.0;4.8;2.6;4.5;4.9;4.9;;;;;0.1;1.6;0.3;0.4;2.2;4.7;4.5;3.8;3.3;1.0;3.0;;0.7;1.5;;2.1;0.1;1.5;0.2;0.7;0.1;1.0;0.8;;;;;1.1;;0.9;2.4;;0.2;1.5;1.8
191;"Partner in paar zonder kind; < 40 jaar";Standaardfout;2013;1.7;0.4;0.6;3.5;;3.3;1.6;2.2;0.7;1.7;1.3;0.1;1.8;0.5;1.5;4.2;2.5;3.6;4.9;4.9;;;;;0.1;1.5;0.3;0.4;2.3;4.1;3.8;3.2;2.9;1.2;2.1;1.0;0.6;0.9;;1.8;0.0;1.7;0.4;1.3;0.1;1.0;0.7;;;;;1.3;;0.9;2.3;;0.2;1.7;1.9
192;"Partner in paar zonder kind; 40-65 jaar";Percentages/aantallen;2010;75.4;4.7;6.3;82.0;1.6;11.7;4.7;72.5;10.2;15.0;2.3;7.8;47.1;2.8;5.9;;;;28.7;71.3;25.2;48.2;13.0;13.6;7.8;80.1;2.6;3.3;7.2;49.2;43.5;35.9;21.6;1.4;15.9;3.2;4.8;4.1;0.1;12.8;7.9;28.7;5.3;18.5;7.9;7.0;8.3;83.5;12.6;2.2;1.7;11.6;139.1;9.4;18.2;194.4;7.8;50.8;35.1
193;"Partner in paar zonder kind; 40-65 jaar";Percentages/aantallen;2011;76.4;4.5;5.9;80.4;2.4;12.9;4.3;71.7;7.8;16.7;3.7;7.8;45.8;2.9;6.4;85.3;4.2;10.5;30.3;69.7;22.8;54.5;13.9;8.8;7.9;79.5;2.9;3.6;7.0;49.0;44.0;36.3;23.5;0.8;14.0;3.6;7.8;3.0;0.3;10.7;7.9;30.6;5.3;17.5;8.0;7.8;7.5;87.1;8.2;1.4;3.3;10.6;140.9;9.1;17.3;191.4;7.7;55.0;37.7
194;"Partner in paar zonder kind; 40-65 jaar";Percentages/aantallen;2012;74.2;4.8;6.5;79.8;1.2;15.7;3.3;70.3;8.1;18.4;3.1;7.8;46.7;2.7;5.8;85.4;4.5;10.1;30.8;69.2;19.8;54.3;18.1;7.8;7.8;79.8;2.2;2.8;3.6;56.2;40.2;41.7;23.4;1.2;13.6;1.8;4.7;1.5;0.2;11.6;7.9;26.4;4.7;17.8;7.9;7.4;8.1;86.2;6.5;4.5;2.8;11.4;140.2;10.7;22.1;206.6;7.8;51.3;33.4
195;"Partner in paar zonder kind; 40-65 jaar";Percentages/aantallen;2013;73.9;4.7;6.4;79.4;1.9;15.0;3.6;75.0;7.4;16.2;1.4;7.7;46.2;2.7;5.8;85.6;6.7;7.7;34.1;65.9;16.3;48.0;17.3;18.3;7.8;80.4;2.2;2.7;7.8;55.7;36.5;39.7;24.8;0.4;12.5;2.1;6.1;3.5;0.0;11.0;7.9;27.6;5.1;18.6;8.0;7.4;8.5;84.5;11.0;2.7;1.8;11.7;137.5;9.3;18.0;194.7;7.7;49.7;33.1
196;"Partner in paar zonder kind; 40-65 jaar";Standaardfout;2010;1.0;0.3;0.4;1.6;0.5;1.3;0.9;1.8;1.3;1.5;0.6;0.0;1.1;0.2;0.5;;;;2.4;2.4;4.2;4.9;3.3;3.3;0.0;0.9;0.2;0.2;1.4;2.6;2.6;1.9;1.7;0.5;1.5;0.7;0.9;0.8;0.1;1.3;0.0;1.0;0.4;1.1;0.1;0.6;0.6;2.6;2.3;1.0;0.9;1.0;6.3;0.7;3.0;29.2;0.1;1.1;1.1
197;"Partner in paar zonder kind; 40-65 jaar";Standaardfout;2011;1.0;0.3;0.4;1.8;0.7;1.5;0.9;2.0;1.2;1.7;0.8;0.0;1.2;0.3;0.6;2.0;1.1;1.7;2.6;2.6;4.3;5.1;3.5;2.9;0.0;1.0;0.2;0.3;1.4;2.8;2.8;2.1;1.8;0.4;1.5;0.8;1.2;0.7;0.2;1.3;0.0;1.1;0.4;1.0;0.1;0.7;0.6;2.6;2.2;0.9;1.4;1.1;7.3;0.7;2.5;24.0;0.1;1.2;1.2
198;"Partner in paar zonder kind; 40-65 jaar";Standaardfout;2012;1.1;0.3;0.4;1.8;0.5;1.6;0.8;2.1;1.2;1.7;0.8;0.0;1.2;0.3;0.6;2.1;1.2;1.8;2.7;2.7;4.3;5.3;4.1;2.9;0.0;1.0;0.2;0.3;1.1;3.0;3.0;2.4;2.0;0.5;1.7;0.6;1.0;0.6;0.2;1.5;0.0;1.1;0.3;1.1;0.1;0.6;0.7;2.6;1.9;1.6;1.3;1.1;6.9;0.8;3.7;31.9;0.1;1.2;1.2
199;"Partner in paar zonder kind; 40-65 jaar";Standaardfout;2013;1.1;0.4;0.5;1.9;0.6;1.7;0.9;2.1;1.2;1.7;0.6;0.0;1.3;0.3;0.5;2.2;1.6;1.7;3.0;3.0;4.0;5.4;4.1;4.2;0.1;1.0;0.2;0.2;1.7;3.1;3.0;2.4;2.1;0.3;1.6;0.7;1.2;0.9;;1.5;0.0;1.1;0.4;1.1;0.1;0.7;0.7;2.8;2.4;1.2;1.0;1.1;5.9;0.7;2.7;25.5;0.1;1.3;1.2
200;"Partner in paar zonder kind; >= 65 jaar";Percentages/aantallen;2010;81.1;6.7;8.2;72.9;9.1;12.3;5.5;68.5;11.7;17.9;1.7;8.0;60.1;4.0;6.7;;;;31.3;68.7;15.8;49.4;21.0;13.8;8.0;60.3;2.1;3.5;3.0;55.5;41.6;39.2;24.0;0.8;7.9;4.8;5.6;1.6;0.0;16.0;8.0;27.3;6.9;25.2;8.0;4.3;13.7;74.3;19.5;3.5;2.7;18.3;133.8;11.5;25.0;219.4;7.8;69.5;32.0
201;"Partner in paar zonder kind; >= 65 jaar";Percentages/aantallen;2011;81.8;6.4;7.9;83.6;4.4;9.1;2.9;71.1;5.2;22.2;1.5;8.0;60.6;3.2;5.3;92.1;2.4;5.5;27.4;72.6;23.9;41.7;23.1;11.3;8.1;61.6;2.0;3.2;5.8;50.5;43.7;38.2;20.1;1.3;14.0;1.4;5.2;2.8;0.0;17.1;8.0;27.1;5.5;20.4;7.9;5.2;12.7;78.2;15.7;3.3;2.8;16.9;133.2;10.7;23.3;217.3;7.8;75.2;30.0
202;"Partner in paar zonder kind; >= 65 jaar";Percentages/aantallen;2012;81.2;5.8;7.2;81.2;5.3;9.5;4.0;72.3;10.1;16.4;1.3;8.0;60.0;4.0;6.7;88.2;2.5;9.2;26.7;73.3;29.3;48.4;13.7;8.6;8.1;62.8;2.0;3.1;7.5;59.0;33.5;42.7;24.5;0.8;9.6;2.1;4.6;3.4;0.0;12.4;8.0;27.6;6.0;22.0;8.0;3.7;14.0;80.9;13.5;0.8;4.7;20.2;143.7;11.6;24.2;211.3;7.9;70.6;27.6
203;"Partner in paar zonder kind; >= 65 jaar";Percentages/aantallen;2013;81.1;6.3;7.7;81.1;5.7;10.0;3.2;68.7;12.6;15.7;3.0;8.1;59.2;3.9;6.6;90.2;3.9;5.9;24.3;75.7;17.8;55.2;12.7;13.2;8.0;63.4;2.2;3.5;6.4;54.3;39.4;40.2;23.6;1.2;9.6;3.2;2.9;2.6;0.0;16.7;8.0;28.1;5.3;19.1;8.1;4.4;14.3;82.1;10.5;4.1;3.2;19.5;137.1;9.9;22.8;230.5;7.9;70.8;27.3
