ID;Geslacht;Leeftijd;Geboorteland;CaribischNederland;Perioden;BevolkingOp1Januari_1
3067;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2012;15
3068;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2013;15
3069;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2014;12
3070;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2015;9
3071;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2016;9
3072;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2017;7
3073;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2018;12
3074;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2019;17
3075;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2020;16
3076;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2021;19
3077;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2022;22
3078;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2023;17
3079;Totaal mannen en vrouwen;0 tot 5 jaar;Caribisch Nederland;Saba;2024;11
3080;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2011;92
3081;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2012;124
3082;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2013;132
3083;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2014;140
3084;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2015;138
3085;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2016;112
3086;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2017;95
3087;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2018;93
3088;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2019;79
3089;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2020;72
3090;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2021;74
3091;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2022;79
3092;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2023;98
3093;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Caribisch Nederland;2024;96
3094;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2011;78
3095;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2012;115
3096;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2013;122
3097;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2014;128
3098;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2015;123
3099;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2016;100
3100;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2017;77
3101;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2018;75
3102;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2019;62
3103;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2020;63
3104;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2021;60
3105;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2022;73
3106;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2023;94
3107;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Bonaire;2024;82
3108;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2011;12
3109;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2012;6
3110;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2013;6
3111;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2014;8
3112;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2015;9
3113;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2016;6
3114;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2017;8
3115;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2018;9
3116;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2019;6
3117;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2020;3
3118;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2021;7
3119;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2022;1
3120;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2023;0
3121;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Sint Eustatius;2024;4
3122;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2011;2
3123;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2012;3
3124;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2013;4
3125;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2014;4
3126;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2015;6
3127;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2016;6
3128;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2017;10
3129;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2018;9
3130;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2019;11
3131;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2020;6
3132;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2021;7
3133;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2022;5
3134;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2023;4
3135;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (inclusief Nederland);Saba;2024;10
3136;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2011;7
3137;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2012;8
3138;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2013;10
3139;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2014;11
3140;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2015;7
3141;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2016;5
3142;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2017;6
3143;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2018;5
3144;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2019;6
3145;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2020;5
3146;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2021;3
3147;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2022;3
3148;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2023;4
3149;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Caribisch Nederland;2024;3
3150;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2011;6
3151;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2012;8
3152;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2013;10
3153;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2014;10
3154;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2015;6
3155;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2016;3
3156;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2017;5
3157;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2018;4
3158;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2019;4
3159;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2020;4
3160;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2021;2
3161;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2022;1
3162;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2023;4
3163;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Bonaire;2024;3
3164;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2011;1
3165;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2012;0
3166;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2013;0
3167;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2014;0
3168;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2015;1
3169;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2016;1
3170;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2017;1
3171;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2018;1
3172;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2019;0
3173;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2020;0
3174;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2021;0
3175;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2022;0
3176;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2023;0
3177;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Sint Eustatius;2024;0
3178;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2011;0
3179;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2012;0
3180;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2013;0
3181;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2014;1
3182;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2015;0
3183;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2016;1
3184;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2017;0
3185;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2018;0
3186;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2019;2
3187;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2020;1
3188;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2021;1
3189;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2022;2
3190;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2023;0
3191;Totaal mannen en vrouwen;0 tot 5 jaar;Europese Unie (exclusief Nederland);Saba;2024;0
3192;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2011;20
3193;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2012;17
3194;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2013;28
3195;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2014;39
3196;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2015;53
3197;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2016;64
3198;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2017;68
3199;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2018;77
3200;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2019;72
3201;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2020;58
3202;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2021;63
3203;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2022;50
3204;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2023;60
3205;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Caribisch Nederland;2024;71
3206;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2011;13
3207;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2012;9
3208;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2013;20
3209;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2014;29
3210;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2015;42
3211;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2016;53
3212;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2017;56
3213;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2018;62
3214;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2019;59
3215;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2020;42
3216;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2021;51
3217;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2022;39
3218;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2023;42
3219;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Bonaire;2024;59
3220;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2011;3
3221;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2012;4
3222;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2013;4
3223;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2014;4
3224;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2015;4
3225;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2016;4
3226;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2017;7
3227;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2018;9
3228;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2019;10
3229;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2020;11
3230;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2021;9
3231;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2022;8
3232;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2023;12
3233;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Sint Eustatius;2024;8
3234;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2011;4
3235;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2012;4
3236;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2013;4
3237;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2014;6
3238;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2015;7
3239;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2016;7
3240;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2017;5
3241;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2018;6
3242;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2019;3
3243;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2020;5
3244;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2021;3
3245;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2022;3
3246;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2023;6
3247;Totaal mannen en vrouwen;0 tot 5 jaar;Midden- en Zuid-Amerika (excl CN…) ;Saba;2024;4
3248;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2011;10
3249;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2012;14
3250;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2013;12
3251;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2014;14
3252;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2015;12
3253;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2016;14
3254;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2017;21
3255;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2018;24
3256;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2019;25
3257;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2020;25
3258;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2021;30
3259;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2022;24
3260;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2023;18
3261;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Caribisch Nederland;2024;16
3262;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2011;10
3263;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2012;14
3264;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2013;11
3265;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2014;12
3266;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2015;11
3267;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2016;12
3268;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2017;18
3269;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2018;20
3270;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2019;21
3271;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2020;20
3272;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2021;26
3273;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2022;21
3274;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2023;17
3275;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Bonaire;2024;15
3276;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2011;0
3277;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2012;0
3278;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2013;1
3279;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2014;2
3280;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2015;1
3281;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2016;2
3282;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2017;3
3283;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2018;3
3284;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2019;3
3285;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2020;2
3286;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2021;2
3287;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2022;1
3288;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2023;1
3289;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Sint Eustatius;2024;1
3290;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2011;0
3291;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2012;0
3292;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2013;0
3293;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2014;0
3294;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2015;0
3295;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2016;0
3296;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2017;0
3297;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2018;1
3298;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2019;1
3299;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2020;3
3300;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2021;2
3301;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2022;2
3302;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2023;0
3303;Totaal mannen en vrouwen;0 tot 5 jaar;Aruba;Saba;2024;0
3304;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2011;682
3305;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2012;702
3306;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2013;742
3307;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2014;793
3308;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2015;808
3309;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2016;809
3310;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2017;824
3311;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2018;823
3312;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2019;830
3313;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2020;832
3314;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2021;901
3315;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2022;938
3316;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2023;949
3317;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Caribisch Nederland;2024;959
3318;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Bonaire;2011;682
3319;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Bonaire;2012;702
3320;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Bonaire;2013;741
3321;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Bonaire;2014;792
3322;Totaal mannen en vrouwen;0 tot 5 jaar;Bonaire;Bonaire;2015;807
