ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
8582;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Totaal;2022;32.0;99.6
8583;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Totaal;2023;32.0;99.7
8584;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in Nederland;2020;32.0;99.5
8585;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in Nederland;2021;32.0;99.6
8586;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in Nederland;2022;32.0;99.6
8587;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in Nederland;2023;32.0;99.7
8588;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren buiten Nederland;2020;;
8589;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren buiten Nederland;2021;;
8590;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren buiten Nederland;2022;;
8591;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren buiten Nederland;2023;;
8592;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2020;32.0;99.5
8593;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2021;32.0;99.6
8594;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2022;32.0;99.6
8595;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in NL, ouders in NL;2023;32.0;99.7
8596;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
8597;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
8598;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
8599;Totaal mannen en vrouwen;14900;Niet-gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
8600;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2020;10.0;31.7
8601;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2021;10.0;30.7
8602;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2022;9.0;27.8
8603;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Totaal;2023;8.0;25.8
8604;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;32.0;98.1
8605;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;32.0;98.2
8606;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;32.0;97.9
8607;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;32.0;97.5
8608;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;6.0;19.6
8609;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;7.0;20.0
8610;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;6.0;19.3
8611;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;6.0;18.8
8612;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
8613;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
8614;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
8615;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
8616;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;32.0;98.1
8617;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;32.0;98.2
8618;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;32.0;97.9
8619;Totaal mannen en vrouwen;14900;Niet-gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;32.0;97.5
8620;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Totaal;2020;15.0;45.3
8621;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Totaal;2021;14.0;44.2
8622;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Totaal;2022;14.0;42.8
8623;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Totaal;2023;14.0;41.6
8624;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2020;32.0;98.6
8625;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2021;32.0;98.4
8626;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2022;32.0;98.1
8627;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in Nederland;2023;32.0;98.1
8628;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2020;9.0;28.8
8629;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2021;10.0;29.5
8630;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2022;10.0;29.3
8631;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren buiten Nederland;2023;9.0;29.0
8632;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;
8633;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;
8634;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;
8635;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;
8636;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;32.0;98.6
8637;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;32.0;98.4
8638;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;32.0;98.1
8639;Totaal mannen en vrouwen;14900;Niet-gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;32.0;98.1
8640;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Totaal;2020;28.0;84.4
8641;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Totaal;2021;28.0;83.9
8642;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Totaal;2022;28.0;82.1
8643;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Totaal;2023;27.0;80.6
8644;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2020;33.0;97.0
8645;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2021;33.0;96.9
8646;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2022;33.0;97.0
8647;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in Nederland;2023;33.0;96.9
8648;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2020;16.0;48.5
8649;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2021;16.0;48.4
8650;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2022;15.0;46.0
8651;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren buiten Nederland;2023;15.0;44.8
8652;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2020;33.0;97.2
8653;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2021;33.0;97.2
8654;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2022;33.0;97.3
8655;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in NL, ouders in NL;2023;33.0;97.2
8656;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2020;32.0;94.0
8657;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2021;32.0;94.1
8658;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2022;32.0;93.9
8659;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Totaal;Geboren in NL, ouder(s) buiten NL;2023;31.0;93.6
8660;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Totaal;2020;33.0;97.2
8661;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Totaal;2021;33.0;97.2
8662;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Totaal;2022;33.0;97.3
8663;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Totaal;2023;33.0;97.2
8664;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2020;33.0;97.2
8665;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2021;33.0;97.2
8666;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2022;33.0;97.3
8667;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in Nederland;2023;33.0;97.2
8668;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2020;;
8669;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2021;;
8670;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2022;;
8671;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren buiten Nederland;2023;;
8672;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2020;33.0;97.2
8673;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2021;33.0;97.2
8674;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2022;33.0;97.3
8675;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouders in NL;2023;33.0;97.2
8676;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
8677;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
8678;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
8679;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
8680;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2020;16.0;46.9
8681;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2021;15.0;45.4
8682;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2022;14.0;42.6
8683;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Totaal;2023;14.0;40.4
8684;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2020;31.0;93.3
8685;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2021;31.0;93.5
8686;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2022;31.0;93.5
8687;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in Nederland;2023;31.0;92.9
8688;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2020;12.0;34.5
8689;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2021;11.0;33.8
8690;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2022;11.0;31.8
8691;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren buiten Nederland;2023;10.0;31.0
8692;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
8693;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
8694;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
8695;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
8696;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;31.0;93.3
8697;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;31.0;93.5
8698;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;31.0;93.5
8699;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;31.0;92.9
8700;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Totaal;2020;21.0;62.1
8701;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Totaal;2021;21.0;63.0
8702;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Totaal;2022;20.0;61.0
8703;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Totaal;2023;20.0;60.0
8704;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2020;32.0;94.5
8705;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2021;32.0;94.5
8706;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2022;32.0;94.2
8707;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in Nederland;2023;32.0;94.0
8708;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2020;19.0;55.5
8709;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2021;19.0;56.5
8710;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2022;18.0;54.2
8711;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren buiten Nederland;2023;18.0;53.4
8712;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2020;;
8713;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2021;;
8714;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2022;;
8715;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouders in NL;2023;;
8716;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;32.0;94.5
8717;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;32.0;94.5
8718;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;32.0;94.2
8719;Totaal mannen en vrouwen;15000;Totaal burgerlijke staat;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;32.0;94.0
8720;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Totaal;2020;30.0;89.4
8721;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Totaal;2021;30.0;88.7
8722;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Totaal;2022;29.0;87.2
8723;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Totaal;2023;29.0;85.6
8724;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in Nederland;2020;33.0;99.6
8725;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in Nederland;2021;33.0;99.7
8726;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in Nederland;2022;33.0;99.8
8727;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in Nederland;2023;33.0;99.8
8728;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren buiten Nederland;2020;12.0;34.8
8729;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren buiten Nederland;2021;12.0;35.9
8730;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren buiten Nederland;2022;12.0;36.2
8731;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren buiten Nederland;2023;12.0;37.1
8732;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2020;33.0;99.7
8733;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2021;33.0;99.7
8734;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2022;33.0;99.8
8735;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in NL, ouders in NL;2023;33.0;99.8
8736;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;33.0;98.9
8737;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;33.0;99.0
8738;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;33.0;99.1
8739;Totaal mannen en vrouwen;15000;Gehuwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;33.0;99.1
8740;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Totaal;2020;33.0;99.7
8741;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Totaal;2021;33.0;99.7
8742;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Totaal;2022;33.0;99.8
8743;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Totaal;2023;33.0;99.8
8744;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in Nederland;2020;33.0;99.7
8745;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in Nederland;2021;33.0;99.7
8746;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in Nederland;2022;33.0;99.8
8747;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in Nederland;2023;33.0;99.8
8748;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren buiten Nederland;2020;;
8749;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren buiten Nederland;2021;;
8750;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren buiten Nederland;2022;;
8751;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren buiten Nederland;2023;;
8752;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2020;33.0;99.7
8753;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2021;33.0;99.7
8754;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2022;33.0;99.8
8755;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in NL, ouders in NL;2023;33.0;99.8
8756;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;
8757;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;
8758;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;
8759;Totaal mannen en vrouwen;15000;Gehuwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;
8760;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Totaal;2020;17.0;50.2
8761;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Totaal;2021;17.0;49.8
8762;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Totaal;2022;16.0;47.8
8763;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Totaal;2023;15.0;46.1
8764;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2020;33.0;98.8
8765;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;33.0;99.0
8766;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;33.0;99.1
8767;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;33.0;99.0
8768;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;11.0;32.2
8769;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;11.0;33.3
8770;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;11.0;33.4
8771;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;11.0;34.2
8772;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;
8773;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;
8774;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;
8775;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;
8776;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;33.0;98.8
8777;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;33.0;99.0
8778;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;33.0;99.1
8779;Totaal mannen en vrouwen;15000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;33.0;99.0
8780;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Totaal;2020;16.0;49.1
8781;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Totaal;2021;17.0;49.8
8782;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Totaal;2022;16.0;48.7
8783;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Totaal;2023;16.0;48.8
8784;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in Nederland;2020;33.0;99.0
8785;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in Nederland;2021;33.0;99.0
8786;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in Nederland;2022;33.0;99.2
8787;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in Nederland;2023;33.0;99.1
8788;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2020;12.0;36.1
8789;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2021;13.0;37.4
8790;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2022;13.0;37.7
8791;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2023;13.0;38.7
8792;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;
8793;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;
8794;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;
8795;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;
8796;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;33.0;99.0
8797;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;33.0;99.0
8798;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;33.0;99.2
8799;Totaal mannen en vrouwen;15000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;33.0;99.1
8800;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Totaal;2020;27.0;80.9
8801;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Totaal;2021;27.0;79.9
8802;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Totaal;2022;26.0;76.8
8803;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Totaal;2023;25.0;74.3
8804;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in Nederland;2020;33.0;99.3
8805;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in Nederland;2021;33.0;99.4
8806;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in Nederland;2022;33.0;99.5
8807;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in Nederland;2023;33.0;99.5
8808;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren buiten Nederland;2020;8.0;24.1
8809;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren buiten Nederland;2021;8.0;24.2
8810;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren buiten Nederland;2022;8.0;24.0
8811;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren buiten Nederland;2023;8.0;23.8
8812;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2020;33.0;99.4
8813;Totaal mannen en vrouwen;15000;Niet-gehuwd;Totaal;Geboren in NL, ouders in NL;2021;33.0;99.5
