ID;KenmerkenWerknemers;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
339;Herkomstland: buiten Europa;Waarde;2023;16.0;7.0;6.8;;10.9;1.5;3.8;1.2;3.6;2.5;1.8;1.6;1.9;0.4;1.9;;;;;6.2;39.7;10.3;29.4;1.0;1.5;1.0;3.1;7.9;29.1;4.7
340;Herkomstland: buiten Europa;Waarde;2024;16.5;7.0;6.5;;10.9;1.2;3.4;1.0;3.7;2.7;2.1;1.9;2.0;0.5;1.8;;;;;6.1;38.3;11.0;28.5;0.7;1.6;1.0;2.7;7.9;28.9;4.7
341;Herkomstland: buiten Europa;Ondergrens 95%-interval;2014;18.4;7.0;7.5;3.0;;;;;;;;;;;;15.9;9.2;7.4;5.0;;;;;;;;;8.9;36.2;3.9
342;Herkomstland: buiten Europa;Ondergrens 95%-interval;2015;18.5;7.5;8.0;3.6;;;;;;;;;;;;16.6;9.6;8.4;5.4;;;;;;;;;9.1;35.5;4.0
343;Herkomstland: buiten Europa;Ondergrens 95%-interval;2016;19.0;7.0;8.1;3.3;;;;;;;;;;;;15.9;10.0;8.3;5.7;;;;;;;;;8.7;34.2;4.0
344;Herkomstland: buiten Europa;Ondergrens 95%-interval;2017;19.3;7.5;9.1;3.6;;;;;;;;;;;;16.2;9.9;8.9;5.7;;;;;;;;;9.1;35.0;4.2
345;Herkomstland: buiten Europa;Ondergrens 95%-interval;2018;17.4;7.5;8.1;;12.7;1.4;3.9;1.5;3.9;3.4;2.0;2.1;1.9;0.4;2.3;15.5;10.1;9.3;6.3;;;;;;;;;9.1;33.7;4.2
346;Herkomstland: buiten Europa;Ondergrens 95%-interval;2019;17.2;8.2;8.0;;12.3;1.4;3.9;1.1;3.7;2.7;1.8;2.1;2.0;0.4;2.1;15.6;10.2;8.7;6.6;;;;;;;;;8.6;33.3;4.3
347;Herkomstland: buiten Europa;Ondergrens 95%-interval;2020;14.4;6.6;6.8;;9.9;0.9;2.9;0.9;2.7;2.4;1.2;1.6;1.4;0.1;2.1;13.4;8.6;7.4;9.5;;;;;;;;;7.5;29.9;4.7
348;Herkomstland: buiten Europa;Ondergrens 95%-interval;2021;15.3;6.2;7.7;;10.4;0.9;3.2;1.2;3.1;2.7;1.5;1.8;1.6;0.2;1.5;13.8;8.8;8.3;9.7;;;;;;;;;8.0;29.6;4.7
349;Herkomstland: buiten Europa;Ondergrens 95%-interval;2022;16.2;6.7;6.1;;11.1;1.2;3.1;0.8;3.0;2.5;1.5;1.6;1.7;0.3;2.1;;;;;5.8;44.4;10.4;34.9;0.7;1.5;0.7;2.2;7.2;28.6;4.6
350;Herkomstland: buiten Europa;Ondergrens 95%-interval;2023;15.1;6.4;6.1;;10.1;1.2;3.3;1.0;3.2;2.1;1.5;1.3;1.6;0.2;1.6;;;;;5.5;38.4;9.6;28.3;0.8;1.3;0.8;2.6;7.2;28.0;4.6
351;Herkomstland: buiten Europa;Ondergrens 95%-interval;2024;15.6;6.4;5.9;;10.1;1.0;3.0;0.8;3.3;2.3;1.7;1.5;1.7;0.4;1.5;;;;;5.5;37.1;10.2;27.4;0.5;1.3;0.8;2.3;7.3;27.8;4.7
352;Herkomstland: buiten Europa;Bovengrens 95%-interval;2014;21.3;8.9;9.6;4.4;;;;;;;;;;;;18.6;11.5;9.3;6.6;;;;;;;;;11.1;39.7;4.2
353;Herkomstland: buiten Europa;Bovengrens 95%-interval;2015;21.0;9.2;9.8;4.8;;;;;;;;;;;;19.0;11.5;10.2;6.9;;;;;;;;;11.0;38.5;4.2
354;Herkomstland: buiten Europa;Bovengrens 95%-interval;2016;21.5;8.6;9.8;4.4;;;;;;;;;;;;18.1;11.9;10.0;7.2;;;;;;;;;10.5;37.1;4.2
355;Herkomstland: buiten Europa;Bovengrens 95%-interval;2017;21.8;9.1;11.0;4.8;;;;;;;;;;;;18.4;11.8;10.7;7.2;;;;;;;;;11.0;37.9;4.4
356;Herkomstland: buiten Europa;Bovengrens 95%-interval;2018;19.3;8.8;9.5;;14.4;2.0;4.9;2.2;5.0;4.4;2.8;2.9;2.6;0.8;3.2;17.3;11.7;10.8;7.6;;;;;;;;;10.6;36.1;4.3
357;Herkomstland: buiten Europa;Bovengrens 95%-interval;2019;19.2;9.7;9.4;;14.1;2.0;5.0;1.7;4.8;3.6;2.6;2.9;2.8;0.8;2.9;17.6;11.8;10.2;7.9;;;;;;;;;10.1;35.7;4.5
358;Herkomstland: buiten Europa;Bovengrens 95%-interval;2020;16.3;7.9;8.2;;11.5;1.4;3.9;1.4;3.7;3.3;1.8;2.4;2.1;0.4;2.8;15.1;10.1;8.8;11.1;;;;;;;;;9.0;32.3;4.8
359;Herkomstland: buiten Europa;Bovengrens 95%-interval;2021;17.5;7.6;9.3;;12.2;1.5;4.2;1.9;4.3;3.8;2.3;2.6;2.5;0.6;2.3;15.9;10.5;9.9;11.5;;;;;;;;;9.7;32.2;4.9
360;Herkomstland: buiten Europa;Bovengrens 95%-interval;2022;18.2;8.1;7.5;;12.8;1.9;4.1;1.3;3.9;3.4;2.2;2.4;2.4;0.6;3.0;;;;;7.2;47.1;12.2;37.4;1.3;2.2;1.2;3.1;8.6;31.0;4.8
361;Herkomstland: buiten Europa;Bovengrens 95%-interval;2023;17.0;7.7;7.4;;11.7;1.8;4.3;1.6;4.1;2.9;2.2;1.9;2.2;0.6;2.3;;;;;6.9;41.0;11.2;30.6;1.3;1.9;1.3;3.5;8.6;30.3;4.8
362;Herkomstland: buiten Europa;Bovengrens 95%-interval;2024;17.4;7.7;7.2;;11.7;1.5;3.9;1.3;4.2;3.1;2.4;2.2;2.4;0.7;2.2;;;;;6.8;39.5;11.8;29.7;1.0;2.0;1.3;3.1;8.6;30.0;4.8
363;Arbeidsduur: deeltijd;Waarde;2014;22.2;4.5;5.3;2.4;;;;;;;;;;;;20.8;10.1;5.0;6.7;;;;;;;;;10.2;36.9;3.2
364;Arbeidsduur: deeltijd;Waarde;2015;21.9;4.6;5.3;2.7;;;;;;;;;;;;19.7;9.7;4.8;6.5;;;;;;;;;10.0;37.2;3.2
365;Arbeidsduur: deeltijd;Waarde;2016;21.6;5.0;5.5;2.6;;;;;;;;;;;;20.0;10.2;5.6;7.0;;;;;;;;;10.0;36.4;3.2
366;Arbeidsduur: deeltijd;Waarde;2017;22.5;5.1;5.6;2.7;;;;;;;;;;;;19.6;10.0;5.3;6.9;;;;;;;;;10.8;36.9;3.4
367;Arbeidsduur: deeltijd;Waarde;2018;21.4;5.6;5.6;;13.1;0.7;4.3;1.0;4.5;2.7;1.4;2.6;2.3;0.2;2.0;19.1;9.7;5.8;7.7;;;;;;;;;10.8;36.0;3.4
368;Arbeidsduur: deeltijd;Waarde;2019;21.1;5.9;5.7;;13.4;0.9;4.3;1.0;4.6;2.8;1.5;2.9;2.5;0.3;2.0;18.9;9.9;6.0;7.9;;;;;;;;;10.7;35.4;3.4
369;Arbeidsduur: deeltijd;Waarde;2020;18.9;4.8;5.2;;10.8;0.6;3.2;0.8;3.2;2.4;1.1;2.1;1.8;0.2;2.1;16.0;8.5;4.8;12.8;;;;;;;;;9.3;32.7;3.6
370;Arbeidsduur: deeltijd;Waarde;2021;19.4;4.8;5.5;;11.5;0.8;3.5;0.9;3.6;2.8;1.2;2.0;1.9;0.2;2.0;16.6;8.3;4.8;12.2;;;;;;;;;9.9;32.5;3.7
371;Arbeidsduur: deeltijd;Waarde;2022;22.4;5.0;4.8;;11.8;0.7;3.8;0.8;3.7;2.6;1.1;2.3;2.1;0.2;1.8;;;;;4.9;60.6;21.7;45.7;1.3;1.5;0.7;2.4;10.2;32.4;3.5
372;Arbeidsduur: deeltijd;Waarde;2023;21.0;4.8;4.5;;11.1;0.6;3.4;0.7;3.6;2.3;1.1;2.3;2.0;0.2;1.5;;;;;4.9;55.4;21.0;38.9;1.4;1.3;0.8;2.4;10.0;32.0;3.5
373;Arbeidsduur: deeltijd;Waarde;2024;22.1;5.8;4.8;;12.0;0.8;3.8;0.7;4.0;2.7;1.3;2.4;2.1;0.2;1.6;;;;;5.4;54.1;20.5;38.0;1.4;1.4;0.6;2.4;10.3;32.3;3.5
374;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2014;21.5;4.1;5.0;2.1;;;;;;;;;;;;20.1;9.6;4.7;6.3;;;;;;;;;9.7;36.1;3.1
375;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2015;21.3;4.3;5.0;2.5;;;;;;;;;;;;19.2;9.3;4.5;6.1;;;;;;;;;9.6;36.5;3.2
376;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2016;21.0;4.7;5.2;2.4;;;;;;;;;;;;19.4;9.7;5.2;6.6;;;;;;;;;9.6;35.8;3.2
377;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2017;21.9;4.8;5.3;2.5;;;;;;;;;;;;19.0;9.6;4.9;6.6;;;;;;;;;10.4;36.3;3.3
378;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2018;20.9;5.3;5.3;;12.7;0.6;4.1;0.9;4.3;2.5;1.2;2.4;2.2;0.2;1.9;18.7;9.3;5.6;7.4;;;;;;;;;10.4;35.5;3.3
379;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2019;20.6;5.6;5.4;;12.9;0.8;4.1;0.8;4.3;2.6;1.4;2.7;2.3;0.2;1.8;18.5;9.5;5.7;7.6;;;;;;;;;10.4;34.8;3.4
380;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2020;18.4;4.5;4.9;;10.5;0.5;3.0;0.7;3.0;2.2;1.0;1.9;1.6;0.1;1.9;15.5;8.1;4.6;12.4;;;;;;;;;9.0;32.1;3.6
381;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2021;18.9;4.6;5.2;;11.0;0.7;3.2;0.7;3.3;2.5;1.1;1.8;1.8;0.2;1.8;16.1;7.9;4.5;11.8;;;;;;;;;9.5;31.9;3.6
382;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2022;21.9;4.8;4.5;;11.4;0.6;3.6;0.7;3.5;2.4;0.9;2.2;1.9;0.2;1.7;;;;;4.6;60.0;21.3;45.1;1.2;1.4;0.6;2.2;9.8;31.8;3.5
383;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2023;20.5;4.5;4.3;;10.7;0.5;3.2;0.6;3.4;2.1;1.0;2.1;1.8;0.1;1.3;;;;;4.7;54.8;20.6;38.3;1.3;1.2;0.7;2.3;9.6;31.4;3.5
384;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2024;21.6;5.5;4.5;;11.6;0.7;3.6;0.6;3.7;2.6;1.1;2.2;1.9;0.2;1.4;;;;;5.1;53.5;20.1;37.4;1.3;1.3;0.5;2.3;9.9;31.7;3.5
385;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2014;22.9;4.8;5.7;2.6;;;;;;;;;;;;21.4;10.6;5.4;7.1;;;;;;;;;10.7;37.7;3.2
386;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2015;22.5;4.9;5.6;3.0;;;;;;;;;;;;20.3;10.1;5.1;6.8;;;;;;;;;10.5;37.9;3.3
387;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2016;22.1;5.3;5.9;2.9;;;;;;;;;;;;20.6;10.7;6.0;7.5;;;;;;;;;10.4;37.1;3.3
388;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2017;23.1;5.5;5.9;2.9;;;;;;;;;;;;20.1;10.5;5.6;7.3;;;;;;;;;11.3;37.6;3.4
389;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2018;21.9;5.8;5.9;;13.5;0.8;4.6;1.1;4.8;2.9;1.5;2.8;2.5;0.3;2.2;19.6;10.0;6.1;8.0;;;;;;;;;11.2;36.6;3.4
390;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2019;21.5;6.2;6.0;;13.8;1.0;4.5;1.1;4.8;3.0;1.7;3.1;2.7;0.3;2.2;19.4;10.3;6.3;8.2;;;;;;;;;11.1;36.0;3.4
391;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2020;19.4;5.0;5.5;;11.3;0.7;3.4;0.9;3.4;2.6;1.2;2.3;2.0;0.3;2.3;16.5;8.8;5.1;13.2;;;;;;;;;9.7;33.3;3.7
392;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2021;20.0;5.1;5.8;;11.9;0.9;3.7;1.0;3.8;3.0;1.4;2.2;2.2;0.3;2.2;17.1;8.7;5.1;12.6;;;;;;;;;10.3;33.2;3.7
393;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2022;22.9;5.3;5.1;;12.2;0.8;4.1;0.9;4.0;2.9;1.2;2.5;2.3;0.3;2.0;;;;;5.2;61.2;22.1;46.3;1.5;1.7;0.8;2.6;10.6;33.0;3.6
394;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2023;21.5;5.0;4.8;;11.5;0.7;3.7;0.8;3.8;2.5;1.3;2.5;2.2;0.2;1.6;;;;;5.2;56.0;21.5;39.5;1.6;1.5;0.9;2.7;10.4;32.5;3.5
395;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2024;22.6;6.1;5.1;;12.4;0.9;4.1;0.9;4.2;3.0;1.4;2.6;2.3;0.3;1.8;;;;;5.7;54.7;20.9;38.6;1.6;1.6;0.7;2.6;10.6;32.8;3.6
396;Arbeidsduur: voltijd;Waarde;2014;18.4;8.9;11.9;5.4;;;;;;;;;;;;11.2;7.0;9.3;3.5;;;;;;;;;9.7;31.2;4.7
397;Arbeidsduur: voltijd;Waarde;2015;18.6;9.4;12.6;6.0;;;;;;;;;;;;11.3;7.2;9.7;3.9;;;;;;;;;10.5;31.5;4.7
398;Arbeidsduur: voltijd;Waarde;2016;18.8;9.5;12.7;5.6;;;;;;;;;;;;10.9;7.4;10.2;4.1;;;;;;;;;10.1;30.9;4.7
399;Arbeidsduur: voltijd;Waarde;2017;19.1;9.9;13.5;6.0;;;;;;;;;;;;11.5;8.1;11.0;4.5;;;;;;;;;10.7;30.8;4.8
400;Arbeidsduur: voltijd;Waarde;2018;18.8;9.7;12.0;;18.3;3.3;7.4;2.9;6.1;6.7;3.2;2.6;2.8;0.7;3.2;11.4;8.2;10.7;4.8;;;;;;;;;10.7;29.9;4.8
401;Arbeidsduur: voltijd;Waarde;2019;18.8;10.0;11.8;;18.3;3.4;7.4;2.9;6.0;6.5;3.1;2.5;2.8;0.7;3.0;11.2;8.0;11.0;4.8;;;;;;;;;10.6;28.8;4.9
402;Arbeidsduur: voltijd;Waarde;2020;16.1;8.7;11.1;;14.9;2.8;5.9;2.4;4.9;5.0;2.4;2.0;2.3;0.5;2.6;10.4;7.3;9.3;6.8;;;;;;;;;9.0;26.5;5.3
403;Arbeidsduur: voltijd;Waarde;2021;16.8;8.6;11.1;;15.5;2.8;6.8;2.5;4.9;5.3;2.7;2.1;2.3;0.7;2.7;10.8;7.5;9.7;7.2;;;;;;;;;9.6;26.0;5.3
404;Arbeidsduur: voltijd;Waarde;2022;17.8;8.0;10.3;;15.2;2.7;6.1;2.2;4.9;5.2;2.9;1.8;2.3;0.6;2.6;;;;;7.8;43.7;5.3;36.9;1.7;2.1;1.0;3.4;8.5;25.0;5.2
405;Arbeidsduur: voltijd;Waarde;2023;17.1;8.0;10.1;;14.4;2.6;5.8;2.0;4.9;4.8;2.5;1.7;2.2;0.5;2.4;;;;;7.3;37.6;4.9;30.5;1.9;1.9;1.1;3.4;8.4;24.0;5.2
406;Arbeidsduur: voltijd;Waarde;2024;17.2;8.3;10.7;;15.2;2.8;6.2;2.1;5.4;5.1;2.7;1.9;2.4;0.6;2.6;;;;;7.8;36.3;5.3;28.5;1.9;2.1;1.1;3.9;8.7;24.2;5.3
407;Arbeidsduur: voltijd;Ondergrens 95%-interval;2014;17.7;8.5;11.4;5.0;;;;;;;;;;;;10.8;6.6;8.9;3.2;;;;;;;;;9.3;30.5;4.6
408;Arbeidsduur: voltijd;Ondergrens 95%-interval;2015;18.1;9.0;12.2;5.6;;;;;;;;;;;;10.9;6.8;9.3;3.6;;;;;;;;;10.0;30.8;4.6
409;Arbeidsduur: voltijd;Ondergrens 95%-interval;2016;18.3;9.1;12.2;5.3;;;;;;;;;;;;10.5;7.1;9.7;3.9;;;;;;;;;9.7;30.2;4.7
410;Arbeidsduur: voltijd;Ondergrens 95%-interval;2017;18.5;9.5;13.0;5.7;;;;;;;;;;;;11.0;7.7;10.5;4.2;;;;;;;;;10.3;30.2;4.7
411;Arbeidsduur: voltijd;Ondergrens 95%-interval;2018;18.3;9.3;11.6;;17.8;3.1;7.0;2.7;5.8;6.4;3.0;2.4;2.6;0.6;3.0;11.0;7.9;10.4;4.5;;;;;;;;;10.3;29.3;4.7
412;Arbeidsduur: voltijd;Ondergrens 95%-interval;2019;18.3;9.6;11.3;;17.8;3.2;7.1;2.7;5.6;6.2;2.8;2.3;2.6;0.6;2.8;10.8;7.6;10.6;4.5;;;;;;;;;10.2;28.2;4.8
413;Arbeidsduur: voltijd;Ondergrens 95%-interval;2020;15.6;8.3;10.6;;14.4;2.6;5.5;2.2;4.6;4.7;2.2;1.8;2.1;0.4;2.4;10.0;6.9;8.9;6.5;;;;;;;;;8.6;25.9;5.3
414;Arbeidsduur: voltijd;Ondergrens 95%-interval;2021;16.3;8.2;10.7;;14.9;2.6;6.4;2.3;4.6;5.0;2.5;1.9;2.1;0.6;2.4;10.3;7.1;9.3;6.8;;;;;;;;;9.2;25.4;5.3
415;Arbeidsduur: voltijd;Ondergrens 95%-interval;2022;17.3;7.6;9.9;;14.8;2.5;5.8;2.0;4.6;4.9;2.7;1.7;2.1;0.5;2.4;;;;;7.4;43.1;5.0;36.3;1.6;1.9;0.9;3.2;8.2;24.5;5.2
416;Arbeidsduur: voltijd;Ondergrens 95%-interval;2023;16.7;7.6;9.8;;13.9;2.4;5.5;1.9;4.6;4.5;2.3;1.6;2.1;0.4;2.2;;;;;7.0;37.0;4.7;29.9;1.7;1.8;1.0;3.2;8.1;23.5;5.2
417;Arbeidsduur: voltijd;Ondergrens 95%-interval;2024;16.8;8.0;10.3;;14.8;2.6;5.9;2.0;5.1;4.9;2.5;1.7;2.2;0.5;2.4;;;;;7.5;35.7;5.0;28.0;1.7;2.0;1.0;3.6;8.4;23.7;5.3
418;Arbeidsduur: voltijd;Bovengrens 95%-interval;2014;19.0;9.4;12.5;5.8;;;;;;;;;;;;11.8;7.5;9.8;3.8;;;;;;;;;10.2;32.0;4.7
419;Arbeidsduur: voltijd;Bovengrens 95%-interval;2015;19.2;9.9;13.1;6.3;;;;;;;;;;;;11.8;7.6;10.2;4.2;;;;;;;;;10.9;32.1;4.7
420;Arbeidsduur: voltijd;Bovengrens 95%-interval;2016;19.4;9.9;13.1;6.0;;;;;;;;;;;;11.4;7.8;10.6;4.4;;;;;;;;;10.6;31.6;4.8
421;Arbeidsduur: voltijd;Bovengrens 95%-interval;2017;19.7;10.4;14.0;6.4;;;;;;;;;;;;12.0;8.5;11.5;4.8;;;;;;;;;11.2;31.5;4.8
422;Arbeidsduur: voltijd;Bovengrens 95%-interval;2018;19.3;10.1;12.5;;18.8;3.6;7.7;3.1;6.4;7.0;3.4;2.8;3.0;0.9;3.4;11.8;8.6;11.1;5.1;;;;;;;;;11.1;30.5;4.8
423;Arbeidsduur: voltijd;Bovengrens 95%-interval;2019;19.3;10.4;12.2;;18.8;3.7;7.8;3.2;6.3;6.9;3.3;2.7;3.0;0.8;3.3;11.6;8.4;11.4;5.1;;;;;;;;;11.0;29.4;4.9
424;Arbeidsduur: voltijd;Bovengrens 95%-interval;2020;16.6;9.1;11.5;;15.4;3.0;6.2;2.7;5.2;5.3;2.6;2.2;2.5;0.6;2.9;10.8;7.6;9.7;7.1;;;;;;;;;9.4;27.1;5.4
425;Arbeidsduur: voltijd;Bovengrens 95%-interval;2021;17.4;9.1;11.6;;16.0;3.1;7.1;2.8;5.3;5.7;3.0;2.3;2.5;0.8;2.9;11.2;7.9;10.2;7.6;;;;;;;;;10.0;26.7;5.4
426;Arbeidsduur: voltijd;Bovengrens 95%-interval;2022;18.3;8.3;10.6;;15.7;2.9;6.4;2.4;5.2;5.5;3.1;2.0;2.5;0.7;2.8;;;;;8.1;44.3;5.6;37.5;1.9;2.3;1.1;3.6;8.9;25.6;5.2
427;Arbeidsduur: voltijd;Bovengrens 95%-interval;2023;17.6;8.3;10.5;;14.8;2.8;6.1;2.2;5.2;5.0;2.7;1.9;2.4;0.6;2.6;;;;;7.7;38.2;5.2;31.1;2.1;2.1;1.2;3.6;8.8;24.6;5.3
428;Arbeidsduur: voltijd;Bovengrens 95%-interval;2024;17.7;8.7;11.1;;15.6;3.0;6.5;2.3;5.7;5.4;2.9;2.1;2.6;0.7;2.8;;;;;8.2;36.8;5.6;29.1;2.0;2.3;1.3;4.1;9.1;24.7;5.3
429;Arbeidsduur: minder dan 20 uur per week;Waarde;2014;26.1;4.0;5.8;1.9;;;;;;;;;;;;24.2;12.4;5.2;5.1;;;;;;;;;9.6;42.1;1.9
430;Arbeidsduur: minder dan 20 uur per week;Waarde;2015;24.7;4.4;5.5;2.3;;;;;;;;;;;;23.0;11.7;4.8;5.2;;;;;;;;;8.9;41.9;2.1
431;Arbeidsduur: minder dan 20 uur per week;Waarde;2016;25.3;4.6;6.0;2.2;;;;;;;;;;;;23.5;12.1;5.9;6.0;;;;;;;;;9.5;41.7;2.1
432;Arbeidsduur: minder dan 20 uur per week;Waarde;2017;25.9;4.9;6.5;2.3;;;;;;;;;;;;23.1;11.8;4.9;5.3;;;;;;;;;9.7;42.5;2.2
433;Arbeidsduur: minder dan 20 uur per week;Waarde;2018;23.7;5.6;6.5;;13.9;0.8;5.0;0.8;5.2;3.1;1.1;1.9;3.0;0.2;1.7;22.3;11.5;6.2;6.1;;;;;;;;;9.8;40.4;2.3
434;Arbeidsduur: minder dan 20 uur per week;Waarde;2019;23.3;5.9;6.4;;14.3;1.0;5.0;0.9;5.5;3.3;1.3;1.9;3.5;0.2;1.5;21.9;11.7;6.2;6.4;;;;;;;;;9.6;39.1;2.4
435;Arbeidsduur: minder dan 20 uur per week;Waarde;2020;21.5;4.8;6.0;;11.9;0.7;3.6;0.9;3.6;3.1;0.8;1.4;2.6;0.2;1.9;18.8;10.3;4.7;13.3;;;;;;;;;8.2;38.9;2.3
436;Arbeidsduur: minder dan 20 uur per week;Waarde;2021;21.0;5.0;6.0;;11.9;0.6;3.7;0.8;3.9;3.3;0.8;1.1;2.7;0.1;1.3;19.0;9.6;4.7;10.6;;;;;;;;;8.3;37.8;2.5
437;Arbeidsduur: minder dan 20 uur per week;Waarde;2022;25.5;4.7;5.2;;13.0;0.6;4.2;0.5;4.6;3.4;0.6;1.3;3.2;0.2;1.3;;;;;4.3;56.9;15.9;44.4;1.2;1.1;0.3;2.5;8.8;38.7;1.9
438;Arbeidsduur: minder dan 20 uur per week;Waarde;2023;24.1;4.6;4.8;;12.3;0.4;4.1;0.6;4.2;3.1;0.7;1.2;2.9;0.1;1.0;;;;;4.1;50.4;15.4;36.7;1.5;1.0;0.5;3.0;8.8;38.6;1.8
439;Arbeidsduur: minder dan 20 uur per week;Waarde;2024;25.1;5.6;5.0;;13.0;0.6;4.3;0.5;4.6;3.5;0.7;1.4;2.8;0.1;1.0;;;;;4.2;49.1;14.8;36.2;1.2;1.0;0.4;3.1;8.1;39.1;1.8
440;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2014;24.9;3.6;5.2;1.5;;;;;;;;;;;;23.2;11.6;4.6;4.6;;;;;;;;;8.9;40.9;1.8
441;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2015;23.8;4.0;5.0;2.0;;;;;;;;;;;;22.1;11.1;4.3;4.7;;;;;;;;;8.3;40.8;2.0
442;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2016;24.3;4.1;5.5;1.9;;;;;;;;;;;;22.5;11.3;5.2;5.3;;;;;;;;;8.8;40.6;2.0
443;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2017;24.9;4.4;6.0;2.0;;;;;;;;;;;;22.2;11.1;4.4;4.8;;;;;;;;;9.0;41.4;2.1
444;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2018;23.0;5.2;6.1;;13.3;0.6;4.6;0.7;4.8;2.8;0.9;1.7;2.7;0.1;1.4;21.6;10.9;5.8;5.7;;;;;;;;;9.2;39.5;2.2
445;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2019;22.5;5.4;5.9;;13.7;0.8;4.6;0.8;5.1;3.0;1.1;1.7;3.2;0.2;1.3;21.2;11.1;5.7;6.0;;;;;;;;;9.0;38.2;2.3
446;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2020;20.6;4.4;5.5;;11.2;0.5;3.2;0.7;3.3;2.8;0.6;1.2;2.3;0.1;1.6;18.0;9.7;4.3;12.6;;;;;;;;;7.7;37.9;2.3
447;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2021;20.1;4.6;5.5;;11.2;0.5;3.3;0.6;3.5;2.9;0.7;0.9;2.3;0.1;1.1;18.2;9.0;4.2;10.0;;;;;;;;;7.7;36.7;2.4
448;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2022;24.6;4.3;4.7;;12.3;0.4;3.8;0.4;4.2;3.0;0.5;1.1;2.8;0.1;1.0;;;;;3.8;55.8;15.1;43.3;1.0;0.9;0.2;2.1;8.2;37.6;1.9
449;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2023;23.1;4.1;4.3;;11.6;0.3;3.7;0.4;3.7;2.7;0.5;1.0;2.6;0.0;0.8;;;;;3.6;49.2;14.6;35.7;1.3;0.8;0.3;2.6;8.1;37.5;1.7
450;Arbeidsduur: minder dan 20 uur per week;Ondergrens 95%-interval;2024;24.2;5.1;4.6;;12.2;0.4;3.9;0.4;4.1;3.1;0.6;1.2;2.5;0.0;0.8;;;;;3.7;48.0;14.0;35.2;1.0;0.8;0.3;2.7;7.5;38.1;1.8
451;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2014;27.2;4.5;6.4;2.2;;;;;;;;;;;;25.3;13.2;5.8;5.7;;;;;;;;;10.4;43.4;2.0
452;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2015;25.7;4.9;6.1;2.7;;;;;;;;;;;;24.0;12.5;5.3;5.7;;;;;;;;;9.6;43.0;2.1
453;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2016;26.3;5.1;6.6;2.5;;;;;;;;;;;;24.5;13.0;6.6;6.8;;;;;;;;;10.1;42.8;2.1
454;Arbeidsduur: minder dan 20 uur per week;Bovengrens 95%-interval;2017;26.9;5.4;7.1;2.7;;;;;;;;;;;;24.0;12.5;5.4;5.8;;;;;;;;;10.4;43.6;2.2
