ID;Geslacht;Leeftijd;DiagnosenGGZ;RegioS;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
9498;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Kennemerland (GG);2015;525.0;840.0;1853.0;2967.0
9499;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Kennemerland (GG);2016;345.0;610.0;1230.0;2177.0
9500;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Kennemerland (GG);2017;385.0;700.0;1360.0;2465.0
9501;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Amsterdam (GG);2015;1295.0;1980.0;1667.0;2542.0
9502;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Amsterdam (GG);2016;1215.0;1885.0;1557.0;2419.0
9503;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Amsterdam (GG);2017;1275.0;1990.0;1646.0;2568.0
9504;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Gooi en Vechtstreek (GG);2015;170.0;260.0;1539.0;2349.0
9505;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Gooi en Vechtstreek (GG);2016;145.0;225.0;1325.0;2027.0
9506;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Gooi en Vechtstreek (GG);2017;170.0;260.0;1533.0;2333.0
9507;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Hollands-Midden (GG);2015;615.0;955.0;1206.0;1879.0
9508;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Hollands-Midden (GG);2016;660.0;1065.0;1293.0;2090.0
9509;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Hollands-Midden (GG);2017;745.0;1175.0;1457.0;2291.0
9510;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Rotterdam-Rijnmond (GG);2015;960.0;1525.0;1147.0;1820.0
9511;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Rotterdam-Rijnmond (GG);2016;1030.0;1620.0;1232.0;1937.0
9512;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Rotterdam-Rijnmond (GG);2017;1125.0;1720.0;1336.0;2045.0
9513;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zuid-Holland-Zuid (GG);2015;275.0;465.0;1005.0;1686.0
9514;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zuid-Holland-Zuid (GG);2016;;;;
9515;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zuid-Holland-Zuid (GG);2017;;;;
9516;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2015;;;;
9517;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2016;300.0;480.0;1087.0;1751.0
9518;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2017;340.0;525.0;1240.0;1911.0
9519;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zeeland (GG);2015;220.0;380.0;1149.0;1970.0
9520;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zeeland (GG);2016;215.0;400.0;1105.0;2059.0
9521;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zeeland (GG);2017;255.0;430.0;1314.0;2207.0
9522;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD West-Brabant (GG);2015;525.0;870.0;1281.0;2124.0
9523;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD West-Brabant (GG);2016;470.0;850.0;1151.0;2080.0
9524;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD West-Brabant (GG);2017;410.0;790.0;994.0;1925.0
9525;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Hart voor Brabant (GG);2015;565.0;1050.0;885.0;1647.0
9526;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Hart voor Brabant (GG);2016;655.0;1145.0;1024.0;1793.0
9527;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Hart voor Brabant (GG);2017;830.0;1385.0;1289.0;2150.0
9528;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Brabant-Zuidoost (GG);2015;555.0;1000.0;1222.0;2201.0
9529;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Brabant-Zuidoost (GG);2016;620.0;1130.0;1340.0;2451.0
9530;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Brabant-Zuidoost (GG);2017;535.0;935.0;1152.0;2016.0
9531;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Limburg-Noord (GG);2015;205.0;355.0;767.0;1334.0
9532;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Limburg-Noord (GG);2016;210.0;375.0;776.0;1404.0
9533;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Limburg-Noord (GG);2017;275.0;465.0;1026.0;1744.0
9534;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zuid-Limburg (GG);2015;505.0;920.0;1292.0;2347.0
9535;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zuid-Limburg (GG);2016;445.0;870.0;1143.0;2252.0
9536;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zuid-Limburg (GG);2017;415.0;755.0;1065.0;1947.0
9537;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Haaglanden (GG);2015;970.0;1725.0;1342.0;2383.0
9538;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Haaglanden (GG);2016;885.0;1610.0;1224.0;2225.0
9539;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Haaglanden (GG);2017;930.0;1630.0;1284.0;2255.0
9540;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Fryslân (GG);2015;490.0;810.0;1316.0;2178.0
9541;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Fryslân (GG);2016;475.0;800.0;1282.0;2168.0
9542;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Fryslân (GG);2017;420.0;725.0;1131.0;1966.0
9543;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zaanstreek/Waterland (GG);2015;240.0;410.0;1290.0;2214.0
9544;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zaanstreek/Waterland (GG);2016;250.0;425.0;1353.0;2322.0
9545;Totaal mannen en vrouwen;20 tot 25 jaar;E Stemmingsstoornissen;GGD Zaanstreek/Waterland (GG);2017;265.0;430.0;1436.0;2344.0
9546;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Nederland;2015;11890.0;20610.0;1125.0;1951.0
9547;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Nederland;2016;11730.0;20705.0;1111.0;1961.0
9548;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Nederland;2017;12780.0;22170.0;1207.0;2094.0
9549;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Nederland (LD);2015;1365.0;2305.0;1220.0;2060.0
9550;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Nederland (LD);2016;1415.0;2305.0;1271.0;2066.0
9551;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Nederland (LD);2017;1400.0;2350.0;1252.0;2101.0
9552;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Oost-Nederland (LD);2015;2390.0;4275.0;1088.0;1946.0
9553;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Oost-Nederland (LD);2016;2290.0;4300.0;1040.0;1953.0
9554;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Oost-Nederland (LD);2017;2530.0;4690.0;1142.0;2117.0
9555;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;West-Nederland (LD);2015;6010.0;10180.0;1181.0;2001.0
9556;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;West-Nederland (LD);2016;5875.0;10115.0;1157.0;1992.0
9557;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;West-Nederland (LD);2017;6540.0;11015.0;1287.0;2168.0
9558;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zuid-Nederland (LD);2015;2125.0;3845.0;983.0;1780.0
9559;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zuid-Nederland (LD);2016;2145.0;3985.0;993.0;1844.0
9560;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zuid-Nederland (LD);2017;2310.0;4120.0;1063.0;1895.0
9561;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Groningen (PV);2015;655.0;1065.0;1250.0;2027.0
9562;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Groningen (PV);2016;725.0;1120.0;1391.0;2144.0
9563;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Groningen (PV);2017;680.0;1115.0;1306.0;2139.0
9564;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Fryslân (PV);2015;425.0;740.0;1142.0;1989.0
9565;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Fryslân (PV);2016;420.0;735.0;1130.0;1981.0
9566;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Fryslân (PV);2017;380.0;675.0;1028.0;1823.0
9567;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Drenthe (PV);2015;285.0;500.0;1277.0;2259.0
9568;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Drenthe (PV);2016;275.0;450.0;1225.0;2027.0
9569;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Drenthe (PV);2017;340.0;560.0;1491.0;2465.0
9570;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Overijssel (PV);2015;645.0;1235.0;930.0;1788.0
9571;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Overijssel (PV);2016;585.0;1285.0;842.0;1859.0
9572;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Overijssel (PV);2017;680.0;1440.0;977.0;2065.0
9573;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Flevoland (PV);2015;235.0;415.0;935.0;1659.0
9574;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Flevoland (PV);2016;240.0;395.0;957.0;1593.0
9575;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Flevoland (PV);2017;260.0;420.0;1038.0;1693.0
9576;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Gelderland (PV);2015;1515.0;2625.0;1205.0;2090.0
9577;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Gelderland (PV);2016;1470.0;2615.0;1165.0;2076.0
9578;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Gelderland (PV);2017;1590.0;2825.0;1254.0;2229.0
9579;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Utrecht (PV);2015;990.0;1770.0;1170.0;2094.0
9580;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Utrecht (PV);2016;1010.0;1870.0;1203.0;2220.0
9581;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Utrecht (PV);2017;1085.0;2005.0;1292.0;2394.0
9582;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Holland (PV);2015;2275.0;3760.0;1337.0;2208.0
9583;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Holland (PV);2016;2085.0;3510.0;1228.0;2067.0
9584;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Holland (PV);2017;2305.0;3835.0;1357.0;2257.0
9585;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zuid-Holland (PV);2015;2565.0;4325.0;1094.0;1844.0
9586;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zuid-Holland (PV);2016;2610.0;4415.0;1114.0;1883.0
9587;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zuid-Holland (PV);2017;2915.0;4780.0;1240.0;2034.0
9588;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zeeland (PV);2015;180.0;325.0;920.0;1676.0
9589;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zeeland (PV);2016;165.0;325.0;852.0;1657.0
9590;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Zeeland (PV);2017;235.0;395.0;1210.0;2036.0
9591;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Brabant (PV);2015;1485.0;2670.0;989.0;1778.0
9592;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Brabant (PV);2016;1585.0;2870.0;1052.0;1905.0
9593;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Noord-Brabant (PV);2017;1680.0;2975.0;1105.0;1960.0
9594;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Limburg (PV);2015;640.0;1175.0;968.0;1785.0
9595;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Limburg (PV);2016;560.0;1115.0;857.0;1705.0
9596;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Limburg (PV);2017;635.0;1145.0;967.0;1743.0
9597;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Groningen (GG);2015;655.0;1065.0;1250.0;2027.0
9598;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Groningen (GG);2016;725.0;1120.0;1391.0;2144.0
9599;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Groningen (GG);2017;680.0;1115.0;1306.0;2139.0
9600;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Drenthe (GG);2015;285.0;500.0;1277.0;2259.0
9601;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Drenthe (GG);2016;275.0;450.0;1225.0;2027.0
9602;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Drenthe (GG);2017;340.0;560.0;1491.0;2465.0
9603;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD IJsselland (GG);2015;340.0;645.0;1125.0;2149.0
9604;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD IJsselland (GG);2016;290.0;660.0;959.0;2192.0
9605;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD IJsselland (GG);2017;335.0;705.0;1105.0;2315.0
9606;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Regio Twente (GG);2015;305.0;590.0;780.0;1509.0
9607;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Regio Twente (GG);2016;295.0;625.0;752.0;1602.0
9608;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Regio Twente (GG);2017;345.0;735.0;878.0;1870.0
9609;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Noord- en Oost-Gelderland (GG);2015;510.0;870.0;1236.0;2101.0
9610;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Noord- en Oost-Gelderland (GG);2016;500.0;845.0;1209.0;2043.0
9611;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Noord- en Oost-Gelderland (GG);2017;585.0;990.0;1402.0;2375.0
9612;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2015;500.0;905.0;1149.0;2078.0
9613;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2016;430.0;865.0;991.0;1982.0
9614;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2017;490.0;945.0;1116.0;2150.0
9615;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Gelderland-Zuid (GG);2015;500.0;850.0;1234.0;2093.0
9616;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Gelderland-Zuid (GG);2016;535.0;910.0;1305.0;2210.0
9617;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Gelderland-Zuid (GG);2017;515.0;890.0;1250.0;2166.0
9618;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Flevoland (GG);2015;235.0;415.0;935.0;1659.0
9619;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Flevoland (GG);2016;240.0;395.0;957.0;1593.0
9620;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Flevoland (GG);2017;260.0;420.0;1038.0;1693.0
9621;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Regio Utrecht (GG);2015;990.0;1770.0;1170.0;2094.0
9622;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Regio Utrecht (GG);2016;1010.0;1870.0;1203.0;2220.0
9623;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Regio Utrecht (GG);2017;1085.0;2005.0;1292.0;2394.0
9624;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hollands-Noorden (GG);2015;285.0;565.0;826.0;1640.0
9625;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hollands-Noorden (GG);2016;300.0;580.0;879.0;1696.0
9626;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hollands-Noorden (GG);2017;340.0;615.0;994.0;1797.0
9627;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Kennemerland (GG);2015;460.0;770.0;1628.0;2721.0
9628;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Kennemerland (GG);2016;325.0;580.0;1150.0;2058.0
9629;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Kennemerland (GG);2017;365.0;670.0;1296.0;2373.0
9630;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Amsterdam (GG);2015;1140.0;1785.0;1465.0;2291.0
9631;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Amsterdam (GG);2016;1090.0;1725.0;1395.0;2213.0
9632;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Amsterdam (GG);2017;1185.0;1885.0;1529.0;2429.0
9633;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Gooi en Vechtstreek (GG);2015;160.0;250.0;1452.0;2245.0
9634;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Gooi en Vechtstreek (GG);2016;145.0;215.0;1290.0;1945.0
9635;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Gooi en Vechtstreek (GG);2017;160.0;245.0;1440.0;2208.0
9636;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hollands-Midden (GG);2015;555.0;880.0;1092.0;1735.0
9637;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hollands-Midden (GG);2016;600.0;985.0;1178.0;1931.0
9638;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hollands-Midden (GG);2017;695.0;1120.0;1358.0;2185.0
9639;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Rotterdam-Rijnmond (GG);2015;875.0;1405.0;1047.0;1679.0
9640;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Rotterdam-Rijnmond (GG);2016;945.0;1500.0;1130.0;1797.0
9641;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Rotterdam-Rijnmond (GG);2017;1045.0;1625.0;1245.0;1934.0
9642;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zuid-Holland-Zuid (GG);2015;245.0;415.0;888.0;1509.0
9643;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zuid-Holland-Zuid (GG);2016;;;;
9644;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zuid-Holland-Zuid (GG);2017;;;;
9645;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2015;;;;
9646;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2016;265.0;425.0;967.0;1560.0
9647;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2017;320.0;495.0;1164.0;1799.0
9648;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zeeland (GG);2015;180.0;325.0;920.0;1676.0
9649;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zeeland (GG);2016;165.0;325.0;852.0;1657.0
9650;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zeeland (GG);2017;235.0;395.0;1210.0;2036.0
9651;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD West-Brabant (GG);2015;480.0;815.0;1166.0;1986.0
9652;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD West-Brabant (GG);2016;430.0;790.0;1058.0;1937.0
9653;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD West-Brabant (GG);2017;390.0;760.0;949.0;1848.0
9654;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hart voor Brabant (GG);2015;510.0;960.0;796.0;1503.0
9655;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hart voor Brabant (GG);2016;600.0;1055.0;937.0;1649.0
9656;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Hart voor Brabant (GG);2017;785.0;1325.0;1222.0;2057.0
9657;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Brabant-Zuidoost (GG);2015;500.0;900.0;1101.0;1976.0
9658;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Brabant-Zuidoost (GG);2016;555.0;1030.0;1207.0;2231.0
9659;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Brabant-Zuidoost (GG);2017;500.0;890.0;1081.0;1925.0
9660;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Limburg-Noord (GG);2015;165.0;295.0;617.0;1109.0
9661;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Limburg-Noord (GG);2016;155.0;290.0;578.0;1089.0
9662;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Limburg-Noord (GG);2017;245.0;420.0;924.0;1575.0
9663;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zuid-Limburg (GG);2015;475.0;880.0;1206.0;2245.0
9664;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zuid-Limburg (GG);2016;405.0;825.0;1050.0;2131.0
9665;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zuid-Limburg (GG);2017;385.0;720.0;996.0;1859.0
9666;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Haaglanden (GG);2015;890.0;1620.0;1228.0;2240.0
9667;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Haaglanden (GG);2016;800.0;1500.0;1107.0;2071.0
9668;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Haaglanden (GG);2017;855.0;1540.0;1181.0;2132.0
9669;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Fryslân (GG);2015;425.0;740.0;1142.0;1989.0
9670;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Fryslân (GG);2016;420.0;735.0;1130.0;1981.0
9671;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Fryslân (GG);2017;380.0;675.0;1028.0;1823.0
9672;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zaanstreek/Waterland (GG);2015;230.0;390.0;1229.0;2106.0
9673;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zaanstreek/Waterland (GG);2016;230.0;410.0;1249.0;2223.0
9674;Totaal mannen en vrouwen;20 tot 25 jaar;E1 Depressieve stoornissen;GGD Zaanstreek/Waterland (GG);2017;250.0;415.0;1351.0;2246.0
9675;Totaal mannen en vrouwen;20 tot 25 jaar;E2 Bipolaire en overige stemmingsstoorn.;Nederland;2015;1255.0;1755.0;118.0;166.0
9676;Totaal mannen en vrouwen;20 tot 25 jaar;E2 Bipolaire en overige stemmingsstoorn.;Nederland;2016;1250.0;1835.0;118.0;173.0
9677;Totaal mannen en vrouwen;20 tot 25 jaar;E2 Bipolaire en overige stemmingsstoorn.;Nederland;2017;1030.0;1460.0;97.0;138.0
