ID;Herkomstgroepering;Geslacht;Leeftijd;Perioden;DigiDBezittersRelatief_1;DigiDBezittersAbsoluut_2;Bevolking_3
5147;Nederlandse Antillen en Aruba;Mannen en vrouwen;0 tot 5 jaar;2009 1 januari;0.1;16;10785
5148;Nederlandse Antillen en Aruba;Mannen en vrouwen;0 tot 10 jaar;2008 1 juli;0.2;35;21541
5149;Nederlandse Antillen en Aruba;Mannen en vrouwen;0 tot 10 jaar;2009 1 januari;0.1;32;21770
5150;Nederlandse Antillen en Aruba;Mannen en vrouwen;0 tot 20 jaar;2008 1 juli;5.9;2685;45397
5151;Nederlandse Antillen en Aruba;Mannen en vrouwen;0 tot 20 jaar;2009 1 januari;6.9;3185;45981
5152;Nederlandse Antillen en Aruba;Mannen en vrouwen;5 tot 10 jaar;2008 1 juli;0.1;16;10934
5153;Nederlandse Antillen en Aruba;Mannen en vrouwen;5 tot 10 jaar;2009 1 januari;0.1;16;10985
5154;Nederlandse Antillen en Aruba;Mannen en vrouwen;10 tot 15 jaar;2008 1 juli;0.2;28;11393
5155;Nederlandse Antillen en Aruba;Mannen en vrouwen;10 tot 15 jaar;2009 1 januari;0.3;33;11433
5156;Nederlandse Antillen en Aruba;Mannen en vrouwen;10 tot 20 jaar;2008 1 juli;11.1;2650;23856
5157;Nederlandse Antillen en Aruba;Mannen en vrouwen;10 tot 20 jaar;2009 1 januari;13.0;3153;24211
5158;Nederlandse Antillen en Aruba;Mannen en vrouwen;15 tot 20 jaar;2008 1 juli;21.0;2622;12463
5159;Nederlandse Antillen en Aruba;Mannen en vrouwen;15 tot 20 jaar;2009 1 januari;24.4;3120;12778
5160;Nederlandse Antillen en Aruba;Mannen en vrouwen;20 tot 25 jaar;2008 1 juli;42.6;6123;14388
5161;Nederlandse Antillen en Aruba;Mannen en vrouwen;20 tot 25 jaar;2009 1 januari;46.7;6925;14836
5162;Nederlandse Antillen en Aruba;Mannen en vrouwen;20 tot 30 jaar;2008 1 juli;47.1;13154;27931
5163;Nederlandse Antillen en Aruba;Mannen en vrouwen;20 tot 30 jaar;2009 1 januari;50.0;14353;28680
5164;Nederlandse Antillen en Aruba;Mannen en vrouwen;20 tot 65 jaar;2008 1 juli;46.5;38563;82908
5165;Nederlandse Antillen en Aruba;Mannen en vrouwen;20 tot 65 jaar;2009 1 januari;47.2;39871;84528
5166;Nederlandse Antillen en Aruba;Mannen en vrouwen;25 tot 30 jaar;2008 1 juli;51.9;7031;13543
5167;Nederlandse Antillen en Aruba;Mannen en vrouwen;25 tot 30 jaar;2009 1 januari;53.7;7428;13844
5168;Nederlandse Antillen en Aruba;Mannen en vrouwen;30 tot 35 jaar;2008 1 juli;54.5;5756;10567
5169;Nederlandse Antillen en Aruba;Mannen en vrouwen;30 tot 35 jaar;2009 1 januari;55.6;5966;10739
5170;Nederlandse Antillen en Aruba;Mannen en vrouwen;30 tot 40 jaar;2008 1 juli;53.2;11248;21150
5171;Nederlandse Antillen en Aruba;Mannen en vrouwen;30 tot 40 jaar;2009 1 januari;53.9;11543;21425
5172;Nederlandse Antillen en Aruba;Mannen en vrouwen;35 tot 40 jaar;2008 1 juli;51.9;5492;10583
5173;Nederlandse Antillen en Aruba;Mannen en vrouwen;35 tot 40 jaar;2009 1 januari;52.2;5577;10686
5174;Nederlandse Antillen en Aruba;Mannen en vrouwen;40 tot 45 jaar;2008 1 juli;47.4;4298;9077
5175;Nederlandse Antillen en Aruba;Mannen en vrouwen;40 tot 45 jaar;2009 1 januari;46.9;4262;9083
5176;Nederlandse Antillen en Aruba;Mannen en vrouwen;40 tot 50 jaar;2008 1 juli;45.0;7920;17611
5177;Nederlandse Antillen en Aruba;Mannen en vrouwen;40 tot 50 jaar;2009 1 januari;44.2;7806;17678
5178;Nederlandse Antillen en Aruba;Mannen en vrouwen;45 tot 50 jaar;2008 1 juli;42.4;3622;8534
5179;Nederlandse Antillen en Aruba;Mannen en vrouwen;45 tot 50 jaar;2009 1 januari;41.2;3544;8595
5180;Nederlandse Antillen en Aruba;Mannen en vrouwen;50 tot 55 jaar;2008 1 juli;39.4;2801;7102
5181;Nederlandse Antillen en Aruba;Mannen en vrouwen;50 tot 55 jaar;2009 1 januari;38.3;2785;7274
5182;Nederlandse Antillen en Aruba;Mannen en vrouwen;50 tot 60 jaar;2008 1 juli;39.0;4848;12415
5183;Nederlandse Antillen en Aruba;Mannen en vrouwen;50 tot 60 jaar;2009 1 januari;37.4;4795;12825
5184;Nederlandse Antillen en Aruba;Mannen en vrouwen;55 tot 60 jaar;2008 1 juli;38.5;2047;5313
5185;Nederlandse Antillen en Aruba;Mannen en vrouwen;55 tot 60 jaar;2009 1 januari;36.2;2010;5551
5186;Nederlandse Antillen en Aruba;Mannen en vrouwen;60 tot 65 jaar;2008 1 juli;36.6;1393;3801
5187;Nederlandse Antillen en Aruba;Mannen en vrouwen;60 tot 65 jaar;2009 1 januari;35.1;1374;3920
5188;Nederlandse Antillen en Aruba;Mannen en vrouwen;60 tot 70 jaar;2008 1 juli;35.4;2049;5781
5189;Nederlandse Antillen en Aruba;Mannen en vrouwen;60 tot 70 jaar;2009 1 januari;33.5;2018;6022
5190;Nederlandse Antillen en Aruba;Mannen en vrouwen;65 tot 70 jaar;2008 1 juli;33.1;656;1980
5191;Nederlandse Antillen en Aruba;Mannen en vrouwen;65 tot 70 jaar;2009 1 januari;30.6;644;2102
5192;Nederlandse Antillen en Aruba;Mannen en vrouwen;65 jaar of ouder;2008 1 juli;28.1;1138;4055
5193;Nederlandse Antillen en Aruba;Mannen en vrouwen;65 jaar of ouder;2009 1 januari;26.0;1108;4265
5194;Nederlandse Antillen en Aruba;Mannen en vrouwen;70 tot 75 jaar;2008 1 juli;24.0;252;1050
5195;Nederlandse Antillen en Aruba;Mannen en vrouwen;70 tot 75 jaar;2009 1 januari;21.8;240;1100
5196;Nederlandse Antillen en Aruba;Mannen en vrouwen;70 jaar of ouder;2008 1 juli;23.2;482;2075
5197;Nederlandse Antillen en Aruba;Mannen en vrouwen;70 jaar of ouder;2009 1 januari;21.5;464;2163
5198;Nederlandse Antillen en Aruba;Mannen en vrouwen;75 jaar of ouder;2008 1 juli;22.4;230;1025
5199;Nederlandse Antillen en Aruba;Mannen en vrouwen;75 jaar of ouder;2009 1 januari;21.1;224;1063
5200;Nederlandse Antillen en Aruba;Mannen;Totale bevolking (alle leeftijden);2008 1 juli;29.3;19249;65655
5201;Nederlandse Antillen en Aruba;Mannen;Totale bevolking (alle leeftijden);2009 1 januari;29.9;20006;66927
5202;Nederlandse Antillen en Aruba;Mannen;0 jaar;2008 1 juli;0.1;1;1107
5203;Nederlandse Antillen en Aruba;Mannen;0 jaar;2009 1 januari;0.1;1;1187
5204;Nederlandse Antillen en Aruba;Mannen;1 jaar;2008 1 juli;0.1;1;1110
5205;Nederlandse Antillen en Aruba;Mannen;1 jaar;2009 1 januari;0.0;0;1100
5206;Nederlandse Antillen en Aruba;Mannen;2 jaar;2008 1 juli;0.2;2;984
5207;Nederlandse Antillen en Aruba;Mannen;2 jaar;2009 1 januari;0.1;1;1063
5208;Nederlandse Antillen en Aruba;Mannen;3 jaar;2008 1 juli;0.3;3;1056
5209;Nederlandse Antillen en Aruba;Mannen;3 jaar;2009 1 januari;0.3;3;1017
5210;Nederlandse Antillen en Aruba;Mannen;4 jaar;2008 1 juli;0.1;1;1072
5211;Nederlandse Antillen en Aruba;Mannen;4 jaar;2009 1 januari;0.1;1;1049
5212;Nederlandse Antillen en Aruba;Mannen;5 jaar;2008 1 juli;0.3;3;1028
5213;Nederlandse Antillen en Aruba;Mannen;5 jaar;2009 1 januari;0.0;0;1075
5214;Nederlandse Antillen en Aruba;Mannen;6 jaar;2008 1 juli;0.1;1;1149
5215;Nederlandse Antillen en Aruba;Mannen;6 jaar;2009 1 januari;0.4;5;1129
5216;Nederlandse Antillen en Aruba;Mannen;7 jaar;2008 1 juli;0.2;2;1122
5217;Nederlandse Antillen en Aruba;Mannen;7 jaar;2009 1 januari;0.2;2;1145
5218;Nederlandse Antillen en Aruba;Mannen;8 jaar;2008 1 juli;0.0;0;1149
5219;Nederlandse Antillen en Aruba;Mannen;8 jaar;2009 1 januari;0.1;1;1103
5220;Nederlandse Antillen en Aruba;Mannen;9 jaar;2008 1 juli;0.4;4;1094
5221;Nederlandse Antillen en Aruba;Mannen;9 jaar;2009 1 januari;0.3;3;1125
5222;Nederlandse Antillen en Aruba;Mannen;10 jaar;2008 1 juli;0.0;0;1103
5223;Nederlandse Antillen en Aruba;Mannen;10 jaar;2009 1 januari;0.2;2;1141
5224;Nederlandse Antillen en Aruba;Mannen;11 jaar;2008 1 juli;0.0;0;1163
5225;Nederlandse Antillen en Aruba;Mannen;11 jaar;2009 1 januari;0.2;2;1117
5226;Nederlandse Antillen en Aruba;Mannen;12 jaar;2008 1 juli;0.0;0;1181
5227;Nederlandse Antillen en Aruba;Mannen;12 jaar;2009 1 januari;0.3;3;1185
5228;Nederlandse Antillen en Aruba;Mannen;13 jaar;2008 1 juli;0.2;3;1226
5229;Nederlandse Antillen en Aruba;Mannen;13 jaar;2009 1 januari;0.2;2;1221
5230;Nederlandse Antillen en Aruba;Mannen;14 jaar;2008 1 juli;0.9;11;1220
5231;Nederlandse Antillen en Aruba;Mannen;14 jaar;2009 1 januari;0.5;6;1242
5232;Nederlandse Antillen en Aruba;Mannen;15 jaar;2008 1 juli;0.4;5;1198
5233;Nederlandse Antillen en Aruba;Mannen;15 jaar;2009 1 januari;0.6;7;1209
5234;Nederlandse Antillen en Aruba;Mannen;16 jaar;2008 1 juli;1.7;22;1264
5235;Nederlandse Antillen en Aruba;Mannen;16 jaar;2009 1 januari;1.5;19;1263
5236;Nederlandse Antillen en Aruba;Mannen;17 jaar;2008 1 juli;11.5;146;1272
5237;Nederlandse Antillen en Aruba;Mannen;17 jaar;2009 1 januari;8.6;109;1268
5238;Nederlandse Antillen en Aruba;Mannen;18 jaar;2008 1 juli;39.3;504;1283
5239;Nederlandse Antillen en Aruba;Mannen;18 jaar;2009 1 januari;47.4;622;1312
5240;Nederlandse Antillen en Aruba;Mannen;19 jaar;2008 1 juli;36.8;491;1334
5241;Nederlandse Antillen en Aruba;Mannen;19 jaar;2009 1 januari;45.2;642;1419
5242;Nederlandse Antillen en Aruba;Mannen;20 jaar;2008 1 juli;30.6;403;1319
5243;Nederlandse Antillen en Aruba;Mannen;20 jaar;2009 1 januari;37.7;531;1407
5244;Nederlandse Antillen en Aruba;Mannen;21 jaar;2008 1 juli;36.4;502;1380
5245;Nederlandse Antillen en Aruba;Mannen;21 jaar;2009 1 januari;36.3;533;1467
5246;Nederlandse Antillen en Aruba;Mannen;22 jaar;2008 1 juli;37.9;544;1436
5247;Nederlandse Antillen en Aruba;Mannen;22 jaar;2009 1 januari;39.5;577;1459
5248;Nederlandse Antillen en Aruba;Mannen;23 jaar;2008 1 juli;40.3;604;1498
5249;Nederlandse Antillen en Aruba;Mannen;23 jaar;2009 1 januari;42.6;647;1520
5250;Nederlandse Antillen en Aruba;Mannen;24 jaar;2008 1 juli;42.0;629;1499
5251;Nederlandse Antillen en Aruba;Mannen;24 jaar;2009 1 januari;46.7;702;1503
5252;Nederlandse Antillen en Aruba;Mannen;25 jaar;2008 1 juli;41.8;625;1494
5253;Nederlandse Antillen en Aruba;Mannen;25 jaar;2009 1 januari;45.0;665;1479
5254;Nederlandse Antillen en Aruba;Mannen;26 jaar;2008 1 juli;48.2;682;1415
5255;Nederlandse Antillen en Aruba;Mannen;26 jaar;2009 1 januari;45.9;696;1515
5256;Nederlandse Antillen en Aruba;Mannen;27 jaar;2008 1 juli;47.9;673;1404
5257;Nederlandse Antillen en Aruba;Mannen;27 jaar;2009 1 januari;47.9;670;1400
5258;Nederlandse Antillen en Aruba;Mannen;28 jaar;2008 1 juli;45.9;588;1282
5259;Nederlandse Antillen en Aruba;Mannen;28 jaar;2009 1 januari;49.6;693;1397
5260;Nederlandse Antillen en Aruba;Mannen;29 jaar;2008 1 juli;48.3;602;1247
5261;Nederlandse Antillen en Aruba;Mannen;29 jaar;2009 1 januari;46.9;585;1248
5262;Nederlandse Antillen en Aruba;Mannen;30 jaar;2008 1 juli;49.2;572;1162
5263;Nederlandse Antillen en Aruba;Mannen;30 jaar;2009 1 januari;50.8;606;1194
5264;Nederlandse Antillen en Aruba;Mannen;31 jaar;2008 1 juli;49.3;558;1132
5265;Nederlandse Antillen en Aruba;Mannen;31 jaar;2009 1 januari;48.2;560;1163
5266;Nederlandse Antillen en Aruba;Mannen;32 jaar;2008 1 juli;47.2;513;1088
5267;Nederlandse Antillen en Aruba;Mannen;32 jaar;2009 1 januari;51.3;574;1119
5268;Nederlandse Antillen en Aruba;Mannen;33 jaar;2008 1 juli;51.7;546;1057
5269;Nederlandse Antillen en Aruba;Mannen;33 jaar;2009 1 januari;48.2;508;1053
5270;Nederlandse Antillen en Aruba;Mannen;34 jaar;2008 1 juli;48.2;492;1021
5271;Nederlandse Antillen en Aruba;Mannen;34 jaar;2009 1 januari;51.7;520;1006
5272;Nederlandse Antillen en Aruba;Mannen;35 jaar;2008 1 juli;48.5;534;1100
5273;Nederlandse Antillen en Aruba;Mannen;35 jaar;2009 1 januari;47.5;493;1037
5274;Nederlandse Antillen en Aruba;Mannen;36 jaar;2008 1 juli;46.4;538;1159
5275;Nederlandse Antillen en Aruba;Mannen;36 jaar;2009 1 januari;46.8;551;1178
5276;Nederlandse Antillen en Aruba;Mannen;37 jaar;2008 1 juli;50.6;558;1103
5277;Nederlandse Antillen en Aruba;Mannen;37 jaar;2009 1 januari;46.5;524;1127
5278;Nederlandse Antillen en Aruba;Mannen;38 jaar;2008 1 juli;47.4;483;1019
5279;Nederlandse Antillen en Aruba;Mannen;38 jaar;2009 1 januari;48.1;519;1079
5280;Nederlandse Antillen en Aruba;Mannen;39 jaar;2008 1 juli;44.8;439;979
5281;Nederlandse Antillen en Aruba;Mannen;39 jaar;2009 1 januari;47.7;500;1049
5282;Nederlandse Antillen en Aruba;Mannen;40 jaar;2008 1 juli;46.0;428;930
5283;Nederlandse Antillen en Aruba;Mannen;40 jaar;2009 1 januari;42.6;387;908
5284;Nederlandse Antillen en Aruba;Mannen;41 jaar;2008 1 juli;47.2;419;888
5285;Nederlandse Antillen en Aruba;Mannen;41 jaar;2009 1 januari;46.9;435;928
5286;Nederlandse Antillen en Aruba;Mannen;42 jaar;2008 1 juli;44.6;398;892
5287;Nederlandse Antillen en Aruba;Mannen;42 jaar;2009 1 januari;46.2;403;872
5288;Nederlandse Antillen en Aruba;Mannen;43 jaar;2008 1 juli;43.5;374;859
5289;Nederlandse Antillen en Aruba;Mannen;43 jaar;2009 1 januari;40.7;361;886
5290;Nederlandse Antillen en Aruba;Mannen;44 jaar;2008 1 juli;40.4;374;926
5291;Nederlandse Antillen en Aruba;Mannen;44 jaar;2009 1 januari;40.6;363;895
5292;Nederlandse Antillen en Aruba;Mannen;45 jaar;2008 1 juli;43.2;396;916
5293;Nederlandse Antillen en Aruba;Mannen;45 jaar;2009 1 januari;41.6;374;898
5294;Nederlandse Antillen en Aruba;Mannen;46 jaar;2008 1 juli;40.3;356;883
5295;Nederlandse Antillen en Aruba;Mannen;46 jaar;2009 1 januari;40.2;367;912
5296;Nederlandse Antillen en Aruba;Mannen;47 jaar;2008 1 juli;37.7;313;831
5297;Nederlandse Antillen en Aruba;Mannen;47 jaar;2009 1 januari;39.4;328;833
5298;Nederlandse Antillen en Aruba;Mannen;48 jaar;2008 1 juli;36.1;276;765
5299;Nederlandse Antillen en Aruba;Mannen;48 jaar;2009 1 januari;35.7;293;821
5300;Nederlandse Antillen en Aruba;Mannen;49 jaar;2008 1 juli;40.8;306;750
5301;Nederlandse Antillen en Aruba;Mannen;49 jaar;2009 1 januari;36.3;274;754
5302;Nederlandse Antillen en Aruba;Mannen;50 jaar;2008 1 juli;37.8;264;699
5303;Nederlandse Antillen en Aruba;Mannen;50 jaar;2009 1 januari;38.8;290;747
5304;Nederlandse Antillen en Aruba;Mannen;51 jaar;2008 1 juli;37.4;274;732
5305;Nederlandse Antillen en Aruba;Mannen;51 jaar;2009 1 januari;38.6;270;700
5306;Nederlandse Antillen en Aruba;Mannen;52 jaar;2008 1 juli;37.1;246;663
5307;Nederlandse Antillen en Aruba;Mannen;52 jaar;2009 1 januari;36.2;246;679
5308;Nederlandse Antillen en Aruba;Mannen;53 jaar;2008 1 juli;36.3;227;625
5309;Nederlandse Antillen en Aruba;Mannen;53 jaar;2009 1 januari;34.1;217;637
5310;Nederlandse Antillen en Aruba;Mannen;54 jaar;2008 1 juli;38.1;231;607
5311;Nederlandse Antillen en Aruba;Mannen;54 jaar;2009 1 januari;36.5;228;625
5312;Nederlandse Antillen en Aruba;Mannen;55 jaar;2008 1 juli;39.5;219;554
5313;Nederlandse Antillen en Aruba;Mannen;55 jaar;2009 1 januari;38.5;232;602
5314;Nederlandse Antillen en Aruba;Mannen;56 jaar;2008 1 juli;39.4;211;536
5315;Nederlandse Antillen en Aruba;Mannen;56 jaar;2009 1 januari;33.8;183;541
5316;Nederlandse Antillen en Aruba;Mannen;57 jaar;2008 1 juli;33.1;173;523
5317;Nederlandse Antillen en Aruba;Mannen;57 jaar;2009 1 januari;34.3;174;508
5318;Nederlandse Antillen en Aruba;Mannen;58 jaar;2008 1 juli;38.3;171;447
5319;Nederlandse Antillen en Aruba;Mannen;58 jaar;2009 1 januari;34.6;176;508
5320;Nederlandse Antillen en Aruba;Mannen;59 jaar;2008 1 juli;42.4;175;413
5321;Nederlandse Antillen en Aruba;Mannen;59 jaar;2009 1 januari;39.0;168;431
5322;Nederlandse Antillen en Aruba;Mannen;60 jaar;2008 1 juli;38.0;148;389
5323;Nederlandse Antillen en Aruba;Mannen;60 jaar;2009 1 januari;41.1;161;392
5324;Nederlandse Antillen en Aruba;Mannen;61 jaar;2008 1 juli;36.8;136;370
5325;Nederlandse Antillen en Aruba;Mannen;61 jaar;2009 1 januari;34.1;134;393
5326;Nederlandse Antillen en Aruba;Mannen;62 jaar;2008 1 juli;38.8;145;374
5327;Nederlandse Antillen en Aruba;Mannen;62 jaar;2009 1 januari;39.1;143;366
5328;Nederlandse Antillen en Aruba;Mannen;63 jaar;2008 1 juli;35.4;119;336
5329;Nederlandse Antillen en Aruba;Mannen;63 jaar;2009 1 januari;32.7;109;333
5330;Nederlandse Antillen en Aruba;Mannen;64 jaar;2008 1 juli;40.3;121;300
5331;Nederlandse Antillen en Aruba;Mannen;64 jaar;2009 1 januari;40.8;133;326
5332;Nederlandse Antillen en Aruba;Mannen;65 jaar;2008 1 juli;41.9;95;227
5333;Nederlandse Antillen en Aruba;Mannen;65 jaar;2009 1 januari;39.8;98;246
5334;Nederlandse Antillen en Aruba;Mannen;66 jaar;2008 1 juli;33.9;64;189
5335;Nederlandse Antillen en Aruba;Mannen;66 jaar;2009 1 januari;31.1;70;225
5336;Nederlandse Antillen en Aruba;Mannen;67 jaar;2008 1 juli;38.4;63;164
5337;Nederlandse Antillen en Aruba;Mannen;67 jaar;2009 1 januari;31.3;46;147
5338;Nederlandse Antillen en Aruba;Mannen;68 jaar;2008 1 juli;32.2;47;146
5339;Nederlandse Antillen en Aruba;Mannen;68 jaar;2009 1 januari;33.3;57;171
5340;Nederlandse Antillen en Aruba;Mannen;69 jaar;2008 1 juli;28.2;37;131
5341;Nederlandse Antillen en Aruba;Mannen;69 jaar;2009 1 januari;23.2;33;142
5342;Nederlandse Antillen en Aruba;Mannen;70 jaar;2008 1 juli;30.2;29;96
5343;Nederlandse Antillen en Aruba;Mannen;70 jaar;2009 1 januari;23.4;26;111
5344;Nederlandse Antillen en Aruba;Mannen;71 jaar;2008 1 juli;21.2;18;85
5345;Nederlandse Antillen en Aruba;Mannen;71 jaar;2009 1 januari;22.8;21;92
5346;Nederlandse Antillen en Aruba;Mannen;72 jaar;2008 1 juli;25.6;20;78
5347;Nederlandse Antillen en Aruba;Mannen;72 jaar;2009 1 januari;16.0;12;75
5348;Nederlandse Antillen en Aruba;Mannen;73 jaar;2008 1 juli;31.4;22;70
5349;Nederlandse Antillen en Aruba;Mannen;73 jaar;2009 1 januari;34.7;25;72
5350;Nederlandse Antillen en Aruba;Mannen;74 jaar;2008 1 juli;19.3;11;57
5351;Nederlandse Antillen en Aruba;Mannen;74 jaar;2009 1 januari;16.9;12;71
5352;Nederlandse Antillen en Aruba;Mannen;75 jaar of ouder;2008 1 juli;19.7;58;295
5353;Nederlandse Antillen en Aruba;Mannen;75 jaar of ouder;2009 1 januari;23.2;72;310
5354;Nederlandse Antillen en Aruba;Mannen;0 tot 5 jaar;2008 1 juli;0.2;8;5329
5355;Nederlandse Antillen en Aruba;Mannen;0 tot 5 jaar;2009 1 januari;0.1;6;5416
5356;Nederlandse Antillen en Aruba;Mannen;0 tot 10 jaar;2008 1 juli;0.2;18;10871
5357;Nederlandse Antillen en Aruba;Mannen;0 tot 10 jaar;2009 1 januari;0.2;17;10993
5358;Nederlandse Antillen en Aruba;Mannen;0 tot 20 jaar;2008 1 juli;5.2;1200;23115
5359;Nederlandse Antillen en Aruba;Mannen;0 tot 20 jaar;2009 1 januari;6.1;1431;23370
5360;Nederlandse Antillen en Aruba;Mannen;5 tot 10 jaar;2008 1 juli;0.2;10;5542
5361;Nederlandse Antillen en Aruba;Mannen;5 tot 10 jaar;2009 1 januari;0.2;11;5577
5362;Nederlandse Antillen en Aruba;Mannen;10 tot 15 jaar;2008 1 juli;0.2;14;5893
5363;Nederlandse Antillen en Aruba;Mannen;10 tot 15 jaar;2009 1 januari;0.3;15;5906
5364;Nederlandse Antillen en Aruba;Mannen;10 tot 20 jaar;2008 1 juli;9.7;1182;12244
5365;Nederlandse Antillen en Aruba;Mannen;10 tot 20 jaar;2009 1 januari;11.4;1414;12377
5366;Nederlandse Antillen en Aruba;Mannen;15 tot 20 jaar;2008 1 juli;18.4;1168;6351
5367;Nederlandse Antillen en Aruba;Mannen;15 tot 20 jaar;2009 1 januari;21.6;1399;6471
5368;Nederlandse Antillen en Aruba;Mannen;20 tot 25 jaar;2008 1 juli;37.6;2682;7132
5369;Nederlandse Antillen en Aruba;Mannen;20 tot 25 jaar;2009 1 januari;40.6;2990;7356
5370;Nederlandse Antillen en Aruba;Mannen;20 tot 30 jaar;2008 1 juli;41.9;5852;13974
5371;Nederlandse Antillen en Aruba;Mannen;20 tot 30 jaar;2009 1 januari;43.8;6299;14395
5372;Nederlandse Antillen en Aruba;Mannen;20 tot 65 jaar;2008 1 juli;42.9;17585;41002
5373;Nederlandse Antillen en Aruba;Mannen;20 tot 65 jaar;2009 1 januari;43.2;18103;41895
5374;Nederlandse Antillen en Aruba;Mannen;25 tot 30 jaar;2008 1 juli;46.3;3170;6842
5375;Nederlandse Antillen en Aruba;Mannen;25 tot 30 jaar;2009 1 januari;47.0;3309;7039
5376;Nederlandse Antillen en Aruba;Mannen;30 tot 35 jaar;2008 1 juli;49.1;2681;5460
5377;Nederlandse Antillen en Aruba;Mannen;30 tot 35 jaar;2009 1 januari;50.0;2768;5535
5378;Nederlandse Antillen en Aruba;Mannen;30 tot 40 jaar;2008 1 juli;48.4;5233;10820
5379;Nederlandse Antillen en Aruba;Mannen;30 tot 40 jaar;2009 1 januari;48.7;5355;11005
5380;Nederlandse Antillen en Aruba;Mannen;35 tot 40 jaar;2008 1 juli;47.6;2552;5360
5381;Nederlandse Antillen en Aruba;Mannen;35 tot 40 jaar;2009 1 januari;47.3;2587;5470
5382;Nederlandse Antillen en Aruba;Mannen;40 tot 45 jaar;2008 1 juli;44.3;1993;4495
5383;Nederlandse Antillen en Aruba;Mannen;40 tot 45 jaar;2009 1 januari;43.4;1949;4489
5384;Nederlandse Antillen en Aruba;Mannen;40 tot 50 jaar;2008 1 juli;42.1;3640;8640
5385;Nederlandse Antillen en Aruba;Mannen;40 tot 50 jaar;2009 1 januari;41.2;3585;8707
5386;Nederlandse Antillen en Aruba;Mannen;45 tot 50 jaar;2008 1 juli;39.7;1647;4145
5387;Nederlandse Antillen en Aruba;Mannen;45 tot 50 jaar;2009 1 januari;38.8;1636;4218
5388;Nederlandse Antillen en Aruba;Mannen;50 tot 55 jaar;2008 1 juli;37.3;1242;3326
5389;Nederlandse Antillen en Aruba;Mannen;50 tot 55 jaar;2009 1 januari;36.9;1251;3388
5390;Nederlandse Antillen en Aruba;Mannen;50 tot 60 jaar;2008 1 juli;37.8;2191;5799
5391;Nederlandse Antillen en Aruba;Mannen;50 tot 60 jaar;2009 1 januari;36.5;2184;5978
5392;Nederlandse Antillen en Aruba;Mannen;55 tot 60 jaar;2008 1 juli;38.4;949;2473
5393;Nederlandse Antillen en Aruba;Mannen;55 tot 60 jaar;2009 1 januari;36.0;933;2590
5394;Nederlandse Antillen en Aruba;Mannen;60 tot 65 jaar;2008 1 juli;37.8;669;1769
5395;Nederlandse Antillen en Aruba;Mannen;60 tot 65 jaar;2009 1 januari;37.6;680;1810
5396;Nederlandse Antillen en Aruba;Mannen;60 tot 70 jaar;2008 1 juli;37.1;975;2626
5397;Nederlandse Antillen en Aruba;Mannen;60 tot 70 jaar;2009 1 januari;35.9;984;2741
5398;Nederlandse Antillen en Aruba;Mannen;65 tot 70 jaar;2008 1 juli;35.7;306;857
5399;Nederlandse Antillen en Aruba;Mannen;65 tot 70 jaar;2009 1 januari;32.7;304;931
5400;Nederlandse Antillen en Aruba;Mannen;65 jaar of ouder;2008 1 juli;30.2;464;1538
5401;Nederlandse Antillen en Aruba;Mannen;65 jaar of ouder;2009 1 januari;28.4;472;1662
5402;Nederlandse Antillen en Aruba;Mannen;70 tot 75 jaar;2008 1 juli;25.9;100;386
5403;Nederlandse Antillen en Aruba;Mannen;70 tot 75 jaar;2009 1 januari;22.8;96;421
5404;Nederlandse Antillen en Aruba;Mannen;70 jaar of ouder;2008 1 juli;23.2;158;681
5405;Nederlandse Antillen en Aruba;Mannen;70 jaar of ouder;2009 1 januari;23.0;168;731
5406;Nederlandse Antillen en Aruba;Mannen;75 jaar of ouder;2008 1 juli;19.7;58;295
5407;Nederlandse Antillen en Aruba;Mannen;75 jaar of ouder;2009 1 januari;23.2;72;310
5408;Nederlandse Antillen en Aruba;Vrouwen;Totale bevolking (alle leeftijden);2008 1 juli;34.7;23137;66705
5409;Nederlandse Antillen en Aruba;Vrouwen;Totale bevolking (alle leeftijden);2009 1 januari;35.6;24158;67847
5410;Nederlandse Antillen en Aruba;Vrouwen;0 jaar;2008 1 juli;0.3;3;1106
5411;Nederlandse Antillen en Aruba;Vrouwen;0 jaar;2009 1 januari;0.3;4;1158
5412;Nederlandse Antillen en Aruba;Vrouwen;1 jaar;2008 1 juli;0.4;4;1084
5413;Nederlandse Antillen en Aruba;Vrouwen;1 jaar;2009 1 januari;0.2;2;1138
5414;Nederlandse Antillen en Aruba;Vrouwen;2 jaar;2008 1 juli;0.3;3;1013
5415;Nederlandse Antillen en Aruba;Vrouwen;2 jaar;2009 1 januari;0.3;3;1028
5416;Nederlandse Antillen en Aruba;Vrouwen;3 jaar;2008 1 juli;0.0;0;1012
5417;Nederlandse Antillen en Aruba;Vrouwen;3 jaar;2009 1 januari;0.0;0;1043
5418;Nederlandse Antillen en Aruba;Vrouwen;4 jaar;2008 1 juli;0.1;1;1063
5419;Nederlandse Antillen en Aruba;Vrouwen;4 jaar;2009 1 januari;0.1;1;1002
5420;Nederlandse Antillen en Aruba;Vrouwen;5 jaar;2008 1 juli;0.0;0;1070
5421;Nederlandse Antillen en Aruba;Vrouwen;5 jaar;2009 1 januari;0.1;1;1060
5422;Nederlandse Antillen en Aruba;Vrouwen;6 jaar;2008 1 juli;0.3;3;1051
