ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Sector;Perioden;GemiddeldAantalWerkurenPerWeekSEC_1;MedischGeschooldenWerknemersSEC_2;MinderDan25UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot25UurPerWeek_6;k_25Tot35UurPerWeek_7;k_25Tot30UurPerWeek_8;k_30Tot35UurPerWeek_9;k_35Tot55UurPerWeek_10;k_35Tot40UurPerWeek_11;k_40Tot45UurPerWeek_12;k_45Tot50UurPerWeek_13;k_50Tot55UurPerWeek_14;MinderDan25UurPerWeek_15;MinderDan12UurPerWeek_16;k_12Tot20UurPerWeek_17;k_20Tot25UurPerWeek_18;k_25Tot35UurPerWeek_19;k_25Tot30UurPerWeek_20;k_30Tot35UurPerWeek_21;k_35Tot55UurPerWeek_22;k_35Tot40UurPerWeek_23;k_40Tot45UurPerWeek_24;k_45Tot50UurPerWeek_25;k_50Tot55UurPerWeek_26
7669;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
7670;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
7671;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
7672;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
7673;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
7674;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
7675;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7676;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7677;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Verpleeg-, verzorgingshuizen, thuiszorg;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
7678;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
7679;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
7680;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
7681;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
7682;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
7683;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
7684;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
7685;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
7686;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7687;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7688;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Praktijken (muv GGZ en MSZ);2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
7689;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2013;;10;;;;;;;;;;;;;;;;;;;;;;;;
7690;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2014;;5;;;;;;;;;;;;;;;;;;;;;;;;
7691;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
7692;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
7693;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
7694;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2018;;5;;;;;;;;;;;;;;;;;;;;;;;;
7695;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2019;;10;;;;;;;;;;;;;;;;;;;;;;;;
7696;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2020;;5;;;;;;;;;;;;;;;;;;;;;;;;
7697;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2021;;10;;;;;;;;;;;;;;;;;;;;;;;;
7698;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2022;;10;;;;;;;;;;;;;;;;;;;;;;;;
7699;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Overige zorg;2023;;10;;;;;;;;;;;;;;;;;;;;;;;;
7700;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2013;;15;;;;;;;;;;;;;;;;;;;;;;;;
7701;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2014;;20;;;;;;;;;;;;;;;;;;;;;;;;
7702;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2015;;15;;;;;;;;;;;;;;;;;;;;;;;;
7703;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2016;;20;;;;;;;;;;;;;;;;;;;;;;;;
7704;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2017;;20;;;;;;;;;;;;;;;;;;;;;;;;
7705;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2018;;15;;;;;;;;;;;;;;;;;;;;;;;;
7706;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2019;;10;;;;;;;;;;;;;;;;;;;;;;;;
7707;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2020;;15;;;;;;;;;;;;;;;;;;;;;;;;
7708;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2021;;10;;;;;;;;;;;;;;;;;;;;;;;;
7709;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2022;;10;;;;;;;;;;;;;;;;;;;;;;;;
7710;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Totaal buiten zorgsector;2023;;15;;;;;;;;;;;;;;;;;;;;;;;;
7711;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2013;;10;;;;;;;;;;;;;;;;;;;;;;;;
7712;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2014;;15;;;;;;;;;;;;;;;;;;;;;;;;
7713;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2015;;15;;;;;;;;;;;;;;;;;;;;;;;;
7714;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2016;;20;;;;;;;;;;;;;;;;;;;;;;;;
7715;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2017;;15;;;;;;;;;;;;;;;;;;;;;;;;
7716;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2018;;15;;;;;;;;;;;;;;;;;;;;;;;;
7717;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2019;;10;;;;;;;;;;;;;;;;;;;;;;;;
7718;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2020;;10;;;;;;;;;;;;;;;;;;;;;;;;
7719;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2021;;10;;;;;;;;;;;;;;;;;;;;;;;;
7720;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2022;;10;;;;;;;;;;;;;;;;;;;;;;;;
7721;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Zorgverwante sectoren;2023;;10;;;;;;;;;;;;;;;;;;;;;;;;
7722;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
7723;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
7724;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
7725;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
7726;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
7727;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
7728;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
7729;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
7730;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7731;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7732;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Uitzendbureaus en arbeidsbemiddeling;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
7733;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
7734;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
7735;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
7736;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
7737;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
7738;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
7739;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
7740;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2020;;5;;;;;;;;;;;;;;;;;;;;;;;;
7741;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7742;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2022;;5;;;;;;;;;;;;;;;;;;;;;;;;
7743;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Elders;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
7744;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
7745;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
7746;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
7747;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
7748;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
7749;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
7750;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
7751;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
7752;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7753;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7754;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; bedrijfsgen. en verzekeringsgen.";Sector onbekend;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
7755;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2013;30.0;665;29.4;0.6;10.4;18.4;34.3;15.4;18.9;36.3;32.0;2.9;1.1;0.3;20.7;;;22.9;30.2;27.8;32.1;37.3;36.5;;;
7756;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2014;30.4;595;26.5;0.3;9.7;16.4;35.7;17.4;18.3;37.9;33.3;3.1;1.0;0.5;20.8;;;;29.9;27.7;32.0;37.5;36.5;;;
7757;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2015;30.6;585;24.9;0.5;8.9;15.5;37.6;15.3;22.3;37.6;33.2;3.3;0.7;0.3;20.7;;;;30.2;;32.0;37.4;36.6;;;
7758;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2016;30.6;565;25.6;0.4;8.0;17.2;37.2;14.9;22.3;37.2;32.7;3.1;1.3;0.2;21.2;;;;30.3;;31.9;37.5;36.6;;;
7759;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2017;30.7;560;22.2;0.4;7.0;14.8;41.7;17.0;24.7;36.1;31.8;3.6;0.5;0.2;20.8;;;;30.2;;32.0;37.3;36.6;;;
7760;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2018;30.7;565;24.4;0.5;7.6;16.2;38.8;15.5;23.3;36.8;32.5;3.2;1.1;0.0;21.0;;;;30.3;;32.0;37.5;36.6;;;
7761;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2019;31.0;560;21.6;0.5;5.9;15.2;41.9;16.8;25.1;36.4;31.3;3.3;1.5;0.4;21.0;;;;30.3;;32.1;37.7;36.6;;;
7762;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2020;31.5;565;19.4;0.7;5.3;13.4;42.6;17.9;24.6;38.0;31.3;3.8;1.8;1.1;20.9;;;;30.3;;32.2;38.2;36.7;;;
7763;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2021;31.6;560;16.7;1.3;5.0;10.5;45.0;19.5;25.6;38.2;31.8;3.5;1.7;1.3;;;;;30.2;27.8;32.1;38.3;36.8;;;
7764;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2022;31.4;560;16.8;1.1;4.2;11.5;46.5;20.7;25.8;36.6;30.2;4.0;1.8;0.5;;;;;30.1;27.6;32.0;38.0;36.7;;;
7765;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Alle economische activiteiten;2023;31.1;545;18.2;1.1;3.8;13.3;46.5;19.7;26.8;35.3;30.4;3.8;0.8;0.4;;;;;30.2;27.6;32.1;37.4;36.5;;;
7766;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2013;29.8;470;31.0;0.4;10.6;20.0;34.7;15.3;19.4;34.3;30.0;2.6;1.3;0.4;20.9;;;;30.1;;;37.4;36.4;;;
7767;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2014;30.1;410;29.6;0.2;10.3;19.0;35.0;16.7;18.2;35.5;30.8;2.7;1.2;0.7;21.1;;;;29.9;;;37.7;36.6;;;
7768;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2015;29.9;365;29.5;0.3;10.6;18.7;37.6;15.6;22.0;32.9;29.0;2.8;0.8;0.3;20.9;;;;30.1;;;37.6;36.7;;;
7769;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2016;30.1;350;29.9;0.3;8.7;20.9;37.5;16.6;20.9;32.6;27.0;3.5;1.7;0.3;21.3;;;;30.2;;;38.0;;;;
7770;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2017;30.0;330;25.6;0.6;7.9;17.1;43.0;18.6;24.4;31.4;26.5;4.0;0.9;0.0;;;;;30.0;;;37.6;;;;
7771;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2018;30.0;325;29.1;0.9;8.9;19.3;38.6;15.8;22.8;32.3;27.5;3.8;0.9;0.0;;;;;30.4;;;37.8;;;;
7772;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2019;30.5;315;27.0;0.7;6.2;20.2;40.7;16.3;24.4;32.2;26.4;2.9;2.3;0.7;;;;;30.3;;;;;;;
7773;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2020;31.0;330;23.5;0.9;5.3;17.2;42.9;18.2;24.8;33.5;26.6;3.8;1.6;1.6;;;;;30.4;;;38.6;;;;
7774;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2021;31.3;325;19.8;1.3;4.5;14.1;44.1;22.7;21.4;36.1;29.4;2.6;2.2;1.9;;;;;29.9;;;38.6;;;;
7775;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2022;30.6;325;20.7;1.6;3.8;15.3;47.1;23.2;23.9;32.2;26.8;2.9;1.9;0.6;;;;;29.8;;;38.1;;;;
7776;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Totaal Gezondheids- en welzijnszorg;2023;30.5;310;21.1;1.0;3.3;16.7;47.8;24.1;23.7;31.1;26.4;3.7;0.3;0.7;;;;;29.7;;;;;;;
7777;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2013;;20;;;;;;;;;;;;;;;;;;;;;;;;
7778;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2014;;15;;;;;;;;;;;;;;;;;;;;;;;;
7779;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2015;;15;;;;;;;;;;;;;;;;;;;;;;;;
7780;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2016;;15;;;;;;;;;;;;;;;;;;;;;;;;
7781;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2017;;15;;;;;;;;;;;;;;;;;;;;;;;;
7782;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2018;;15;;;;;;;;;;;;;;;;;;;;;;;;
7783;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2019;;15;;;;;;;;;;;;;;;;;;;;;;;;
7784;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2020;;20;;;;;;;;;;;;;;;;;;;;;;;;
7785;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2021;;20;;;;;;;;;;;;;;;;;;;;;;;;
7786;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2022;;20;;;;;;;;;;;;;;;;;;;;;;;;
7787;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Universitair medische centra;2023;;20;;;;;;;;;;;;;;;;;;;;;;;;
7788;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2013;;35;;;;;;;;;;;;;;;;;;;;;;;;
7789;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2014;;5;;;;;;;;;;;;;;;;;;;;;;;;
7790;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
7791;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
7792;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2017;;5;;;;;;;;;;;;;;;;;;;;;;;;
7793;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2018;;5;;;;;;;;;;;;;;;;;;;;;;;;
7794;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2019;;5;;;;;;;;;;;;;;;;;;;;;;;;
7795;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
7796;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
7797;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
7798;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Algemene ziekenhuizen;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
7799;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2013;;10;;;;;;;;;;;;;;;;;;;;;;;;
7800;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2014;;5;;;;;;;;;;;;;;;;;;;;;;;;
7801;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; maatschappij en gezondheid";Categorale ziekenhuizen en overige MSZ;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
