ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
8101;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2006;0
8102;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2007;0
8103;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2008;0
8104;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2009;0
8105;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2010;0
8106;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2011;0
8107;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2012;0
8108;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2013;0
8109;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2014;0
8110;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2015;0
8111;HC43: Ziekenvervoer;HP73: Particuliere verzekeraars;2016;0
8112;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2005;0
8113;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2006;0
8114;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2007;0
8115;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2008;0
8116;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2009;0
8117;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2010;0
8118;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2011;0
8119;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2012;0
8120;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2013;0
8121;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2014;0
8122;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2015;0
8123;HC43: Ziekenvervoer;HP79: Ov. Instellingen beheer en financ.;2016;0
8124;HC43: Ziekenvervoer;HP8: Overige sectoren;2005;137
8125;HC43: Ziekenvervoer;HP8: Overige sectoren;2006;135
8126;HC43: Ziekenvervoer;HP8: Overige sectoren;2007;138
8127;HC43: Ziekenvervoer;HP8: Overige sectoren;2008;172
8128;HC43: Ziekenvervoer;HP8: Overige sectoren;2009;152
8129;HC43: Ziekenvervoer;HP8: Overige sectoren;2010;158
8130;HC43: Ziekenvervoer;HP8: Overige sectoren;2011;171
8131;HC43: Ziekenvervoer;HP8: Overige sectoren;2012;172
8132;HC43: Ziekenvervoer;HP8: Overige sectoren;2013;172
8133;HC43: Ziekenvervoer;HP8: Overige sectoren;2014;173
8134;HC43: Ziekenvervoer;HP8: Overige sectoren;2015;165
8135;HC43: Ziekenvervoer;HP8: Overige sectoren;2016;165
8136;HC43: Ziekenvervoer;HP81: Huishoudens;2005;0
8137;HC43: Ziekenvervoer;HP81: Huishoudens;2006;0
8138;HC43: Ziekenvervoer;HP81: Huishoudens;2007;0
8139;HC43: Ziekenvervoer;HP81: Huishoudens;2008;0
8140;HC43: Ziekenvervoer;HP81: Huishoudens;2009;0
8141;HC43: Ziekenvervoer;HP81: Huishoudens;2010;0
8142;HC43: Ziekenvervoer;HP81: Huishoudens;2011;0
8143;HC43: Ziekenvervoer;HP81: Huishoudens;2012;0
8144;HC43: Ziekenvervoer;HP81: Huishoudens;2013;0
8145;HC43: Ziekenvervoer;HP81: Huishoudens;2014;0
8146;HC43: Ziekenvervoer;HP81: Huishoudens;2015;0
8147;HC43: Ziekenvervoer;HP81: Huishoudens;2016;0
8148;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2005;137
8149;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2006;135
8150;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2007;138
8151;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2008;172
8152;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2009;152
8153;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2010;158
8154;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2011;171
8155;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2012;172
8156;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2013;172
8157;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2014;173
8158;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2015;165
8159;HC43: Ziekenvervoer;HP82: Zorg als nevenactiviteit;2016;165
8160;HC43: Ziekenvervoer;HP9: Buitenland;2005;0
8161;HC43: Ziekenvervoer;HP9: Buitenland;2006;0
8162;HC43: Ziekenvervoer;HP9: Buitenland;2007;0
8163;HC43: Ziekenvervoer;HP9: Buitenland;2008;0
8164;HC43: Ziekenvervoer;HP9: Buitenland;2009;0
8165;HC43: Ziekenvervoer;HP9: Buitenland;2010;0
8166;HC43: Ziekenvervoer;HP9: Buitenland;2011;0
8167;HC43: Ziekenvervoer;HP9: Buitenland;2012;0
8168;HC43: Ziekenvervoer;HP9: Buitenland;2013;0
8169;HC43: Ziekenvervoer;HP9: Buitenland;2014;0
8170;HC43: Ziekenvervoer;HP9: Buitenland;2015;0
8171;HC43: Ziekenvervoer;HP9: Buitenland;2016;0
8172;HC43: Ziekenvervoer;Welzijn, kinderopvang;2005;0
8173;HC43: Ziekenvervoer;Welzijn, kinderopvang;2006;0
8174;HC43: Ziekenvervoer;Welzijn, kinderopvang;2007;0
8175;HC43: Ziekenvervoer;Welzijn, kinderopvang;2008;0
8176;HC43: Ziekenvervoer;Welzijn, kinderopvang;2009;0
8177;HC43: Ziekenvervoer;Welzijn, kinderopvang;2010;0
8178;HC43: Ziekenvervoer;Welzijn, kinderopvang;2011;0
8179;HC43: Ziekenvervoer;Welzijn, kinderopvang;2012;0
8180;HC43: Ziekenvervoer;Welzijn, kinderopvang;2013;0
8181;HC43: Ziekenvervoer;Welzijn, kinderopvang;2014;0
8182;HC43: Ziekenvervoer;Welzijn, kinderopvang;2015;0
8183;HC43: Ziekenvervoer;Welzijn, kinderopvang;2016;0
8184;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2005;8120
8185;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2006;8382
8186;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2007;8929
8187;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2008;9278
8188;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2009;9069
8189;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2010;9353
8190;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2011;9589
8191;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2012;9110
8192;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2013;8679
8193;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2014;8697
8194;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2015;9135
8195;HC5: Genees-, en hulpmiddelen;Totaal aanbieders zorg en welzijn;2016;9145
8196;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2005;8120
8197;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2006;8382
8198;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2007;8929
8199;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2008;9278
8200;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2009;9069
8201;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2010;9353
8202;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2011;9589
8203;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2012;9110
8204;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2013;8679
8205;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2014;8697
8206;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2015;9135
8207;HC5: Genees-, en hulpmiddelen;Totaal aanbieders gezondheidszorg;2016;9145
8208;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2005;0
8209;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2006;0
8210;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2007;0
8211;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2008;0
8212;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2009;0
8213;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2010;0
8214;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2011;0
8215;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2012;0
8216;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2013;0
8217;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2014;0
8218;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2015;0
8219;HC5: Genees-, en hulpmiddelen;HP1: Ziekenhuizen;2016;0
8220;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2005;0
8221;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2006;0
8222;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2007;0
8223;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2008;0
8224;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2009;0
8225;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2010;0
8226;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2011;0
8227;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2012;0
8228;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2013;0
8229;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2014;0
8230;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2015;0
8231;HC5: Genees-, en hulpmiddelen;HP11:Algemene en academ. Ziekenhuizen;2016;0
8232;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2005;0
8233;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2006;0
8234;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2007;0
8235;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2008;0
8236;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2009;0
8237;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2010;0
8238;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2011;0
8239;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2012;0
8240;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2013;0
8241;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2014;0
8242;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2015;0
8243;HC5: Genees-, en hulpmiddelen;HP12: Geestelijke gez., verslavingszorg;2016;0
8244;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2005;0
8245;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2006;0
8246;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2007;0
8247;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2008;0
8248;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2009;0
8249;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2010;0
8250;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2011;0
8251;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2012;0
8252;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2013;0
8253;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2014;0
8254;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2015;0
8255;HC5: Genees-, en hulpmiddelen;HP13: Categorale ziekenhuizen;2016;0
8256;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2005;0
8257;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2006;50
8258;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2007;60
8259;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2008;70
8260;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2009;80
8261;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2010;85
8262;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2011;90
8263;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2012;100
8264;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2013;110
8265;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2014;110
8266;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2015;0
8267;HC5: Genees-, en hulpmiddelen;HP2: Instellingen langdurige zorg;2016;0
8268;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2005;0
8269;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2006;50
8270;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2007;60
8271;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2008;70
8272;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2009;80
8273;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2010;85
8274;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2011;90
8275;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2012;100
8276;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2013;110
8277;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2014;110
8278;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2015;0
8279;HC5: Genees-, en hulpmiddelen;HP21: Verpleeg-,verzorgingsh., thuiszorg;2016;0
8280;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2005;0
8281;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2006;0
8282;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2007;0
8283;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2008;0
8284;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2009;0
8285;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2010;0
8286;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2011;0
8287;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2012;0
8288;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2013;0
8289;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2014;0
8290;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2015;0
8291;HC5: Genees-, en hulpmiddelen;HP29: Instellingen gehandicaptenzorg;2016;0
8292;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2005;287
8293;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2006;288
8294;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2007;290
8295;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2008;274
8296;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2009;228
8297;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2010;234
8298;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2011;234
8299;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2012;230
8300;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2013;210
8301;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2014;190
8302;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2015;190
8303;HC5: Genees-, en hulpmiddelen;HP3: Aanbieders ambulante zorg;2016;190
8304;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2005;287
8305;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2006;288
8306;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2007;290
8307;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2008;274
8308;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2009;228
8309;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2010;234
8310;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2011;234
8311;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2012;230
8312;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2013;210
8313;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2014;190
8314;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2015;190
8315;HC5: Genees-, en hulpmiddelen;HP31: Medische praktijken;2016;190
8316;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2005;0
8317;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2006;0
8318;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2007;0
8319;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2008;0
8320;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2009;0
8321;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2010;0
8322;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2011;0
8323;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2012;0
8324;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2013;0
8325;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2014;0
8326;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2015;0
8327;HC5: Genees-, en hulpmiddelen;HP32: Tandheelkundige praktijken;2016;0
8328;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2005;0
8329;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2006;0
8330;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2007;0
8331;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2008;0
8332;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2009;0
8333;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2010;0
8334;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2011;0
8335;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2012;0
8336;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2013;0
8337;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2014;0
8338;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2015;0
8339;HC5: Genees-, en hulpmiddelen;HP33: Overige praktijken gezondheidszorg;2016;0
8340;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2005;0
8341;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2006;0
8342;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2007;0
8343;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2008;0
8344;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2009;0
8345;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2010;0
8346;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2011;0
8347;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2012;0
8348;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2013;0
8349;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2014;0
8350;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2015;0
8351;HC5: Genees-, en hulpmiddelen;HP34: Ambulante zorgcentra;2016;0
8352;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2005;0
8353;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2006;0
8354;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2007;0
8355;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2008;0
8356;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2009;0
8357;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2010;0
8358;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2011;0
8359;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2012;0
8360;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2013;0
8361;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2014;0
8362;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2015;0
8363;HC5: Genees-, en hulpmiddelen;HP4: Ondersteunende diensten;2016;0
8364;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2005;0
8365;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2006;0
8366;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2007;0
8367;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2008;0
8368;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2009;0
8369;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2010;0
8370;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2011;0
8371;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2012;0
8372;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2013;0
8373;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2014;0
8374;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2015;0
8375;HC5: Genees-, en hulpmiddelen;HP41: Ambulance, ziekenvervoer;2016;0
8376;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2005;0
8377;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2006;0
8378;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2007;0
8379;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2008;0
8380;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2009;0
8381;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2010;0
8382;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2011;0
8383;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2012;0
8384;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2013;0
8385;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2014;0
8386;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2015;0
8387;HC5: Genees-, en hulpmiddelen;HP42: Laboratoria;2016;0
8388;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2005;7698
8389;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2006;7895
8390;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2007;8414
8391;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2008;8766
8392;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2009;8585
8393;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2010;8857
8394;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2011;9083
8395;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2012;8620
8396;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2013;8216
8397;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2014;8256
8398;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2015;8806
8399;HC5: Genees-, en hulpmiddelen;HP5: Leveranciers genees-en hulpmiddelen;2016;8819
8400;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2005;5212
8401;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2006;5337
8402;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2007;5778
8403;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2008;5838
8404;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2009;5907
8405;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2010;6038
8406;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2011;6030
8407;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2012;5433
8408;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2013;5165
8409;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2014;5167
8410;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2015;5342
8411;HC5: Genees-, en hulpmiddelen;HP51: Leveranciers geneesmiddelen;2016;5472
8412;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2005;2486
8413;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2006;2558
8414;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2007;2636
8415;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2008;2928
8416;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2009;2678
8417;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2010;2819
8418;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2011;3053
8419;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2012;3187
8420;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2013;3051
8421;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2014;3089
8422;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2015;3464
8423;HC5: Genees-, en hulpmiddelen;HP52: Leveranciers hulpmiddelen;2016;3347
