ID;Geslacht;Leeftijd;Migratieachtergrond;TypeClient;TypeDelict;Perioden;ClientenVanSlachtofferhulpNederland_1;ClientenVanSHNPer100000Inwoners_2
8247;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2007;;
8248;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2008;;
8249;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2009;140.0;54.0
8250;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2010;130.0;47.0
8251;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2011;130.0;48.0
8252;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2012;170.0;61.0
8253;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2013;130.0;48.0
8254;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2014;160.0;54.0
8255;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2015;150.0;52.0
8256;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2016;190.0;65.0
8257;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2017;190.0;62.0
8258;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2018;240.0;76.0
8259;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2019;260.0;79.0
8260;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2020;230.0;69.0
8261;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Zedendelicten;2021;220.0;65.0
8262;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2004;;
8263;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2005;;
8264;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2006;;
8265;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2007;;
8266;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2008;;
8267;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2009;270.0;104.0
8268;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2010;200.0;73.0
8269;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2011;210.0;78.0
8270;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2012;300.0;107.0
8271;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2013;300.0;107.0
8272;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2014;300.0;105.0
8273;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2015;290.0;98.0
8274;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2016;280.0;93.0
8275;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2017;310.0;102.0
8276;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2018;290.0;94.0
8277;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2019;300.0;92.0
8278;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2020;300.0;93.0
8279;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Verkeersongevallen;2021;330.0;97.0
8280;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2004;;
8281;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2005;;
8282;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2006;;
8283;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2007;;
8284;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2008;;
8285;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2009;100.0;40.0
8286;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2010;150.0;55.0
8287;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2011;150.0;57.0
8288;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2012;170.0;63.0
8289;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2013;210.0;76.0
8290;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2014;210.0;74.0
8291;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2015;250.0;86.0
8292;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2016;270.0;90.0
8293;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2017;280.0;91.0
8294;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2018;260.0;82.0
8295;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2019;360.0;113.0
8296;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2020;380.0;116.0
8297;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Vermogensdelicten;2021;300.0;89.0
8298;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2004;;
8299;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2005;;
8300;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2006;;
8301;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2007;;
8302;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2008;;
8303;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2009;50.0;18.0
8304;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2010;30.0;11.0
8305;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2011;60.0;22.0
8306;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2012;30.0;12.0
8307;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2013;60.0;22.0
8308;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2014;60.0;22.0
8309;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2015;60.0;20.0
8310;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2016;40.0;12.0
8311;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2017;80.0;26.0
8312;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2018;50.0;17.0
8313;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2019;110.0;34.0
8314;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2020;100.0;29.0
8315;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Alle cliënttypen;Overige delicten;2021;120.0;36.0
8316;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2004;;
8317;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2005;;
8318;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2006;;
8319;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2007;;
8320;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2008;;
8321;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2009;1120.0;428.0
8322;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2010;1310.0;495.0
8323;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2011;1470.0;542.0
8324;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2012;1680.0;608.0
8325;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2013;1550.0;553.0
8326;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2014;1470.0;513.0
8327;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2015;1520.0;521.0
8328;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2016;1570.0;526.0
8329;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2017;1730.0;567.0
8330;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2018;1710.0;546.0
8331;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2019;1990.0;615.0
8332;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2020;1870.0;569.0
8333;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Alle delicten;2021;1830.0;543.0
8334;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2004;;
8335;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2005;;
8336;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2006;;
8337;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2007;;
8338;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2008;;
8339;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2009;730.0;277.0
8340;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2010;910.0;344.0
8341;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2011;1030.0;380.0
8342;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2012;1100.0;399.0
8343;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2013;950.0;338.0
8344;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2014;840.0;293.0
8345;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2015;860.0;297.0
8346;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2016;960.0;320.0
8347;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2017;940.0;309.0
8348;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2018;900.0;288.0
8349;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2019;1030.0;317.0
8350;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2020;950.0;290.0
8351;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Geweldsdelicten;2021;980.0;291.0
8352;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2004;;
8353;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2005;;
8354;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2006;;
8355;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2007;;
8356;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2008;;
8357;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2009;120.0;47.0
8358;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2010;110.0;42.0
8359;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2011;120.0;43.0
8360;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2012;160.0;57.0
8361;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2013;130.0;46.0
8362;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2014;140.0;50.0
8363;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2015;150.0;50.0
8364;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2016;190.0;63.0
8365;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2017;190.0;61.0
8366;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2018;240.0;75.0
8367;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2019;250.0;78.0
8368;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2020;230.0;69.0
8369;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Zedendelicten;2021;220.0;64.0
8370;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2004;;
8371;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2005;;
8372;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2006;;
8373;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2007;;
8374;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2008;;
8375;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2009;150.0;58.0
8376;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2010;140.0;54.0
8377;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2011;160.0;57.0
8378;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2012;230.0;84.0
8379;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2013;230.0;83.0
8380;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2014;240.0;85.0
8381;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2015;220.0;74.0
8382;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2016;140.0;45.0
8383;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2017;270.0;87.0
8384;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2018;280.0;88.0
8385;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2019;280.0;86.0
8386;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2020;270.0;83.0
8387;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Verkeersongevallen;2021;290.0;85.0
8388;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2004;;
8389;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2005;;
8390;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2006;;
8391;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2007;;
8392;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2008;;
8393;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2009;90.0;36.0
8394;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2010;130.0;49.0
8395;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2011;140.0;52.0
8396;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2012;170.0;60.0
8397;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2013;200.0;73.0
8398;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2014;200.0;71.0
8399;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2015;250.0;84.0
8400;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2016;260.0;88.0
8401;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2017;280.0;90.0
8402;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2018;260.0;82.0
8403;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2019;360.0;112.0
8404;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2020;380.0;115.0
8405;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Vermogensdelicten;2021;300.0;89.0
8406;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2004;;
8407;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2005;;
8408;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2006;;
8409;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2007;;
8410;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2008;;
8411;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2009;30.0;10.0
8412;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2010;10.0;5.0
8413;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2011;30.0;10.0
8414;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2012;20.0;8.0
8415;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2013;40.0;14.0
8416;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2014;40.0;13.0
8417;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2015;50.0;16.0
8418;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2016;30.0;9.0
8419;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2017;60.0;20.0
8420;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2018;50.0;15.0
8421;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2019;80.0;23.0
8422;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2020;40.0;12.0
8423;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Slachtoffer;Overige delicten;2021;50.0;14.0
8424;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2004;;
8425;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2005;;
8426;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2006;;
8427;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2007;;
8428;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2008;;
8429;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2009;290.0;111.0
8430;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2010;250.0;93.0
8431;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2011;230.0;83.0
8432;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2012;160.0;58.0
8433;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2013;150.0;55.0
8434;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2014;140.0;47.0
8435;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2015;130.0;45.0
8436;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2016;210.0;71.0
8437;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2017;100.0;32.0
8438;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2018;30.0;8.0
8439;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2019;60.0;19.0
8440;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2020;110.0;33.0
8441;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Alle delicten;2021;120.0;35.0
8442;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Geweldsdelicten;2004;;
8443;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Geweldsdelicten;2005;;
8444;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Geweldsdelicten;2006;;
8445;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Geweldsdelicten;2007;;
8446;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: westers;Betrokkene;Geweldsdelicten;2008;;
