ID;Geslacht;Leeftijd;Migratieachtergrond;HoogstBehaaldOnderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
7110;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2011 3e kwartaal;655.0
7111;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2011 4e kwartaal;671.0
7112;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2011;663.0
7113;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2012 1e kwartaal;678.0
7114;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2012 2e kwartaal;676.0
7115;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2012 3e kwartaal;703.0
7116;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2012 4e kwartaal;598.0
7117;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2012;664.0
7118;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2013 1e kwartaal;293.0
7119;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2013 2e kwartaal;332.0
7120;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2013 3e kwartaal;325.0
7121;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2013 4e kwartaal;313.0
7122;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2013;316.0
7123;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2014 1e kwartaal;296.0
7124;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2014 2e kwartaal;282.0
7125;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2014 3e kwartaal;284.0
7126;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2014 4e kwartaal;288.0
7127;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2014;287.0
7128;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2015 1e kwartaal;290.0
7129;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2015 2e kwartaal;284.0
7130;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2015 3e kwartaal;294.0
7131;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2015 4e kwartaal;288.0
7132;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2015;289.0
7133;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2016 1e kwartaal;283.0
7134;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2016 2e kwartaal;264.0
7135;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2016 3e kwartaal;258.0
7136;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2016 4e kwartaal;274.0
7137;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2016;270.0
7138;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2017 1e kwartaal;291.0
7139;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2017 2e kwartaal;304.0
7140;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2017 3e kwartaal;316.0
7141;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2017 4e kwartaal;312.0
7142;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2017;306.0
7143;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2018 1e kwartaal;280.0
7144;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2018 2e kwartaal;284.0
7145;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2018 3e kwartaal;276.0
7146;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2018 4e kwartaal;292.0
7147;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2018;283.0
7148;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2019 1e kwartaal;278.0
7149;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2019 2e kwartaal;281.0
7150;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2019 3e kwartaal;272.0
7151;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2019 4e kwartaal;283.0
7152;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2019;278.0
7153;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2020 1e kwartaal;266.0
7154;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2020 2e kwartaal;263.0
7155;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2020 3e kwartaal;253.0
7156;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2020 4e kwartaal;260.0
7157;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2020;261.0
7158;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2021 1e kwartaal;258.0
7159;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2021 2e kwartaal;230.0
7160;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;10 Dienstverlening;2021 3e kwartaal;
7161;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2003 1e kwartaal;74.0
7162;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2003 2e kwartaal;76.0
7163;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2003 3e kwartaal;88.0
7164;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2003 4e kwartaal;102.0
7165;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2003;85.0
7166;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2004 1e kwartaal;82.0
7167;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2004 2e kwartaal;71.0
7168;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2004 3e kwartaal;63.0
7169;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2004 4e kwartaal;49.0
7170;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2004;66.0
7171;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2005 1e kwartaal;27.0
7172;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2005 2e kwartaal;27.0
7173;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2005 3e kwartaal;29.0
7174;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2005 4e kwartaal;24.0
7175;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2005;27.0
7176;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2006 1e kwartaal;22.0
7177;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2006 2e kwartaal;23.0
7178;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2006 3e kwartaal;24.0
7179;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2006 4e kwartaal;24.0
7180;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2006;23.0
7181;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2007 1e kwartaal;25.0
7182;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2007 2e kwartaal;25.0
7183;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2007 3e kwartaal;28.0
7184;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2007 4e kwartaal;26.0
7185;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2007;26.0
7186;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2008 1e kwartaal;29.0
7187;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2008 2e kwartaal;28.0
7188;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2008 3e kwartaal;31.0
7189;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2008 4e kwartaal;36.0
7190;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2008;31.0
7191;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2009 1e kwartaal;39.0
7192;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2009 2e kwartaal;43.0
7193;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2009 3e kwartaal;45.0
7194;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2009 4e kwartaal;50.0
7195;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2009;44.0
7196;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2010 1e kwartaal;49.0
7197;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2010 2e kwartaal;48.0
7198;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2010 3e kwartaal;67.0
7199;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2010 4e kwartaal;66.0
7200;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2010;57.0
7201;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2011 1e kwartaal;68.0
7202;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2011 2e kwartaal;68.0
7203;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2011 3e kwartaal;67.0
7204;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2011 4e kwartaal;57.0
7205;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2011;65.0
7206;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2012 1e kwartaal;59.0
7207;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2012 2e kwartaal;63.0
7208;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2012 3e kwartaal;60.0
7209;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2012 4e kwartaal;63.0
7210;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2012;61.0
7211;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2013 1e kwartaal;312.0
7212;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2013 2e kwartaal;64.0
7213;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2013 3e kwartaal;79.0
7214;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2013 4e kwartaal;97.0
7215;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2013;138.0
7216;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2014 1e kwartaal;98.0
7217;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2014 2e kwartaal;96.0
7218;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2014 3e kwartaal;107.0
7219;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2014 4e kwartaal;110.0
7220;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2014;103.0
7221;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2015 1e kwartaal;105.0
7222;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2015 2e kwartaal;107.0
7223;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2015 3e kwartaal;105.0
7224;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2015 4e kwartaal;112.0
7225;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2015;107.0
7226;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2016 1e kwartaal;112.0
7227;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2016 2e kwartaal;124.0
7228;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2016 3e kwartaal;124.0
7229;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2016 4e kwartaal;120.0
7230;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2016;120.0
7231;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2017 1e kwartaal;123.0
7232;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2017 2e kwartaal;123.0
7233;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2017 3e kwartaal;128.0
7234;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2017 4e kwartaal;126.0
7235;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2017;125.0
7236;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2018 1e kwartaal;132.0
7237;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2018 2e kwartaal;129.0
7238;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2018 3e kwartaal;128.0
7239;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2018 4e kwartaal;135.0
7240;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2018;131.0
7241;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2019 1e kwartaal;132.0
7242;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2019 2e kwartaal;135.0
7243;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2019 3e kwartaal;139.0
7244;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2019 4e kwartaal;136.0
7245;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2019;135.0
7246;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2020 1e kwartaal;130.0
7247;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2020 2e kwartaal;132.0
7248;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2020 3e kwartaal;141.0
7249;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2020 4e kwartaal;132.0
7250;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2020;134.0
7251;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2021 1e kwartaal;145.0
7252;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2021 2e kwartaal;143.0
7253;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;121 Vmbo-b/k, mbo1;Onderwijsrichting onbekend;2021 3e kwartaal;
7254;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2003 1e kwartaal;1075.0
7255;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2003 2e kwartaal;1080.0
7256;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2003 3e kwartaal;1042.0
7257;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2003 4e kwartaal;1062.0
7258;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2003;1065.0
7259;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2004 1e kwartaal;1093.0
7260;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2004 2e kwartaal;1123.0
7261;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2004 3e kwartaal;1090.0
7262;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2004 4e kwartaal;1112.0
7263;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2004;1105.0
7264;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2005 1e kwartaal;1140.0
7265;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2005 2e kwartaal;1167.0
7266;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2005 3e kwartaal;1112.0
7267;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2005 4e kwartaal;1124.0
7268;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2005;1136.0
7269;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2006 1e kwartaal;1145.0
7270;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2006 2e kwartaal;1161.0
7271;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2006 3e kwartaal;1129.0
7272;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2006 4e kwartaal;1135.0
7273;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2006;1142.0
7274;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2007 1e kwartaal;1158.0
7275;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2007 2e kwartaal;1157.0
7276;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2007 3e kwartaal;1117.0
7277;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2007 4e kwartaal;1120.0
7278;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2007;1138.0
7279;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2008 1e kwartaal;1161.0
7280;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2008 2e kwartaal;1173.0
7281;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2008 3e kwartaal;1134.0
7282;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2008 4e kwartaal;1142.0
7283;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2008;1152.0
7284;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2009 1e kwartaal;1170.0
7285;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2009 2e kwartaal;1156.0
7286;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2009 3e kwartaal;1121.0
7287;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2009 4e kwartaal;1145.0
7288;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2009;1148.0
7289;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2010 1e kwartaal;1153.0
7290;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2010 2e kwartaal;1160.0
7291;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;122 Vmbo-g/t, havo-, vwo-onderbouw;Totaal;2010 3e kwartaal;1158.0
