ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
7175;Niet gezocht en niet beschikbaar;Beperkt: wel, maar niet ernstig;Vrouwen;Onderwijsniveau: onbekend;2024;10.0
7176;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2021;458.0
7177;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2022;480.0
7178;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2023;474.0
7179;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Totaal personen;2024;496.0
7180;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;12.0
7181;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;16.0
7182;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;14.0
7183;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;15.0
7184;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;90.0
7185;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;84.0
7186;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;78.0
7187;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;88.0
7188;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;35.0
7189;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;34.0
7190;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;32.0
7191;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;36.0
7192;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;55.0
7193;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;50.0
7194;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;45.0
7195;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;52.0
7196;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;356.0
7197;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;380.0
7198;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;382.0
7199;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;393.0
7200;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;91.0
7201;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;92.0
7202;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;93.0
7203;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;89.0
7204;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;167.0
7205;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;180.0
7206;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;165.0
7207;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;174.0
7208;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;98.0
7209;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;108.0
7210;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;125.0
7211;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;130.0
7212;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;213.0
7213;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;213.0
7214;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;216.0
7215;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;229.0
7216;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;163.0
7217;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;167.0
7218;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;165.0
7219;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;176.0
7220;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2021;70.0
7221;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2022;85.0
7222;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2023;84.0
7223;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;3 Hbo, wo;2024;83.0
7224;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;12.0
7225;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;14.0
7226;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;9.0
7227;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;8.0
7228;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Totaal personen;2021;209.0
7229;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Totaal personen;2022;204.0
7230;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Totaal personen;2023;216.0
7231;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Totaal personen;2024;212.0
7232;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2021;6.0
7233;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2022;5.0
7234;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2023;5.0
7235;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 15 tot 25 jaar;2024;5.0
7236;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2021;31.0
7237;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2022;31.0
7238;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2023;31.0
7239;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 45 jaar;2024;33.0
7240;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2021;13.0
7241;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2022;12.0
7242;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2023;12.0
7243;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 25 tot 35 jaar;2024;15.0
7244;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2021;18.0
7245;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2022;19.0
7246;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2023;19.0
7247;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 35 tot 45 jaar;2024;19.0
7248;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2021;172.0
7249;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2022;168.0
7250;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2023;180.0
7251;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 75 jaar;2024;173.0
7252;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2021;47.0
7253;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2022;35.0
7254;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2023;41.0
7255;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 45 tot 55 jaar;2024;36.0
7256;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2021;72.0
7257;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2022;81.0
7258;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2023;75.0
7259;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 55 tot 65 jaar;2024;76.0
7260;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2021;53.0
7261;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2022;51.0
7262;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2023;64.0
7263;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Leeftijd: 65 tot 75 jaar;2024;60.0
7264;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;104.0
7265;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;90.0
7266;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;100.0
7267;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;100.0
7268;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;2 Havo, vwo, mbo2-4;2021;68.0
7269;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;2 Havo, vwo, mbo2-4;2022;74.0
7270;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;2 Havo, vwo, mbo2-4;2023;79.0
7271;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;2 Havo, vwo, mbo2-4;2024;76.0
7272;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;3 Hbo, wo;2021;30.0
7273;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;3 Hbo, wo;2022;33.0
7274;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;3 Hbo, wo;2023;32.0
7275;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;3 Hbo, wo;2024;31.0
7276;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Onderwijsniveau: onbekend;2021;7.0
7277;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Onderwijsniveau: onbekend;2022;7.0
7278;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Onderwijsniveau: onbekend;2023;5.0
7279;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Mannen;Onderwijsniveau: onbekend;2024;5.0
7280;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Totaal personen;2021;249.0
7281;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Totaal personen;2022;276.0
7282;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Totaal personen;2023;257.0
7283;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Totaal personen;2024;284.0
7284;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;6.0
7285;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;11.0
7286;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;9.0
7287;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;10.0
7288;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;59.0
7289;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;53.0
7290;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;47.0
7291;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;55.0
7292;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;22.0
7293;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;21.0
7294;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;20.0
7295;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;22.0
7296;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;37.0
7297;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;31.0
7298;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;26.0
7299;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;33.0
7300;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;184.0
7301;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;212.0
7302;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;202.0
7303;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;220.0
7304;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;44.0
7305;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;57.0
7306;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;52.0
7307;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;53.0
7308;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;95.0
7309;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;99.0
7310;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;90.0
7311;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;97.0
7312;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;46.0
7313;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;57.0
7314;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;61.0
7315;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;70.0
7316;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;109.0
7317;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;123.0
7318;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;116.0
7319;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;129.0
7320;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2021;95.0
7321;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2022;93.0
7322;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2023;86.0
7323;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;2 Havo, vwo, mbo2-4;2024;99.0
7324;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;3 Hbo, wo;2021;40.0
7325;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;3 Hbo, wo;2022;52.0
7326;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;3 Hbo, wo;2023;51.0
7327;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;3 Hbo, wo;2024;52.0
7328;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Onderwijsniveau: onbekend;2021;5.0
7329;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Onderwijsniveau: onbekend;2022;8.0
7330;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Onderwijsniveau: onbekend;2023;4.0
7331;Niet gezocht en niet beschikbaar;Beperkt: ernstig;Vrouwen;Onderwijsniveau: onbekend;2024;3.0
7332;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Totaal personen;2021;254.0
7333;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Totaal personen;2022;233.0
7334;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Totaal personen;2023;246.0
7335;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Totaal personen;2024;248.0
7336;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;26.0
7337;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;22.0
7338;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;31.0
7339;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;27.0
7340;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;44.0
7341;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;33.0
7342;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;48.0
7343;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;44.0
7344;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;18.0
7345;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;15.0
7346;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;20.0
7347;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;19.0
7348;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;26.0
7349;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;18.0
7350;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;28.0
7351;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;26.0
7352;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;183.0
7353;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;178.0
7354;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;168.0
7355;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;177.0
7356;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;25.0
7357;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;24.0
7358;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;26.0
7359;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;29.0
7360;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;47.0
7361;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;42.0
7362;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;48.0
7363;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;48.0
7364;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;111.0
7365;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;112.0
7366;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;94.0
7367;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;101.0
7368;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;156.0
7369;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;138.0
7370;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;156.0
7371;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;155.0
7372;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;58.0
7373;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;57.0
7374;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;53.0
7375;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;57.0
7376;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2021;29.0
7377;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2022;28.0
7378;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2023;28.0
7379;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2024;31.0
7380;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;10.0
7381;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;10.0
7382;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;10.0
7383;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;6.0
7384;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Totaal personen;2021;90.0
7385;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Totaal personen;2022;78.0
7386;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Totaal personen;2023;90.0
7387;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Totaal personen;2024;90.0
7388;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2021;12.0
7389;Niet gezocht en niet beschikbaar;Beperkt: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2022;10.0
