ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
3128;Boekel;Pensioenontvanger;1.2;13.2
3129;Boxmeer;Totaal sociaal-economische categorie;19.7;17.3
3130;Boxmeer;Totaal actief;13.4;19.0
3131;Boxmeer;Werknemer;11.6;19.0
3132;Boxmeer;Zelfstandige;1.8;19.2
3133;Boxmeer;Totaal niet-actief;6.3;13.5
3134;Boxmeer;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
3135;Boxmeer;Pensioenontvanger;4.2;14.8
3136;Boxtel;Totaal sociaal-economische categorie;20.0;17.3
3137;Boxtel;Totaal actief;13.1;19.4
3138;Boxtel;Werknemer;11.6;19.3
3139;Boxtel;Zelfstandige;1.5;20.2
3140;Boxtel;Totaal niet-actief;6.9;13.5
3141;Boxtel;Werkloosheids- en bijstandsuitk. ontv.;0.5;10.8
3142;Boxtel;Pensioenontvanger;4.2;15.4
3143;Breda;Totaal sociaal-economische categorie;112.4;18.1
3144;Breda;Totaal actief;70.2;20.6
3145;Breda;Werknemer;63.0;20.5
3146;Breda;Zelfstandige;7.1;21.7
3147;Breda;Totaal niet-actief;42.1;14.0
3148;Breda;Werkloosheids- en bijstandsuitk. ontv.;4.7;11.0
3149;Breda;Pensioenontvanger;26.3;16.2
3150;Deurne;Totaal sociaal-economische categorie;21.4;16.8
3151;Deurne;Totaal actief;14.2;18.7
3152;Deurne;Werknemer;12.1;18.6
3153;Deurne;Zelfstandige;2.1;19.2
3154;Deurne;Totaal niet-actief;7.3;13.0
3155;Deurne;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.5
3156;Deurne;Pensioenontvanger;4.5;14.6
3157;Pekela;Totaal sociaal-economische categorie;8.9;15.3
3158;Pekela;Totaal actief;5.1;17.8
3159;Pekela;Werknemer;4.6;17.7
3160;Pekela;Zelfstandige;0.4;19.0
3161;Pekela;Totaal niet-actief;3.8;12.1
3162;Pekela;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.1
3163;Pekela;Pensioenontvanger;2.3;12.7
3164;Dongen;Totaal sociaal-economische categorie;17.1;17.5
3165;Dongen;Totaal actief;11.6;19.6
3166;Dongen;Werknemer;10.3;19.5
3167;Dongen;Zelfstandige;1.2;20.6
3168;Dongen;Totaal niet-actief;5.5;13.3
3169;Dongen;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.9
3170;Dongen;Pensioenontvanger;3.6;14.6
3171;Eersel;Totaal sociaal-economische categorie;12.2;18.5
3172;Eersel;Totaal actief;8.1;20.0
3173;Eersel;Werknemer;6.9;19.8
3174;Eersel;Zelfstandige;1.2;21.6
3175;Eersel;Totaal niet-actief;4.1;15.5
3176;Eersel;Werkloosheids- en bijstandsuitk. ontv.;;
3177;Eersel;Pensioenontvanger;2.6;17.9
3178;Eindhoven;Totaal sociaal-economische categorie;142.4;17.3
3179;Eindhoven;Totaal actief;85.1;19.7
3180;Eindhoven;Werknemer;77.0;19.8
3181;Eindhoven;Zelfstandige;8.0;18.9
3182;Eindhoven;Totaal niet-actief;57.2;13.7
3183;Eindhoven;Werkloosheids- en bijstandsuitk. ontv.;6.7;11.1
3184;Eindhoven;Pensioenontvanger;33.7;16.0
3185;Etten-Leur;Totaal sociaal-economische categorie;26.3;17.6
3186;Etten-Leur;Totaal actief;17.9;19.7
3187;Etten-Leur;Werknemer;16.2;19.7
3188;Etten-Leur;Zelfstandige;1.6;20.4
3189;Etten-Leur;Totaal niet-actief;8.5;13.3
3190;Etten-Leur;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.3
3191;Etten-Leur;Pensioenontvanger;5.3;15.0
3192;Geertruidenberg;Totaal sociaal-economische categorie;14.5;17.3
3193;Geertruidenberg;Totaal actief;10.0;19.1
3194;Geertruidenberg;Werknemer;8.9;19.0
3195;Geertruidenberg;Zelfstandige;1.0;19.6
3196;Geertruidenberg;Totaal niet-actief;4.6;13.3
3197;Geertruidenberg;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.0
3198;Geertruidenberg;Pensioenontvanger;2.9;14.9
3199;Geldrop;Totaal sociaal-economische categorie;18.8;17.9
3200;Geldrop;Totaal actief;11.9;19.4
3201;Geldrop;Werknemer;10.8;19.5
3202;Geldrop;Zelfstandige;1.1;18.8
3203;Geldrop;Totaal niet-actief;6.9;15.2
3204;Geldrop;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.8
3205;Geldrop;Pensioenontvanger;4.6;17.4
3206;Gilze en Rijen;Totaal sociaal-economische categorie;16.8;17.0
3207;Gilze en Rijen;Totaal actief;11.4;19.0
3208;Gilze en Rijen;Werknemer;10.0;19.2
3209;Gilze en Rijen;Zelfstandige;1.3;17.7
3210;Gilze en Rijen;Totaal niet-actief;5.5;12.9
3211;Gilze en Rijen;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.0
3212;Gilze en Rijen;Pensioenontvanger;3.6;14.4
3213;Goirle;Totaal sociaal-economische categorie;15.6;18.0
3214;Goirle;Totaal actief;10.6;20.2
3215;Goirle;Werknemer;9.6;20.0
3216;Goirle;Zelfstandige;1.0;22.1
3217;Goirle;Totaal niet-actief;5.0;13.6
3218;Goirle;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.0
3219;Goirle;Pensioenontvanger;3.2;15.9
3220;Grave;Totaal sociaal-economische categorie;8.5;16.7
3221;Grave;Totaal actief;5.6;18.9
3222;Grave;Werknemer;4.9;18.6
3223;Grave;Zelfstandige;0.8;20.7
3224;Grave;Totaal niet-actief;2.9;12.6
3225;Grave;Werkloosheids- en bijstandsuitk. ontv.;;
3226;Grave;Pensioenontvanger;1.7;14.2
3227;Haaren;Totaal sociaal-economische categorie;9.4;17.9
3228;Haaren;Totaal actief;6.1;20.4
3229;Haaren;Werknemer;5.1;21.1
3230;Haaren;Zelfstandige;1.0;17.3
3231;Haaren;Totaal niet-actief;3.2;13.1
3232;Haaren;Werkloosheids- en bijstandsuitk. ontv.;;
3233;Haaren;Pensioenontvanger;1.9;15.0
3234;Helmond;Totaal sociaal-economische categorie;56.4;16.7
3235;Helmond;Totaal actief;37.1;18.7
3236;Helmond;Werknemer;33.8;18.6
3237;Helmond;Zelfstandige;3.3;20.0
3238;Helmond;Totaal niet-actief;19.3;12.8
3239;Helmond;Werkloosheids- en bijstandsuitk. ontv.;2.7;10.2
3240;Helmond;Pensioenontvanger;10.7;14.7
3241;'s-Hertogenbosch;Totaal sociaal-economische categorie;91.8;17.9
3242;'s-Hertogenbosch;Totaal actief;59.4;20.2
3243;'s-Hertogenbosch;Werknemer;53.1;20.2
3244;'s-Hertogenbosch;Zelfstandige;6.2;20.1
3245;'s-Hertogenbosch;Totaal niet-actief;32.5;13.7
3246;'s-Hertogenbosch;Werkloosheids- en bijstandsuitk. ontv.;4.0;10.6
3247;'s-Hertogenbosch;Pensioenontvanger;18.7;15.9
3248;Heusden;Totaal sociaal-economische categorie;28.3;17.8
3249;Heusden;Totaal actief;19.4;19.9
3250;Heusden;Werknemer;17.0;19.7
3251;Heusden;Zelfstandige;2.3;21.5
3252;Heusden;Totaal niet-actief;8.9;13.3
3253;Heusden;Werkloosheids- en bijstandsuitk. ontv.;0.8;11.6
3254;Heusden;Pensioenontvanger;5.6;14.9
3255;Hilvarenbeek;Totaal sociaal-economische categorie;9.9;17.7
3256;Hilvarenbeek;Totaal actief;7.0;19.4
3257;Hilvarenbeek;Werknemer;5.9;19.7
3258;Hilvarenbeek;Zelfstandige;1.2;17.9
3259;Hilvarenbeek;Totaal niet-actief;2.9;13.7
3260;Hilvarenbeek;Werkloosheids- en bijstandsuitk. ontv.;;
3261;Hilvarenbeek;Pensioenontvanger;1.9;15.1
3262;Lith;Totaal sociaal-economische categorie;4.4;16.5
3263;Lith;Totaal actief;3.1;18.1
3264;Lith;Werknemer;2.5;19.0
3265;Lith;Zelfstandige;0.6;14.5
3266;Lith;Totaal niet-actief;1.3;12.8
3267;Lith;Werkloosheids- en bijstandsuitk. ontv.;;
3268;Lith;Pensioenontvanger;0.8;13.8
3269;Loon op Zand;Totaal sociaal-economische categorie;15.7;17.4
3270;Loon op Zand;Totaal actief;10.7;19.4
3271;Loon op Zand;Werknemer;9.5;19.4
3272;Loon op Zand;Zelfstandige;1.1;19.9
3273;Loon op Zand;Totaal niet-actief;5.1;13.2
3274;Loon op Zand;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.9
3275;Loon op Zand;Pensioenontvanger;3.4;14.3
3276;Mierlo;Totaal sociaal-economische categorie;6.6;18.4
3277;Mierlo;Totaal actief;4.5;20.3
3278;Mierlo;Werknemer;3.9;20.7
3279;Mierlo;Zelfstandige;0.6;17.8
3280;Mierlo;Totaal niet-actief;2.1;14.3
3281;Mierlo;Werkloosheids- en bijstandsuitk. ontv.;;
3282;Mierlo;Pensioenontvanger;1.3;16.4
3283;Mill en Sint Hubert;Totaal sociaal-economische categorie;7.5;16.0
3284;Mill en Sint Hubert;Totaal actief;5.1;17.7
3285;Mill en Sint Hubert;Werknemer;4.2;17.7
3286;Mill en Sint Hubert;Zelfstandige;0.8;17.5
3287;Mill en Sint Hubert;Totaal niet-actief;2.4;12.6
3288;Mill en Sint Hubert;Werkloosheids- en bijstandsuitk. ontv.;;
3289;Mill en Sint Hubert;Pensioenontvanger;1.7;13.0
3290;Nuenen, Gerwen en Nederwetten;Totaal sociaal-economische categorie;15.3;20.7
3291;Nuenen, Gerwen en Nederwetten;Totaal actief;10.4;22.8
3292;Nuenen, Gerwen en Nederwetten;Werknemer;9.1;23.0
3293;Nuenen, Gerwen en Nederwetten;Zelfstandige;1.3;21.6
3294;Nuenen, Gerwen en Nederwetten;Totaal niet-actief;4.9;16.1
3295;Nuenen, Gerwen en Nederwetten;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.7
3296;Nuenen, Gerwen en Nederwetten;Pensioenontvanger;3.3;18.7
3297;Oirschot;Totaal sociaal-economische categorie;12.0;17.8
3298;Oirschot;Totaal actief;8.3;19.6
3299;Oirschot;Werknemer;7.0;19.5
3300;Oirschot;Zelfstandige;1.3;20.0
3301;Oirschot;Totaal niet-actief;3.6;13.9
3302;Oirschot;Werkloosheids- en bijstandsuitk. ontv.;;
3303;Oirschot;Pensioenontvanger;2.6;15.0
3304;Oisterwijk;Totaal sociaal-economische categorie;17.4;18.9
3305;Oisterwijk;Totaal actief;11.1;21.1
3306;Oisterwijk;Werknemer;9.6;21.0
3307;Oisterwijk;Zelfstandige;1.4;21.8
3308;Oisterwijk;Totaal niet-actief;6.3;15.0
3309;Oisterwijk;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
3310;Oisterwijk;Pensioenontvanger;4.3;16.8
3311;Oosterhout;Totaal sociaal-economische categorie;36.1;17.9
3312;Oosterhout;Totaal actief;23.6;20.0
3313;Oosterhout;Werknemer;21.3;20.0
3314;Oosterhout;Zelfstandige;2.3;19.7
3315;Oosterhout;Totaal niet-actief;12.4;13.9
3316;Oosterhout;Werkloosheids- en bijstandsuitk. ontv.;0.9;11.8
3317;Oosterhout;Pensioenontvanger;8.2;15.6
3318;Oss;Totaal sociaal-economische categorie;51.1;17.2
3319;Oss;Totaal actief;32.7;19.2
3320;Oss;Werknemer;29.3;19.2
3321;Oss;Zelfstandige;3.4;19.3
3322;Oss;Totaal niet-actief;18.3;13.7
3323;Oss;Werkloosheids- en bijstandsuitk. ontv.;1.6;11.9
3324;Oss;Pensioenontvanger;11.0;15.3
3325;Rucphen;Totaal sociaal-economische categorie;15.6;16.6
3326;Rucphen;Totaal actief;9.8;19.1
3327;Rucphen;Werknemer;8.1;18.8
3328;Rucphen;Zelfstandige;1.7;20.7
3329;Rucphen;Totaal niet-actief;5.9;12.4
3330;Rucphen;Werkloosheids- en bijstandsuitk. ontv.;0.5;10.8
3331;Rucphen;Pensioenontvanger;3.4;13.1
3332;Schijndel;Totaal sociaal-economische categorie;15.9;17.0
3333;Schijndel;Totaal actief;10.8;18.8
3334;Schijndel;Werknemer;9.4;18.7
3335;Schijndel;Zelfstandige;1.4;19.9
3336;Schijndel;Totaal niet-actief;5.1;13.3
3337;Schijndel;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.2
3338;Schijndel;Pensioenontvanger;3.1;14.8
3339;Sint-Michielsgestel;Totaal sociaal-economische categorie;18.6;18.1
3340;Sint-Michielsgestel;Totaal actief;12.4;19.8
3341;Sint-Michielsgestel;Werknemer;10.5;20.1
3342;Sint-Michielsgestel;Zelfstandige;1.9;17.8
3343;Sint-Michielsgestel;Totaal niet-actief;6.2;14.7
3344;Sint-Michielsgestel;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.1
3345;Sint-Michielsgestel;Pensioenontvanger;4.4;16.1
3346;Sint-Oedenrode;Totaal sociaal-economische categorie;11.4;17.4
3347;Sint-Oedenrode;Totaal actief;7.9;19.0
3348;Sint-Oedenrode;Werknemer;6.6;19.2
3349;Sint-Oedenrode;Zelfstandige;1.2;17.9
3350;Sint-Oedenrode;Totaal niet-actief;3.5;13.9
3351;Sint-Oedenrode;Werkloosheids- en bijstandsuitk. ontv.;;
3352;Sint-Oedenrode;Pensioenontvanger;2.4;15.4
3353;Someren;Totaal sociaal-economische categorie;11.9;16.8
3354;Someren;Totaal actief;8.1;18.7
3355;Someren;Werknemer;6.7;18.7
3356;Someren;Zelfstandige;1.4;18.9
3357;Someren;Totaal niet-actief;3.8;12.7
3358;Someren;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.2
3359;Someren;Pensioenontvanger;2.5;13.5
3360;Son en Breugel;Totaal sociaal-economische categorie;10.0;20.3
3361;Son en Breugel;Totaal actief;6.3;21.7
3362;Son en Breugel;Werknemer;5.4;21.7
3363;Son en Breugel;Zelfstandige;0.8;21.8
3364;Son en Breugel;Totaal niet-actief;3.7;17.8
3365;Son en Breugel;Werkloosheids- en bijstandsuitk. ontv.;;
3366;Son en Breugel;Pensioenontvanger;2.7;20.5
3367;Steenbergen;Totaal sociaal-economische categorie;15.6;17.6
3368;Steenbergen;Totaal actief;10.5;19.8
3369;Steenbergen;Werknemer;8.9;19.8
3370;Steenbergen;Zelfstandige;1.6;20.4
3371;Steenbergen;Totaal niet-actief;5.1;13.0
3372;Steenbergen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.1
3373;Steenbergen;Pensioenontvanger;3.6;13.6
3374;Waterland;Totaal sociaal-economische categorie;11.8;20.1
3375;Waterland;Totaal actief;7.9;22.9
3376;Waterland;Werknemer;6.7;22.2
3377;Waterland;Zelfstandige;1.2;26.4
3378;Waterland;Totaal niet-actief;3.8;14.4
3379;Waterland;Werkloosheids- en bijstandsuitk. ontv.;;
3380;Waterland;Pensioenontvanger;2.7;15.8
3381;Tilburg;Totaal sociaal-economische categorie;136.1;16.6
3382;Tilburg;Totaal actief;84.9;19.0
3383;Tilburg;Werknemer;77.4;19.0
3384;Tilburg;Zelfstandige;7.3;19.5
3385;Tilburg;Totaal niet-actief;51.2;12.6
3386;Tilburg;Werkloosheids- en bijstandsuitk. ontv.;6.1;10.8
3387;Tilburg;Pensioenontvanger;27.1;14.9
3388;Uden;Totaal sociaal-economische categorie;26.8;17.7
3389;Uden;Totaal actief;17.8;19.5
3390;Uden;Werknemer;15.7;19.6
3391;Uden;Zelfstandige;2.1;19.0
3392;Uden;Totaal niet-actief;9.1;14.1
3393;Uden;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.4
3394;Uden;Pensioenontvanger;5.6;15.8
3395;Valkenswaard;Totaal sociaal-economische categorie;21.0;17.7
3396;Valkenswaard;Totaal actief;13.4;19.9
3397;Valkenswaard;Werknemer;11.8;19.8
3398;Valkenswaard;Zelfstandige;1.5;20.0
3399;Valkenswaard;Totaal niet-actief;7.6;14.0
3400;Valkenswaard;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.7
3401;Valkenswaard;Pensioenontvanger;5.3;15.4
3402;Veghel;Totaal sociaal-economische categorie;24.2;17.3
3403;Veghel;Totaal actief;16.4;19.0
3404;Veghel;Werknemer;14.4;19.0
3405;Veghel;Zelfstandige;1.9;19.4
3406;Veghel;Totaal niet-actief;7.8;13.8
3407;Veghel;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.6
3408;Veghel;Pensioenontvanger;5.0;15.5
3409;Veldhoven;Totaal sociaal-economische categorie;28.8;18.1
3410;Veldhoven;Totaal actief;19.0;20.2
3411;Veldhoven;Werknemer;17.3;20.3
3412;Veldhoven;Zelfstandige;1.6;19.3
3413;Veldhoven;Totaal niet-actief;9.9;14.1
3414;Veldhoven;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.3
3415;Veldhoven;Pensioenontvanger;6.2;16.1
3416;Vught;Totaal sociaal-economische categorie;17.1;19.9
3417;Vught;Totaal actief;10.7;22.5
3418;Vught;Werknemer;9.3;22.0
3419;Vught;Zelfstandige;1.3;26.0
3420;Vught;Totaal niet-actief;6.5;15.7
3421;Vught;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.9
3422;Vught;Pensioenontvanger;4.4;17.9
3423;Waalre;Totaal sociaal-economische categorie;10.7;21.3
3424;Waalre;Totaal actief;6.5;23.4
3425;Waalre;Werknemer;5.7;23.1
3426;Waalre;Zelfstandige;0.8;25.2
3427;Waalre;Totaal niet-actief;4.1;18.1
3428;Waalre;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.6
3429;Waalre;Pensioenontvanger;3.1;20.4
3430;Waalwijk;Totaal sociaal-economische categorie;30.9;17.2
3431;Waalwijk;Totaal actief;20.3;19.5
3432;Waalwijk;Werknemer;18.2;19.2
3433;Waalwijk;Zelfstandige;2.1;22.0
3434;Waalwijk;Totaal niet-actief;10.6;12.9
3435;Waalwijk;Werkloosheids- en bijstandsuitk. ontv.;0.8;11.6
3436;Waalwijk;Pensioenontvanger;6.6;14.3
3437;Werkendam;Totaal sociaal-economische categorie;16.9;17.9
3438;Werkendam;Totaal actief;11.8;19.6
3439;Werkendam;Werknemer;10.2;19.7
3440;Werkendam;Zelfstandige;1.6;19.7
3441;Werkendam;Totaal niet-actief;5.1;13.7
3442;Werkendam;Werkloosheids- en bijstandsuitk. ontv.;;
3443;Werkendam;Pensioenontvanger;3.7;14.8
3444;Woensdrecht;Totaal sociaal-economische categorie;14.0;17.1
3445;Woensdrecht;Totaal actief;9.0;18.9
3446;Woensdrecht;Werknemer;7.9;18.9
3447;Woensdrecht;Zelfstandige;1.2;19.0
3448;Woensdrecht;Totaal niet-actief;5.0;13.9
3449;Woensdrecht;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.1
3450;Woensdrecht;Pensioenontvanger;3.4;15.1
3451;Woudrichem;Totaal sociaal-economische categorie;9.3;17.9
3452;Woudrichem;Totaal actief;6.7;19.9
3453;Woudrichem;Werknemer;5.8;19.6
3454;Woudrichem;Zelfstandige;0.9;21.5
3455;Woudrichem;Totaal niet-actief;2.6;13.0
3456;Woudrichem;Werkloosheids- en bijstandsuitk. ontv.;;
3457;Woudrichem;Pensioenontvanger;1.8;14.2
3458;Zundert;Totaal sociaal-economische categorie;13.8;17.3
3459;Zundert;Totaal actief;9.1;19.4
3460;Zundert;Werknemer;7.1;19.7
3461;Zundert;Zelfstandige;2.0;18.3
3462;Zundert;Totaal niet-actief;4.7;13.1
3463;Zundert;Werkloosheids- en bijstandsuitk. ontv.;;
3464;Zundert;Pensioenontvanger;3.2;14.2
3465;Wormerland;Totaal sociaal-economische categorie;10.6;18.4
3466;Wormerland;Totaal actief;7.0;20.5
3467;Wormerland;Werknemer;6.2;20.5
3468;Wormerland;Zelfstandige;0.8;20.5
3469;Wormerland;Totaal niet-actief;3.6;14.3
3470;Wormerland;Werkloosheids- en bijstandsuitk. ontv.;;
3471;Wormerland;Pensioenontvanger;2.4;15.7
3472;Onderbanken;Totaal sociaal-economische categorie;5.5;16.6
3473;Onderbanken;Totaal actief;3.3;18.9
3474;Onderbanken;Werknemer;2.9;18.9
3475;Onderbanken;Zelfstandige;0.4;19.1
3476;Onderbanken;Totaal niet-actief;2.2;13.2
3477;Onderbanken;Werkloosheids- en bijstandsuitk. ontv.;;
3478;Onderbanken;Pensioenontvanger;1.4;14.0
3479;Landgraaf;Totaal sociaal-economische categorie;27.1;16.1
3480;Landgraaf;Totaal actief;15.8;18.3
3481;Landgraaf;Werknemer;14.3;18.4
3482;Landgraaf;Zelfstandige;1.5;17.4
3483;Landgraaf;Totaal niet-actief;11.2;13.0
3484;Landgraaf;Werkloosheids- en bijstandsuitk. ontv.;1.1;10.5
3485;Landgraaf;Pensioenontvanger;6.6;14.5
3486;Arcen en Velden;Totaal sociaal-economische categorie;6.0;16.7
3487;Arcen en Velden;Totaal actief;4.1;18.0
3488;Arcen en Velden;Werknemer;3.5;18.3
3489;Arcen en Velden;Zelfstandige;0.6;16.5
3490;Arcen en Velden;Totaal niet-actief;1.9;13.9
3491;Arcen en Velden;Werkloosheids- en bijstandsuitk. ontv.;;
3492;Arcen en Velden;Pensioenontvanger;1.3;15.4
3493;Beek (L.);Totaal sociaal-economische categorie;11.4;18.0
3494;Beek (L.);Totaal actief;7.1;20.0
3495;Beek (L.);Werknemer;6.3;20.3
3496;Beek (L.);Zelfstandige;0.8;18.0
3497;Beek (L.);Totaal niet-actief;4.3;14.5
3498;Beek (L.);Werkloosheids- en bijstandsuitk. ontv.;0.3;11.9
3499;Beek (L.);Pensioenontvanger;2.7;16.4
3500;Beesel;Totaal sociaal-economische categorie;9.0;16.5
3501;Beesel;Totaal actief;6.1;18.4
3502;Beesel;Werknemer;5.5;18.3
3503;Beesel;Zelfstandige;0.6;19.5
3504;Beesel;Totaal niet-actief;2.9;12.6
3505;Beesel;Werkloosheids- en bijstandsuitk. ontv.;;
3506;Beesel;Pensioenontvanger;1.9;13.8
3507;Bergen (L.);Totaal sociaal-economische categorie;8.8;16.3
3508;Bergen (L.);Totaal actief;5.8;18.4
3509;Bergen (L.);Werknemer;4.9;18.1
3510;Bergen (L.);Zelfstandige;0.9;20.2
3511;Bergen (L.);Totaal niet-actief;3.0;12.4
3512;Bergen (L.);Werkloosheids- en bijstandsuitk. ontv.;;
3513;Bergen (L.);Pensioenontvanger;2.0;13.4
3514;Brunssum;Totaal sociaal-economische categorie;20.5;15.8
3515;Brunssum;Totaal actief;11.2;17.9
3516;Brunssum;Werknemer;10.3;18.1
3517;Brunssum;Zelfstandige;0.9;15.8
3518;Brunssum;Totaal niet-actief;9.3;13.4
3519;Brunssum;Werkloosheids- en bijstandsuitk. ontv.;1.1;10.6
3520;Brunssum;Pensioenontvanger;5.8;14.7
3521;Eijsden;Totaal sociaal-economische categorie;8.0;17.8
3522;Eijsden;Totaal actief;5.3;19.9
3523;Eijsden;Werknemer;4.6;19.7
3524;Eijsden;Zelfstandige;0.7;21.5
3525;Eijsden;Totaal niet-actief;2.7;13.6
3526;Eijsden;Werkloosheids- en bijstandsuitk. ontv.;;
3527;Eijsden;Pensioenontvanger;1.9;14.9
3528;Gennep;Totaal sociaal-economische categorie;11.6;16.4
3529;Gennep;Totaal actief;7.3;18.4
3530;Gennep;Werknemer;6.4;18.3
3531;Gennep;Zelfstandige;0.9;18.9
3532;Gennep;Totaal niet-actief;4.3;13.0
3533;Gennep;Werkloosheids- en bijstandsuitk. ontv.;;
3534;Gennep;Pensioenontvanger;2.5;14.9
3535;Haelen;Totaal sociaal-economische categorie;6.8;18.0
3536;Haelen;Totaal actief;4.3;19.7
3537;Haelen;Werknemer;3.9;19.4
3538;Haelen;Zelfstandige;0.5;22.3
3539;Haelen;Totaal niet-actief;2.5;15.1
3540;Haelen;Werkloosheids- en bijstandsuitk. ontv.;;
3541;Haelen;Pensioenontvanger;1.9;16.1
3542;Heerlen;Totaal sociaal-economische categorie;64.7;16.0
3543;Heerlen;Totaal actief;34.6;18.4
3544;Heerlen;Werknemer;31.3;18.5
3545;Heerlen;Zelfstandige;3.2;17.6
3546;Heerlen;Totaal niet-actief;30.2;13.2
3547;Heerlen;Werkloosheids- en bijstandsuitk. ontv.;4.5;10.5
3548;Heerlen;Pensioenontvanger;17.3;15.1
3549;Helden;Totaal sociaal-economische categorie;13.2;16.3
3550;Helden;Totaal actief;8.8;18.0
3551;Helden;Werknemer;7.7;18.0
3552;Helden;Zelfstandige;1.2;17.7
3553;Helden;Totaal niet-actief;4.3;12.9
3554;Helden;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.9
3555;Helden;Pensioenontvanger;2.7;14.3
3556;Heythuysen;Totaal sociaal-economische categorie;8.2;17.2
3557;Heythuysen;Totaal actief;5.6;18.8
3558;Heythuysen;Werknemer;4.6;19.6
3559;Heythuysen;Zelfstandige;1.0;14.9
3560;Heythuysen;Totaal niet-actief;2.6;13.7
3561;Heythuysen;Werkloosheids- en bijstandsuitk. ontv.;;
3562;Heythuysen;Pensioenontvanger;1.7;15.1
3563;Hunsel;Totaal sociaal-economische categorie;4.0;17.1
3564;Hunsel;Totaal actief;2.9;18.7
3565;Hunsel;Werknemer;2.4;19.8
3566;Hunsel;Zelfstandige;0.5;13.5
3567;Hunsel;Totaal niet-actief;1.1;12.8
3568;Hunsel;Werkloosheids- en bijstandsuitk. ontv.;;
3569;Hunsel;Pensioenontvanger;0.7;13.5
3570;Kerkrade;Totaal sociaal-economische categorie;32.6;15.5
3571;Kerkrade;Totaal actief;17.0;17.8
3572;Kerkrade;Werknemer;15.2;17.9
3573;Kerkrade;Zelfstandige;1.7;17.1
3574;Kerkrade;Totaal niet-actief;15.6;12.9
3575;Kerkrade;Werkloosheids- en bijstandsuitk. ontv.;1.9;10.8
3576;Kerkrade;Pensioenontvanger;9.4;14.4
3577;Kessel;Totaal sociaal-economische categorie;2.9;16.2
3578;Kessel;Totaal actief;2.1;17.5
3579;Kessel;Werknemer;1.7;18.1
3580;Kessel;Zelfstandige;0.4;14.4
3581;Kessel;Totaal niet-actief;0.8;12.9
3582;Kessel;Werkloosheids- en bijstandsuitk. ontv.;;
3583;Kessel;Pensioenontvanger;0.6;13.8
3584;Maasbracht;Totaal sociaal-economische categorie;9.3;17.1
3585;Maasbracht;Totaal actief;5.8;19.3
3586;Maasbracht;Werknemer;4.9;19.5
3587;Maasbracht;Zelfstandige;0.8;18.3
3588;Maasbracht;Totaal niet-actief;3.5;13.4
3589;Maasbracht;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.1
3590;Maasbracht;Pensioenontvanger;2.4;14.5
3591;Maasbree;Totaal sociaal-economische categorie;8.6;17.0
3592;Maasbree;Totaal actief;6.2;18.8
3593;Maasbree;Werknemer;5.3;18.9
3594;Maasbree;Zelfstandige;0.9;17.9
3595;Maasbree;Totaal niet-actief;2.4;12.5
3596;Maasbree;Werkloosheids- en bijstandsuitk. ontv.;;
3597;Maasbree;Pensioenontvanger;1.5;13.9
3598;Maastricht;Totaal sociaal-economische categorie;84.5;16.4
3599;Maastricht;Totaal actief;45.0;19.6
3600;Maastricht;Werknemer;40.2;19.7
3601;Maastricht;Zelfstandige;4.8;19.0
3602;Maastricht;Totaal niet-actief;39.5;12.8
3603;Maastricht;Werkloosheids- en bijstandsuitk. ontv.;4.2;11.0
3604;Maastricht;Pensioenontvanger;21.0;15.2
3605;Margraten;Totaal sociaal-economische categorie;8.9;18.1
3606;Margraten;Totaal actief;5.7;20.6
3607;Margraten;Werknemer;4.8;20.8
3608;Margraten;Zelfstandige;0.9;19.8
3609;Margraten;Totaal niet-actief;3.2;13.7
3610;Margraten;Werkloosheids- en bijstandsuitk. ontv.;;
3611;Margraten;Pensioenontvanger;2.2;15.0
3612;Meerssen;Totaal sociaal-economische categorie;13.7;18.3
3613;Meerssen;Totaal actief;8.4;20.8
3614;Meerssen;Werknemer;7.4;20.7
3615;Meerssen;Zelfstandige;1.1;21.5
