ID;Geslacht;Leeftijd;GestandaardiseerdInkomen;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
7023;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2015;12570.0;0.73;;
7024;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2016;11825.0;0.68;;
7025;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2017;11495.0;0.66;;
7026;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2018;11490.0;0.65;;
7027;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2019;12000.0;0.68;;
7028;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2020;11690.0;0.66;204.0;115.0
7029;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2021;11350.0;0.63;206.0;115.0
7030;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2022;12285.0;0.68;216.0;119.0
7031;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01E Sulfonamiden en trimethoprim;2023;11950.0;0.65;213.0;116.0
7032;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2012;64205.0;3.76;;
7033;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2013;58115.0;3.39;;
7034;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2014;53180.0;3.09;;
7035;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2015;55225.0;3.19;;
7036;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2016;54905.0;3.16;;
7037;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2017;52285.0;2.99;;
7038;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2018;54940.0;3.12;;
7039;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2019;52575.0;2.97;;
7040;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2020;41900.0;2.35;690.0;388.0
7041;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2021;40890.0;2.28;693.0;387.0
7042;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2022;47950.0;2.64;785.0;432.0
7043;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01F Macrolid., lincosamid.+ streptogram;2023;45590.0;2.49;769.0;420.0
7044;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2012;125.0;0.01;;
7045;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2013;105.0;0.01;;
7046;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2014;95.0;0.01;;
7047;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2015;100.0;0.01;;
7048;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2016;95.0;0.01;;
7049;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2017;90.0;0.01;;
7050;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2018;80.0;0.0;;
7051;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2019;85.0;0.0;;
7052;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2020;80.0;0.0;8.0;5.0
7053;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2021;105.0;0.01;12.0;6.0
7054;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2022;125.0;0.01;14.0;8.0
7055;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01G Aminoglycosiden;2023;115.0;0.01;10.0;6.0
7056;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2012;22905.0;1.34;;
7057;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2013;21980.0;1.28;;
7058;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2014;21845.0;1.27;;
7059;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2015;24135.0;1.4;;
7060;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2016;23860.0;1.37;;
7061;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2017;23930.0;1.37;;
7062;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2018;24825.0;1.41;;
7063;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2019;23670.0;1.34;;
7064;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2020;22045.0;1.24;313.0;176.0
7065;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2021;23155.0;1.29;333.0;186.0
7066;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2022;24555.0;1.35;353.0;194.0
7067;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01M Chinolonen;2023;23690.0;1.29;336.0;183.0
7068;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2012;0.0;0.0;;
7069;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2013;0.0;0.0;;
7070;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2014;0.0;0.0;;
7071;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2015;0.0;0.0;;
7072;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2016;0.0;0.0;;
7073;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2017;0.0;0.0;;
7074;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2018;0.0;0.0;;
7075;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2019;0.0;0.0;;
7076;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2020;0.0;0.0;0.0;0.0
7077;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2021;0.0;0.0;0.0;0.0
7078;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2022;0.0;0.0;0.0;0.0
7079;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01R Combinaties v antibacteriële midd.;2023;0.0;0.0;0.0;0.0
7080;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2012;60195.0;3.52;;
7081;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2013;60805.0;3.55;;
7082;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2014;62835.0;3.65;;
7083;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2015;65435.0;3.78;;
7084;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2016;65890.0;3.79;;
7085;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2017;65900.0;3.77;;
7086;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2018;66815.0;3.8;;
7087;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2019;65915.0;3.72;;
7088;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2020;64345.0;3.62;602.0;338.0
7089;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2021;65605.0;3.66;613.0;342.0
7090;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2022;66415.0;3.66;627.0;345.0
7091;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J01X Overige antibacteriële middelen;2023;63960.0;3.49;596.0;326.0
7092;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2012;22805.0;1.34;;
7093;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2013;21115.0;1.23;;
7094;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2014;20490.0;1.19;;
7095;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2015;19610.0;1.13;;
7096;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2016;20455.0;1.18;;
7097;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2017;18695.0;1.07;;
7098;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2018;18305.0;1.04;;
7099;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2019;17090.0;0.96;;
7100;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2020;15215.0;0.85;192.0;108.0
7101;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2021;15095.0;0.84;192.0;107.0
7102;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2022;16990.0;0.94;200.0;110.0
7103;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02 Antimycotica voor systemisch gebruik;2023;18565.0;1.01;215.0;117.0
7104;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2012;22805.0;1.34;;
7105;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2013;21115.0;1.23;;
7106;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2014;20490.0;1.19;;
7107;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2015;19610.0;1.13;;
7108;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2016;20455.0;1.18;;
7109;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2017;18695.0;1.07;;
7110;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2018;18305.0;1.04;;
7111;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2019;17090.0;0.96;;
7112;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2020;15215.0;0.85;192.0;108.0
7113;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2021;15095.0;0.84;192.0;107.0
7114;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2022;16990.0;0.94;200.0;110.0
7115;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J02A Antimycotica v systemisch gebruik;2023;18565.0;1.01;215.0;117.0
7116;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2012;1170.0;0.07;;
7117;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2013;1080.0;0.06;;
7118;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2014;1105.0;0.06;;
7119;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2015;1300.0;0.08;;
7120;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2016;1370.0;0.08;;
7121;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2017;1420.0;0.08;;
7122;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2018;1340.0;0.08;;
7123;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2019;1370.0;0.08;;
7124;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2020;1210.0;0.07;183.0;103.0
7125;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2021;1190.0;0.07;182.0;102.0
7126;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2022;1190.0;0.07;178.0;98.0
7127;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04 Antimycobacteriële middelen;2023;1145.0;0.06;155.0;85.0
7128;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2012;1100.0;0.06;;
7129;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2013;1005.0;0.06;;
7130;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2014;1040.0;0.06;;
7131;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2015;1205.0;0.07;;
7132;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2016;1290.0;0.07;;
7133;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2017;1350.0;0.08;;
7134;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2018;1260.0;0.07;;
7135;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2019;1275.0;0.07;;
7136;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2020;1130.0;0.06;153.0;86.0
7137;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2021;1110.0;0.06;147.0;82.0
7138;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2022;1110.0;0.06;145.0;80.0
7139;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04A Tuberculosemiddelen;2023;1070.0;0.06;123.0;67.0
7140;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2012;70.0;0.0;;
7141;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2013;80.0;0.0;;
7142;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2014;70.0;0.0;;
7143;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2015;95.0;0.01;;
7144;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2016;90.0;0.01;;
7145;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2017;75.0;0.0;;
7146;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2018;75.0;0.0;;
7147;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2019;95.0;0.01;;
7148;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2020;85.0;0.0;30.0;17.0
7149;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2021;80.0;0.0;36.0;20.0
7150;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2022;90.0;0.0;33.0;18.0
7151;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J04B Lepramiddelen;2023;75.0;0.0;32.0;18.0
7152;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2012;9545.0;0.56;;
7153;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2013;9655.0;0.56;;
7154;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2014;9925.0;0.58;;
7155;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2015;11190.0;0.65;;
7156;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2016;11375.0;0.65;;
7157;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2017;11590.0;0.66;;
7158;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2018;12195.0;0.69;;
7159;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2019;12515.0;0.71;;
7160;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2020;12185.0;0.68;2153.0;1210.0
7161;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2021;12725.0;0.71;2187.0;1221.0
7162;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2022;13130.0;0.72;2136.0;1176.0
7163;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05 Antivirale midd. voor system.gebruik;2023;12835.0;0.7;2040.0;1114.0
7164;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2012;9545.0;0.56;;
7165;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2013;9655.0;0.56;;
7166;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2014;9925.0;0.58;;
7167;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2015;11190.0;0.65;;
7168;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2016;11375.0;0.65;;
7169;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2017;11590.0;0.66;;
7170;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2018;12195.0;0.69;;
7171;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2019;12515.0;0.71;;
7172;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2020;12185.0;0.68;2153.0;1210.0
7173;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2021;12725.0;0.71;2187.0;1221.0
7174;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2022;13130.0;0.72;2136.0;1176.0
7175;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J05A Direct werkende antivirale middelen;2023;12835.0;0.7;2040.0;1114.0
7176;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2012;705.0;0.04;;
7177;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2013;725.0;0.04;;
7178;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2014;715.0;0.04;;
7179;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2015;615.0;0.04;;
7180;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2016;535.0;0.03;;
7181;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2017;525.0;0.03;;
7182;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2018;585.0;0.03;;
7183;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2019;680.0;0.04;;
7184;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2020;1030.0;0.06;0.0;0.0
7185;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2021;905.0;0.05;0.0;0.0
7186;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2022;950.0;0.05;0.0;0.0
7187;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06 Sera en immunoglobulinen;2023;980.0;0.05;0.0;0.0
7188;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2012;0.0;0.0;;
7189;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2013;0.0;0.0;;
7190;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2014;0.0;0.0;;
7191;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2015;0.0;0.0;;
7192;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2016;0.0;0.0;;
7193;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2017;0.0;0.0;;
7194;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2018;0.0;0.0;;
7195;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2019;0.0;0.0;;
7196;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2020;0.0;0.0;0.0;0.0
7197;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2021;0.0;0.0;0.0;0.0
7198;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2022;0.0;0.0;0.0;0.0
7199;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06A Sera;2023;0.0;0.0;0.0;0.0
7200;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2012;705.0;0.04;;
7201;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2013;725.0;0.04;;
7202;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2014;715.0;0.04;;
7203;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2015;615.0;0.04;;
7204;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2016;535.0;0.03;;
7205;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2017;525.0;0.03;;
7206;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2018;585.0;0.03;;
7207;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2019;680.0;0.04;;
7208;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2020;1030.0;0.06;0.0;0.0
7209;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2021;905.0;0.05;0.0;0.0
7210;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2022;950.0;0.05;0.0;0.0
7211;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J06B Immunoglobulinen;2023;980.0;0.05;0.0;0.0
7212;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2012;8920.0;0.52;;
7213;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2013;9165.0;0.53;;
7214;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2014;9575.0;0.56;;
7215;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2015;9960.0;0.58;;
7216;Totaal mannen en vrouwen;10000;1e 10%-groep (personen) (laag inkomen);J07 Vaccins;2016;10645.0;0.61;;
