ID;Bouwfasen;Regio;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;ALandbouwBosbouwEnVisserij_5;BFNijverheidEnEnergie_6;GIHandelEnHoreca_7;HJVervoerInformatieEnCommunicatie_8;KNFinancieleEnZakelijkeDiensten_9;OOpenbaarBestuurEnOverheidsdiensten_10;POnderwijs_11;QGezondheidsEnWelzijnszorg_12;RUCultuurRecreatieOverigeDiensten_13
242;Ontvangen orders;Noord-Nederland (LD);2019 1e kwartaal;312;75;238;;;;;;;;;;
243;Ontvangen orders;Noord-Nederland (LD);2019 april;92;22;70;;;;;;;;;;
244;Ontvangen orders;Noord-Nederland (LD);2019 mei;100;23;77;;;;;;;;;;
245;Ontvangen orders;Noord-Nederland (LD);2019 juni;127;25;101;;;;;;;;;;
246;Ontvangen orders;Noord-Nederland (LD);2019 2e kwartaal;319;70;248;;;;;;;;;;
247;Ontvangen orders;Noord-Nederland (LD);2019 juli;138;36;102;;;;;;;;;;
248;Ontvangen orders;Noord-Nederland (LD);2019 augustus;74;33;41;;;;;;;;;;
249;Ontvangen orders;Noord-Nederland (LD);2019 september;94;30;64;;;;;;;;;;
250;Ontvangen orders;Noord-Nederland (LD);2019 3e kwartaal;307;100;207;;;;;;;;;;
251;Ontvangen orders;Noord-Nederland (LD);2019 oktober;164;25;138;;;;;;;;;;
252;Ontvangen orders;Noord-Nederland (LD);2019 november;123;24;99;;;;;;;;;;
253;Ontvangen orders;Noord-Nederland (LD);2019 december;136;17;119;;;;;;;;;;
254;Ontvangen orders;Noord-Nederland (LD);2019 4e kwartaal;422;66;356;;;;;;;;;;
255;Ontvangen orders;Noord-Nederland (LD);2019;1360;311;1050;;;;;;;;;;
256;Ontvangen orders;Noord-Nederland (LD);2020 januari;130;34;96;;;;;;;;;;
257;Ontvangen orders;Noord-Nederland (LD);2020 februari;157;33;124;;;;;;;;;;
258;Ontvangen orders;Noord-Nederland (LD);2020 maart;187;34;153;;;;;;;;;;
259;Ontvangen orders;Noord-Nederland (LD);2020 1e kwartaal;473;101;373;;;;;;;;;;
260;Ontvangen orders;Noord-Nederland (LD);2020 april;144;23;121;;;;;;;;;;
261;Ontvangen orders;Noord-Nederland (LD);2020 mei;132;34;98;;;;;;;;;;
262;Ontvangen orders;Noord-Nederland (LD);2020 juni;165;32;133;;;;;;;;;;
263;Ontvangen orders;Noord-Nederland (LD);2020 2e kwartaal;441;90;351;;;;;;;;;;
264;Ontvangen orders;Noord-Nederland (LD);2020 juli;192;38;154;;;;;;;;;;
265;Ontvangen orders;Noord-Nederland (LD);2020 augustus;87;17;69;;;;;;;;;;
266;Ontvangen orders;Noord-Nederland (LD);2020 september;122;28;94;;;;;;;;;;
267;Ontvangen orders;Noord-Nederland (LD);2020 3e kwartaal;401;83;317;;;;;;;;;;
268;Ontvangen orders;Noord-Nederland (LD);2020 oktober;165;29;135;;;;;;;;;;
269;Ontvangen orders;Noord-Nederland (LD);2020 november;199;41;158;;;;;;;;;;
270;Ontvangen orders;Noord-Nederland (LD);2020 december;133;45;89;;;;;;;;;;
271;Ontvangen orders;Noord-Nederland (LD);2020 4e kwartaal;497;115;382;;;;;;;;;;
272;Ontvangen orders;Noord-Nederland (LD);2020;1812;389;1423;;;;;;;;;;
273;Ontvangen orders;Noord-Nederland (LD);2021 januari;119;30;89;;;;;;;;;;
274;Ontvangen orders;Noord-Nederland (LD);2021 februari;152;21;131;;;;;;;;;;
275;Ontvangen orders;Noord-Nederland (LD);2021 maart;220;46;174;;;;;;;;;;
276;Ontvangen orders;Noord-Nederland (LD);2021 1e kwartaal;492;98;394;;;;;;;;;;
277;Ontvangen orders;Noord-Nederland (LD);2021 april;164;35;129;;;;;;;;;;
278;Ontvangen orders;Noord-Nederland (LD);2021 mei;127;40;88;;;;;;;;;;
279;Ontvangen orders;Noord-Nederland (LD);2021 juni;173;42;132;;;;;;;;;;
280;Ontvangen orders;Noord-Nederland (LD);2021 2e kwartaal;464;117;348;;;;;;;;;;
281;Ontvangen orders;Noord-Nederland (LD);2021 juli;166;51;116;;;;;;;;;;
282;Ontvangen orders;Noord-Nederland (LD);2021 augustus;105;21;84;;;;;;;;;;
283;Ontvangen orders;Noord-Nederland (LD);2021 september;169;50;119;;;;;;;;;;
284;Ontvangen orders;Noord-Nederland (LD);2021 3e kwartaal;441;122;319;;;;;;;;;;
285;Ontvangen orders;Noord-Nederland (LD);2021 oktober;154;42;112;;;;;;;;;;
286;Ontvangen orders;Noord-Nederland (LD);2021 november;196;35;161;;;;;;;;;;
287;Ontvangen orders;Noord-Nederland (LD);2021 december;127;42;85;;;;;;;;;;
288;Ontvangen orders;Noord-Nederland (LD);2021 4e kwartaal;477;118;359;;;;;;;;;;
289;Ontvangen orders;Noord-Nederland (LD);2021;1874;454;1420;;;;;;;;;;
290;Ontvangen orders;Noord-Nederland (LD);2022 januari;158;21;137;;;;;;;;;;
291;Ontvangen orders;Noord-Nederland (LD);2022 februari;148;46;102;;;;;;;;;;
292;Ontvangen orders;Noord-Nederland (LD);2022 maart;188;45;143;;;;;;;;;;
293;Ontvangen orders;Noord-Nederland (LD);2022 1e kwartaal;494;112;382;;;;;;;;;;
294;Ontvangen orders;Noord-Nederland (LD);2022 april;144;51;93;;;;;;;;;;
295;Ontvangen orders;Noord-Nederland (LD);2022 mei;158;29;130;;;;;;;;;;
296;Ontvangen orders;Noord-Nederland (LD);2022 juni;192;70;122;;;;;;;;;;
297;Ontvangen orders;Noord-Nederland (LD);2022 2e kwartaal;494;150;344;;;;;;;;;;
298;Ontvangen orders;Noord-Nederland (LD);2022 juli;145;32;113;;;;;;;;;;
299;Ontvangen orders;Noord-Nederland (LD);2022 augustus;79;28;51;;;;;;;;;;
300;Ontvangen orders;Noord-Nederland (LD);2022 september;142;26;117;;;;;;;;;;
301;Ontvangen orders;Noord-Nederland (LD);2022 3e kwartaal;367;86;280;;;;;;;;;;
302;Ontvangen orders;Noord-Nederland (LD);2022 oktober;232;24;208;;;;;;;;;;
303;Ontvangen orders;Noord-Nederland (LD);2022 november;155;34;121;;;;;;;;;;
304;Ontvangen orders;Noord-Nederland (LD);2022 december;128;36;92;;;;;;;;;;
305;Ontvangen orders;Noord-Nederland (LD);2022 4e kwartaal;515;94;420;;;;;;;;;;
306;Ontvangen orders;Noord-Nederland (LD);2022;1869;443;1427;;;;;;;;;;
307;Ontvangen orders;Noord-Nederland (LD);2023 januari;111;28;83;;;;;;;;;;
308;Ontvangen orders;Noord-Nederland (LD);2023 februari;120;40;80;;;;;;;;;;
309;Ontvangen orders;Noord-Nederland (LD);2023 maart;230;36;195;;;;;;;;;;
310;Ontvangen orders;Noord-Nederland (LD);2023 1e kwartaal;460;103;357;;;;;;;;;;
311;Ontvangen orders;Noord-Nederland (LD);2023 april;166;64;102;;;;;;;;;;
312;Ontvangen orders;Noord-Nederland (LD);2023 mei;135;43;93;;;;;;;;;;
313;Ontvangen orders;Noord-Nederland (LD);2023 juni;190;41;149;;;;;;;;;;
314;Ontvangen orders;Noord-Nederland (LD);2023 2e kwartaal;491;148;343;;;;;;;;;;
315;Ontvangen orders;Noord-Nederland (LD);2023 juli;114;39;75;;;;;;;;;;
316;Ontvangen orders;Noord-Nederland (LD);2023 augustus;109;23;86;;;;;;;;;;
317;Ontvangen orders;Noord-Nederland (LD);2023 september;137;39;98;;;;;;;;;;
318;Ontvangen orders;Noord-Nederland (LD);2023 3e kwartaal;360;102;259;;;;;;;;;;
319;Ontvangen orders;Noord-Nederland (LD);2023 oktober;170;31;139;;;;;;;;;;
320;Ontvangen orders;Noord-Nederland (LD);2023 november;128;51;77;;;;;;;;;;
321;Ontvangen orders;Noord-Nederland (LD);2023 december;139;35;104;;;;;;;;;;
322;Ontvangen orders;Noord-Nederland (LD);2023 4e kwartaal;436;116;320;;;;;;;;;;
323;Ontvangen orders;Noord-Nederland (LD);2023;1748;469;1279;;;;;;;;;;
324;Ontvangen orders;Noord-Nederland (LD);2024 januari;107;43;65;;;;;;;;;;
325;Ontvangen orders;Noord-Nederland (LD);2024 februari;187;34;153;;;;;;;;;;
326;Ontvangen orders;Noord-Nederland (LD);2024 maart;169;57;111;;;;;;;;;;
327;Ontvangen orders;Noord-Nederland (LD);2024 1e kwartaal;463;134;329;;;;;;;;;;
328;Ontvangen orders;Noord-Nederland (LD);2024 april;174;34;141;;;;;;;;;;
329;Ontvangen orders;Noord-Nederland (LD);2024 mei;102;38;64;;;;;;;;;;
330;Ontvangen orders;Noord-Nederland (LD);2024 juni;181;32;149;;;;;;;;;;
331;Ontvangen orders;Noord-Nederland (LD);2024 2e kwartaal;457;104;353;;;;;;;;;;
332;Ontvangen orders;Noord-Nederland (LD);2024 juli;213;48;166;;;;;;;;;;
333;Ontvangen orders;Noord-Nederland (LD);2024 augustus;59;14;46;;;;;;;;;;
334;Ontvangen orders;Noord-Nederland (LD);2024 september;194;33;160;;;;;;;;;;
335;Ontvangen orders;Noord-Nederland (LD);2024 3e kwartaal;466;95;372;;;;;;;;;;
336;Ontvangen orders;Noord-Nederland (LD);2024 oktober;202;40;162;;;;;;;;;;
337;Ontvangen orders;Noord-Nederland (LD);2024 november;135;20;115;;;;;;;;;;
338;Ontvangen orders;Noord-Nederland (LD);2024 december;133;33;100;;;;;;;;;;
339;Ontvangen orders;Noord-Nederland (LD);2024 4e kwartaal;470;93;377;;;;;;;;;;
340;Ontvangen orders;Noord-Nederland (LD);2024;1857;425;1431;;;;;;;;;;
341;Ontvangen orders;Noord-Nederland (LD);2025 januari;111;46;65;;;;;;;;;;
342;Ontvangen orders;Oost-Nederland (LD);2015 januari;220;59;161;115.0;8.0;1.0;4.0;6.0;2.0;0.0;14.0;3.0;10.0
343;Ontvangen orders;Oost-Nederland (LD);2015 februari;334;48;286;212.0;12.0;9.0;27.0;1.0;2.0;0.0;7.0;2.0;14.0
344;Ontvangen orders;Oost-Nederland (LD);2015 maart;283;54;229;179.0;7.0;9.0;6.0;1.0;4.0;0.0;13.0;1.0;9.0
345;Ontvangen orders;Oost-Nederland (LD);2015 1e kwartaal;837;160;677;506.0;27.0;19.0;37.0;7.0;8.0;0.0;34.0;6.0;33.0
346;Ontvangen orders;Oost-Nederland (LD);2015 april;252;49;203;153.0;8.0;6.0;4.0;0.0;20.0;0.0;8.0;2.0;1.0
347;Ontvangen orders;Oost-Nederland (LD);2015 mei;240;56;184;115.0;11.0;5.0;18.0;18.0;4.0;0.0;4.0;4.0;5.0
348;Ontvangen orders;Oost-Nederland (LD);2015 juni;176;33;142;72.0;12.0;15.0;8.0;0.0;4.0;0.0;21.0;0.0;10.0
349;Ontvangen orders;Oost-Nederland (LD);2015 2e kwartaal;668;139;529;341.0;31.0;27.0;30.0;19.0;28.0;0.0;33.0;6.0;16.0
350;Ontvangen orders;Oost-Nederland (LD);2015 juli;214;62;151;96.0;8.0;9.0;8.0;4.0;8.0;1.0;8.0;4.0;5.0
351;Ontvangen orders;Oost-Nederland (LD);2015 augustus;124;30;94;79.0;8.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
352;Ontvangen orders;Oost-Nederland (LD);2015 september;204;57;146;98.0;8.0;13.0;11.0;1.0;8.0;0.0;2.0;1.0;5.0
353;Ontvangen orders;Oost-Nederland (LD);2015 3e kwartaal;542;150;392;273.0;24.0;24.0;19.0;6.0;17.0;1.0;9.0;6.0;12.0
354;Ontvangen orders;Oost-Nederland (LD);2015 oktober;184;48;136;102.0;6.0;11.0;5.0;1.0;1.0;0.0;2.0;4.0;5.0
355;Ontvangen orders;Oost-Nederland (LD);2015 november;191;46;145;87.0;6.0;16.0;1.0;24.0;0.0;0.0;3.0;5.0;3.0
356;Ontvangen orders;Oost-Nederland (LD);2015 december;205;29;176;129.0;5.0;3.0;13.0;3.0;2.0;0.0;11.0;9.0;1.0
357;Ontvangen orders;Oost-Nederland (LD);2015 4e kwartaal;580;123;458;318.0;17.0;30.0;18.0;29.0;3.0;0.0;16.0;19.0;8.0
358;Ontvangen orders;Oost-Nederland (LD);2015;2627;571;2055;1437.0;98.0;100.0;105.0;61.0;56.0;1.0;92.0;36.0;69.0
359;Ontvangen orders;Oost-Nederland (LD);2016 januari;175;26;149;98.0;5.0;12.0;3.0;0.0;9.0;0.0;4.0;14.0;3.0
360;Ontvangen orders;Oost-Nederland (LD);2016 februari;189;50;139;109.0;5.0;15.0;1.0;1.0;0.0;0.0;0.0;7.0;1.0
361;Ontvangen orders;Oost-Nederland (LD);2016 maart;199;39;160;120.0;10.0;2.0;12.0;3.0;2.0;0.0;0.0;10.0;2.0
362;Ontvangen orders;Oost-Nederland (LD);2016 1e kwartaal;563;115;449;327.0;21.0;29.0;15.0;4.0;12.0;0.0;4.0;31.0;5.0
363;Ontvangen orders;Oost-Nederland (LD);2016 april;231;50;180;110.0;27.0;12.0;8.0;1.0;4.0;3.0;3.0;9.0;3.0
364;Ontvangen orders;Oost-Nederland (LD);2016 mei;209;45;164;102.0;5.0;1.0;40.0;3.0;0.0;1.0;2.0;6.0;2.0
365;Ontvangen orders;Oost-Nederland (LD);2016 juni;240;36;203;142.0;16.0;23.0;0.0;7.0;2.0;0.0;1.0;5.0;8.0
366;Ontvangen orders;Oost-Nederland (LD);2016 2e kwartaal;679;132;547;354.0;48.0;36.0;48.0;11.0;6.0;5.0;6.0;21.0;13.0
367;Ontvangen orders;Oost-Nederland (LD);2016 juli;230;38;193;121.0;6.0;6.0;13.0;10.0;2.0;1.0;8.0;16.0;10.0
368;Ontvangen orders;Oost-Nederland (LD);2016 augustus;185;47;138;86.0;11.0;8.0;2.0;8.0;6.0;0.0;3.0;0.0;15.0
369;Ontvangen orders;Oost-Nederland (LD);2016 september;192;49;143;109.0;6.0;14.0;2.0;2.0;0.0;1.0;2.0;6.0;1.0
370;Ontvangen orders;Oost-Nederland (LD);2016 3e kwartaal;607;134;473;316.0;23.0;28.0;17.0;20.0;8.0;1.0;13.0;22.0;26.0
371;Ontvangen orders;Oost-Nederland (LD);2016 oktober;237;39;198;137.0;10.0;12.0;4.0;19.0;3.0;3.0;0.0;6.0;3.0
372;Ontvangen orders;Oost-Nederland (LD);2016 november;241;35;206;137.0;9.0;14.0;6.0;5.0;9.0;0.0;2.0;22.0;2.0
373;Ontvangen orders;Oost-Nederland (LD);2016 december;245;34;211;174.0;9.0;16.0;6.0;2.0;3.0;0.0;0.0;1.0;0.0
374;Ontvangen orders;Oost-Nederland (LD);2016 4e kwartaal;723;108;616;449.0;28.0;41.0;16.0;26.0;15.0;3.0;2.0;29.0;6.0
375;Ontvangen orders;Oost-Nederland (LD);2016;2573;488;2085;1445.0;120.0;134.0;96.0;61.0;41.0;9.0;25.0;103.0;50.0
376;Ontvangen orders;Oost-Nederland (LD);2017 januari;230;25;205;157.0;9.0;9.0;5.0;2.0;1.0;0.0;0.0;1.0;23.0
377;Ontvangen orders;Oost-Nederland (LD);2017 februari;299;54;245;157.0;9.0;23.0;12.0;9.0;7.0;0.0;2.0;6.0;20.0
378;Ontvangen orders;Oost-Nederland (LD);2017 maart;286;44;242;176.0;6.0;9.0;22.0;1.0;2.0;0.0;22.0;3.0;1.0
379;Ontvangen orders;Oost-Nederland (LD);2017 1e kwartaal;815;123;692;491.0;24.0;40.0;39.0;12.0;9.0;0.0;24.0;10.0;45.0
380;Ontvangen orders;Oost-Nederland (LD);2017 april;230;42;188;149.0;11.0;2.0;9.0;4.0;9.0;0.0;1.0;1.0;1.0
381;Ontvangen orders;Oost-Nederland (LD);2017 mei;273;47;226;172.0;7.0;25.0;3.0;6.0;1.0;0.0;3.0;9.0;0.0
382;Ontvangen orders;Oost-Nederland (LD);2017 juni;281;58;223;163.0;7.0;20.0;16.0;1.0;3.0;0.0;2.0;8.0;3.0
383;Ontvangen orders;Oost-Nederland (LD);2017 2e kwartaal;785;147;638;485.0;25.0;48.0;29.0;10.0;13.0;0.0;6.0;18.0;4.0
384;Ontvangen orders;Oost-Nederland (LD);2017 juli;438;91;347;185.0;8.0;23.0;106.0;3.0;3.0;0.0;0.0;17.0;1.0
385;Ontvangen orders;Oost-Nederland (LD);2017 augustus;274;38;235;199.0;8.0;8.0;2.0;3.0;6.0;0.0;1.0;6.0;2.0
386;Ontvangen orders;Oost-Nederland (LD);2017 september;371;67;303;237.0;8.0;22.0;10.0;7.0;2.0;0.0;0.0;1.0;15.0
387;Ontvangen orders;Oost-Nederland (LD);2017 3e kwartaal;1082;197;886;621.0;24.0;53.0;119.0;12.0;11.0;0.0;2.0;24.0;18.0
388;Ontvangen orders;Oost-Nederland (LD);2017 oktober;373;65;307;;;;;;;;;;
389;Ontvangen orders;Oost-Nederland (LD);2017 november;550;118;432;;;;;;;;;;
390;Ontvangen orders;Oost-Nederland (LD);2017 december;269;46;223;;;;;;;;;;
391;Ontvangen orders;Oost-Nederland (LD);2017 4e kwartaal;1192;230;962;;;;;;;;;;
392;Ontvangen orders;Oost-Nederland (LD);2017;3873;696;3178;;;;;;;;;;
393;Ontvangen orders;Oost-Nederland (LD);2018 januari;249;42;207;;;;;;;;;;
394;Ontvangen orders;Oost-Nederland (LD);2018 februari;330;72;257;;;;;;;;;;
395;Ontvangen orders;Oost-Nederland (LD);2018 maart;399;69;330;;;;;;;;;;
396;Ontvangen orders;Oost-Nederland (LD);2018 1e kwartaal;977;183;794;;;;;;;;;;
397;Ontvangen orders;Oost-Nederland (LD);2018 april;316;57;259;;;;;;;;;;
398;Ontvangen orders;Oost-Nederland (LD);2018 mei;262;41;221;;;;;;;;;;
399;Ontvangen orders;Oost-Nederland (LD);2018 juni;297;62;235;;;;;;;;;;
400;Ontvangen orders;Oost-Nederland (LD);2018 2e kwartaal;875;159;716;;;;;;;;;;
401;Ontvangen orders;Oost-Nederland (LD);2018 juli;420;70;350;;;;;;;;;;
402;Ontvangen orders;Oost-Nederland (LD);2018 augustus;312;48;264;;;;;;;;;;
403;Ontvangen orders;Oost-Nederland (LD);2018 september;315;52;263;;;;;;;;;;
404;Ontvangen orders;Oost-Nederland (LD);2018 3e kwartaal;1047;170;878;;;;;;;;;;
405;Ontvangen orders;Oost-Nederland (LD);2018 oktober;391;58;333;;;;;;;;;;
406;Ontvangen orders;Oost-Nederland (LD);2018 november;314;46;268;;;;;;;;;;
407;Ontvangen orders;Oost-Nederland (LD);2018 december;252;55;197;;;;;;;;;;
408;Ontvangen orders;Oost-Nederland (LD);2018 4e kwartaal;956;159;797;;;;;;;;;;
409;Ontvangen orders;Oost-Nederland (LD);2018;3855;671;3184;;;;;;;;;;
410;Ontvangen orders;Oost-Nederland (LD);2019 januari;252;57;195;;;;;;;;;;
411;Ontvangen orders;Oost-Nederland (LD);2019 februari;269;48;221;;;;;;;;;;
412;Ontvangen orders;Oost-Nederland (LD);2019 maart;304;59;246;;;;;;;;;;
413;Ontvangen orders;Oost-Nederland (LD);2019 1e kwartaal;825;164;661;;;;;;;;;;
414;Ontvangen orders;Oost-Nederland (LD);2019 april;324;47;277;;;;;;;;;;
415;Ontvangen orders;Oost-Nederland (LD);2019 mei;239;53;185;;;;;;;;;;
416;Ontvangen orders;Oost-Nederland (LD);2019 juni;292;61;231;;;;;;;;;;
417;Ontvangen orders;Oost-Nederland (LD);2019 2e kwartaal;855;161;694;;;;;;;;;;
418;Ontvangen orders;Oost-Nederland (LD);2019 juli;310;83;227;;;;;;;;;;
419;Ontvangen orders;Oost-Nederland (LD);2019 augustus;208;38;171;;;;;;;;;;
420;Ontvangen orders;Oost-Nederland (LD);2019 september;234;47;188;;;;;;;;;;
421;Ontvangen orders;Oost-Nederland (LD);2019 3e kwartaal;753;167;586;;;;;;;;;;
422;Ontvangen orders;Oost-Nederland (LD);2019 oktober;462;83;379;;;;;;;;;;
423;Ontvangen orders;Oost-Nederland (LD);2019 november;325;72;253;;;;;;;;;;
424;Ontvangen orders;Oost-Nederland (LD);2019 december;350;82;268;;;;;;;;;;
425;Ontvangen orders;Oost-Nederland (LD);2019 4e kwartaal;1137;237;900;;;;;;;;;;
426;Ontvangen orders;Oost-Nederland (LD);2019;3571;730;2841;;;;;;;;;;
427;Ontvangen orders;Oost-Nederland (LD);2020 januari;250;52;199;;;;;;;;;;
428;Ontvangen orders;Oost-Nederland (LD);2020 februari;346;56;290;;;;;;;;;;
429;Ontvangen orders;Oost-Nederland (LD);2020 maart;358;76;281;;;;;;;;;;
430;Ontvangen orders;Oost-Nederland (LD);2020 1e kwartaal;954;184;770;;;;;;;;;;
431;Ontvangen orders;Oost-Nederland (LD);2020 april;406;116;290;;;;;;;;;;
432;Ontvangen orders;Oost-Nederland (LD);2020 mei;237;55;182;;;;;;;;;;
433;Ontvangen orders;Oost-Nederland (LD);2020 juni;299;48;251;;;;;;;;;;
434;Ontvangen orders;Oost-Nederland (LD);2020 2e kwartaal;941;219;723;;;;;;;;;;
435;Ontvangen orders;Oost-Nederland (LD);2020 juli;398;76;321;;;;;;;;;;
436;Ontvangen orders;Oost-Nederland (LD);2020 augustus;349;45;305;;;;;;;;;;
437;Ontvangen orders;Oost-Nederland (LD);2020 september;376;66;311;;;;;;;;;;
438;Ontvangen orders;Oost-Nederland (LD);2020 3e kwartaal;1123;187;937;;;;;;;;;;
439;Ontvangen orders;Oost-Nederland (LD);2020 oktober;367;54;313;;;;;;;;;;
440;Ontvangen orders;Oost-Nederland (LD);2020 november;312;42;271;;;;;;;;;;
441;Ontvangen orders;Oost-Nederland (LD);2020 december;351;59;292;;;;;;;;;;
442;Ontvangen orders;Oost-Nederland (LD);2020 4e kwartaal;1030;154;876;;;;;;;;;;
443;Ontvangen orders;Oost-Nederland (LD);2020;4049;744;3305;;;;;;;;;;
444;Ontvangen orders;Oost-Nederland (LD);2021 januari;258;51;207;;;;;;;;;;
445;Ontvangen orders;Oost-Nederland (LD);2021 februari;383;68;315;;;;;;;;;;
446;Ontvangen orders;Oost-Nederland (LD);2021 maart;524;77;447;;;;;;;;;;
447;Ontvangen orders;Oost-Nederland (LD);2021 1e kwartaal;1165;196;969;;;;;;;;;;
448;Ontvangen orders;Oost-Nederland (LD);2021 april;427;75;353;;;;;;;;;;
449;Ontvangen orders;Oost-Nederland (LD);2021 mei;360;63;297;;;;;;;;;;
450;Ontvangen orders;Oost-Nederland (LD);2021 juni;318;78;240;;;;;;;;;;
451;Ontvangen orders;Oost-Nederland (LD);2021 2e kwartaal;1105;215;889;;;;;;;;;;
452;Ontvangen orders;Oost-Nederland (LD);2021 juli;396;95;301;;;;;;;;;;
453;Ontvangen orders;Oost-Nederland (LD);2021 augustus;370;67;303;;;;;;;;;;
454;Ontvangen orders;Oost-Nederland (LD);2021 september;398;76;322;;;;;;;;;;
455;Ontvangen orders;Oost-Nederland (LD);2021 3e kwartaal;1164;238;926;;;;;;;;;;
456;Ontvangen orders;Oost-Nederland (LD);2021 oktober;421;67;354;;;;;;;;;;
457;Ontvangen orders;Oost-Nederland (LD);2021 november;270;73;197;;;;;;;;;;
458;Ontvangen orders;Oost-Nederland (LD);2021 december;352;81;271;;;;;;;;;;
459;Ontvangen orders;Oost-Nederland (LD);2021 4e kwartaal;1044;222;822;;;;;;;;;;
460;Ontvangen orders;Oost-Nederland (LD);2021;4478;872;3606;;;;;;;;;;
461;Ontvangen orders;Oost-Nederland (LD);2022 januari;237;55;182;;;;;;;;;;
462;Ontvangen orders;Oost-Nederland (LD);2022 februari;297;53;244;;;;;;;;;;
463;Ontvangen orders;Oost-Nederland (LD);2022 maart;470;121;349;;;;;;;;;;
464;Ontvangen orders;Oost-Nederland (LD);2022 1e kwartaal;1004;229;775;;;;;;;;;;
465;Ontvangen orders;Oost-Nederland (LD);2022 april;303;70;233;;;;;;;;;;
466;Ontvangen orders;Oost-Nederland (LD);2022 mei;344;68;276;;;;;;;;;;
467;Ontvangen orders;Oost-Nederland (LD);2022 juni;493;128;365;;;;;;;;;;
468;Ontvangen orders;Oost-Nederland (LD);2022 2e kwartaal;1140;265;875;;;;;;;;;;
469;Ontvangen orders;Oost-Nederland (LD);2022 juli;411;82;329;;;;;;;;;;
470;Ontvangen orders;Oost-Nederland (LD);2022 augustus;444;69;376;;;;;;;;;;
471;Ontvangen orders;Oost-Nederland (LD);2022 september;376;109;267;;;;;;;;;;
472;Ontvangen orders;Oost-Nederland (LD);2022 3e kwartaal;1231;260;971;;;;;;;;;;
473;Ontvangen orders;Oost-Nederland (LD);2022 oktober;453;63;390;;;;;;;;;;
474;Ontvangen orders;Oost-Nederland (LD);2022 november;276;62;214;;;;;;;;;;
475;Ontvangen orders;Oost-Nederland (LD);2022 december;294;52;242;;;;;;;;;;
476;Ontvangen orders;Oost-Nederland (LD);2022 4e kwartaal;1023;177;846;;;;;;;;;;
477;Ontvangen orders;Oost-Nederland (LD);2022;4397;931;3467;;;;;;;;;;
478;Ontvangen orders;Oost-Nederland (LD);2023 januari;367;129;238;;;;;;;;;;
479;Ontvangen orders;Oost-Nederland (LD);2023 februari;275;63;212;;;;;;;;;;
480;Ontvangen orders;Oost-Nederland (LD);2023 maart;403;82;321;;;;;;;;;;
481;Ontvangen orders;Oost-Nederland (LD);2023 1e kwartaal;1045;274;771;;;;;;;;;;
482;Ontvangen orders;Oost-Nederland (LD);2023 april;423;80;343;;;;;;;;;;
483;Ontvangen orders;Oost-Nederland (LD);2023 mei;359;53;306;;;;;;;;;;
484;Ontvangen orders;Oost-Nederland (LD);2023 juni;319;66;253;;;;;;;;;;
485;Ontvangen orders;Oost-Nederland (LD);2023 2e kwartaal;1101;200;901;;;;;;;;;;
486;Ontvangen orders;Oost-Nederland (LD);2023 juli;308;57;251;;;;;;;;;;
487;Ontvangen orders;Oost-Nederland (LD);2023 augustus;196;48;149;;;;;;;;;;
488;Ontvangen orders;Oost-Nederland (LD);2023 september;248;53;195;;;;;;;;;;
489;Ontvangen orders;Oost-Nederland (LD);2023 3e kwartaal;752;157;595;;;;;;;;;;
490;Ontvangen orders;Oost-Nederland (LD);2023 oktober;503;69;434;;;;;;;;;;
491;Ontvangen orders;Oost-Nederland (LD);2023 november;360;65;295;;;;;;;;;;
492;Ontvangen orders;Oost-Nederland (LD);2023 december;411;58;353;;;;;;;;;;
493;Ontvangen orders;Oost-Nederland (LD);2023 4e kwartaal;1275;192;1083;;;;;;;;;;
494;Ontvangen orders;Oost-Nederland (LD);2023;4173;823;3351;;;;;;;;;;
495;Ontvangen orders;Oost-Nederland (LD);2024 januari;268;50;218;;;;;;;;;;
496;Ontvangen orders;Oost-Nederland (LD);2024 februari;454;68;385;;;;;;;;;;
497;Ontvangen orders;Oost-Nederland (LD);2024 maart;536;76;460;;;;;;;;;;
498;Ontvangen orders;Oost-Nederland (LD);2024 1e kwartaal;1258;194;1063;;;;;;;;;;
499;Ontvangen orders;Oost-Nederland (LD);2024 april;804;75;729;;;;;;;;;;
500;Ontvangen orders;Oost-Nederland (LD);2024 mei;394;85;309;;;;;;;;;;
501;Ontvangen orders;Oost-Nederland (LD);2024 juni;377;48;329;;;;;;;;;;
502;Ontvangen orders;Oost-Nederland (LD);2024 2e kwartaal;1574;207;1367;;;;;;;;;;
503;Ontvangen orders;Oost-Nederland (LD);2024 juli;485;69;416;;;;;;;;;;
504;Ontvangen orders;Oost-Nederland (LD);2024 augustus;239;38;202;;;;;;;;;;
505;Ontvangen orders;Oost-Nederland (LD);2024 september;256;43;213;;;;;;;;;;
506;Ontvangen orders;Oost-Nederland (LD);2024 3e kwartaal;981;150;831;;;;;;;;;;
507;Ontvangen orders;Oost-Nederland (LD);2024 oktober;279;41;238;;;;;;;;;;
508;Ontvangen orders;Oost-Nederland (LD);2024 november;210;56;154;;;;;;;;;;
509;Ontvangen orders;Oost-Nederland (LD);2024 december;422;61;361;;;;;;;;;;
