ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2010_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
4702;80 Beveiligings- en opsporingsdiensten;2015;104.0;97.0;6.2;106.7
4703;80 Beveiligings- en opsporingsdiensten;2016;;;;
4704;81 Schoonmaakbedrijven, hoveniers e.d.;1969;;;;
4705;81 Schoonmaakbedrijven, hoveniers e.d.;1970;;;;
4706;81 Schoonmaakbedrijven, hoveniers e.d.;1971;;;;
4707;81 Schoonmaakbedrijven, hoveniers e.d.;1972;;;;
4708;81 Schoonmaakbedrijven, hoveniers e.d.;1973;;;;
4709;81 Schoonmaakbedrijven, hoveniers e.d.;1974;;;;
4710;81 Schoonmaakbedrijven, hoveniers e.d.;1975;;;;
4711;81 Schoonmaakbedrijven, hoveniers e.d.;1976;;;;
4712;81 Schoonmaakbedrijven, hoveniers e.d.;1977;;;;
4713;81 Schoonmaakbedrijven, hoveniers e.d.;1978;;;;
4714;81 Schoonmaakbedrijven, hoveniers e.d.;1979;;;;
4715;81 Schoonmaakbedrijven, hoveniers e.d.;1980;;;;
4716;81 Schoonmaakbedrijven, hoveniers e.d.;1981;;;;
4717;81 Schoonmaakbedrijven, hoveniers e.d.;1982;;;;
4718;81 Schoonmaakbedrijven, hoveniers e.d.;1983;;;;
4719;81 Schoonmaakbedrijven, hoveniers e.d.;1984;;;;
4720;81 Schoonmaakbedrijven, hoveniers e.d.;1985;;;;
4721;81 Schoonmaakbedrijven, hoveniers e.d.;1986;;;;
4722;81 Schoonmaakbedrijven, hoveniers e.d.;1987;;;;
4723;81 Schoonmaakbedrijven, hoveniers e.d.;1988;;;;
4724;81 Schoonmaakbedrijven, hoveniers e.d.;1989;;;;
4725;81 Schoonmaakbedrijven, hoveniers e.d.;1990;;;;
4726;81 Schoonmaakbedrijven, hoveniers e.d.;1991;;;;
4727;81 Schoonmaakbedrijven, hoveniers e.d.;1992;;;;
4728;81 Schoonmaakbedrijven, hoveniers e.d.;1993;;;;
4729;81 Schoonmaakbedrijven, hoveniers e.d.;1994;;;;
4730;81 Schoonmaakbedrijven, hoveniers e.d.;1995;138.0;139.0;;99.1
4731;81 Schoonmaakbedrijven, hoveniers e.d.;1996;151.0;155.0;11.6;97.1
4732;81 Schoonmaakbedrijven, hoveniers e.d.;1997;169.0;176.0;13.2;96.0
4733;81 Schoonmaakbedrijven, hoveniers e.d.;1998;198.0;211.0;20.1;93.6
4734;81 Schoonmaakbedrijven, hoveniers e.d.;1999;209.0;227.0;7.6;91.9
4735;81 Schoonmaakbedrijven, hoveniers e.d.;2000;204.0;214.0;-5.7;95.1
4736;81 Schoonmaakbedrijven, hoveniers e.d.;2001;221.0;233.0;8.8;94.7
4737;81 Schoonmaakbedrijven, hoveniers e.d.;2002;206.0;211.0;-9.5;97.6
4738;81 Schoonmaakbedrijven, hoveniers e.d.;2003;199.0;208.0;-1.5;95.6
4739;81 Schoonmaakbedrijven, hoveniers e.d.;2004;200.0;209.0;0.5;95.6
4740;81 Schoonmaakbedrijven, hoveniers e.d.;2005;208.0;220.0;5.0;94.7
4741;81 Schoonmaakbedrijven, hoveniers e.d.;2006;198.0;205.0;-6.7;96.7
4742;81 Schoonmaakbedrijven, hoveniers e.d.;2007;235.0;242.0;18.2;97.1
4743;81 Schoonmaakbedrijven, hoveniers e.d.;2008;263.0;271.0;11.9;97.1
4744;81 Schoonmaakbedrijven, hoveniers e.d.;2009;262.0;269.0;-0.8;97.5
4745;81 Schoonmaakbedrijven, hoveniers e.d.;2010;197.0;197.0;-26.7;100.0
4746;81 Schoonmaakbedrijven, hoveniers e.d.;2011;241.0;245.0;24.4;98.4
4747;81 Schoonmaakbedrijven, hoveniers e.d.;2012;226.0;228.0;-7.1;99.2
4748;81 Schoonmaakbedrijven, hoveniers e.d.;2013;243.0;244.0;7.1;99.7
4749;81 Schoonmaakbedrijven, hoveniers e.d.;2014;205.0;205.0;-16.0;100.1
4750;81 Schoonmaakbedrijven, hoveniers e.d.;2015;230.0;226.0;10.2;101.9
4751;81 Schoonmaakbedrijven, hoveniers e.d.;2016;;;;
4752;82 Overige zakelijke dienstverlening;1969;;;;
4753;82 Overige zakelijke dienstverlening;1970;;;;
4754;82 Overige zakelijke dienstverlening;1971;;;;
4755;82 Overige zakelijke dienstverlening;1972;;;;
4756;82 Overige zakelijke dienstverlening;1973;;;;
4757;82 Overige zakelijke dienstverlening;1974;;;;
4758;82 Overige zakelijke dienstverlening;1975;;;;
4759;82 Overige zakelijke dienstverlening;1976;;;;
4760;82 Overige zakelijke dienstverlening;1977;;;;
4761;82 Overige zakelijke dienstverlening;1978;;;;
4762;82 Overige zakelijke dienstverlening;1979;;;;
4763;82 Overige zakelijke dienstverlening;1980;;;;
4764;82 Overige zakelijke dienstverlening;1981;;;;
4765;82 Overige zakelijke dienstverlening;1982;;;;
4766;82 Overige zakelijke dienstverlening;1983;;;;
4767;82 Overige zakelijke dienstverlening;1984;;;;
4768;82 Overige zakelijke dienstverlening;1985;;;;
4769;82 Overige zakelijke dienstverlening;1986;;;;
4770;82 Overige zakelijke dienstverlening;1987;;;;
4771;82 Overige zakelijke dienstverlening;1988;;;;
4772;82 Overige zakelijke dienstverlening;1989;;;;
4773;82 Overige zakelijke dienstverlening;1990;;;;
4774;82 Overige zakelijke dienstverlening;1991;;;;
4775;82 Overige zakelijke dienstverlening;1992;;;;
4776;82 Overige zakelijke dienstverlening;1993;;;;
4777;82 Overige zakelijke dienstverlening;1994;;;;
4778;82 Overige zakelijke dienstverlening;1995;94.0;87.0;;108.4
4779;82 Overige zakelijke dienstverlening;1996;103.0;97.0;11.7;106.3
4780;82 Overige zakelijke dienstverlening;1997;124.0;119.0;23.3;103.8
4781;82 Overige zakelijke dienstverlening;1998;168.0;163.0;36.3;103.2
4782;82 Overige zakelijke dienstverlening;1999;151.0;151.0;-7.1;99.9
4783;82 Overige zakelijke dienstverlening;2000;169.0;168.0;11.3;100.5
4784;82 Overige zakelijke dienstverlening;2001;200.0;198.0;17.8;101.0
4785;82 Overige zakelijke dienstverlening;2002;184.0;186.0;-6.0;98.9
4786;82 Overige zakelijke dienstverlening;2003;173.0;178.0;-4.3;97.2
4787;82 Overige zakelijke dienstverlening;2004;174.0;179.0;0.6;97.2
4788;82 Overige zakelijke dienstverlening;2005;179.0;184.0;2.9;97.2
4789;82 Overige zakelijke dienstverlening;2006;185.0;191.0;3.9;96.7
4790;82 Overige zakelijke dienstverlening;2007;201.0;204.0;6.5;98.6
4791;82 Overige zakelijke dienstverlening;2008;217.0;218.0;7.0;99.5
4792;82 Overige zakelijke dienstverlening;2009;323.0;322.0;47.5;100.5
4793;82 Overige zakelijke dienstverlening;2010;216.0;216.0;-32.8;100.0
4794;82 Overige zakelijke dienstverlening;2011;236.0;241.0;11.6;97.9
4795;82 Overige zakelijke dienstverlening;2012;246.0;249.0;3.4;98.7
4796;82 Overige zakelijke dienstverlening;2013;264.0;266.0;6.9;99.1
4797;82 Overige zakelijke dienstverlening;2014;259.0;261.0;-1.9;99.1
4798;82 Overige zakelijke dienstverlening;2015;279.0;282.0;7.7;99.1
4799;82 Overige zakelijke dienstverlening;2016;;;;
4800;O-Q Overheid en zorg;1969;3704.0;15996.0;;23.2
4801;O-Q Overheid en zorg;1970;4207.0;16731.0;4.6;25.1
4802;O-Q Overheid en zorg;1971;4910.0;17462.0;4.4;28.1
4803;O-Q Overheid en zorg;1972;4945.0;15944.0;-8.7;31.0
4804;O-Q Overheid en zorg;1973;5162.0;15147.0;-5.0;34.1
4805;O-Q Overheid en zorg;1974;5625.0;14719.0;-2.8;38.2
4806;O-Q Overheid en zorg;1975;6620.0;15611.0;6.1;42.4
4807;O-Q Overheid en zorg;1976;7453.0;15958.0;2.2;46.7
4808;O-Q Overheid en zorg;1977;7493.0;14988.0;-6.1;50.0
4809;O-Q Overheid en zorg;1978;8230.0;15376.0;2.6;53.5
4810;O-Q Overheid en zorg;1979;8498.0;14898.0;-3.1;57.0
4811;O-Q Overheid en zorg;1980;9295.0;15143.0;1.6;61.4
4812;O-Q Overheid en zorg;1981;9489.0;14553.0;-3.9;65.2
4813;O-Q Overheid en zorg;1982;9578.0;14214.0;-2.3;67.4
4814;O-Q Overheid en zorg;1983;9468.0;13879.0;-2.4;68.2
4815;O-Q Overheid en zorg;1984;10134.0;14654.0;5.6;69.2
4816;O-Q Overheid en zorg;1985;9833.0;14222.0;-3.0;69.1
4817;O-Q Overheid en zorg;1986;9776.0;14190.0;-0.2;68.9
4818;O-Q Overheid en zorg;1987;9990.0;14369.0;1.3;69.5
4819;O-Q Overheid en zorg;1988;10794.0;15373.0;7.0;70.2
4820;O-Q Overheid en zorg;1989;11254.0;15897.0;3.4;70.8
4821;O-Q Overheid en zorg;1990;12076.0;16785.0;5.6;71.9
4822;O-Q Overheid en zorg;1991;12343.0;16813.0;0.2;73.4
4823;O-Q Overheid en zorg;1992;12933.0;17340.0;3.1;74.6
4824;O-Q Overheid en zorg;1993;12891.0;17098.0;-1.4;75.4
4825;O-Q Overheid en zorg;1994;13595.0;17907.0;4.7;75.9
4826;O-Q Overheid en zorg;1995;13657.0;17842.0;-0.4;76.5
4827;O-Q Overheid en zorg;1996;14498.0;18789.0;5.3;77.2
4828;O-Q Overheid en zorg;1997;14653.0;18931.0;0.8;77.4
4829;O-Q Overheid en zorg;1998;15493.0;19892.0;5.1;77.9
4830;O-Q Overheid en zorg;1999;17242.0;21873.0;10.0;78.8
4831;O-Q Overheid en zorg;2000;18538.0;22813.0;4.3;81.3
4832;O-Q Overheid en zorg;2001;19831.0;23527.0;3.1;84.3
4833;O-Q Overheid en zorg;2002;21663.0;25013.0;6.3;86.6
4834;O-Q Overheid en zorg;2003;24234.0;27469.0;9.8;88.2
4835;O-Q Overheid en zorg;2004;24085.0;27062.0;-1.5;89.0
4836;O-Q Overheid en zorg;2005;24695.0;27444.0;1.4;90.0
4837;O-Q Overheid en zorg;2006;27287.0;29718.0;8.3;91.8
4838;O-Q Overheid en zorg;2007;29021.0;30894.0;4.0;93.9
4839;O-Q Overheid en zorg;2008;30900.0;32025.0;3.7;96.5
4840;O-Q Overheid en zorg;2009;32081.0;32906.0;2.8;97.5
4841;O-Q Overheid en zorg;2010;32045.0;32045.0;-2.6;100.0
4842;O-Q Overheid en zorg;2011;31142.0;30977.0;-3.3;100.5
4843;O-Q Overheid en zorg;2012;29716.0;29421.0;-5.0;101.0
4844;O-Q Overheid en zorg;2013;29283.0;28579.0;-2.9;102.5
4845;O-Q Overheid en zorg;2014;27607.0;26881.0;-5.9;102.7
4846;O-Q Overheid en zorg;2015;29485.0;28744.0;6.9;102.6
4847;O-Q Overheid en zorg;2016;29252.0;28440.0;-1.1;102.9
4848;O Openbaar bestuur en overheidsdiensten;1969;;;;
4849;O Openbaar bestuur en overheidsdiensten;1970;;;;
4850;O Openbaar bestuur en overheidsdiensten;1971;;;;
4851;O Openbaar bestuur en overheidsdiensten;1972;;;;
4852;O Openbaar bestuur en overheidsdiensten;1973;;;;
4853;O Openbaar bestuur en overheidsdiensten;1974;;;;
4854;O Openbaar bestuur en overheidsdiensten;1975;;;;
4855;O Openbaar bestuur en overheidsdiensten;1976;;;;
4856;O Openbaar bestuur en overheidsdiensten;1977;;;;
4857;O Openbaar bestuur en overheidsdiensten;1978;;;;
4858;O Openbaar bestuur en overheidsdiensten;1979;;;;
4859;O Openbaar bestuur en overheidsdiensten;1980;;;;
4860;O Openbaar bestuur en overheidsdiensten;1981;;;;
4861;O Openbaar bestuur en overheidsdiensten;1982;;;;
4862;O Openbaar bestuur en overheidsdiensten;1983;;;;
4863;O Openbaar bestuur en overheidsdiensten;1984;;;;
4864;O Openbaar bestuur en overheidsdiensten;1985;;;;
4865;O Openbaar bestuur en overheidsdiensten;1986;;;;
4866;O Openbaar bestuur en overheidsdiensten;1987;;;;
4867;O Openbaar bestuur en overheidsdiensten;1988;;;;
4868;O Openbaar bestuur en overheidsdiensten;1989;;;;
4869;O Openbaar bestuur en overheidsdiensten;1990;;;;
4870;O Openbaar bestuur en overheidsdiensten;1991;;;;
4871;O Openbaar bestuur en overheidsdiensten;1992;;;;
4872;O Openbaar bestuur en overheidsdiensten;1993;;;;
4873;O Openbaar bestuur en overheidsdiensten;1994;;;;
4874;O Openbaar bestuur en overheidsdiensten;1995;8186.0;10857.0;;75.4
4875;O Openbaar bestuur en overheidsdiensten;1996;9039.0;11882.0;9.4;76.1
4876;O Openbaar bestuur en overheidsdiensten;1997;9051.0;11866.0;-0.1;76.3
4877;O Openbaar bestuur en overheidsdiensten;1998;9729.0;12662.0;6.7;76.8
4878;O Openbaar bestuur en overheidsdiensten;1999;10971.0;14051.0;11.0;78.1
4879;O Openbaar bestuur en overheidsdiensten;2000;11744.0;14558.0;3.6;80.7
4880;O Openbaar bestuur en overheidsdiensten;2001;12636.0;15116.0;3.8;83.6
4881;O Openbaar bestuur en overheidsdiensten;2002;13982.0;16281.0;7.7;85.9
4882;O Openbaar bestuur en overheidsdiensten;2003;15189.0;17303.0;6.3;87.8
4883;O Openbaar bestuur en overheidsdiensten;2004;14433.0;16323.0;-5.7;88.4
4884;O Openbaar bestuur en overheidsdiensten;2005;15009.0;16802.0;2.9;89.3
4885;O Openbaar bestuur en overheidsdiensten;2006;16880.0;18492.0;10.1;91.3
4886;O Openbaar bestuur en overheidsdiensten;2007;17829.0;19009.0;2.8;93.8
4887;O Openbaar bestuur en overheidsdiensten;2008;19287.0;19919.0;4.8;96.8
4888;O Openbaar bestuur en overheidsdiensten;2009;19943.0;20496.0;2.9;97.3
4889;O Openbaar bestuur en overheidsdiensten;2010;19640.0;19640.0;-4.2;100.0
4890;O Openbaar bestuur en overheidsdiensten;2011;18858.0;18689.0;-4.8;100.9
4891;O Openbaar bestuur en overheidsdiensten;2012;17518.0;17262.0;-7.6;101.5
4892;O Openbaar bestuur en overheidsdiensten;2013;17190.0;16702.0;-3.2;102.9
4893;O Openbaar bestuur en overheidsdiensten;2014;16041.0;15577.0;-6.7;103.0
4894;O Openbaar bestuur en overheidsdiensten;2015;17124.0;16731.0;7.4;102.4
4895;O Openbaar bestuur en overheidsdiensten;2016;;;;
4896;84 Openbaar bestuur en overheidsdiensten;1969;;;;
4897;84 Openbaar bestuur en overheidsdiensten;1970;;;;
4898;84 Openbaar bestuur en overheidsdiensten;1971;;;;
4899;84 Openbaar bestuur en overheidsdiensten;1972;;;;
4900;84 Openbaar bestuur en overheidsdiensten;1973;;;;
4901;84 Openbaar bestuur en overheidsdiensten;1974;;;;
4902;84 Openbaar bestuur en overheidsdiensten;1975;;;;
4903;84 Openbaar bestuur en overheidsdiensten;1976;;;;
4904;84 Openbaar bestuur en overheidsdiensten;1977;;;;
4905;84 Openbaar bestuur en overheidsdiensten;1978;;;;
4906;84 Openbaar bestuur en overheidsdiensten;1979;;;;
4907;84 Openbaar bestuur en overheidsdiensten;1980;;;;
4908;84 Openbaar bestuur en overheidsdiensten;1981;;;;
4909;84 Openbaar bestuur en overheidsdiensten;1982;;;;
4910;84 Openbaar bestuur en overheidsdiensten;1983;;;;
4911;84 Openbaar bestuur en overheidsdiensten;1984;;;;
4912;84 Openbaar bestuur en overheidsdiensten;1985;;;;
4913;84 Openbaar bestuur en overheidsdiensten;1986;;;;
4914;84 Openbaar bestuur en overheidsdiensten;1987;;;;
4915;84 Openbaar bestuur en overheidsdiensten;1988;;;;
4916;84 Openbaar bestuur en overheidsdiensten;1989;;;;
4917;84 Openbaar bestuur en overheidsdiensten;1990;;;;
4918;84 Openbaar bestuur en overheidsdiensten;1991;;;;
4919;84 Openbaar bestuur en overheidsdiensten;1992;;;;
4920;84 Openbaar bestuur en overheidsdiensten;1993;;;;
4921;84 Openbaar bestuur en overheidsdiensten;1994;;;;
4922;84 Openbaar bestuur en overheidsdiensten;1995;8186.0;10857.0;;75.4
4923;84 Openbaar bestuur en overheidsdiensten;1996;9039.0;11882.0;9.4;76.1
4924;84 Openbaar bestuur en overheidsdiensten;1997;9051.0;11866.0;-0.1;76.3
4925;84 Openbaar bestuur en overheidsdiensten;1998;9729.0;12662.0;6.7;76.8
4926;84 Openbaar bestuur en overheidsdiensten;1999;10971.0;14051.0;11.0;78.1
4927;84 Openbaar bestuur en overheidsdiensten;2000;11744.0;14558.0;3.6;80.7
4928;84 Openbaar bestuur en overheidsdiensten;2001;12636.0;15116.0;3.8;83.6
4929;84 Openbaar bestuur en overheidsdiensten;2002;13982.0;16281.0;7.7;85.9
4930;84 Openbaar bestuur en overheidsdiensten;2003;15189.0;17303.0;6.3;87.8
4931;84 Openbaar bestuur en overheidsdiensten;2004;14433.0;16323.0;-5.7;88.4
4932;84 Openbaar bestuur en overheidsdiensten;2005;15009.0;16802.0;2.9;89.3
4933;84 Openbaar bestuur en overheidsdiensten;2006;16880.0;18492.0;10.1;91.3
4934;84 Openbaar bestuur en overheidsdiensten;2007;17829.0;19009.0;2.8;93.8
4935;84 Openbaar bestuur en overheidsdiensten;2008;19287.0;19919.0;4.8;96.8
4936;84 Openbaar bestuur en overheidsdiensten;2009;19943.0;20496.0;2.9;97.3
4937;84 Openbaar bestuur en overheidsdiensten;2010;19640.0;19640.0;-4.2;100.0
4938;84 Openbaar bestuur en overheidsdiensten;2011;18858.0;18689.0;-4.8;100.9
4939;84 Openbaar bestuur en overheidsdiensten;2012;17518.0;17262.0;-7.6;101.5
4940;84 Openbaar bestuur en overheidsdiensten;2013;17190.0;16702.0;-3.2;102.9
4941;84 Openbaar bestuur en overheidsdiensten;2014;16041.0;15577.0;-6.7;103.0
4942;84 Openbaar bestuur en overheidsdiensten;2015;17124.0;16731.0;7.4;102.4
4943;84 Openbaar bestuur en overheidsdiensten;2016;;;;
4944;P Onderwijs;1969;;;;
4945;P Onderwijs;1970;;;;
4946;P Onderwijs;1971;;;;
4947;P Onderwijs;1972;;;;
4948;P Onderwijs;1973;;;;
4949;P Onderwijs;1974;;;;
4950;P Onderwijs;1975;;;;
4951;P Onderwijs;1976;;;;
4952;P Onderwijs;1977;;;;
4953;P Onderwijs;1978;;;;
4954;P Onderwijs;1979;;;;
4955;P Onderwijs;1980;;;;
4956;P Onderwijs;1981;;;;
4957;P Onderwijs;1982;;;;
4958;P Onderwijs;1983;;;;
4959;P Onderwijs;1984;;;;
4960;P Onderwijs;1985;;;;
4961;P Onderwijs;1986;;;;
4962;P Onderwijs;1987;;;;
4963;P Onderwijs;1988;;;;
4964;P Onderwijs;1989;;;;
4965;P Onderwijs;1990;;;;
4966;P Onderwijs;1991;;;;
4967;P Onderwijs;1992;;;;
4968;P Onderwijs;1993;;;;
4969;P Onderwijs;1994;;;;
4970;P Onderwijs;1995;2903.0;3592.0;;80.8
4971;P Onderwijs;1996;2887.0;3537.0;-1.5;81.6
4972;P Onderwijs;1997;3063.0;3770.0;6.6;81.2
4973;P Onderwijs;1998;3070.0;3782.0;0.3;81.2
4974;P Onderwijs;1999;3316.0;4071.0;7.6;81.5
4975;P Onderwijs;2000;3553.0;4257.0;4.6;83.5
4976;P Onderwijs;2001;3864.0;4453.0;4.6;86.8
4977;P Onderwijs;2002;4317.0;4866.0;9.3;88.7
4978;P Onderwijs;2003;4528.0;5037.0;3.5;89.9
4979;P Onderwijs;2004;4484.0;4948.0;-1.8;90.6
4980;P Onderwijs;2005;4635.0;5078.0;2.6;91.3
4981;P Onderwijs;2006;5210.0;5626.0;10.8;92.6
4982;P Onderwijs;2007;5506.0;5851.0;4.0;94.1
4983;P Onderwijs;2008;5775.0;6023.0;2.9;95.9
4984;P Onderwijs;2009;5700.0;5838.0;-3.1;97.6
4985;P Onderwijs;2010;5424.0;5424.0;-7.1;100.0
4986;P Onderwijs;2011;5547.0;5527.0;1.9;100.4
4987;P Onderwijs;2012;5415.0;5361.0;-3.0;101.0
4988;P Onderwijs;2013;5431.0;5308.0;-1.0;102.3
4989;P Onderwijs;2014;5803.0;5638.0;6.2;102.9
4990;P Onderwijs;2015;6053.0;5839.0;3.6;103.7
4991;P Onderwijs;2016;;;;
4992;85 Onderwijs;1969;;;;
4993;85 Onderwijs;1970;;;;
4994;85 Onderwijs;1971;;;;
4995;85 Onderwijs;1972;;;;
4996;85 Onderwijs;1973;;;;
4997;85 Onderwijs;1974;;;;
4998;85 Onderwijs;1975;;;;
4999;85 Onderwijs;1976;;;;
5000;85 Onderwijs;1977;;;;
5001;85 Onderwijs;1978;;;;
5002;85 Onderwijs;1979;;;;
5003;85 Onderwijs;1980;;;;
5004;85 Onderwijs;1981;;;;
5005;85 Onderwijs;1982;;;;
5006;85 Onderwijs;1983;;;;
5007;85 Onderwijs;1984;;;;
5008;85 Onderwijs;1985;;;;
5009;85 Onderwijs;1986;;;;
5010;85 Onderwijs;1987;;;;
5011;85 Onderwijs;1988;;;;
5012;85 Onderwijs;1989;;;;
5013;85 Onderwijs;1990;;;;
5014;85 Onderwijs;1991;;;;
5015;85 Onderwijs;1992;;;;
5016;85 Onderwijs;1993;;;;
5017;85 Onderwijs;1994;;;;
5018;85 Onderwijs;1995;2903.0;3592.0;;80.8
5019;85 Onderwijs;1996;2887.0;3537.0;-1.5;81.6
5020;85 Onderwijs;1997;3063.0;3770.0;6.6;81.2
5021;85 Onderwijs;1998;3070.0;3782.0;0.3;81.2
5022;85 Onderwijs;1999;3316.0;4071.0;7.6;81.5
5023;85 Onderwijs;2000;3553.0;4257.0;4.6;83.5
5024;85 Onderwijs;2001;3864.0;4453.0;4.6;86.8
5025;85 Onderwijs;2002;4317.0;4866.0;9.3;88.7
5026;85 Onderwijs;2003;4528.0;5037.0;3.5;89.9
5027;85 Onderwijs;2004;4484.0;4948.0;-1.8;90.6
5028;85 Onderwijs;2005;4635.0;5078.0;2.6;91.3
5029;85 Onderwijs;2006;5210.0;5626.0;10.8;92.6
5030;85 Onderwijs;2007;5506.0;5851.0;4.0;94.1
5031;85 Onderwijs;2008;5775.0;6023.0;2.9;95.9
5032;85 Onderwijs;2009;5700.0;5838.0;-3.1;97.6
5033;85 Onderwijs;2010;5424.0;5424.0;-7.1;100.0
5034;85 Onderwijs;2011;5547.0;5527.0;1.9;100.4
5035;85 Onderwijs;2012;5415.0;5361.0;-3.0;101.0
5036;85 Onderwijs;2013;5431.0;5308.0;-1.0;102.3
5037;85 Onderwijs;2014;5803.0;5638.0;6.2;102.9
5038;85 Onderwijs;2015;6053.0;5839.0;3.6;103.7
5039;85 Onderwijs;2016;;;;
5040;Q Gezondheids- en welzijnszorg;1969;;;;
5041;Q Gezondheids- en welzijnszorg;1970;;;;
5042;Q Gezondheids- en welzijnszorg;1971;;;;
5043;Q Gezondheids- en welzijnszorg;1972;;;;
5044;Q Gezondheids- en welzijnszorg;1973;;;;
5045;Q Gezondheids- en welzijnszorg;1974;;;;
5046;Q Gezondheids- en welzijnszorg;1975;;;;
5047;Q Gezondheids- en welzijnszorg;1976;;;;
5048;Q Gezondheids- en welzijnszorg;1977;;;;
5049;Q Gezondheids- en welzijnszorg;1978;;;;
5050;Q Gezondheids- en welzijnszorg;1979;;;;
5051;Q Gezondheids- en welzijnszorg;1980;;;;
5052;Q Gezondheids- en welzijnszorg;1981;;;;
5053;Q Gezondheids- en welzijnszorg;1982;;;;
5054;Q Gezondheids- en welzijnszorg;1983;;;;
5055;Q Gezondheids- en welzijnszorg;1984;;;;
5056;Q Gezondheids- en welzijnszorg;1985;;;;
5057;Q Gezondheids- en welzijnszorg;1986;;;;
5058;Q Gezondheids- en welzijnszorg;1987;;;;
5059;Q Gezondheids- en welzijnszorg;1988;;;;
5060;Q Gezondheids- en welzijnszorg;1989;;;;
5061;Q Gezondheids- en welzijnszorg;1990;;;;
5062;Q Gezondheids- en welzijnszorg;1991;;;;
5063;Q Gezondheids- en welzijnszorg;1992;;;;
5064;Q Gezondheids- en welzijnszorg;1993;;;;
5065;Q Gezondheids- en welzijnszorg;1994;;;;
5066;Q Gezondheids- en welzijnszorg;1995;2568.0;3381.0;;76.0
5067;Q Gezondheids- en welzijnszorg;1996;2572.0;3375.0;-0.2;76.2
5068;Q Gezondheids- en welzijnszorg;1997;2539.0;3285.0;-2.7;77.3
5069;Q Gezondheids- en welzijnszorg;1998;2694.0;3449.0;5.0;78.1
5070;Q Gezondheids- en welzijnszorg;1999;2955.0;3759.0;9.0;78.6
5071;Q Gezondheids- en welzijnszorg;2000;3241.0;4004.0;6.5;80.9
5072;Q Gezondheids- en welzijnszorg;2001;3331.0;3964.0;-1.0;84.0
5073;Q Gezondheids- en welzijnszorg;2002;3364.0;3868.0;-2.4;87.0
5074;Q Gezondheids- en welzijnszorg;2003;4517.0;5131.0;32.6;88.0
5075;Q Gezondheids- en welzijnszorg;2004;5168.0;5791.0;12.9;89.2
5076;Q Gezondheids- en welzijnszorg;2005;5051.0;5566.0;-3.9;90.8
5077;Q Gezondheids- en welzijnszorg;2006;5197.0;5605.0;0.7;92.7
5078;Q Gezondheids- en welzijnszorg;2007;5686.0;6036.0;7.7;94.2
5079;Q Gezondheids- en welzijnszorg;2008;5838.0;6086.0;0.8;95.9
5080;Q Gezondheids- en welzijnszorg;2009;6438.0;6575.0;8.0;97.9
5081;Q Gezondheids- en welzijnszorg;2010;6981.0;6981.0;6.2;100.0
5082;Q Gezondheids- en welzijnszorg;2011;6737.0;6761.0;-3.2;99.6
5083;Q Gezondheids- en welzijnszorg;2012;6783.0;6804.0;0.6;99.7
5084;Q Gezondheids- en welzijnszorg;2013;6662.0;6573.0;-3.4;101.3
5085;Q Gezondheids- en welzijnszorg;2014;5763.0;5667.0;-13.8;101.7
5086;Q Gezondheids- en welzijnszorg;2015;6308.0;6177.0;9.0;102.1
5087;Q Gezondheids- en welzijnszorg;2016;;;;
5088;86 Gezondheidszorg;1969;;;;
5089;86 Gezondheidszorg;1970;;;;
5090;86 Gezondheidszorg;1971;;;;
5091;86 Gezondheidszorg;1972;;;;
5092;86 Gezondheidszorg;1973;;;;
5093;86 Gezondheidszorg;1974;;;;
5094;86 Gezondheidszorg;1975;;;;
5095;86 Gezondheidszorg;1976;;;;
5096;86 Gezondheidszorg;1977;;;;
5097;86 Gezondheidszorg;1978;;;;
5098;86 Gezondheidszorg;1979;;;;
5099;86 Gezondheidszorg;1980;;;;
5100;86 Gezondheidszorg;1981;;;;
5101;86 Gezondheidszorg;1982;;;;
5102;86 Gezondheidszorg;1983;;;;
5103;86 Gezondheidszorg;1984;;;;
5104;86 Gezondheidszorg;1985;;;;
5105;86 Gezondheidszorg;1986;;;;
5106;86 Gezondheidszorg;1987;;;;
5107;86 Gezondheidszorg;1988;;;;
5108;86 Gezondheidszorg;1989;;;;
5109;86 Gezondheidszorg;1990;;;;
5110;86 Gezondheidszorg;1991;;;;
5111;86 Gezondheidszorg;1992;;;;
5112;86 Gezondheidszorg;1993;;;;
5113;86 Gezondheidszorg;1994;;;;
5114;86 Gezondheidszorg;1995;1240.0;1639.0;;75.6
5115;86 Gezondheidszorg;1996;1253.0;1650.0;0.6;76.0
5116;86 Gezondheidszorg;1997;1269.0;1664.0;0.9;76.3
5117;86 Gezondheidszorg;1998;1355.0;1757.0;5.6;77.1
5118;86 Gezondheidszorg;1999;1456.0;1868.0;6.3;78.0
5119;86 Gezondheidszorg;2000;1600.0;1986.0;6.3;80.6
5120;86 Gezondheidszorg;2001;1669.0;1994.0;0.4;83.7
5121;86 Gezondheidszorg;2002;1750.0;2012.0;0.9;87.0
5122;86 Gezondheidszorg;2003;2286.0;2603.0;29.4;87.8
5123;86 Gezondheidszorg;2004;2577.0;2896.0;11.2;89.0
5124;86 Gezondheidszorg;2005;2575.0;2842.0;-1.9;90.6
5125;86 Gezondheidszorg;2006;2633.0;2843.0;0.0;92.6
