ID;Geslacht;Niveau;Leerweg;Sectorkamer;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;InstromersMbo_1
6998;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A-U Alle economische activiteiten;2020/'21;10
6999;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A-U Alle economische activiteiten;2021/'22;10
7000;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A-U Alle economische activiteiten;2022/'23;0
7001;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A-U Alle economische activiteiten;2023/'24;0
7002;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A Landbouw, bosbouw en visserij;2018/'19;0
7003;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A Landbouw, bosbouw en visserij;2019/'20;0
7004;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A Landbouw, bosbouw en visserij;2020/'21;0
7005;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A Landbouw, bosbouw en visserij;2021/'22;0
7006;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A Landbouw, bosbouw en visserij;2022/'23;0
7007;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;A Landbouw, bosbouw en visserij;2023/'24;0
7008;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;B-E Nijverheid (geen bouw) en energie;2018/'19;0
7009;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;B-E Nijverheid (geen bouw) en energie;2019/'20;0
7010;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;B-E Nijverheid (geen bouw) en energie;2020/'21;0
7011;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;B-E Nijverheid (geen bouw) en energie;2021/'22;0
7012;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;B-E Nijverheid (geen bouw) en energie;2022/'23;0
7013;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;B-E Nijverheid (geen bouw) en energie;2023/'24;0
7014;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;F Bouwnijverheid;2018/'19;0
7015;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;F Bouwnijverheid;2019/'20;0
7016;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;F Bouwnijverheid;2020/'21;0
7017;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;F Bouwnijverheid;2021/'22;0
7018;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;F Bouwnijverheid;2022/'23;0
7019;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;F Bouwnijverheid;2023/'24;0
7020;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;G-I Handel, vervoer en horeca;2018/'19;0
7021;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;G-I Handel, vervoer en horeca;2019/'20;0
7022;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;G-I Handel, vervoer en horeca;2020/'21;0
7023;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;G-I Handel, vervoer en horeca;2021/'22;0
7024;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;G-I Handel, vervoer en horeca;2022/'23;0
7025;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;G-I Handel, vervoer en horeca;2023/'24;0
7026;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;J Informatie en communicatie;2018/'19;0
7027;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;J Informatie en communicatie;2019/'20;0
7028;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;J Informatie en communicatie;2020/'21;0
7029;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;J Informatie en communicatie;2021/'22;0
7030;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;J Informatie en communicatie;2022/'23;0
7031;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;J Informatie en communicatie;2023/'24;0
7032;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;K Financiële dienstverlening;2018/'19;0
7033;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;K Financiële dienstverlening;2019/'20;0
7034;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;K Financiële dienstverlening;2020/'21;0
7035;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;K Financiële dienstverlening;2021/'22;0
7036;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;K Financiële dienstverlening;2022/'23;0
7037;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;K Financiële dienstverlening;2023/'24;0
7038;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;L Verhuur en handel van onroerend goed;2018/'19;0
7039;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;L Verhuur en handel van onroerend goed;2019/'20;0
7040;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;L Verhuur en handel van onroerend goed;2020/'21;0
7041;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;L Verhuur en handel van onroerend goed;2021/'22;0
7042;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;L Verhuur en handel van onroerend goed;2022/'23;0
7043;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;L Verhuur en handel van onroerend goed;2023/'24;0
7044;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;M-N Zakelijke dienstverlening;2018/'19;0
7045;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;M-N Zakelijke dienstverlening;2019/'20;0
7046;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;M-N Zakelijke dienstverlening;2020/'21;0
7047;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;M-N Zakelijke dienstverlening;2021/'22;0
7048;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;M-N Zakelijke dienstverlening;2022/'23;0
7049;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;M-N Zakelijke dienstverlening;2023/'24;0
7050;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;O-Q Overheid en zorg;2018/'19;0
7051;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;O-Q Overheid en zorg;2019/'20;0
7052;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;O-Q Overheid en zorg;2020/'21;0
7053;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;O-Q Overheid en zorg;2021/'22;0
7054;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;O-Q Overheid en zorg;2022/'23;0
7055;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;O-Q Overheid en zorg;2023/'24;0
7056;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;R-U Cultuur, recreatie, overige diensten;2018/'19;0
7057;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;R-U Cultuur, recreatie, overige diensten;2019/'20;0
7058;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;R-U Cultuur, recreatie, overige diensten;2020/'21;0
7059;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;R-U Cultuur, recreatie, overige diensten;2021/'22;0
7060;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;R-U Cultuur, recreatie, overige diensten;2022/'23;0
7061;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;71000;R-U Cultuur, recreatie, overige diensten;2023/'24;0
7062;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A-U Alle economische activiteiten;2018/'19;10
7063;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A-U Alle economische activiteiten;2019/'20;10
7064;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A-U Alle economische activiteiten;2020/'21;10
7065;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A-U Alle economische activiteiten;2021/'22;10
7066;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A-U Alle economische activiteiten;2022/'23;0
7067;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A-U Alle economische activiteiten;2023/'24;0
7068;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A Landbouw, bosbouw en visserij;2018/'19;0
7069;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A Landbouw, bosbouw en visserij;2019/'20;0
7070;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A Landbouw, bosbouw en visserij;2020/'21;0
7071;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A Landbouw, bosbouw en visserij;2021/'22;0
7072;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A Landbouw, bosbouw en visserij;2022/'23;0
7073;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;A Landbouw, bosbouw en visserij;2023/'24;0
7074;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;B-E Nijverheid (geen bouw) en energie;2018/'19;10
7075;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;B-E Nijverheid (geen bouw) en energie;2019/'20;0
7076;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;B-E Nijverheid (geen bouw) en energie;2020/'21;10
7077;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;B-E Nijverheid (geen bouw) en energie;2021/'22;0
7078;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;B-E Nijverheid (geen bouw) en energie;2022/'23;0
7079;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;B-E Nijverheid (geen bouw) en energie;2023/'24;0
7080;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;F Bouwnijverheid;2018/'19;0
7081;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;F Bouwnijverheid;2019/'20;0
7082;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;F Bouwnijverheid;2020/'21;0
7083;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;F Bouwnijverheid;2021/'22;0
7084;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;F Bouwnijverheid;2022/'23;0
7085;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;F Bouwnijverheid;2023/'24;0
7086;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;G-I Handel, vervoer en horeca;2018/'19;0
7087;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;G-I Handel, vervoer en horeca;2019/'20;0
7088;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;G-I Handel, vervoer en horeca;2020/'21;0
7089;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;G-I Handel, vervoer en horeca;2021/'22;0
7090;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;G-I Handel, vervoer en horeca;2022/'23;0
7091;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;G-I Handel, vervoer en horeca;2023/'24;0
7092;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;J Informatie en communicatie;2018/'19;0
7093;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;J Informatie en communicatie;2019/'20;0
7094;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;J Informatie en communicatie;2020/'21;0
7095;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;J Informatie en communicatie;2021/'22;0
7096;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;J Informatie en communicatie;2022/'23;0
7097;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;J Informatie en communicatie;2023/'24;0
7098;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;K Financiële dienstverlening;2018/'19;0
7099;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;K Financiële dienstverlening;2019/'20;0
7100;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;K Financiële dienstverlening;2020/'21;0
7101;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;K Financiële dienstverlening;2021/'22;0
7102;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;K Financiële dienstverlening;2022/'23;0
7103;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;K Financiële dienstverlening;2023/'24;0
7104;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;L Verhuur en handel van onroerend goed;2018/'19;0
7105;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;L Verhuur en handel van onroerend goed;2019/'20;0
7106;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;L Verhuur en handel van onroerend goed;2020/'21;0
7107;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;L Verhuur en handel van onroerend goed;2021/'22;0
7108;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;L Verhuur en handel van onroerend goed;2022/'23;0
7109;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;L Verhuur en handel van onroerend goed;2023/'24;0
7110;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;M-N Zakelijke dienstverlening;2018/'19;0
7111;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;M-N Zakelijke dienstverlening;2019/'20;0
7112;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;M-N Zakelijke dienstverlening;2020/'21;0
7113;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;M-N Zakelijke dienstverlening;2021/'22;0
7114;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;M-N Zakelijke dienstverlening;2022/'23;0
7115;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;M-N Zakelijke dienstverlening;2023/'24;0
7116;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;O-Q Overheid en zorg;2018/'19;0
7117;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;O-Q Overheid en zorg;2019/'20;10
7118;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;O-Q Overheid en zorg;2020/'21;0
7119;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;O-Q Overheid en zorg;2021/'22;10
7120;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;O-Q Overheid en zorg;2022/'23;0
7121;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;O-Q Overheid en zorg;2023/'24;0
7122;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;R-U Cultuur, recreatie, overige diensten;2018/'19;0
7123;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;R-U Cultuur, recreatie, overige diensten;2019/'20;0
7124;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;R-U Cultuur, recreatie, overige diensten;2020/'21;0
7125;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;R-U Cultuur, recreatie, overige diensten;2021/'22;0
7126;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;R-U Cultuur, recreatie, overige diensten;2022/'23;0
7127;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Bovensectoraal;21300;R-U Cultuur, recreatie, overige diensten;2023/'24;0
7128;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A-U Alle economische activiteiten;2018/'19;35040
7129;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A-U Alle economische activiteiten;2019/'20;36450
7130;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A-U Alle economische activiteiten;2020/'21;34540
7131;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A-U Alle economische activiteiten;2021/'22;34490
7132;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A-U Alle economische activiteiten;2022/'23;35000
7133;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A-U Alle economische activiteiten;2023/'24;36040
7134;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A Landbouw, bosbouw en visserij;2018/'19;250
7135;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A Landbouw, bosbouw en visserij;2019/'20;260
7136;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A Landbouw, bosbouw en visserij;2020/'21;240
7137;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A Landbouw, bosbouw en visserij;2021/'22;290
7138;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A Landbouw, bosbouw en visserij;2022/'23;290
7139;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;A Landbouw, bosbouw en visserij;2023/'24;310
7140;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;B-E Nijverheid (geen bouw) en energie;2018/'19;2680
7141;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;B-E Nijverheid (geen bouw) en energie;2019/'20;2820
7142;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;B-E Nijverheid (geen bouw) en energie;2020/'21;2180
7143;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;B-E Nijverheid (geen bouw) en energie;2021/'22;2330
7144;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;B-E Nijverheid (geen bouw) en energie;2022/'23;2470
7145;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;B-E Nijverheid (geen bouw) en energie;2023/'24;2530
7146;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;F Bouwnijverheid;2018/'19;1180
7147;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;F Bouwnijverheid;2019/'20;1290
7148;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;F Bouwnijverheid;2020/'21;1180
7149;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;F Bouwnijverheid;2021/'22;1340
7150;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;F Bouwnijverheid;2022/'23;1410
7151;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;F Bouwnijverheid;2023/'24;1470
7152;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;G-I Handel, vervoer en horeca;2018/'19;11120
7153;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;G-I Handel, vervoer en horeca;2019/'20;11920
7154;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;G-I Handel, vervoer en horeca;2020/'21;11870
7155;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;G-I Handel, vervoer en horeca;2021/'22;11290
7156;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;G-I Handel, vervoer en horeca;2022/'23;10870
7157;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;G-I Handel, vervoer en horeca;2023/'24;12150
7158;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;J Informatie en communicatie;2018/'19;210
7159;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (excl. extranei);Totaal;10000;J Informatie en communicatie;2019/'20;240
