ID;Geslacht;Leeftijd;Herkomstgroepering;Huishouden;Perioden;TotaleBevolking_1;AlleenArbeidTotaal_2;AlleenWerknemer_3;AlleenZelfstandige_4;WerknemerEnZelfstandige_5;AlleenUitkeringTotaal_6;AlleenAOUitkering_7;AlleenWWUitkering_8;AlleenWWEnAOUitkering_9;AlleenBijstandsuitkering_10;AlleenBijstandsEnAOUitkeringen_11;OverigeUitkeringsontvangers_12;AlleenArbeidEnUitkeringTotaal_13;WerknemerMetAlleenUitkeringTotaal_14;WerknemerMetAlleenEenAOUitkering_15;WerknemerMetAlleenEenWWUitkering_16;WerknemerMetAlleenBijstandsuitkering_17;OverigeWerknemersMetAlleenUitkering_18;ZelfstandigeMetAlleenEenUitkering_19;WerknemerEnZelfstMetAlleenUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;WerknemerMetAlleenPensioen_23;ZelfstandigeMetAlleenPensioen_24;WerknemerEnZelfstMetAlleenPensioen_25;AlleenUitkeringEnPensioenTotaal_26;PensioenMetAlleenAOUitkering_27;PensioenMetAlleenWWUitkering_28;PensioenMetAlleenBijstandsuitkering_29;OverigPensioenMetAlleenUitkering_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
7974;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 1e generatie;Institutionele huishoudens;2003, vrijdag 26 september;1.0;0.1;0.1;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5
7975;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 1e generatie;Institutionele huishoudens;2004, vrijdag 24 september;1.1;0.1;0.1;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6
7976;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 1e generatie;Institutionele huishoudens;2005, vrijdag 30 september;1.0;0.1;0.1;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5
7977;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 1e generatie;Institutionele huishoudens;2006, vrijdag 29 september;0.9;0.1;0.1;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4
7978;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 1e generatie;Institutionele huishoudens;2007, vrijdag 28 september;1.0;0.1;0.1;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.4;0.0;0.0;0.4
7979;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 1e generatie;Institutionele huishoudens;2008, vrijdag 26 september;1.0;0.1;0.1;0.0;0.0;0.5;0.2;0.0;0.0;0.3;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.4;0.0;0.0;0.4
7980;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;1999, vrijdag 24 september;9.0;6.6;6.0;0.4;0.2;1.0;0.2;0.1;0.0;0.6;0.0;0.1;0.4;0.4;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.8
7981;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2000, vrijdag 29 september;10.6;7.9;7.1;0.5;0.2;1.2;0.3;0.1;0.0;0.6;0.0;0.2;0.4;0.4;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;1.1
7982;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2001, vrijdag 28 september;12.5;9.4;8.5;0.6;0.3;1.4;0.4;0.1;0.0;0.7;0.0;0.2;0.6;0.5;0.2;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;1.1
7983;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2002, vrijdag 27 september;14.6;10.8;9.7;0.7;0.3;1.7;0.5;0.2;0.0;0.8;0.0;0.3;0.7;0.6;0.2;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.1;1.3
7984;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2003, vrijdag 26 september;16.7;12.0;10.9;0.8;0.3;2.4;0.6;0.4;0.0;1.0;0.0;0.4;0.7;0.7;0.2;0.1;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;0.1;1.5
7985;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2004, vrijdag 24 september;19.0;13.2;12.1;0.9;0.3;3.1;0.7;0.6;0.0;1.3;0.0;0.4;0.8;0.7;0.2;0.1;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.1;1.8
7986;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2005, vrijdag 30 september;21.9;15.2;13.9;1.0;0.4;3.6;0.8;0.5;0.0;1.6;0.0;0.6;0.8;0.7;0.2;0.1;0.2;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.1;2.2
7987;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2006, vrijdag 29 september;25.4;17.8;16.3;1.1;0.5;3.8;0.9;0.4;0.0;1.7;0.0;0.7;1.2;1.1;0.2;0.1;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0;0.1;2.5
7988;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2007, vrijdag 28 september;29.3;21.5;19.7;1.3;0.6;3.8;1.0;0.3;0.0;1.7;0.0;;1.1;1.0;0.2;0.1;0.2;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;2.9;0.0;0.2;2.7
7989;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Totaal huishoudens;2008, vrijdag 26 september;34.3;25.2;22.9;1.6;0.7;4.3;1.3;0.4;0.0;1.8;0.0;;1.2;1.1;0.3;0.1;0.2;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;3.5;0.0;0.2;3.3
7990;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;1999, vrijdag 24 september;8.9;6.6;6.0;0.4;0.2;1.0;0.2;0.1;0.0;0.6;0.0;0.1;0.4;0.4;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.8
7991;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2000, vrijdag 29 september;10.5;7.9;7.1;0.5;0.2;1.1;0.3;0.1;0.0;0.6;0.0;0.2;0.4;0.4;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;1.0
7992;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2001, vrijdag 28 september;12.4;9.4;8.5;0.6;0.3;1.3;0.3;0.1;0.0;0.7;0.0;0.2;0.6;0.5;0.2;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;1.1
7993;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2002, vrijdag 27 september;14.4;10.8;9.7;0.7;0.3;1.6;0.4;0.2;0.0;0.8;0.0;0.3;0.7;0.6;0.2;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.1;1.3
7994;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2003, vrijdag 26 september;16.6;12.0;10.9;0.8;0.3;2.4;0.5;0.4;0.0;1.0;0.0;0.4;0.7;0.7;0.2;0.1;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.1;1.5
7995;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2004, vrijdag 24 september;18.9;13.2;12.0;0.9;0.3;3.0;0.6;0.6;0.0;1.3;0.0;0.4;0.8;0.7;0.2;0.1;0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.1;1.8
7996;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2005, vrijdag 30 september;21.7;15.2;13.9;1.0;0.4;3.5;0.7;0.5;0.0;1.6;0.0;0.6;0.8;0.7;0.2;0.1;0.2;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.1;2.1
7997;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2006, vrijdag 29 september;25.2;17.8;16.3;1.1;0.5;3.6;0.8;0.4;0.0;1.7;0.0;0.7;1.2;1.1;0.2;0.1;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0;0.1;2.4
7998;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2007, vrijdag 28 september;29.0;21.5;19.6;1.3;0.6;3.6;0.9;0.3;0.0;1.6;0.0;;1.1;1.0;0.2;0.1;0.2;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;2.8;0.0;0.2;2.7
7999;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Particuliere huishoudens;2008, vrijdag 26 september;33.9;25.2;22.9;1.6;0.7;4.1;1.2;0.4;0.0;1.8;0.0;;1.2;1.1;0.2;0.1;0.2;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;3.4;0.0;0.2;3.2
8000;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;1999, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8001;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8002;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8003;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2002, vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8004;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8005;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2004, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8006;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2005, vrijdag 30 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8007;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2006, vrijdag 29 september;0.2;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
8008;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2007, vrijdag 28 september;0.3;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.1;0.0;0.0;0.1
8009;Totaal mannen en vrouwen;6;Niet-westerse allochtonen, 2e generatie;Institutionele huishoudens;2008, vrijdag 26 september;0.3;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.1;0.0;0.0;0.1
8010;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;1999, vrijdag 24 september;5.9;4.4;4.0;0.3;0.1;0.7;0.2;0.1;0.0;0.4;0.0;0.1;0.3;0.2;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6
8011;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2000, vrijdag 29 september;6.6;4.9;4.5;0.4;0.1;0.7;0.2;0.0;0.0;0.3;0.0;0.1;0.3;0.2;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8012;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2001, vrijdag 28 september;7.1;5.4;4.8;0.4;0.1;0.7;0.2;0.0;0.0;0.4;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8013;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2002, vrijdag 27 september;7.3;5.6;5.0;0.4;0.1;0.7;0.2;0.1;0.0;0.3;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8014;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2003, vrijdag 26 september;7.6;5.7;5.2;0.4;0.2;0.9;0.2;0.1;0.0;0.4;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.6
8015;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2004, vrijdag 24 september;7.6;5.7;5.2;0.4;0.1;0.9;0.2;0.2;0.0;0.4;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8016;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2005, vrijdag 30 september;7.6;5.7;5.3;0.4;0.1;0.9;0.2;0.1;0.0;0.4;0.0;0.1;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8017;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2006, vrijdag 29 september;7.7;5.9;5.4;0.4;0.2;0.8;0.2;0.1;0.0;0.3;0.0;0.1;0.3;0.3;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8018;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2007, vrijdag 28 september;8.0;6.4;5.8;0.4;0.2;0.6;0.2;0.1;0.0;0.2;0.0;;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.7;0.0;0.0;0.6
8019;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Totaal huishoudens;2008, vrijdag 26 september;8.5;6.9;6.2;0.4;0.2;0.7;0.3;0.1;0.0;0.2;0.0;;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.7;0.0;0.0;0.6
8020;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;1999, vrijdag 24 september;5.9;4.4;4.0;0.3;0.1;0.6;0.1;0.1;0.0;0.4;0.0;0.1;0.3;0.2;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6
8021;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2000, vrijdag 29 september;6.5;4.9;4.5;0.4;0.1;0.7;0.2;0.0;0.0;0.3;0.0;0.1;0.3;0.2;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8022;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2001, vrijdag 28 september;7.0;5.4;4.8;0.4;0.1;0.7;0.2;0.0;0.0;0.4;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8023;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2002, vrijdag 27 september;7.3;5.5;5.0;0.4;0.1;0.7;0.2;0.1;0.0;0.3;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8024;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2003, vrijdag 26 september;7.5;5.7;5.1;0.4;0.2;0.8;0.2;0.1;0.0;0.4;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.6
8025;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2004, vrijdag 24 september;7.5;5.7;5.2;0.4;0.1;0.8;0.2;0.2;0.0;0.3;0.0;0.1;0.3;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8026;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2005, vrijdag 30 september;7.5;5.7;5.2;0.4;0.1;0.8;0.2;0.1;0.0;0.4;0.0;0.1;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8027;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2006, vrijdag 29 september;7.6;5.9;5.3;0.4;0.2;0.7;0.2;0.1;0.0;0.3;0.0;0.1;0.3;0.3;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
8028;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2007, vrijdag 28 september;7.9;6.4;5.8;0.4;0.2;0.6;0.2;0.1;0.0;0.2;0.0;;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.6;0.0;0.0;0.6
8029;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Particuliere huishoudens;2008, vrijdag 26 september;8.4;6.9;6.2;0.4;0.2;0.6;0.2;0.1;0.0;0.2;0.0;;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.7;0.0;0.0;0.6
8030;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8031;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8032;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8033;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2002, vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8034;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8035;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8036;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8037;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8038;Totaal mannen en vrouwen;6;Niet-westers, 2e gen. 1 ouder buitenl.;Institutionele huishoudens;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
