ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;AfgeleidMigratiedoel;Kenmerken;JaarVanImmigratie;Perioden;BevolkingOp31DecemberEUEFTA_1
6945;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2008;
6946;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2009;
6947;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2010;
6948;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2011;
6949;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2012;
6950;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2013;
6951;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2014;
6952;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2015;
6953;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2016;
6954;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2017;
6955;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2018;
6956;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2019;
6957;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2020;
6958;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2021;
6959;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2012 ;2022;
6960;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;1999;
6961;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2000;
6962;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2001;
6963;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2002;
6964;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2003;
6965;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2004;
6966;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2005;
6967;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2006;
6968;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2007;
6969;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2008;
6970;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2009;
6971;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2010;
6972;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2011;
6973;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2012;
6974;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2013;
6975;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2014;
6976;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2015;
6977;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2016;
6978;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2017;
6979;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2018;
6980;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2019;
6981;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2020;
6982;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2021;
6983;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2013 ;2022;
6984;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;1999;
6985;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2000;
6986;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2001;
6987;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2002;
6988;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2003;
6989;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2004;
6990;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2005;
6991;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2006;
6992;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2007;
6993;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2008;
6994;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2009;
6995;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2010;
6996;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2011;
6997;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2012;
6998;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2013;
6999;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2014;
7000;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2015;
7001;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2016;
7002;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2017;
7003;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2018;
7004;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2019;
7005;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2020;
7006;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2021;
7007;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2014 ;2022;
7008;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;1999;
7009;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2000;
7010;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2001;
7011;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2002;
7012;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2003;
7013;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2004;
7014;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2005;
7015;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2006;
7016;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2007;
7017;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2008;
7018;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2009;
7019;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2010;
7020;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2011;
7021;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2012;
7022;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2013;
7023;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2014;
7024;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2015;
7025;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2016;
7026;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2017;
7027;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2018;
7028;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2019;
7029;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2020;
7030;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2021;
7031;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2015 ;2022;
7032;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;1999;
7033;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2000;
7034;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2001;
7035;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2002;
7036;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2003;
7037;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2004;
7038;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2005;
7039;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2006;
7040;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2007;
7041;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2008;
7042;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2009;
7043;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2010;
7044;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2011;
7045;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2012;
7046;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2013;
7047;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2014;
7048;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2015;
7049;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2016;
7050;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2017;
7051;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2018;
7052;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2019;
7053;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2020;
7054;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2021;
7055;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2016;2022;
7056;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;1999;
7057;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2000;
7058;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2001;
7059;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2002;
7060;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2003;
7061;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2004;
7062;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2005;
7063;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2006;
7064;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2007;
7065;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2008;
7066;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2009;
7067;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2010;
7068;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2011;
7069;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2012;
7070;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2013;
7071;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2014;
7072;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2015;
7073;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2016;
7074;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2017;
7075;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2018;
7076;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2019;
7077;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2020;
7078;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2021;
7079;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2017;2022;
7080;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;1999;
7081;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2000;
7082;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2001;
7083;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2002;
7084;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2003;
7085;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2004;
7086;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2005;
7087;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2006;
7088;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2007;
7089;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2008;
7090;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2009;
7091;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2010;
7092;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2011;
7093;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2012;
7094;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2013;
7095;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2014;
7096;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2015;
7097;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2016;
7098;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2017;
7099;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2018;
7100;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2019;
7101;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2020;
7102;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2021;
7103;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2018;2022;
7104;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;1999;
7105;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2000;
7106;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2001;
7107;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2002;
7108;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2003;
7109;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2004;
7110;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2005;
7111;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2006;
7112;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2007;
7113;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2008;
7114;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2009;
7115;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2010;
7116;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2011;
7117;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2012;
7118;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2013;
7119;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2014;
7120;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2015;
7121;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2016;
7122;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2017;
7123;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2018;
7124;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2019;
7125;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2020;
7126;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2021;
7127;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2019;2022;
7128;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;1999;
7129;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2000;
7130;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2001;
7131;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2002;
7132;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2003;
7133;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2004;
7134;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2005;
7135;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2006;
7136;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2007;
7137;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2008;
7138;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2009;
7139;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2010;
7140;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2011;
7141;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2012;
7142;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2013;
7143;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2014;
7144;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2015;
7145;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2016;
7146;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2017;
7147;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2018;
7148;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2019;
7149;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2020;
7150;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2021;
7151;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2020;2022;
7152;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;1999;
7153;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2000;
7154;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2001;
7155;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2002;
7156;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2003;
7157;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2004;
7158;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2005;
7159;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2006;
7160;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2007;
7161;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2008;
7162;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2009;
7163;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2010;
7164;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2011;
7165;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: nvt (Nederlandse natio...;2021;2012;
