ID;Geslacht;Leeftijd;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
3848;Vrouwen;Jonger dan 18 jaar;Marokko;Vavo;2017/'18;20;0;20;
3849;Vrouwen;Jonger dan 18 jaar;Marokko;Vavo;2018/'19;20;0;20;
3850;Vrouwen;Jonger dan 18 jaar;Marokko;Vavo;2019/20;20;0;20;
3851;Vrouwen;Jonger dan 18 jaar;Marokko;Vavo;2020/'21;10;0;10;
3852;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2012/'13;11050;80;10970;1.0
3853;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2013/'14;11080;80;11010;1.0
3854;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2014/'15;10970;70;10900;1.0
3855;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2015/'16;10680;60;10620;1.0
3856;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2016/'17;10440;50;10390;0.0
3857;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2017/'18;10080;50;10030;1.0
3858;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2018/'19;9670;50;9620;1.0
3859;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2019/20;9310;50;9260;1.0
3860;Vrouwen;Jonger dan 18 jaar;Suriname;Totaal onderwijs;2020/'21;8960;30;8930;0.0
3861;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2012/'13;10250;60;10200;1.0
3862;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2013/'14;10230;60;10170;1.0
3863;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2014/'15;10110;60;10050;1.0
3864;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2015/'16;9810;50;9760;0.0
3865;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2016/'17;9510;40;9480;0.0
3866;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2017/'18;9180;30;9150;0.0
3867;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2018/'19;8810;30;8770;0.0
3868;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2019/20;8480;40;8440;0.0
3869;Vrouwen;Jonger dan 18 jaar;Suriname;Vo (excl. praktijkonderwijs);2020/'21;8080;20;8060;0.0
3870;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2012/'13;790;20;770;3.0
3871;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2013/'14;850;10;830;2.0
3872;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2014/'15;850;10;840;
3873;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2015/'16;860;20;840;2.0
3874;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2016/'17;910;10;900;1.0
3875;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2017/'18;880;20;860;2.0
3876;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2018/'19;860;20;840;2.0
3877;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2019/20;810;10;800;1.0
3878;Vrouwen;Jonger dan 18 jaar;Suriname;Mbo (incl. extranei);2020/'21;870;10;870;
3879;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2012/'13;10;0;10;
3880;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2013/'14;10;0;10;
3881;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2014/'15;10;0;10;
3882;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2015/'16;20;0;20;
3883;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2016/'17;10;0;10;
3884;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2017/'18;20;0;10;
3885;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2018/'19;10;0;10;
3886;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2019/20;10;0;10;
3887;Vrouwen;Jonger dan 18 jaar;Suriname;Vavo;2020/'21;10;0;10;
3888;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2012/'13;4460;40;4420;1.0
3889;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2013/'14;4540;30;4500;1.0
3890;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2014/'15;4600;30;4570;1.0
3891;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2015/'16;4620;30;4590;1.0
3892;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2016/'17;4650;30;4620;1.0
3893;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2017/'18;4700;30;4680;1.0
3894;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2018/'19;4740;20;4720;1.0
3895;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2019/20;4900;20;4880;0.0
3896;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal onderwijs;2020/'21;4960;20;4950;0.0
3897;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2012/'13;4160;30;4140;1.0
3898;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2013/'14;4200;20;4180;1.0
3899;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2014/'15;4240;30;4220;1.0
3900;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2015/'16;4240;20;4220;0.0
3901;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2016/'17;4290;20;4260;1.0
3902;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2017/'18;4330;20;4310;0.0
3903;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2018/'19;4320;10;4310;0.0
3904;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2019/20;4460;10;4440;0.0
3905;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vo (excl. praktijkonderwijs);2020/'21;4530;10;4520;0.0
3906;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2012/'13;300;10;290;4.0
3907;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2013/'14;330;10;320;3.0
3908;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2014/'15;350;0;350;
3909;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2015/'16;370;10;360;3.0
3910;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2016/'17;360;0;350;
3911;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2017/'18;370;10;360;
3912;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2018/'19;410;10;400;3.0
3913;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2019/20;440;10;430;2.0
3914;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Mbo (incl. extranei);2020/'21;430;0;430;
3915;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2012/'13;0;0;0;
3916;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2013/'14;0;0;0;
3917;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2014/'15;0;0;0;
3918;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2015/'16;10;0;10;
3919;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2016/'17;10;0;10;
3920;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2017/'18;0;0;0;
3921;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2018/'19;10;0;10;
3922;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2019/20;0;0;0;
3923;Vrouwen;Jonger dan 18 jaar;(voormalige) Nederlandse Antillen, Aruba;Vavo;2020/'21;0;0;0;
3924;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2012/'13;22210;150;22070;1.0
3925;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2013/'14;23250;170;23080;1.0
3926;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2014/'15;24420;160;24260;1.0
3927;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2015/'16;25800;140;25660;1.0
3928;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2016/'17;27760;150;27610;1.0
3929;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2017/'18;29710;130;29580;0.0
3930;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2018/'19;31090;120;30970;0.0
3931;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2019/20;32050;100;31950;0.0
3932;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Totaal onderwijs;2020/'21;33130;120;33010;0.0
3933;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2012/'13;21120;120;21010;1.0
3934;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2013/'14;22070;130;21930;1.0
3935;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2014/'15;23250;130;23120;1.0
3936;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2015/'16;24560;120;24450;0.0
3937;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2016/'17;26390;130;26260;0.0
3938;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2017/'18;28180;120;28060;0.0
3939;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2018/'19;29380;100;29280;0.0
3940;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2019/20;30220;80;30140;0.0
3941;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vo (excl. praktijkonderwijs);2020/'21;31180;100;31080;0.0
3942;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2012/'13;1060;30;1040;3.0
3943;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2013/'14;1150;30;1110;3.0
3944;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2014/'15;1140;30;1110;2.0
3945;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2015/'16;1200;20;1180;2.0
3946;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2016/'17;1330;20;1310;2.0
3947;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2017/'18;1480;20;1470;1.0
3948;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2018/'19;1660;30;1640;2.0
3949;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2019/20;1770;20;1750;1.0
3950;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Mbo (incl. extranei);2020/'21;1920;20;1900;1.0
3951;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2012/'13;30;0;30;
3952;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2013/'14;30;0;30;
3953;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2014/'15;30;0;30;
3954;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2015/'16;40;0;40;
3955;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2016/'17;40;0;40;
3956;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2017/'18;50;0;50;
3957;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2018/'19;50;0;50;
3958;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2019/20;60;0;60;
3959;Vrouwen;Jonger dan 18 jaar;Overige niet-westerse migratieachterg...;Vavo;2020/'21;30;0;30;
3960;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2012/'13;128870;6470;122400;5.0
3961;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2013/'14;126110;5890;120220;5.0
3962;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2014/'15;127260;5550;121710;4.0
3963;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2015/'16;129080;5420;123670;4.0
3964;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2016/'17;131000;5730;125270;4.0
3965;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2017/'18;134410;6160;128260;5.0
3966;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2018/'19;134600;6400;128210;5.0
3967;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2019/20;132290;5030;127260;4.0
3968;Vrouwen;18 tot 20 jaar;Totaal;Totaal onderwijs;2020/'21;128320;5540;122770;4.0
3969;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2012/'13;38000;840;37160;2.0
3970;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2013/'14;36580;810;35770;2.0
3971;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2014/'15;36670;810;35860;2.0
3972;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2015/'16;37580;900;36670;2.0
3973;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2016/'17;38470;1010;37460;3.0
3974;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2017/'18;39530;1050;38470;3.0
3975;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2018/'19;38950;970;37980;2.0
3976;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2019/20;37560;650;36910;2.0
3977;Vrouwen;18 tot 20 jaar;Totaal;Vo (excl. praktijkonderwijs);2020/'21;35920;770;35150;2.0
3978;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2012/'13;86620;5280;81340;6.0
3979;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2013/'14;85860;4720;81130;6.0
3980;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2014/'15;86900;4390;82510;5.0
3981;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2015/'16;87600;4170;83430;5.0
3982;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2016/'17;88350;4330;84020;5.0
3983;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2017/'18;90490;4680;85820;5.0
3984;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2018/'19;91260;5000;86260;5.0
3985;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2019/20;90470;4050;86430;4.0
3986;Vrouwen;18 tot 20 jaar;Totaal;Mbo (incl. extranei);2020/'21;90340;4530;85810;5.0
3987;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2012/'13;4250;360;3890;9.0
3988;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2013/'14;3670;360;3310;10.0
3989;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2014/'15;3690;350;3340;9.0
3990;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2015/'16;3910;340;3560;9.0
3991;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2016/'17;4180;390;3800;9.0
3992;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2017/'18;4400;430;3970;10.0
3993;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2018/'19;4390;430;3960;10.0
3994;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2019/20;4260;330;3920;8.0
3995;Vrouwen;18 tot 20 jaar;Totaal;Vavo;2020/'21;2060;240;1820;12.0
3996;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2012/'13;97680;4380;93300;4.0
3997;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2013/'14;95680;3870;91810;4.0
3998;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2014/'15;96220;3600;92610;4.0
3999;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2015/'16;97390;3500;93890;4.0
4000;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2016/'17;98590;3740;94850;4.0
4001;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2017/'18;100230;3960;96270;4.0
4002;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2018/'19;99820;4220;95610;4.0
4003;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2019/20;97400;3400;94000;3.0
4004;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Totaal onderwijs;2020/'21;93830;3780;90050;4.0
4005;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2012/'13;29130;520;28600;2.0
4006;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2013/'14;28000;480;27510;2.0
4007;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2014/'15;28040;470;27580;2.0
4008;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2015/'16;28650;500;28150;2.0
4009;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2016/'17;28920;540;28380;2.0
4010;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2017/'18;29410;530;28880;2.0
4011;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2018/'19;28850;530;28320;2.0
4012;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2019/20;27390;330;27070;1.0
4013;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vo (excl. praktijkonderwijs);2020/'21;26020;450;25570;2.0
4014;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2012/'13;65670;3630;62050;6.0
4015;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2013/'14;65190;3160;62030;5.0
4016;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2014/'15;65670;2930;62740;4.0
4017;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2015/'16;66010;2770;63240;4.0
4018;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2016/'17;66780;2970;63800;4.0
4019;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2017/'18;67820;3170;64640;5.0
4020;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2018/'19;68050;3420;64640;5.0
4021;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2019/20;67200;2860;64340;4.0
4022;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Mbo (incl. extranei);2020/'21;66490;3170;63320;5.0
4023;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2012/'13;2880;220;2650;8.0
4024;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2013/'14;2500;230;2270;9.0
4025;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2014/'15;2500;210;2290;8.0
4026;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2015/'16;2720;230;2500;8.0
4027;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2016/'17;2900;230;2660;8.0
4028;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2017/'18;3010;260;2750;9.0
4029;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2018/'19;2920;270;2650;9.0
4030;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2019/20;2800;210;2590;8.0
4031;Vrouwen;18 tot 20 jaar;Totaal Nederlandse achtergrond;Vavo;2020/'21;1320;160;1150;12.0
4032;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2012/'13;8150;560;7600;7.0
4033;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2013/'14;7910;540;7370;7.0
4034;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2014/'15;8010;520;7490;6.0
4035;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2015/'16;8000;490;7510;6.0
4036;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2016/'17;8060;540;7520;7.0
4037;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2017/'18;8390;560;7830;7.0
4038;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2018/'19;8520;580;7940;7.0
4039;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2019/20;8420;440;7980;5.0
4040;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Totaal onderwijs;2020/'21;8370;480;7880;6.0
4041;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2012/'13;3010;100;2900;3.0
4042;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2013/'14;2900;100;2800;3.0
4043;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2014/'15;2950;110;2850;4.0
4044;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2015/'16;2910;100;2810;3.0
4045;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2016/'17;2990;110;2880;4.0
4046;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2017/'18;3100;130;2970;4.0
4047;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2018/'19;3100;110;2990;4.0
4048;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2019/20;3140;90;3060;3.0
4049;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vo (excl. praktijkonderwijs);2020/'21;3120;100;3020;3.0
4050;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2012/'13;4740;410;4330;9.0
4051;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2013/'14;4690;400;4290;9.0
4052;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2014/'15;4760;370;4380;8.0
4053;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2015/'16;4760;350;4410;7.0
4054;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2016/'17;4740;390;4350;8.0
4055;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2017/'18;4940;380;4560;8.0
4056;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2018/'19;5060;420;4640;8.0
4057;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2019/20;4920;310;4610;6.0
4058;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Mbo (incl. extranei);2020/'21;5060;360;4700;7.0
4059;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2012/'13;410;40;370;10.0
4060;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2013/'14;310;40;270;12.0
4061;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2014/'15;300;40;260;13.0
4062;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2015/'16;330;40;290;12.0
4063;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2016/'17;340;40;300;13.0
4064;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2017/'18;350;40;300;13.0
4065;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2018/'19;350;50;300;14.0
4066;Vrouwen;18 tot 20 jaar;Totaal westerse migratieachtergrond;Vavo;2019/20;360;40;320;11.0
