ID;Inkomensgrens;Geslacht;KenmerkenPersonen;Perioden;Personen_1;PersonenRelatief_2;Personen_3;PersonenRelatief_4
3791;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: werknemer;2019;5349.2;81.4;5349.2;81.4
3792;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: werknemer;2020;5416.4;82.0;5416.4;82.0
3793;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: werknemer;2021;5552.2;83.1;5552.2;83.1
3794;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: werknemer;2022;5768.7;84.5;5768.7;84.5
3795;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: werknemer;2023;5885.1;84.7;5885.1;84.7
3796;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2011;691.6;66.1;691.6;66.1
3797;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2012;684.0;64.8;684.0;64.8
3798;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2013;685.6;64.2;685.6;64.2
3799;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2014;712.7;65.1;712.7;65.1
3800;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2015;740.9;66.0;740.9;66.0
3801;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2016;782.8;68.1;782.8;68.1
3802;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2017;811.0;69.7;811.0;69.7
3803;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2018;853.6;71.1;853.6;71.1
3804;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2019;887.4;72.0;887.4;72.0
3805;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2020;842.7;68.6;842.7;68.6
3806;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2021;903.2;71.6;903.2;71.6
3807;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2022;1007.0;76.0;1007.0;76.0
3808;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: zelfstandige;2023;1016.4;74.7;1016.4;74.7
3809;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2011;22.1;1.5;22.1;1.5
3810;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2012;19.0;1.3;19.0;1.3
3811;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2013;20.8;1.3;20.8;1.3
3812;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2014;23.1;1.5;23.1;1.5
3813;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2015;24.5;1.6;24.5;1.6
3814;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2016;30.0;2.0;30.0;2.0
3815;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2017;41.5;2.8;41.5;2.8
3816;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2018;30.5;2.1;30.5;2.1
3817;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2019;30.7;2.2;30.7;2.2
3818;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2020;29.6;2.0;29.6;2.0
3819;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2021;31.8;2.3;31.8;2.3
3820;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2022;24.7;1.8;24.7;1.8
3821;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkerings- en pensioenontvanger;2023;26.2;1.9;26.2;1.9
3822;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2011;5.8;0.5;5.8;0.5
3823;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2012;5.7;0.5;5.7;0.5
3824;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2013;6.4;0.5;6.4;0.5
3825;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2014;6.9;0.5;6.9;0.5
3826;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2015;6.4;0.5;6.4;0.5
3827;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2016;7.2;0.6;7.2;0.6
3828;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2017;7.8;0.6;7.8;0.6
3829;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2018;7.7;0.6;7.7;0.6
3830;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2019;7.2;0.6;7.2;0.6
3831;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2020;7.2;0.6;7.2;0.6
3832;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2021;7.2;0.6;7.2;0.6
3833;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2022;7.0;0.6;7.0;0.6
3834;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: uitkeringsontvanger;2023;7.9;0.7;7.9;0.7
3835;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2011;2.9;1.8;2.9;1.8
3836;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2012;3.0;1.6;3.0;1.6
3837;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2013;3.5;1.4;3.5;1.4
3838;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2014;3.9;1.5;3.9;1.5
3839;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2015;3.4;1.5;3.4;1.5
3840;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2016;3.8;1.9;3.8;1.9
3841;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2017;3.8;2.2;3.8;2.2
3842;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2018;3.4;2.6;3.4;2.6
3843;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2019;3.0;2.8;3.0;2.8
3844;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2020;3.0;2.5;3.0;2.5
3845;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2021;2.8;2.9;2.8;2.9
3846;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2022;2.1;3.4;2.1;3.4
3847;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger werkloosheidsuitkering;2023;2.3;3.7;2.3;3.7
3848;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2011;0.0;0.0;0.0;0.0
3849;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2012;0.0;0.0;0.0;0.0
3850;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2013;0.0;0.0;0.0;0.0
3851;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2014;0.0;0.0;0.0;0.0
3852;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2015;0.0;0.0;0.0;0.0
3853;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2016;0.0;0.0;0.0;0.0
3854;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2017;0.0;0.0;0.0;0.0
3855;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2018;0.0;0.0;0.0;0.0
3856;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2019;0.0;0.0;0.0;0.0
3857;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2020;0.0;0.0;0.0;0.0
3858;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2021;0.0;0.0;0.0;0.0
3859;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2022;0.0;0.0;0.0;0.0
3860;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: ontvanger van sociale voorziening;2023;0.0;0.0;0.0;0.0
3861;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2011;2.9;0.6;2.9;0.6
3862;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2012;2.6;0.6;2.6;0.6
3863;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2013;2.8;0.6;2.8;0.6
3864;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2014;3.0;0.6;3.0;0.6
3865;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2015;3.0;0.6;3.0;0.6
3866;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2016;3.4;0.7;3.4;0.7
3867;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2017;4.0;0.8;4.0;0.8
3868;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2018;4.3;0.9;4.3;0.9
3869;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2019;4.1;0.8;4.1;0.8
3870;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2020;4.2;0.8;4.2;0.8
3871;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2021;4.3;0.9;4.3;0.9
3872;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2022;4.8;1.0;4.8;1.0
3873;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: arbeidsongeschikte;2023;5.6;1.1;5.6;1.1
3874;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2011;16.3;4.5;16.3;4.5
3875;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2012;13.4;4.2;13.4;4.2
3876;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2013;14.3;5.2;14.3;5.2
3877;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2014;16.2;6.6;16.2;6.6
3878;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2015;18.1;8.1;18.1;8.1
3879;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2016;22.8;10.0;22.8;10.0
3880;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2017;33.7;14.0;33.7;14.0
3881;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2018;22.7;10.4;22.7;10.4
3882;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2019;23.5;10.6;23.5;10.6
3883;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2020;22.4;10.6;22.4;10.6
3884;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2021;24.6;11.9;24.6;11.9
3885;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2022;17.8;9.1;17.8;9.1
3886;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: pensioenontvanger;2023;18.2;9.1;18.2;9.1
3887;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2011;0.0;0.0;;
3888;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2012;0.0;0.0;;
3889;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2013;0.0;0.0;;
3890;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2014;0.0;0.0;;
3891;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2015;0.0;0.0;;
3892;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2016;0.0;0.0;;
3893;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2017;0.0;0.0;;
3894;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2018;0.0;0.0;;
3895;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2019;0.0;0.0;;
3896;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2020;0.0;0.0;;
3897;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2021;0.0;0.0;;
3898;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2022;0.0;0.0;;
3899;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC:(school)kind of student;2023;0.0;0.0;;
3900;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2011;0.0;0.0;0.0;0.0
3901;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2012;0.0;0.0;0.0;0.0
3902;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2013;0.0;0.0;0.0;0.0
3903;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2014;0.0;0.0;0.0;0.0
3904;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2015;0.0;0.0;0.0;0.0
3905;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2016;0.0;0.0;0.0;0.0
3906;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2017;0.0;0.0;0.0;0.0
3907;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2018;0.0;0.0;0.0;0.0
3908;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2019;0.0;0.0;0.0;0.0
3909;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2020;0.0;0.0;0.0;0.0
3910;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2021;0.0;0.0;0.0;0.0
3911;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2022;0.0;0.0;0.0;0.0
3912;Financieel onafhankelijk;Totaal mannen en vrouwen;SEC: overige (zonder inkomen);2023;0.0;0.0;0.0;0.0
3913;Financieel onafhankelijk;Mannen;Totaal personen;2011;3456.8;64.2;3456.8;73.1
3914;Financieel onafhankelijk;Mannen;Totaal personen;2012;3393.5;63.2;3393.4;72.3
3915;Financieel onafhankelijk;Mannen;Totaal personen;2013;3345.0;62.4;3345.0;71.6
3916;Financieel onafhankelijk;Mannen;Totaal personen;2014;3349.8;62.6;3349.8;72.0
3917;Financieel onafhankelijk;Mannen;Totaal personen;2015;3386.0;63.1;3386.0;72.7
3918;Financieel onafhankelijk;Mannen;Totaal personen;2016;3475.1;64.4;3475.1;74.1
3919;Financieel onafhankelijk;Mannen;Totaal personen;2017;3552.9;65.2;3552.9;74.9
3920;Financieel onafhankelijk;Mannen;Totaal personen;2018;3642.9;66.3;3642.9;76.0
3921;Financieel onafhankelijk;Mannen;Totaal personen;2019;3717.8;66.9;3717.8;76.6
3922;Financieel onafhankelijk;Mannen;Totaal personen;2020;3694.5;66.2;3694.5;75.6
3923;Financieel onafhankelijk;Mannen;Totaal personen;2021;3772.2;67.4;3772.2;76.7
3924;Financieel onafhankelijk;Mannen;Totaal personen;2022;3910.7;69.3;3910.7;78.6
3925;Financieel onafhankelijk;Mannen;Totaal personen;2023;3957.5;69.2;3957.5;78.1
3926;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2011;10.4;2.0;10.4;16.8
3927;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2012;8.3;1.7;8.3;14.7
3928;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2013;7.0;1.4;7.0;13.9
3929;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2014;6.7;1.3;6.7;14.3
3930;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2015;6.7;1.3;6.7;14.6
3931;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2016;8.3;1.6;8.3;17.4
3932;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2017;9.8;1.9;9.8;18.9
3933;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2018;12.5;2.4;12.5;21.3
3934;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2019;15.1;2.9;15.1;23.5
3935;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2020;17.0;3.2;17.0;24.6
3936;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2021;19.2;3.7;19.2;27.2
3937;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2022;24.4;4.8;24.4;31.8
3938;Financieel onafhankelijk;Mannen;Leeftijd: 15 tot 20 jaar;2023;26.5;5.2;26.5;31.5
3939;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2011;167.7;33.2;167.7;51.9
3940;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2012;157.1;30.7;157.1;49.2
3941;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2013;148.2;28.8;148.2;47.3
3942;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2014;149.3;28.9;149.3;48.5
3943;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2015;154.3;29.6;154.3;49.5
3944;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2016;166.8;32.2;166.8;53.3
3945;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2017;175.9;33.9;175.9;55.4
3946;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2018;189.0;36.3;189.0;58.3
3947;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2019;198.7;37.8;198.7;60.1
3948;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2020;201.2;37.8;201.2;60.0
3949;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2021;215.2;39.8;215.2;62.4
3950;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2022;237.6;43.0;237.6;65.9
3951;Financieel onafhankelijk;Mannen;Leeftijd: 20 tot 25 jaar;2023;247.9;43.9;247.9;65.4
3952;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2011;343.9;70.6;343.9;74.9
3953;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2012;336.2;68.4;336.2;72.9
3954;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2013;332.0;66.6;332.0;71.3
3955;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2014;336.4;66.7;336.4;71.5
3956;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2015;344.5;67.4;344.5;72.4
3957;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2016;362.4;69.6;362.4;74.5
3958;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2017;375.8;70.7;375.8;75.5
3959;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2018;391.7;72.4;391.7;77.2
3960;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2019;404.3;73.5;404.3;78.3
3961;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2020;405.6;72.6;405.6;77.3
3962;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2021;414.9;74.5;414.9;79.1
3963;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2022;429.9;77.1;429.9;81.7
3964;Financieel onafhankelijk;Mannen;Leeftijd: 25 tot 30 jaar;2023;431.9;76.5;431.9;80.9
3965;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2011;395.5;80.7;395.5;81.2
3966;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2012;388.7;79.1;388.7;79.6
3967;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2013;382.1;77.7;382.1;78.2
3968;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2014;381.5;77.7;381.5;78.2
3969;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2015;387.4;78.3;387.4;78.8
3970;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2016;395.5;79.6;395.5;80.1
3971;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2017;406.4;80.4;406.4;80.9
3972;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2018;421.5;81.6;421.5;82.1
3973;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2019;435.2;82.2;435.2;82.7
3974;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2020;438.1;80.8;438.1;81.3
3975;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2021;456.1;82.1;456.1;82.6
3976;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2022;476.6;84.0;476.6;84.5
3977;Financieel onafhankelijk;Mannen;Leeftijd: 30 tot 35 jaar;2023;485.6;83.4;485.6;83.9
3978;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2011;451.9;82.4;451.9;82.5
3979;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2012;424.0;81.0;424.0;81.1
3980;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2013;401.6;79.8;401.6;79.9
3981;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2014;394.0;79.8;394.0;80.0
3982;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2015;393.3;80.4;393.3;80.6
3983;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2016;402.7;81.8;402.6;81.9
3984;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2017;409.4;82.3;409.4;82.5
3985;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2018;416.7;83.1;416.7;83.2
3986;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2019;421.8;83.5;421.8;83.6
3987;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2020;421.3;82.1;421.3;82.2
3988;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2021;430.0;83.1;430.0;83.2
3989;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2022;447.2;84.9;447.2;85.0
3990;Financieel onafhankelijk;Mannen;Leeftijd: 35 tot 40 jaar;2023;457.8;84.3;457.8;84.4
3991;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2011;528.2;82.2;528.2;82.3
3992;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2012;517.2;81.2;517.2;81.2
3993;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2013;501.0;80.0;501.0;80.1
3994;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2014;483.8;80.0;483.8;80.0
3995;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2015;464.0;80.6;464.0;80.6
3996;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2016;447.1;81.8;447.1;81.8
3997;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2017;432.3;82.5;432.3;82.5
3998;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2018;422.0;83.2;422.0;83.3
3999;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2019;418.3;83.6;418.3;83.6
4000;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2020;410.2;82.2;410.2;82.3
4001;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2021;419.7;83.1;419.7;83.2
4002;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2022;432.1;84.7;432.1;84.8
4003;Financieel onafhankelijk;Mannen;Leeftijd: 40 tot 45 jaar;2023;436.0;84.2;436.0;84.3
4004;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2011;522.4;81.0;522.4;81.0
4005;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2012;515.0;79.9;515.0;79.9
4006;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2013;507.0;78.9;507.0;79.0
4007;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2014;502.6;78.9;502.6;78.9
4008;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2015;506.5;79.6;506.5;79.6
4009;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2016;513.1;80.8;513.1;80.8
4010;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2017;516.8;81.7;516.8;81.7
4011;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2018;514.1;82.4;514.1;82.5
4012;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2019;502.2;82.8;502.2;82.9
4013;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2020;472.5;81.4;472.5;81.5
4014;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2021;455.1;82.3;455.1;82.4
4015;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2022;445.9;84.0;445.9;84.1
4016;Financieel onafhankelijk;Mannen;Leeftijd: 45 tot 50 jaar;2023;431.5;83.7;431.5;83.7
4017;Financieel onafhankelijk;Mannen;Leeftijd: 50 tot 55 jaar;2011;465.1;78.5;465.1;78.6
4018;Financieel onafhankelijk;Mannen;Leeftijd: 50 tot 55 jaar;2012;467.0;77.6;467.0;77.6
4019;Financieel onafhankelijk;Mannen;Leeftijd: 50 tot 55 jaar;2013;467.5;76.5;467.5;76.5
4020;Financieel onafhankelijk;Mannen;Leeftijd: 50 tot 55 jaar;2014;472.8;76.4;472.8;76.4
4021;Financieel onafhankelijk;Mannen;Leeftijd: 50 tot 55 jaar;2015;482.3;76.9;482.3;76.9
4022;Financieel onafhankelijk;Mannen;Leeftijd: 50 tot 55 jaar;2016;494.8;78.2;494.8;78.2
