ID;Geslacht;KenmerkenPersonen;CaribischNederland;Perioden;Personen_1;PersoonlijkBrutoInkomenGemiddeld_2;PersoonlijkBrutoInkomenMediaan_3;PersoonlijkInkomenGemiddeld_4;PersoonlijkInkomenMediaan_5
2850;Vrouwen;Leeftijd: 20 tot 40  jaar;Bonaire;2017;2250.0;25.2;19.3;23.2;18.8
2851;Vrouwen;Leeftijd: 20 tot 40  jaar;Bonaire;2018;2300.0;26.3;21.2;24.3;20.4
2852;Vrouwen;Leeftijd: 20 tot 40  jaar;Bonaire;2019;2450.0;26.1;20.9;24.2;20.4
2853;Vrouwen;Leeftijd: 20 tot 40  jaar;Bonaire;2020;2500.0;26.6;20.7;24.5;20.1
2854;Vrouwen;Leeftijd: 20 tot 40  jaar;Bonaire;2021;2600.0;27.6;21.0;25.6;20.6
2855;Vrouwen;Leeftijd: 20 tot 40  jaar;Bonaire;2022;2700.0;28.7;23.1;26.3;22.3
2856;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2011;250.0;23.9;19.1;21.6;18.0
2857;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2012;250.0;25.7;20.7;23.2;19.4
2858;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2013;300.0;27.1;21.7;24.4;20.5
2859;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2014;300.0;28.7;22.3;26.0;21.9
2860;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2015;300.0;29.0;22.6;26.4;22.0
2861;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2016;300.0;25.4;18.1;23.4;17.7
2862;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2017;350.0;26.1;19.3;24.1;18.5
2863;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2018;350.0;26.2;19.8;24.0;19.5
2864;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2019;350.0;26.5;19.0;24.3;18.6
2865;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2020;350.0;27.4;21.3;25.4;21.3
2866;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2021;350.0;28.0;21.7;26.1;21.7
2867;Vrouwen;Leeftijd: 20 tot 40  jaar;Sint Eustatius;2022;350.0;28.6;23.1;26.4;23.1
2868;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2011;150.0;27.8;24.5;25.3;22.6
2869;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2012;150.0;29.7;25.0;26.6;22.6
2870;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2013;150.0;29.2;23.8;26.3;21.8
2871;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2014;150.0;30.6;25.6;27.6;23.4
2872;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2015;150.0;27.6;20.9;24.6;20.2
2873;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2016;200.0;27.0;18.6;24.3;17.5
2874;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2017;200.0;26.8;18.6;24.4;18.4
2875;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2018;200.0;27.3;23.9;24.7;22.3
2876;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2019;200.0;28.6;23.9;26.0;23.9
2877;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2020;200.0;32.2;25.6;29.3;24.9
2878;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2021;200.0;33.7;26.2;30.9;25.8
2879;Vrouwen;Leeftijd: 20 tot 40  jaar;Saba;2022;200.0;35.8;29.0;32.5;27.7
2880;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2011;850.0;17.0;13.7;15.8;13.3
2881;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2012;900.0;17.6;14.7;16.4;14.1
2882;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2013;1000.0;18.2;14.9;16.9;14.5
2883;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2014;1050.0;18.6;14.7;17.3;14.2
2884;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2015;1100.0;19.3;15.7;17.9;15.1
2885;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2016;1150.0;18.0;14.5;16.8;14.2
2886;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2017;1250.0;18.6;14.9;17.3;14.6
2887;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2018;1200.0;19.4;16.1;18.1;15.5
2888;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2019;1200.0;20.1;16.4;18.8;16.1
2889;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2020;1250.0;20.0;16.1;18.8;15.9
2890;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2021;1250.0;20.6;16.7;19.3;16.2
2891;Vrouwen;Leeftijd: 20 tot 30 jaar;Caribisch Nederland;2022;1300.0;21.6;18.1;20.2;17.7
2892;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2011;700.0;16.2;13.7;15.2;13.2
2893;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2012;750.0;17.1;14.2;16.0;13.8
2894;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2013;850.0;17.8;14.8;16.5;14.1
2895;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2014;900.0;18.1;14.3;16.8;13.9
2896;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2015;900.0;19.0;15.8;17.6;15.2
2897;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2016;950.0;18.4;15.3;17.2;14.6
2898;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2017;1000.0;19.0;15.4;17.7;15.0
2899;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2018;1000.0;19.6;16.6;18.4;16.1
2900;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2019;1050.0;20.3;16.6;19.1;16.2
2901;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2020;1050.0;20.1;16.0;18.8;15.8
2902;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2021;1050.0;20.6;16.8;19.4;16.2
2903;Vrouwen;Leeftijd: 20 tot 30 jaar;Bonaire;2022;1100.0;21.7;18.3;20.3;17.8
2904;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2011;100.0;;;;
2905;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2012;100.0;;;;
2906;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2013;100.0;20.8;15.1;18.9;14.8
2907;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2014;100.0;20.9;15.2;19.2;14.9
2908;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2015;100.0;;;;
2909;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2016;100.0;15.1;10.8;14.1;10.5
2910;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2017;100.0;16.4;11.6;15.2;11.0
2911;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2018;100.0;16.7;8.2;15.6;8.3
2912;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2019;100.0;16.4;9.9;15.4;9.8
2913;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2020;100.0;16.0;12.1;15.1;11.1
2914;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2021;100.0;16.2;11.3;15.3;11.1
2915;Vrouwen;Leeftijd: 20 tot 30 jaar;Sint Eustatius;2022;100.0;16.7;12.3;15.8;12.2
2916;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2011;50.0;;;;
2917;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2012;50.0;;;;
2918;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2013;50.0;;;;
2919;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2014;50.0;;;;
2920;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2015;100.0;;;;
2921;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2016;100.0;;;;
2922;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2017;100.0;;;;
2923;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2018;100.0;;;;
2924;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2019;100.0;;;;
2925;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2020;100.0;;;;
2926;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2021;50.0;;;;
2927;Vrouwen;Leeftijd: 20 tot 30 jaar;Saba;2022;50.0;;;;
2928;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2011;1050.0;26.3;22.0;23.9;20.9
2929;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2012;1100.0;27.6;23.0;25.2;21.8
2930;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2013;1200.0;28.4;23.1;25.8;21.9
2931;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2014;1300.0;29.1;23.9;26.5;22.5
2932;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2015;1350.0;30.6;25.1;27.7;23.6
2933;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2016;1500.0;29.8;24.4;27.1;23.5
2934;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2017;1550.0;30.9;24.7;28.2;23.8
2935;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2018;1600.0;31.5;25.7;28.8;24.9
2936;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2019;1750.0;30.7;24.1;28.1;23.6
2937;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2020;1800.0;31.7;25.0;29.1;24.4
2938;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2021;1900.0;33.0;26.3;30.4;25.6
2939;Vrouwen;Leeftijd: 30 tot 40 jaar;Caribisch Nederland;2022;1950.0;34.1;28.4;31.1;27.5
2940;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2011;800.0;25.7;21.4;23.5;20.3
2941;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2012;850.0;26.5;22.2;24.3;21.2
2942;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2013;950.0;27.2;22.5;24.8;21.3
2943;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2014;1050.0;27.8;22.8;25.4;21.9
2944;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2015;1100.0;29.8;24.6;27.1;23.4
2945;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2016;1200.0;29.1;23.8;26.5;23.3
2946;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2017;1250.0;30.3;24.2;27.7;23.4
2947;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2018;1300.0;31.5;25.7;28.7;24.8
2948;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2019;1400.0;30.4;23.9;27.9;23.4
2949;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2020;1500.0;31.1;24.6;28.5;24.0
2950;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2021;1550.0;32.5;25.8;29.9;25.3
2951;Vrouwen;Leeftijd: 30 tot 40 jaar;Bonaire;2022;1600.0;33.6;28.1;30.6;27.1
2952;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2011;150.0;27.2;23.6;24.3;22.8
2953;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2012;150.0;29.5;25.4;26.4;24.0
2954;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2013;150.0;31.2;26.5;28.0;25.3
2955;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2014;200.0;33.3;30.0;30.0;27.8
2956;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2015;200.0;33.1;25.6;29.9;24.4
2957;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2016;200.0;31.1;25.4;28.5;24.4
2958;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2017;200.0;31.7;25.7;29.1;24.4
2959;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2018;250.0;30.9;24.8;28.2;23.2
2960;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2019;250.0;30.9;24.3;28.3;23.2
2961;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2020;250.0;32.9;25.3;30.3;24.9
2962;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2021;250.0;34.0;28.1;31.5;27.5
2963;Vrouwen;Leeftijd: 30 tot 40 jaar;Sint Eustatius;2022;200.0;35.1;29.7;32.2;28.4
2964;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2011;100.0;;;;
2965;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2012;100.0;;;;
2966;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2013;100.0;35.1;28.4;31.3;25.5
2967;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2014;100.0;;;;
2968;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2015;100.0;;;;
2969;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2016;100.0;35.5;32.2;31.5;28.9
2970;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2017;100.0;35.3;31.3;31.7;28.7
2971;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2018;100.0;;;;
2972;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2019;100.0;33.2;26.4;29.9;25.8
2973;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2020;100.0;37.3;29.0;33.6;27.0
2974;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2021;100.0;37.8;31.3;34.6;30.5
2975;Vrouwen;Leeftijd: 30 tot 40 jaar;Saba;2022;150.0;39.1;32.4;35.5;30.5
2976;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2011;2500.0;26.3;19.1;24.1;18.3
2977;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2012;2550.0;28.4;20.5;26.0;19.6
2978;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2013;2700.0;28.8;21.3;26.4;20.4
2979;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2014;2800.0;30.3;22.2;27.6;21.3
2980;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2015;2850.0;31.8;23.5;28.8;22.5
2981;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2016;3000.0;31.9;23.1;28.4;22.2
2982;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2017;3050.0;33.4;23.6;29.6;22.7
2983;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2018;3100.0;33.4;24.0;29.9;23.2
2984;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2019;3200.0;34.0;24.4;30.2;23.3
2985;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2020;3350.0;33.9;23.8;30.2;22.6
2986;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2021;3450.0;35.3;24.3;31.6;23.5
2987;Vrouwen;Leeftijd: 40 tot 60 jaar;Caribisch Nederland;2022;3550.0;37.2;26.2;33.1;24.7
2988;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2011;2000.0;25.5;18.2;23.4;17.4
2989;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2012;2050.0;27.3;19.4;25.1;18.6
2990;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2013;2200.0;27.7;20.2;25.4;19.2
2991;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2014;2250.0;28.9;20.6;26.5;19.9
2992;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2015;2300.0;30.2;22.0;27.4;21.0
2993;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2016;2400.0;30.6;21.9;27.3;21.0
2994;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2017;2500.0;32.1;22.3;28.4;21.3
2995;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2018;2500.0;32.1;23.0;28.7;21.9
2996;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2019;2600.0;32.4;22.8;28.8;22.0
2997;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2020;2700.0;32.4;22.4;28.9;21.4
2998;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2021;2800.0;34.1;22.9;30.4;22.2
2999;Vrouwen;Leeftijd: 40 tot 60 jaar;Bonaire;2022;2900.0;35.7;24.6;31.6;23.1
3000;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2011;300.0;31.2;25.2;28.1;23.2
3001;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2012;300.0;34.6;29.5;31.0;27.0
3002;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2013;300.0;35.7;29.5;32.1;27.1
3003;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2014;350.0;37.8;33.1;34.1;30.7
3004;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2015;350.0;39.4;34.3;35.2;31.3
3005;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2016;350.0;38.5;32.6;34.6;29.8
3006;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2017;400.0;40.5;35.1;36.4;32.6
3007;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2018;400.0;40.6;32.6;36.1;29.9
3008;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2019;400.0;42.3;33.7;37.9;31.8
3009;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2020;400.0;42.0;33.3;37.4;31.3
3010;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2021;450.0;40.4;30.2;36.7;28.9
3011;Vrouwen;Leeftijd: 40 tot 60 jaar;Sint Eustatius;2022;450.0;42.9;33.9;38.7;31.5
3012;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2011;150.0;26.9;20.7;24.3;19.5
3013;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2012;150.0;30.6;24.2;27.8;22.7
3014;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2013;200.0;30.2;24.7;27.3;23.0
3015;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2014;200.0;33.2;27.3;30.0;25.2
3016;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2015;200.0;37.1;26.9;33.0;24.3
3017;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2016;200.0;34.8;28.3;31.1;25.3
3018;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2017;200.0;35.4;28.3;31.7;25.6
3019;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2018;200.0;37.2;29.3;33.1;26.4
3020;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2019;200.0;38.7;31.4;34.1;28.2
3021;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2020;250.0;37.4;28.6;33.3;27.6
3022;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2021;200.0;40.2;33.2;36.3;30.4
3023;Vrouwen;Leeftijd: 40 tot 60 jaar;Saba;2022;250.0;44.2;34.7;40.0;32.1
3024;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2011;1400.0;27.2;20.4;24.8;19.5
3025;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2012;1350.0;29.7;22.2;27.2;20.9
3026;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2013;1400.0;30.1;23.1;27.4;21.8
3027;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2014;1400.0;31.8;23.6;28.9;22.8
3028;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2015;1400.0;33.3;25.1;30.0;23.7
3029;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2016;1450.0;33.0;24.9;29.4;24.2
3030;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2017;1500.0;34.5;25.6;30.7;24.8
3031;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2018;1550.0;35.0;26.4;31.3;25.0
3032;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2019;1550.0;35.4;25.5;31.7;24.8
3033;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2020;1650.0;35.4;25.4;31.7;24.4
3034;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2021;1700.0;36.0;26.2;32.7;25.4
3035;Vrouwen;Leeftijd: 40 tot 50 jaar;Caribisch Nederland;2022;1800.0;37.9;27.8;33.7;26.5
3036;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2011;1100.0;26.0;19.3;23.9;18.5
3037;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2012;1100.0;28.4;20.9;26.1;19.9
3038;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2013;1100.0;28.7;21.6;26.3;20.9
3039;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2014;1100.0;30.5;22.5;27.8;21.6
3040;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2015;1100.0;32.0;24.0;28.9;23.1
3041;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2016;1150.0;32.2;24.4;28.6;23.6
3042;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2017;1200.0;33.6;25.1;29.8;24.0
3043;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2018;1200.0;34.0;25.3;30.5;24.2
3044;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2019;1250.0;34.3;24.7;30.8;23.9
3045;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2020;1300.0;34.3;23.9;30.7;23.3
3046;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2021;1350.0;34.9;24.7;31.7;24.2
3047;Vrouwen;Leeftijd: 40 tot 50 jaar;Bonaire;2022;1450.0;36.5;25.8;32.4;24.8
3048;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2011;200.0;34.5;30.9;30.9;27.6
3049;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2012;150.0;37.3;33.4;33.5;29.3
3050;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2013;200.0;37.2;33.0;33.3;29.8
3051;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2014;200.0;37.5;32.7;33.7;29.6
3052;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2015;200.0;37.7;32.1;33.6;30.4
3053;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2016;150.0;37.8;32.1;34.0;29.7
3054;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2017;200.0;40.3;35.2;36.4;32.4
3055;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2018;200.0;39.3;31.3;35.2;27.8
3056;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2019;200.0;39.3;29.8;35.4;29.2
3057;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2020;200.0;39.3;29.9;35.2;28.3
3058;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2021;250.0;39.2;31.2;35.7;28.9
3059;Vrouwen;Leeftijd: 40 tot 50 jaar;Sint Eustatius;2022;250.0;41.5;34.1;37.5;31.5
3060;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2011;100.0;;;;
3061;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2012;100.0;;;;
3062;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2013;100.0;;;;
3063;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2014;100.0;35.5;28.0;32.1;25.7
3064;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2015;100.0;39.3;31.2;35.0;27.3
3065;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2016;100.0;34.6;30.1;31.0;26.2
3066;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2017;150.0;34.2;28.9;30.7;26.5
3067;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2018;150.0;37.5;31.9;33.1;27.9
3068;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2019;150.0;39.8;31.6;34.5;29.4
3069;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2020;150.0;40.7;31.3;35.8;28.6
3070;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2021;100.0;42.9;33.7;38.4;31.2
3071;Vrouwen;Leeftijd: 40 tot 50 jaar;Saba;2022;100.0;46.8;32.4;42.5;29.9
3072;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2011;1100.0;25.3;17.4;23.1;16.7
3073;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2012;1150.0;26.9;18.9;24.6;18.1
3074;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2013;1300.0;27.5;19.7;25.2;18.7
3075;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2014;1400.0;28.8;20.4;26.3;19.9
3076;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2015;1450.0;30.4;21.6;27.6;20.7
3077;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2016;1550.0;30.8;21.7;27.5;20.8
3078;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2017;1550.0;32.2;22.0;28.5;21.0
3079;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2018;1600.0;32.0;22.2;28.4;21.3
3080;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2019;1650.0;32.8;23.1;28.8;22.0
3081;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2020;1700.0;32.5;22.3;28.9;21.1
3082;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2021;1750.0;34.6;23.0;30.5;22.0
3083;Vrouwen;Leeftijd: 50 tot 60 jaar;Caribisch Nederland;2022;1750.0;36.5;24.8;32.4;23.1
3084;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2011;900.0;24.9;17.0;22.9;16.3
3085;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2012;950.0;26.1;17.9;23.9;17.1
3086;Vrouwen;Leeftijd: 50 tot 60 jaar;Bonaire;2013;1050.0;26.7;18.5;24.5;18.0
