ID;BedrijfstakBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
7447;47718 Textielsupermarkten;2009 februari;89.3;;;-1.1;;
7448;47718 Textielsupermarkten;2009 maart;98.4;;;0.7;;
7449;47718 Textielsupermarkten;2009 1e kwartaal;92.2;;;-1.7;;
7450;47718 Textielsupermarkten;2009 april;102.9;;;-3.1;;
7451;47718 Textielsupermarkten;2009 mei;96.8;;;-16.3;;
7452;47718 Textielsupermarkten;2009 juni;100.6;;;0.4;;
7453;47718 Textielsupermarkten;2009 2e kwartaal;100.1;;;-6.7;;
7454;47718 Textielsupermarkten;2009 juli;97.7;;;-1.0;;
7455;47718 Textielsupermarkten;2009 augustus;87.3;;;-6.9;;
7456;47718 Textielsupermarkten;2009 september;105.1;;;-7.4;;
7457;47718 Textielsupermarkten;2009 3e kwartaal;96.7;;;-5.2;;
7458;47718 Textielsupermarkten;2009 oktober;124.1;;;1.2;;
7459;47718 Textielsupermarkten;2009 november;102.5;;;-2.9;;
7460;47718 Textielsupermarkten;2009 december;105.2;;;-2.9;;
7461;47718 Textielsupermarkten;2009 4e kwartaal;110.6;;;-1.4;;
7462;47718 Textielsupermarkten;2009;99.9;;;-3.8;;
7463;47718 Textielsupermarkten;2010 januari;89.1;;;0.2;;
7464;47718 Textielsupermarkten;2010 februari;88.8;;;-0.5;;
7465;47718 Textielsupermarkten;2010 maart;105.6;;;7.3;;
7466;47718 Textielsupermarkten;2010 1e kwartaal;94.5;;;2.5;;
7467;47718 Textielsupermarkten;2010 april;102.3;;;-0.6;;
7468;47718 Textielsupermarkten;2010 mei;96.1;;;-0.7;;
7469;47718 Textielsupermarkten;2010 juni;109.1;;;8.4;;
7470;47718 Textielsupermarkten;2010 2e kwartaal;102.5;;;2.4;;
7471;47718 Textielsupermarkten;2010 juli;94.6;;;-3.2;;
7472;47718 Textielsupermarkten;2010 augustus;91.5;;;4.8;;
7473;47718 Textielsupermarkten;2010 september;107.7;;;2.5;;
7474;47718 Textielsupermarkten;2010 3e kwartaal;97.9;;;1.3;;
7475;47718 Textielsupermarkten;2010 oktober;111.8;;;-9.9;;
7476;47718 Textielsupermarkten;2010 november;111.6;;;8.9;;
7477;47718 Textielsupermarkten;2010 december;100.1;;;-4.8;;
7478;47718 Textielsupermarkten;2010 4e kwartaal;107.8;;;-2.5;;
7479;47718 Textielsupermarkten;2010;100.7;;;0.8;;
7480;47718 Textielsupermarkten;2011 januari;84.0;;;-5.7;;
7481;47718 Textielsupermarkten;2011 februari;82.5;;;-7.1;;
7482;47718 Textielsupermarkten;2011 maart;102.8;;;-2.7;;
7483;47718 Textielsupermarkten;2011 1e kwartaal;89.8;;;-5.0;;
7484;47718 Textielsupermarkten;2011 april;97.5;;;-4.7;;
7485;47718 Textielsupermarkten;2011 mei;101.7;;;5.8;;
7486;47718 Textielsupermarkten;2011 juni;92.6;;;-15.1;;
7487;47718 Textielsupermarkten;2011 2e kwartaal;97.3;;;-5.1;;
7488;47718 Textielsupermarkten;2011 juli;93.5;;;-1.2;;
7489;47718 Textielsupermarkten;2011 augustus;95.8;;;4.7;;
7490;47718 Textielsupermarkten;2011 september;96.7;;;-10.2;;
7491;47718 Textielsupermarkten;2011 3e kwartaal;95.3;;;-2.7;;
7492;47718 Textielsupermarkten;2011 oktober;103.2;;;-7.7;;
7493;47718 Textielsupermarkten;2011 november;103.6;;;-7.2;;
7494;47718 Textielsupermarkten;2011 december;93.5;;;-6.6;;
7495;47718 Textielsupermarkten;2011 4e kwartaal;100.1;;;-7.2;;
7496;47718 Textielsupermarkten;2011;95.6;;;-5.0;;
7497;47718 Textielsupermarkten;2012 januari;81.8;;;-2.6;;
7498;47718 Textielsupermarkten;2012 februari;88.5;;;7.3;;
7499;47718 Textielsupermarkten;2012 maart;103.7;;;0.9;;
7500;47718 Textielsupermarkten;2012 1e kwartaal;91.3;;;1.7;;
7501;47718 Textielsupermarkten;2012 april;82.3;;;-15.6;;
7502;47718 Textielsupermarkten;2012 mei;98.8;;;-2.9;;
7503;47718 Textielsupermarkten;2012 juni;89.9;;;-2.9;;
7504;47718 Textielsupermarkten;2012 2e kwartaal;90.3;;;-7.1;;
7505;47718 Textielsupermarkten;2012 juli;87.5;;;-6.4;;
7506;47718 Textielsupermarkten;2012 augustus;85.4;;;-10.9;;
7507;47718 Textielsupermarkten;2012 september;102.7;;;6.2;;
7508;47718 Textielsupermarkten;2012 3e kwartaal;91.9;;;-3.6;;
7509;47718 Textielsupermarkten;2012 oktober;112.4;;;8.9;;
7510;47718 Textielsupermarkten;2012 november;102.2;;;-1.4;;
7511;47718 Textielsupermarkten;2012 december;84.6;;;-9.5;;
7512;47718 Textielsupermarkten;2012 4e kwartaal;99.7;;;-0.4;;
7513;47718 Textielsupermarkten;2012;93.3;;;-2.4;;
7514;4772 Winkels in schoenen en lederwaren;2000 januari;75.3;86.5;87.0;;;
7515;4772 Winkels in schoenen en lederwaren;2000 februari;62.4;89.5;69.7;;;
7516;4772 Winkels in schoenen en lederwaren;2000 maart;84.7;97.1;87.2;;;
7517;4772 Winkels in schoenen en lederwaren;2000 1e kwartaal;74.1;91.0;81.4;;;
7518;4772 Winkels in schoenen en lederwaren;2000 april;112.7;98.5;114.5;;;
7519;4772 Winkels in schoenen en lederwaren;2000 mei;128.8;98.5;130.7;;;
7520;4772 Winkels in schoenen en lederwaren;2000 juni;106.4;96.9;109.9;;;
7521;4772 Winkels in schoenen en lederwaren;2000 2e kwartaal;116.0;97.9;118.4;;;
7522;4772 Winkels in schoenen en lederwaren;2000 juli;103.9;87.9;118.2;;;
7523;4772 Winkels in schoenen en lederwaren;2000 augustus;96.4;89.6;107.6;;;
7524;4772 Winkels in schoenen en lederwaren;2000 september;120.4;97.9;123.0;;;
7525;4772 Winkels in schoenen en lederwaren;2000 3e kwartaal;106.9;91.8;116.4;;;
7526;4772 Winkels in schoenen en lederwaren;2000 oktober;119.5;99.4;120.2;;;
7527;4772 Winkels in schoenen en lederwaren;2000 november;96.9;99.6;97.4;;;
7528;4772 Winkels in schoenen en lederwaren;2000 december;111.7;94.1;118.7;;;
7529;4772 Winkels in schoenen en lederwaren;2000 4e kwartaal;109.4;97.7;112.0;;;
7530;4772 Winkels in schoenen en lederwaren;2000;101.6;94.6;107.4;;;
7531;4772 Winkels in schoenen en lederwaren;2001 januari;79.0;89.6;88.1;4.9;3.6;1.3
7532;4772 Winkels in schoenen en lederwaren;2001 februari;64.4;93.7;68.8;3.2;4.7;-1.4
7533;4772 Winkels in schoenen en lederwaren;2001 maart;90.7;100.6;90.2;7.2;3.6;3.4
7534;4772 Winkels in schoenen en lederwaren;2001 1e kwartaal;78.1;94.6;82.5;5.3;4.0;1.3
7535;4772 Winkels in schoenen en lederwaren;2001 april;111.6;102.5;108.9;-1.0;4.1;-4.9
7536;4772 Winkels in schoenen en lederwaren;2001 mei;139.8;103.7;134.8;8.6;5.3;3.1
7537;4772 Winkels in schoenen en lederwaren;2001 juni;120.2;102.1;117.7;12.9;5.4;7.1
7538;4772 Winkels in schoenen en lederwaren;2001 2e kwartaal;123.8;102.8;120.5;6.8;4.9;1.8
7539;4772 Winkels in schoenen en lederwaren;2001 juli;101.9;93.9;108.5;-2.0;6.8;-8.2
7540;4772 Winkels in schoenen en lederwaren;2001 augustus;98.2;97.1;101.1;1.8;8.3;-6.0
7541;4772 Winkels in schoenen en lederwaren;2001 september;137.8;107.8;127.8;14.4;10.1;3.9
7542;4772 Winkels in schoenen en lederwaren;2001 3e kwartaal;112.6;99.6;113.0;5.3;8.5;-2.9
7543;4772 Winkels in schoenen en lederwaren;2001 oktober;119.8;108.5;110.4;0.3;9.1;-8.1
7544;4772 Winkels in schoenen en lederwaren;2001 november;100.0;108.6;92.1;3.1;9.1;-5.4
7545;4772 Winkels in schoenen en lederwaren;2001 december;117.3;102.7;114.3;5.1;9.2;-3.8
7546;4772 Winkels in schoenen en lederwaren;2001 4e kwartaal;112.4;106.6;105.4;2.7;9.1;-5.8
7547;4772 Winkels in schoenen en lederwaren;2001;106.7;100.9;105.8;5.0;6.6;-1.5
7548;4772 Winkels in schoenen en lederwaren;2002 januari;80.6;98.1;82.2;2.0;9.4;-6.7
7549;4772 Winkels in schoenen en lederwaren;2002 februari;66.8;101.8;65.6;3.7;8.6;-4.5
7550;4772 Winkels in schoenen en lederwaren;2002 maart;98.2;108.7;90.3;8.2;8.1;0.1
7551;4772 Winkels in schoenen en lederwaren;2002 1e kwartaal;81.9;102.9;79.6;4.9;8.7;-3.5
7552;4772 Winkels in schoenen en lederwaren;2002 april;122.9;109.7;112.1;10.1;7.0;2.9
7553;4772 Winkels in schoenen en lederwaren;2002 mei;124.6;109.6;113.7;-10.9;5.6;-15.6
7554;4772 Winkels in schoenen en lederwaren;2002 juni;123.9;108.1;114.7;3.1;5.9;-2.6
7555;4772 Winkels in schoenen en lederwaren;2002 2e kwartaal;123.8;109.1;113.5;0.0;6.2;-5.9
7556;4772 Winkels in schoenen en lederwaren;2002 juli;105.1;98.4;106.9;3.2;4.7;-1.4
7557;4772 Winkels in schoenen en lederwaren;2002 augustus;99.4;100.9;98.4;1.2;4.0;-2.7
7558;4772 Winkels in schoenen en lederwaren;2002 september;129.1;110.4;116.9;-6.3;2.4;-8.5
7559;4772 Winkels in schoenen en lederwaren;2002 3e kwartaal;111.2;103.2;107.7;-1.3;3.6;-4.7
7560;4772 Winkels in schoenen en lederwaren;2002 oktober;128.6;112.0;114.8;7.4;3.3;4.0
7561;4772 Winkels in schoenen en lederwaren;2002 november;96.6;112.1;86.2;-3.4;3.2;-6.4
7562;4772 Winkels in schoenen en lederwaren;2002 december;116.7;104.7;111.5;-0.5;1.9;-2.4
7563;4772 Winkels in schoenen en lederwaren;2002 4e kwartaal;114.0;109.6;104.0;1.4;2.8;-1.3
7564;4772 Winkels in schoenen en lederwaren;2002;107.7;106.2;101.4;0.9;5.3;-4.1
7565;4772 Winkels in schoenen en lederwaren;2003 januari;83.8;97.5;86.0;4.0;-0.6;4.6
7566;4772 Winkels in schoenen en lederwaren;2003 februari;68.5;99.1;69.2;2.6;-2.7;5.4
7567;4772 Winkels in schoenen en lederwaren;2003 maart;100.7;108.0;93.2;2.5;-0.7;3.2
7568;4772 Winkels in schoenen en lederwaren;2003 1e kwartaal;84.3;101.5;83.1;3.0;-1.3;4.4
7569;4772 Winkels in schoenen en lederwaren;2003 april;126.8;107.7;117.8;3.2;-1.9;5.1
7570;4772 Winkels in schoenen en lederwaren;2003 mei;122.5;108.2;113.2;-1.7;-1.3;-0.4
7571;4772 Winkels in schoenen en lederwaren;2003 juni;114.0;102.6;111.2;-8.0;-5.1;-3.1
7572;4772 Winkels in schoenen en lederwaren;2003 2e kwartaal;121.1;106.1;114.1;-2.2;-2.7;0.6
7573;4772 Winkels in schoenen en lederwaren;2003 juli;100.2;96.8;103.5;-4.7;-1.5;-3.2
7574;4772 Winkels in schoenen en lederwaren;2003 augustus;99.6;100.7;99.0;0.3;-0.3;0.6
7575;4772 Winkels in schoenen en lederwaren;2003 september;118.2;110.5;106.9;-8.5;0.1;-8.6
7576;4772 Winkels in schoenen en lederwaren;2003 3e kwartaal;106.0;102.7;103.2;-4.7;-0.5;-4.1
7577;4772 Winkels in schoenen en lederwaren;2003 oktober;124.3;110.2;112.8;-3.4;-1.6;-1.8
7578;4772 Winkels in schoenen en lederwaren;2003 november;91.8;110.1;83.4;-5.0;-1.8;-3.3
7579;4772 Winkels in schoenen en lederwaren;2003 december;102.9;103.4;99.5;-11.8;-1.2;-10.8
7580;4772 Winkels in schoenen en lederwaren;2003 4e kwartaal;106.3;107.9;98.5;-6.7;-1.5;-5.3
7581;4772 Winkels in schoenen en lederwaren;2003;104.5;104.6;99.9;-3.0;-1.5;-1.5
7582;4772 Winkels in schoenen en lederwaren;2004 januari;82.4;96.1;85.8;-1.7;-1.4;-0.3
7583;4772 Winkels in schoenen en lederwaren;2004 februari;63.5;99.9;63.6;-7.3;0.8;-8.1
7584;4772 Winkels in schoenen en lederwaren;2004 maart;88.7;105.0;84.4;-11.9;-2.7;-9.5
7585;4772 Winkels in schoenen en lederwaren;2004 1e kwartaal;78.2;100.4;77.9;-7.3;-1.1;-6.2
7586;4772 Winkels in schoenen en lederwaren;2004 april;121.0;106.3;113.8;-4.6;-1.2;-3.4
7587;4772 Winkels in schoenen en lederwaren;2004 mei;117.4;106.3;110.4;-4.2;-1.7;-2.5
7588;4772 Winkels in schoenen en lederwaren;2004 juni;109.5;101.6;107.7;-4.0;-0.9;-3.1
7589;4772 Winkels in schoenen en lederwaren;2004 2e kwartaal;115.9;104.8;110.7;-4.3;-1.3;-3.0
7590;4772 Winkels in schoenen en lederwaren;2004 juli;97.6;94.1;103.7;-2.7;-2.9;0.2
7591;4772 Winkels in schoenen en lederwaren;2004 augustus;93.6;97.2;96.3;-6.0;-3.4;-2.7
7592;4772 Winkels in schoenen en lederwaren;2004 september;113.4;106.4;106.5;-4.0;-3.7;-0.3
7593;4772 Winkels in schoenen en lederwaren;2004 3e kwartaal;101.5;99.2;102.3;-4.2;-3.4;-0.9
7594;4772 Winkels in schoenen en lederwaren;2004 oktober;113.2;108.2;104.6;-8.9;-1.8;-7.3
7595;4772 Winkels in schoenen en lederwaren;2004 november;81.6;106.6;76.6;-11.1;-3.2;-8.2
7596;4772 Winkels in schoenen en lederwaren;2004 december;103.2;97.3;106.1;0.3;-5.9;6.6
7597;4772 Winkels in schoenen en lederwaren;2004 4e kwartaal;99.3;104.0;95.5;-6.6;-3.6;-3.1
7598;4772 Winkels in schoenen en lederwaren;2004;98.8;102.1;96.7;-5.5;-2.4;-3.2
7599;4772 Winkels in schoenen en lederwaren;2005 januari;70.5;92.9;76.0;-14.4;-3.4;-11.4
7600;4772 Winkels in schoenen en lederwaren;2005 februari;57.7;95.9;60.2;-9.2;-4.0;-5.4
7601;4772 Winkels in schoenen en lederwaren;2005 maart;91.3;100.7;90.6;2.9;-4.1;7.4
7602;4772 Winkels in schoenen en lederwaren;2005 1e kwartaal;73.2;96.5;75.8;-6.4;-3.9;-2.7
7603;4772 Winkels in schoenen en lederwaren;2005 april;110.6;103.0;107.4;-8.6;-3.1;-5.6
7604;4772 Winkels in schoenen en lederwaren;2005 mei;105.7;103.6;102.0;-10.0;-2.5;-7.7
7605;4772 Winkels in schoenen en lederwaren;2005 juni;113.0;99.1;114.0;3.2;-2.5;5.8
7606;4772 Winkels in schoenen en lederwaren;2005 2e kwartaal;109.8;101.9;107.7;-5.3;-2.7;-2.7
7607;4772 Winkels in schoenen en lederwaren;2005 juli;96.6;93.1;103.7;-1.0;-1.0;0.0
7608;4772 Winkels in schoenen en lederwaren;2005 augustus;98.1;94.7;103.6;4.8;-2.6;7.5
7609;4772 Winkels in schoenen en lederwaren;2005 september;124.3;105.6;117.8;9.7;-0.8;10.5
7610;4772 Winkels in schoenen en lederwaren;2005 3e kwartaal;106.3;97.8;108.7;4.7;-1.4;6.3
7611;4772 Winkels in schoenen en lederwaren;2005 oktober;122.8;107.2;114.6;8.6;-1.0;9.6
7612;4772 Winkels in schoenen en lederwaren;2005 november;96.0;105.9;90.6;17.6;-0.7;18.4
7613;4772 Winkels in schoenen en lederwaren;2005 december;113.3;98.3;115.3;9.8;1.1;8.6
7614;4772 Winkels in schoenen en lederwaren;2005 4e kwartaal;110.7;103.8;106.7;11.5;-0.2;11.7
7615;4772 Winkels in schoenen en lederwaren;2005;100.0;100.0;100.0;1.3;-2.1;3.4
7616;4772 Winkels in schoenen en lederwaren;2006 januari;75.6;92.9;81.4;7.1;0.0;7.1
7617;4772 Winkels in schoenen en lederwaren;2006 februari;60.7;96.9;62.7;5.3;1.1;4.1
7618;4772 Winkels in schoenen en lederwaren;2006 maart;90.0;102.9;87.4;-1.4;2.2;-3.5
7619;4772 Winkels in schoenen en lederwaren;2006 1e kwartaal;75.4;97.6;77.3;3.1;1.1;1.9
7620;4772 Winkels in schoenen en lederwaren;2006 april;118.9;105.7;112.5;7.5;2.6;4.7
7621;4772 Winkels in schoenen en lederwaren;2006 mei;132.3;105.0;125.9;25.2;1.4;23.5
7622;4772 Winkels in schoenen en lederwaren;2006 juni;116.6;99.8;116.8;3.2;0.7;2.5
7623;4772 Winkels in schoenen en lederwaren;2006 2e kwartaal;122.6;103.5;118.4;11.7;1.6;10.0
7624;4772 Winkels in schoenen en lederwaren;2006 juli;91.6;90.8;100.9;-5.1;-2.4;-2.7
7625;4772 Winkels in schoenen en lederwaren;2006 augustus;118.4;95.3;124.3;20.7;0.6;20.0
7626;4772 Winkels in schoenen en lederwaren;2006 september;125.0;105.9;118.0;0.5;0.3;0.2
7627;4772 Winkels in schoenen en lederwaren;2006 3e kwartaal;111.7;97.3;114.7;5.0;-0.5;5.5
7628;4772 Winkels in schoenen en lederwaren;2006 oktober;128.5;107.9;119.1;4.6;0.7;3.9
7629;4772 Winkels in schoenen en lederwaren;2006 november;102.8;107.0;96.1;7.1;1.0;6.0
7630;4772 Winkels in schoenen en lederwaren;2006 december;117.0;98.9;118.3;3.2;0.6;2.7
7631;4772 Winkels in schoenen en lederwaren;2006 4e kwartaal;116.1;104.6;111.0;4.9;0.8;4.1
7632;4772 Winkels in schoenen en lederwaren;2006;106.5;100.8;105.7;6.5;0.8;5.7
7633;4772 Winkels in schoenen en lederwaren;2007 januari;74.7;92.7;80.6;-1.1;-0.2;-0.9
7634;4772 Winkels in schoenen en lederwaren;2007 februari;65.5;94.8;69.1;7.9;-2.2;10.3
7635;4772 Winkels in schoenen en lederwaren;2007 maart;104.5;104.2;100.4;16.2;1.2;14.8
7636;4772 Winkels in schoenen en lederwaren;2007 1e kwartaal;81.6;97.2;83.9;8.2;-0.4;8.6
7637;4772 Winkels in schoenen en lederwaren;2007 april;137.4;106.9;128.5;15.5;1.1;14.3
7638;4772 Winkels in schoenen en lederwaren;2007 mei;108.2;107.0;101.2;-18.2;1.8;-19.6
7639;4772 Winkels in schoenen en lederwaren;2007 juni;116.5;102.2;114.0;-0.1;2.3;-2.4
7640;4772 Winkels in schoenen en lederwaren;2007 2e kwartaal;120.7;105.3;114.6;-1.5;1.8;-3.2
7641;4772 Winkels in schoenen en lederwaren;2007 juli;95.0;94.8;100.2;3.7;4.4;-0.7
7642;4772 Winkels in schoenen en lederwaren;2007 augustus;104.3;97.3;107.2;-11.9;2.1;-13.8
7643;4772 Winkels in schoenen en lederwaren;2007 september;139.9;106.3;131.5;11.9;0.4;11.4
7644;4772 Winkels in schoenen en lederwaren;2007 3e kwartaal;113.0;99.5;113.6;1.2;2.2;-1.0
7645;4772 Winkels in schoenen en lederwaren;2007 oktober;121.2;107.2;113.1;-5.7;-0.7;-5.1
7646;4772 Winkels in schoenen en lederwaren;2007 november;94.7;105.9;89.4;-7.9;-1.0;-6.9
7647;4772 Winkels in schoenen en lederwaren;2007 december;113.9;98.2;116.0;-2.6;-0.6;-2.0
7648;4772 Winkels in schoenen en lederwaren;2007 4e kwartaal;109.9;103.8;105.9;-5.3;-0.8;-4.6
7649;4772 Winkels in schoenen en lederwaren;2007;106.3;101.5;104.8;-0.1;0.7;-0.8
7650;4772 Winkels in schoenen en lederwaren;2008 januari;75.7;91.8;82.5;1.3;-1.0;2.4
7651;4772 Winkels in schoenen en lederwaren;2008 februari;70.3;94.5;74.4;7.3;-0.3;7.6
7652;4772 Winkels in schoenen en lederwaren;2008 maart;87.6;111.0;78.9;-16.2;6.5;-21.4
7653;4772 Winkels in schoenen en lederwaren;2008 1e kwartaal;77.9;99.1;78.6;-4.6;1.9;-6.4
7654;4772 Winkels in schoenen en lederwaren;2008 april;115.0;113.1;101.7;-16.3;5.8;-20.9
7655;4772 Winkels in schoenen en lederwaren;2008 mei;129.8;112.2;115.7;19.9;4.9;14.3
7656;4772 Winkels in schoenen en lederwaren;2008 juni;111.8;105.6;105.8;-4.0;3.4;-7.2
7657;4772 Winkels in schoenen en lederwaren;2008 2e kwartaal;118.9;110.3;107.7;-1.5;4.7;-6.0
7658;4772 Winkels in schoenen en lederwaren;2008 juli;95.7;94.2;101.6;0.8;-0.6;1.4
7659;4772 Winkels in schoenen en lederwaren;2008 augustus;106.7;96.6;110.5;2.4;-0.7;3.1
7660;4772 Winkels in schoenen en lederwaren;2008 september;138.7;108.3;128.1;-0.8;1.8;-2.6
7661;4772 Winkels in schoenen en lederwaren;2008 3e kwartaal;113.7;99.7;114.1;0.6;0.2;0.4
7662;4772 Winkels in schoenen en lederwaren;2008 oktober;123.9;108.9;113.7;2.2;1.7;0.6
7663;4772 Winkels in schoenen en lederwaren;2008 november;93.0;107.1;86.8;-1.8;1.1;-2.9
7664;4772 Winkels in schoenen en lederwaren;2008 december;111.5;98.4;113.3;-2.2;0.1;-2.3
7665;4772 Winkels in schoenen en lederwaren;2008 4e kwartaal;109.4;104.8;104.4;-0.4;1.0;-1.4
7666;4772 Winkels in schoenen en lederwaren;2008;105.0;103.5;101.5;-1.3;2.0;-3.2
7667;4772 Winkels in schoenen en lederwaren;2009 januari;77.7;91.3;85.1;2.7;-0.5;3.2
7668;4772 Winkels in schoenen en lederwaren;2009 februari;66.7;95.3;69.9;-5.2;0.9;-6.0
7669;4772 Winkels in schoenen en lederwaren;2009 maart;88.5;111.2;79.5;1.0;0.2;0.8
7670;4772 Winkels in schoenen en lederwaren;2009 1e kwartaal;77.6;99.3;78.2;-0.3;0.2;-0.5
7671;4772 Winkels in schoenen en lederwaren;2009 april;126.6;113.2;111.8;10.0;0.1;9.9
7672;4772 Winkels in schoenen en lederwaren;2009 mei;109.4;112.1;97.6;-15.7;-0.1;-15.6
7673;4772 Winkels in schoenen en lederwaren;2009 juni;109.4;105.4;103.8;-2.1;-0.2;-1.9
7674;4772 Winkels in schoenen en lederwaren;2009 2e kwartaal;115.1;110.2;104.4;-3.1;-0.1;-3.1
7675;4772 Winkels in schoenen en lederwaren;2009 juli;98.4;95.8;102.7;2.8;1.7;1.1
7676;4772 Winkels in schoenen en lederwaren;2009 augustus;91.4;96.2;95.0;-14.4;-0.4;-14.0
7677;4772 Winkels in schoenen en lederwaren;2009 september;132.2;111.1;119.0;-4.7;2.5;-7.1
7678;4772 Winkels in schoenen en lederwaren;2009 3e kwartaal;107.3;101.0;106.2;-5.7;1.3;-6.9
7679;4772 Winkels in schoenen en lederwaren;2009 oktober;129.1;111.3;116.0;4.2;2.1;2.0
7680;4772 Winkels in schoenen en lederwaren;2009 november;82.6;108.5;76.1;-11.2;1.3;-12.3
7681;4772 Winkels in schoenen en lederwaren;2009 december;114.3;98.1;116.5;2.6;-0.2;2.8
7682;4772 Winkels in schoenen en lederwaren;2009 4e kwartaal;108.7;106.0;102.6;-0.7;1.1;-1.8
7683;4772 Winkels in schoenen en lederwaren;2009;102.2;104.1;98.1;-2.7;0.6;-3.3
7684;4772 Winkels in schoenen en lederwaren;2010 januari;76.0;93.5;81.3;-2.2;2.4;-4.5
7685;4772 Winkels in schoenen en lederwaren;2010 februari;59.4;94.4;62.9;-11.0;-1.0;-10.1
7686;4772 Winkels in schoenen en lederwaren;2010 maart;89.6;109.3;82.0;1.2;-1.7;3.0
7687;4772 Winkels in schoenen en lederwaren;2010 1e kwartaal;75.0;99.1;75.7;-3.4;-0.2;-3.2
7688;4772 Winkels in schoenen en lederwaren;2010 april;107.1;112.2;95.5;-15.4;-0.9;-14.6
7689;4772 Winkels in schoenen en lederwaren;2010 mei;98.5;112.1;87.8;-10.0;0.0;-10.0
7690;4772 Winkels in schoenen en lederwaren;2010 juni;108.4;106.3;102.0;-0.9;0.9;-1.7
7691;4772 Winkels in schoenen en lederwaren;2010 2e kwartaal;104.7;110.2;95.0;-9.1;0.0;-9.1
7692;4772 Winkels in schoenen en lederwaren;2010 juli;95.3;98.7;96.6;-3.1;3.1;-6.0
7693;4772 Winkels in schoenen en lederwaren;2010 augustus;98.5;98.9;99.7;7.9;2.8;5.0
7694;4772 Winkels in schoenen en lederwaren;2010 september;135.9;110.0;123.6;2.9;-0.9;3.8
7695;4772 Winkels in schoenen en lederwaren;2010 3e kwartaal;109.9;102.5;107.2;2.5;1.5;0.9
7696;4772 Winkels in schoenen en lederwaren;2010 oktober;120.0;110.3;108.8;-7.0;-0.8;-6.2
7697;4772 Winkels in schoenen en lederwaren;2010 november;98.4;109.5;89.9;19.2;0.9;18.1
7698;4772 Winkels in schoenen en lederwaren;2010 december;114.2;100.1;114.0;-0.2;2.0;-2.1
7699;4772 Winkels in schoenen en lederwaren;2010 4e kwartaal;110.9;106.6;104.0;2.0;0.6;1.4
7700;4772 Winkels in schoenen en lederwaren;2010;100.1;104.6;95.7;-2.0;0.5;-2.5
7701;4772 Winkels in schoenen en lederwaren;2011 januari;78.3;96.2;81.4;3.0;2.9;0.1
7702;4772 Winkels in schoenen en lederwaren;2011 februari;69.0;96.6;71.5;16.3;2.3;13.7
7703;4772 Winkels in schoenen en lederwaren;2011 maart;95.2;109.4;87.1;6.3;0.1;6.2
7704;4772 Winkels in schoenen en lederwaren;2011 1e kwartaal;80.8;100.7;80.3;7.8;1.7;6.1
7705;4772 Winkels in schoenen en lederwaren;2011 april;125.5;114.3;109.8;17.2;1.9;15.0
7706;4772 Winkels in schoenen en lederwaren;2011 mei;102.4;114.1;89.8;4.0;1.8;2.2
7707;4772 Winkels in schoenen en lederwaren;2011 juni;106.3;106.4;99.9;-2.0;0.1;-2.0
7708;4772 Winkels in schoenen en lederwaren;2011 2e kwartaal;111.4;111.6;99.8;6.4;1.3;5.1
7709;4772 Winkels in schoenen en lederwaren;2011 juli;99.8;99.6;100.2;4.6;0.8;3.8
7710;4772 Winkels in schoenen en lederwaren;2011 augustus;103.3;99.4;103.9;4.9;0.6;4.3
7711;4772 Winkels in schoenen en lederwaren;2011 september;119.8;111.1;107.8;-11.9;1.0;-12.8
7712;4772 Winkels in schoenen en lederwaren;2011 3e kwartaal;107.6;103.4;104.1;-2.1;0.8;-2.9
7713;4772 Winkels in schoenen en lederwaren;2011 oktober;122.8;112.6;109.1;2.3;2.0;0.3
7714;4772 Winkels in schoenen en lederwaren;2011 november;98.2;109.4;89.8;-0.2;-0.1;-0.1
7715;4772 Winkels in schoenen en lederwaren;2011 december;111.9;101.6;110.2;-2.0;1.5;-3.4
7716;4772 Winkels in schoenen en lederwaren;2011 4e kwartaal;111.0;107.8;102.9;0.1;1.1;-1.0
7717;4772 Winkels in schoenen en lederwaren;2011;102.7;105.9;97.0;2.6;1.2;1.4
7718;4772 Winkels in schoenen en lederwaren;2012 januari;77.3;96.5;80.1;-1.3;0.3;-1.5
7719;4772 Winkels in schoenen en lederwaren;2012 februari;71.1;97.5;72.9;3.0;0.9;2.1
7720;4772 Winkels in schoenen en lederwaren;2012 maart;113.4;111.0;102.2;19.1;1.4;17.4
7721;4772 Winkels in schoenen en lederwaren;2012 1e kwartaal;87.3;101.6;85.8;7.9;0.9;7.0
7722;4772 Winkels in schoenen en lederwaren;2012 april;87.0;113.2;76.9;-30.7;-1.0;-30.0
7723;4772 Winkels in schoenen en lederwaren;2012 mei;104.8;112.5;93.2;2.3;-1.4;3.8
7724;4772 Winkels in schoenen en lederwaren;2012 juni;110.6;106.0;104.4;4.1;-0.4;4.5
7725;4772 Winkels in schoenen en lederwaren;2012 2e kwartaal;100.8;110.5;91.2;-9.5;-0.9;-8.6
7726;4772 Winkels in schoenen en lederwaren;2012 juli;92.5;99.8;92.8;-7.2;0.2;-7.4
7727;4772 Winkels in schoenen en lederwaren;2012 augustus;94.1;99.0;95.1;-8.9;-0.4;-8.5
7728;4772 Winkels in schoenen en lederwaren;2012 september;128.7;110.1;116.9;7.4;-0.9;8.4
