ID;Geslacht;Leeftijd;Nationaliteit;AfgeleidMigratiedoel;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;ImmigrantenUitEUEFTALanden_1
8963;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2010 ;
8964;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2011;
8965;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2012 ;
8966;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2013 ;
8967;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2014 ;
8968;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2015 ;
8969;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2016;
8970;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2017;
8971;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2018;
8972;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2019;
8973;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2020;
8974;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2021;
8975;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;14 jaar;2022;
8976;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;1999 ;1595.0
8977;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2000 ;1625.0
8978;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2001;1835.0
8979;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2002 ;1755.0
8980;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2003;1645.0
8981;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2004 ;2710.0
8982;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2005 ;2410.0
8983;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2006;2840.0
8984;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2007 ;4330.0
8985;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2008;
8986;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2009;
8987;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2010 ;
8988;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2011;
8989;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2012 ;
8990;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2013 ;
8991;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2014 ;
8992;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2015 ;
8993;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2016;
8994;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2017;
8995;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2018;
8996;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2019;
8997;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2020;
8998;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2021;
8999;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;15 jaar;2022;
9000;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;1999 ;1610.0
9001;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2000 ;1620.0
9002;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2001;1820.0
9003;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2002 ;1775.0
9004;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2003;1615.0
9005;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2004 ;2640.0
9006;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2005 ;2430.0
9007;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2006;2880.0
9008;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2007 ;
9009;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2008;
9010;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2009;
9011;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2010 ;
9012;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2011;
9013;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2012 ;
9014;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2013 ;
9015;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2014 ;
9016;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2015 ;
9017;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2016;
9018;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2017;
9019;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2018;
9020;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2019;
9021;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2020;
9022;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2021;
9023;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;16 jaar;2022;
9024;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;1999 ;1580.0
9025;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2000 ;1625.0
9026;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2001;1860.0
9027;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2002 ;1780.0
9028;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2003;1600.0
9029;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2004 ;2655.0
9030;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2005 ;2505.0
9031;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2006;
9032;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2007 ;
9033;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2008;
9034;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2009;
9035;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2010 ;
9036;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2011;
9037;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2012 ;
9038;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2013 ;
9039;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2014 ;
9040;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2015 ;
9041;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2016;
9042;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2017;
9043;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2018;
9044;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2019;
9045;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2020;
9046;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2021;
9047;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;17 jaar;2022;
9048;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;1999 ;1565.0
9049;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2000 ;1640.0
9050;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2001;1855.0
9051;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2002 ;1735.0
9052;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2003;1590.0
9053;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2004 ;2685.0
9054;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2005 ;
9055;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2006;
9056;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2007 ;
9057;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2008;
9058;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2009;
9059;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2010 ;
9060;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2011;
9061;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2012 ;
9062;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2013 ;
9063;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2014 ;
9064;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2015 ;
9065;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2016;
9066;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2017;
9067;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2018;
9068;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2019;
9069;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2020;
9070;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2021;
9071;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;18 jaar;2022;
9072;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;1999 ;1585.0
9073;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2000 ;1635.0
9074;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2001;1820.0
9075;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2002 ;1740.0
9076;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2003;1580.0
9077;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2004 ;
9078;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2005 ;
9079;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2006;
9080;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2007 ;
9081;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2008;
9082;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2009;
9083;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2010 ;
9084;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2011;
9085;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2012 ;
9086;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2013 ;
9087;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2014 ;
9088;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2015 ;
9089;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2016;
9090;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2017;
9091;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2018;
9092;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2019;
9093;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2020;
9094;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2021;
9095;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;19 jaar;2022;
9096;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;1999 ;1570.0
9097;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2000 ;1580.0
9098;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2001;1820.0
9099;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2002 ;1730.0
9100;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2003;
9101;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2004 ;
9102;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2005 ;
9103;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2006;
9104;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2007 ;
9105;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2008;
9106;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2009;
9107;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2010 ;
9108;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2011;
9109;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2012 ;
9110;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2013 ;
9111;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2014 ;
9112;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2015 ;
9113;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2016;
9114;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2017;
9115;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2018;
9116;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2019;
9117;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2020;
9118;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2021;
9119;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;20 jaar;2022;
9120;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;1999 ;1535.0
9121;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2000 ;1585.0
9122;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2001;1825.0
9123;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2002 ;
9124;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2003;
9125;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2004 ;
9126;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2005 ;
9127;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2006;
9128;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2007 ;
9129;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2008;
9130;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2009;
9131;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2010 ;
9132;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2011;
9133;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2012 ;
9134;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2013 ;
9135;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2014 ;
9136;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2015 ;
9137;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2016;
9138;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2017;
9139;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2018;
9140;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2019;
9141;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2020;
9142;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2021;
9143;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;21 jaar;2022;
9144;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;1999 ;1525.0
9145;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2000 ;1575.0
9146;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2001;
9147;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2002 ;
9148;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2003;
9149;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2004 ;
9150;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2005 ;
9151;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2006;
9152;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2007 ;
9153;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2008;
9154;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2009;
9155;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2010 ;
9156;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2011;
9157;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2012 ;
9158;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2013 ;
9159;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2014 ;
9160;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2015 ;
9161;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2016;
9162;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2017;
9163;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2018;
9164;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2019;
9165;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2020;
9166;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2021;
9167;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;22 jaar;2022;
9168;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;1999 ;1530.0
9169;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2000 ;
9170;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2001;
9171;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2002 ;
9172;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2003;
9173;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2004 ;
9174;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2005 ;
9175;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2006;
9176;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2007 ;
9177;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2008;
9178;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2009;
9179;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2010 ;
9180;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2011;
9181;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2012 ;
9182;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2013 ;
9183;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2014 ;
9184;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2015 ;
9185;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2016;
9186;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2017;
9187;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2018;
9188;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2019;
9189;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2020;
9190;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2021;
9191;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;23 jaar;2022;
9192;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;1999 ;
9193;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2000 ;
9194;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2001;
9195;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2002 ;
9196;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2003;
9197;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2004 ;
9198;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2005 ;
9199;Totaal mannen en vrouwen;10000;Totaal;Gezin: totaal;Werknemer en zelfstandige;24 jaar;2006;
