ID;Persoonskenmerken;Geslacht;Perioden;TotaalTijdsbestedingInUrenMinuten_1;PersoonlijkeVerzorging_2;VerzorgingVanAnderen_3;Onderweg_4;BetaaldWerk_5;Onderwijs_6;HuishoudelijkeVerplichtingen_7;Vrijwilligerswerk_8;VrijeTijd_9;OverigeEnOnbekendeTijdsbesteding_10;PersoonlijkeVerzorging_11;VerzorgingVanAnderen_12;Onderweg_13;BetaaldWerk_14;Onderwijs_15;HuishoudelijkeVerplichtingen_16;Vrijwilligerswerk_17;VrijeTijd_18;OverigeEnOnbekendeTijdsbesteding_19
337;Geen taakcombineerders;Mannen en vrouwen;1999; 24:00;10:25;0:27 ; 0:51 ; 2:04 ; 0:40 ; 2:33 ; 0:12 ; 6:14 ; 0:35 ;100.0;22.0;53.0;26.0;15.0;74.0;7.0;98.0;31.0
338;Geen taakcombineerders;Mannen en vrouwen;2001; 24:00;10:27;0:22 ; 0:51 ; 2:13 ; 0:43 ; 2:22 ; 0:12 ; 6:21 ; 0:30 ;100.0;18.0;56.0;28.0;14.0;73.0;7.0;98.0;28.0
339;Geen taakcombineerders;Mannen en vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
340;Geen taakcombineerders;Mannen;1997; 24:00;10:32;0:20 ; 0:49 ; 2:55 ; 0:45 ; 1:24 ; 0:14 ; 6:25 ; 0:36 ;100.0;19.0;58.0;37.0;16.0;54.0;8.0;97.0;28.0
341;Geen taakcombineerders;Mannen;1999; 24:00;10:07;0:17 ; 0:59 ; 3:05 ; 0:41 ; 1:48 ; 0:13 ; 6:14 ; 0:34 ;100.0;17.0;59.0;36.0;15.0;63.0;7.0;98.0;29.0
342;Geen taakcombineerders;Mannen;2001; 24:00;10:08;0:15 ; 0:58 ; 3:20 ; 0:41 ; 1:39 ; 0:14 ; 6:17 ; 0:27 ;100.0;14.0;61.0;40.0;14.0;64.0;8.0;98.0;26.0
343;Geen taakcombineerders;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
344;Geen taakcombineerders;Vrouwen;1997; 24:00;11:31;0:46 ; 0:43 ; 0:52 ; 0:44 ; 2:19 ; 0:09 ; 6:21 ; 0:35 ;100.0;29.0;53.0;14.0;15.0;78.0;6.0;99.0;33.0
345;Geen taakcombineerders;Vrouwen;1999; 24:00;10:45;0:38 ; 0:41 ; 0:55 ; 0:38 ; 3:22 ; 0:11 ; 6:14 ; 0:35 ;100.0;27.0;47.0;15.0;14.0;86.0;7.0;98.0;32.0
346;Geen taakcombineerders;Vrouwen;2001; 24:00;10:48;0:31 ; 0:42 ; 0:56 ; 0:45 ; 3:10 ; 0:10 ; 6:25 ; 0:32 ;100.0;22.0;50.0;15.0;15.0;83.0;7.0;99.0;30.0
347;Geen taakcombineerders;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
