ID;Geslacht;Leeftijd;Migratieachtergrond;SamenstellingHuishouden;Perioden;PersonenMetUitgesprokenSchuldsanering_1
6958;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Eenouderhuishouden;2021;
6959;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Eenouderhuishouden;2022;
6960;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;1999;
6961;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2000;
6962;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2001;
6963;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2002;
6964;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2003;
6965;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2004;
6966;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2005;
6967;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2006;
6968;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2007;
6969;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2008;
6970;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2009;
6971;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2010;
6972;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2011;
6973;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2012;
6974;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2013;
6975;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2014;
6976;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2015;
6977;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2016;
6978;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2017;
6979;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2018;
6980;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2019;
6981;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2020;
6982;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2021;
6983;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2022;
6984;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);1999;
6985;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2000;
6986;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2001;
6987;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2002;
6988;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2003;
6989;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2004;
6990;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2005;
6991;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2006;
6992;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2007;
6993;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2008;
6994;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2009;
6995;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2010;
6996;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2011;
6997;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2012;
6998;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2013;
6999;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2014;
7000;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2015;
7001;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2016;
7002;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2017;
7003;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2018;
7004;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2019;
7005;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2020;
7006;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2021;
7007;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Paar met kind(eren);2022;
7008;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;1999;
7009;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2000;
7010;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2001;
7011;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2002;
7012;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2003;
7013;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2004;
7014;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2005;
7015;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2006;
7016;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2007;
7017;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2008;
7018;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2009;
7019;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2010;
7020;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2011;
7021;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2012;
7022;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2013;
7023;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2014;
7024;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2015;
7025;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2016;
7026;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2017;
7027;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2018;
7028;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2019;
7029;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2020;
7030;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2021;
7031;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Overig huishouden;2022;
7032;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;1999;10.0
7033;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2000;25.0
7034;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2001;30.0
7035;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2002;40.0
7036;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2003;45.0
7037;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2004;65.0
7038;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2005;65.0
7039;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2006;75.0
7040;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2007;80.0
7041;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2008;80.0
7042;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2009;65.0
7043;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2010;55.0
7044;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2011;55.0
7045;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2012;60.0
7046;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2013;50.0
7047;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2014;35.0
7048;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2015;40.0
7049;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2016;30.0
7050;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2017;25.0
7051;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2018;15.0
7052;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2019;15.0
7053;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2020;10.0
7054;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2021;10.0
7055;Totaal mannen en vrouwen;65 jaar of ouder;Onbekende migratieachtergrond;Huishouden onbekend;2022;10.0
7056;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;1999;
7057;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2000;10.0
7058;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2001;
7059;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2002;
7060;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2003;
7061;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2004;
7062;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2005;
7063;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2006;
7064;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2007;
7065;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2008;
7066;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2009;
7067;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2010;
7068;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2011;
7069;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2012;
7070;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2013;
7071;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2014;
7072;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2015;
7073;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2016;
7074;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2017;
7075;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2018;
7076;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2019;
7077;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2020;
7078;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2021;
7079;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Totaal;2022;
7080;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;1999;
7081;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2000;
7082;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2001;
7083;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2002;
7084;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2003;
7085;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2004;
7086;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2005;
7087;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2006;
7088;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2007;
7089;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2008;
7090;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2009;
7091;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2010;
7092;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2011;
7093;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2012;
7094;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2013;
7095;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2014;
7096;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2015;
7097;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2016;
7098;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2017;
7099;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2018;
7100;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2019;
7101;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2020;
7102;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2021;
7103;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenpersoonshuishouden;2022;
7104;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;1999;
7105;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2000;
7106;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2001;
7107;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2002;
7108;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2003;
7109;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2004;
7110;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2005;
7111;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2006;
7112;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2007;
7113;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2008;
7114;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2009;
7115;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2010;
7116;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2011;
7117;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2012;
7118;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2013;
7119;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2014;
7120;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2015;
7121;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2016;
7122;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2017;
7123;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2018;
7124;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2019;
7125;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2020;
7126;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2021;
7127;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Eenouderhuishouden;2022;
7128;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;1999;
7129;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2000;
7130;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2001;
7131;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2002;
7132;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2003;
7133;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2004;
7134;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2005;
7135;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2006;
7136;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2007;
7137;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2008;
7138;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2009;
7139;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2010;
7140;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2011;
7141;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2012;
7142;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2013;
7143;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2014;
7144;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2015;
7145;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2016;
7146;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2017;
7147;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2018;
7148;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2019;
7149;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2020;
7150;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2021;
7151;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar zonder thuiswonende kinderen;2022;
7152;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);1999;
7153;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2000;
7154;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2001;
7155;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2002;
7156;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2003;
7157;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2004;
7158;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2005;
7159;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2006;
7160;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2007;
7161;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2008;
7162;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2009;
7163;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2010;
7164;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2011;
7165;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2012;
7166;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2013;
7167;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2014;
7168;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2015;
7169;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2016;
7170;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2017;
7171;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2018;
7172;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2019;
7173;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2020;
7174;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2021;
7175;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Paar met kind(eren);2022;
7176;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;1999;
7177;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2000;
7178;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2001;
7179;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2002;
7180;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2003;
7181;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2004;
7182;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2005;
7183;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2006;
7184;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2007;
7185;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2008;
7186;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2009;
7187;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2010;
7188;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2011;
7189;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2012;
7190;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2013;
7191;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2014;
7192;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2015;
7193;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2016;
7194;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2017;
7195;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2018;
7196;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2019;
7197;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2020;
7198;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2021;
7199;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Overig huishouden;2022;
7200;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;1999;
7201;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2000;10.0
7202;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2001;
7203;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2002;
7204;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2003;
7205;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2004;
7206;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2005;
7207;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2006;
7208;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2007;
7209;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2008;
7210;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2009;
7211;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2010;
7212;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2011;
7213;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2012;
7214;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2013;
7215;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2014;
7216;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2015;
7217;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2016;
7218;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2017;
7219;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2018;
7220;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2019;
7221;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2020;
7222;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2021;
7223;Totaal mannen en vrouwen;Leeftijd onbekend;Totaal;Huishouden onbekend;2022;
7224;Totaal mannen en vrouwen;Leeftijd onbekend;Nederlandse achtergrond;Totaal;1999;
7225;Totaal mannen en vrouwen;Leeftijd onbekend;Nederlandse achtergrond;Totaal;2000;
7226;Totaal mannen en vrouwen;Leeftijd onbekend;Nederlandse achtergrond;Totaal;2001;
7227;Totaal mannen en vrouwen;Leeftijd onbekend;Nederlandse achtergrond;Totaal;2002;
7228;Totaal mannen en vrouwen;Leeftijd onbekend;Nederlandse achtergrond;Totaal;2003;
7229;Totaal mannen en vrouwen;Leeftijd onbekend;Nederlandse achtergrond;Totaal;2004;
7230;Totaal mannen en vrouwen;Leeftijd onbekend;Nederlandse achtergrond;Totaal;2005;
