ID;Geslacht;Leeftijd;LevenLangOntwikkelen;Bedrijfskenmerken;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
7582;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Q Gezondheids- en welzijnszorg;2016;181.0
7583;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Q Gezondheids- en welzijnszorg;2017;185.0
7584;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Q Gezondheids- en welzijnszorg;2018;191.0
7585;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Q Gezondheids- en welzijnszorg;2019;203.0
7586;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Q Gezondheids- en welzijnszorg;2020;205.0
7587;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Q Gezondheids- en welzijnszorg;2021;258.0
7588;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Q Gezondheids- en welzijnszorg;2022;272.0
7589;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Q Gezondheids- en welzijnszorg;2023;282.0
7590;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2013;16.0
7591;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2014;14.0
7592;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2015;15.0
7593;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2016;13.0
7594;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2017;17.0
7595;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2018;15.0
7596;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2019;20.0
7597;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2020;19.0
7598;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2021;27.0
7599;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2022;25.0
7600;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;R Cultuur, sport en recreatie;2023;26.0
7601;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2013;18.0
7602;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2014;17.0
7603;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2015;16.0
7604;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2016;15.0
7605;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2017;15.0
7606;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2018;14.0
7607;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2019;14.0
7608;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2020;17.0
7609;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2021;23.0
7610;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2022;19.0
7611;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;S Overige dienstverlening;2023;22.0
7612;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2013;1.0
7613;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2014;1.0
7614;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2015;1.0
7615;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2016;1.0
7616;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2017;1.0
7617;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2018;1.0
7618;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2019;1.0
7619;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2020;2.0
7620;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2021;1.0
7621;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2022;0.0
7622;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;T Huishoudens;2023;1.0
7623;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2013;0.0
7624;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2014;0.0
7625;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2015;0.0
7626;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2016;0.0
7627;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2017;0.0
7628;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2018;0.0
7629;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2019;0.0
7630;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2020;0.0
7631;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2021;0.0
7632;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2022;0.0
7633;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;U Extraterritoriale organisaties;2023;0.0
7634;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2013;36.0
7635;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2014;38.0
7636;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2015;38.0
7637;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2016;39.0
7638;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2017;57.0
7639;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2018;50.0
7640;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2019;56.0
7641;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2020;60.0
7642;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2021;20.0
7643;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2022;24.0
7644;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;SBI-code onbekend;2023;21.0
7645;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2013;
7646;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2014;
7647;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2015;
7648;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2016;
7649;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2017;
7650;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2018;
7651;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2019;
7652;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2020;
7653;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2021;205.0
7654;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2022;198.0
7655;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;1 tot 10 werkzame personen;2023;223.0
7656;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2013;
7657;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2014;
7658;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2015;
7659;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2016;
7660;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2017;
7661;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2018;
7662;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2019;
7663;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2020;
7664;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2021;234.0
7665;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2022;248.0
7666;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;10 tot 50 werkzame personen;2023;242.0
7667;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2013;
7668;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2014;
7669;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2015;
7670;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2016;
7671;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2017;
7672;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2018;
7673;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2019;
7674;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2020;
7675;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2021;219.0
7676;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2022;217.0
7677;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;50 tot 250 werkzame personen;2023;214.0
7678;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2013;
7679;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2014;
7680;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2015;
7681;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2016;
7682;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2017;
7683;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2018;
7684;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2019;
7685;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2020;
7686;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2021;514.0
7687;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2022;533.0
7688;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;250 of meer werkzame personen;2023;513.0
7689;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2013;
7690;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2014;
7691;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2015;
7692;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2016;
7693;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2017;
7694;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2018;
7695;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2019;
7696;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2020;
7697;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2021;36.0
7698;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2022;36.0
7699;Totaal mannen en vrouwen;25 tot 45 jaar;Deelname leven lang ontwikkelen;Werkzame personen: onbekend;2023;39.0
7700;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2013;381.0
7701;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2014;348.0
7702;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2015;354.0
7703;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2016;342.0
7704;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2017;364.0
7705;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2018;381.0
7706;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2019;412.0
7707;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2020;418.0
7708;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2021;449.0
7709;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2022;476.0
7710;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;Totaal personen;2023;491.0
7711;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2013;38.0
7712;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2014;33.0
7713;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2015;31.0
7714;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2016;31.0
7715;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2017;30.0
7716;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2018;34.0
7717;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2019;38.0
7718;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2020;40.0
7719;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2021;39.0
7720;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2022;40.0
7721;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B-F Nijverheid en energie;2023;37.0
7722;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2013;54.0
7723;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2014;52.0
7724;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2015;58.0
7725;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2016;46.0
7726;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2017;54.0
7727;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2018;58.0
7728;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2019;61.0
7729;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2020;54.0
7730;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2021;66.0
7731;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2022;68.0
7732;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-I Handel, vervoer en horeca;2023;69.0
7733;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2013;136.0
7734;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2014;124.0
7735;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2015;132.0
7736;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2016;124.0
7737;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2017;132.0
7738;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2018;137.0
7739;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2019;139.0
7740;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2020;129.0
7741;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2021;161.0
7742;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2022;170.0
7743;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;G-N Commerciële dienstverlening;2023;171.0
7744;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2013;51.0
7745;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2014;43.0
7746;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2015;47.0
7747;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2016;53.0
7748;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2017;52.0
7749;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2018;50.0
7750;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2019;54.0
7751;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2020;47.0
7752;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2021;61.0
7753;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2022;64.0
7754;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;M-N Zakelijke dienstverlening;2023;66.0
7755;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2013;174.0
7756;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2014;159.0
7757;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2015;160.0
7758;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2016;156.0
7759;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2017;163.0
7760;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2018;172.0
7761;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2019;189.0
7762;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2020;200.0
7763;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2021;216.0
7764;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2022;237.0
7765;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-Q Overheid en zorg;2023;253.0
7766;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2013;190.0
7767;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2014;173.0
7768;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2015;173.0
7769;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2016;168.0
7770;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2017;176.0
7771;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2018;182.0
7772;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2019;204.0
7773;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2020;217.0
7774;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2021;234.0
7775;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2022;254.0
7776;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;O-U Niet-commerciële dienstverlening;2023;271.0
7777;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2013;15.0
7778;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2014;14.0
7779;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2015;13.0
7780;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2016;12.0
7781;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2017;13.0
7782;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2018;10.0
7783;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2019;16.0
7784;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2020;17.0
7785;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2021;18.0
7786;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2022;17.0
7787;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;R-U Cultuur, recreatie, overige diensten;2023;18.0
7788;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2013;1.0
7789;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2014;2.0
7790;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2015;1.0
7791;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2016;2.0
7792;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2017;1.0
7793;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2018;2.0
7794;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2019;2.0
7795;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2020;2.0
7796;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2021;5.0
7797;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2022;2.0
7798;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;A Landbouw, bosbouw en visserij;2023;3.0
7799;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2013;1.0
7800;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2014;1.0
7801;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2015;1.0
7802;Totaal mannen en vrouwen;25 tot 45 jaar;Volgt formeel onderwijs;B Delfstoffenwinning;2016;0.0
