ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2
7116;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2012;348445;2.6
7117;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2013;339825;2.54
7118;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2014;335695;2.51
7119;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2015;331425;2.48
7120;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2016;325965;2.44
7121;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2017;320090;2.39
7122;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2018;316350;2.37
7123;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2019;310200;2.32
7124;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03C High-ceiling diuretica;2020;303085;2.27
7125;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2006;104180;0.78
7126;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2007;106775;0.8
7127;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2008;109110;0.82
7128;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2009;110910;0.83
7129;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2010;112990;0.84
7130;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2011;115450;0.86
7131;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2012;117745;0.88
7132;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2013;120375;0.9
7133;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2014;127895;0.95
7134;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2015;130890;0.98
7135;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2016;134195;1.0
7136;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2017;152985;1.14
7137;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2018;146065;1.09
7138;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2019;146450;1.1
7139;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03D Kaliumsparende middelen;2020;150115;1.13
7140;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2006;124975;0.94
7141;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2007;114800;0.86
7142;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2008;105865;0.79
7143;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2009;96710;0.72
7144;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2010;87975;0.66
7145;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2011;79910;0.6
7146;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2012;72880;0.54
7147;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2013;65785;0.49
7148;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2014;58785;0.44
7149;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2015;51570;0.39
7150;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2016;46625;0.35
7151;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2017;40990;0.31
7152;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2018;35555;0.27
7153;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2019;31350;0.23
7154;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03E Diuretica met kaliumsparende midd.;2020;27855;0.21
7155;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2006;0;0.0
7156;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2007;0;0.0
7157;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2008;0;0.0
7158;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2009;0;0.0
7159;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2010;0;0.0
7160;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2011;0;0.0
7161;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2012;0;0.0
7162;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2013;0;0.0
7163;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2014;0;0.0
7164;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2015;0;0.0
7165;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2016;0;0.0
7166;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2017;0;0.0
7167;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2018;0;0.0
7168;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2019;145;0.0
7169;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C03X Overige diuretica;2020;145;0.0
7170;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2006;4735;0.04
7171;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2007;4055;0.03
7172;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2008;3570;0.03
7173;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2009;3090;0.02
7174;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2010;2840;0.02
7175;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2011;2515;0.02
7176;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2012;1785;0.01
7177;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2013;1535;0.01
7178;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2014;1315;0.01
7179;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2015;1125;0.01
7180;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2016;1330;0.01
7181;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2017;1370;0.01
7182;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2018;1160;0.01
7183;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2019;1120;0.01
7184;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04 Perifere vasodilatantia;2020;990;0.01
7185;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2006;4735;0.04
7186;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2007;4055;0.03
7187;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2008;3570;0.03
7188;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2009;3090;0.02
7189;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2010;2840;0.02
7190;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2011;2515;0.02
7191;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2012;1785;0.01
7192;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2013;1535;0.01
7193;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2014;1315;0.01
7194;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2015;1125;0.01
7195;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2016;1330;0.01
7196;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2017;1370;0.01
7197;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2018;1160;0.01
7198;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2019;1120;0.01
7199;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C04A Perifere vasodilatantia;2020;990;0.01
7200;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2006;103470;0.77
7201;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2007;111685;0.84
7202;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2008;130825;0.98
7203;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2009;134920;1.01
7204;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2010;137225;1.03
7205;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2011;142010;1.06
7206;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2012;138675;1.04
7207;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2013;131205;0.98
7208;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2014;56120;0.42
7209;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2015;39640;0.3
7210;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2016;37060;0.28
7211;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2017;36115;0.27
7212;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2018;34695;0.26
7213;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2019;36030;0.27
7214;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05 Vasoprotectiva;2020;32565;0.24
7215;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2006;102995;0.77
7216;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2007;111405;0.83
7217;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2008;130775;0.98
7218;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2009;134885;1.01
7219;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2010;137195;1.02
7220;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2011;141960;1.06
7221;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2012;138670;1.04
7222;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2013;131185;0.98
7223;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2014;56110;0.42
7224;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2015;39640;0.3
7225;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2016;37060;0.28
7226;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2017;36115;0.27
7227;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2018;34695;0.26
7228;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2019;36030;0.27
7229;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05A Lok midd hemorroïden+anale fissuren;2020;32565;0.24
7230;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2006;355;0.0
7231;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2007;200;0.0
7232;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2008;35;0.0
7233;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2009;25;0.0
7234;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2010;30;0.0
7235;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2011;40;0.0
7236;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2012;5;0.0
7237;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2013;15;0.0
7238;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2014;5;0.0
7239;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2015;0;0.0
7240;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2016;0;0.0
7241;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2017;0;0.0
7242;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2018;0;0.0
7243;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2019;0;0.0
7244;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05B Antivaricosa;2020;0;0.0
7245;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2006;155;0.0
7246;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2007;100;0.0
7247;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2008;15;0.0
7248;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2009;15;0.0
7249;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2010;5;0.0
7250;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2011;10;0.0
7251;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2012;5;0.0
7252;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2013;10;0.0
7253;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2014;5;0.0
7254;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2015;0;0.0
7255;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2016;0;0.0
7256;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2017;0;0.0
7257;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2018;0;0.0
7258;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2019;0;0.0
7259;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C05C Capillairstabiliserende middelen;2020;0;0.0
7260;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2006;1239255;9.28
7261;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2007;1287535;9.64
7262;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2008;1330185;9.96
7263;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2009;1369705;10.25
7264;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2010;1403040;10.48
7265;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2011;1429125;10.67
7266;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2012;1431075;10.68
7267;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2013;1413395;10.55
7268;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2014;1400510;10.46
7269;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2015;1386060;10.35
7270;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2016;1374135;10.27
7271;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2017;1361325;10.18
7272;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2018;1342525;10.05
7273;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2019;1328050;9.95
7274;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07 Beta-blokkers;2020;1297030;9.73
7275;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2006;1185315;8.87
7276;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2007;1234580;9.24
7277;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2008;1277625;9.56
7278;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2009;1317600;9.86
7279;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2010;1352315;10.1
7280;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2011;1380205;10.3
7281;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2012;1384575;10.34
7282;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2013;1370115;10.23
7283;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2014;1360515;10.16
7284;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2015;1349280;10.08
7285;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2016;1340405;10.02
7286;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2017;1330345;9.95
7287;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2018;1314335;9.84
7288;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2019;1303285;9.76
7289;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07A Beta-blokkers;2020;1276370;9.57
7290;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2006;33655;0.25
7291;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2007;36150;0.27
7292;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2008;35970;0.27
7293;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2009;37035;0.28
7294;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2010;37390;0.28
7295;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2011;37195;0.28
7296;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2012;35795;0.27
7297;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2013;33515;0.25
7298;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2014;31445;0.23
7299;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2015;29500;0.22
7300;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2016;27680;0.21
7301;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2017;25820;0.19
7302;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2018;23860;0.18
7303;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2019;21735;0.16
7304;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07B Beta-blokkers met thiaziden;2020;19395;0.15
7305;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2006;33655;0.25
7306;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2007;30550;0.23
7307;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2008;27685;0.21
7308;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2009;24960;0.19
7309;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2010;22490;0.17
7310;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2011;20090;0.15
7311;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2012;17845;0.13
7312;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2013;15945;0.12
7313;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2014;14005;0.1
7314;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2015;12425;0.09
7315;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2016;11055;0.08
7316;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2017;9705;0.07
7317;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2018;8490;0.06
7318;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2019;7445;0.06
7319;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07C Beta-blokkers met overige diuretica;2020;6425;0.05
7320;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2006;0;0.0
7321;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2007;0;0.0
7322;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2008;0;0.0
7323;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2009;0;0.0
7324;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2010;0;0.0
7325;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2011;0;0.0
7326;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2012;0;0.0
7327;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2013;0;0.0
7328;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2014;0;0.0
7329;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2015;0;0.0
7330;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2016;0;0.0
7331;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2017;0;0.0
7332;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2018;0;0.0
7333;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2019;0;0.0
7334;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07D Beta-blokk.m thiaziden en ov diuret;2020;0;0.0
7335;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2006;0;0.0
7336;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2007;0;0.0
7337;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2008;0;0.0
7338;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2009;0;0.0
7339;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2010;0;0.0
7340;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2011;0;0.0
7341;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2012;0;0.0
7342;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2013;0;0.0
7343;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2014;0;0.0
7344;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2015;0;0.0
7345;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2016;0;0.0
7346;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2017;0;0.0
7347;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2018;0;0.0
7348;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2019;0;0.0
7349;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07E Beta-blokkers met vasodilatantia;2020;0;0.0
7350;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2006;0;0.0
7351;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2007;0;0.0
7352;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2008;0;0.0
7353;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2009;0;0.0
7354;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;C07F Beta-blokkers m ov antihypertensiva;2010;0;0.0
