ID;Leeftijd;Geslacht;Perioden;Bevolking1564Jaar_1;TotaalBeroepsbevolking_2;JaarmutatieBeroepsbevolking_3;SeizoengecorrigeerdBB_4;BrutoSeizoengecorrigeerd_5;NettoSeizoengecorrigeerd_6;BrutoNietSeizoengecorrigeerd_7;NettoNietSeizoengecorrigeerd_8;TotaalWerkzameBeroepsbevolking_9;JaarmutatieWerkzameBeroepsbevolking_10;SeizoengecorrigeerdWZBB_11;TotaalWerklozeBeroepsbevolking_12;JaarmutatieWerklozeBeroepsbevolking_13;SeizoengecorrigeerdWLBB_14;Werkloosheidspercentage_15;SeizoengecorWerkloosheidspercentage_16;WerklozeBBInternationaleDefinitie_17;TotaalNietBeroepsbevolking_18;JaarmutatieNietBeroepsbevolking_19;SeizoengecorrigeerdNBB_20
989;25 tot 35 jaar;Mannen;2003;1149.0;1074.0;-29.0;1074.0;93.5;88.8;93.5;88.8;1020.0;-44.0;1020.0;54.0;16.0;54.0;5.0;5.0;48.0;75.0;-6.0;75.0
990;25 tot 35 jaar;Mannen;2003 dec./2004 feb.;1129.0;1056.0;-29.0;;;;93.5;87.9;993.0;-44.0;;63.0;14.0;60.0;6.0;;56.0;73.0;-6.0;
991;25 tot 35 jaar;Mannen;2004 jan./2004 mrt.;1126.0;1055.0;-26.0;;;;93.7;87.8;989.0;-38.0;;66.0;12.0;60.0;6.3;;56.0;71.0;-11.0;
992;25 tot 35 jaar;Mannen;2004 feb./2004 apr.;1122.0;1052.0;-26.0;;;;93.8;88.1;989.0;-35.0;;64.0;9.0;59.0;6.0;;53.0;70.0;-11.0;
993;25 tot 35 jaar;Mannen;2004 mrt./2004 mei;1119.0;1048.0;-31.0;;;;93.7;88.1;986.0;-39.0;;62.0;7.0;60.0;6.0;;53.0;71.0;-6.0;
994;25 tot 35 jaar;Mannen;2004 apr./2004 juni;1115.0;1045.0;-37.0;;;;93.7;88.8;990.0;-43.0;;55.0;7.0;56.0;5.3;;46.0;70.0;-1.0;
995;25 tot 35 jaar;Mannen;2004 mei/2004 juli.;1111.0;1041.0;-42.0;;;;93.7;89.1;991.0;-41.0;;51.0;-1.0;52.0;4.9;;42.0;70.0;3.0;
996;25 tot 35 jaar;Mannen;2004 juni/2004 aug.;1108.0;1037.0;-42.0;;;;93.6;88.9;985.0;-44.0;;53.0;1.0;56.0;5.1;;43.0;71.0;3.0;
997;25 tot 35 jaar;Mannen;2004 juli/2004 sep.;1104.0;1033.0;-40.0;;;;93.6;89.1;984.0;-34.0;;49.0;-6.0;51.0;4.7;;41.0;71.0;0.0;
998;25 tot 35 jaar;Mannen;2004 aug./2004 okt.;1101.0;1028.0;-39.0;;;;93.4;88.5;975.0;-39.0;;53.0;0.0;58.0;5.2;;46.0;73.0;-2.0;
999;25 tot 35 jaar;Mannen;2004 sep./2004 nov.;1097.0;1020.0;-40.0;;;;93.0;88.1;966.0;-38.0;;54.0;-1.0;57.0;5.3;;47.0;77.0;-2.0;
1000;25 tot 35 jaar;Mannen;2004 okt./2004 dec.;1094.0;1018.0;-41.0;;;;93.1;87.9;961.0;-40.0;;57.0;-1.0;59.0;5.6;;49.0;75.0;-1.0;
1001;25 tot 35 jaar;Mannen;2004 nov./2005 jan.;1090.0;1015.0;-42.0;;;;93.2;87.8;957.0;-38.0;;59.0;-5.0;57.0;5.8;;51.0;75.0;-1.0;
1002;25 tot 35 jaar;Mannen;2004;1110.0;1038.0;-36.0;1038.0;93.5;88.4;93.5;88.4;981.0;-39.0;981.0;57.0;3.0;57.0;5.5;5.5;48.0;72.0;-3.0;72.0
1003;25 tot 35 jaar;Mannen;2004 dec./2005 feb.;1087.0;1013.0;-44.0;;;;93.2;87.8;954.0;-39.0;;59.0;-4.0;56.0;5.8;;54.0;74.0;1.0;
1004;25 tot 35 jaar;Mannen;2005 jan./2005 mrt.;1084.0;1006.0;-49.0;;;;92.8;87.4;947.0;-42.0;;59.0;-7.0;54.0;5.9;;55.0;78.0;7.0;
1005;25 tot 35 jaar;Mannen;2005 feb./2005 apr.;1081.0;1001.0;-51.0;;;;92.6;87.5;946.0;-43.0;;55.0;-9.0;51.0;5.5;;50.0;80.0;10.0;
1006;25 tot 35 jaar;Mannen;2005 mrt./2005 mei;1078.0;1000.0;-48.0;;;;92.8;88.1;949.0;-36.0;;51.0;-12.0;48.0;5.1;;46.0;78.0;7.0;
1007;25 tot 35 jaar;Mannen;2005 apr./2005 juni;1075.0;996.0;-49.0;;;;92.7;88.2;948.0;-43.0;;49.0;-6.0;50.0;4.9;;43.0;78.0;8.0;
1008;25 tot 35 jaar;Mannen;2005 mei/2005 juli;1072.0;995.0;-46.0;;;;92.8;88.2;946.0;-45.0;;49.0;-2.0;51.0;4.9;;42.0;77.0;7.0;
1009;25 tot 35 jaar;Mannen;2005 juni/2005 aug.;1069.0;994.0;-43.0;;;;93.0;88.6;946.0;-38.0;;47.0;-5.0;50.0;4.7;;40.0;75.0;4.0;
1010;25 tot 35 jaar;Mannen;2005 juli/2005 sep.;1066.0;993.0;-41.0;;;;93.1;88.7;946.0;-39.0;;47.0;-2.0;49.0;4.7;;39.0;73.0;2.0;
1011;25 tot 35 jaar;Mannen;2005 aug./2005 okt.;1063.0;989.0;-39.0;;;;93.0;89.2;948.0;-27.0;;41.0;-12.0;44.0;4.2;;35.0;74.0;1.0;
1012;25 tot 35 jaar;Mannen;2005 sep./2005 nov.;1060.0;984.0;-36.0;;;;92.8;88.8;941.0;-25.0;;43.0;-11.0;45.0;4.3;;38.0;76.0;-1.0;
1013;25 tot 35 jaar;Mannen;2005 okt./2005 dec.;1057.0;978.0;-40.0;;;;92.6;88.4;934.0;-27.0;;44.0;-13.0;46.0;4.5;;40.0;78.0;3.0;
1014;25 tot 35 jaar;Mannen;2005 nov./2006 jan.;1054.0;980.0;-36.0;;;;93.0;88.4;932.0;-25.0;;47.0;-11.0;46.0;4.8;;41.0;74.0;0.0;
1015;25 tot 35 jaar;Mannen;2005;1070.0;993.0;-45.0;993.0;92.8;88.2;92.8;88.2;944.0;-38.0;944.0;50.0;-7.0;50.0;5.0;5.0;44.0;77.0;5.0;77.0
1016;25 tot 35 jaar;Mannen;2005 dec./2006 feb.;1051.0;980.0;-33.0;;;;93.2;88.8;934.0;-20.0;;46.0;-13.0;44.0;4.7;;40.0;72.0;-2.0;
1017;25 tot 35 jaar;Mannen;2006 jan./2006 mrt.;1049.0;977.0;-29.0;;;;93.1;88.8;931.0;-16.0;;46.0;-13.0;42.0;4.7;;40.0;72.0;-6.0;
1018;25 tot 35 jaar;Mannen;2006 feb./2006 apr.;1046.0;972.0;-29.0;;;;92.9;88.8;929.0;-17.0;;43.0;-12.0;40.0;4.4;;37.0;74.0;-5.0;
1019;25 tot 35 jaar;Mannen;2006 mrt./2006 mei;1043.0;966.0;-34.0;;;;92.6;88.6;924.0;-25.0;;41.0;-9.0;39.0;4.3;;36.0;77.0;-1.0;
1020;25 tot 35 jaar;Mannen;2006 apr./2006 juni;1041.0;964.0;-32.0;;;;92.7;89.2;928.0;-20.0;;36.0;-12.0;37.0;3.8;;30.0;76.0;-2.0;
1021;25 tot 35 jaar;Mannen;2006 mei/2006 juli;1038.0;959.0;-35.0;;;;92.4;88.9;923.0;-23.0;;36.0;-13.0;38.0;3.8;;30.0;79.0;2.0;
1022;25 tot 35 jaar;Mannen;2006 juni/2006 aug.;1036.0;958.0;-36.0;;;;92.5;88.9;921.0;-26.0;;37.0;-10.0;39.0;3.8;;31.0;78.0;3.0;
1023;25 tot 35 jaar;Mannen;2006 juli/2006 sep.;1033.0;957.0;-35.0;;;;92.7;89.1;920.0;-26.0;;37.0;-10.0;39.0;3.9;;31.0;76.0;2.0;
1024;25 tot 35 jaar;Mannen;2006 aug./2006 okt.;1030.0;958.0;-30.0;;;;93.0;89.3;920.0;-27.0;;38.0;-3.0;41.0;4.0;;32.0;72.0;-2.0;
1025;25 tot 35 jaar;Mannen;2006 sep./2006 nov.;1028.0;957.0;-27.0;;;;93.1;89.8;923.0;-18.0;;34.0;-9.0;36.0;3.5;;28.0;71.0;-6.0;
1026;25 tot 35 jaar;Mannen;2006 okt./2006 dec.;1025.0;956.0;-23.0;;;;93.2;90.0;922.0;-12.0;;34.0;-11.0;35.0;3.5;;29.0;69.0;-9.0;
1027;25 tot 35 jaar;Mannen;2006 nov./2007 jan.;1023.0;952.0;-28.0;;;;93.1;90.0;920.0;-12.0;;32.0;-16.0;31.0;3.3;;27.0;71.0;-3.0;
1028;25 tot 35 jaar;Mannen;2006;1037.0;964.0;-30.0;964.0;92.9;89.2;92.9;89.2;925.0;-18.0;925.0;38.0;-12.0;38.0;4.0;4.0;33.0;73.0;-4.0;73.0
1029;25 tot 35 jaar;Mannen;2006 dec./2007 feb.;1020.0;949.0;-31.0;;;;93.0;89.9;917.0;-17.0;;32.0;-14.0;31.0;3.4;;27.0;71.0;0.0;
1030;25 tot 35 jaar;Mannen;2007 jan./2007 mrt.;1018.0;945.0;-31.0;;;;92.9;89.6;912.0;-18.0;;33.0;-13.0;30.0;3.5;;28.0;73.0;1.0;
1031;25 tot 35 jaar;Mannen;2007 feb./2007 apr.;1016.0;944.0;-28.0;;;;92.9;89.8;913.0;-16.0;;31.0;-11.0;29.0;3.3;;26.0;72.0;-2.0;
1032;25 tot 35 jaar;Mannen;2007 mrt./2007 mei;1014.0;946.0;-20.0;;;;93.3;90.4;917.0;-8.0;;30.0;-12.0;28.0;3.1;;25.0;68.0;-9.0;
1033;25 tot 35 jaar;Mannen;2007 apr./2007 juni;1012.0;945.0;-19.0;;;;93.4;91.0;921.0;-7.0;;25.0;-12.0;25.0;2.6;;21.0;67.0;-10.0;
1034;25 tot 35 jaar;Mannen;2007 mei/2007 juli;1010.0;945.0;-15.0;;;;93.5;91.1;920.0;-3.0;;24.0;-12.0;26.0;2.6;;20.0;65.0;-13.0;
1035;25 tot 35 jaar;Mannen;2007 juni/2007 aug.;1008.0;941.0;-17.0;;;;93.3;91.1;918.0;-3.0;;23.0;-14.0;24.0;2.4;;18.0;67.0;-10.0;
1036;25 tot 35 jaar;Mannen;2007 juli/2007 sep.;1006.0;942.0;-15.0;;;;93.6;91.3;919.0;-1.0;;23.0;-14.0;24.0;2.5;;19.0;64.0;-11.0;
1037;25 tot 35 jaar;Mannen;2007 aug./2007 okt.;1004.0;941.0;-18.0;;;;93.7;91.5;919.0;-1.0;;22.0;-17.0;23.0;2.3;;19.0;64.0;-8.0;
1038;25 tot 35 jaar;Mannen;2007 sep./2007 nov.;1002.0;938.0;-19.0;;;;93.6;91.4;916.0;-7.0;;22.0;-12.0;23.0;2.3;;18.0;64.0;-7.0;
1039;25 tot 35 jaar;Mannen;2007 okt./2007 dec.;1000.0;936.0;-20.0;;;;93.6;91.5;916.0;-7.0;;21.0;-13.0;22.0;2.2;;16.0;64.0;-5.0;
1040;25 tot 35 jaar;Mannen;2007 nov./2008 jan.;998.0;935.0;-17.0;;;;93.6;91.5;913.0;-7.0;;21.0;-10.0;21.0;2.3;;17.0;64.0;-7.0;
1041;25 tot 35 jaar;Mannen;2007;1009.0;942.0;-21.0;942.0;93.4;90.8;93.4;90.8;917.0;-8.0;917.0;25.0;-13.0;25.0;2.7;2.7;21.0;67.0;-6.0;67.0
1042;25 tot 35 jaar;Mannen;2007 dec./2008 feb.;997.0;937.0;-12.0;;;;94.0;91.6;913.0;-4.0;;24.0;-8.0;23.0;2.6;;19.0;60.0;-11.0;
1043;25 tot 35 jaar;Mannen;2008 jan./2008 mrt.;996.0;933.0;-12.0;;;;93.8;91.2;908.0;-4.0;;25.0;-8.0;23.0;2.7;;20.0;62.0;-11.0;
1044;25 tot 35 jaar;Mannen;2008 feb./2008 apr.;994.0;935.0;-9.0;;;;94.0;91.4;909.0;-4.0;;26.0;-6.0;24.0;2.8;;19.0;60.0;-13.0;
1045;25 tot 35 jaar;Mannen;2008 mrt./2008 mei;993.0;932.0;-14.0;;;;93.8;91.3;907.0;-10.0;;25.0;-5.0;23.0;2.7;;19.0;61.0;-7.0;
1046;25 tot 35 jaar;Mannen;2008 apr./2008 juni;992.0;935.0;-11.0;;;;94.2;91.7;910.0;-11.0;;25.0;0.0;25.0;2.7;;19.0;57.0;-9.0;
1047;25 tot 35 jaar;Mannen;2008 mei/2008 juli;991.0;932.0;-13.0;;;;94.0;91.5;907.0;-14.0;;25.0;0.0;26.0;2.7;;19.0;59.0;-6.0;
1048;25 tot 35 jaar;Mannen;2008 juni/2008 aug.;990.0;931.0;-10.0;;;;94.0;91.8;908.0;-10.0;;22.0;0.0;24.0;2.4;;16.0;59.0;-9.0;
1049;25 tot 35 jaar;Mannen;2008 juli/2008 sep.;988.0;927.0;-15.0;;;;93.8;91.4;903.0;-16.0;;24.0;1.0;25.0;2.6;;16.0;61.0;-3.0;
1050;25 tot 35 jaar;Mannen;2008 aug./2008 okt.;987.0;923.0;-17.0;;;;93.5;91.1;900.0;-20.0;;24.0;2.0;25.0;2.6;;17.0;64.0;0.0;
1051;25 tot 35 jaar;Mannen;2008 sep./2008 nov.;986.0;926.0;-12.0;;;;93.9;91.4;901.0;-15.0;;25.0;3.0;26.0;2.7;;20.0;60.0;-4.0;
1052;25 tot 35 jaar;Mannen;2008 okt./2008 dec.;985.0;922.0;-14.0;;;;93.7;91.1;897.0;-19.0;;26.0;5.0;27.0;2.8;;21.0;62.0;-2.0;
1053;25 tot 35 jaar;Mannen;2008 nov./2009 jan.;984.0;920.0;-15.0;;;;93.5;90.7;892.0;-22.0;;28.0;7.0;27.0;3.0;;24.0;64.0;0.0;
1054;25 tot 35 jaar;Mannen;2008;990.0;929.0;-13.0;929.0;93.9;91.3;93.9;91.3;904.0;-12.0;904.0;25.0;0.0;25.0;2.7;2.7;19.0;61.0;-6.0;61.0
1055;25 tot 35 jaar;Mannen;2008 dec./2009 feb.;983.0;915.0;-21.0;;;;93.2;90.0;885.0;-28.0;;31.0;6.0;29.0;3.3;;26.0;67.0;7.0;
1056;25 tot 35 jaar;Mannen;2009 jan./2009 mrt.;982.0;916.0;-17.0;;;;93.3;90.0;884.0;-24.0;;32.0;7.0;29.0;3.5;;27.0;66.0;4.0;
1057;25 tot 35 jaar;Mannen;2009 feb./2009 apr.;982.0;922.0;-12.0;;;;94.0;90.5;889.0;-20.0;;34.0;8.0;31.0;3.6;;28.0;59.0;0.0;
1058;25 tot 35 jaar;Mannen;2009 mrt./2009 mei;981.0;922.0;-10.0;;;;94.0;90.1;884.0;-23.0;;38.0;13.0;36.0;4.1;;31.0;59.0;-2.0;
1059;25 tot 35 jaar;Mannen;2009 apr./2009 juni;981.0;921.0;-14.0;;;;93.9;89.7;880.0;-30.0;;41.0;16.0;41.0;4.4;;34.0;60.0;2.0;
1060;25 tot 35 jaar;Mannen;2009 mei/2009 juli;980.0;918.0;-14.0;;;;93.7;89.6;878.0;-29.0;;40.0;15.0;41.0;4.3;;34.0;62.0;3.0;
1061;25 tot 35 jaar;Mannen;2009 juni/2009 aug.;979.0;920.0;-11.0;;;;93.9;89.9;881.0;-27.0;;39.0;16.0;41.0;4.2;;33.0;60.0;1.0;
1062;25 tot 35 jaar;Mannen;2009 juli/2009 sep.;979.0;916.0;-11.0;;;;93.6;89.3;874.0;-29.0;;42.0;19.0;44.0;4.6;;34.0;63.0;1.0;
1063;25 tot 35 jaar;Mannen;2009 aug./2009 okt.;978.0;913.0;-10.0;;;;93.3;89.0;870.0;-29.0;;43.0;19.0;45.0;4.7;;36.0;65.0;1.0;
1064;25 tot 35 jaar;Mannen;2009 sep./2009 nov.;978.0;911.0;-15.0;;;;93.2;88.9;869.0;-32.0;;42.0;18.0;44.0;4.6;;38.0;67.0;7.0;
1065;25 tot 35 jaar;Mannen;2009 okt./2009 dec.;977.0;908.0;-15.0;;;;92.9;88.6;866.0;-31.0;;42.0;16.0;43.0;4.6;;39.0;69.0;6.0;
1066;25 tot 35 jaar;Mannen;2009 nov./2010 jan.;977.0;910.0;-9.0;;;;93.2;88.3;863.0;-29.0;;47.0;19.0;46.0;5.2;;42.0;67.0;3.0;
1067;25 tot 35 jaar;Mannen;2009;980.0;915.0;-14.0;915.0;93.4;89.4;93.4;89.4;876.0;-28.0;876.0;39.0;14.0;39.0;4.3;4.3;33.0;64.0;4.0;64.0
1068;25 tot 35 jaar;Mannen;2009 dec./2010 feb.;977.0;905.0;-10.0;;;;92.7;87.9;858.0;-27.0;;47.0;17.0;45.0;5.2;;43.0;71.0;4.0;
1069;25 tot 35 jaar;Mannen;2010 jan./2010 mrt.;978.0;905.0;-12.0;;;;92.5;87.2;852.0;-32.0;;52.0;20.0;48.0;5.8;;47.0;73.0;7.0;
1070;25 tot 35 jaar;Mannen;2010 feb./2010 apr.;978.0;905.0;-18.0;;;;92.5;87.5;856.0;-33.0;;49.0;15.0;45.0;5.4;;42.0;74.0;14.0;
1071;25 tot 35 jaar;Mannen;2010 mrt./2010 mei;979.0;908.0;-13.0;;;;92.8;88.1;862.0;-22.0;;46.0;8.0;43.0;5.1;;42.0;71.0;12.0;
1072;25 tot 35 jaar;Vrouwen;1999 dec./2000 feb.;;;;;;;;;;;;;;;;;;;;
1073;25 tot 35 jaar;Vrouwen;2000 jan./2000 mrt.;;;;;;;;;;;;;;;;;;;;
1074;25 tot 35 jaar;Vrouwen;2000 feb./2000 apr.;;;;;;;;;;;;;;;;;;;;
1075;25 tot 35 jaar;Vrouwen;2000 mrt./2000 mei;;;;;;;;;;;;;;;;;;;;
1076;25 tot 35 jaar;Vrouwen;2000 apr./2000 juni;;;;;;;;;;;;;;;;;;;;
1077;25 tot 35 jaar;Vrouwen;2000 mei/2000 juli;;;;;;;;;;;;;;;;;;;;
1078;25 tot 35 jaar;Vrouwen;2000 juni/2000 aug.;;;;;;;;;;;;;;;;;;;;
1079;25 tot 35 jaar;Vrouwen;2000 juli/2000 sep.;;;;;;;;;;;;;;;;;;;;
1080;25 tot 35 jaar;Vrouwen;2000 aug./2000 okt.;;;;;;;;;;;;;;;;;;;;
1081;25 tot 35 jaar;Vrouwen;2000 sep./2000 nov.;;;;;;;;;;;;;;;;;;;;
1082;25 tot 35 jaar;Vrouwen;2000 okt./2000 dec.;;;;;;;;;;;;;;;;;;;;
1083;25 tot 35 jaar;Vrouwen;2000 nov./2001 jan.;;;;;;;;;;;;;;;;;;;;
1084;25 tot 35 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;
1085;25 tot 35 jaar;Vrouwen;2000 dec./2001 feb.;1194.0;884.0;-26.0;;;;74.0;70.8;846.0;-25.0;;39.0;-1.0;38.0;4.4;;30.0;310.0;2.0;
1086;25 tot 35 jaar;Vrouwen;2001 jan./2001 mrt.;1192.0;890.0;-5.0;;;;74.7;71.5;852.0;0.0;;38.0;-4.0;36.0;4.2;;30.0;302.0;-19.0;
1087;25 tot 35 jaar;Vrouwen;2001 feb./2001 apr.;1191.0;896.0;-7.0;;;;75.3;72.2;859.0;-2.0;;37.0;-4.0;35.0;4.1;;30.0;294.0;-17.0;
1088;25 tot 35 jaar;Vrouwen;2001 mrt./2001 mei;1189.0;891.0;-7.0;;;;75.0;72.5;862.0;8.0;;29.0;-14.0;29.0;3.3;;25.0;297.0;-17.0;
1089;25 tot 35 jaar;Vrouwen;2001 apr./2001 juni;1187.0;893.0;-10.0;;;;75.3;73.0;866.0;2.0;;27.0;-11.0;29.0;3.0;;21.0;294.0;-14.0;
1090;25 tot 35 jaar;Vrouwen;2001 mei/2001 juli;1185.0;879.0;-19.0;;;;74.2;72.3;856.0;-7.0;;22.0;-12.0;24.0;2.6;;17.0;306.0;-4.0;
1091;25 tot 35 jaar;Vrouwen;2001 juni/2001 aug.;1183.0;879.0;-28.0;;;;74.3;71.9;851.0;-21.0;;28.0;-7.0;30.0;3.2;;19.0;304.0;5.0;
1092;25 tot 35 jaar;Vrouwen;2001 juli/2001 sep.;1181.0;867.0;-36.0;;;;73.4;70.9;837.0;-28.0;;31.0;-9.0;31.0;3.5;;22.0;314.0;13.0;
1093;25 tot 35 jaar;Vrouwen;2001 aug./2001 okt.;1179.0;872.0;-36.0;;;;73.9;71.1;838.0;-25.0;;34.0;-12.0;34.0;3.9;;24.0;307.0;13.0;
1094;25 tot 35 jaar;Vrouwen;2001 sep./2001 nov.;1177.0;882.0;-27.0;;;;74.9;72.0;847.0;-16.0;;35.0;-12.0;33.0;3.9;;28.0;295.0;4.0;
1095;25 tot 35 jaar;Vrouwen;2001 okt./2001 dec.;1175.0;879.0;-25.0;;;;74.8;71.9;845.0;-16.0;;34.0;-9.0;34.0;3.9;;25.0;296.0;2.0;
1096;25 tot 35 jaar;Vrouwen;2001 nov./2002 jan.;1173.0;865.0;-33.0;;;;73.7;70.8;831.0;-27.0;;34.0;-7.0;34.0;3.9;;28.0;308.0;10.0;
1097;25 tot 35 jaar;Vrouwen;2001;1184.0;882.0;-19.0;882.0;74.5;71.8;74.5;71.8;850.0;-11.0;850.0;32.0;-8.0;32.0;3.7;3.7;25.0;301.0;-5.0;301.0
1098;25 tot 35 jaar;Vrouwen;2001 dec./2002 feb.;1171.0;863.0;-22.0;;;;73.7;70.8;829.0;-17.0;;34.0;-5.0;33.0;3.9;;26.0;308.0;-2.0;
1099;25 tot 35 jaar;Vrouwen;2002 jan./2002 mrt.;1169.0;868.0;-22.0;;;;74.2;70.8;827.0;-25.0;;40.0;3.0;38.0;4.7;;33.0;301.0;-1.0;
1100;25 tot 35 jaar;Vrouwen;2002 feb./2002 apr.;1167.0;870.0;-26.0;;;;74.6;71.1;830.0;-30.0;;41.0;4.0;39.0;4.7;;32.0;297.0;2.0;
1101;25 tot 35 jaar;Vrouwen;2002 mrt./2002 mei;1165.0;867.0;-25.0;;;;74.4;71.4;831.0;-31.0;;35.0;6.0;35.0;4.1;;27.0;298.0;1.0;
1102;25 tot 35 jaar;Vrouwen;2002 apr./2002 juni;1163.0;866.0;-27.0;;;;74.5;71.8;835.0;-31.0;;31.0;4.0;33.0;3.6;;23.0;296.0;3.0;
1103;25 tot 35 jaar;Vrouwen;2002 mei/2002 juli;1160.0;860.0;-19.0;;;;74.1;71.4;828.0;-28.0;;32.0;10.0;34.0;3.7;;23.0;300.0;-6.0;
1104;25 tot 35 jaar;Vrouwen;2002 juni/2002 aug.;1158.0;855.0;-24.0;;;;73.9;70.9;821.0;-30.0;;34.0;7.0;37.0;4.0;;22.0;303.0;-1.0;
1105;25 tot 35 jaar;Vrouwen;2002 juli/2002 sep.;1156.0;850.0;-17.0;;;;73.6;70.4;814.0;-23.0;;37.0;6.0;38.0;4.3;;26.0;306.0;-8.0;
1106;25 tot 35 jaar;Vrouwen;2002 aug./2002 okt.;1154.0;852.0;-19.0;;;;73.9;70.6;815.0;-23.0;;38.0;4.0;38.0;4.4;;23.0;301.0;-6.0;
1107;25 tot 35 jaar;Vrouwen;2002 sep./2002 nov.;1152.0;860.0;-22.0;;;;74.7;71.5;824.0;-24.0;;36.0;2.0;35.0;4.2;;27.0;292.0;-3.0;
1108;25 tot 35 jaar;Vrouwen;2002 okt./2002 dec.;1149.0;866.0;-13.0;;;;75.3;72.1;829.0;-16.0;;37.0;3.0;37.0;4.2;;26.0;284.0;-12.0;
1109;25 tot 35 jaar;Vrouwen;2002 nov./2003 jan.;1147.0;868.0;3.0;;;;75.6;72.3;829.0;-1.0;;38.0;4.0;38.0;4.4;;30.0;280.0;-29.0;
1110;25 tot 35 jaar;Vrouwen;2002;1159.0;862.0;-20.0;862.0;74.4;71.3;74.4;71.3;826.0;-24.0;826.0;36.0;4.0;36.0;4.2;4.2;27.0;297.0;-5.0;297.0
1111;25 tot 35 jaar;Vrouwen;2002 dec./2003 feb.;1145.0;865.0;2.0;;;;75.5;71.8;823.0;-6.0;;42.0;9.0;41.0;4.9;;35.0;280.0;-28.0;
1112;25 tot 35 jaar;Vrouwen;2003 jan./2003 mrt.;1143.0;869.0;1.0;;;;76.0;72.0;823.0;-5.0;;46.0;6.0;43.0;5.3;;36.0;274.0;-27.0;
1113;25 tot 35 jaar;Vrouwen;2003 feb./2003 apr.;1140.0;868.0;-2.0;;;;76.2;71.7;817.0;-12.0;;51.0;11.0;49.0;5.9;;38.0;272.0;-25.0;
1114;25 tot 35 jaar;Vrouwen;2003 mrt./2003 mei;1138.0;868.0;2.0;;;;76.3;72.2;822.0;-10.0;;47.0;11.0;46.0;5.4;;35.0;270.0;-28.0;
1115;25 tot 35 jaar;Vrouwen;2003 apr./2003 juni;1136.0;864.0;-2.0;;;;76.1;71.9;817.0;-18.0;;47.0;16.0;50.0;5.4;;39.0;272.0;-25.0;
1116;25 tot 35 jaar;Vrouwen;2003 mei/2003 juli;1133.0;864.0;4.0;;;;76.3;72.4;821.0;-7.0;;44.0;11.0;46.0;5.0;;37.0;269.0;-31.0;
1117;25 tot 35 jaar;Vrouwen;2003 juni/2003 aug.;1131.0;858.0;2.0;;;;75.8;71.9;813.0;-8.0;;45.0;11.0;48.0;5.3;;37.0;273.0;-30.0;
1118;25 tot 35 jaar;Vrouwen;2003 juli/2003 sep.;1129.0;858.0;7.0;;;;76.0;71.8;811.0;-3.0;;47.0;10.0;48.0;5.5;;35.0;271.0;-35.0;
1119;25 tot 35 jaar;Vrouwen;2003 aug./2003 okt.;1126.0;853.0;0.0;;;;75.7;71.0;799.0;-16.0;;54.0;16.0;54.0;6.3;;41.0;273.0;-28.0;
1120;25 tot 35 jaar;Vrouwen;2003 sep./2003 nov.;1124.0;857.0;-3.0;;;;76.2;71.6;805.0;-19.0;;52.0;16.0;51.0;6.1;;42.0;267.0;-25.0;
1121;25 tot 35 jaar;Vrouwen;2003 okt./2003 dec.;1122.0;858.0;-7.0;;;;76.5;71.9;806.0;-23.0;;52.0;15.0;52.0;6.1;;45.0;264.0;-20.0;
1122;25 tot 35 jaar;Vrouwen;2003 nov./2004 jan.;1119.0;853.0;-15.0;;;;76.2;71.8;803.0;-26.0;;50.0;11.0;50.0;5.8;;42.0;266.0;-13.0;
1123;25 tot 35 jaar;Vrouwen;2003;1132.0;862.0;0.0;862.0;76.1;71.9;76.1;71.9;814.0;-12.0;814.0;48.0;12.0;48.0;5.6;5.6;39.0;270.0;-27.0;270.0
1124;25 tot 35 jaar;Vrouwen;2003 dec./2004 feb.;1117.0;848.0;-17.0;;;;76.0;71.1;794.0;-29.0;;54.0;12.0;52.0;6.4;;47.0;268.0;-12.0;
1125;25 tot 35 jaar;Vrouwen;2004 jan./2004 mrt.;1114.0;847.0;-21.0;;;;76.1;70.9;790.0;-33.0;;58.0;12.0;54.0;6.8;;47.0;266.0;-8.0;
1126;25 tot 35 jaar;Vrouwen;2004 feb./2004 apr.;1111.0;845.0;-24.0;;;;76.0;70.8;786.0;-31.0;;58.0;7.0;55.0;6.9;;49.0;266.0;-6.0;
1127;25 tot 35 jaar;Vrouwen;2004 mrt./2004 mei;1108.0;848.0;-20.0;;;;76.5;71.3;789.0;-32.0;;58.0;12.0;58.0;6.9;;49.0;260.0;-10.0;
1128;25 tot 35 jaar;Vrouwen;2004 apr./2004 juni;1105.0;843.0;-21.0;;;;76.3;71.3;788.0;-29.0;;55.0;8.0;59.0;6.6;;46.0;262.0;-10.0;
1129;25 tot 35 jaar;Vrouwen;2004 mei/2004 juli.;1102.0;844.0;-21.0;;;;76.6;71.6;789.0;-32.0;;55.0;12.0;58.0;6.6;;43.0;258.0;-11.0;
1130;25 tot 35 jaar;Vrouwen;2004 juni/2004 aug.;1099.0;842.0;-16.0;;;;76.6;71.7;788.0;-25.0;;55.0;9.0;58.0;6.5;;42.0;257.0;-16.0;
1131;25 tot 35 jaar;Vrouwen;2004 juli/2004 sep.;1096.0;840.0;-18.0;;;;76.6;71.7;786.0;-24.0;;54.0;7.0;55.0;6.4;;41.0;256.0;-15.0;
