ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalHuishoudens_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;Partnertoeslag_6;OpgebouwdeJaarlijkseAanspraken_7;ContanteWaarde_8;TeBereikenJaarlijkseAanspraken_9;Vervangingspercentage_10;VierdePijler_11;OpgebouwdeJaarlijkseAanspraken_12;ContanteWaarde_13;TeBereikenJaarlijkseAanspraken_14;Vervangingspercentage_15
2583;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;800;5100.0;29900.0;7900.0;37.0;100.0;4100.0;24100.0;8000.0;37.0;52.0;9200.0;54000.0;15900.0;74.0
2584;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;650;3600.0;21500.0;6400.0;39.0;100.0;2400.0;13700.0;5000.0;30.0;39.0;6000.0;35200.0;11400.0;69.0
2585;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;150;3400.0;20900.0;6200.0;46.0;100.0;1600.0;9800.0;3200.0;24.0;38.0;5000.0;30700.0;9400.0;70.0
2586;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;350;3600.0;21300.0;6400.0;38.0;100.0;2700.0;15300.0;5600.0;33.0;40.0;6300.0;36600.0;12000.0;71.0
2587;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;150;3900.0;22600.0;6700.0;35.0;100.0;2300.0;13900.0;5400.0;28.0;36.0;6200.0;36500.0;12100.0;63.0
2588;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;250;2900.0;17300.0;5700.0;43.0;100.0;1400.0;8500.0;2900.0;22.0;24.0;4300.0;25800.0;8600.0;65.0
2589;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;50;3100.0;19100.0;5800.0;39.0;100.0;1700.0;9900.0;3100.0;21.0;23.0;4800.0;29000.0;8900.0;60.0
2590;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;100;2800.0;16700.0;5700.0;44.0;100.0;1400.0;7700.0;2700.0;21.0;25.0;4200.0;24400.0;8400.0;65.0
2591;Paar waarvan één jonger dan 65;7;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;100;2800.0;17100.0;5700.0;45.0;100.0;1300.0;8900.0;3100.0;25.0;23.0;4100.0;26000.0;8800.0;70.0
2592;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;500;2800.0;17100.0;5700.0;42.0;100.0;1700.0;10300.0;3300.0;24.0;31.0;4500.0;27400.0;9000.0;66.0
2593;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;100;3100.0;19400.0;5900.0;53.0;100.0;1400.0;9500.0;2400.0;22.0;24.0;4500.0;28900.0;8300.0;75.0
2594;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;300;2800.0;17000.0;5700.0;40.0;100.0;1700.0;10300.0;3500.0;24.0;33.0;4500.0;27300.0;9200.0;64.0
2595;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;100;2600.0;14900.0;5400.0;37.0;100.0;2000.0;11300.0;3700.0;25.0;31.0;4600.0;26200.0;9100.0;62.0
2596;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;0;;;;;;;;;;;;;;
2597;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2598;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;0;;;;;;;;;;;;;;
2599;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;0;;;;;;;;;;;;;;
2600;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;400;2700.0;16600.0;5600.0;43.0;100.0;1500.0;9400.0;3000.0;23.0;33.0;4200.0;26000.0;8600.0;66.0
2601;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;100;3000.0;18800.0;5800.0;53.0;100.0;1700.0;11200.0;2800.0;25.0;26.0;4700.0;30000.0;8600.0;78.0
2602;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;250;2800.0;17000.0;5600.0;40.0;100.0;1600.0;10100.0;3400.0;24.0;35.0;4400.0;27100.0;9000.0;64.0
2603;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;100;2300.0;13400.0;5100.0;44.0;100.0;1000.0;5700.0;1900.0;16.0;34.0;3300.0;19100.0;7000.0;60.0
2604;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;50;2700.0;16600.0;5600.0;40.0;100.0;1600.0;8900.0;3300.0;23.0;20.0;4300.0;25500.0;8900.0;63.0
2605;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2606;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;50;2500.0;14900.0;5500.0;38.0;100.0;1800.0;9800.0;2800.0;19.0;30.0;4300.0;24700.0;8300.0;57.0
2607;Paar waarvan één jonger dan 65;7;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;0;;;;;;;;;;;;;;
2608;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;800;2900.0;17800.0;5700.0;88.0;100.0;300.0;1800.0;800.0;13.0;7.0;3200.0;19600.0;6500.0;101.0
2609;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;0;Ooit gescheiden;2005;50;2800.0;16800.0;5700.0;44.0;100.0;600.0;3800.0;1900.0;15.0;9.0;3400.0;20600.0;7600.0;59.0
2610;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;250;2900.0;18000.0;5800.0;68.0;100.0;500.0;3100.0;1300.0;15.0;11.0;3400.0;21100.0;7100.0;83.0
2611;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;0;Nooit gescheiden;2005;500;2800.0;17900.0;5700.0;122.0;100.0;100.0;800.0;400.0;10.0;4.0;2900.0;18700.0;6100.0;132.0
2612;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2613;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;1;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2614;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2615;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;1;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2616;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;;;;;;;;;;;;;;
2617;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;2;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2618;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;;;;;;;;;;;;;;
2619;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;2;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2620;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;800;2900.0;17800.0;5700.0;88.0;100.0;300.0;1800.0;800.0;13.0;7.0;3200.0;19600.0;6500.0;101.0
2621;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;3;Ooit gescheiden;2005;50;2800.0;16800.0;5700.0;44.0;100.0;600.0;3800.0;1900.0;15.0;9.0;3400.0;20600.0;7600.0;59.0
2622;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;250;2900.0;18000.0;5800.0;68.0;100.0;500.0;3100.0;1300.0;15.0;11.0;3400.0;21100.0;7100.0;83.0
2623;Paar waarvan één jonger dan 65;7;Niet-westerse allochtonen;3;Nooit gescheiden;2005;500;2800.0;17900.0;5700.0;122.0;100.0;100.0;800.0;400.0;10.0;4.0;2900.0;18700.0;6100.0;132.0
2624;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;12250;5200.0;39400.0;7200.0;45.0;100.0;3600.0;26900.0;5900.0;37.0;44.0;8800.0;66300.0;13100.0;82.0
2625;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;2950;5400.0;41700.0;7400.0;45.0;100.0;3700.0;28400.0;5900.0;36.0;44.0;9100.0;70100.0;13300.0;81.0
2626;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;5250;5300.0;39300.0;7300.0;40.0;100.0;4400.0;32700.0;7300.0;40.0;47.0;9700.0;72000.0;14600.0;80.0
2627;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;4100;5000.0;37900.0;7000.0;56.0;100.0;2500.0;18200.0;4100.0;33.0;40.0;7500.0;56100.0;11100.0;89.0
2628;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;8300;5800.0;44000.0;7900.0;44.0;100.0;4400.0;32500.0;7200.0;40.0;52.0;10200.0;76500.0;15100.0;84.0
2629;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;2250;5800.0;44700.0;7800.0;46.0;100.0;3900.0;30100.0;6100.0;35.0;47.0;9700.0;74800.0;13900.0;81.0
2630;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;3800;5800.0;43200.0;7900.0;40.0;100.0;5100.0;37500.0;8500.0;44.0;52.0;10900.0;80700.0;16400.0;84.0
2631;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;2250;5900.0;44600.0;7900.0;51.0;100.0;3700.0;26200.0;5900.0;38.0;58.0;9600.0;70800.0;13800.0;89.0
2632;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;1950;4300.0;32300.0;6300.0;40.0;100.0;3300.0;25000.0;5300.0;34.0;43.0;7600.0;57300.0;11600.0;74.0
2633;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;500;4300.0;33200.0;6300.0;41.0;100.0;3900.0;27100.0;6200.0;40.0;41.0;8200.0;60300.0;12500.0;81.0
2634;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;900;4100.0;31000.0;6200.0;36.0;100.0;3400.0;26600.0;5300.0;31.0;45.0;7500.0;57600.0;11500.0;67.0
2635;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;550;4400.0;33600.0;6500.0;48.0;100.0;2600.0;20100.0;4500.0;33.0;42.0;7000.0;53700.0;11000.0;81.0
2636;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;2000;3500.0;27100.0;5600.0;66.0;100.0;700.0;5300.0;1200.0;15.0;13.0;4200.0;32400.0;6800.0;81.0
2637;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;150;3300.0;25600.0;5400.0;42.0;100.0;1300.0;8700.0;2500.0;20.0;16.0;4600.0;34300.0;7900.0;62.0
2638;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;550;3400.0;25500.0;5500.0;50.0;100.0;1200.0;8300.0;1900.0;17.0;19.0;4600.0;33800.0;7400.0;67.0
2639;Paar waarvan één jonger dan 65;8;Totaal autochtonen en allochtonen;3;Nooit gescheiden;2005;1300;3600.0;27900.0;5600.0;82.0;100.0;500.0;3700.0;800.0;12.0;10.0;4100.0;31600.0;6400.0;94.0
2640;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;0;Totaal ooit of nooit gescheiden;2005;10100;5600.0;41900.0;7600.0;44.0;100.0;4200.0;31000.0;6800.0;39.0;50.0;9800.0;72900.0;14400.0;83.0
2641;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;0;Ooit gescheiden;2005;2700;5500.0;42600.0;7600.0;45.0;100.0;3800.0;29200.0;6100.0;36.0;45.0;9300.0;71800.0;13700.0;81.0
2642;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;4600;5500.0;41200.0;7600.0;40.0;100.0;4800.0;35700.0;8000.0;42.0;50.0;10300.0;76900.0;15600.0;82.0
2643;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;0;Nooit gescheiden;2005;2800;5600.0;42400.0;7600.0;50.0;100.0;3400.0;25000.0;5600.0;37.0;54.0;9000.0;67400.0;13200.0;87.0
2644;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;1;Totaal ooit of nooit gescheiden;2005;8300;5800.0;44000.0;7900.0;44.0;100.0;4400.0;32400.0;7100.0;40.0;52.0;10200.0;76400.0;15000.0;84.0
2645;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;1;Ooit gescheiden;2005;2250;5800.0;44700.0;7800.0;46.0;100.0;3900.0;30100.0;6100.0;35.0;47.0;9700.0;74800.0;13900.0;81.0
2646;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;3800;5800.0;43200.0;7900.0;40.0;100.0;5100.0;37500.0;8500.0;44.0;52.0;10900.0;80700.0;16400.0;84.0
2647;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;1;Nooit gescheiden;2005;2250;5900.0;44600.0;7900.0;51.0;100.0;3700.0;26200.0;5900.0;38.0;58.0;9600.0;70800.0;13800.0;89.0
2648;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;2;Totaal ooit of nooit gescheiden;2005;1400;4500.0;34000.0;6500.0;40.0;100.0;3700.0;28600.0;6100.0;37.0;45.0;8200.0;62600.0;12600.0;77.0
2649;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;2;Ooit gescheiden;2005;400;4400.0;33500.0;6400.0;42.0;100.0;3800.0;27400.0;6700.0;44.0;41.0;8200.0;60900.0;13100.0;86.0
2650;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;650;4400.0;33100.0;6500.0;36.0;100.0;3900.0;31700.0;6200.0;34.0;47.0;8300.0;64800.0;12700.0;70.0
2651;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;2;Nooit gescheiden;2005;350;4800.0;36200.0;6800.0;47.0;100.0;3200.0;24500.0;5200.0;36.0;47.0;8000.0;60700.0;12000.0;83.0
2652;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;3;Totaal ooit of nooit gescheiden;2005;450;3600.0;27500.0;5600.0;44.0;100.0;1500.0;11100.0;2700.0;21.0;29.0;5100.0;38600.0;8300.0;65.0
2653;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;3;Ooit gescheiden;2005;50;3400.0;26200.0;5400.0;41.0;100.0;1700.0;11100.0;3300.0;25.0;22.0;5100.0;37300.0;8700.0;66.0
2654;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;150;3600.0;26700.0;5600.0;47.0;100.0;1500.0;10100.0;2500.0;21.0;31.0;5100.0;36800.0;8100.0;68.0
2655;Paar waarvan één jonger dan 65;8;Autochtonen en westerse-allochtonen;3;Nooit gescheiden;2005;200;3700.0;28700.0;5700.0;44.0;100.0;1500.0;11900.0;2600.0;20.0;30.0;5200.0;40600.0;8300.0;64.0
2656;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;0;Totaal ooit of nooit gescheiden;2005;700;3700.0;28200.0;5800.0;39.0;100.0;2400.0;16800.0;3600.0;24.0;37.0;6100.0;45000.0;9400.0;63.0
2657;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;0;Ooit gescheiden;2005;150;4200.0;32000.0;6200.0;38.0;100.0;3600.0;25500.0;4700.0;29.0;42.0;7800.0;57500.0;10900.0;67.0
2658;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;0;Paar met gemengde scheidingsachtergrond;2005;350;3600.0;27000.0;5700.0;35.0;100.0;2400.0;17400.0;3500.0;22.0;38.0;6000.0;44400.0;9200.0;57.0
2659;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;0;Nooit gescheiden;2005;200;3700.0;28000.0;5700.0;50.0;100.0;1500.0;10200.0;2900.0;25.0;32.0;5200.0;38200.0;8600.0;75.0
2660;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;1;Totaal ooit of nooit gescheiden;2005;50;5600.0;41900.0;7700.0;30.0;100.0;6000.0;44900.0;8200.0;32.0;47.0;11600.0;86800.0;15900.0;62.0
2661;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;1;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2662;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;1;Paar met gemengde scheidingsachtergrond;2005;0;;;;;;;;;;;;;;
2663;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;1;Nooit gescheiden;2005;0;;;;;;;;;;;;;;
2664;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;2;Totaal ooit of nooit gescheiden;2005;550;3700.0;28000.0;5800.0;41.0;100.0;2200.0;15800.0;3500.0;25.0;38.0;5900.0;43800.0;9300.0;66.0
2665;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;2;Ooit gescheiden;2005;100;4200.0;32400.0;6300.0;37.0;100.0;3600.0;25700.0;4700.0;28.0;42.0;7800.0;58100.0;11000.0;65.0
2666;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;2;Paar met gemengde scheidingsachtergrond;2005;300;3500.0;26200.0;5600.0;38.0;100.0;2100.0;15000.0;3300.0;22.0;40.0;5600.0;41200.0;8900.0;60.0
2667;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;2;Nooit gescheiden;2005;150;3700.0;28100.0;5800.0;50.0;100.0;1500.0;10400.0;3000.0;26.0;33.0;5200.0;38500.0;8800.0;76.0
2668;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;3;Totaal ooit of nooit gescheiden;2005;100;3200.0;24900.0;5300.0;37.0;100.0;2000.0;13300.0;2600.0;18.0;28.0;5200.0;38200.0;7900.0;55.0
2669;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;3;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2670;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;3;Paar met gemengde scheidingsachtergrond;2005;50;3200.0;24600.0;5300.0;29.0;100.0;2500.0;17800.0;3100.0;17.0;30.0;5700.0;42400.0;8400.0;46.0
2671;Paar waarvan één jonger dan 65;8;Paar met gecombineerde herkomst;3;Nooit gescheiden;2005;50;3300.0;25800.0;5300.0;50.0;100.0;1500.0;8500.0;2100.0;19.0;27.0;4800.0;34300.0;7400.0;69.0
2672;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;0;Totaal ooit of nooit gescheiden;2005;1450;3500.0;27100.0;5600.0;82.0;100.0;500.0;3100.0;700.0;11.0;7.0;4000.0;30200.0;6300.0;93.0
2673;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;0;Ooit gescheiden;2005;100;3300.0;25200.0;5400.0;42.0;100.0;1800.0;8300.0;2000.0;15.0;12.0;5100.0;33500.0;7400.0;57.0
2674;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;300;3300.0;25100.0;5400.0;61.0;100.0;700.0;5500.0;1300.0;15.0;11.0;4000.0;30600.0;6700.0;76.0
2675;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;0;Nooit gescheiden;2005;1050;3600.0;27800.0;5600.0;99.0;100.0;300.0;2000.0;500.0;8.0;6.0;3900.0;29800.0;6100.0;107.0
2676;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;1;Totaal ooit of nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2677;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;1;Ooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2678;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2679;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;1;Nooit gescheiden;2005;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2680;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;2;Totaal ooit of nooit gescheiden;2005;0;;;;;;;;;;;;;;
2681;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;2;Ooit gescheiden;2005;0;;;;;;;;;;;;;;
2682;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;0;;;;;;;;;;;;;;
2683;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;2;Nooit gescheiden;2005;0;;;;;;;;;;;;;;
2684;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;3;Totaal ooit of nooit gescheiden;2005;1450;3500.0;27100.0;5600.0;83.0;100.0;400.0;3000.0;700.0;11.0;7.0;3900.0;30100.0;6300.0;94.0
2685;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;3;Ooit gescheiden;2005;100;3300.0;25300.0;5400.0;41.0;100.0;900.0;7000.0;2000.0;15.0;10.0;4200.0;32300.0;7400.0;56.0
2686;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;3;Paar met gemengde scheidingsachtergrond;2005;300;3300.0;25000.0;5400.0;61.0;100.0;700.0;5500.0;1300.0;15.0;11.0;4000.0;30500.0;6700.0;76.0
2687;Paar waarvan één jonger dan 65;8;Niet-westerse allochtonen;3;Nooit gescheiden;2005;1050;3600.0;27800.0;5600.0;100.0;100.0;300.0;2000.0;500.0;8.0;6.0;3900.0;29800.0;6100.0;108.0
2688;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;0;Totaal ooit of nooit gescheiden;2005;41450;6300.0;60800.0;7500.0;60.0;100.0;3300.0;30400.0;4300.0;34.0;52.0;9600.0;91200.0;11800.0;94.0
2689;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;0;Ooit gescheiden;2005;7600;6300.0;59800.0;7500.0;50.0;100.0;3800.0;34300.0;5000.0;33.0;44.0;10100.0;94100.0;12500.0;83.0
2690;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;0;Paar met gemengde scheidingsachtergrond;2005;10200;6200.0;58100.0;7500.0;44.0;100.0;5100.0;46400.0;6600.0;39.0;50.0;11300.0;104500.0;14100.0;83.0
2691;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;0;Nooit gescheiden;2005;23650;6300.0;62200.0;7500.0;76.0;100.0;2400.0;22400.0;3100.0;32.0;55.0;8700.0;84600.0;10600.0;108.0
2692;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;1;Totaal ooit of nooit gescheiden;2005;32500;6700.0;64700.0;7900.0;62.0;100.0;3500.0;32200.0;4600.0;36.0;56.0;10200.0;96900.0;12500.0;98.0
2693;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;1;Ooit gescheiden;2005;6250;6600.0;62400.0;7800.0;51.0;100.0;3900.0;35400.0;5100.0;34.0;45.0;10500.0;97800.0;12900.0;85.0
2694;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;1;Paar met gemengde scheidingsachtergrond;2005;8150;6600.0;61500.0;7800.0;46.0;100.0;5300.0;48200.0;7000.0;41.0;52.0;11900.0;109700.0;14800.0;87.0
2695;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;1;Nooit gescheiden;2005;18100;6800.0;66900.0;7900.0;80.0;100.0;2600.0;23800.0;3300.0;33.0;62.0;9400.0;90700.0;11200.0;113.0
2696;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;2;Totaal ooit of nooit gescheiden;2005;4850;5600.0;52900.0;6800.0;46.0;100.0;3700.0;34800.0;4900.0;33.0;48.0;9300.0;87700.0;11700.0;79.0
2697;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;2;Ooit gescheiden;2005;1050;5200.0;49400.0;6500.0;41.0;100.0;3400.0;31100.0;5000.0;31.0;43.0;8600.0;80500.0;11500.0;72.0
2698;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;2;Paar met gemengde scheidingsachtergrond;2005;1450;5200.0;47800.0;6400.0;36.0;100.0;4800.0;45500.0;6100.0;34.0;48.0;10000.0;93300.0;12500.0;70.0
2699;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;2;Nooit gescheiden;2005;2350;6000.0;57700.0;7100.0;58.0;100.0;3200.0;29900.0;4200.0;34.0;51.0;9200.0;87600.0;11300.0;92.0
2700;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;3;Totaal ooit of nooit gescheiden;2005;4050;4100.0;38900.0;5300.0;64.0;100.0;1300.0;11600.0;1600.0;20.0;18.0;5400.0;50500.0;6900.0;84.0
2701;Paar waarvan één jonger dan 65;9;Totaal autochtonen en allochtonen;3;Ooit gescheiden;2005;300;4300.0;40100.0;5500.0;44.0;100.0;2400.0;22400.0;3300.0;27.0;22.0;6700.0;62500.0;8800.0;71.0
