ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
5119;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2016;295;237;218;209;33;176;8;7;0;1;0;193;149;110;39;44;25;19;24;19;8.2;57;80.5;73.9
5120;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2017 1e kwartaal;300;244;214;208;29;179;7;7;0;0;0;192;145;106;39;48;29;19;22;29;12.0;57;81.1;71.4
5121;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2017 2e kwartaal;312;257;235;228;33;195;7;7;0;0;0;211;162;118;44;50;27;22;24;22;8.6;55;82.5;75.4
5122;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2017 3e kwartaal;308;257;232;226;37;188;6;6;0;0;0;204;150;106;44;54;31;23;28;26;9.9;50;83.7;75.4
5123;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2017 4e kwartaal;287;236;221;215;31;183;6;6;0;0;0;195;147;103;44;48;28;21;25;15;6.3;52;82.1;76.9
5124;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2017;302;249;226;219;33;186;7;7;0;0;0;201;151;108;43;50;29;21;25;23;9.2;53;82.3;74.8
5125;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2018 1e kwartaal;302;248;234;229;36;193;5;5;0;0;0;209;157;105;52;52;28;24;25;14;5.5;54;82.0;77.5
5126;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2018 2e kwartaal;309;251;236;231;37;194;5;5;0;0;0;210;149;101;48;61;37;23;26;15;6.0;58;81.2;76.3
5127;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2018 3e kwartaal;310;258;239;234;44;190;5;4;0;1;0;206;144;98;46;62;39;23;33;20;7.6;52;83.4;77.1
5128;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2018 4e kwartaal;298;241;222;216;40;176;7;6;0;0;0;201;150;106;44;51;31;20;21;18;7.6;57;80.7;74.6
5129;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2018;305;249;233;228;39;188;5;5;0;0;0;206;150;102;47;57;34;23;26;17;6.7;55;81.9;76.4
5130;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2019 1e kwartaal;309;250;232;224;46;178;8;7;0;0;0;212;158;114;44;54;31;23;20;18;7.3;59;80.8;74.9
5131;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2019 2e kwartaal;318;263;242;234;43;191;8;8;0;0;0;216;162;111;51;54;34;20;27;21;7.8;56;82.6;76.1
5132;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2019 3e kwartaal;320;268;247;240;48;192;7;7;0;0;0;215;153;110;43;62;37;26;32;21;7.7;52;83.8;77.4
5133;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2019 4e kwartaal;315;260;243;234;47;187;9;8;0;0;0;220;166;120;46;54;29;25;23;17;6.7;55;82.6;77.1
5134;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2019;316;260;241;233;46;187;8;8;0;0;0;216;160;114;46;56;33;23;25;19;7.4;55;82.5;76.4
5135;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2020 1e kwartaal;318;254;235;224;43;181;11;10;0;0;0;213;155;107;47;59;36;23;21;20;7.7;64;80.0;73.8
5136;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2020 2e kwartaal;333;261;239;231;41;190;8;7;0;0;0;215;155;108;47;59;32;27;24;22;8.4;72;78.3;71.8
5137;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2020 3e kwartaal;342;279;251;245;53;192;6;6;0;0;0;220;157;108;48;64;33;31;30;29;10.2;63;81.6;73.2
5138;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2020 4e kwartaal;314;254;231;223;45;177;9;9;0;0;0;206;159;112;48;46;27;20;25;23;9.0;60;81.0;73.7
5139;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2020;327;262;239;231;46;185;8;8;0;0;0;214;156;109;48;57;32;25;25;23;8.9;65;80.2;73.1
5140;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2021 1e kwartaal;328;264;241;229;32;198;12;11;0;1;0;208;143;80;63;64;33;31;33;23;8.6;64;80.5;73.6
5141;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2021 2e kwartaal;351;289;269;261;46;215;8;7;0;1;0;226;149;86;63;77;37;40;43;20;6.8;62;82.2;76.6
5142;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2021 3e kwartaal;358;296;275;266;49;216;9;7;1;1;0;233;148;84;64;85;50;35;41;22;7.4;62;82.7;76.6
5143;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2021 4e kwartaal;355;287;270;261;48;213;9;7;1;1;0;236;167;100;67;68;37;31;34;17;5.8;68;80.9;76.2
5144;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2021;348;284;264;254;44;211;9;8;1;1;0;226;152;88;64;74;39;34;38;20;7.1;64;81.6;75.8
5145;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2022 1e kwartaal;367;299;279;270;50;220;9;8;1;1;0;235;160;100;60;75;47;28;44;20;6.6;69;81.3;76.0
5146;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2022 2e kwartaal;362;299;285;274;48;226;10;9;1;1;0;243;163;99;64;80;45;35;42;14;4.7;63;82.5;78.6
5147;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2022 3e kwartaal;360;302;280;270;55;215;10;10;1;0;0;236;143;85;58;93;55;38;44;22;7.3;58;83.9;77.9
5148;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2022 4e kwartaal;357;298;281;271;46;225;11;10;0;0;0;241;162;98;64;79;44;35;40;17;5.6;59;83.5;78.8
5149;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2022;362;299;281;271;50;222;10;9;1;0;0;239;157;96;61;82;48;34;43;18;6.0;62;82.8;77.8
5150;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2023 1e kwartaal;365;304;279;268;49;219;11;10;0;0;0;235;167;100;68;68;38;30;43;25;8.3;62;83.1;76.2
5151;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2023 2e kwartaal;371;313;295;282;47;235;13;13;0;0;0;250;168;108;60;82;44;38;45;18;5.7;58;84.3;79.5
5152;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2023 3e kwartaal;347;294;272;262;50;212;11;10;0;0;0;230;146;86;61;83;48;36;43;22;7.3;53;84.6;78.4
5153;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2023 4e kwartaal;349;288;273;261;49;212;12;12;0;1;0;233;159;96;63;74;44;30;41;15;5.3;61;82.6;78.3
5154;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2023;358;300;280;268;49;220;12;11;0;0;0;237;160;97;63;77;43;33;43;20;6.6;59;83.7;78.1
5155;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2024 1e kwartaal;363;305;283;273;47;227;9;9;0;0;0;244;164;98;66;81;44;37;39;22;7.1;58;84.0;78.0
5156;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2024 2e kwartaal;366;315;295;287;47;240;8;8;0;0;0;252;169;100;69;83;51;32;43;20;6.4;51;86.0;80.5
5157;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2024 3e kwartaal;358;303;279;269;49;220;10;9;0;0;0;238;151;85;66;88;52;36;41;25;8.1;54;84.8;78.0
5158;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2024 4e kwartaal;336;280;260;253;48;206;7;6;0;0;0;225;153;91;62;72;36;36;35;20;7.0;57;83.2;77.4
5159;Vrouwen;20 tot 25 jaar;Volgt formeel onderwijs;2024;356;301;279;271;48;223;8;8;0;0;0;240;159;93;66;81;46;35;39;21;7.1;55;84.5;78.5
5160;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2013 1e kwartaal;248;230;209;203;78;125;7;6;0;0;0;124;33;15;18;91;49;42;85;20;8.8;18;92.6;84.4
5161;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2013 2e kwartaal;245;226;205;199;75;123;7;6;0;0;0;122;39;17;22;83;38;45;84;21;9.1;19;92.2;83.7
5162;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2013 3e kwartaal;234;215;195;189;71;118;6;5;0;0;0;121;39;23;16;83;35;48;74;20;9.2;19;91.7;83.3
5163;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2013 4e kwartaal;247;228;203;195;71;124;8;8;0;0;0;125;40;22;17;85;37;49;78;25;10.8;19;92.1;82.2
5164;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2013;244;225;203;196;74;123;7;6;0;0;0;123;38;19;18;86;40;46;80;21;9.5;19;92.2;83.4
5165;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2014 1e kwartaal;246;225;200;191;69;122;9;8;1;0;0;123;36;22;15;87;44;42;77;25;11.3;21;91.4;81.1
5166;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2014 2e kwartaal;226;206;183;177;64;113;6;6;0;0;0;106;30;18;12;76;42;34;77;23;11.1;20;91.3;81.1
5167;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2014 3e kwartaal;234;213;189;184;65;118;5;4;1;1;0;118;34;19;15;83;39;44;72;24;11.1;21;91.0;80.9
5168;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2014 4e kwartaal;247;227;204;197;66;131;7;6;0;1;0;130;37;21;16;93;43;50;74;23;10.0;20;91.7;82.6
5169;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2014;238;218;194;187;66;121;7;6;0;0;0;119;35;20;14;85;42;43;75;24;10.9;21;91.4;81.4
5170;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2015 1e kwartaal;241;222;203;196;68;128;7;7;0;1;0;134;42;24;18;92;43;49;69;18;8.3;19;92.0;84.4
5171;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2015 2e kwartaal;226;210;193;186;67;120;6;5;0;1;0;119;35;17;17;84;37;47;74;17;8.1;16;92.9;85.4
5172;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2015 3e kwartaal;226;210;194;186;69;117;8;7;0;1;0;119;32;16;17;86;36;50;75;16;7.5;17;92.7;85.7
5173;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2015 4e kwartaal;242;226;203;196;69;127;7;7;0;0;0;129;38;19;20;91;42;48;75;23;10.1;16;93.5;84.0
5174;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2015 ;234;217;198;191;68;123;7;7;0;1;0;125;37;19;18;88;40;48;73;18;8.5;17;92.8;84.8
5175;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2016 1e kwartaal;236;218;200;193;62;132;7;6;1;0;0;124;36;18;18;87;41;47;76;18;8.2;19;92.1;84.6
5176;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2016 2e kwartaal;225;208;194;189;63;126;6;5;0;1;0;124;34;17;17;90;42;48;70;14;6.7;16;92.7;86.5
5177;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2016 3e kwartaal;221;205;189;184;70;114;5;5;0;0;0;121;30;12;17;91;40;51;68;16;7.7;16;92.7;85.6
5178;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2016 4e kwartaal;223;209;193;187;68;119;6;6;0;0;0;118;32;17;15;86;37;49;75;16;7.6;14;93.6;86.5
5179;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2016;226;210;194;188;66;123;6;5;0;0;0;122;33;16;17;89;40;49;73;16;7.6;16;92.8;85.8
5180;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2017 1e kwartaal;223;210;198;191;66;124;7;7;0;0;0;122;26;15;11;96;41;55;76;13;6.0;12;94.4;88.8
5181;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2017 2e kwartaal;212;198;188;182;62;120;6;6;0;0;0;115;27;13;14;88;37;51;72;11;5.4;14;93.4;88.4
5182;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2017 3e kwartaal;217;203;196;188;67;122;7;7;1;0;0;117;30;14;16;87;36;50;79;8;3.8;14;93.7;90.1
5183;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2017 4e kwartaal;238;221;209;203;80;123;6;6;1;0;0;124;32;15;17;92;37;55;85;12;5.3;18;92.6;87.8
5184;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2017;223;208;198;191;69;122;7;6;0;0;0;119;29;14;14;91;38;53;78;11;5.1;14;93.5;88.7
5185;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2018 1e kwartaal;224;206;198;191;73;118;7;7;0;0;0;120;32;17;15;88;36;52;78;8;4.0;18;91.9;88.2
5186;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2018 2e kwartaal;218;199;189;183;76;108;5;5;0;0;0;107;19;10;10;88;35;53;81;10;5.1;20;91.0;86.4
5187;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2018 3e kwartaal;218;195;185;180;74;107;5;5;0;0;0;101;18;10;8;83;36;47;84;10;5.3;23;89.5;84.7
5188;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2018 4e kwartaal;231;211;205;199;83;116;7;6;0;0;0;116;21;9;12;95;41;53;90;6;2.9;20;91.5;88.9
5189;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2018;223;203;194;188;76;112;6;6;0;0;0;111;23;11;11;88;37;51;83;9;4.3;20;91.0;87.1
5190;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2019 1e kwartaal;221;204;193;187;80;108;6;5;0;0;0;110;24;10;14;86;36;50;83;11;5.3;17;92.4;87.4
5191;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2019 2e kwartaal;213;194;187;180;81;99;7;7;0;0;0;101;20;11;9;80;30;51;86;7;3.4;19;90.9;87.8
5192;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2019 3e kwartaal;213;195;186;178;80;98;8;7;0;0;0;106;18;9;9;89;36;53;79;9;4.6;19;91.3;87.1
5193;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2019 4e kwartaal;219;202;193;185;85;100;7;6;1;0;0;106;17;7;11;89;37;51;87;9;4.6;18;92.0;87.8
5194;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2019;217;198;190;183;82;101;7;6;0;0;0;106;20;9;11;86;35;51;84;9;4.5;18;91.6;87.5
5195;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2020 1e kwartaal;218;200;190;183;93;90;7;6;1;0;0;106;25;13;11;81;30;51;83;10;5.1;18;91.6;86.9
5196;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2020 2e kwartaal;205;187;171;166;84;82;5;4;1;0;0;98;26;12;14;72;32;40;72;17;8.8;18;91.1;83.0
5197;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2020 3e kwartaal;198;182;169;164;85;79;5;4;1;0;0;101;19;11;8;82;28;54;67;13;7.1;17;91.5;85.0
5198;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2020 4e kwartaal;229;212;195;191;85;106;5;4;0;0;0;113;24;15;9;89;36;53;82;17;8.0;17;92.5;85.1
5199;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2020;213;195;181;176;87;89;5;5;1;0;0;105;24;13;11;81;32;50;76;14;7.3;18;91.7;85.0
5200;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2021 1e kwartaal;213;200;190;181;74;107;9;7;3;0;0;102;27;13;13;76;24;52;88;10;5.1;12;94.2;89.4
5201;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2021 2e kwartaal;190;174;168;158;66;92;10;9;1;0;0;87;18;7;11;69;19;50;81;7;3.8;15;91.9;88.4
5202;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2021 3e kwartaal;183;169;162;155;63;92;7;7;0;0;0;80;14;6;8;67;19;47;81;7;4.3;14;92.4;88.5
5203;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2021 4e kwartaal;197;183;177;168;66;103;8;8;0;0;0;87;12;4;8;74;22;53;90;6;3.5;14;92.7;89.5
5204;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2021;196;182;174;166;67;98;8;7;1;0;0;89;18;8;10;71;21;51;85;8;4.2;14;92.9;89.0
5205;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2022 1e kwartaal;186;171;162;156;66;90;6;6;0;0;0;81;15;6;10;66;17;49;81;9;5.3;15;91.9;87.0
5206;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2022 2e kwartaal;196;180;172;165;72;93;7;6;0;0;0;88;18;6;13;69;19;50;84;8;4.5;16;91.6;87.5
5207;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2022 3e kwartaal;197;182;175;166;76;90;9;8;1;0;0;94;20;5;15;75;20;54;81;7;3.7;16;92.1;88.7
5208;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2022 4e kwartaal;212;193;184;174;75;99;10;9;1;0;0;97;21;8;13;76;21;55;87;9;4.7;19;90.9;86.6
5209;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2022;198;181;173;165;72;93;8;7;0;0;0;90;19;6;12;71;19;52;83;8;4.5;17;91.6;87.5
5210;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2023 1e kwartaal;206;185;176;166;69;97;10;9;0;1;0;97;15;8;7;82;25;57;79;8;4.6;21;89.8;85.7
5211;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2023 2e kwartaal;203;183;173;164;68;96;9;8;0;0;0;85;14;6;8;72;26;46;87;11;5.8;20;90.1;84.9
5212;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2023 3e kwartaal;224;202;188;176;79;97;11;11;0;0;0;94;16;7;9;78;29;49;93;14;7.0;22;90.1;83.8
5213;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2023 4e kwartaal;231;207;201;192;81;111;9;9;0;0;0;106;19;8;11;87;27;61;95;6;2.9;23;89.9;87.3
5214;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2023;216;194;184;175;74;100;10;9;0;0;0;96;16;7;9;80;27;53;89;10;5.0;22;90.0;85.4
5215;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2024 1e kwartaal;217;192;181;172;71;102;8;8;0;0;0;98;18;7;10;80;27;53;83;12;6.1;24;88.8;83.4
5216;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2024 2e kwartaal;215;191;178;169;68;100;10;10;0;0;0;103;20;9;11;83;25;59;75;12;6.5;24;88.8;83.0
5217;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2024 3e kwartaal;217;198;185;178;81;97;8;7;0;0;0;107;16;7;9;91;28;63;78;13;6.5;19;91.4;85.5
5218;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2024 4e kwartaal;244;222;207;198;87;111;9;8;1;0;0;122;23;8;16;98;30;69;85;15;6.8;22;90.9;84.7
5219;Vrouwen;20 tot 25 jaar;Volgt geen formeel onderwijs;2024;223;201;188;179;77;102;9;8;0;0;0;107;19;8;12;88;27;61;80;13;6.5;22;90.0;84.2
5220;Vrouwen;15 jaar;Totaal;2013 1e kwartaal;96;53;38;36;4;32;2;2;0;0;0;38;38;37;2;0;0;0;0;15;27.5;43;55.0;39.9
5221;Vrouwen;15 jaar;Totaal;2013 2e kwartaal;97;57;38;36;3;33;1;1;0;0;0;38;37;36;1;1;0;0;0;19;33.2;40;58.6;39.1
5222;Vrouwen;15 jaar;Totaal;2013 3e kwartaal;97;58;38;36;3;33;2;2;0;0;0;37;34;32;3;3;3;0;0;20;34.7;39;59.7;39.0
5223;Vrouwen;15 jaar;Totaal;2013 4e kwartaal;98;56;38;36;2;34;2;2;0;0;0;38;38;37;1;0;0;0;0;18;32.6;41;57.7;38.9
5224;Vrouwen;15 jaar;Totaal;2013;97;56;38;36;3;33;2;2;0;0;0;38;37;35;2;1;1;0;0;18;32.1;41;57.8;39.2
5225;Vrouwen;15 jaar;Totaal;2014 1e kwartaal;98;50;35;33;3;30;2;2;0;0;0;35;35;34;1;0;0;0;0;15;30.3;48;51.0;35.6
5226;Vrouwen;15 jaar;Totaal;2014 2e kwartaal;98;53;36;34;3;31;2;2;0;0;0;36;36;34;2;0;0;0;0;17;32.2;45;54.0;36.6
5227;Vrouwen;15 jaar;Totaal;2014 3e kwartaal;98;53;37;35;3;32;2;2;0;0;0;36;35;32;3;1;0;1;0;16;30.9;45;53.9;37.2
5228;Vrouwen;15 jaar;Totaal;2014 4e kwartaal;98;55;40;37;3;34;3;2;0;0;0;40;40;38;2;0;0;0;0;16;28.1;43;56.2;40.4
5229;Vrouwen;15 jaar;Totaal;2014;98;53;37;35;3;32;2;2;0;0;0;37;36;34;2;0;0;0;0;16;30.3;45;53.8;37.5
5230;Vrouwen;15 jaar;Totaal;2015 1e kwartaal;99;57;36;33;4;29;3;2;0;0;0;36;36;34;1;0;0;0;0;21;36.7;42;57.3;36.3
5231;Vrouwen;15 jaar;Totaal;2015 2e kwartaal;100;60;42;39;4;35;3;3;0;0;0;42;42;40;2;0;0;0;0;18;29.6;40;60.2;42.4
5232;Vrouwen;15 jaar;Totaal;2015 3e kwartaal;100;59;40;38;3;35;2;2;0;0;0;40;39;36;3;1;1;0;0;19;32.3;41;59.0;39.9
5233;Vrouwen;15 jaar;Totaal;2015 4e kwartaal;101;60;41;39;3;35;3;2;0;0;0;41;41;40;1;0;0;0;0;18;31.0;41;59.0;40.7
5234;Vrouwen;15 jaar;Totaal;2015 ;100;59;40;37;4;34;3;3;0;0;0;40;39;37;2;1;0;0;0;19;32.4;41;58.9;39.8
5235;Vrouwen;15 jaar;Totaal;2016 1e kwartaal;101;53;37;34;3;31;3;3;0;0;0;37;37;37;1;0;0;0;0;16;30.4;48;52.7;36.7
5236;Vrouwen;15 jaar;Totaal;2016 2e kwartaal;101;62;43;41;2;39;2;2;0;0;0;42;42;39;3;0;0;0;0;19;30.9;39;61.0;42.2
5237;Vrouwen;15 jaar;Totaal;2016 3e kwartaal;101;59;44;41;3;39;3;3;0;0;0;43;42;39;3;1;1;0;1;15;26.0;41;59.0;43.6
5238;Vrouwen;15 jaar;Totaal;2016 4e kwartaal;100;59;41;37;2;35;3;3;0;0;0;41;41;39;2;0;0;0;0;19;31.3;41;58.9;40.5
5239;Vrouwen;15 jaar;Totaal;2016;101;58;41;38;3;36;3;3;0;0;0;41;40;38;2;0;0;0;0;17;29.6;42;57.9;40.7
5240;Vrouwen;15 jaar;Totaal;2017 1e kwartaal;100;56;40;38;2;36;2;2;0;0;0;40;40;38;2;0;0;0;0;15;27.2;45;55.5;40.4
5241;Vrouwen;15 jaar;Totaal;2017 2e kwartaal;100;57;40;38;3;35;2;2;0;0;0;40;39;37;2;1;1;0;0;16;28.9;43;57.0;40.5
5242;Vrouwen;15 jaar;Totaal;2017 3e kwartaal;100;65;50;49;4;45;2;2;0;0;0;50;49;44;4;2;1;0;0;14;22.0;35;64.8;50.5
5243;Vrouwen;15 jaar;Totaal;2017 4e kwartaal;100;57;44;43;3;40;2;1;0;0;0;44;43;42;1;1;1;0;0;13;22.5;43;57.1;44.3
5244;Vrouwen;15 jaar;Totaal;2017;100;58;44;42;3;39;2;2;0;0;0;44;43;41;2;1;1;0;0;15;25.1;41;58.6;43.9
5245;Vrouwen;15 jaar;Totaal;2018 1e kwartaal;100;54;41;39;3;36;2;2;0;0;0;41;40;39;1;0;0;0;0;14;25.1;45;54.7;41.0
5246;Vrouwen;15 jaar;Totaal;2018 2e kwartaal;100;61;48;45;2;43;3;3;0;0;0;48;46;42;4;1;1;0;0;13;21.7;39;61.1;47.8
5247;Vrouwen;15 jaar;Totaal;2018 3e kwartaal;100;63;50;48;2;46;3;2;0;0;0;50;46;44;3;4;3;1;0;13;20.8;36;63.7;50.5
5248;Vrouwen;15 jaar;Totaal;2018 4e kwartaal;100;58;46;43;2;41;2;2;0;0;0;46;45;44;1;0;0;0;0;13;21.7;41;58.6;45.8
5249;Vrouwen;15 jaar;Totaal;2018;100;59;46;44;2;41;2;2;0;0;0;46;45;42;2;1;1;0;0;13;22.2;40;59.5;46.3
5250;Vrouwen;15 jaar;Totaal;2019 1e kwartaal;99;58;48;46;3;42;3;3;0;0;0;48;48;46;2;0;0;0;0;10;16.6;41;58.4;48.7
5251;Vrouwen;15 jaar;Totaal;2019 2e kwartaal;98;60;50;48;3;45;3;3;0;0;0;50;50;47;3;0;0;0;0;10;16.4;38;61.2;51.2
5252;Vrouwen;15 jaar;Totaal;2019 3e kwartaal;98;65;56;53;3;50;3;3;0;0;0;56;52;47;5;4;3;1;0;10;15.0;32;66.8;56.8
5253;Vrouwen;15 jaar;Totaal;2019 4e kwartaal;97;62;51;49;4;45;2;2;0;0;0;51;51;49;2;0;0;0;0;11;17.9;35;64.2;52.7
5254;Vrouwen;15 jaar;Totaal;2019;98;61;51;49;3;45;3;2;0;0;0;51;50;47;3;1;1;0;0;10;16.5;37;62.6;52.3
5255;Vrouwen;15 jaar;Totaal;2020 1e kwartaal;96;58;47;45;4;41;2;2;0;0;0;47;47;45;2;0;0;0;0;11;18.3;39;59.9;48.9
5256;Vrouwen;15 jaar;Totaal;2020 2e kwartaal;96;55;46;44;3;41;2;2;0;0;0;46;45;42;3;1;0;0;0;9;16.1;41;57.3;48.0
5257;Vrouwen;15 jaar;Totaal;2020 3e kwartaal;95;64;49;47;4;44;1;1;0;0;0;48;46;40;6;2;2;0;0;15;23.9;31;67.3;51.2
5258;Vrouwen;15 jaar;Totaal;2020 4e kwartaal;94;60;46;45;3;42;1;1;0;0;0;46;44;42;2;1;1;0;0;14;24.0;34;63.7;48.4
5259;Vrouwen;15 jaar;Totaal;2020;95;59;47;45;4;42;1;1;0;0;0;47;46;42;3;1;1;0;0;12;20.8;36;62.0;49.1
5260;Vrouwen;15 jaar;Totaal;2021 1e kwartaal;94;48;35;34;2;32;1;0;0;1;0;35;34;33;1;1;1;0;0;13;26.9;46;51.1;37.4
5261;Vrouwen;15 jaar;Totaal;2021 2e kwartaal;93;56;38;37;2;36;1;0;0;1;0;38;36;31;4;2;2;0;0;18;32.0;37;60.2;41.0
