ID;Geslacht;Leeftijd;Geboorteland;Herkomst;Opleiding;Huishoudensinkomen;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenVanVermogensmisdrijven_2;VerdachtenVanVernielingEnOpenbOrde_3;VerdachtenVanGeweldsmisdrijven_4;VerdachtenVanVerkeersmisdrijven_5;VerdachtenVanDrugsmisdrijven_6;VerdachtenVanVuurWapenmisdrijven_7;TotaalVerdachtenVanMisdrijven_8;VerdachtenVanVermogensmisdrijven_9;VerdachtenVanVernielingEnOpenbOrde_10;VerdachtenVanGeweldsmisdrijven_11;VerdachtenVanVerkeersmisdrijven_12;VerdachtenVanDrugsmisdrijven_13;VerdachtenVanVuurWapenmisdrijven_14
7817;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2012;;;;;;;;;;;;;;
7818;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2013;;;;;;;;;;;;;;
7819;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2014;;;;;;;;;;;;;;
7820;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2015;;;;;;;;;;;;;;
7821;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2016;;;;;;;;;;;;;;
7822;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2017;;;;;;;;;;;;;;
7823;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2018;;;;;;;;;;;;;;
7824;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2019;;;;;;;;;;;;;;
7825;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2020;;;;;;;;;;;;;;
7826;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2021;;;;;;;;;;;;;;
7827;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2022;;;;;;;;;;;;;;
7828;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2023;;;;;;;;;;;;;;
7829;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
7830;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
7831;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2011;;;;;;;;;;;;;;
7832;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2012;;;;;;;;;;;;;;
7833;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2013;;;;;;;;;;;;;;
7834;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2014;;;;;;;;;;;;;;
7835;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2015;;;;;;;;;;;;;;
7836;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2016;;;;;;;;;;;;;;
7837;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2017;;;;;;;;;;;;;;
7838;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2018;;;;;;;;;;;;;;
7839;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2019;;;;;;;;;;;;;;
7840;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2020;;;;;;;;;;;;;;
7841;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2021;;;;;;;;;;;;;;
7842;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2022;;;;;;;;;;;;;;
7843;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2023;;;;;;;;;;;;;;
7844;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
7845;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2010;;;;;;;;;;;;;;
7846;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2011;;;;;;;;;;;;;;
7847;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2012;;;;;;;;;;;;;;
7848;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2013;;;;;;;;;;;;;;
7849;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2014;;;;;;;;;;;;;;
7850;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2015;;;;;;;;;;;;;;
7851;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2016;;;;;;;;;;;;;;
7852;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2017;;;;;;;;;;;;;;
7853;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2018;;;;;;;;;;;;;;
7854;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2019;;;;;;;;;;;;;;
7855;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2020;;;;;;;;;;;;;;
7856;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2021;;;;;;;;;;;;;;
7857;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2022;;;;;;;;;;;;;;
7858;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2023;;;;;;;;;;;;;;
7859;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Praktijkonderwijs;Niet ingedeeld;2024;;;;;;;;;;;;;;
7860;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2010;;;;;;;;;;;;;;
7861;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2011;;;;;;;;;;;;;;
7862;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2012;;;;;;;;;;;;;;
7863;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2013;;;;;;;;;;;;;;
7864;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2014;;;;;;;;;;;;;;
7865;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2015;;;;;;;;;;;;;;
7866;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2016;;;;;;;;;;;;;;
7867;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2017;;;;;;;;;;;;;;
7868;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2018;;;;;;;;;;;;;;
7869;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2019;;;;;;;;;;;;;;
7870;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2020;;;;;;;;;;;;;;
7871;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2021;;;;;;;;;;;;;;
7872;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2022;;;;;;;;;;;;;;
7873;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2023;;;;;;;;;;;;;;
7874;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Totaal;2024;;;;;;;;;;;;;;
7875;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
7876;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2011;;;;;;;;;;;;;;
7877;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2012;;;;;;;;;;;;;;
7878;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2013;;;;;;;;;;;;;;
7879;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2014;;;;;;;;;;;;;;
7880;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2015;;;;;;;;;;;;;;
7881;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2016;;;;;;;;;;;;;;
7882;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2017;;;;;;;;;;;;;;
7883;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2018;;;;;;;;;;;;;;
7884;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2019;;;;;;;;;;;;;;
7885;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2020;;;;;;;;;;;;;;
7886;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2021;;;;;;;;;;;;;;
7887;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2022;;;;;;;;;;;;;;
7888;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2023;;;;;;;;;;;;;;
7889;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
7890;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
7891;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2011;;;;;;;;;;;;;;
7892;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2012;;;;;;;;;;;;;;
7893;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2013;;;;;;;;;;;;;;
7894;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2014;;;;;;;;;;;;;;
7895;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2015;;;;;;;;;;;;;;
7896;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2016;;;;;;;;;;;;;;
7897;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2017;;;;;;;;;;;;;;
7898;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2018;;;;;;;;;;;;;;
7899;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2019;;;;;;;;;;;;;;
7900;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2020;;;;;;;;;;;;;;
7901;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2021;;;;;;;;;;;;;;
7902;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2022;;;;;;;;;;;;;;
7903;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2023;;;;;;;;;;;;;;
7904;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
7905;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2010;;;;;;;;;;;;;;
7906;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2011;;;;;;;;;;;;;;
7907;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2012;;;;;;;;;;;;;;
7908;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2013;;;;;;;;;;;;;;
7909;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2014;;;;;;;;;;;;;;
7910;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2015;;;;;;;;;;;;;;
7911;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2016;;;;;;;;;;;;;;
7912;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2017;;;;;;;;;;;;;;
7913;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2018;;;;;;;;;;;;;;
7914;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2019;;;;;;;;;;;;;;
7915;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2020;;;;;;;;;;;;;;
7916;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2021;;;;;;;;;;;;;;
7917;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2022;;;;;;;;;;;;;;
7918;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2023;;;;;;;;;;;;;;
7919;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Mbo;Niet ingedeeld;2024;;;;;;;;;;;;;;
7920;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2010;;;;;;;;;;;;;;
7921;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2011;;;;;;;;;;;;;;
7922;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2012;;;;;;;;;;;;;;
7923;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2013;;;;;;;;;;;;;;
7924;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2014;;;;;;;;;;;;;;
7925;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2015;;;;;;;;;;;;;;
7926;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2016;;;;;;;;;;;;;;
7927;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2017;;;;;;;;;;;;;;
7928;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2018;;;;;;;;;;;;;;
7929;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2019;;;;;;;;;;;;;;
7930;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2020;;;;;;;;;;;;;;
7931;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2021;;;;;;;;;;;;;;
7932;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2022;;;;;;;;;;;;;;
7933;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2023;;;;;;;;;;;;;;
7934;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Totaal;2024;;;;;;;;;;;;;;
7935;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
7936;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2011;;;;;;;;;;;;;;
7937;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2012;;;;;;;;;;;;;;
7938;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2013;;;;;;;;;;;;;;
7939;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2014;;;;;;;;;;;;;;
7940;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2015;;;;;;;;;;;;;;
7941;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2016;;;;;;;;;;;;;;
7942;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2017;;;;;;;;;;;;;;
7943;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2018;;;;;;;;;;;;;;
7944;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2019;;;;;;;;;;;;;;
7945;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2020;;;;;;;;;;;;;;
7946;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2021;;;;;;;;;;;;;;
7947;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2022;;;;;;;;;;;;;;
7948;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2023;;;;;;;;;;;;;;
7949;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
7950;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
7951;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2011;;;;;;;;;;;;;;
7952;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2012;;;;;;;;;;;;;;
7953;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2013;;;;;;;;;;;;;;
7954;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2014;;;;;;;;;;;;;;
7955;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2015;;;;;;;;;;;;;;
7956;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2016;;;;;;;;;;;;;;
7957;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2017;;;;;;;;;;;;;;
7958;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2018;;;;;;;;;;;;;;
7959;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2019;;;;;;;;;;;;;;
7960;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2020;;;;;;;;;;;;;;
7961;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2021;;;;;;;;;;;;;;
7962;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2022;;;;;;;;;;;;;;
7963;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2023;;;;;;;;;;;;;;
7964;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
7965;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2010;;;;;;;;;;;;;;
7966;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2011;;;;;;;;;;;;;;
7967;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2012;;;;;;;;;;;;;;
7968;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2013;;;;;;;;;;;;;;
7969;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2014;;;;;;;;;;;;;;
7970;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2015;;;;;;;;;;;;;;
7971;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2016;;;;;;;;;;;;;;
7972;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2017;;;;;;;;;;;;;;
7973;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2018;;;;;;;;;;;;;;
7974;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2019;;;;;;;;;;;;;;
7975;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2020;;;;;;;;;;;;;;
7976;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2021;;;;;;;;;;;;;;
7977;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2022;;;;;;;;;;;;;;
7978;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2023;;;;;;;;;;;;;;
7979;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Havo, vwo;Niet ingedeeld;2024;;;;;;;;;;;;;;
7980;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2010;;;;;;;;;;;;;;
7981;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2011;;;;;;;;;;;;;;
7982;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2012;;;;;;;;;;;;;;
7983;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2013;;;;;;;;;;;;;;
7984;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2014;;;;;;;;;;;;;;
7985;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2015;;;;;;;;;;;;;;
7986;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2016;;;;;;;;;;;;;;
7987;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2017;;;;;;;;;;;;;;
7988;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2018;;;;;;;;;;;;;;
7989;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2019;;;;;;;;;;;;;;
7990;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2020;;;;;;;;;;;;;;
7991;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2021;;;;;;;;;;;;;;
7992;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Marokko;Hbo, wo;Totaal;2022;;;;;;;;;;;;;;
