ID;Geslacht;Leeftijd;BurgerlijkeStaat;PositieInHetHuishouden;Perioden;PersonenInHuishoudens_1
2764;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2029;
2765;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2030;
2766;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2031;
2767;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2032;
2768;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2033;
2769;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2034;
2770;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2035;
2771;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2036;
2772;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2037;
2773;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2038;
2774;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2039;
2775;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2040;
2776;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2041;
2777;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2042;
2778;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2043;
2779;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2044;
2780;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2045;
2781;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2046;
2782;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2047;
2783;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2048;
2784;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2049;
2785;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2050;
2786;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2051;
2787;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2052;
2788;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2053;
2789;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2054;
2790;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2055;
2791;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2056;
2792;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2057;
2793;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2058;
2794;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2059;
2795;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2060;
2796;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2061;
2797;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2062;
2798;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2063;
2799;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2064;
2800;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2065;
2801;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2066;
2802;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2067;
2803;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2068;
2804;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2069;
2805;Totaal mannen en vrouwen;0 jaar;Gehuwd;Samenwonend;2070;
2806;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2025;
2807;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2026;
2808;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2027;
2809;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2028;
2810;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2029;
2811;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2030;
2812;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2031;
2813;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2032;
2814;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2033;
2815;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2034;
2816;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2035;
2817;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2036;
2818;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2037;
2819;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2038;
2820;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2039;
2821;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2040;
2822;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2041;
2823;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2042;
2824;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2043;
2825;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2044;
2826;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2045;
2827;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2046;
2828;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2047;
2829;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2048;
2830;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2049;
2831;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2050;
2832;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2051;
2833;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2052;
2834;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2053;
2835;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2054;
2836;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2055;
2837;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2056;
2838;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2057;
2839;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2058;
2840;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2059;
2841;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2060;
2842;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2061;
2843;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2062;
2844;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2063;
2845;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2064;
2846;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2065;
2847;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2066;
2848;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2067;
2849;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2068;
2850;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2069;
2851;Totaal mannen en vrouwen;0 jaar;Gehuwd;Ouder in eenouderhuishouden;2070;
2852;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2025;0.0
2853;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2026;0.0
2854;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2027;0.0
2855;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2028;0.0
2856;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2029;0.0
2857;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2030;0.0
2858;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2031;0.0
2859;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2032;0.0
2860;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2033;0.0
2861;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2034;0.0
2862;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2035;0.0
2863;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2036;0.0
2864;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2037;0.0
2865;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2038;0.0
2866;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2039;0.0
2867;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2040;0.0
2868;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2041;0.0
2869;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2042;0.0
2870;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2043;0.0
2871;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2044;0.0
2872;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2045;0.0
2873;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2046;0.0
2874;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2047;0.0
2875;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2048;0.0
2876;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2049;0.0
2877;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2050;0.0
2878;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2051;0.0
2879;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2052;0.0
2880;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2053;0.0
2881;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2054;0.0
2882;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2055;0.0
2883;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2056;0.0
2884;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2057;0.0
2885;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2058;0.0
2886;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2059;0.0
2887;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2060;0.0
2888;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2061;0.0
2889;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2062;0.0
2890;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2063;0.0
2891;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2064;0.0
2892;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2065;0.0
2893;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2066;0.0
2894;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2067;0.0
2895;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2068;0.0
2896;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2069;0.0
2897;Totaal mannen en vrouwen;0 jaar;Gehuwd;Overig lid huishouden;2070;0.0
2898;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2025;0.0
2899;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2026;0.0
2900;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2027;0.0
2901;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2028;0.0
2902;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2029;0.0
2903;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2030;0.0
2904;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2031;0.0
2905;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2032;0.0
2906;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2033;0.0
2907;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2034;0.0
2908;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2035;0.0
2909;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2036;0.0
2910;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2037;0.0
2911;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2038;0.0
2912;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2039;0.0
2913;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2040;0.0
2914;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2041;0.0
2915;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2042;0.0
2916;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2043;0.0
2917;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2044;0.0
2918;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2045;0.0
2919;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2046;0.0
2920;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2047;0.0
2921;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2048;0.0
2922;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2049;0.0
2923;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2050;0.0
2924;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2051;0.0
2925;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2052;0.0
2926;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2053;0.0
2927;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2054;0.0
2928;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2055;0.0
2929;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2056;0.0
2930;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2057;0.0
2931;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2058;0.0
2932;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2059;0.0
2933;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2060;0.0
2934;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2061;0.0
2935;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2062;0.0
2936;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2063;0.0
2937;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2064;0.0
2938;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2065;0.0
2939;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2066;0.0
2940;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2067;0.0
2941;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2068;0.0
2942;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2069;0.0
2943;Totaal mannen en vrouwen;0 jaar;Gehuwd;Personen in institutioneel huishoudens;2070;0.0
2944;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2025;
2945;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2026;
2946;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2027;
2947;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2028;
2948;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2029;
2949;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2030;
2950;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2031;
2951;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2032;
2952;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2033;
2953;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2034;
2954;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2035;
2955;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2036;
2956;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2037;
2957;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2038;
2958;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2039;
2959;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2040;
2960;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2041;
2961;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2042;
2962;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2043;
2963;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2044;
2964;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2045;
2965;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2046;
2966;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2047;
2967;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2048;
2968;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2049;
2969;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2050;
2970;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2051;
2971;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2052;
2972;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2053;
2973;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2054;
2974;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2055;
2975;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2056;
2976;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2057;
2977;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2058;
2978;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2059;
2979;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2060;
2980;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2061;
2981;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2062;
2982;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2063;
2983;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2064;
2984;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2065;
2985;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2066;
2986;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2067;
2987;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2068;
2988;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2069;
2989;Totaal mannen en vrouwen;0 jaar;Verweduwd;Totaal personen in huishoudens;2070;
2990;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2025;
2991;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2026;
2992;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2027;
2993;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2028;
2994;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2029;
2995;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2030;
2996;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2031;
2997;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2032;
2998;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2033;
2999;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2034;
3000;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2035;
3001;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2036;
3002;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2037;
3003;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2038;
3004;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2039;
3005;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2040;
3006;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2041;
3007;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2042;
3008;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2043;
3009;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2044;
3010;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2045;
3011;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2046;
3012;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2047;
3013;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2048;
3014;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2049;
3015;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2050;
3016;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2051;
3017;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2052;
3018;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2053;
3019;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2054;
3020;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2055;
3021;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2056;
3022;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2057;
3023;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2058;
3024;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2059;
3025;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2060;
3026;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2061;
3027;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2062;
3028;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2063;
3029;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2064;
3030;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2065;
3031;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2066;
3032;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2067;
3033;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2068;
3034;Totaal mannen en vrouwen;0 jaar;Verweduwd;Personen in particulier huishoudens;2069;
