ID;Geslacht;Leeftijd;Migratieachtergrond;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
7209;Mannen;45 tot 55 jaar;Totaal;Totaal;2017;12780
7210;Mannen;45 tot 55 jaar;Totaal;Totaal;2018;11790
7211;Mannen;45 tot 55 jaar;Totaal;Totaal;2019;9870
7212;Mannen;45 tot 55 jaar;Totaal;Totaal;2020;7390
7213;Mannen;45 tot 55 jaar;Totaal;Totaal;2021;8750
7214;Mannen;45 tot 55 jaar;Totaal;Totaal;2022;7700
7215;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2008;2460
7216;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2009;2540
7217;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2010;2600
7218;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2011;2480
7219;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2012;2930
7220;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2013;3330
7221;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2014;3390
7222;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2015;3320
7223;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2016;3400
7224;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2017;2990
7225;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2018;2440
7226;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2019;2060
7227;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2020;2000
7228;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2021;1860
7229;Mannen;45 tot 55 jaar;Totaal;0 tot 6 maanden;2022;1300
7230;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2008;1550
7231;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2009;1430
7232;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2010;2000
7233;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2011;1910
7234;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2012;1980
7235;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2013;2210
7236;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2014;2540
7237;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2015;2510
7238;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2016;2400
7239;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2017;2100
7240;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2018;1630
7241;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2019;1350
7242;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2020;1000
7243;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2021;1290
7244;Mannen;45 tot 55 jaar;Totaal;6 tot 12 maanden;2022;830
7245;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2008;1610
7246;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2009;1360
7247;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2010;1770
7248;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2011;2010
7249;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2012;2010
7250;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2013;2150
7251;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2014;2500
7252;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2015;2800
7253;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2016;2630
7254;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2017;2360
7255;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2018;2090
7256;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2019;1470
7257;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2020;1040
7258;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2021;1510
7259;Mannen;45 tot 55 jaar;Totaal;1 tot 2 jaar;2022;1240
7260;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2008;960
7261;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2009;650
7262;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2010;660
7263;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2011;900
7264;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2012;1130
7265;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2013;1130
7266;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2014;1160
7267;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2015;1370
7268;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2016;1550
7269;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2017;1510
7270;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2018;1420
7271;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2019;1080
7272;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2020;660
7273;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2021;800
7274;Mannen;45 tot 55 jaar;Totaal;2 tot 3 jaar;2022;910
7275;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2008;670
7276;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2009;430
7277;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2010;450
7278;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2011;520
7279;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2012;660
7280;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2013;660
7281;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2014;750
7282;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2015;740
7283;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2016;920
7284;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2017;1180
7285;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2018;1120
7286;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2019;910
7287;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2020;550
7288;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2021;620
7289;Mannen;45 tot 55 jaar;Totaal;3 tot 4 jaar;2022;610
7290;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2008;560
7291;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2009;340
7292;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2010;310
7293;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2011;280
7294;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2012;430
7295;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2013;420
7296;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2014;480
7297;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2015;470
7298;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2016;570
7299;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2017;720
7300;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2018;790
7301;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2019;740
7302;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2020;470
7303;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2021;530
7304;Mannen;45 tot 55 jaar;Totaal;4 tot 5 jaar;2022;490
7305;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2008;2280
7306;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2009;1730
7307;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2010;1480
7308;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2011;1390
7309;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2012;1540
7310;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2013;1250
7311;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2014;1260
7312;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2015;1390
7313;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2016;1500
7314;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2017;1920
7315;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2018;2290
7316;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2019;2250
7317;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2020;1690
7318;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2021;2140
7319;Mannen;45 tot 55 jaar;Totaal;5 jaar of langer;2022;2320
7320;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2008;4570
7321;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2009;3820
7322;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2010;4180
7323;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2011;4280
7324;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2012;4940
7325;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2013;5430
7326;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2014;6000
7327;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2015;6510
7328;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2016;6560
7329;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2017;6200
7330;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2018;5520
7331;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2019;4290
7332;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2020;3260
7333;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2021;3510
7334;Mannen;45 tot 55 jaar;Nederlandse achtergrond;Totaal;2022;2930
7335;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2008;1170
7336;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2009;1290
7337;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2010;1340
7338;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2011;1270
7339;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2012;1580
7340;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2013;1920
7341;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2014;1930
7342;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2015;1950
7343;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2016;1910
7344;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2017;1630
7345;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2018;1300
7346;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2019;1070
7347;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2020;1020
7348;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2021;820
7349;Mannen;45 tot 55 jaar;Nederlandse achtergrond;0 tot 6 maanden;2022;550
7350;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2008;730
7351;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2009;630
7352;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2010;970
7353;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2011;890
7354;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2012;990
7355;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2013;1150
7356;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2014;1330
7357;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2015;1360
7358;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2016;1240
7359;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2017;1060
7360;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2018;830
7361;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2019;620
7362;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2020;440
7363;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2021;520
7364;Mannen;45 tot 55 jaar;Nederlandse achtergrond;6 tot 12 maanden;2022;350
7365;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2008;740
7366;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2009;530
7367;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2010;730
7368;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2011;870
7369;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2012;860
7370;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2013;980
7371;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2014;1220
7372;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2015;1450
7373;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2016;1380
7374;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2017;1140
7375;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2018;1010
7376;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2019;650
7377;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2020;460
7378;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2021;600
7379;Mannen;45 tot 55 jaar;Nederlandse achtergrond;1 tot 2 jaar;2022;450
7380;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2008;430
7381;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2009;290
7382;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2010;240
7383;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2011;390
7384;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2012;490
7385;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2013;470
7386;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2014;520
7387;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2015;650
7388;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2016;760
7389;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2017;680
7390;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2018;620
7391;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2019;430
7392;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2020;280
7393;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2021;320
7394;Mannen;45 tot 55 jaar;Nederlandse achtergrond;2 tot 3 jaar;2022;350
7395;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2008;260
7396;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2009;170
7397;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2010;170
7398;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2011;210
7399;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2012;270
7400;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2013;250
7401;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2014;310
7402;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2015;330
7403;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2016;420
7404;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2017;560
7405;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2018;460
7406;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2019;350
7407;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2020;200
7408;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2021;200
7409;Mannen;45 tot 55 jaar;Nederlandse achtergrond;3 tot 4 jaar;2022;230
7410;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2008;220
7411;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2009;140
7412;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2010;100
7413;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2011;100
7414;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2012;130
7415;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2013;160
7416;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2014;200
7417;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2015;210
7418;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2016;240
7419;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2017;350
7420;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2018;350
7421;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2019;310
7422;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2020;170
7423;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2021;170
7424;Mannen;45 tot 55 jaar;Nederlandse achtergrond;4 tot 5 jaar;2022;180
7425;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2008;1010
7426;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2009;780
7427;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2010;640
7428;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2011;560
7429;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2012;630
7430;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2013;500
7431;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2014;490
7432;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2015;560
7433;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2016;610
7434;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2017;780
7435;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2018;950
7436;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2019;870
7437;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2020;700
7438;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2021;880
7439;Mannen;45 tot 55 jaar;Nederlandse achtergrond;5 jaar of langer;2022;840
7440;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2008;5480
7441;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2009;4620
7442;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2010;4970
7443;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2011;5150
7444;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2012;5710
7445;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2013;5710
7446;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2014;6080
7447;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2015;6080
7448;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2016;6400
7449;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2017;6580
7450;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2018;6270
7451;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2019;5570
7452;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2020;4130
7453;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2021;5240
7454;Mannen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2022;4770
7455;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2008;1270
7456;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2009;1220
7457;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2010;1230
7458;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2011;1180
7459;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2012;1340
7460;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2013;1410
7461;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2014;1460
7462;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2015;1360
7463;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2016;1490
7464;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2017;1350
7465;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2018;1130
7466;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2019;990
7467;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2020;980
7468;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2021;1040
7469;Mannen;45 tot 55 jaar;Met migratieachtergrond;0 tot 6 maanden;2022;760
7470;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2008;800
7471;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2009;780
7472;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2010;1000
7473;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2011;1010
7474;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2012;980
7475;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2013;1060
7476;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2014;1210
7477;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2015;1140
7478;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2016;1160
7479;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2017;1030
7480;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2018;810
7481;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2019;730
7482;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2020;550
7483;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2021;770
7484;Mannen;45 tot 55 jaar;Met migratieachtergrond;6 tot 12 maanden;2022;490
7485;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2008;870
7486;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2009;830
7487;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2010;1020
7488;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2011;1130
7489;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2012;1150
7490;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2013;1160
7491;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2014;1280
7492;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2015;1350
7493;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2016;1250
7494;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2017;1230
7495;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2018;1080
7496;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2019;830
7497;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2020;580
7498;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2021;910
7499;Mannen;45 tot 55 jaar;Met migratieachtergrond;1 tot 2 jaar;2022;790
7500;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2008;520
7501;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2009;370
7502;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2010;410
7503;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2011;510
7504;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2012;640
7505;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2013;660
7506;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2014;640
7507;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2015;720
7508;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2016;780
7509;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2017;830
7510;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2018;810
7511;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2019;660
7512;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2020;380
7513;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2021;480
7514;Mannen;45 tot 55 jaar;Met migratieachtergrond;2 tot 3 jaar;2022;560
7515;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2008;410
7516;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2009;260
7517;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2010;280
7518;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2011;310
7519;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2012;400
7520;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2013;400
7521;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2014;440
7522;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2015;410
7523;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2016;500
7524;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2017;630
7525;Mannen;45 tot 55 jaar;Met migratieachtergrond;3 tot 4 jaar;2018;660
