ID;ParticipationAndTrust;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
1467;56;Age: 65 years or older;2010 old method;22.0;78.0;18.0;82.0
1468;56;Age: 65 years or older;2010 new method;24.0;76.0;18.0;82.0
1469;56;Age: 65 years or older;2012;24.0;76.0;21.0;79.0
1470;56;Origin: Native Dutch background;2003;;;;
1471;56;Origin: Native Dutch background;2004;;;;
1472;56;Origin: Native Dutch background;2005;;;;
1473;56;Origin: Native Dutch background;2006;;;;
1474;56;Origin: Native Dutch background;2007;;;;
1475;56;Origin: Native Dutch background;2008;;;;
1476;56;Origin: Native Dutch background;2009;13.0;87.0;15.0;85.0
1477;56;Origin: Native Dutch background;2010 old method;14.0;86.0;14.0;86.0
1478;56;Origin: Native Dutch background;2010 new method;20.0;80.0;19.0;81.0
1479;56;Origin: Native Dutch background;2012;23.0;77.0;23.0;77.0
1480;56;Origin: Western foreign background ;2003;;;;
1481;56;Origin: Western foreign background ;2004;;;;
1482;56;Origin: Western foreign background ;2005;;;;
1483;56;Origin: Western foreign background ;2006;;;;
1484;56;Origin: Western foreign background ;2007;;;;
1485;56;Origin: Western foreign background ;2008;;;;
1486;56;Origin: Western foreign background ;2009;17.0;83.0;24.0;76.0
1487;56;Origin: Western foreign background ;2010 old method;;;;
1488;56;Origin: Western foreign background ;2010 new method;23.0;77.0;19.0;81.0
1489;56;Origin: Western foreign background ;2012;;;;
1490;56;Origin: Non-western foreign background;2003;;;;
1491;56;Origin: Non-western foreign background;2004;;;;
1492;56;Origin: Non-western foreign background;2005;;;;
1493;56;Origin: Non-western foreign background;2006;;;;
1494;56;Origin: Non-western foreign background;2007;;;;
1495;56;Origin: Non-western foreign background;2008;;;;
1496;56;Origin: Non-western foreign background;2009;27.0;73.0;29.0;71.0
1497;56;Origin: Non-western foreign background;2010 old method;21.0;79.0;20.0;80.0
1498;56;Origin: Non-western foreign background;2010 new method;27.0;73.0;19.0;81.0
1499;56;Origin: Non-western foreign background;2012;;;;
1500;78;Total population;2003;;;;
1501;78;Total population;2004;;;;
1502;78;Total population;2005;;;;
1503;78;Total population;2006;;;;
1504;78;Total population;2007;;;;
1505;78;Total population;2008;;;;
1506;78;Total population;2009;10.0;90.0;11.0;89.0
1507;78;Total population;2010 old method;10.0;90.0;12.0;88.0
1508;78;Total population;2010 new method;14.0;86.0;14.0;86.0
1509;78;Total population;2012;13.0;87.0;14.0;86.0
1510;78;Gender: male;2003;;;;
1511;78;Gender: male;2004;;;;
1512;78;Gender: male;2005;;;;
1513;78;Gender: male;2006;;;;
1514;78;Gender: male;2007;;;;
1515;78;Gender: male;2008;;;;
1516;78;Gender: male;2009;9.0;91.0;10.0;90.0
1517;78;Gender: male;2010 old method;9.0;91.0;11.0;89.0
1518;78;Gender: male;2010 new method;12.0;88.0;13.0;87.0
1519;78;Gender: male;2012;14.0;86.0;15.0;85.0
1520;78;Gender: female;2003;;;;
1521;78;Gender: female;2004;;;;
1522;78;Gender: female;2005;;;;
1523;78;Gender: female;2006;;;;
1524;78;Gender: female;2007;;;;
1525;78;Gender: female;2008;;;;
1526;78;Gender: female;2009;11.0;89.0;12.0;88.0
1527;78;Gender: female;2010 old method;12.0;88.0;13.0;87.0
1528;78;Gender: female;2010 new method;16.0;84.0;14.0;86.0
1529;78;Gender: female;2012;12.0;88.0;13.0;87.0
1530;78;Age: 18 to 35 years;2003;;;;
1531;78;Age: 18 to 35 years;2004;;;;
1532;78;Age: 18 to 35 years;2005;;;;
1533;78;Age: 18 to 35 years;2006;;;;
1534;78;Age: 18 to 35 years;2007;;;;
1535;78;Age: 18 to 35 years;2008;;;;
1536;78;Age: 18 to 35 years;2009;8.0;92.0;9.0;91.0
1537;78;Age: 18 to 35 years;2010 old method;6.0;94.0;9.0;91.0
1538;78;Age: 18 to 35 years;2010 new method;11.0;89.0;13.0;87.0
1539;78;Age: 18 to 35 years;2012;9.0;91.0;11.0;89.0
1540;78;Age: 35 to 50 years;2003;;;;
1541;78;Age: 35 to 50 years;2004;;;;
1542;78;Age: 35 to 50 years;2005;;;;
1543;78;Age: 35 to 50 years;2006;;;;
1544;78;Age: 35 to 50 years;2007;;;;
1545;78;Age: 35 to 50 years;2008;;;;
1546;78;Age: 35 to 50 years;2009;10.0;90.0;13.0;87.0
1547;78;Age: 35 to 50 years;2010 old method;15.0;85.0;12.0;88.0
1548;78;Age: 35 to 50 years;2010 new method;13.0;87.0;13.0;87.0
1549;78;Age: 35 to 50 years;2012;14.0;86.0;15.0;85.0
1550;78;Age: 50 to 65 years;2003;;;;
1551;78;Age: 50 to 65 years;2004;;;;
1552;78;Age: 50 to 65 years;2005;;;;
1553;78;Age: 50 to 65 years;2006;;;;
1554;78;Age: 50 to 65 years;2007;;;;
1555;78;Age: 50 to 65 years;2008;;;;
1556;78;Age: 50 to 65 years;2009;10.0;90.0;11.0;89.0
1557;78;Age: 50 to 65 years;2010 old method;12.0;88.0;13.0;87.0
1558;78;Age: 50 to 65 years;2010 new method;15.0;85.0;15.0;85.0
1559;78;Age: 50 to 65 years;2012;17.0;83.0;17.0;83.0
1560;78;Age: 65 years or older;2003;;;;
1561;78;Age: 65 years or older;2004;;;;
1562;78;Age: 65 years or older;2005;;;;
1563;78;Age: 65 years or older;2006;;;;
1564;78;Age: 65 years or older;2007;;;;
1565;78;Age: 65 years or older;2008;;;;
1566;78;Age: 65 years or older;2009;14.0;86.0;10.0;90.0
1567;78;Age: 65 years or older;2010 old method;15.0;85.0;12.0;88.0
1568;78;Age: 65 years or older;2010 new method;18.0;82.0;16.0;84.0
1569;78;Age: 65 years or older;2012;15.0;85.0;11.0;89.0
1570;78;Origin: Native Dutch background;2003;;;;
1571;78;Origin: Native Dutch background;2004;;;;
1572;78;Origin: Native Dutch background;2005;;;;
1573;78;Origin: Native Dutch background;2006;;;;
1574;78;Origin: Native Dutch background;2007;;;;
1575;78;Origin: Native Dutch background;2008;;;;
1576;78;Origin: Native Dutch background;2009;9.0;91.0;9.0;91.0
1577;78;Origin: Native Dutch background;2010 old method;9.0;91.0;11.0;89.0
1578;78;Origin: Native Dutch background;2010 new method;12.0;88.0;13.0;87.0
1579;78;Origin: Native Dutch background;2012;13.0;87.0;12.0;88.0
1580;78;Origin: Western foreign background ;2003;;;;
1581;78;Origin: Western foreign background ;2004;;;;
1582;78;Origin: Western foreign background ;2005;;;;
1583;78;Origin: Western foreign background ;2006;;;;
1584;78;Origin: Western foreign background ;2007;;;;
1585;78;Origin: Western foreign background ;2008;;;;
1586;78;Origin: Western foreign background ;2009;10.0;90.0;13.0;87.0
1587;78;Origin: Western foreign background ;2010 old method;10.0;90.0;12.0;88.0
1588;78;Origin: Western foreign background ;2010 new method;17.0;83.0;17.0;83.0
1589;78;Origin: Western foreign background ;2012;13.0;87.0;18.0;82.0
1590;78;Origin: Non-western foreign background;2003;;;;
1591;78;Origin: Non-western foreign background;2004;;;;
1592;78;Origin: Non-western foreign background;2005;;;;
1593;78;Origin: Non-western foreign background;2006;;;;
1594;78;Origin: Non-western foreign background;2007;;;;
1595;78;Origin: Non-western foreign background;2008;;;;
1596;78;Origin: Non-western foreign background;2009;19.0;81.0;22.0;78.0
1597;78;Origin: Non-western foreign background;2010 old method;24.0;76.0;23.0;77.0
1598;78;Origin: Non-western foreign background;2010 new method;25.0;75.0;21.0;79.0
1599;78;Origin: Non-western foreign background;2012;;;;
1600;90;Total population;2003;;;;
1601;90;Total population;2004;;;;
1602;90;Total population;2005;;;;
1603;90;Total population;2006;;;;
1604;90;Total population;2007;;;;
1605;90;Total population;2008;;;;
1606;90;Total population;2009;15.0;85.0;16.0;84.0
1607;90;Total population;2010 old method;16.0;84.0;17.0;83.0
1608;90;Total population;2010 new method;20.0;80.0;18.0;82.0
1609;90;Total population;2012;20.0;80.0;20.0;80.0
1610;90;Gender: male;2003;;;;
1611;90;Gender: male;2004;;;;
1612;90;Gender: male;2005;;;;
1613;90;Gender: male;2006;;;;
1614;90;Gender: male;2007;;;;
1615;90;Gender: male;2008;;;;
1616;90;Gender: male;2009;12.0;88.0;15.0;85.0
1617;90;Gender: male;2010 old method;12.0;88.0;14.0;86.0
1618;90;Gender: male;2010 new method;20.0;80.0;19.0;81.0
1619;90;Gender: male;2012;23.0;77.0;22.0;78.0
1620;90;Gender: female;2003;;;;
1621;90;Gender: female;2004;;;;
1622;90;Gender: female;2005;;;;
1623;90;Gender: female;2006;;;;
1624;90;Gender: female;2007;;;;
1625;90;Gender: female;2008;;;;
1626;90;Gender: female;2009;18.0;82.0;17.0;83.0
1627;90;Gender: female;2010 old method;20.0;80.0;20.0;80.0
1628;90;Gender: female;2010 new method;21.0;79.0;18.0;82.0
1629;90;Gender: female;2012;17.0;83.0;18.0;82.0
1630;90;Age: 18 to 35 years;2003;;;;
1631;90;Age: 18 to 35 years;2004;;;;
1632;90;Age: 18 to 35 years;2005;;;;
1633;90;Age: 18 to 35 years;2006;;;;
1634;90;Age: 18 to 35 years;2007;;;;
1635;90;Age: 18 to 35 years;2008;;;;
1636;90;Age: 18 to 35 years;2009;16.0;84.0;17.0;83.0
1637;90;Age: 18 to 35 years;2010 old method;13.0;87.0;14.0;86.0
1638;90;Age: 18 to 35 years;2010 new method;17.0;83.0;16.0;84.0
1639;90;Age: 18 to 35 years;2012;;;;
1640;90;Age: 35 to 50 years;2003;;;;
1641;90;Age: 35 to 50 years;2004;;;;
1642;90;Age: 35 to 50 years;2005;;;;
1643;90;Age: 35 to 50 years;2006;;;;
1644;90;Age: 35 to 50 years;2007;;;;
1645;90;Age: 35 to 50 years;2008;;;;
1646;90;Age: 35 to 50 years;2009;15.0;85.0;18.0;82.0
1647;90;Age: 35 to 50 years;2010 old method;20.0;80.0;17.0;83.0
1648;90;Age: 35 to 50 years;2010 new method;22.0;78.0;22.0;78.0
1649;90;Age: 35 to 50 years;2012;17.0;83.0;22.0;78.0
1650;90;Age: 50 to 65 years;2003;;;;
1651;90;Age: 50 to 65 years;2004;;;;
1652;90;Age: 50 to 65 years;2005;;;;
1653;90;Age: 50 to 65 years;2006;;;;
1654;90;Age: 50 to 65 years;2007;;;;
1655;90;Age: 50 to 65 years;2008;;;;
1656;90;Age: 50 to 65 years;2009;13.0;87.0;14.0;86.0
1657;90;Age: 50 to 65 years;2010 old method;14.0;86.0;18.0;82.0
1658;90;Age: 50 to 65 years;2010 new method;20.0;80.0;19.0;81.0
1659;90;Age: 50 to 65 years;2012;24.0;76.0;22.0;78.0
1660;90;Age: 65 years or older;2003;;;;
1661;90;Age: 65 years or older;2004;;;;
1662;90;Age: 65 years or older;2005;;;;
1663;90;Age: 65 years or older;2006;;;;
1664;90;Age: 65 years or older;2007;;;;
1665;90;Age: 65 years or older;2008;;;;
1666;90;Age: 65 years or older;2009;18.0;82.0;16.0;84.0
1667;90;Age: 65 years or older;2010 old method;20.0;80.0;17.0;83.0
1668;90;Age: 65 years or older;2010 new method;22.0;78.0;16.0;84.0
1669;90;Age: 65 years or older;2012;18.0;82.0;14.0;86.0
1670;90;Origin: Native Dutch background;2003;;;;
1671;90;Origin: Native Dutch background;2004;;;;
1672;90;Origin: Native Dutch background;2005;;;;
1673;90;Origin: Native Dutch background;2006;;;;
1674;90;Origin: Native Dutch background;2007;;;;
1675;90;Origin: Native Dutch background;2008;;;;
1676;90;Origin: Native Dutch background;2009;14.0;86.0;15.0;85.0
1677;90;Origin: Native Dutch background;2010 old method;14.0;86.0;16.0;84.0
1678;90;Origin: Native Dutch background;2010 new method;19.0;81.0;18.0;82.0
1679;90;Origin: Native Dutch background;2012;19.0;81.0;18.0;82.0
1680;90;Origin: Western foreign background ;2003;;;;
1681;90;Origin: Western foreign background ;2004;;;;
1682;90;Origin: Western foreign background ;2005;;;;
1683;90;Origin: Western foreign background ;2006;;;;
1684;90;Origin: Western foreign background ;2007;;;;
1685;90;Origin: Western foreign background ;2008;;;;
1686;90;Origin: Western foreign background ;2009;19.0;81.0;23.0;77.0
1687;90;Origin: Western foreign background ;2010 old method;;;;
1688;90;Origin: Western foreign background ;2010 new method;22.0;78.0;19.0;81.0
1689;90;Origin: Western foreign background ;2012;;;;
1690;90;Origin: Non-western foreign background;2003;;;;
1691;90;Origin: Non-western foreign background;2004;;;;
1692;90;Origin: Non-western foreign background;2005;;;;
1693;90;Origin: Non-western foreign background;2006;;;;
1694;90;Origin: Non-western foreign background;2007;;;;
1695;90;Origin: Non-western foreign background;2008;;;;
1696;90;Origin: Non-western foreign background;2009;29.0;71.0;26.0;74.0
1697;90;Origin: Non-western foreign background;2010 old method;;;;
1698;90;Origin: Non-western foreign background;2010 new method;31.0;69.0;22.0;78.0
1699;90;Origin: Non-western foreign background;2012;;;;
1700;23;Total population;2003;;;;
1701;23;Total population;2004;;;;
1702;23;Total population;2005;;;;
1703;23;Total population;2006;;;;
1704;23;Total population;2007;;;;
1705;23;Total population;2008;;;;
1706;23;Total population;2009;9.0;91.0;11.0;89.0
1707;23;Total population;2010 old method;10.0;90.0;12.0;88.0
1708;23;Total population;2010 new method;14.0;86.0;14.0;86.0
1709;23;Total population;2012;15.0;85.0;16.0;84.0
1710;23;Gender: male;2003;;;;
1711;23;Gender: male;2004;;;;
1712;23;Gender: male;2005;;;;
1713;23;Gender: male;2006;;;;
1714;23;Gender: male;2007;;;;
1715;23;Gender: male;2008;;;;
1716;23;Gender: male;2009;8.0;92.0;10.0;90.0
1717;23;Gender: male;2010 old method;10.0;90.0;12.0;88.0
1718;23;Gender: male;2010 new method;11.0;89.0;12.0;88.0
1719;23;Gender: male;2012;16.0;84.0;16.0;84.0
1720;23;Gender: female;2003;;;;
1721;23;Gender: female;2004;;;;
1722;23;Gender: female;2005;;;;
1723;23;Gender: female;2006;;;;
1724;23;Gender: female;2007;;;;
1725;23;Gender: female;2008;;;;
1726;23;Gender: female;2009;10.0;90.0;12.0;88.0
1727;23;Gender: female;2010 old method;10.0;90.0;12.0;88.0
1728;23;Gender: female;2010 new method;16.0;84.0;15.0;85.0
1729;23;Gender: female;2012;14.0;86.0;15.0;85.0
1730;23;Age: 18 to 35 years;2003;;;;
1731;23;Age: 18 to 35 years;2004;;;;
1732;23;Age: 18 to 35 years;2005;;;;
1733;23;Age: 18 to 35 years;2006;;;;
1734;23;Age: 18 to 35 years;2007;;;;
1735;23;Age: 18 to 35 years;2008;;;;
1736;23;Age: 18 to 35 years;2009;7.0;93.0;10.0;90.0
1737;23;Age: 18 to 35 years;2010 old method;6.0;94.0;9.0;91.0
1738;23;Age: 18 to 35 years;2010 new method;11.0;89.0;13.0;87.0
1739;23;Age: 18 to 35 years;2012;10.0;90.0;13.0;87.0
1740;23;Age: 35 to 50 years;2003;;;;
1741;23;Age: 35 to 50 years;2004;;;;
1742;23;Age: 35 to 50 years;2005;;;;
1743;23;Age: 35 to 50 years;2006;;;;
1744;23;Age: 35 to 50 years;2007;;;;
1745;23;Age: 35 to 50 years;2008;;;;
1746;23;Age: 35 to 50 years;2009;9.0;91.0;13.0;87.0
1747;23;Age: 35 to 50 years;2010 old method;11.0;89.0;10.0;90.0
1748;23;Age: 35 to 50 years;2010 new method;13.0;87.0;13.0;87.0
1749;23;Age: 35 to 50 years;2012;15.0;85.0;16.0;84.0
1750;23;Age: 50 to 65 years;2003;;;;
1751;23;Age: 50 to 65 years;2004;;;;
1752;23;Age: 50 to 65 years;2005;;;;
1753;23;Age: 50 to 65 years;2006;;;;
1754;23;Age: 50 to 65 years;2007;;;;
1755;23;Age: 50 to 65 years;2008;;;;
1756;23;Age: 50 to 65 years;2009;10.0;90.0;12.0;88.0
1757;23;Age: 50 to 65 years;2010 old method;13.0;87.0;14.0;86.0
1758;23;Age: 50 to 65 years;2010 new method;16.0;84.0;15.0;85.0
1759;23;Age: 50 to 65 years;2012;20.0;80.0;21.0;79.0
1760;23;Age: 65 years or older;2003;;;;
1761;23;Age: 65 years or older;2004;;;;
1762;23;Age: 65 years or older;2005;;;;
1763;23;Age: 65 years or older;2006;;;;
1764;23;Age: 65 years or older;2007;;;;
1765;23;Age: 65 years or older;2008;;;;
1766;23;Age: 65 years or older;2009;12.0;88.0;9.0;91.0
1767;23;Age: 65 years or older;2010 old method;11.0;89.0;10.0;90.0
1768;23;Age: 65 years or older;2010 new method;18.0;82.0;16.0;84.0
1769;23;Age: 65 years or older;2012;16.0;84.0;14.0;86.0
1770;23;Origin: Native Dutch background;2003;;;;
1771;23;Origin: Native Dutch background;2004;;;;
1772;23;Origin: Native Dutch background;2005;;;;
1773;23;Origin: Native Dutch background;2006;;;;
1774;23;Origin: Native Dutch background;2007;;;;
1775;23;Origin: Native Dutch background;2008;;;;
1776;23;Origin: Native Dutch background;2009;8.0;92.0;9.0;91.0
1777;23;Origin: Native Dutch background;2010 old method;8.0;92.0;11.0;89.0
1778;23;Origin: Native Dutch background;2010 new method;12.0;88.0;13.0;87.0
1779;23;Origin: Native Dutch background;2012;14.0;86.0;14.0;86.0
1780;23;Origin: Western foreign background ;2003;;;;
1781;23;Origin: Western foreign background ;2004;;;;
1782;23;Origin: Western foreign background ;2005;;;;
1783;23;Origin: Western foreign background ;2006;;;;
1784;23;Origin: Western foreign background ;2007;;;;
1785;23;Origin: Western foreign background ;2008;;;;
1786;23;Origin: Western foreign background ;2009;8.0;92.0;13.0;87.0
1787;23;Origin: Western foreign background ;2010 old method;11.0;89.0;14.0;86.0
1788;23;Origin: Western foreign background ;2010 new method;18.0;82.0;17.0;83.0
1789;23;Origin: Western foreign background ;2012;17.0;83.0;20.0;80.0
1790;23;Origin: Non-western foreign background;2003;;;;
1791;23;Origin: Non-western foreign background;2004;;;;
1792;23;Origin: Non-western foreign background;2005;;;;
1793;23;Origin: Non-western foreign background;2006;;;;
1794;23;Origin: Non-western foreign background;2007;;;;
1795;23;Origin: Non-western foreign background;2008;;;;
1796;23;Origin: Non-western foreign background;2009;19.0;81.0;24.0;76.0
1797;23;Origin: Non-western foreign background;2010 old method;21.0;79.0;20.0;80.0
1798;23;Origin: Non-western foreign background;2010 new method;;;;
1799;23;Origin: Non-western foreign background;2012;;;;
