ID;Populatie;Geslacht;Persoonskenmerken;Reismotieven;Marges;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
6853;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Weinig stedelijk;2019;1.16;9.87;27.2;424.0;3604.0;165.5
6854;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Weinig stedelijk;2020;0.79;4.97;23.07;290.0;1819.0;140.7
6855;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Weinig stedelijk;2021;0.96;5.98;29.83;350.0;2182.0;181.5
6856;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Weinig stedelijk;2022;1.02;6.7;24.85;372.0;2446.0;151.2
6857;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Weinig stedelijk;2023;0.93;9.98;28.99;338.0;3642.0;176.3
6858;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Niet stedelijk;2018;1.12;8.11;28.95;410.0;2959.0;176.1
6859;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Niet stedelijk;2019;1.2;10.02;33.86;438.0;3658.0;206.0
6860;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Niet stedelijk;2020;0.8;5.59;19.99;292.0;2045.0;122.0
6861;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Niet stedelijk;2021;0.92;9.28;31.17;338.0;3387.0;189.6
6862;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Niet stedelijk;2022;0.86;5.28;25.84;314.0;1929.0;157.2
6863;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Waarde;Niet stedelijk;2023;0.92;9.14;24.8;337.0;3335.0;150.9
6864;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Nederland;2018;0.97;6.27;26.44;355.0;2290.0;160.8
6865;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Nederland;2019;0.98;6.45;25.14;356.0;2356.0;152.9
6866;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Nederland;2020;0.77;4.31;25.16;283.0;1579.0;153.5
6867;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Nederland;2021;0.89;5.77;31.34;324.0;2104.0;190.7
6868;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Nederland;2022;0.87;5.51;24.89;317.0;2010.0;151.4
6869;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Nederland;2023;0.85;6.22;25.93;311.0;2272.0;157.8
6870;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Nederland (LD);2018;0.99;5.91;26.27;362.0;2157.0;159.8
6871;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Nederland (LD);2019;1.06;6.48;27.14;389.0;2367.0;165.1
6872;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Nederland (LD);2020;0.74;2.74;16.38;269.0;1003.0;99.9
6873;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Nederland (LD);2021;0.78;5.15;27.32;285.0;1880.0;166.2
6874;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Nederland (LD);2022;0.76;;23.93;276.0;;145.6
6875;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Nederland (LD);2023;0.77;;21.81;281.0;;132.7
6876;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Oost-Nederland (LD);2018;0.93;6.17;23.69;339.0;2251.0;144.1
6877;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Oost-Nederland (LD);2019;0.95;6.66;24.24;346.0;2430.0;147.5
6878;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Oost-Nederland (LD);2020;0.72;3.93;22.72;264.0;1439.0;138.6
6879;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Oost-Nederland (LD);2021;0.85;4.88;28.81;312.0;1780.0;175.2
6880;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Oost-Nederland (LD);2022;0.86;5.38;22.84;313.0;1962.0;139.0
6881;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Oost-Nederland (LD);2023;0.76;5.05;21.39;278.0;1843.0;130.1
6882;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;West-Nederland (LD);2018;0.96;5.66;26.7;352.0;2065.0;162.4
6883;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;West-Nederland (LD);2019;0.93;5.48;23.87;340.0;2001.0;145.2
6884;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;West-Nederland (LD);2020;0.77;4.04;27.72;283.0;1478.0;169.1
6885;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;West-Nederland (LD);2021;0.89;5.74;31.96;323.0;2094.0;194.4
6886;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;West-Nederland (LD);2022;0.88;5.07;24.66;323.0;1851.0;150.0
6887;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;West-Nederland (LD);2023;0.87;5.35;26.89;319.0;1952.0;163.6
6888;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;0.85;5.04;21.87;311.0;1840.0;133.0
6889;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Nederland (LD);2019;0.86;4.08;19.54;315.0;1488.0;118.9
6890;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Nederland (LD);2020;0.66;3.31;17.64;243.0;1210.0;107.6
6891;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;0.79;3.14;24.12;289.0;1147.0;146.8
6892;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;0.68;3.93;18.46;247.0;1434.0;112.3
6893;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;0.74;4.91;19.87;269.0;1791.0;120.9
6894;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Groningen (PV);2018;1.0;6.42;25.24;366.0;2345.0;153.5
6895;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Groningen (PV);2019;;;;;;
6896;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Groningen (PV);2020;;;;;;
6897;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Groningen (PV);2021;;;;;;
6898;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Groningen (PV);2022;;;;;;
6899;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Groningen (PV);2023;;;;;;
6900;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Fryslân (PV);2018;0.79;3.06;18.33;287.0;1118.0;111.5
6901;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Fryslân (PV);2019;1.16;;23.59;424.0;;143.5
6902;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Fryslân (PV);2020;;;;;;
6903;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Fryslân (PV);2021;0.89;;27.42;326.0;;166.8
6904;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Fryslân (PV);2022;;;;;;
6905;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Fryslân (PV);2023;;;;;;
6906;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Drenthe (PV);2018;0.9;3.81;24.1;327.0;1390.0;146.6
6907;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Drenthe (PV);2019;;;;;;
6908;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Drenthe (PV);2020;;;;;;
6909;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Drenthe (PV);2021;;;;;;
6910;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Drenthe (PV);2022;;;;;;
6911;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Drenthe (PV);2023;;;;;;
6912;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Overijssel (PV);2018;0.91;4.75;21.94;333.0;1734.0;133.5
6913;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Overijssel (PV);2019;0.82;;20.57;300.0;;125.1
6914;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Overijssel (PV);2020;0.74;;21.95;272.0;;133.9
6915;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Overijssel (PV);2021;0.85;4.46;29.12;311.0;1629.0;177.2
6916;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Overijssel (PV);2022;0.97;5.73;22.72;355.0;2092.0;138.2
6917;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Overijssel (PV);2023;0.72;;15.86;262.0;;96.5
6918;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Flevoland (PV);2018;0.79;5.04;24.64;288.0;1839.0;149.9
6919;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Flevoland (PV);2019;0.76;;16.83;278.0;;102.4
6920;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Flevoland (PV);2020;;;;;;
6921;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Flevoland (PV);2021;;;;;;
6922;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Flevoland (PV);2022;0.58;;18.79;211.0;;114.3
6923;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Flevoland (PV);2023;0.62;4.52;17.22;225.0;1649.0;104.7
6924;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Gelderland (PV);2018;0.87;5.64;20.97;317.0;2058.0;127.6
6925;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Gelderland (PV);2019;0.95;5.3;22.7;345.0;1933.0;138.1
6926;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Gelderland (PV);2020;0.66;;20.79;242.0;;126.8
6927;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Gelderland (PV);2021;0.86;3.83;27.54;313.0;1397.0;167.5
6928;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Gelderland (PV);2022;0.74;3.37;18.64;269.0;1230.0;113.4
6929;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Gelderland (PV);2023;0.71;;20.79;258.0;;126.5
6930;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Utrecht (PV);2018;0.91;4.63;22.48;331.0;1689.0;136.7
6931;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Utrecht (PV);2019;0.95;3.93;17.61;346.0;1435.0;107.1
6932;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Utrecht (PV);2020;0.74;3.54;23.55;270.0;1296.0;143.7
6933;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Utrecht (PV);2021;0.86;5.07;26.32;314.0;1852.0;160.1
6934;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Utrecht (PV);2022;0.85;4.74;21.57;311.0;1730.0;131.2
6935;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Utrecht (PV);2023;0.88;4.22;22.13;323.0;1539.0;134.6
6936;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Holland (PV);2018;0.85;4.57;22.19;310.0;1666.0;135.0
6937;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Holland (PV);2019;0.84;5.04;22.69;305.0;1840.0;138.0
6938;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Holland (PV);2020;0.68;3.17;22.59;248.0;1161.0;137.8
6939;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Holland (PV);2021;0.86;5.04;30.96;316.0;1839.0;188.3
6940;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Holland (PV);2022;0.78;3.77;21.28;284.0;1378.0;129.4
6941;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Holland (PV);2023;0.78;4.43;24.87;286.0;1615.0;151.3
6942;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Holland (PV);2018;0.97;5.36;27.68;355.0;1957.0;168.4
6943;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Holland (PV);2019;0.86;4.34;23.6;313.0;1585.0;143.6
6944;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Holland (PV);2020;0.75;3.44;28.49;275.0;1257.0;173.8
6945;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Holland (PV);2021;0.83;4.84;30.72;302.0;1766.0;186.9
6946;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Holland (PV);2022;0.87;4.71;25.03;319.0;1718.0;152.3
6947;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zuid-Holland (PV);2023;0.83;4.81;25.56;305.0;1755.0;155.5
6948;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeeland (PV);2018;0.83;4.9;22.08;304.0;1789.0;134.3
6949;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeeland (PV);2019;0.95;;15.58;348.0;;94.8
6950;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeeland (PV);2020;;;;;;
6951;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeeland (PV);2021;;;;;;
6952;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeeland (PV);2022;;;;;;
6953;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeeland (PV);2023;;;;;;
6954;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Brabant (PV);2018;0.82;4.8;20.62;300.0;1752.0;125.4
6955;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Brabant (PV);2019;0.82;3.47;17.94;301.0;1267.0;109.1
6956;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Brabant (PV);2020;0.67;3.66;18.53;244.0;1339.0;113.0
6957;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Brabant (PV);2021;0.78;2.98;24.56;286.0;1089.0;149.4
6958;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Brabant (PV);2022;0.65;3.13;17.83;237.0;1142.0;108.4
6959;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Noord-Brabant (PV);2023;0.75;5.3;20.55;274.0;1933.0;125.0
6960;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Limburg (PV);2018;0.81;4.06;20.6;294.0;1483.0;125.3
6961;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Limburg (PV);2019;0.82;3.91;19.2;301.0;1427.0;116.8
6962;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Limburg (PV);2020;0.54;1.63;10.77;197.0;598.0;65.7
6963;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Limburg (PV);2021;0.67;2.27;16.44;245.0;830.0;100.0
6964;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Limburg (PV);2022;0.62;;14.05;226.0;;85.5
6965;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Limburg (PV);2023;0.58;;13.28;212.0;;80.8
6966;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;0.86;5.1;24.37;314.0;1863.0;148.3
6967;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;0.81;4.55;24.04;297.0;1661.0;146.2
6968;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;0.7;2.87;24.4;258.0;1051.0;148.9
6969;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;0.77;4.46;29.3;281.0;1626.0;178.2
6970;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;0.74;3.77;22.83;270.0;1378.0;138.9
6971;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;0.75;4.37;23.99;273.0;1595.0;145.9
6972;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Sterk stedelijk;2018;0.88;5.04;24.46;321.0;1838.0;148.8
6973;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Sterk stedelijk;2019;0.9;5.31;22.0;328.0;1938.0;133.8
6974;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Sterk stedelijk;2020;0.74;3.88;25.6;270.0;1420.0;156.2
6975;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Sterk stedelijk;2021;0.89;5.4;32.24;324.0;1971.0;196.1
6976;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Leeftijd:6 tot 12 jaar;Uitgaan, sport, hobby;Ondergrens 95%-interval;Sterk stedelijk;2022;0.83;4.58;23.83;304.0;1672.0;145.0
